"pld0045","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2003","secondary school degree","(2b) intermediate general qualification","49","0.0699579125877818","0.0500240027014872","0.0898918224740763"
"Often","2003","secondary school degree","(2a) intermediate vocational","425","0.080313846644448","0.0728694732560436","0.0877582200328524"
"Often","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Often","2003","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2003","secondary school degree","(3a) lower tertiary education","39","0.0582609288599237","0.0383379246322064","0.078183933087641"
"Often","2003","secondary school degree","(3b) higher tertiary education","9","","",""
"Often","2003","college entrance qualification","(0) in school","","","",""
"Often","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Often","2003","college entrance qualification","(1b) general elementary school","","","",""
"Often","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Often","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Often","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Often","2003","college entrance qualification","(2c_gen) general maturity certificate","71","0.0938388711901227","0.073465878631953","0.114211863748292"
"Often","2003","college entrance qualification","(2c_voc) vocational maturity certificate","143","0.103641579179952","0.0873039042889922","0.119979254070913"
"Often","2003","college entrance qualification","(3a) lower tertiary education","105","0.0979540835302968","0.0796219505315092","0.116286216529084"
"Often","2003","college entrance qualification","(3b) higher tertiary education","230","0.0954827872579255","0.0834488842064136","0.107516690309438"
"Often","2003","Other degree","(0) in school","","","",""
"Often","2003","Other degree","(1a) inadequately completed","","","",""
"Often","2003","Other degree","(1b) general elementary school","17","","",""
"Often","2003","Other degree","(1c) basic vocational qualification","37","0.104994967806546","0.075286283561045","0.134703652052048"
"Often","2003","Other degree","(2b) intermediate general qualification","","","",""
"Often","2003","Other degree","(2a) intermediate vocational","","","",""
"Often","2003","Other degree","(2c_gen) general maturity certificate","6","","",""
"Often","2003","Other degree","(2c_voc) vocational maturity certificate","10","","",""
"Often","2003","Other degree","(3a) lower tertiary education","3","","",""
"Often","2003","Other degree","(3b) higher tertiary education","13","","",""
"Often","2003","no degree/no degree yet","(0) in school","51","0.101795841008485","0.0778000140348293","0.125791667982141"
"Often","2003","no degree/no degree yet","(1a) inadequately completed","13","","",""
"Often","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Often","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Often","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Often","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Often","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Often","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Often","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Often","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Sometimes","2003","lower secondary degree","(0) in school","","","",""
"Sometimes","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Sometimes","2003","lower secondary degree","(1b) general elementary school","142","0.0775105109811054","0.0649318548780752","0.0900891670841356"
"Sometimes","2003","lower secondary degree","(1c) basic vocational qualification","529","0.0863349168655136","0.0791604798916297","0.0935093538393975"
"Sometimes","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Sometimes","2003","lower secondary degree","(2a) intermediate vocational","3","","",""
"Sometimes","2003","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Sometimes","2003","lower secondary degree","(2c_voc) vocational maturity certificate","3","","",""
"Sometimes","2003","lower secondary degree","(3a) lower tertiary education","17","","",""
"Sometimes","2003","lower secondary degree","(3b) higher tertiary education","6","","",""
"Sometimes","2003","secondary school degree","(0) in school","","","",""
"Sometimes","2003","secondary school degree","(1a) inadequately completed","","","",""
"Sometimes","2003","secondary school degree","(1b) general elementary school","","","",""
"Sometimes","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Sometimes","2003","secondary school degree","(2b) intermediate general qualification","73","0.098870046923972","0.0755435860885365","0.122196507759408"
"Sometimes","2003","secondary school degree","(2a) intermediate vocational","563","0.110884011254208","0.102283450169836","0.119484572338579"
"Sometimes","2003","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Sometimes","2003","secondary school degree","(2c_voc) vocational maturity certificate","5","","",""
"Sometimes","2003","secondary school degree","(3a) lower tertiary education","58","0.100900209408692","0.0752818795944788","0.126518539222905"
"Sometimes","2003","secondary school degree","(3b) higher tertiary education","12","","",""
"Sometimes","2003","college entrance qualification","(0) in school","","","",""
"Sometimes","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Sometimes","2003","college entrance qualification","(1b) general elementary school","","","",""
"Sometimes","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Sometimes","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Sometimes","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Sometimes","2003","college entrance qualification","(2c_gen) general maturity certificate","94","0.142805851806501","0.118361792673684","0.167249910939319"
"Sometimes","2003","college entrance qualification","(2c_voc) vocational maturity certificate","155","0.131251996548137","0.113151843114916","0.149352149981358"
"Sometimes","2003","college entrance qualification","(3a) lower tertiary education","135","0.153527648389745","0.131295210297149","0.17576008648234"
"Sometimes","2003","college entrance qualification","(3b) higher tertiary education","288","0.125003428554464","0.111460902353165","0.138545954755762"
"Sometimes","2003","Other degree","(0) in school","","","",""
"Sometimes","2003","Other degree","(1a) inadequately completed","","","",""
"Sometimes","2003","Other degree","(1b) general elementary school","31","0.0626364997977755","0.0392106723601019","0.0860623272354491"
"Sometimes","2003","Other degree","(1c) basic vocational qualification","34","0.0879769246892498","0.0605249405863595","0.11542890879214"
"Sometimes","2003","Other degree","(2b) intermediate general qualification","","","",""
"Sometimes","2003","Other degree","(2a) intermediate vocational","","","",""
"Sometimes","2003","Other degree","(2c_gen) general maturity certificate","6","","",""
"Sometimes","2003","Other degree","(2c_voc) vocational maturity certificate","19","","",""
"Sometimes","2003","Other degree","(3a) lower tertiary education","2","","",""
"Sometimes","2003","Other degree","(3b) higher tertiary education","16","","",""
"Sometimes","2003","no degree/no degree yet","(0) in school","69","0.104009983891042","0.079784510449728","0.128235457332356"
"Sometimes","2003","no degree/no degree yet","(1a) inadequately completed","18","","",""
"Sometimes","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Sometimes","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Sometimes","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Sometimes","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Sometimes","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Sometimes","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Sometimes","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","2003","lower secondary degree","(0) in school","","","",""
"Rarely","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2003","lower secondary degree","(1b) general elementary school","247","0.133087852149195","0.117109573780234","0.149066130518157"
"Rarely","2003","lower secondary degree","(1c) basic vocational qualification","974","0.160950858695915","0.151563543058016","0.170338174333814"
"Rarely","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2003","lower secondary degree","(2a) intermediate vocational","4","","",""
"Rarely","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2003","lower secondary degree","(2c_voc) vocational maturity certificate","8","","",""
"Rarely","2003","lower secondary degree","(3a) lower tertiary education","29","","",""
"Rarely","2003","lower secondary degree","(3b) higher tertiary education","6","","",""
"Rarely","2003","secondary school degree","(0) in school","","","",""
"Rarely","2003","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2003","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2003","secondary school degree","(2b) intermediate general qualification","103","0.163702656426915","0.134787137522488","0.192618175331342"
"Rarely","2003","secondary school degree","(2a) intermediate vocational","959","0.180055230277127","0.169530565276232","0.190579895278023"
"Rarely","2003","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Rarely","2003","secondary school degree","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2003","secondary school degree","(3a) lower tertiary education","104","0.172556806775816","0.140417539447908","0.204696074103725"
"Rarely","2003","secondary school degree","(3b) higher tertiary education","26","","",""
"Rarely","2003","college entrance qualification","(0) in school","","","",""
"Rarely","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2003","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2003","college entrance qualification","(2c_gen) general maturity certificate","158","0.216911580083004","0.188117215798319","0.24570594436769"
"Rarely","2003","college entrance qualification","(2c_voc) vocational maturity certificate","251","0.165754729229469","0.145822208324989","0.18568725013395"
"Rarely","2003","college entrance qualification","(3a) lower tertiary education","206","0.18613699027806","0.162133223257362","0.210140757298758"
"Rarely","2003","college entrance qualification","(3b) higher tertiary education","483","0.217240516931136","0.200354775718642","0.23412625814363"
"Rarely","2003","Other degree","(0) in school","","","",""
"Rarely","2003","Other degree","(1a) inadequately completed","","","",""
"Rarely","2003","Other degree","(1b) general elementary school","55","0.127874639256776","0.0955890402332691","0.160160238280282"
"Rarely","2003","Other degree","(1c) basic vocational qualification","46","0.121473855305592","0.0898142723366379","0.153133438274547"
"Rarely","2003","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2003","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2003","Other degree","(2c_gen) general maturity certificate","9","","",""
"Rarely","2003","Other degree","(2c_voc) vocational maturity certificate","29","","",""
"Rarely","2003","Other degree","(3a) lower tertiary education","4","","",""
"Rarely","2003","Other degree","(3b) higher tertiary education","23","","",""
"Rarely","2003","no degree/no degree yet","(0) in school","128","0.205615711147611","0.173543666732056","0.237687755563167"
"Rarely","2003","no degree/no degree yet","(1a) inadequately completed","35","0.132126333453121","0.0919574542032807","0.172295212702962"
"Rarely","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2003","lower secondary degree","(0) in school","","","",""
"Never","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2003","lower secondary degree","(1b) general elementary school","1159","0.689998865158148","0.668242864630778","0.711754865685518"
"Never","2003","lower secondary degree","(1c) basic vocational qualification","3738","0.645055030995269","0.632831970282505","0.657278091708034"
"Never","2003","lower secondary degree","(2b) intermediate general qualification","2","","",""
"Never","2003","lower secondary degree","(2a) intermediate vocational","14","","",""
"Never","2003","lower secondary degree","(2c_gen) general maturity certificate","10","","",""
"Never","2003","lower secondary degree","(2c_voc) vocational maturity certificate","17","","",""
"Never","2003","lower secondary degree","(3a) lower tertiary education","89","0.640504582230753","0.563713593118792","0.717295571342714"
"Never","2003","lower secondary degree","(3b) higher tertiary education","26","","",""
"Never","2003","secondary school degree","(0) in school","","","",""
"Never","2003","secondary school degree","(1a) inadequately completed","","","",""
"Never","2003","secondary school degree","(1b) general elementary school","","","",""
"Never","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2003","secondary school degree","(2b) intermediate general qualification","360","0.577080244665314","0.538472906639926","0.615687582690703"
"Never","2003","secondary school degree","(2a) intermediate vocational","2938","0.577972079162975","0.564443968970343","0.591500189355607"
"Never","2003","secondary school degree","(2c_gen) general maturity certificate","2","","",""
"Never","2003","secondary school degree","(2c_voc) vocational maturity certificate","28","","",""
"Never","2003","secondary school degree","(3a) lower tertiary education","308","0.622498984634471","0.58126747689544","0.663730492373502"
"Never","2003","secondary school degree","(3b) higher tertiary education","59","0.544152223657515","0.451914366688525","0.636390080626506"
"Never","2003","college entrance qualification","(0) in school","","","",""
"Never","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2003","college entrance qualification","(1b) general elementary school","","","",""
"Never","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2003","college entrance qualification","(2c_gen) general maturity certificate","414","0.497882005748285","0.462949733779908","0.532814277716661"
"Never","2003","college entrance qualification","(2c_voc) vocational maturity certificate","710","0.538640024906358","0.511919089595962","0.565360960216753"
"Never","2003","college entrance qualification","(3a) lower tertiary education","507","0.509736571104039","0.478906462833396","0.540566679374682"
"Never","2003","college entrance qualification","(3b) higher tertiary education","1158","0.505910709864224","0.485438006059323","0.526383413669125"
"Never","2003","Other degree","(0) in school","","","",""
"Never","2003","Other degree","(1a) inadequately completed","","","",""
"Never","2003","Other degree","(1b) general elementary school","299","0.761213613043921","0.719995772440738","0.802431453647105"
"Never","2003","Other degree","(1c) basic vocational qualification","274","0.636788675943298","0.590180319026445","0.68339703286015"
"Never","2003","Other degree","(2b) intermediate general qualification","","","",""
"Never","2003","Other degree","(2a) intermediate vocational","","","",""
"Never","2003","Other degree","(2c_gen) general maturity certificate","39","0.56792902385339","0.44656703556401","0.68929101214277"
"Never","2003","Other degree","(2c_voc) vocational maturity certificate","96","0.600761531260884","0.525578204766338","0.67594485775543"
"Never","2003","Other degree","(3a) lower tertiary education","13","","",""
"Never","2003","Other degree","(3b) higher tertiary education","111","0.669630085782158","0.599338783139302","0.739921388425014"
"Never","2003","no degree/no degree yet","(0) in school","324","0.522273950085009","0.482635029680335","0.561912870489683"
"Never","2003","no degree/no degree yet","(1a) inadequately completed","194","0.683819314264834","0.628661745183747","0.73897688334592"
"Never","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2003","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Never","2003","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Very often","2004","lower secondary degree","(0) in school","","","",""
"Very often","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Very often","2004","lower secondary degree","(1b) general elementary school","","","",""
"Very often","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"Very often","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very often","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Very often","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Very often","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"Very often","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Very often","2004","secondary school degree","(0) in school","","","",""
"Very often","2004","secondary school degree","(1a) inadequately completed","","","",""
"Very often","2004","secondary school degree","(1b) general elementary school","","","",""
"Very often","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Very often","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"Very often","2004","secondary school degree","(2a) intermediate vocational","","","",""
"Very often","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very often","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","secondary school degree","(3a) lower tertiary education","","","",""
"Very often","2004","secondary school degree","(3b) higher tertiary education","","","",""
"Very often","2004","college entrance qualification","(0) in school","","","",""
"Very often","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Very often","2004","college entrance qualification","(1b) general elementary school","","","",""
"Very often","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very often","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very often","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Very often","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Very often","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","college entrance qualification","(3a) lower tertiary education","","","",""
"Very often","2004","college entrance qualification","(3b) higher tertiary education","","","",""
"Very often","2004","Other degree","(0) in school","","","",""
"Very often","2004","Other degree","(1a) inadequately completed","","","",""
"Very often","2004","Other degree","(1b) general elementary school","","","",""
"Very often","2004","Other degree","(1c) basic vocational qualification","","","",""
"Very often","2004","Other degree","(2b) intermediate general qualification","","","",""
"Very often","2004","Other degree","(2a) intermediate vocational","","","",""
"Very often","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"Very often","2004","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","Other degree","(3a) lower tertiary education","","","",""
"Very often","2004","Other degree","(3b) higher tertiary education","","","",""
"Very often","2004","no degree/no degree yet","(0) in school","","","",""
"Very often","2004","no degree/no degree yet","(1a) inadequately completed","","","",""
"Very often","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Very often","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very often","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very often","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very often","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very often","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very often","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Often","2004","lower secondary degree","(0) in school","","","",""
"Often","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Often","2004","lower secondary degree","(1b) general elementary school","","","",""
"Often","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"Often","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Often","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Often","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Often","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"Often","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Often","2004","secondary school degree","(0) in school","","","",""
"Often","2004","secondary school degree","(1a) inadequately completed","","","",""
"Often","2004","secondary school degree","(1b) general elementary school","","","",""
"Often","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Often","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"Often","2004","secondary school degree","(2a) intermediate vocational","","","",""
"Often","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Often","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","secondary school degree","(3a) lower tertiary education","","","",""
"Often","2004","secondary school degree","(3b) higher tertiary education","","","",""
"Often","2004","college entrance qualification","(0) in school","","","",""
"Often","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Often","2004","college entrance qualification","(1b) general elementary school","","","",""
"Often","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Often","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Often","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Often","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Often","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","college entrance qualification","(3a) lower tertiary education","","","",""
"Often","2004","college entrance qualification","(3b) higher tertiary education","","","",""
"Often","2004","Other degree","(0) in school","","","",""
"Often","2004","Other degree","(1a) inadequately completed","","","",""
"Often","2004","Other degree","(1b) general elementary school","","","",""
"Often","2004","Other degree","(1c) basic vocational qualification","","","",""
"Often","2004","Other degree","(2b) intermediate general qualification","","","",""
"Often","2004","Other degree","(2a) intermediate vocational","","","",""
"Often","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"Often","2004","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","Other degree","(3a) lower tertiary education","","","",""
"Often","2004","Other degree","(3b) higher tertiary education","","","",""
"Often","2004","no degree/no degree yet","(0) in school","","","",""
"Often","2004","no degree/no degree yet","(1a) inadequately completed","","","",""
"Often","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Often","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Often","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Often","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Often","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Often","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Often","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Sometimes","2004","lower secondary degree","(0) in school","","","",""
"Sometimes","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Sometimes","2004","lower secondary degree","(1b) general elementary school","","","",""
"Sometimes","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"Sometimes","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Sometimes","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Sometimes","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"Sometimes","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Sometimes","2004","secondary school degree","(0) in school","","","",""
"Sometimes","2004","secondary school degree","(1a) inadequately completed","","","",""
"Sometimes","2004","secondary school degree","(1b) general elementary school","","","",""
"Sometimes","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Sometimes","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"Sometimes","2004","secondary school degree","(2a) intermediate vocational","","","",""
"Sometimes","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2004","secondary school degree","(3a) lower tertiary education","","","",""
"Sometimes","2004","secondary school degree","(3b) higher tertiary education","","","",""
"Sometimes","2004","college entrance qualification","(0) in school","","","",""
"Sometimes","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Sometimes","2004","college entrance qualification","(1b) general elementary school","","","",""
"Sometimes","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Sometimes","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Sometimes","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Sometimes","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
