"pld0045","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Sometimes","2008","Brandenburg","no degree/no degree yet","1","","",""
"Sometimes","2008","Mecklenburg-Western Pomerania","lower secondary degree","8","","",""
"Sometimes","2008","Mecklenburg-Western Pomerania","secondary school degree","17","","",""
"Sometimes","2008","Mecklenburg-Western Pomerania","college entrance qualification","17","","",""
"Sometimes","2008","Mecklenburg-Western Pomerania","Other degree","","","",""
"Sometimes","2008","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Sometimes","2008","Saxony","lower secondary degree","21","","",""
"Sometimes","2008","Saxony","secondary school degree","63","0.0973716688095487","0.0748730446384821","0.119870292980615"
"Sometimes","2008","Saxony","college entrance qualification","35","0.0856444437549691","0.0558554802350271","0.115433407274911"
"Sometimes","2008","Saxony","Other degree","1","","",""
"Sometimes","2008","Saxony","no degree/no degree yet","3","","",""
"Sometimes","2008","Saxony-Anhalt","lower secondary degree","22","","",""
"Sometimes","2008","Saxony-Anhalt","secondary school degree","36","0.0810527133546307","0.0519145469286498","0.110190879780612"
"Sometimes","2008","Saxony-Anhalt","college entrance qualification","25","","",""
"Sometimes","2008","Saxony-Anhalt","Other degree","2","","",""
"Sometimes","2008","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Sometimes","2008","Thuringia","lower secondary degree","23","","",""
"Sometimes","2008","Thuringia","secondary school degree","35","0.115667315974495","0.0835107651031469","0.147823866845844"
"Sometimes","2008","Thuringia","college entrance qualification","20","","",""
"Sometimes","2008","Thuringia","Other degree","1","","",""
"Sometimes","2008","Thuringia","no degree/no degree yet","2","","",""
"Rarely","2008","Schleswig-Holstein","lower secondary degree","27","","",""
"Rarely","2008","Schleswig-Holstein","secondary school degree","35","0.245923385901635","0.177909845618791","0.313936926184479"
"Rarely","2008","Schleswig-Holstein","college entrance qualification","25","","",""
"Rarely","2008","Schleswig-Holstein","Other degree","5","","",""
"Rarely","2008","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Rarely","2008","Hamburg","lower secondary degree","9","","",""
"Rarely","2008","Hamburg","secondary school degree","15","","",""
"Rarely","2008","Hamburg","college entrance qualification","19","","",""
"Rarely","2008","Hamburg","Other degree","4","","",""
"Rarely","2008","Hamburg","no degree/no degree yet","3","","",""
"Rarely","2008","Lower Saxony","lower secondary degree","114","0.169955924644989","0.140343594352124","0.199568254937853"
"Rarely","2008","Lower Saxony","secondary school degree","102","0.188407871950086","0.155487337066992","0.22132840683318"
"Rarely","2008","Lower Saxony","college entrance qualification","88","0.222397921289778","0.18272118565283","0.262074656926727"
"Rarely","2008","Lower Saxony","Other degree","6","","",""
"Rarely","2008","Lower Saxony","no degree/no degree yet","9","","",""
"Rarely","2008","Bremen","lower secondary degree","2","","",""
"Rarely","2008","Bremen","secondary school degree","5","","",""
"Rarely","2008","Bremen","college entrance qualification","10","","",""
"Rarely","2008","Bremen","Other degree","","","",""
"Rarely","2008","Bremen","no degree/no degree yet","","","",""
"Rarely","2008","North Rhine-Westphalia","lower secondary degree","181","0.146488341901978","0.127866207159583","0.165110476644372"
"Rarely","2008","North Rhine-Westphalia","secondary school degree","114","0.126494917652488","0.104470049314189","0.148519785990788"
"Rarely","2008","North Rhine-Westphalia","college entrance qualification","185","0.175635730554187","0.153943442222098","0.197328018886277"
"Rarely","2008","North Rhine-Westphalia","Other degree","25","","",""
"Rarely","2008","North Rhine-Westphalia","no degree/no degree yet","21","","",""
"Rarely","2008","Hesse","lower secondary degree","45","0.129881338689577","0.0964744592334707","0.163288218145684"
"Rarely","2008","Hesse","secondary school degree","59","0.162220775887647","0.123925859797139","0.200515691978155"
"Rarely","2008","Hesse","college entrance qualification","68","0.181839822647026","0.144730099805924","0.218949545488128"
"Rarely","2008","Hesse","Other degree","11","","",""
"Rarely","2008","Hesse","no degree/no degree yet","10","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","lower secondary degree","62","0.132850342854567","0.103159358195852","0.162541327513282"
"Rarely","2008","Rhineland-Palatinate,Saarland","secondary school degree","42","0.194858885099739","0.1441088588371","0.245608911362378"
"Rarely","2008","Rhineland-Palatinate,Saarland","college entrance qualification","32","0.145895375497481","0.101048115725214","0.190742635269749"
"Rarely","2008","Rhineland-Palatinate,Saarland","Other degree","14","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Rarely","2008","Baden-Württemberg","lower secondary degree","180","0.20211124760922","0.174037316428787","0.230185178789652"
"Rarely","2008","Baden-Württemberg","secondary school degree","116","0.198659627237001","0.166299889926937","0.231019364547064"
"Rarely","2008","Baden-Württemberg","college entrance qualification","135","0.232813510925841","0.198855349287767","0.266771672563915"
"Rarely","2008","Baden-Württemberg","Other degree","38","0.162265257654129","0.11263503817257","0.211895477135688"
"Rarely","2008","Baden-Württemberg","no degree/no degree yet","20","","",""
"Rarely","2008","Bavaria","lower secondary degree","228","0.176761854391854","0.154539918263763","0.198983790519945"
"Rarely","2008","Bavaria","secondary school degree","155","0.211517778136027","0.180617938775406","0.242417617496648"
"Rarely","2008","Bavaria","college entrance qualification","142","0.216401281740231","0.185586236758708","0.247216326721753"
"Rarely","2008","Bavaria","Other degree","18","","",""
"Rarely","2008","Bavaria","no degree/no degree yet","14","","",""
"Rarely","2008","Berlin","lower secondary degree","12","","",""
"Rarely","2008","Berlin","secondary school degree","36","0.127242713354726","0.0850822211288703","0.169403205580581"
"Rarely","2008","Berlin","college entrance qualification","56","0.241054751585241","0.191309458674855","0.290800044495627"
"Rarely","2008","Berlin","Other degree","10","","",""
"Rarely","2008","Berlin","no degree/no degree yet","4","","",""
"Rarely","2008","Brandenburg","lower secondary degree","34","0.149021684449706","0.102696288148317","0.195347080751096"
"Rarely","2008","Brandenburg","secondary school degree","74","0.19268115812557","0.151361545900551","0.234000770350589"
"Rarely","2008","Brandenburg","college entrance qualification","35","0.154077961281016","0.103406174699177","0.204749747862855"
"Rarely","2008","Brandenburg","Other degree","2","","",""
"Rarely","2008","Brandenburg","no degree/no degree yet","3","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","lower secondary degree","10","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","secondary school degree","32","0.120799088451282","0.0782164344856788","0.163381742416884"
"Rarely","2008","Mecklenburg-Western Pomerania","college entrance qualification","13","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","no degree/no degree yet","5","","",""
"Rarely","2008","Saxony","lower secondary degree","60","0.189873366583904","0.1490174516635","0.230729281504308"
"Rarely","2008","Saxony","secondary school degree","160","0.262036788796025","0.228664678953922","0.295408898638129"
"Rarely","2008","Saxony","college entrance qualification","71","0.17402496802464","0.133666238818487","0.214383697230793"
"Rarely","2008","Saxony","Other degree","","","",""
"Rarely","2008","Saxony","no degree/no degree yet","6","","",""
"Rarely","2008","Saxony-Anhalt","lower secondary degree","26","","",""
"Rarely","2008","Saxony-Anhalt","secondary school degree","64","0.174223094686274","0.133726605984321","0.214719583388227"
"Rarely","2008","Saxony-Anhalt","college entrance qualification","39","0.211517049879133","0.155338708131125","0.267695391627141"
"Rarely","2008","Saxony-Anhalt","Other degree","","","",""
"Rarely","2008","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Rarely","2008","Thuringia","lower secondary degree","36","0.111604228536335","0.0753638555890212","0.147844601483649"
"Rarely","2008","Thuringia","secondary school degree","76","0.194371790933945","0.154584878036272","0.234158703831619"
"Rarely","2008","Thuringia","college entrance qualification","23","","",""
"Rarely","2008","Thuringia","Other degree","2","","",""
"Rarely","2008","Thuringia","no degree/no degree yet","2","","",""
"Never","2008","Schleswig-Holstein","lower secondary degree","139","0.599939836795254","0.532379950417978","0.66749972317253"
"Never","2008","Schleswig-Holstein","secondary school degree","84","0.550520081271842","0.471955018814786","0.629085143728898"
"Never","2008","Schleswig-Holstein","college entrance qualification","78","0.45417258215782","0.374227254493841","0.534117909821799"
"Never","2008","Schleswig-Holstein","Other degree","8","","",""
"Never","2008","Schleswig-Holstein","no degree/no degree yet","11","","",""
"Never","2008","Hamburg","lower secondary degree","48","0.766447025525085","0.663592078314283","0.869301972735887"
"Never","2008","Hamburg","secondary school degree","46","0.523321651091284","0.411763889104071","0.634879413078497"
"Never","2008","Hamburg","college entrance qualification","66","0.574096281210737","0.481690353531164","0.666502208890311"
"Never","2008","Hamburg","Other degree","7","","",""
"Never","2008","Hamburg","no degree/no degree yet","5","","",""
"Never","2008","Lower Saxony","lower secondary degree","358","0.601789481665419","0.563194351188619","0.640384612142218"
"Never","2008","Lower Saxony","secondary school degree","268","0.473725054503172","0.431689384650897","0.515760724355446"
"Never","2008","Lower Saxony","college entrance qualification","196","0.486560681246469","0.438873139802631","0.534248222690306"
"Never","2008","Lower Saxony","Other degree","41","0.629637033573121","0.515695396570001","0.743578670576241"
"Never","2008","Lower Saxony","no degree/no degree yet","23","","",""
"Never","2008","Bremen","lower secondary degree","29","","",""
"Never","2008","Bremen","secondary school degree","35","0.650777387454391","0.511490818777025","0.790063956131757"
"Never","2008","Bremen","college entrance qualification","24","","",""
"Never","2008","Bremen","Other degree","7","","",""
"Never","2008","Bremen","no degree/no degree yet","1","","",""
"Never","2008","North Rhine-Westphalia","lower secondary degree","953","0.662422090554304","0.63751760256767","0.687326578540937"
"Never","2008","North Rhine-Westphalia","secondary school degree","574","0.634308869418353","0.602397042328964","0.666220696507741"
"Never","2008","North Rhine-Westphalia","college entrance qualification","732","0.610800289599386","0.583004742663461","0.638595836535311"
"Never","2008","North Rhine-Westphalia","Other degree","199","0.739377694134224","0.686121907861365","0.792633480407083"
"Never","2008","North Rhine-Westphalia","no degree/no degree yet","91","0.7502788179196","0.67409262322629","0.82646501261291"
"Never","2008","Hesse","lower secondary degree","252","0.622212341213242","0.574032375775348","0.670392306651136"
"Never","2008","Hesse","secondary school degree","191","0.578803787103681","0.527513987422004","0.630093586785358"
"Never","2008","Hesse","college entrance qualification","221","0.536135856701866","0.48815622930562","0.584115484098112"
"Never","2008","Hesse","Other degree","52","0.683915150463537","0.581388328050697","0.786441972876377"
"Never","2008","Hesse","no degree/no degree yet","18","","",""
"Never","2008","Rhineland-Palatinate,Saarland","lower secondary degree","360","0.698103339219937","0.657944121459822","0.738262556980052"
"Never","2008","Rhineland-Palatinate,Saarland","secondary school degree","141","0.606037241158711","0.543431032606356","0.668643449711066"
