"pld0045","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2017","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Never","2017","Baden-Württemberg","(0) in school","","","",""
"Never","2017","Baden-Württemberg","(1a) inadequately completed","","","",""
"Never","2017","Baden-Württemberg","(1b) general elementary school","","","",""
"Never","2017","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Never","2017","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Never","2017","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Never","2017","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Never","2017","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Never","2017","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Never","2017","Bavaria","(0) in school","","","",""
"Never","2017","Bavaria","(1a) inadequately completed","","","",""
"Never","2017","Bavaria","(1b) general elementary school","","","",""
"Never","2017","Bavaria","(1c) basic vocational qualification","","","",""
"Never","2017","Bavaria","(2b) intermediate general qualification","","","",""
"Never","2017","Bavaria","(2a) intermediate vocational","","","",""
"Never","2017","Bavaria","(2c_gen) general maturity certificate","","","",""
"Never","2017","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Bavaria","(3a) lower tertiary education","","","",""
"Never","2017","Bavaria","(3b) higher tertiary education","","","",""
"Never","2017","Berlin","(0) in school","","","",""
"Never","2017","Berlin","(1a) inadequately completed","","","",""
"Never","2017","Berlin","(1b) general elementary school","","","",""
"Never","2017","Berlin","(1c) basic vocational qualification","","","",""
"Never","2017","Berlin","(2b) intermediate general qualification","","","",""
"Never","2017","Berlin","(2a) intermediate vocational","","","",""
"Never","2017","Berlin","(2c_gen) general maturity certificate","","","",""
"Never","2017","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Berlin","(3a) lower tertiary education","","","",""
"Never","2017","Berlin","(3b) higher tertiary education","","","",""
"Never","2017","Brandenburg","(0) in school","","","",""
"Never","2017","Brandenburg","(1a) inadequately completed","","","",""
"Never","2017","Brandenburg","(1b) general elementary school","","","",""
"Never","2017","Brandenburg","(1c) basic vocational qualification","","","",""
"Never","2017","Brandenburg","(2b) intermediate general qualification","","","",""
"Never","2017","Brandenburg","(2a) intermediate vocational","","","",""
"Never","2017","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Never","2017","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Brandenburg","(3a) lower tertiary education","","","",""
"Never","2017","Brandenburg","(3b) higher tertiary education","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Never","2017","Saxony","(0) in school","","","",""
"Never","2017","Saxony","(1a) inadequately completed","","","",""
"Never","2017","Saxony","(1b) general elementary school","","","",""
"Never","2017","Saxony","(1c) basic vocational qualification","","","",""
"Never","2017","Saxony","(2b) intermediate general qualification","","","",""
"Never","2017","Saxony","(2a) intermediate vocational","","","",""
"Never","2017","Saxony","(2c_gen) general maturity certificate","","","",""
"Never","2017","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Saxony","(3a) lower tertiary education","","","",""
"Never","2017","Saxony","(3b) higher tertiary education","","","",""
"Never","2017","Saxony-Anhalt","(0) in school","","","",""
"Never","2017","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Never","2017","Saxony-Anhalt","(1b) general elementary school","","","",""
"Never","2017","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Never","2017","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Never","2017","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Never","2017","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Never","2017","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Never","2017","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Never","2017","Thuringia","(0) in school","","","",""
"Never","2017","Thuringia","(1a) inadequately completed","","","",""
"Never","2017","Thuringia","(1b) general elementary school","","","",""
"Never","2017","Thuringia","(1c) basic vocational qualification","","","",""
"Never","2017","Thuringia","(2b) intermediate general qualification","","","",""
"Never","2017","Thuringia","(2a) intermediate vocational","","","",""
"Never","2017","Thuringia","(2c_gen) general maturity certificate","","","",""
"Never","2017","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Thuringia","(3a) lower tertiary education","","","",""
"Never","2017","Thuringia","(3b) higher tertiary education","","","",""
"Very often","2018","Schleswig-Holstein","(0) in school","","","",""
"Very often","2018","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Very often","2018","Schleswig-Holstein","(1b) general elementary school","5","","",""
"Very often","2018","Schleswig-Holstein","(1c) basic vocational qualification","10","","",""
"Very often","2018","Schleswig-Holstein","(2b) intermediate general qualification","5","","",""
"Very often","2018","Schleswig-Holstein","(2a) intermediate vocational","15","","",""
"Very often","2018","Schleswig-Holstein","(2c_gen) general maturity certificate","3","","",""
"Very often","2018","Schleswig-Holstein","(2c_voc) vocational maturity certificate","5","","",""
"Very often","2018","Schleswig-Holstein","(3a) lower tertiary education","7","","",""
"Very often","2018","Schleswig-Holstein","(3b) higher tertiary education","7","","",""
"Very often","2018","Hamburg","(0) in school","","","",""
"Very often","2018","Hamburg","(1a) inadequately completed","","","",""
"Very often","2018","Hamburg","(1b) general elementary school","","","",""
"Very often","2018","Hamburg","(1c) basic vocational qualification","2","","",""
"Very often","2018","Hamburg","(2b) intermediate general qualification","","","",""
"Very often","2018","Hamburg","(2a) intermediate vocational","","","",""
"Very often","2018","Hamburg","(2c_gen) general maturity certificate","1","","",""
"Very often","2018","Hamburg","(2c_voc) vocational maturity certificate","4","","",""
"Very often","2018","Hamburg","(3a) lower tertiary education","3","","",""
"Very often","2018","Hamburg","(3b) higher tertiary education","3","","",""
"Very often","2018","Lower Saxony","(0) in school","3","","",""
"Very often","2018","Lower Saxony","(1a) inadequately completed","2","","",""
"Very often","2018","Lower Saxony","(1b) general elementary school","25","","",""
"Very often","2018","Lower Saxony","(1c) basic vocational qualification","27","","",""
"Very often","2018","Lower Saxony","(2b) intermediate general qualification","12","","",""
"Very often","2018","Lower Saxony","(2a) intermediate vocational","46","0.061080321874619","0.0416577585283209","0.080502885220917"
"Very often","2018","Lower Saxony","(2c_gen) general maturity certificate","16","","",""
"Very often","2018","Lower Saxony","(2c_voc) vocational maturity certificate","25","","",""
"Very often","2018","Lower Saxony","(3a) lower tertiary education","8","","",""
"Very often","2018","Lower Saxony","(3b) higher tertiary education","26","","",""
"Very often","2018","Bremen","(0) in school","","","",""
"Very often","2018","Bremen","(1a) inadequately completed","3","","",""
"Very often","2018","Bremen","(1b) general elementary school","","","",""
"Very often","2018","Bremen","(1c) basic vocational qualification","2","","",""
"Very often","2018","Bremen","(2b) intermediate general qualification","2","","",""
"Very often","2018","Bremen","(2a) intermediate vocational","3","","",""
"Very often","2018","Bremen","(2c_gen) general maturity certificate","","","",""
"Very often","2018","Bremen","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2018","Bremen","(3a) lower tertiary education","","","",""
"Very often","2018","Bremen","(3b) higher tertiary education","3","","",""
"Very often","2018","North Rhine-Westphalia","(0) in school","8","","",""
"Very often","2018","North Rhine-Westphalia","(1a) inadequately completed","8","","",""
"Very often","2018","North Rhine-Westphalia","(1b) general elementary school","25","","",""
"Very often","2018","North Rhine-Westphalia","(1c) basic vocational qualification","43","0.042356355665355","0.0301511948149687","0.0545615165157414"
"Very often","2018","North Rhine-Westphalia","(2b) intermediate general qualification","17","","",""
"Very often","2018","North Rhine-Westphalia","(2a) intermediate vocational","58","0.0446397068177687","0.0309408215126524","0.0583385921228849"
"Very often","2018","North Rhine-Westphalia","(2c_gen) general maturity certificate","30","0.0724751388766466","0.0477672741459188","0.0971830036073745"
"Very often","2018","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","59","0.0561780544655361","0.0393235147714562","0.0730325941596159"
"Very often","2018","North Rhine-Westphalia","(3a) lower tertiary education","20","","",""
"Very often","2018","North Rhine-Westphalia","(3b) higher tertiary education","55","0.0757886063284728","0.0578589080383438","0.0937183046186019"
"Very often","2018","Hesse","(0) in school","2","","",""
"Very often","2018","Hesse","(1a) inadequately completed","1","","",""
"Very often","2018","Hesse","(1b) general elementary school","13","","",""
"Very often","2018","Hesse","(1c) basic vocational qualification","25","","",""
"Very often","2018","Hesse","(2b) intermediate general qualification","3","","",""
"Very often","2018","Hesse","(2a) intermediate vocational","32","0.0839425311199415","0.053748021824055","0.114137040415828"
"Very often","2018","Hesse","(2c_gen) general maturity certificate","13","","",""
"Very often","2018","Hesse","(2c_voc) vocational maturity certificate","25","","",""
"Very often","2018","Hesse","(3a) lower tertiary education","12","","",""
"Very often","2018","Hesse","(3b) higher tertiary education","38","0.151283656443409","0.114623665959378","0.18794364692744"
"Very often","2018","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","(1a) inadequately completed","3","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","(1b) general elementary school","4","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","26","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","1","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","17","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","8","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","8","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","12","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","15","","",""
"Very often","2018","Baden-Württemberg","(0) in school","5","","",""
"Very often","2018","Baden-Württemberg","(1a) inadequately completed","3","","",""
"Very often","2018","Baden-Württemberg","(1b) general elementary school","14","","",""
"Very often","2018","Baden-Württemberg","(1c) basic vocational qualification","40","0.0757390857463603","0.0532774277906283","0.0982007437020923"
"Very often","2018","Baden-Württemberg","(2b) intermediate general qualification","5","","",""
"Very often","2018","Baden-Württemberg","(2a) intermediate vocational","47","0.0792981757559192","0.0565503680775648","0.102045983434274"
"Very often","2018","Baden-Württemberg","(2c_gen) general maturity certificate","7","","",""
"Very often","2018","Baden-Württemberg","(2c_voc) vocational maturity certificate","33","0.113445776722876","0.0764314073271347","0.150460146118616"
"Very often","2018","Baden-Württemberg","(3a) lower tertiary education","23","","",""
"Very often","2018","Baden-Württemberg","(3b) higher tertiary education","48","0.0868863702338185","0.063681554965483","0.110091185502154"
"Very often","2018","Bavaria","(0) in school","3","","",""
"Very often","2018","Bavaria","(1a) inadequately completed","1","","",""
"Very often","2018","Bavaria","(1b) general elementary school","21","","",""
"Very often","2018","Bavaria","(1c) basic vocational qualification","87","0.0767591056192184","0.060462069512767","0.0930561417256698"
"Very often","2018","Bavaria","(2b) intermediate general qualification","15","","",""
"Very often","2018","Bavaria","(2a) intermediate vocational","78","0.0867552999600509","0.0671891167939701","0.106321483126132"
"Very often","2018","Bavaria","(2c_gen) general maturity certificate","16","","",""
"Very often","2018","Bavaria","(2c_voc) vocational maturity certificate","33","0.0810873587539266","0.0521149508004593","0.110059766707394"
"Very often","2018","Bavaria","(3a) lower tertiary education","27","","",""
"Very often","2018","Bavaria","(3b) higher tertiary education","67","0.0922697794542676","0.0703231415528173","0.114216417355718"
"Very often","2018","Berlin","(0) in school","1","","",""
"Very often","2018","Berlin","(1a) inadequately completed","","","",""
"Very often","2018","Berlin","(1b) general elementary school","2","","",""
"Very often","2018","Berlin","(1c) basic vocational qualification","1","","",""
"Very often","2018","Berlin","(2b) intermediate general qualification","","","",""
"Very often","2018","Berlin","(2a) intermediate vocational","4","","",""
"Very often","2018","Berlin","(2c_gen) general maturity certificate","7","","",""
"Very often","2018","Berlin","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2018","Berlin","(3a) lower tertiary education","4","","",""
"Very often","2018","Berlin","(3b) higher tertiary education","14","","",""
"Very often","2018","Brandenburg","(0) in school","1","","",""
"Very often","2018","Brandenburg","(1a) inadequately completed","","","",""
"Very often","2018","Brandenburg","(1b) general elementary school","1","","",""
"Very often","2018","Brandenburg","(1c) basic vocational qualification","6","","",""
"Very often","2018","Brandenburg","(2b) intermediate general qualification","","","",""
"Very often","2018","Brandenburg","(2a) intermediate vocational","10","","",""
"Very often","2018","Brandenburg","(2c_gen) general maturity certificate","3","","",""
"Very often","2018","Brandenburg","(2c_voc) vocational maturity certificate","4","","",""
"Very often","2018","Brandenburg","(3a) lower tertiary education","5","","",""
"Very often","2018","Brandenburg","(3b) higher tertiary education","4","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","2","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(2a) intermediate vocational","16","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","3","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Very often","2018","Mecklenburg-Western Pomerania","(3b) higher tertiary education","1","","",""
"Very often","2018","Saxony","(0) in school","1","","",""
"Very often","2018","Saxony","(1a) inadequately completed","1","","",""
"Very often","2018","Saxony","(1b) general elementary school","2","","",""
"Very often","2018","Saxony","(1c) basic vocational qualification","8","","",""
"Very often","2018","Saxony","(2b) intermediate general qualification","3","","",""
"Very often","2018","Saxony","(2a) intermediate vocational","28","","",""
"Very often","2018","Saxony","(2c_gen) general maturity certificate","4","","",""
"Very often","2018","Saxony","(2c_voc) vocational maturity certificate","1","","",""
"Very often","2018","Saxony","(3a) lower tertiary education","7","","",""
"Very often","2018","Saxony","(3b) higher tertiary education","19","","",""
"Very often","2018","Saxony-Anhalt","(0) in school","1","","",""
"Very often","2018","Saxony-Anhalt","(1a) inadequately completed","2","","",""
"Very often","2018","Saxony-Anhalt","(1b) general elementary school","9","","",""
"Very often","2018","Saxony-Anhalt","(1c) basic vocational qualification","14","","",""
"Very often","2018","Saxony-Anhalt","(2b) intermediate general qualification","3","","",""
"Very often","2018","Saxony-Anhalt","(2a) intermediate vocational","28","","",""
"Very often","2018","Saxony-Anhalt","(2c_gen) general maturity certificate","2","","",""
"Very often","2018","Saxony-Anhalt","(2c_voc) vocational maturity certificate","5","","",""
"Very often","2018","Saxony-Anhalt","(3a) lower tertiary education","7","","",""
"Very often","2018","Saxony-Anhalt","(3b) higher tertiary education","9","","",""
"Very often","2018","Thuringia","(0) in school","","","",""
"Very often","2018","Thuringia","(1a) inadequately completed","","","",""
"Very often","2018","Thuringia","(1b) general elementary school","2","","",""
"Very often","2018","Thuringia","(1c) basic vocational qualification","5","","",""
"Very often","2018","Thuringia","(2b) intermediate general qualification","1","","",""
"Very often","2018","Thuringia","(2a) intermediate vocational","20","","",""
"Very often","2018","Thuringia","(2c_gen) general maturity certificate","3","","",""
"Very often","2018","Thuringia","(2c_voc) vocational maturity certificate","4","","",""
"Very often","2018","Thuringia","(3a) lower tertiary education","7","","",""
"Very often","2018","Thuringia","(3b) higher tertiary education","10","","",""
"Often","2018","Schleswig-Holstein","(0) in school","1","","",""
"Often","2018","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Often","2018","Schleswig-Holstein","(1b) general elementary school","10","","",""
"Often","2018","Schleswig-Holstein","(1c) basic vocational qualification","16","","",""
"Often","2018","Schleswig-Holstein","(2b) intermediate general qualification","7","","",""
"Often","2018","Schleswig-Holstein","(2a) intermediate vocational","21","","",""
"Often","2018","Schleswig-Holstein","(2c_gen) general maturity certificate","9","","",""
"Often","2018","Schleswig-Holstein","(2c_voc) vocational maturity certificate","10","","",""
"Often","2018","Schleswig-Holstein","(3a) lower tertiary education","10","","",""
"Often","2018","Schleswig-Holstein","(3b) higher tertiary education","15","","",""
"Often","2018","Hamburg","(0) in school","1","","",""
"Often","2018","Hamburg","(1a) inadequately completed","2","","",""
"Often","2018","Hamburg","(1b) general elementary school","2","","",""
"Often","2018","Hamburg","(1c) basic vocational qualification","3","","",""
"Often","2018","Hamburg","(2b) intermediate general qualification","","","",""
"Often","2018","Hamburg","(2a) intermediate vocational","4","","",""
"Often","2018","Hamburg","(2c_gen) general maturity certificate","","","",""
"Often","2018","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","Hamburg","(3a) lower tertiary education","3","","",""
"Often","2018","Hamburg","(3b) higher tertiary education","4","","",""
"Often","2018","Lower Saxony","(0) in school","4","","",""
"Often","2018","Lower Saxony","(1a) inadequately completed","11","","",""
"Often","2018","Lower Saxony","(1b) general elementary school","14","","",""
"Often","2018","Lower Saxony","(1c) basic vocational qualification","43","0.0838856823692051","0.0583294028370634","0.109441961901347"
"Often","2018","Lower Saxony","(2b) intermediate general qualification","15","","",""
"Often","2018","Lower Saxony","(2a) intermediate vocational","75","0.130960847048868","0.103599840075499","0.158321854022238"
"Often","2018","Lower Saxony","(2c_gen) general maturity certificate","15","","",""
"Often","2018","Lower Saxony","(2c_voc) vocational maturity certificate","26","","",""
"Often","2018","Lower Saxony","(3a) lower tertiary education","23","","",""
"Often","2018","Lower Saxony","(3b) higher tertiary education","49","0.11195376470063","0.0803343701733367","0.143573159227924"
"Often","2018","Bremen","(0) in school","1","","",""
"Often","2018","Bremen","(1a) inadequately completed","1","","",""
"Often","2018","Bremen","(1b) general elementary school","6","","",""
"Often","2018","Bremen","(1c) basic vocational qualification","3","","",""
"Often","2018","Bremen","(2b) intermediate general qualification","1","","",""
"Often","2018","Bremen","(2a) intermediate vocational","3","","",""
"Often","2018","Bremen","(2c_gen) general maturity certificate","3","","",""
"Often","2018","Bremen","(2c_voc) vocational maturity certificate","2","","",""
"Often","2018","Bremen","(3a) lower tertiary education","","","",""
"Often","2018","Bremen","(3b) higher tertiary education","6","","",""
"Often","2018","North Rhine-Westphalia","(0) in school","10","","",""
"Often","2018","North Rhine-Westphalia","(1a) inadequately completed","10","","",""
"Often","2018","North Rhine-Westphalia","(1b) general elementary school","31","0.0545192993917923","0.0340370071207413","0.0750015916628434"
"Often","2018","North Rhine-Westphalia","(1c) basic vocational qualification","91","0.0714197831639359","0.0558134373559196","0.0870261289719522"
"Often","2018","North Rhine-Westphalia","(2b) intermediate general qualification","18","","",""
"Often","2018","North Rhine-Westphalia","(2a) intermediate vocational","88","0.0858003563600015","0.0672220534816513","0.104378659238352"
"Often","2018","North Rhine-Westphalia","(2c_gen) general maturity certificate","31","0.0465652349757259","0.0264856700494158","0.0666447999020361"
"Often","2018","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","64","0.104786607669157","0.0823682037915058","0.127205011546808"
"Often","2018","North Rhine-Westphalia","(3a) lower tertiary education","29","","",""
"Often","2018","North Rhine-Westphalia","(3b) higher tertiary education","82","0.0685967349143185","0.0514727056122982","0.0857207642163388"
"Often","2018","Hesse","(0) in school","4","","",""
"Often","2018","Hesse","(1a) inadequately completed","2","","",""
"Often","2018","Hesse","(1b) general elementary school","20","","",""
"Often","2018","Hesse","(1c) basic vocational qualification","24","","",""
"Often","2018","Hesse","(2b) intermediate general qualification","6","","",""
"Often","2018","Hesse","(2a) intermediate vocational","35","0.123588108979044","0.0877522300902225","0.159423987867865"
"Often","2018","Hesse","(2c_gen) general maturity certificate","19","","",""
"Often","2018","Hesse","(2c_voc) vocational maturity certificate","23","","",""
"Often","2018","Hesse","(3a) lower tertiary education","17","","",""
"Often","2018","Hesse","(3b) higher tertiary education","38","0.0866558624747667","0.0578731806930365","0.115438544256497"
"Often","2018","Rhineland-Palatinate,Saarland","(0) in school","4","","",""
"Often","2018","Rhineland-Palatinate,Saarland","(1a) inadequately completed","2","","",""
"Often","2018","Rhineland-Palatinate,Saarland","(1b) general elementary school","17","","",""
"Often","2018","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","35","0.0975434216049042","0.067554122284683","0.127532720925125"
"Often","2018","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Often","2018","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","27","","",""
"Often","2018","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","7","","",""
"Often","2018","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","19","","",""
"Often","2018","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","12","","",""
"Often","2018","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","13","","",""
"Often","2018","Baden-Württemberg","(0) in school","7","","",""
"Often","2018","Baden-Württemberg","(1a) inadequately completed","2","","",""
"Often","2018","Baden-Württemberg","(1b) general elementary school","12","","",""
"Often","2018","Baden-Württemberg","(1c) basic vocational qualification","56","0.107134332877995","0.0808775276187103","0.133391138137279"
"Often","2018","Baden-Württemberg","(2b) intermediate general qualification","5","","",""
"Often","2018","Baden-Württemberg","(2a) intermediate vocational","79","0.137741998150238","0.108728489372425","0.166755506928052"
"Often","2018","Baden-Württemberg","(2c_gen) general maturity certificate","24","","",""
"Often","2018","Baden-Württemberg","(2c_voc) vocational maturity certificate","36","0.108941903851786","0.0725777047069325","0.14530610299664"
"Often","2018","Baden-Württemberg","(3a) lower tertiary education","34","0.0873609535121926","0.0518589257010578","0.122862981323328"
"Often","2018","Baden-Württemberg","(3b) higher tertiary education","66","0.108285535964675","0.0826856514450408","0.133885420484309"
"Often","2018","Bavaria","(0) in school","5","","",""
"Often","2018","Bavaria","(1a) inadequately completed","6","","",""
"Often","2018","Bavaria","(1b) general elementary school","22","","",""
"Often","2018","Bavaria","(1c) basic vocational qualification","107","0.0961175235666701","0.0780730827502507","0.11416196438309"
"Often","2018","Bavaria","(2b) intermediate general qualification","16","","",""
"Often","2018","Bavaria","(2a) intermediate vocational","118","0.124350852629708","0.101412935733188","0.147288769526228"
"Often","2018","Bavaria","(2c_gen) general maturity certificate","23","","",""
"Often","2018","Bavaria","(2c_voc) vocational maturity certificate","46","0.105836481768922","0.0731854377698487","0.138487525767996"
"Often","2018","Bavaria","(3a) lower tertiary education","43","0.166211392977022","0.125613340298236","0.206809445655808"
"Often","2018","Bavaria","(3b) higher tertiary education","84","0.13987298509483","0.113569816078027","0.166176154111633"
"Often","2018","Berlin","(0) in school","","","",""
"Often","2018","Berlin","(1a) inadequately completed","4","","",""
"Often","2018","Berlin","(1b) general elementary school","3","","",""
"Often","2018","Berlin","(1c) basic vocational qualification","3","","",""
"Often","2018","Berlin","(2b) intermediate general qualification","1","","",""
"Often","2018","Berlin","(2a) intermediate vocational","13","","",""
"Often","2018","Berlin","(2c_gen) general maturity certificate","2","","",""
"Often","2018","Berlin","(2c_voc) vocational maturity certificate","6","","",""
"Often","2018","Berlin","(3a) lower tertiary education","8","","",""
"Often","2018","Berlin","(3b) higher tertiary education","30","0.0919461419567287","0.0605799460618283","0.123312337851629"
"Often","2018","Brandenburg","(0) in school","1","","",""
"Often","2018","Brandenburg","(1a) inadequately completed","","","",""
"Often","2018","Brandenburg","(1b) general elementary school","3","","",""
"Often","2018","Brandenburg","(1c) basic vocational qualification","10","","",""
"Often","2018","Brandenburg","(2b) intermediate general qualification","4","","",""
"Often","2018","Brandenburg","(2a) intermediate vocational","31","0.0981721280430201","0.0670884294862144","0.129255826599826"
"Often","2018","Brandenburg","(2c_gen) general maturity certificate","3","","",""
"Often","2018","Brandenburg","(2c_voc) vocational maturity certificate","10","","",""
"Often","2018","Brandenburg","(3a) lower tertiary education","9","","",""
"Often","2018","Brandenburg","(3b) higher tertiary education","15","","",""
"Often","2018","Mecklenburg-Western Pomerania","(0) in school","1","","",""
"Often","2018","Mecklenburg-Western Pomerania","(1a) inadequately completed","3","","",""
"Often","2018","Mecklenburg-Western Pomerania","(1b) general elementary school","3","","",""
"Often","2018","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","6","","",""
"Often","2018","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","3","","",""
"Often","2018","Mecklenburg-Western Pomerania","(2a) intermediate vocational","16","","",""
"Often","2018","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","2","","",""
"Often","2018","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","7","","",""
"Often","2018","Mecklenburg-Western Pomerania","(3a) lower tertiary education","6","","",""
"Often","2018","Mecklenburg-Western Pomerania","(3b) higher tertiary education","6","","",""
"Often","2018","Saxony","(0) in school","3","","",""
"Often","2018","Saxony","(1a) inadequately completed","1","","",""
"Often","2018","Saxony","(1b) general elementary school","4","","",""
"Often","2018","Saxony","(1c) basic vocational qualification","11","","",""
"Often","2018","Saxony","(2b) intermediate general qualification","","","",""
"Often","2018","Saxony","(2a) intermediate vocational","54","0.0873397649029115","0.0653282402514202","0.109351289554403"
"Often","2018","Saxony","(2c_gen) general maturity certificate","5","","",""
"Often","2018","Saxony","(2c_voc) vocational maturity certificate","20","","",""
"Often","2018","Saxony","(3a) lower tertiary education","18","","",""
"Often","2018","Saxony","(3b) higher tertiary education","26","","",""
"Often","2018","Saxony-Anhalt","(0) in school","","","",""
"Often","2018","Saxony-Anhalt","(1a) inadequately completed","1","","",""
"Often","2018","Saxony-Anhalt","(1b) general elementary school","4","","",""
"Often","2018","Saxony-Anhalt","(1c) basic vocational qualification","11","","",""
"Often","2018","Saxony-Anhalt","(2b) intermediate general qualification","3","","",""
"Often","2018","Saxony-Anhalt","(2a) intermediate vocational","31","0.0855176443088552","0.0552073785316851","0.115827910086025"
"Often","2018","Saxony-Anhalt","(2c_gen) general maturity certificate","9","","",""
"Often","2018","Saxony-Anhalt","(2c_voc) vocational maturity certificate","6","","",""
"Often","2018","Saxony-Anhalt","(3a) lower tertiary education","15","","",""
"Often","2018","Saxony-Anhalt","(3b) higher tertiary education","15","","",""
"Often","2018","Thuringia","(0) in school","2","","",""
"Often","2018","Thuringia","(1a) inadequately completed","","","",""
"Often","2018","Thuringia","(1b) general elementary school","1","","",""
"Often","2018","Thuringia","(1c) basic vocational qualification","8","","",""
"Often","2018","Thuringia","(2b) intermediate general qualification","3","","",""
