"pld0045","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Very often","2003","middle vocational","West Germany","382","0.0450220913025647","0.0405606943058722","0.0494834882992571","1"
"Very often","2003","middle vocational","East Germany","89","0.0312873957370432","0.0248504905230464","0.0377243009510399","1"
"Very often","2003","vocational + Abi","West Germany","70","0.07239658257619","0.0564932475451568","0.0882999176072232","1"
"Very often","2003","vocational + Abi","East Germany","3","","","","1"
"Very often","2003","higher vocational","West Germany","74","0.0696638535700891","0.0554482130768154","0.0838794940633628","1"
"Very often","2003","higher vocational","East Germany","17","","","","1"
"Very often","2003","higher education","West Germany","187","0.0561671163247422","0.0480012514241851","0.0643329812252993","1"
"Very often","2003","higher education","East Germany","49","0.0347649477282614","0.0247647412966846","0.0447651541598383","1"
"Never","2004","higher education","East Germany","","","","","5"
"Never","2004","higher vocational","West Germany","","","","","5"
"Never","2004","higher vocational","East Germany","","","","","5"
"Never","2004","higher education","West Germany","","","","","5"
"Never","2004","in school","West Germany","","","","","5"
"Never","2004","in school","East Germany","","","","","5"
"Never","2004","inadequately","West Germany","","","","","5"
"Never","2004","inadequately","East Germany","","","","","5"
"Never","2004","general elemantary","West Germany","","","","","5"
"Never","2004","general elemantary","East Germany","","","","","5"
"Never","2004","middle vocational","West Germany","","","","","5"
"Never","2004","middle vocational","East Germany","","","","","5"
"Never","2004","vocational + Abi","West Germany","","","","","5"
"Never","2004","vocational + Abi","East Germany","","","","","5"
"Often","2004","vocational + Abi","East Germany","","","","","2"
"Often","2004","higher vocational","West Germany","","","","","2"
"Often","2004","higher vocational","East Germany","","","","","2"
"Often","2004","higher education","West Germany","","","","","2"
"Often","2004","in school","West Germany","","","","","2"
"Often","2004","in school","East Germany","","","","","2"
"Often","2004","inadequately","West Germany","","","","","2"
"Often","2004","inadequately","East Germany","","","","","2"
"Often","2004","general elemantary","West Germany","","","","","2"
"Often","2004","general elemantary","East Germany","","","","","2"
"Often","2004","middle vocational","West Germany","","","","","2"
"Often","2004","middle vocational","East Germany","","","","","2"
"Often","2004","vocational + Abi","West Germany","","","","","2"
"Often","2004","higher education","East Germany","","","","","2"
"Rarely","2004","higher vocational","East Germany","","","","","4"
"Rarely","2004","higher education","West Germany","","","","","4"
"Rarely","2004","higher education","East Germany","","","","","4"
"Rarely","2004","general elemantary","East Germany","","","","","4"
"Rarely","2004","middle vocational","West Germany","","","","","4"
"Rarely","2004","middle vocational","East Germany","","","","","4"
"Rarely","2004","vocational + Abi","West Germany","","","","","4"
"Rarely","2004","vocational + Abi","East Germany","","","","","4"
"Rarely","2004","higher vocational","West Germany","","","","","4"
"Rarely","2004","in school","West Germany","","","","","4"
"Rarely","2004","in school","East Germany","","","","","4"
"Rarely","2004","inadequately","West Germany","","","","","4"
"Rarely","2004","inadequately","East Germany","","","","","4"
"Rarely","2004","general elemantary","West Germany","","","","","4"
"Sometimes","2004","middle vocational","West Germany","","","","","3"
"Sometimes","2004","middle vocational","East Germany","","","","","3"
"Sometimes","2004","higher vocational","East Germany","","","","","3"
"Sometimes","2004","higher education","West Germany","","","","","3"
"Sometimes","2004","higher education","East Germany","","","","","3"
"Sometimes","2004","vocational + Abi","West Germany","","","","","3"
"Sometimes","2004","vocational + Abi","East Germany","","","","","3"
"Sometimes","2004","higher vocational","West Germany","","","","","3"
"Sometimes","2004","in school","West Germany","","","","","3"
"Sometimes","2004","in school","East Germany","","","","","3"
"Sometimes","2004","inadequately","West Germany","","","","","3"
"Sometimes","2004","inadequately","East Germany","","","","","3"
"Sometimes","2004","general elemantary","West Germany","","","","","3"
"Sometimes","2004","general elemantary","East Germany","","","","","3"
"Very often","2004","in school","West Germany","","","","","1"
"Very often","2004","in school","East Germany","","","","","1"
"Very often","2004","inadequately","West Germany","","","","","1"
"Very often","2004","inadequately","East Germany","","","","","1"
"Very often","2004","general elemantary","West Germany","","","","","1"
"Very often","2004","general elemantary","East Germany","","","","","1"
"Very often","2004","middle vocational","West Germany","","","","","1"
"Very often","2004","middle vocational","East Germany","","","","","1"
"Very often","2004","vocational + Abi","West Germany","","","","","1"
"Very often","2004","vocational + Abi","East Germany","","","","","1"
"Very often","2004","higher vocational","West Germany","","","","","1"
"Very often","2004","higher vocational","East Germany","","","","","1"
"Very often","2004","higher education","West Germany","","","","","1"
"Very often","2004","higher education","East Germany","","","","","1"
"Never","2005","inadequately","West Germany","","","","","5"
"Never","2005","inadequately","East Germany","","","","","5"
"Never","2005","general elemantary","West Germany","","","","","5"
"Never","2005","general elemantary","East Germany","","","","","5"
"Never","2005","middle vocational","West Germany","","","","","5"
"Never","2005","middle vocational","East Germany","","","","","5"
"Never","2005","vocational + Abi","West Germany","","","","","5"
"Never","2005","vocational + Abi","East Germany","","","","","5"
"Never","2005","higher vocational","West Germany","","","","","5"
"Never","2005","higher vocational","East Germany","","","","","5"
"Never","2005","higher education","West Germany","","","","","5"
"Never","2005","higher education","East Germany","","","","","5"
"Never","2005","in school","West Germany","","","","","5"
"Never","2005","in school","East Germany","","","","","5"
"Often","2005","in school","West Germany","","","","","2"
"Often","2005","in school","East Germany","","","","","2"
"Often","2005","inadequately","West Germany","","","","","2"
"Often","2005","inadequately","East Germany","","","","","2"
"Often","2005","general elemantary","West Germany","","","","","2"
"Often","2005","middle vocational","West Germany","","","","","2"
"Often","2005","middle vocational","East Germany","","","","","2"
"Often","2005","general elemantary","East Germany","","","","","2"
"Often","2005","vocational + Abi","West Germany","","","","","2"
"Often","2005","higher vocational","East Germany","","","","","2"
"Often","2005","higher education","West Germany","","","","","2"
"Often","2005","higher education","East Germany","","","","","2"
"Often","2005","vocational + Abi","East Germany","","","","","2"
"Often","2005","higher vocational","West Germany","","","","","2"
"Rarely","2005","general elemantary","East Germany","","","","","4"
"Rarely","2005","vocational + Abi","East Germany","","","","","4"
"Rarely","2005","inadequately","East Germany","","","","","4"
"Rarely","2005","middle vocational","West Germany","","","","","4"
"Rarely","2005","middle vocational","East Germany","","","","","4"
"Rarely","2005","vocational + Abi","West Germany","","","","","4"
"Rarely","2005","in school","West Germany","","","","","4"
"Rarely","2005","in school","East Germany","","","","","4"
"Rarely","2005","inadequately","West Germany","","","","","4"
"Rarely","2005","general elemantary","West Germany","","","","","4"
"Rarely","2005","higher vocational","West Germany","","","","","4"
"Rarely","2005","higher vocational","East Germany","","","","","4"
"Rarely","2005","higher education","West Germany","","","","","4"
"Rarely","2005","higher education","East Germany","","","","","4"
"Sometimes","2005","in school","West Germany","","","","","3"
"Sometimes","2005","middle vocational","West Germany","","","","","3"
"Sometimes","2005","middle vocational","East Germany","","","","","3"
"Sometimes","2005","vocational + Abi","East Germany","","","","","3"
"Sometimes","2005","vocational + Abi","West Germany","","","","","3"
"Sometimes","2005","higher education","West Germany","","","","","3"
"Sometimes","2005","higher education","East Germany","","","","","3"
"Sometimes","2005","in school","East Germany","","","","","3"
"Sometimes","2005","inadequately","West Germany","","","","","3"
"Sometimes","2005","inadequately","East Germany","","","","","3"
"Sometimes","2005","general elemantary","West Germany","","","","","3"
"Sometimes","2005","general elemantary","East Germany","","","","","3"
"Sometimes","2005","higher vocational","West Germany","","","","","3"
"Sometimes","2005","higher vocational","East Germany","","","","","3"
"Very often","2005","in school","West Germany","","","","","1"
"Very often","2005","in school","East Germany","","","","","1"
"Very often","2005","inadequately","West Germany","","","","","1"
"Very often","2005","inadequately","East Germany","","","","","1"
"Very often","2005","general elemantary","West Germany","","","","","1"
"Very often","2005","general elemantary","East Germany","","","","","1"
"Very often","2005","middle vocational","West Germany","","","","","1"
"Very often","2005","middle vocational","East Germany","","","","","1"
"Very often","2005","vocational + Abi","West Germany","","","","","1"
"Very often","2005","vocational + Abi","East Germany","","","","","1"
"Very often","2005","higher vocational","West Germany","","","","","1"
"Very often","2005","higher vocational","East Germany","","","","","1"
"Very often","2005","higher education","West Germany","","","","","1"
"Very often","2005","higher education","East Germany","","","","","1"
"Never","2006","in school","West Germany","","","","","5"
"Never","2006","in school","East Germany","","","","","5"
"Never","2006","inadequately","West Germany","","","","","5"
"Never","2006","inadequately","East Germany","","","","","5"
"Never","2006","general elemantary","West Germany","","","","","5"
"Never","2006","general elemantary","East Germany","","","","","5"
"Never","2006","middle vocational","West Germany","","","","","5"
"Never","2006","middle vocational","East Germany","","","","","5"
"Never","2006","vocational + Abi","West Germany","","","","","5"
"Never","2006","vocational + Abi","East Germany","","","","","5"
"Never","2006","higher vocational","West Germany","","","","","5"
"Never","2006","higher vocational","East Germany","","","","","5"
"Never","2006","higher education","West Germany","","","","","5"
"Never","2006","higher education","East Germany","","","","","5"
"Often","2006","in school","West Germany","","","","","2"
"Often","2006","in school","East Germany","","","","","2"
"Often","2006","inadequately","East Germany","","","","","2"
"Often","2006","general elemantary","West Germany","","","","","2"
"Often","2006","inadequately","West Germany","","","","","2"
"Often","2006","general elemantary","East Germany","","","","","2"
"Often","2006","middle vocational","West Germany","","","","","2"
"Often","2006","middle vocational","East Germany","","","","","2"
"Often","2006","vocational + Abi","West Germany","","","","","2"
"Often","2006","vocational + Abi","East Germany","","","","","2"
"Often","2006","higher vocational","West Germany","","","","","2"
"Often","2006","higher vocational","East Germany","","","","","2"
"Often","2006","higher education","West Germany","","","","","2"
"Often","2006","higher education","East Germany","","","","","2"
"Rarely","2006","vocational + Abi","East Germany","","","","","4"
"Rarely","2006","general elemantary","East Germany","","","","","4"
"Rarely","2006","middle vocational","West Germany","","","","","4"
"Rarely","2006","middle vocational","East Germany","","","","","4"
"Rarely","2006","vocational + Abi","West Germany","","","","","4"
"Rarely","2006","in school","West Germany","","","","","4"
"Rarely","2006","in school","East Germany","","","","","4"
"Rarely","2006","inadequately","West Germany","","","","","4"
"Rarely","2006","inadequately","East Germany","","","","","4"
"Rarely","2006","higher vocational","West Germany","","","","","4"
"Rarely","2006","higher vocational","East Germany","","","","","4"
"Rarely","2006","higher education","West Germany","","","","","4"
"Rarely","2006","higher education","East Germany","","","","","4"
"Rarely","2006","general elemantary","West Germany","","","","","4"
"Sometimes","2006","in school","West Germany","","","","","3"
"Sometimes","2006","in school","East Germany","","","","","3"
"Sometimes","2006","inadequately","West Germany","","","","","3"
"Sometimes","2006","inadequately","East Germany","","","","","3"
"Sometimes","2006","middle vocational","West Germany","","","","","3"
"Sometimes","2006","middle vocational","East Germany","","","","","3"
"Sometimes","2006","vocational + Abi","West Germany","","","","","3"
"Sometimes","2006","vocational + Abi","East Germany","","","","","3"
"Sometimes","2006","higher vocational","West Germany","","","","","3"
"Sometimes","2006","higher vocational","East Germany","","","","","3"
"Sometimes","2006","higher education","West Germany","","","","","3"
"Sometimes","2006","higher education","East Germany","","","","","3"
"Sometimes","2006","general elemantary","West Germany","","","","","3"
"Sometimes","2006","general elemantary","East Germany","","","","","3"
"Very often","2006","in school","West Germany","","","","","1"
"Very often","2006","in school","East Germany","","","","","1"
"Very often","2006","inadequately","West Germany","","","","","1"
"Very often","2006","inadequately","East Germany","","","","","1"
"Very often","2006","general elemantary","West Germany","","","","","1"
"Very often","2006","general elemantary","East Germany","","","","","1"
"Very often","2006","middle vocational","West Germany","","","","","1"
"Very often","2006","middle vocational","East Germany","","","","","1"
"Very often","2006","vocational + Abi","West Germany","","","","","1"
"Very often","2006","vocational + Abi","East Germany","","","","","1"
"Very often","2006","higher vocational","West Germany","","","","","1"
"Very often","2006","higher vocational","East Germany","","","","","1"
"Very often","2006","higher education","West Germany","","","","","1"
"Very often","2006","higher education","East Germany","","","","","1"
"Never","2007","in school","West Germany","","","","","5"
"Never","2007","in school","East Germany","","","","","5"
"Never","2007","inadequately","West Germany","","","","","5"
"Never","2007","inadequately","East Germany","","","","","5"
"Never","2007","general elemantary","West Germany","","","","","5"
"Never","2007","general elemantary","East Germany","","","","","5"
"Never","2007","middle vocational","West Germany","","","","","5"
"Never","2007","middle vocational","East Germany","","","","","5"
"Never","2007","vocational + Abi","West Germany","","","","","5"
"Never","2007","vocational + Abi","East Germany","","","","","5"
"Never","2007","higher vocational","West Germany","","","","","5"
"Never","2007","higher vocational","East Germany","","","","","5"
"Never","2007","higher education","West Germany","","","","","5"
"Never","2007","higher education","East Germany","","","","","5"
"Often","2007","vocational + Abi","West Germany","","","","","2"
"Often","2007","inadequately","East Germany","","","","","2"
"Often","2007","general elemantary","West Germany","","","","","2"
"Often","2007","general elemantary","East Germany","","","","","2"
"Often","2007","middle vocational","West Germany","","","","","2"
"Often","2007","middle vocational","East Germany","","","","","2"
"Often","2007","in school","West Germany","","","","","2"
"Often","2007","in school","East Germany","","","","","2"
"Often","2007","inadequately","West Germany","","","","","2"
"Often","2007","vocational + Abi","East Germany","","","","","2"
"Often","2007","higher vocational","West Germany","","","","","2"
"Often","2007","higher vocational","East Germany","","","","","2"
"Often","2007","higher education","West Germany","","","","","2"
"Often","2007","higher education","East Germany","","","","","2"
"Rarely","2007","general elemantary","East Germany","","","","","4"
"Rarely","2007","middle vocational","West Germany","","","","","4"
"Rarely","2007","middle vocational","East Germany","","","","","4"
"Rarely","2007","vocational + Abi","West Germany","","","","","4"
"Rarely","2007","vocational + Abi","East Germany","","","","","4"
"Rarely","2007","in school","West Germany","","","","","4"
"Rarely","2007","in school","East Germany","","","","","4"
"Rarely","2007","inadequately","West Germany","","","","","4"
"Rarely","2007","inadequately","East Germany","","","","","4"
"Rarely","2007","general elemantary","West Germany","","","","","4"
"Rarely","2007","higher vocational","West Germany","","","","","4"
"Rarely","2007","higher vocational","East Germany","","","","","4"
"Rarely","2007","higher education","West Germany","","","","","4"
"Rarely","2007","higher education","East Germany","","","","","4"
"Sometimes","2007","inadequately","East Germany","","","","","3"
"Sometimes","2007","general elemantary","West Germany","","","","","3"
"Sometimes","2007","general elemantary","East Germany","","","","","3"
"Sometimes","2007","in school","West Germany","","","","","3"
"Sometimes","2007","in school","East Germany","","","","","3"
"Sometimes","2007","inadequately","West Germany","","","","","3"
"Sometimes","2007","middle vocational","West Germany","","","","","3"
"Sometimes","2007","middle vocational","East Germany","","","","","3"
"Sometimes","2007","vocational + Abi","West Germany","","","","","3"
"Sometimes","2007","vocational + Abi","East Germany","","","","","3"
"Sometimes","2007","higher vocational","West Germany","","","","","3"
"Sometimes","2007","higher vocational","East Germany","","","","","3"
"Sometimes","2007","higher education","West Germany","","","","","3"
"Sometimes","2007","higher education","East Germany","","","","","3"
"Very often","2007","in school","West Germany","","","","","1"
"Very often","2007","in school","East Germany","","","","","1"
"Very often","2007","inadequately","West Germany","","","","","1"
"Very often","2007","inadequately","East Germany","","","","","1"
"Very often","2007","general elemantary","West Germany","","","","","1"
"Very often","2007","general elemantary","East Germany","","","","","1"
"Very often","2007","middle vocational","West Germany","","","","","1"
"Very often","2007","middle vocational","East Germany","","","","","1"
"Very often","2007","vocational + Abi","West Germany","","","","","1"
"Very often","2007","vocational + Abi","East Germany","","","","","1"
"Very often","2007","higher vocational","West Germany","","","","","1"
"Very often","2007","higher vocational","East Germany","","","","","1"
"Very often","2007","higher education","West Germany","","","","","1"
"Very often","2007","higher education","East Germany","","","","","1"
"Never","2008","general elemantary","East Germany","201","0.669203796449831","0.616487264203004","0.721920328696658","5"
"Never","2008","middle vocational","West Germany","4248","0.587641017669935","0.576291880520084","0.598990154819785","5"
"Never","2008","middle vocational","East Germany","1561","0.639790386296719","0.620942156119608","0.65863861647383","5"
"Never","2008","vocational + Abi","West Germany","516","0.542886308570178","0.510852631493675","0.574919985646681","5"
"Never","2008","vocational + Abi","East Germany","93","0.584890253022356","0.509933165340162","0.65984734070455","5"
"Never","2008","higher vocational","West Germany","539","0.542715224550102","0.512423800487231","0.573006648612972","5"
"Never","2008","higher vocational","East Germany","224","0.599793626291842","0.550139514965578","0.649447737618105","5"
"Never","2008","higher education","West Germany","1547","0.513675304113192","0.495623818616713","0.531726789609671","5"
"Never","2008","higher education","East Germany","662","0.573961640419547","0.546482465612341","0.601440815226752","5"
"Never","2008","in school","West Germany","145","0.486644514732735","0.427136088461701","0.546152941003769","5"
"Never","2008","in school","East Germany","42","0.427653333947211","0.32057128450153","0.534735383392892","5"
"Never","2008","inadequately","West Germany","104","0.661379422067412","0.588729307874572","0.734029536260251","5"
"Never","2008","inadequately","East Germany","15","","","","5"
"Never","2008","general elemantary","West Germany","1089","0.630322424997192","0.607476488709425","0.65316836128496","5"
"Often","2008","inadequately","East Germany","","","","","2"
"Often","2008","general elemantary","West Germany","130","0.0840331235114814","0.0709026264589364","0.0971636205640263","2"
"Often","2008","general elemantary","East Germany","17","","","","2"
"Often","2008","middle vocational","West Germany","641","0.0883896768216692","0.0818452072331263","0.094934146410212","2"
"Often","2008","middle vocational","East Germany","194","0.080625339874785","0.0699358712722723","0.0913148084772977","2"
"Often","2008","vocational + Abi","West Germany","100","0.0983336353011801","0.0791860410425922","0.117481229559768","2"
"Often","2008","in school","West Germany","21","","","","2"
"Often","2008","in school","East Germany","12","","","","2"
"Often","2008","inadequately","West Germany","12","","","","2"
"Often","2008","higher vocational","East Germany","19","","","","2"
"Often","2008","higher education","West Germany","309","0.110056632318566","0.0987536060581296","0.121359658579002","2"
"Often","2008","higher education","East Germany","124","0.0855516357785081","0.0700087500727539","0.101094521484262","2"
"Often","2008","vocational + Abi","East Germany","16","","","","2"
"Often","2008","higher vocational","West Germany","109","0.0950187759508898","0.0771882227570503","0.112849329144729","2"
"Rarely","2008","middle vocational","West Germany","1213","0.171105615182516","0.162422995198517","0.179788235166516","4"
"Rarely","2008","vocational + Abi","East Germany","21","","","","4"
"Rarely","2008","higher vocational","West Germany","204","0.176836875861635","0.153637853287978","0.200035898435293","4"
"Rarely","2008","middle vocational","East Germany","406","0.159342119052279","0.144972375731995","0.173711862372563","4"
"Rarely","2008","vocational + Abi","West Germany","175","0.18229521038995","0.157468102364052","0.207122318415847","4"
"Rarely","2008","in school","West Germany","64","0.281586044281623","0.228036424798054","0.335135663765192","4"
"Rarely","2008","in school","East Germany","16","","","","4"
"Rarely","2008","inadequately","West Germany","23","","","","4"
"Rarely","2008","inadequately","East Germany","1","","","","4"
"Rarely","2008","general elemantary","West Germany","267","0.141693493589503","0.125188620647935","0.158198366531071","4"
"Rarely","2008","general elemantary","East Germany","52","0.165784215593846","0.124116646077097","0.207451785110595","4"
"Rarely","2008","higher vocational","East Germany","78","0.206397347506244","0.165380157821612","0.247414537190876","4"
"Rarely","2008","higher education","West Germany","554","0.209739346122844","0.195035512630987","0.2244431796147","4"
"Rarely","2008","higher education","East Germany","254","0.1948896840744","0.172877657811678","0.216901710337122","4"
"Sometimes","2008","inadequately","East Germany","2","","","","3"
"Sometimes","2008","general elemantary","West Germany","153","0.0877597109474331","0.0743685495209628","0.101150872373903","3"
"Sometimes","2008","general elemantary","East Germany","25","","","","3"
"Sometimes","2008","middle vocational","West Germany","724","0.102832511711059","0.0958297225787924","0.109835300843325","3"
"Sometimes","2008","middle vocational","East Germany","226","0.0866139031356865","0.0755706996336845","0.0976571066376885","3"
"Sometimes","2008","vocational + Abi","West Germany","99","0.115658067828951","0.0950926134461591","0.136223522211743","3"
"Sometimes","2008","vocational + Abi","East Germany","20","","","","3"
"Sometimes","2008","in school","West Germany","26","","","","3"
"Sometimes","2008","in school","East Germany","9","","","","3"
"Sometimes","2008","inadequately","West Germany","18","","","","3"
"Sometimes","2008","higher vocational","East Germany","36","0.0999250549377868","0.0695309874056377","0.130319122469936","3"
"Sometimes","2008","higher education","West Germany","357","0.106301685857659","0.0951697425253774","0.11743362918994","3"
"Sometimes","2008","higher education","East Germany","148","0.107402432708222","0.0901967143553481","0.124608151061096","3"
"Sometimes","2008","higher vocational","West Germany","119","0.12067499475563","0.100867768012034","0.140482221499227","3"
"Very often","2008","in school","West Germany","15","","","","1"
"Very often","2008","in school","East Germany","3","","","","1"
"Very often","2008","inadequately","West Germany","6","","","","1"
"Very often","2008","inadequately","East Germany","","","","","1"
"Very often","2008","general elemantary","East Germany","11","","","","1"
"Very often","2008","middle vocational","West Germany","401","0.0500311786148214","0.045004928379136","0.0550574288505068","1"
"Very often","2008","middle vocational","East Germany","105","0.0336282516405307","0.0265504509503528","0.0407060523307085","1"
"Very often","2008","vocational + Abi","West Germany","39","0.0608267779097416","0.0454572513200655","0.0761963044994177","1"
"Very often","2008","vocational + Abi","East Germany","16","","","","1"
"Very often","2008","higher vocational","West Germany","68","0.0647541288817425","0.0497904992724498","0.0797177584910351","1"
"Very often","2008","higher vocational","East Germany","17","","","","1"
"Very often","2008","higher education","West Germany","178","0.0602270315877396","0.0516346680163812","0.0688193951590979","1"
"Very often","2008","higher education","East Germany","56","0.0381946070193234","0.0275437997069479","0.0488454143316989","1"
"Very often","2008","general elemantary","West Germany","76","0.0561912469543904","0.0452921036185254","0.0670903902902554","1"
"Never","2009","general elemantary","East Germany","","","","","5"
"Never","2009","middle vocational","West Germany","","","","","5"
"Never","2009","middle vocational","East Germany","","","","","5"
"Never","2009","vocational + Abi","West Germany","","","","","5"
"Never","2009","vocational + Abi","East Germany","","","","","5"
"Never","2009","higher vocational","West Germany","","","","","5"
"Never","2009","higher vocational","East Germany","","","","","5"
"Never","2009","higher education","West Germany","","","","","5"
"Never","2009","higher education","East Germany","","","","","5"
"Never","2009","in school","West Germany","","","","","5"
"Never","2009","in school","East Germany","","","","","5"
"Never","2009","inadequately","West Germany","","","","","5"
"Never","2009","inadequately","East Germany","","","","","5"
"Never","2009","general elemantary","West Germany","","","","","5"
"Often","2009","in school","West Germany","","","","","2"
"Often","2009","in school","East Germany","","","","","2"
"Often","2009","inadequately","West Germany","","","","","2"
"Often","2009","inadequately","East Germany","","","","","2"
"Often","2009","general elemantary","West Germany","","","","","2"
"Often","2009","general elemantary","East Germany","","","","","2"
"Often","2009","middle vocational","West Germany","","","","","2"
"Often","2009","middle vocational","East Germany","","","","","2"
"Often","2009","vocational + Abi","West Germany","","","","","2"
"Often","2009","vocational + Abi","East Germany","","","","","2"
"Often","2009","higher vocational","West Germany","","","","","2"
"Often","2009","higher vocational","East Germany","","","","","2"
"Often","2009","higher education","West Germany","","","","","2"
"Often","2009","higher education","East Germany","","","","","2"
"Rarely","2009","middle vocational","West Germany","","","","","4"
"Rarely","2009","middle vocational","East Germany","","","","","4"
"Rarely","2009","vocational + Abi","West Germany","","","","","4"
"Rarely","2009","vocational + Abi","East Germany","","","","","4"
"Rarely","2009","higher vocational","West Germany","","","","","4"
"Rarely","2009","higher vocational","East Germany","","","","","4"
