"pld0045","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Never","2003","16-34 y.","1-pers.-HH","377","0.547324824912801","0.509718882952846","0.584930766872757","5"
"Never","2003","16-34 y.","(Married) couple without C. ","565","0.549894435839326","0.519393055302879","0.580395816375773","5"
"Never","2003","16-34 y.","Couple + C. LE 16 ","732","0.499908455267357","0.473547322614395","0.526269587920318","5"
"Never","2003","16-34 y.","Couple + C. LE and GT 16","363","0.543109790511632","0.505530727575794","0.580688853447469","5"
"Never","2003","16-34 y.","Single parent ","246","0.513369173457457","0.46808568599503","0.558652660919884","5"
"Never","2003","16-34 y.","Couple + C. GT 16 ","806","0.555524197806366","0.530026791960542","0.58102160365219","5"
"Never","2003","35-65 y.","1-pers.-HH","808","0.661711355114504","0.635419822411659","0.688002887817349","5"
"Never","2003","35-65 y.","(Married) couple without C. ","2565","0.64550789986905","0.630766358703566","0.660249441034534","5"
"Never","2003","35-65 y.","Single parent ","329","0.547567393130722","0.506742432489005","0.588392353772438","5"
"Never","2003","35-65 y.","Couple + C. LE 16 ","1485","0.506974097142339","0.489023962408211","0.524924231876466","5"
"Never","2003","35-65 y.","Couple + C. GT 16 ","1282","0.573947007596389","0.553746460146495","0.594147555046283","5"
"Never","2003","35-65 y.","Couple + C. LE and GT 16","585","0.491855031058252","0.463035855804873","0.52067420631163","5"
"Never","2003","66 and older","1-pers.-HH","774","0.726104353004382","0.699308390446867","0.752900315561898","5"
"Never","2003","66 and older","(Married) couple without C. ","1587","0.719655162373147","0.700936964503477","0.738373360242816","5"
"Never","2003","66 and older","Couple + C. GT 16 ","111","0.634168363290757","0.563409474150342","0.704927252431173","5"
"Never","2003","66 and older","Couple + C. LE and GT 16","2","","","","5"
"Never","2003","66 and older","Single parent ","53","0.721703709429827","0.618897383542241","0.824510035317414","5"
"Never","2003","66 and older","Couple + C. LE 16 ","2","","","","5"
"Often","2003","16-34 y.","Couple + C. GT 16 ","120","0.0733520505091404","0.0599742733010379","0.0867298277172429","2"
"Often","2003","16-34 y.","1-pers.-HH","59","0.0938976561631737","0.0718604486269029","0.115934863699445","2"
"Often","2003","16-34 y.","(Married) couple without C. ","90","0.0980208449297206","0.0797911200450753","0.116250569814366","2"
"Often","2003","16-34 y.","Single parent ","48","0.104411090183959","0.0767064296453375","0.132115750722581","2"
"Often","2003","16-34 y.","Couple + C. LE 16 ","134","0.100085180846874","0.0842625148573039","0.115907846836443","2"
"Often","2003","16-34 y.","Couple + C. LE and GT 16","67","0.109391699543041","0.0858449069363756","0.132938492149706","2"
"Often","2003","35-65 y.","1-pers.-HH","85","0.0577014829648137","0.044743850952252","0.0706591149773755","2"
"Often","2003","35-65 y.","(Married) couple without C. ","284","0.0680778886712682","0.060315745029212","0.0758400323133245","2"
"Often","2003","35-65 y.","Couple + C. GT 16 ","197","0.084562657629221","0.0731968826083277","0.0959284326501144","2"
"Often","2003","35-65 y.","Couple + C. LE and GT 16","116","0.108743203443806","0.0907970381854197","0.126689368702193","2"
"Often","2003","66 and older","1-pers.-HH","45","0.04026718781383","0.0284550610571468","0.0520793145705133","2"
"Often","2003","35-65 y.","Single parent ","63","0.11852580571707","0.0920138786525996","0.14503773278154","2"
"Often","2003","35-65 y.","Couple + C. LE 16 ","295","0.0929900034998396","0.0825628893535718","0.103417117646107","2"
"Often","2003","66 and older","(Married) couple without C. ","116","0.0443648087574864","0.0357841446107945","0.0529454729041783","2"
"Often","2003","66 and older","Single parent ","3","","","","2"
"Often","2003","66 and older","Couple + C. LE 16 ","1","","","","2"
"Often","2003","66 and older","Couple + C. GT 16 ","15","","","","2"
"Often","2003","66 and older","Couple + C. LE and GT 16","","","","","2"
"Rarely","2003","16-34 y.","Single parent ","99","0.20969253196041","0.172810512790034","0.246574551130786","4"
"Rarely","2003","16-34 y.","(Married) couple without C. ","210","0.194992245779038","0.170702031523676","0.2192824600344","4"
"Rarely","2003","16-34 y.","1-pers.-HH","118","0.179416501465189","0.150427507723184","0.208405495207194","4"
"Rarely","2003","16-34 y.","Couple + C. LE 16 ","268","0.205409143708903","0.18410933333106","0.226708954086746","4"
"Rarely","2003","16-34 y.","Couple + C. GT 16 ","299","0.204941064824911","0.184228465663593","0.225653663986229","4"
"Rarely","2003","16-34 y.","Couple + C. LE and GT 16","128","0.190520138249786","0.160894366465724","0.220145910033848","4"
"Rarely","2003","35-65 y.","1-pers.-HH","186","0.141159218238943","0.121810649158307","0.160507787319579","4"
"Rarely","2003","35-65 y.","(Married) couple without C. ","711","0.171857920937271","0.16023203571582","0.183483806158722","4"
"Rarely","2003","35-65 y.","Single parent ","89","0.177265198127151","0.14594159510465","0.208588801149653","4"
"Rarely","2003","35-65 y.","Couple + C. LE 16 ","629","0.202356833508032","0.187932252039474","0.21678141497659","4"
"Rarely","2003","35-65 y.","Couple + C. GT 16 ","455","0.17499141087789","0.159469934341598","0.190512887414182","4"
"Rarely","2003","35-65 y.","Couple + C. LE and GT 16","225","0.210380411810631","0.186885123364798","0.233875700256463","4"
"Rarely","2003","66 and older","1-pers.-HH","130","0.11960640235526","0.100108273839891","0.139104530870629","4"
"Rarely","2003","66 and older","(Married) couple without C. ","263","0.121240460381179","0.107638097883425","0.134842822878933","4"
"Rarely","2003","66 and older","Single parent ","10","","","","4"
"Rarely","2003","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","2003","66 and older","Couple + C. GT 16 ","31","0.161768553749079","0.107672309294619","0.215864798203539","4"
"Rarely","2003","66 and older","Couple + C. LE and GT 16","","","","","4"
"Sometimes","2003","35-65 y.","(Married) couple without C. ","345","0.0817332929268429","0.0732907603401671","0.0901758255135188","3"
"Sometimes","2003","16-34 y.","1-pers.-HH","69","0.107030344286858","0.0836735965203019","0.130387092053415","3"
"Sometimes","2003","16-34 y.","(Married) couple without C. ","103","0.10145592645017","0.0829448768002804","0.11996697610006","3"
"Sometimes","2003","16-34 y.","Single parent ","52","0.130943893579282","0.100381195060051","0.161506592098513","3"
"Sometimes","2003","16-34 y.","Couple + C. LE 16 ","162","0.135130400107404","0.117106618484489","0.153154181730319","3"
"Sometimes","2003","16-34 y.","Couple + C. GT 16 ","163","0.116412615284632","0.0999558217167592","0.132869408852504","3"
"Sometimes","2003","16-34 y.","Couple + C. LE and GT 16","78","0.100784860080133","0.0780744143306198","0.123495305829647","3"
"Sometimes","2003","35-65 y.","1-pers.-HH","108","0.0982194970389265","0.0816813376016385","0.114757656476215","3"
"Sometimes","2003","35-65 y.","Single parent ","57","0.0984011681305852","0.0739704161902266","0.122831920070944","3"
"Sometimes","2003","35-65 y.","Couple + C. LE 16 ","404","0.141709882170614","0.129188361247607","0.154231403093621","3"
"Sometimes","2003","35-65 y.","Couple + C. GT 16 ","263","0.111529272454561","0.0986701471647578","0.124388397744365","3"
"Sometimes","2003","35-65 y.","Couple + C. LE and GT 16","165","0.131476860758611","0.111997058962419","0.150956662554803","3"
"Sometimes","2003","66 and older","(Married) couple without C. ","171","0.0783333061582701","0.0671359445127718","0.0895306678037684","3"
"Sometimes","2003","66 and older","Single parent ","7","","","","3"
"Sometimes","2003","66 and older","Couple + C. LE 16 ","1","","","","3"
"Sometimes","2003","66 and older","1-pers.-HH","69","0.0654720359784856","0.0506092114367181","0.0803348605202531","3"
"Sometimes","2003","66 and older","Couple + C. GT 16 ","16","","","","3"
