"pld0043","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Never","2003","Rhineland-Palatinate,Saarland","Part Time","38","0.133914231515526","0.095312541869112","0.172515921161941","5"
"Never","2003","Rhineland-Palatinate,Saarland","Not Working","171","0.34434254364905","0.304004175022593","0.384680912275507","5"
"Never","2003","Baden-Württemberg","Full Time","155","0.140384742781376","0.119855933438743","0.160913552124009","5"
"Never","2003","Baden-Württemberg","Part Time","63","0.10757179736467","0.0845531750584387","0.130590419670901","5"
"Never","2003","Baden-Württemberg","Not Working","261","0.272325090119667","0.243242079311145","0.301408100928189","5"
"Never","2003","Bavaria","Full Time","154","0.141819701177389","0.122949641176995","0.160689761177783","5"
"Never","2003","Bavaria","Part Time","83","0.150699365297198","0.125511945784391","0.175886784810005","5"
"Never","2003","Bavaria","Not Working","289","0.324566071736859","0.296137356894898","0.352994786578819","5"
"Never","2003","Berlin","Full Time","25","","","","5"
"Never","2003","Berlin","Part Time","13","","","","5"
"Never","2003","Berlin","Not Working","65","0.261944420181953","0.212022754354505","0.311866086009401","5"
"Never","2003","Brandenburg","Full Time","44","0.131543781024083","0.097605118112051","0.165482443936116","5"
"Never","2003","Brandenburg","Part Time","14","","","","5"
"Often","2003","Hamburg","Full Time","31","0.240831773260418","0.164957581282525","0.316705965238311","2"
"Often","2003","Hamburg","Part Time","15","","","","2"
"Often","2003","Hamburg","Not Working","13","","","","2"
"Often","2003","Lower Saxony","Full Time","150","0.205630332684763","0.176291742403916","0.234968922965609","2"
"Often","2003","Lower Saxony","Part Time","101","0.216430518592334","0.179279125959957","0.25358191122471","2"
"Often","2003","Lower Saxony","Not Working","105","0.125891816978562","0.10149123074957","0.150292403207555","2"
"Often","2003","Bremen","Full Time","20","","","","2"
"Often","2003","Bremen","Part Time","11","","","","2"
"Often","2003","North Rhine-Westphalia","Not Working","223","0.112155108712296","0.0974168392205088","0.126893378204082","2"
"Often","2003","Hesse","Full Time","122","0.178831643561226","0.149142587430675","0.208520699691777","2"
"Often","2003","Hesse","Part Time","86","0.254344030578319","0.210208097337623","0.298479963819014","2"
"Often","2003","Brandenburg","Not Working","43","0.0993859040431546","0.0698444582487813","0.128927349837528","2"
"Often","2003","Schleswig-Holstein","Full Time","36","0.146510013053922","0.104252413845588","0.188767612262257","2"
"Often","2003","Schleswig-Holstein","Part Time","31","0.18402512296881","0.122823254292274","0.245226991645346","2"
"Often","2003","Schleswig-Holstein","Not Working","27","","","","2"
"Often","2003","Bremen","Not Working","6","","","","2"
"Often","2003","North Rhine-Westphalia","Full Time","352","0.197367022059312","0.178923718483341","0.215810325635283","2"
"Often","2003","North Rhine-Westphalia","Part Time","263","0.220383125174148","0.196085883505431","0.244680366842865","2"
"Often","2003","Hesse","Not Working","67","0.116747675463451","0.0880204298230075","0.145474921103895","2"
"Often","2003","Rhineland-Palatinate,Saarland","Full Time","93","0.173845418893022","0.140324213424203","0.207366624361841","2"
"Often","2003","Mecklenburg-Western Pomerania","Full Time","49","0.21853446602138","0.164295607089554","0.272773324953207","2"
"Often","2003","Mecklenburg-Western Pomerania","Part Time","20","","","","2"
"Often","2003","Mecklenburg-Western Pomerania","Not Working","20","","","","2"
"Often","2003","Saxony","Full Time","119","0.161752088889026","0.134116603776568","0.189387574001483","2"
"Often","2003","Saxony","Part Time","60","0.195019863817947","0.150913703632794","0.239126024003101","2"
"Often","2003","Saxony","Not Working","89","0.141657339943219","0.114231989802277","0.169082690084162","2"
"Often","2003","Saxony-Anhalt","Full Time","83","0.227834105369851","0.185211372050682","0.27045683868902","2"
"Often","2003","Baden-Württemberg","Not Working","108","0.110463865867013","0.0899843940085355","0.130943337725491","2"
"Often","2003","Bavaria","Full Time","246","0.176565609466695","0.15594111617322","0.197190102760171","2"
"Often","2003","Bavaria","Part Time","139","0.168426586342858","0.142078270486101","0.194774902199615","2"
"Often","2003","Bavaria","Not Working","117","0.108006881576477","0.0891608160396917","0.126852947113263","2"
"Often","2003","Berlin","Full Time","65","0.184892787715793","0.1431341422996","0.226651433131986","2"
"Often","2003","Berlin","Part Time","50","0.242635611871067","0.182313444435607","0.302957779306526","2"
"Often","2003","Berlin","Not Working","51","0.16070837397964","0.119010332456629","0.202406415502652","2"
"Often","2003","Brandenburg","Full Time","48","0.135173266273577","0.100841546399754","0.1695049861474","2"
"Often","2003","Brandenburg","Part Time","27","","","","2"
"Often","2003","Saxony-Anhalt","Part Time","44","0.277716839154825","0.208535334278765","0.346898344030884","2"
"Often","2003","Saxony-Anhalt","Not Working","46","0.10451786807709","0.0745371639209193","0.134498572233261","2"
"Often","2003","Thuringia","Full Time","48","0.137982791014033","0.103710453902731","0.172255128125336","2"
"Often","2003","Thuringia","Part Time","31","0.182783847979385","0.127240890890712","0.238326805068058","2"
"Often","2003","Thuringia","Not Working","40","0.086995584625019","0.0587336782090966","0.115257491040941","2"
"Often","2003","Rhineland-Palatinate,Saarland","Part Time","72","0.29479283166694","0.243112021243889","0.34647364208999","2"
"Often","2003","Rhineland-Palatinate,Saarland","Not Working","86","0.152125603343414","0.121636026014425","0.182615180672403","2"
"Often","2003","Baden-Württemberg","Full Time","156","0.151458907854232","0.130273560054341","0.172644255654124","2"
"Often","2003","Baden-Württemberg","Part Time","132","0.168813815326582","0.140984878048583","0.196642752604581","2"
"Rarely","2003","Brandenburg","Not Working","100","0.261161567381078","0.217787579632038","0.304535555130118","4"
"Rarely","2003","Mecklenburg-Western Pomerania","Full Time","66","0.295156243527472","0.235291920557506","0.355020566497439","4"
"Rarely","2003","Mecklenburg-Western Pomerania","Part Time","37","0.318771536626281","0.233969700214329","0.403573373038234","4"
"Rarely","2003","Mecklenburg-Western Pomerania","Not Working","57","0.275291395791778","0.211443411043244","0.339139380540313","4"
"Rarely","2003","Saxony","Part Time","94","0.314469069191771","0.262783448145641","0.366154690237901","4"
"Rarely","2003","Saxony","Not Working","187","0.303460829569311","0.267300999284363","0.33962065985426","4"
"Rarely","2003","Saxony-Anhalt","Full Time","119","0.307977240912195","0.261063925952529","0.354890555871862","4"
"Rarely","2003","Saxony-Anhalt","Part Time","48","0.298288846128231","0.227619210845157","0.368958481411306","4"
"Rarely","2003","Saxony-Anhalt","Not Working","113","0.273036648030383","0.229376537992014","0.316696758068753","4"
"Rarely","2003","Thuringia","Full Time","131","0.293680257828432","0.248420592381817","0.338939923275046","4"
"Rarely","2003","Thuringia","Part Time","67","0.358916867602425","0.289980923391115","0.427852811813735","4"
"Rarely","2003","Thuringia","Not Working","106","0.282745962750436","0.237586255645388","0.327905669855483","4"
"Rarely","2003","Schleswig-Holstein","Full Time","69","0.262795800856595","0.210197094631152","0.315394507082039","4"
"Rarely","2003","Schleswig-Holstein","Part Time","43","0.322720582866004","0.248881719647769","0.396559446084239","4"
"Rarely","2003","Schleswig-Holstein","Not Working","78","0.307389308469558","0.249846826674396","0.364931790264721","4"
"Rarely","2003","Hamburg","Full Time","30","0.247168645171082","0.170624193976179","0.323713096365986","4"
"Rarely","2003","Hamburg","Part Time","9","","","","4"
"Rarely","2003","Hamburg","Not Working","35","0.339371064709856","0.249654548005039","0.429087581414673","4"
"Rarely","2003","Lower Saxony","Full Time","185","0.258595976023942","0.226810942224879","0.290381009823005","4"
"Rarely","2003","Lower Saxony","Part Time","128","0.278722187388437","0.23827259505254","0.319171779724335","4"
"Rarely","2003","Lower Saxony","Not Working","215","0.32851933457914","0.293971873202522","0.363066795955759","4"
"Rarely","2003","Bremen","Full Time","12","","","","4"
"Rarely","2003","Bremen","Part Time","7","","","","4"
"Rarely","2003","Bremen","Not Working","21","","","","4"
"Rarely","2003","North Rhine-Westphalia","Full Time","437","0.237777318919309","0.218049954489905","0.257504683348712","4"
"Rarely","2003","North Rhine-Westphalia","Part Time","243","0.20993226893934","0.18605971127026","0.23380482660842","4"
"Rarely","2003","Baden-Württemberg","Part Time","187","0.279152655120016","0.245826439163503","0.312478871076528","4"
"Rarely","2003","Baden-Württemberg","Not Working","255","0.312687422439118","0.282400218055966","0.34297462682227","4"
"Rarely","2003","Bavaria","Full Time","386","0.268984129513898","0.244998978391082","0.292969280636714","4"
"Rarely","2003","Bavaria","Part Time","224","0.270240380595149","0.238975103943496","0.301505657246802","4"
"Rarely","2003","Bavaria","Not Working","317","0.297860428212054","0.270093210761506","0.325627645662602","4"
"Rarely","2003","Berlin","Full Time","89","0.273529345979009","0.225579187104191","0.321479504853827","4"
"Rarely","2003","Berlin","Part Time","36","0.186258873040179","0.131475490404204","0.241042255676154","4"
"Rarely","2003","Berlin","Not Working","84","0.226926101793009","0.179371484555161","0.274480719030858","4"
"Rarely","2003","Brandenburg","Full Time","106","0.282753268088345","0.237533981237319","0.327972554939371","4"
"Rarely","2003","Brandenburg","Part Time","48","0.270634175073599","0.203250626332998","0.3380177238142","4"
"Rarely","2003","Saxony","Full Time","193","0.293691285543441","0.259509187451567","0.327873383635316","4"
"Rarely","2003","North Rhine-Westphalia","Not Working","448","0.252633260096393","0.232338657125104","0.272927863067681","4"
"Rarely","2003","Hesse","Full Time","182","0.259384702005199","0.225427912490783","0.293341491519615","4"
"Rarely","2003","Hesse","Part Time","87","0.210708876358189","0.169378218795248","0.25203953392113","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","Full Time","134","0.284106108569863","0.244215380853796","0.32399683628593","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","Part Time","73","0.23031380065371","0.182590625831812","0.278036975475608","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","Not Working","130","0.236505892436664","0.200430728440352","0.272581056432977","4"
"Rarely","2003","Baden-Württemberg","Full Time","319","0.281367151248863","0.254794066190513","0.307940236307213","4"
"Rarely","2003","Hesse","Not Working","113","0.248330571129497","0.209679991637502","0.286981150621493","4"
"Sometimes","2003","Saxony","Full Time","279","0.415929312486678","0.378938116472863","0.452920508500494","3"
"Sometimes","2003","Saxony","Part Time","110","0.329516791565068","0.277192907802852","0.381840675327284","3"
"Sometimes","2003","Saxony","Not Working","151","0.233318524642122","0.200053765236265","0.266583284047979","3"
"Sometimes","2003","Saxony-Anhalt","Full Time","112","0.308736968108791","0.261791615602511","0.355682320615071","3"
"Sometimes","2003","Saxony-Anhalt","Part Time","44","0.231781102659999","0.166600757132076","0.296961448187923","3"
"Sometimes","2003","Saxony-Anhalt","Not Working","85","0.199189357352541","0.160049784771841","0.23832892993324","3"
"Sometimes","2003","Schleswig-Holstein","Full Time","133","0.47620036678975","0.416517536684927","0.535883196894572","3"
"Sometimes","2003","Schleswig-Holstein","Part Time","63","0.392783012869163","0.315650756609403","0.469915269128922","3"
"Sometimes","2003","Schleswig-Holstein","Not Working","82","0.326623851171799","0.268137782919375","0.385109919424223","3"
"Sometimes","2003","Hamburg","Full Time","49","0.409910797929696","0.322639448986101","0.49718214687329","3"
"Sometimes","2003","Hamburg","Part Time","31","0.405063262313151","0.286630203758945","0.523496320867356","3"
"Sometimes","2003","Hamburg","Not Working","37","0.307230581048124","0.219816222018157","0.394644940078091","3"
"Sometimes","2003","Baden-Württemberg","Part Time","277","0.378971960916732","0.342930481032127","0.415013440801337","3"
"Sometimes","2003","Baden-Württemberg","Not Working","259","0.289815614490133","0.260175949799895","0.319455279180371","3"
"Sometimes","2003","Bavaria","Full Time","470","0.35469621649178","0.328818490400832","0.380573942582728","3"
"Sometimes","2003","Bavaria","Part Time","286","0.363570592295113","0.329704371683525","0.397436812906701","3"
"Sometimes","2003","Brandenburg","Not Working","118","0.289411022568465","0.244632810665326","0.334189234471603","3"
"Sometimes","2003","Mecklenburg-Western Pomerania","Full Time","88","0.391910895756249","0.327838208463627","0.455983583048872","3"
"Sometimes","2003","Mecklenburg-Western Pomerania","Part Time","40","0.34638773356668","0.259799187859743","0.432976279273617","3"
"Sometimes","2003","Mecklenburg-Western Pomerania","Not Working","50","0.256790699977947","0.194343297321477","0.319238102634416","3"
"Sometimes","2003","Thuringia","Full Time","150","0.350114268603847","0.302712265267682","0.397516271940013","3"
"Sometimes","2003","Thuringia","Part Time","62","0.256399677521876","0.193648751237494","0.319150603806258","3"
"Sometimes","2003","Thuringia","Not Working","112","0.260323380361466","0.216319199321844","0.304327561401087","3"
"Sometimes","2003","North Rhine-Westphalia","Part Time","452","0.39719104373548","0.36850855967707","0.425873527793891","3"
"Sometimes","2003","Berlin","Not Working","87","0.313047707453617","0.260396478652389","0.365698936254846","3"
"Sometimes","2003","Brandenburg","Full Time","165","0.369879061756073","0.321402988584963","0.418355134927182","3"
"Sometimes","2003","Brandenburg","Part Time","67","0.423400685421699","0.348462582483008","0.49833878836039","3"
"Sometimes","2003","Lower Saxony","Full Time","301","0.409308840646795","0.373615259347314","0.445002421946275","3"
"Sometimes","2003","Lower Saxony","Part Time","173","0.332376800239261","0.289879811974873","0.374873788503648","3"
"Sometimes","2003","Lower Saxony","Not Working","183","0.239167830423912","0.207790590956601","0.270545069891223","3"
"Sometimes","2003","Bremen","Full Time","26","","","","3"
"Sometimes","2003","Bremen","Part Time","15","","","","3"
"Sometimes","2003","North Rhine-Westphalia","Full Time","740","0.414889317689709","0.392058153315767","0.437720482063652","3"
"Sometimes","2003","Berlin","Full Time","129","0.356551238066785","0.305028728522644","0.408073747610925","3"
"Sometimes","2003","North Rhine-Westphalia","Not Working","539","0.287689048398432","0.266546132188678","0.308831964608185","3"
"Sometimes","2003","Hesse","Not Working","136","0.273206086189818","0.233342322638162","0.313069849741474","3"
"Sometimes","2003","Rhineland-Palatinate,Saarland","Full Time","176","0.379295303637844","0.3363773908093","0.422213216466388","3"
"Sometimes","2003","Bavaria","Not Working","288","0.240154725315766","0.214217567579181","0.26609188305235","3"
"Sometimes","2003","Berlin","Part Time","78","0.448411231573922","0.378428131893887","0.518394331253957","3"
"Sometimes","2003","Rhineland-Palatinate,Saarland","Part Time","108","0.320817441238495","0.267907808789851","0.373727073687138","3"
"Sometimes","2003","Rhineland-Palatinate,Saarland","Not Working","132","0.237886436816608","0.201738861397182","0.274034012236035","3"
"Sometimes","2003","Baden-Württemberg","Full Time","425","0.390115628739203","0.36129043896057","0.418940818517836","3"
"Sometimes","2003","Hesse","Part Time","142","0.352902682916644","0.304471556553421","0.401333809279866","3"
"Sometimes","2003","Bremen","Not Working","20","","","","3"
"Sometimes","2003","Hesse","Full Time","246","0.3751727463624","0.33766217085413","0.41268332187067","3"
"Very often","2003","Schleswig-Holstein","Full Time","12","","","","1"
"Very often","2003","Schleswig-Holstein","Part Time","3","","","","1"
"Very often","2003","Schleswig-Holstein","Not Working","4","","","","1"
"Very often","2003","Hamburg","Full Time","6","","","","1"
"Very often","2003","Hamburg","Part Time","4","","","","1"
"Very often","2003","Hamburg","Not Working","3","","","","1"
"Very often","2003","Lower Saxony","Full Time","49","0.0625313362635247","0.0449556795479917","0.0801069929790576","1"
"Very often","2003","Lower Saxony","Part Time","30","0.0550999095913636","0.0345151651271793","0.0756846540555479","1"
"Very often","2003","Lower Saxony","Not Working","36","0.0324202945055726","0.0193925038924976","0.0454480851186476","1"
"Very often","2003","Bremen","Full Time","3","","","","1"
"Very often","2003","Bremen","Part Time","3","","","","1"
"Very often","2003","Bremen","Not Working","3","","","","1"
"Very often","2003","North Rhine-Westphalia","Full Time","83","0.0508486999350911","0.0406686344653777","0.0610287654048045","1"
"Very often","2003","North Rhine-Westphalia","Part Time","64","0.0523753920364018","0.0393164198288319","0.0654343642439717","1"
"Very often","2003","North Rhine-Westphalia","Not Working","47","0.0250633283525811","0.0177624352758164","0.0323642214293458","1"
"Very often","2003","Hesse","Full Time","35","0.0785865162359844","0.057738755981306","0.0994342764906629","1"
"Very often","2003","Hesse","Part Time","21","","","","1"
"Very often","2003","Hesse","Not Working","17","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","Full Time","23","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","Part Time","8","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","Not Working","14","","","","1"
"Very often","2003","Baden-Württemberg","Full Time","45","0.036673569376326","0.0255661012140959","0.0477810375385562","1"
"Very often","2003","Baden-Württemberg","Part Time","37","0.0654897712720008","0.0471107560400127","0.0838687865039889","1"
"Very often","2003","Baden-Württemberg","Not Working","17","","","","1"
"Very often","2003","Bavaria","Full Time","57","0.0579343433502382","0.0452979144456464","0.0705707722548299","1"
"Very often","2003","Bavaria","Part Time","43","0.0470630754696816","0.0321533560935653","0.0619727948457978","1"
"Very often","2003","Bavaria","Not Working","31","0.0294118931588448","0.0191531725055723","0.0396706138121172","1"
"Very often","2003","Berlin","Full Time","24","","","","1"
"Very often","2003","Berlin","Part Time","17","","","","1"
"Very often","2003","Berlin","Not Working","11","","","","1"
"Very often","2003","Brandenburg","Full Time","18","","","","1"
"Very often","2003","Brandenburg","Part Time","11","","","","1"
"Very often","2003","Brandenburg","Not Working","10","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","Full Time","4","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","Part Time","6","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","Not Working","6","","","","1"
"Very often","2003","Saxony","Full Time","19","","","","1"
"Very often","2003","Saxony","Part Time","12","","","","1"
"Very often","2003","Saxony","Not Working","13","","","","1"
"Very often","2003","Saxony-Anhalt","Full Time","18","","","","1"
"Very often","2003","Saxony-Anhalt","Part Time","7","","","","1"
"Very often","2003","Saxony-Anhalt","Not Working","15","","","","1"
"Very often","2003","Thuringia","Full Time","17","","","","1"
"Very often","2003","Thuringia","Part Time","7","","","","1"
"Very often","2003","Thuringia","Not Working","5","","","","1"
"Never","2004","Brandenburg","Not Working","","","","","5"
"Never","2004","Mecklenburg-Western Pomerania","Full Time","","","","","5"
"Never","2004","Mecklenburg-Western Pomerania","Part Time","","","","","5"
"Never","2004","Mecklenburg-Western Pomerania","Not Working","","","","","5"
"Never","2004","Saxony","Full Time","","","","","5"
"Never","2004","Saxony","Part Time","","","","","5"
"Never","2004","Saxony","Not Working","","","","","5"
"Never","2004","Saxony-Anhalt","Full Time","","","","","5"
"Never","2004","Saxony-Anhalt","Not Working","","","","","5"
"Never","2004","Saxony-Anhalt","Part Time","","","","","5"
"Never","2004","Thuringia","Full Time","","","","","5"
"Never","2004","Thuringia","Part Time","","","","","5"
"Never","2004","Thuringia","Not Working","","","","","5"
"Never","2004","Schleswig-Holstein","Not Working","","","","","5"
"Never","2004","Hamburg","Full Time","","","","","5"
"Never","2004","Hamburg","Part Time","","","","","5"
"Never","2004","Hamburg","Not Working","","","","","5"
"Never","2004","Lower Saxony","Full Time","","","","","5"
"Never","2004","Lower Saxony","Part Time","","","","","5"
"Never","2004","Lower Saxony","Not Working","","","","","5"
"Never","2004","Rhineland-Palatinate,Saarland","Part Time","","","","","5"
"Never","2004","Rhineland-Palatinate,Saarland","Not Working","","","","","5"
"Never","2004","Baden-Württemberg","Full Time","","","","","5"
"Never","2004","Baden-Württemberg","Not Working","","","","","5"
"Never","2004","Bavaria","Full Time","","","","","5"
"Never","2004","Bavaria","Part Time","","","","","5"
"Never","2004","Bavaria","Not Working","","","","","5"
"Never","2004","Berlin","Full Time","","","","","5"
"Never","2004","Berlin","Part Time","","","","","5"
"Never","2004","Berlin","Not Working","","","","","5"
"Never","2004","Brandenburg","Full Time","","","","","5"
"Never","2004","Brandenburg","Part Time","","","","","5"
"Never","2004","Schleswig-Holstein","Full Time","","","","","5"
"Never","2004","Schleswig-Holstein","Part Time","","","","","5"
"Never","2004","Baden-Württemberg","Part Time","","","","","5"
"Never","2004","Bremen","Full Time","","","","","5"
"Never","2004","Bremen","Part Time","","","","","5"
"Never","2004","Bremen","Not Working","","","","","5"
"Never","2004","North Rhine-Westphalia","Full Time","","","","","5"
"Never","2004","North Rhine-Westphalia","Part Time","","","","","5"
"Never","2004","North Rhine-Westphalia","Not Working","","","","","5"
"Never","2004","Hesse","Full Time","","","","","5"
"Never","2004","Hesse","Part Time","","","","","5"
"Never","2004","Hesse","Not Working","","","","","5"
"Never","2004","Rhineland-Palatinate,Saarland","Full Time","","","","","5"
"Often","2004","Schleswig-Holstein","Full Time","","","","","2"
"Often","2004","Schleswig-Holstein","Part Time","","","","","2"
"Often","2004","Schleswig-Holstein","Not Working","","","","","2"
"Often","2004","Hamburg","Full Time","","","","","2"
"Often","2004","Hamburg","Part Time","","","","","2"
"Often","2004","Hamburg","Not Working","","","","","2"
"Often","2004","Lower Saxony","Full Time","","","","","2"
"Often","2004","Lower Saxony","Part Time","","","","","2"
"Often","2004","Lower Saxony","Not Working","","","","","2"
"Often","2004","Bremen","Full Time","","","","","2"
"Often","2004","Bremen","Part Time","","","","","2"
"Often","2004","Bremen","Not Working","","","","","2"
"Often","2004","North Rhine-Westphalia","Full Time","","","","","2"
"Often","2004","North Rhine-Westphalia","Part Time","","","","","2"
"Often","2004","North Rhine-Westphalia","Not Working","","","","","2"
"Often","2004","Hesse","Full Time","","","","","2"
"Often","2004","Hesse","Part Time","","","","","2"
"Often","2004","Hesse","Not Working","","","","","2"
"Often","2004","Rhineland-Palatinate,Saarland","Full Time","","","","","2"
"Often","2004","Brandenburg","Not Working","","","","","2"
"Often","2004","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Often","2004","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Often","2004","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Often","2004","Saxony","Full Time","","","","","2"
"Often","2004","Saxony","Part Time","","","","","2"
"Often","2004","Saxony","Not Working","","","","","2"
"Often","2004","Saxony-Anhalt","Full Time","","","","","2"
"Often","2004","Saxony-Anhalt","Part Time","","","","","2"
"Often","2004","Saxony-Anhalt","Not Working","","","","","2"
"Often","2004","Thuringia","Full Time","","","","","2"
"Often","2004","Thuringia","Part Time","","","","","2"
"Often","2004","Thuringia","Not Working","","","","","2"
"Often","2004","Baden-Württemberg","Not Working","","","","","2"
"Often","2004","Bavaria","Full Time","","","","","2"
"Often","2004","Bavaria","Part Time","","","","","2"
"Often","2004","Bavaria","Not Working","","","","","2"
"Often","2004","Berlin","Full Time","","","","","2"
"Often","2004","Rhineland-Palatinate,Saarland","Not Working","","","","","2"
"Often","2004","Berlin","Part Time","","","","","2"
"Often","2004","Berlin","Not Working","","","","","2"
"Often","2004","Brandenburg","Full Time","","","","","2"
"Often","2004","Brandenburg","Part Time","","","","","2"
"Often","2004","Rhineland-Palatinate,Saarland","Part Time","","","","","2"
"Often","2004","Baden-Württemberg","Full Time","","","","","2"
"Often","2004","Baden-Württemberg","Part Time","","","","","2"
"Rarely","2004","Mecklenburg-Western Pomerania","Full Time","","","","","4"
"Rarely","2004","Mecklenburg-Western Pomerania","Part Time","","","","","4"
"Rarely","2004","Mecklenburg-Western Pomerania","Not Working","","","","","4"
"Rarely","2004","Saxony","Full Time","","","","","4"
"Rarely","2004","Saxony","Part Time","","","","","4"
"Rarely","2004","Saxony","Not Working","","","","","4"
"Rarely","2004","Saxony-Anhalt","Full Time","","","","","4"
"Rarely","2004","Saxony-Anhalt","Part Time","","","","","4"
"Rarely","2004","Saxony-Anhalt","Not Working","","","","","4"
"Rarely","2004","Thuringia","Full Time","","","","","4"
"Rarely","2004","Thuringia","Part Time","","","","","4"
"Rarely","2004","Thuringia","Not Working","","","","","4"
"Rarely","2004","Brandenburg","Not Working","","","","","4"
"Rarely","2004","Schleswig-Holstein","Full Time","","","","","4"
"Rarely","2004","Schleswig-Holstein","Part Time","","","","","4"
"Rarely","2004","Schleswig-Holstein","Not Working","","","","","4"
"Rarely","2004","Hamburg","Full Time","","","","","4"
"Rarely","2004","Hamburg","Part Time","","","","","4"
"Rarely","2004","Hamburg","Not Working","","","","","4"
"Rarely","2004","Lower Saxony","Full Time","","","","","4"
"Rarely","2004","Lower Saxony","Part Time","","","","","4"
"Rarely","2004","Lower Saxony","Not Working","","","","","4"
"Rarely","2004","Bremen","Full Time","","","","","4"
"Rarely","2004","Bremen","Part Time","","","","","4"
"Rarely","2004","Bremen","Not Working","","","","","4"
"Rarely","2004","North Rhine-Westphalia","Full Time","","","","","4"
"Rarely","2004","North Rhine-Westphalia","Part Time","","","","","4"
"Rarely","2004","North Rhine-Westphalia","Not Working","","","","","4"
"Rarely","2004","Baden-Württemberg","Not Working","","","","","4"
"Rarely","2004","Bavaria","Full Time","","","","","4"
"Rarely","2004","Bavaria","Part Time","","","","","4"
"Rarely","2004","Bavaria","Not Working","","","","","4"
"Rarely","2004","Berlin","Full Time","","","","","4"
"Rarely","2004","Berlin","Part Time","","","","","4"
"Rarely","2004","Berlin","Not Working","","","","","4"
"Rarely","2004","Brandenburg","Full Time","","","","","4"
"Rarely","2004","Brandenburg","Part Time","","","","","4"
"Rarely","2004","Hesse","Not Working","","","","","4"
"Rarely","2004","Rhineland-Palatinate,Saarland","Full Time","","","","","4"
"Rarely","2004","Hesse","Full Time","","","","","4"
"Rarely","2004","Hesse","Part Time","","","","","4"
"Rarely","2004","Rhineland-Palatinate,Saarland","Part Time","","","","","4"
"Rarely","2004","Rhineland-Palatinate,Saarland","Not Working","","","","","4"
