"pld0043","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2003","Couple + C. LE and GT 16","Female","197","0.244143889351634","0.21614077270666","0.272147005996608","4"
"Sometimes","2003","(Married) couple without C. ","Male","1152","0.308686577439254","0.293629861830985","0.323743293047522","3"
"Sometimes","2003","1-pers.-HH","Male","416","0.329023139487453","0.303151331688963","0.354894947285944","3"
"Sometimes","2003","1-pers.-HH","Female","456","0.258036413159978","0.237291632186004","0.278781194133951","3"
"Sometimes","2003","(Married) couple without C. ","Female","1159","0.303835248339938","0.288929262520476","0.3187412341594","3"
"Sometimes","2003","Single parent ","Male","122","0.352528380829611","0.302404719263499","0.402652042395723","3"
"Sometimes","2003","Single parent ","Female","259","0.360608016171047","0.326692064296344","0.39452396804575","3"
"Sometimes","2003","Couple + C. LE 16 ","Female","912","0.408547078526678","0.388066674055536","0.429027482997819","3"
"Sometimes","2003","Couple + C. GT 16 ","Male","755","0.352254330713428","0.331696648676598","0.372812012750257","3"
"Sometimes","2003","Couple + C. GT 16 ","Female","714","0.363221475740064","0.341441411032254","0.385001540447873","3"
"Sometimes","2003","Couple + C. LE 16 ","Male","887","0.405216818482102","0.384498901452611","0.425934735511594","3"
"Sometimes","2003","Couple + C. LE and GT 16","Male","338","0.35178165563002","0.321107649259676","0.382455662000363","3"
"Sometimes","2003","Couple + C. LE and GT 16","Female","349","0.374198401653879","0.342653209742686","0.405743593565071","3"
"Very often","2003","1-pers.-HH","Male","73","0.0567712173931884","0.0440293696980806","0.0695130650882962","1"
"Very often","2003","1-pers.-HH","Female","60","0.0314816475131411","0.0232029938755688","0.0397603011507134","1"
"Very often","2003","(Married) couple without C. ","Male","89","0.0235077672188389","0.0185695070412215","0.0284460273964562","1"
"Very often","2003","(Married) couple without C. ","Female","90","0.0221308424770373","0.017362966405005","0.0268987185490696","1"
"Very often","2003","Single parent ","Male","17","","","","1"
"Very often","2003","Single parent ","Female","46","0.062385175840209","0.0453025093241279","0.07946784235629","1"
"Very often","2003","Couple + C. LE 16 ","Male","66","0.0384536624937471","0.03033887815112","0.0465684468363742","1"
"Very often","2003","Couple + C. LE 16 ","Female","114","0.0507478218079799","0.0416033865735923","0.0598922570423674","1"
"Very often","2003","Couple + C. GT 16 ","Male","129","0.0763030423571532","0.0648774322780145","0.0877286524362919","1"
"Very often","2003","Couple + C. GT 16 ","Female","98","0.0621447911215627","0.0512115364074161","0.0730780458357092","1"
"Very often","2003","Couple + C. LE and GT 16","Male","57","0.0459349051185791","0.0324876493298059","0.0593821609073523","1"
"Very often","2003","Couple + C. LE and GT 16","Female","53","0.0395349601926011","0.0268322816031976","0.0522376387820045","1"
"Never","2004","1-pers.-HH","Male","","","","","5"
"Never","2004","1-pers.-HH","Female","","","","","5"
"Never","2004","(Married) couple without C. ","Male","","","","","5"
"Never","2004","(Married) couple without C. ","Female","","","","","5"
"Never","2004","Single parent ","Male","","","","","5"
"Never","2004","Single parent ","Female","","","","","5"
"Never","2004","Couple + C. LE 16 ","Male","","","","","5"
"Never","2004","Couple + C. LE 16 ","Female","","","","","5"
"Never","2004","Couple + C. GT 16 ","Male","","","","","5"
"Never","2004","Couple + C. GT 16 ","Female","","","","","5"
"Never","2004","Couple + C. LE and GT 16","Male","","","","","5"
"Never","2004","Couple + C. LE and GT 16","Female","","","","","5"
"Often","2004","1-pers.-HH","Male","","","","","2"
"Often","2004","1-pers.-HH","Female","","","","","2"
"Often","2004","(Married) couple without C. ","Male","","","","","2"
"Often","2004","(Married) couple without C. ","Female","","","","","2"
"Often","2004","Single parent ","Male","","","","","2"
"Often","2004","Single parent ","Female","","","","","2"
"Often","2004","Couple + C. LE 16 ","Female","","","","","2"
"Often","2004","Couple + C. GT 16 ","Female","","","","","2"
"Often","2004","Couple + C. LE 16 ","Male","","","","","2"
"Often","2004","Couple + C. GT 16 ","Male","","","","","2"
"Often","2004","Couple + C. LE and GT 16","Male","","","","","2"
"Often","2004","Couple + C. LE and GT 16","Female","","","","","2"
"Rarely","2004","1-pers.-HH","Male","","","","","4"
"Rarely","2004","1-pers.-HH","Female","","","","","4"
"Rarely","2004","(Married) couple without C. ","Male","","","","","4"
"Rarely","2004","(Married) couple without C. ","Female","","","","","4"
"Rarely","2004","Single parent ","Male","","","","","4"
"Rarely","2004","Single parent ","Female","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","Female","","","","","4"
"Sometimes","2004","1-pers.-HH","Male","","","","","3"
"Sometimes","2004","1-pers.-HH","Female","","","","","3"
"Sometimes","2004","(Married) couple without C. ","Male","","","","","3"
"Sometimes","2004","(Married) couple without C. ","Female","","","","","3"
"Sometimes","2004","Single parent ","Male","","","","","3"
"Sometimes","2004","Single parent ","Female","","","","","3"
"Sometimes","2004","Couple + C. LE 16 ","Male","","","","","3"
"Sometimes","2004","Couple + C. LE 16 ","Female","","","","","3"
"Sometimes","2004","Couple + C. GT 16 ","Male","","","","","3"
"Sometimes","2004","Couple + C. GT 16 ","Female","","","","","3"
"Sometimes","2004","Couple + C. LE and GT 16","Male","","","","","3"
"Sometimes","2004","Couple + C. LE and GT 16","Female","","","","","3"
"Very often","2004","Single parent ","Female","","","","","1"
"Very often","2004","1-pers.-HH","Male","","","","","1"
"Very often","2004","1-pers.-HH","Female","","","","","1"
"Very often","2004","(Married) couple without C. ","Male","","","","","1"
"Very often","2004","(Married) couple without C. ","Female","","","","","1"
"Very often","2004","Single parent ","Male","","","","","1"
"Very often","2004","Couple + C. LE 16 ","Male","","","","","1"
"Very often","2004","Couple + C. LE 16 ","Female","","","","","1"
"Very often","2004","Couple + C. GT 16 ","Male","","","","","1"
"Very often","2004","Couple + C. GT 16 ","Female","","","","","1"
"Very often","2004","Couple + C. LE and GT 16","Male","","","","","1"
"Very often","2004","Couple + C. LE and GT 16","Female","","","","","1"
"Never","2005","1-pers.-HH","Male","","","","","5"
"Never","2005","1-pers.-HH","Female","","","","","5"
"Never","2005","(Married) couple without C. ","Male","","","","","5"
"Never","2005","(Married) couple without C. ","Female","","","","","5"
"Never","2005","Single parent ","Male","","","","","5"
"Never","2005","Single parent ","Female","","","","","5"
"Never","2005","Couple + C. LE 16 ","Male","","","","","5"
"Never","2005","Couple + C. LE 16 ","Female","","","","","5"
"Never","2005","Couple + C. GT 16 ","Male","","","","","5"
"Never","2005","Couple + C. GT 16 ","Female","","","","","5"
"Never","2005","Couple + C. LE and GT 16","Male","","","","","5"
"Never","2005","Couple + C. LE and GT 16","Female","","","","","5"
"Often","2005","1-pers.-HH","Male","","","","","2"
"Often","2005","(Married) couple without C. ","Male","","","","","2"
"Often","2005","Single parent ","Male","","","","","2"
"Often","2005","1-pers.-HH","Female","","","","","2"
"Often","2005","(Married) couple without C. ","Female","","","","","2"
"Often","2005","Single parent ","Female","","","","","2"
"Often","2005","Couple + C. LE 16 ","Male","","","","","2"
"Often","2005","Couple + C. GT 16 ","Male","","","","","2"
"Often","2005","Couple + C. LE 16 ","Female","","","","","2"
"Often","2005","Couple + C. GT 16 ","Female","","","","","2"
"Often","2005","Couple + C. LE and GT 16","Male","","","","","2"
"Often","2005","Couple + C. LE and GT 16","Female","","","","","2"
"Rarely","2005","1-pers.-HH","Female","","","","","4"
"Rarely","2005","(Married) couple without C. ","Female","","","","","4"
"Rarely","2005","1-pers.-HH","Male","","","","","4"
"Rarely","2005","(Married) couple without C. ","Male","","","","","4"
"Rarely","2005","Single parent ","Male","","","","","4"
"Rarely","2005","Single parent ","Female","","","","","4"
"Rarely","2005","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","2005","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","2005","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","2005","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","2005","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","2005","Couple + C. LE and GT 16","Female","","","","","4"
"Sometimes","2005","1-pers.-HH","Male","","","","","3"
"Sometimes","2005","(Married) couple without C. ","Male","","","","","3"
"Sometimes","2005","1-pers.-HH","Female","","","","","3"
"Sometimes","2005","Single parent ","Male","","","","","3"
"Sometimes","2005","Couple + C. GT 16 ","Female","","","","","3"
"Sometimes","2005","(Married) couple without C. ","Female","","","","","3"
"Sometimes","2005","Single parent ","Female","","","","","3"
"Sometimes","2005","Couple + C. LE 16 ","Male","","","","","3"
"Sometimes","2005","Couple + C. LE 16 ","Female","","","","","3"
"Sometimes","2005","Couple + C. GT 16 ","Male","","","","","3"
"Sometimes","2005","Couple + C. LE and GT 16","Male","","","","","3"
"Sometimes","2005","Couple + C. LE and GT 16","Female","","","","","3"
"Very often","2005","Single parent ","Female","","","","","1"
"Very often","2005","Couple + C. LE 16 ","Male","","","","","1"
"Very often","2005","Couple + C. LE and GT 16","Female","","","","","1"
"Very often","2005","1-pers.-HH","Male","","","","","1"
"Very often","2005","1-pers.-HH","Female","","","","","1"
"Very often","2005","(Married) couple without C. ","Male","","","","","1"
"Very often","2005","(Married) couple without C. ","Female","","","","","1"
"Very often","2005","Single parent ","Male","","","","","1"
"Very often","2005","Couple + C. LE 16 ","Female","","","","","1"
"Very often","2005","Couple + C. GT 16 ","Male","","","","","1"
"Very often","2005","Couple + C. GT 16 ","Female","","","","","1"
"Very often","2005","Couple + C. LE and GT 16","Male","","","","","1"
"Never","2006","1-pers.-HH","Male","","","","","5"
"Never","2006","1-pers.-HH","Female","","","","","5"
"Never","2006","(Married) couple without C. ","Male","","","","","5"
"Never","2006","(Married) couple without C. ","Female","","","","","5"
"Never","2006","Single parent ","Male","","","","","5"
"Never","2006","Single parent ","Female","","","","","5"
"Never","2006","Couple + C. LE 16 ","Male","","","","","5"
"Never","2006","Couple + C. LE 16 ","Female","","","","","5"
"Never","2006","Couple + C. GT 16 ","Male","","","","","5"
"Never","2006","Couple + C. GT 16 ","Female","","","","","5"
"Never","2006","Couple + C. LE and GT 16","Male","","","","","5"
"Never","2006","Couple + C. LE and GT 16","Female","","","","","5"
"Often","2006","1-pers.-HH","Male","","","","","2"
"Often","2006","1-pers.-HH","Female","","","","","2"
"Often","2006","(Married) couple without C. ","Female","","","","","2"
"Often","2006","(Married) couple without C. ","Male","","","","","2"
"Often","2006","Single parent ","Male","","","","","2"
"Often","2006","Single parent ","Female","","","","","2"
"Often","2006","Couple + C. LE 16 ","Female","","","","","2"
"Often","2006","Couple + C. LE 16 ","Male","","","","","2"
"Often","2006","Couple + C. GT 16 ","Male","","","","","2"
"Often","2006","Couple + C. GT 16 ","Female","","","","","2"
"Often","2006","Couple + C. LE and GT 16","Male","","","","","2"
"Often","2006","Couple + C. LE and GT 16","Female","","","","","2"
"Rarely","2006","1-pers.-HH","Male","","","","","4"
"Rarely","2006","(Married) couple without C. ","Male","","","","","4"
"Rarely","2006","Single parent ","Male","","","","","4"
"Rarely","2006","1-pers.-HH","Female","","","","","4"
"Rarely","2006","(Married) couple without C. ","Female","","","","","4"
"Rarely","2006","Single parent ","Female","","","","","4"
"Rarely","2006","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","2006","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","2006","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","2006","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","2006","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","2006","Couple + C. LE and GT 16","Female","","","","","4"
"Sometimes","2006","1-pers.-HH","Female","","","","","3"
"Sometimes","2006","1-pers.-HH","Male","","","","","3"
"Sometimes","2006","(Married) couple without C. ","Female","","","","","3"
"Sometimes","2006","Single parent ","Male","","","","","3"
"Sometimes","2006","Single parent ","Female","","","","","3"
"Sometimes","2006","Couple + C. GT 16 ","Male","","","","","3"
"Sometimes","2006","(Married) couple without C. ","Male","","","","","3"
"Sometimes","2006","Couple + C. LE 16 ","Male","","","","","3"
"Sometimes","2006","Couple + C. LE 16 ","Female","","","","","3"
"Sometimes","2006","Couple + C. LE and GT 16","Male","","","","","3"
"Sometimes","2006","Couple + C. GT 16 ","Female","","","","","3"
"Sometimes","2006","Couple + C. LE and GT 16","Female","","","","","3"
"Very often","2006","1-pers.-HH","Male","","","","","1"
"Very often","2006","Single parent ","Male","","","","","1"
"Very often","2006","Single parent ","Female","","","","","1"
"Very often","2006","Couple + C. LE 16 ","Male","","","","","1"
"Very often","2006","Couple + C. LE 16 ","Female","","","","","1"
"Very often","2006","Couple + C. LE and GT 16","Female","","","","","1"
"Very often","2006","1-pers.-HH","Female","","","","","1"
"Very often","2006","(Married) couple without C. ","Male","","","","","1"
"Very often","2006","(Married) couple without C. ","Female","","","","","1"
"Very often","2006","Couple + C. GT 16 ","Male","","","","","1"
"Very often","2006","Couple + C. GT 16 ","Female","","","","","1"
"Very often","2006","Couple + C. LE and GT 16","Male","","","","","1"
"Never","2007","1-pers.-HH","Female","","","","","5"
"Never","2007","(Married) couple without C. ","Male","","","","","5"
"Never","2007","(Married) couple without C. ","Female","","","","","5"
"Never","2007","Single parent ","Male","","","","","5"
"Never","2007","Single parent ","Female","","","","","5"
"Never","2007","Couple + C. LE 16 ","Male","","","","","5"
"Never","2007","1-pers.-HH","Male","","","","","5"
"Never","2007","Couple + C. LE 16 ","Female","","","","","5"
"Never","2007","Couple + C. GT 16 ","Male","","","","","5"
"Never","2007","Couple + C. GT 16 ","Female","","","","","5"
"Never","2007","Couple + C. LE and GT 16","Male","","","","","5"
"Never","2007","Couple + C. LE and GT 16","Female","","","","","5"
"Often","2007","1-pers.-HH","Male","","","","","2"
"Often","2007","1-pers.-HH","Female","","","","","2"
"Often","2007","(Married) couple without C. ","Male","","","","","2"
"Often","2007","(Married) couple without C. ","Female","","","","","2"
"Often","2007","Single parent ","Male","","","","","2"
"Often","2007","Single parent ","Female","","","","","2"
"Often","2007","Couple + C. LE 16 ","Male","","","","","2"
"Often","2007","Couple + C. LE 16 ","Female","","","","","2"
"Often","2007","Couple + C. GT 16 ","Male","","","","","2"
"Often","2007","Couple + C. GT 16 ","Female","","","","","2"
"Often","2007","Couple + C. LE and GT 16","Male","","","","","2"
"Often","2007","Couple + C. LE and GT 16","Female","","","","","2"
"Rarely","2007","1-pers.-HH","Male","","","","","4"
"Rarely","2007","1-pers.-HH","Female","","","","","4"
"Rarely","2007","(Married) couple without C. ","Male","","","","","4"
"Rarely","2007","(Married) couple without C. ","Female","","","","","4"
"Rarely","2007","Single parent ","Male","","","","","4"
"Rarely","2007","Single parent ","Female","","","","","4"
"Rarely","2007","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","2007","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","2007","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","2007","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","2007","Couple + C. LE and GT 16","Female","","","","","4"
"Rarely","2007","Couple + C. LE and GT 16","Male","","","","","4"
"Sometimes","2007","1-pers.-HH","Male","","","","","3"
"Sometimes","2007","1-pers.-HH","Female","","","","","3"
"Sometimes","2007","(Married) couple without C. ","Male","","","","","3"
"Sometimes","2007","(Married) couple without C. ","Female","","","","","3"
"Sometimes","2007","Single parent ","Female","","","","","3"
"Sometimes","2007","Couple + C. GT 16 ","Male","","","","","3"
"Sometimes","2007","Couple + C. GT 16 ","Female","","","","","3"
"Sometimes","2007","Single parent ","Male","","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","Male","","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","Female","","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","Male","","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","Female","","","","","3"
"Very often","2007","1-pers.-HH","Male","","","","","1"
"Very often","2007","Single parent ","Female","","","","","1"
"Very often","2007","Single parent ","Male","","","","","1"
"Very often","2007","Couple + C. LE 16 ","Male","","","","","1"
"Very often","2007","Couple + C. LE 16 ","Female","","","","","1"
"Very often","2007","Couple + C. GT 16 ","Male","","","","","1"
"Very often","2007","Couple + C. LE and GT 16","Male","","","","","1"
"Very often","2007","Couple + C. LE and GT 16","Female","","","","","1"
"Very often","2007","1-pers.-HH","Female","","","","","1"
"Very often","2007","(Married) couple without C. ","Male","","","","","1"
"Very often","2007","(Married) couple without C. ","Female","","","","","1"
"Very often","2007","Couple + C. GT 16 ","Female","","","","","1"
"Never","2008","(Married) couple without C. ","Male","775","0.222308319938503","0.208529254167875","0.236087385709131","5"
"Never","2008","(Married) couple without C. ","Female","740","0.215090979908567","0.201553788527854","0.228628171289279","5"
"Never","2008","Single parent ","Male","55","0.170950691018982","0.129244403451144","0.21265697858682","5"
"Never","2008","Single parent ","Female","114","0.155378116113169","0.129773927856538","0.1809823043698","5"
"Never","2008","Couple + C. LE 16 ","Female","159","0.102388028974116","0.0877514898946932","0.117024568053539","5"
"Never","2008","1-pers.-HH","Male","240","0.191555830220827","0.170005882037828","0.213105778403826","5"
"Never","2008","1-pers.-HH","Female","496","0.294512033733905","0.273094483491521","0.315929583976288","5"
"Never","2008","Couple + C. LE 16 ","Male","176","0.124843308610785","0.108435500163714","0.141251117057856","5"
"Never","2008","Couple + C. GT 16 ","Male","202","0.133614636507424","0.117759618294744","0.149469654720104","5"
"Never","2008","Couple + C. GT 16 ","Female","204","0.145645959636621","0.128230371561569","0.163061547711672","5"
"Never","2008","Couple + C. LE and GT 16","Male","64","0.0852953587101791","0.063165658974086","0.107425058446272","5"
"Never","2008","Couple + C. LE and GT 16","Female","48","0.0788843430833918","0.0572251587722349","0.100543527394549","5"
"Often","2008","1-pers.-HH","Male","240","0.174601740405281","0.1538129325725","0.195390548238063","2"
"Often","2008","1-pers.-HH","Female","242","0.139211480992596","0.122946287777504","0.155476674207689","2"
"Often","2008","(Married) couple without C. ","Male","376","0.108488885015071","0.0981827888043897","0.118794981225752","2"
"Often","2008","(Married) couple without C. ","Female","465","0.116464991543428","0.10589639325786","0.127033589828996","2"
"Often","2008","Single parent ","Male","75","0.231546014156743","0.184815182433736","0.278276845879751","2"
"Often","2008","Single parent ","Female","152","0.193220315994552","0.165314881314973","0.221125750674132","2"
"Often","2008","Couple + C. LE 16 ","Male","245","0.168271533856553","0.149701138792023","0.186841928921083","2"
"Often","2008","Couple + C. LE 16 ","Female","336","0.193480316108772","0.174408354357342","0.212552277860201","2"
"Often","2008","Couple + C. GT 16 ","Male","305","0.180155463217732","0.162246367962953","0.19806455847251","2"
"Often","2008","Couple + C. GT 16 ","Female","310","0.177663994618675","0.158793019208648","0.196534970028702","2"
"Often","2008","Couple + C. LE and GT 16","Female","99","0.160298735503923","0.130819442752431","0.189778028255414","2"
"Often","2008","Couple + C. LE and GT 16","Male","120","0.168937052751626","0.139251045001268","0.198623060501984","2"
"Rarely","2008","1-pers.-HH","Male","336","0.262969454201491","0.238861024572455","0.287077883830527","4"
"Rarely","2008","1-pers.-HH","Female","426","0.242505529886982","0.22236717344693","0.262643886327034","4"
"Rarely","2008","(Married) couple without C. ","Male","1229","0.349709073223652","0.33390585687021","0.365512289577094","4"
"Rarely","2008","(Married) couple without C. ","Female","1085","0.317994434887393","0.302651390948979","0.333337478825808","4"
"Rarely","2008","Single parent ","Male","69","0.212084279604444","0.166797645402677","0.257370913806211","4"
"Rarely","2008","Single parent ","Female","197","0.260998423684461","0.229958078249118","0.292038769119804","4"
"Rarely","2008","Couple + C. LE 16 ","Male","514","0.337030172053709","0.313565942085381","0.360494402022036","4"
"Rarely","2008","Couple + C. LE 16 ","Female","430","0.273491598215077","0.251970630178614","0.29501256625154","4"
"Rarely","2008","Couple + C. GT 16 ","Male","537","0.26732751234854","0.246704080067664","0.287950944629416","4"
"Rarely","2008","Couple + C. GT 16 ","Female","440","0.291632232358212","0.269192527455344","0.31407193726108","4"
"Rarely","2008","Couple + C. LE and GT 16","Male","178","0.325107238062136","0.287996201542344","0.362218274581928","4"
"Rarely","2008","Couple + C. LE and GT 16","Female","146","0.255003141554788","0.219981250373985","0.290025032735591","4"
"Sometimes","2008","1-pers.-HH","Male","423","0.336982469879122","0.311097975481348","0.362866964276897","3"
"Sometimes","2008","1-pers.-HH","Female","513","0.290105357203888","0.268782358002612","0.311428356405164","3"
"Sometimes","2008","(Married) couple without C. ","Male","1057","0.302469482315847","0.28724787280404","0.317691091827654","3"
"Sometimes","2008","(Married) couple without C. ","Female","1151","0.324287689848274","0.308865219048169","0.339710160648378","3"
"Sometimes","2008","Single parent ","Male","104","0.35385156743819","0.300878803726214","0.406824331150166","3"
"Sometimes","2008","Single parent ","Female","282","0.36868933105608","0.334590713596334","0.402787948515827","3"
"Sometimes","2008","Couple + C. LE 16 ","Female","637","0.37912839009272","0.355704256215593","0.402552523969847","3"
"Sometimes","2008","Couple + C. GT 16 ","Male","663","0.383282233493498","0.360626050240322","0.405938416746674","3"
"Sometimes","2008","Couple + C. LE 16 ","Male","583","0.343043251177564","0.319478228474916","0.366608273880212","3"
"Sometimes","2008","Couple + C. GT 16 ","Female","561","0.343778371048557","0.320328820159744","0.367227921937371","3"
"Sometimes","2008","Couple + C. LE and GT 16","Male","229","0.394640030434252","0.355916067345835","0.433363993522669","3"
"Sometimes","2008","Couple + C. LE and GT 16","Female","270","0.455584740581972","0.415568218769267","0.495601262394676","3"
"Very often","2008","1-pers.-HH","Male","42","0.0338905052932783","0.0239815989562373","0.0437994116303192","1"
"Very often","2008","1-pers.-HH","Female","63","0.0336655981826294","0.0251907806753029","0.0421404156899559","1"
"Very often","2008","Single parent ","Female","24","","","","1"
"Very often","2008","Couple + C. LE 16 ","Male","41","0.0268117343013894","0.0187933675082595","0.0348301010945192","1"
"Very often","2008","Couple + C. LE and GT 16","Female","32","0.0502290392759261","0.0326790648731086","0.0677790136787437","1"
"Very often","2008","(Married) couple without C. ","Female","98","0.0261619038123378","0.0209031134058547","0.0314206942188209","1"
"Very often","2008","Single parent ","Male","10","","","","1"
"Very often","2008","Couple + C. LE 16 ","Female","86","0.0515116666093153","0.0408398516910524","0.0621834815275783","1"
"Very often","2008","Couple + C. GT 16 ","Male","62","0.0356201544328059","0.0269832893330098","0.0442570195326021","1"
"Very often","2008","Couple + C. GT 16 ","Female","61","0.0412794423379352","0.0314578271319269","0.0511010575439435","1"
"Very often","2008","Couple + C. LE and GT 16","Male","21","","","","1"
"Very often","2008","(Married) couple without C. ","Male","61","0.0170242395069277","0.012737338518664","0.0213111404951914","1"
"Never","2009","(Married) couple without C. ","Female","","","","","5"
"Never","2009","Single parent ","Male","","","","","5"
"Never","2009","Single parent ","Female","","","","","5"
"Never","2009","1-pers.-HH","Male","","","","","5"
"Never","2009","1-pers.-HH","Female","","","","","5"
"Never","2009","(Married) couple without C. ","Male","","","","","5"
"Never","2009","Couple + C. LE 16 ","Male","","","","","5"
"Never","2009","Couple + C. LE 16 ","Female","","","","","5"
"Never","2009","Couple + C. GT 16 ","Male","","","","","5"
"Never","2009","Couple + C. GT 16 ","Female","","","","","5"
"Never","2009","Couple + C. LE and GT 16","Male","","","","","5"
"Never","2009","Couple + C. LE and GT 16","Female","","","","","5"
"Often","2009","1-pers.-HH","Male","","","","","2"
"Often","2009","1-pers.-HH","Female","","","","","2"
"Often","2009","(Married) couple without C. ","Male","","","","","2"
"Often","2009","(Married) couple without C. ","Female","","","","","2"
"Often","2009","Single parent ","Male","","","","","2"
"Often","2009","Single parent ","Female","","","","","2"
"Often","2009","Couple + C. LE 16 ","Male","","","","","2"
"Often","2009","Couple + C. LE 16 ","Female","","","","","2"
"Often","2009","Couple + C. GT 16 ","Male","","","","","2"
"Often","2009","Couple + C. LE and GT 16","Male","","","","","2"
"Often","2009","Couple + C. GT 16 ","Female","","","","","2"
"Often","2009","Couple + C. LE and GT 16","Female","","","","","2"
"Rarely","2009","1-pers.-HH","Male","","","","","4"
"Rarely","2009","1-pers.-HH","Female","","","","","4"
"Rarely","2009","(Married) couple without C. ","Male","","","","","4"
