"pld0043","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2018","Part Time","Urban Area","1279","0.270842215763441","0.258443592904604","0.283240838622278"
"Rarely","2018","Part Time","Rural Area","785","0.285641804738813","0.268291923715755","0.302991685761871"
"Rarely","2018","Not Working","Urban Area","1551","0.300353561374649","0.288066480812428","0.312640641936871"
"Rarely","2018","Not Working","Rural Area","898","0.325308004506371","0.308280498442594","0.342335510570147"
"Never","2018","Full Time","Urban Area","624","0.0947752154134649","0.0875969506689283","0.101953480158001"
"Never","2018","Full Time","Rural Area","419","0.102676038414433","0.0926444179837059","0.112707658845161"
"Never","2018","Part Time","Urban Area","550","0.112820601128226","0.103993777650499","0.121647424605952"
"Never","2018","Part Time","Rural Area","325","0.117748970440935","0.105369494867563","0.130128446014308"
"Never","2018","Not Working","Urban Area","1158","0.245706396086795","0.234167309227134","0.257245482946456"
"Never","2018","Not Working","Rural Area","791","0.275955656160467","0.259709406511158","0.292201905809776"
