"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","7.38","8","2264","4","6","9","10","10","7.28","7.48","0","10","8","8"
"1985","Urban Area","7.31","8","8739","4","6","9","10","10","7.26","7.36","0","10","8","8"
"1986","Rural Area","7.22","8","2170","4","6","9","10","10","7.12","7.32","0","10","7","8"
"1986","Urban Area","7.2","8","8422","4","6","9","10","10","7.15","7.25","0","10","7","8"
"1987","Rural Area","7.3","8","2148","4","6","9","10","10","7.2","7.4","0","10","8","8"
"1987","Urban Area","7.24","8","8308","4","6","9","10","10","7.19","7.29","0","10","7","8"
"1988","Rural Area","7.14","8","2018","4","5","9","10","10","7.04","7.24","0","10","7","8"
"1988","Urban Area","7.07","8","7960","4","5","9","10","10","7.02","7.12","0","10","7","7"
"1989","Rural Area","7.06","8","1907","4","5","9","10","10","6.95","7.17","0","10","7","8"
"1989","Urban Area","7.03","8","7743","4","5","9","10","10","6.98","7.08","0","10","7","7"
"1990","Rural Area","","","","","","","","","","","","","",""
"1990","Urban Area","","","","","","","","","","","","","",""
"1991","Rural Area","6.72","7","4624","3","5","9","10","10","6.65","6.79","0","10","7","7"
"1991","Urban Area","6.89","7","8890","3","5","9","10","10","6.84","6.94","0","10","7","7"
"1992","Rural Area","6.78","7","4416","3","5","8","10","10","6.71","6.85","0","10","7","7"
"1992","Urban Area","6.97","7","8773","4","5","9","10","10","6.92","7.02","0","10","7","7"
"1993","Rural Area","6.76","7","4381","3","5","9","10","10","6.69","6.83","0","10","7","7"
"1993","Urban Area","6.83","7","8720","3","5","8","10","10","6.78","6.88","0","10","7","7"
"1994","Rural Area","6.74","7","4283","3","5","8","10","10","6.67","6.81","0","10","7","7"
"1994","Urban Area","6.8","7","8569","3","5","9","10","10","6.75","6.85","0","10","7","7"
"1995","Rural Area","","","","","","","","","","","","","",""
"1995","Urban Area","","","","","","","","","","","","","",""
"1996","Rural Area","6.93","7","4421","4","5","9","10","10","6.86","7","0","10","7","7"
"1996","Urban Area","7.05","8","8648","4","5","9","10","10","7","7.1","0","10","7","7"
"1997","Rural Area","6.86","7","4336","3","5","8","10","10","6.79","6.93","0","10","7","7"
"1997","Urban Area","6.98","7","8498","3","5","9","10","10","6.93","7.03","0","10","7","7"
"1998","Rural Area","7.04","7","4850","4","6","9","10","10","6.98","7.1","0","10","7","7"
"1998","Urban Area","7.02","7","9385","4","5","9","10","10","6.97","7.07","0","10","7","7"
"1999","Rural Area","7.01","7","4702","4","5","9","10","10","6.95","7.07","0","10","7","7"
"1999","Urban Area","7.06","8","8975","4","6","9","10","10","7.01","7.11","0","10","7","7"
"2000","Rural Area","7.05","8","8277","4","5","9","10","10","7","7.1","0","10","7","7"
"2000","Urban Area","7.16","8","15880","4","6","9","10","10","7.12","7.2","0","10","7","8"
"2001","Rural Area","7.15","8","7493","4","6","9","10","10","7.1","7.2","0","10","7","8"
"2001","Urban Area","7.14","8","14465","4","6","9","10","10","7.1","7.18","0","10","7","8"
"2002","Rural Area","7.06","7","7622","4","6","9","10","10","7.01","7.11","0","10","7","7"
"2002","Urban Area","7.09","8","15415","4","6","9","10","10","7.06","7.12","0","10","7","7"
"2003","Rural Area","7.08","8","7325","4","6","9","10","10","7.03","7.13","0","10","7","7"
"2003","Urban Area","7.11","8","14884","4","6","9","10","10","7.08","7.14","0","10","7","8"
"2004","Rural Area","7.08","8","7148","4","6","9","10","10","7.03","7.13","0","10","7","7"
"2004","Urban Area","7.05","7","14440","4","6","9","10","10","7.01","7.09","0","10","7","7"
"2005","Rural Area","7.01","7","6849","4","5","9","10","10","6.96","7.06","0","10","7","7"
"2005","Urban Area","7.04","7","13852","4","6","9","10","10","7","7.08","0","10","7","7"
"2006","Rural Area","6.99","7","7381","4","5","9","10","10","6.94","7.04","0","10","7","7"
"2006","Urban Area","6.97","7","14596","4","5","9","10","10","6.93","7.01","0","10","7","7"
"2007","Rural Area","7","7","6954","4","5","9","10","10","6.95","7.05","0","10","7","7"
"2007","Urban Area","6.95","7","13576","4","5","9","10","10","6.91","6.99","0","10","7","7"
"2008","Rural Area","7.11","8","6559","4","6","9","10","10","7.06","7.16","0","10","7","8"
"2008","Urban Area","7.09","8","12815","4","6","9","10","10","7.05","7.13","0","10","7","8"
"2009","Rural Area","7.06","8","6241","4","6","9","10","10","7.01","7.11","0","10","7","8"
"2009","Urban Area","7.08","7","11822","4","6","9","10","10","7.04","7.12","0","10","7","8"
"2010","Rural Area","7.08","8","8228","4","6","9","10","10","7.03","7.13","0","10","7","7"
"2010","Urban Area","7.05","7","15772","4","6","9","10","10","7.01","7.09","0","10","7","7"
"2011","Rural Area","7.24","8","6304","4","6","9","10","10","7.19","7.29","0","10","8","8"
"2011","Urban Area","7.17","8","11916","4","6","9","10","10","7.13","7.21","0","10","8","8"
"2012","Rural Area","7.27","8","6797","4","6","9","10","10","7.22","7.32","0","10","8","8"
"2012","Urban Area","7.21","8","12497","4","6","9","10","10","7.17","7.25","0","10","8","8"
"2013","Rural Area","7.28","8","6596","4","6","9","10","10","7.23","7.33","0","10","8","8"
"2013","Urban Area","7.31","8","12123","4","6","9","10","10","7.27","7.35","0","10","8","8"
"2014","Rural Area","7.24","8","9283","4","6","9","10","10","7.2","7.28","0","10","8","8"
"2014","Urban Area","7.18","8","17848","4","6","9","10","10","7.15","7.21","0","10","7","8"
"2015","Rural Area","7.23","8","8703","4","6","9","10","10","7.19","7.27","0","10","8","8"
"2015","Urban Area","7.21","8","16369","4","6","9","10","10","7.18","7.24","0","10","7","8"
