"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","college entrance qualification","7.14","8","666","4","6","9","10","10","6.97","7.31","0","10","7","8"
"1984","16-34 y.","lower secondary degree","7.29","8","1832","4","6","10","10","10","7.17","7.41","0","10","8","8"
"1984","16-34 y.","no degree/no degree yet","7.6","8","515","4","6","10","10","10","7.37","7.83","0","10","8","8"
"1984","16-34 y.","Other degree","7.01","7.59","522","3","5","10","10","10","6.77","7.25","0","10","7","8"
"1984","16-34 y.","secondary school degree","7.32","8","1019","4","6","9","10","10","7.18","7.46","0","10","8","8"
"1984","35-65 y.","college entrance qualification","7.37","8","522","4","6","10","10","10","7.16","7.58","0","10","8","8"
"1984","35-65 y.","lower secondary degree","7.32","8","3299","3","6","10","10","10","7.23","7.41","0","10","8","8"
"1984","35-65 y.","no degree/no degree yet","6.79","7","766","3","5","9","10","10","6.6","6.98","0","10","7","8"
"1984","35-65 y.","Other degree","6.9","7","914","3","5","9","10","10","6.72","7.08","0","10","7","8"
"1984","35-65 y.","secondary school degree","7.45","8","752","4","6","10","10","10","7.27","7.63","0","10","8","8"
"1984","66 and older","college entrance qualification","8.77","10","97","6","8","10","10","10","8.35","9.19","1","10","10","10"
"1984","66 and older","lower secondary degree","8.18","9","961","5","7","10","10","10","8.04","8.32","0","10","8","9"
"1984","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","66 and older","Other degree","","","","","","","","","","","","","",""
"1984","66 and older","secondary school degree","8.69","10","181","6","8","10","10","10","8.43","8.95","2","10","9","10"
"1985","16-34 y.","college entrance qualification","7.03","7","637","4","6","9","10","10","6.86","7.2","0","10","7","8"
"1985","16-34 y.","lower secondary degree","7.05","8","1614","4","5","9","10","10","6.93","7.17","0","10","7","8"
"1985","16-34 y.","no degree/no degree yet","7.37","8","429","4","6","9","10","10","7.14","7.6","0","10","7","8"
"1985","16-34 y.","Other degree","6.93","7","402","4","5","9","10","10","6.68","7.18","0","10","6","7"
"1985","16-34 y.","secondary school degree","7.28","8","979","4","6","9","10","10","7.15","7.41","0","10","8","8"
"1985","35-65 y.","college entrance qualification","7.03","7","502","3","5","9","10","10","6.82","7.24","0","10","7","8"
"1985","35-65 y.","lower secondary degree","7.2","8","3006","4","5","9","10","10","7.11","7.29","0","10","8","8"
"1985","35-65 y.","no degree/no degree yet","6.83","7","646","3","5","9","10","10","6.63","7.03","0","10","7","7"
"1985","35-65 y.","Other degree","6.79","7","813","3","5","9","10","10","6.61","6.97","0","10","7","8"
"1985","35-65 y.","secondary school degree","7.12","8","729","4","5","9","10","10","6.94","7.3","0","10","7","8"
"1985","66 and older","college entrance qualification","8.74","10","86","6","8","10","10","10","8.34","9.14","2","10","9","10"
"1985","66 and older","lower secondary degree","8.06","8","818","5","7","10","10","10","7.91","8.21","0","10","8","9"
"1985","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1985","66 and older","Other degree","","","","","","","","","","","","","",""
"1985","66 and older","secondary school degree","8.56","9","171","6","8","10","10","10","8.28","8.84","2","10","9","10"
"1986","16-34 y.","college entrance qualification","6.84","7","675","4","5","8","10","10","6.67","7.01","0","10","7","7"
"1986","16-34 y.","lower secondary degree","6.96","7","1594","3","5","9","10","10","6.84","7.08","0","10","7","8"
"1986","16-34 y.","no degree/no degree yet","7.48","8","412","4","6","9","10","10","7.25","7.71","0","10","7","8"
"1986","16-34 y.","Other degree","6.68","7","350","3","5","9","10","10","6.4","6.96","0","10","6","7"
"1986","16-34 y.","secondary school degree","7.02","8","965","4","5","9","10","10","6.88","7.16","0","10","7","8"
"1986","35-65 y.","college entrance qualification","6.9","7","493","3","5","9","10","10","6.69","7.11","0","10","7","8"
"1986","35-65 y.","lower secondary degree","7.03","8","2820","4","5","9","10","10","6.94","7.12","0","10","7","8"
"1986","35-65 y.","no degree/no degree yet","6.49","7","598","3","5","8","10","10","6.28","6.7","0","10","6","7"
"1986","35-65 y.","Other degree","6.66","7","810","3","5","8","10","10","6.49","6.83","0","10","7","7"
"1986","35-65 y.","secondary school degree","7.03","8","697","4","5","9","10","10","6.85","7.21","0","10","7","8"
"1986","66 and older","college entrance qualification","8.97","10","88","7","8","10","10","10","8.64","9.3","4","10","9","10"
"1986","66 and older","lower secondary degree","8.12","9","752","5","7","10","10","10","7.97","8.27","0","10","8","9"
"1986","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","66 and older","Other degree","","","","","","","","","","","","","",""
"1986","66 and older","secondary school degree","8.56","9","165","6","8","10","10","10","8.28","8.84","2","10","9","10"
"1987","16-34 y.","college entrance qualification","6.82","7","649","4","5","8","9","10","6.65","6.99","0","10","7","8"
"1987","16-34 y.","lower secondary degree","6.98","7","1584","4","5","9","10","10","6.87","7.09","0","10","7","8"
"1987","16-34 y.","no degree/no degree yet","7.44","8","382","5","6","9","10","10","7.2","7.68","0","10","8","8"
"1987","16-34 y.","Other degree","7.04","8","324","4","5","9","10","10","6.78","7.3","0","10","7","7"
"1987","16-34 y.","secondary school degree","6.92","7","975","4","5","8","10","10","6.78","7.06","0","10","7","8"
"1987","35-65 y.","college entrance qualification","7.11","8","487","3","6","9","10","10","6.9","7.32","0","10","7","8"
"1987","35-65 y.","lower secondary degree","7.18","8","2733","4","6","9","10","10","7.09","7.27","0","10","8","8"
"1987","35-65 y.","no degree/no degree yet","6.76","7","591","3","5","8","10","10","6.57","6.95","0","10","7","7"
"1987","35-65 y.","Other degree","6.63","7","814","3","5","8","10","10","6.46","6.8","0","10","7","7"
"1987","35-65 y.","secondary school degree","6.94","8","682","3","5","9","10","10","6.76","7.12","0","10","7","8"
"1987","66 and older","college entrance qualification","8.52","9","90","6","8","10","10","10","8.13","8.91","0","10","8","10"
"1987","66 and older","lower secondary degree","8.1","8","784","5","7","10","10","10","7.95","8.25","0","10","8","9"
"1987","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","66 and older","Other degree","","","","","","","","","","","","","",""
"1987","66 and older","secondary school degree","8.47","9","171","6","8","10","10","10","8.19","8.75","2","10","8","9"
"1988","16-34 y.","college entrance qualification","6.58","7","612","3","5","8","9","10","6.4","6.76","0","10","7","7"
"1988","16-34 y.","lower secondary degree","6.71","7","1538","3","5","8","10","10","6.59","6.83","0","10","7","7"
"1988","16-34 y.","no degree/no degree yet","7.26","8","337","4","6","9","10","10","7.02","7.5","0","10","7","8"
"1988","16-34 y.","Other degree","6.66","7","289","3","5","9","10","10","6.35","6.97","0","10","7","7"
"1988","16-34 y.","secondary school degree","6.79","7","927","4","5","8","10","10","6.65","6.93","0","10","7","7"
"1988","35-65 y.","college entrance qualification","6.8","7","480","3","5","8","10","10","6.58","7.02","0","10","7","7"
"1988","35-65 y.","lower secondary degree","7.02","8","2574","4","5","9","10","10","6.93","7.11","0","10","7","8"
"1988","35-65 y.","no degree/no degree yet","6.65","7","549","4","5","8","10","10","6.45","6.85","0","10","6","7"
"1988","35-65 y.","Other degree","6.61","7","775","3","5","8","10","10","6.43","6.79","0","10","7","7"
"1988","35-65 y.","secondary school degree","6.83","7","664","4","5","8","10","10","6.66","7","0","10","7","7"
"1988","66 and older","college entrance qualification","8.51","9","87","5","8","10","10","10","8.12","8.9","2","10","8","10"
"1988","66 and older","lower secondary degree","8.07","8","760","5","7","10","10","10","7.92","8.22","0","10","8","9"
"1988","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","66 and older","Other degree","","","","","","","","","","","","","",""
