"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","Rural Area","7.25","8","824","4","6","9","10","10","7.09","7.41","0","10","7","8"
"1985","16-34 y.","Urban Area","7.11","8","3324","4","6","9","10","10","7.03","7.19","0","10","7","8"
"1985","35-65 y.","Rural Area","7.14","8","1163","4","5","9","10","10","7","7.28","0","10","7","8"
"1985","35-65 y.","Urban Area","7.14","8","4592","4","5","9","10","10","7.07","7.21","0","10","7","8"
"1985","66 and older","Rural Area","8.18","8","277","5","7","10","10","10","7.94","8.42","0","10","8","9"
"1985","66 and older","Urban Area","8.19","9","823","5","7","10","10","10","8.04","8.34","0","10","8","9"
"1986","16-34 y.","Rural Area","6.96","7","810","4","5","9","10","10","6.8","7.12","0","10","7","8"
"1986","16-34 y.","Urban Area","6.98","7","3275","4","5","9","10","10","6.9","7.06","0","10","7","8"
"1986","35-65 y.","Rural Area","6.97","7","1105","3","5","9","10","10","6.83","7.11","0","10","7","8"
"1986","35-65 y.","Urban Area","6.99","8","4371","3","5","9","10","10","6.92","7.06","0","10","7","7"
"1986","66 and older","Rural Area","8.32","9","255","6","7","10","10","10","8.08","8.56","1","10","8","9"
"1986","66 and older","Urban Area","8.25","9","776","5","8","10","10","10","8.1","8.4","0","10","8","9"
"1987","16-34 y.","Rural Area","6.98","7","813","4","6","9","10","10","6.82","7.14","0","10","7","8"
"1987","16-34 y.","Urban Area","6.96","7","3208","4","5","9","10","10","6.88","7.04","0","10","7","8"
"1987","35-65 y.","Rural Area","7.16","8","1073","4","6","9","10","10","7.02","7.3","0","10","7","8"
"1987","35-65 y.","Urban Area","7.08","8","4288","3","5","9","10","10","7.01","7.15","0","10","7","8"
"1987","66 and older","Rural Area","8.17","9","262","6","7","10","10","10","7.91","8.43","0","10","8","9"
"1987","66 and older","Urban Area","8.21","9","812","5","7","10","10","10","8.07","8.35","0","10","8","9"
"1988","16-34 y.","Rural Area","6.84","7","752","4","5","8","10","10","6.68","7","0","10","7","8"
"1988","16-34 y.","Urban Area","6.72","7","3085","3","5","8","10","10","6.64","6.8","0","10","7","7"
"1988","35-65 y.","Rural Area","6.96","7","1019","4","5","9","10","10","6.81","7.11","0","10","7","8"
"1988","35-65 y.","Urban Area","6.93","7","4079","4","5","9","10","10","6.86","7","0","10","7","7"
"1988","66 and older","Rural Area","8.1","8","247","5","7","10","10","10","7.84","8.36","0","10","8","9"
"1988","66 and older","Urban Area","8.09","8","796","5","7","10","10","10","7.95","8.23","0","10","8","9"
"1989","16-34 y.","Rural Area","6.77","7","716","3","5","8","10","10","6.6","6.94","0","10","7","7"
