"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","7.2","8","7534","3","5","9","10","10","7.14","7.26","0","10","8","8"
"1984","Not Employed","7.83","8","4624","5","7","10","10","10","7.76","7.9","0","10","8","8"
"1985","Employed","6.96","7","6810","3","5","9","10","10","6.9","7.02","0","10","7","7"
"1985","Not Employed","7.79","8","4193","5","7","10","10","10","7.72","7.86","0","10","8","8"
"1986","Employed","6.83","7","6679","3","5","9","10","10","6.77","6.89","0","10","7","7"
"1986","Not Employed","7.71","8","3913","5","6","10","10","10","7.64","7.78","0","10","8","8"
"1987","Employed","6.87","7","6689","3","5","8","10","10","6.81","6.93","0","10","7","7"
"1987","Not Employed","7.8","8","3767","5","7","10","10","10","7.73","7.87","0","10","8","8"
"1988","Employed","6.68","7","6431","3","5","8","10","10","6.62","6.74","0","10","7","7"
"1988","Not Employed","7.68","8","3547","5","6","10","10","10","7.61","7.75","0","10","8","8"
"1989","Employed","6.59","7","6241","3","5","8","10","10","6.53","6.65","0","10","7","7"
"1989","Not Employed","7.67","8","3409","5","7","10","10","10","7.6","7.74","0","10","8","8"
"1990","Employed","","","","","","","","","","","","","",""
"1990","Not Employed","","","","","","","","","","","","","",""
"1991","Employed","6.41","7","6184","3","5","8","9","10","6.35","6.47","0","10","7","7"
"1991","Not Employed","7.76","8","3242","5","7","10","10","10","7.68","7.84","0","10","8","8"
"1992","Employed","6.38","7","9081","3","5","8","9","10","6.33","6.43","0","10","7","7"
"1992","Not Employed","7.77","8","4227","5","7","10","10","10","7.7","7.84","0","10","8","8"
"1993","Employed","6.36","7","8708","3","5","8","9","10","6.31","6.41","0","10","7","7"
"1993","Not Employed","7.51","8","4393","5","6","10","10","10","7.44","7.58","0","10","8","8"
"1994","Employed","6.27","7","8319","3","5","8","9","10","6.22","6.32","0","10","6","7"
"1994","Not Employed","7.53","8","4533","4","6","9","10","10","7.46","7.6","0","10","8","8"
"1995","Employed","","","","","","","","","","","","","",""
"1995","Not Employed","","","","","","","","","","","","","",""
"1996","Employed","6.53","7","8434","3","5","8","9","10","6.48","6.58","0","10","7","7"
"1996","Not Employed","7.69","8","4636","5","7","9","10","10","7.63","7.75","0","10","8","8"
"1997","Employed","6.43","7","8132","3","5","8","9","10","6.38","6.48","0","10","7","7"
"1997","Not Employed","7.65","8","4703","5","7","10","10","10","7.59","7.71","0","10","8","8"
"1998","Employed","6.57","7","8849","3","5","8","9","10","6.52","6.62","0","10","7","7"
"1998","Not Employed","7.63","8","5386","5","6","9","10","10","7.57","7.69","0","10","8","8"
"1999","Employed","6.54","7","8760","3","5","8","9","10","6.49","6.59","0","10","7","7"
"1999","Not Employed","7.78","8","4917","5","7","10","10","10","7.72","7.84","0","10","8","8"
"2000","Employed","6.69","7","15143","3","5","8","10","10","6.65","6.73","0","10","7","7"
"2000","Not Employed","7.79","8","9012","5","7","10","10","10","7.75","7.83","0","10","8","8"
"2001","Employed","6.69","7","13867","3","5","8","10","10","6.65","6.73","0","10","7","7"
"2001","Not Employed","7.86","8","8091","5","7","10","10","10","7.81","7.91","0","10","8","8"
"2002","Employed","6.67","7","14791","3","5","8","9","10","6.63","6.71","0","10","7","7"
"2002","Not Employed","7.7","8","8246","5","7","9","10","10","7.66","7.74","0","10","8","8"
"2003","Employed","6.68","7","14041","4","5","8","9","10","6.64","6.72","0","10","7","7"
"2003","Not Employed","7.7","8","8168","5","7","9","10","10","7.66","7.74","0","10","8","8"
"2004","Employed","6.63","7","13448","4","5","8","9","10","6.59","6.67","0","10","7","7"
"2004","Not Employed","7.66","8","8140","5","7","9","10","10","7.62","7.7","0","10","8","8"
"2005","Employed","6.55","7","12836","3","5","8","9","10","6.51","6.59","0","10","7","7"
"2005","Not Employed","7.74","8","7865","5","7","10","10","10","7.69","7.79","0","10","8","8"
"2006","Employed","6.53","7","13431","3","5","8","9","10","6.49","6.57","0","10","7","7"
"2006","Not Employed","7.63","8","8546","5","7","9","10","10","7.59","7.67","0","10","8","8"
"2007","Employed","6.54","7","12575","3","5","8","9","10","6.5","6.58","0","10","7","7"
"2007","Not Employed","7.6","8","7955","5","7","9","10","10","7.55","7.65","0","10","8","8"
"2008","Employed","6.71","7","11916","4","5","8","9","10","6.67","6.75","0","10","7","7"
"2008","Not Employed","7.69","8","7458","5","7","9","10","10","7.64","7.74","0","10","8","8"
"2009","Employed","6.68","7","11223","4","5","8","9","10","6.64","6.72","0","10","7","7"
"2009","Not Employed","7.71","8","6840","5","7","9","10","10","7.66","7.76","0","10","8","8"
"2010","Employed","6.71","7","15581","4","5","8","9","10","6.68","6.74","0","10","7","7"
"2010","Not Employed","7.63","8","8419","5","7","9","10","10","7.58","7.68","0","10","8","8"
"2011","Employed","6.78","7","11238","4","5","8","9","10","6.74","6.82","0","10","7","7"
"2011","Not Employed","7.85","8","6982","5","7","9","10","10","7.8","7.9","0","10","8","8"
"2012","Employed","6.85","7","11776","4","6","8","9","10","6.81","6.89","0","10","7","7"
"2012","Not Employed","7.81","8","7518","5","7","9","10","10","7.76","7.86","0","10","8","8"
"2013","Employed","6.92","7","11449","4","6","8","9","10","6.88","6.96","0","10","7","7"
"2013","Not Employed","7.86","8","7270","5","7","9","10","10","7.81","7.91","0","10","8","8"
"2014","Employed","6.87","7","17782","4","6","8","9","10","6.84","6.9","0","10","7","7"
"2014","Not Employed","7.74","8","9349","5","7","9","10","10","7.7","7.78","0","10","8","8"
"2015","Employed","6.92","7","16615","4","6","8","9","10","6.89","6.95","0","10","7","7"
"2015","Not Employed","7.72","8","8457","5","7","9","10","10","7.67","7.77","0","10","8","8"
"2016","Employed","6.95","7","16135","4","6","8","9","10","6.92","6.98","0","10","7","7"
"2016","Not Employed","7.7","8","8072","5","7","9","10","10","7.65","7.75","0","10","8","8"
"2017","Employed","6.97","7","18061","4","6","8","9","10","6.94","7","0","10","7","7"
"2017","Not Employed","7.67","8","8456","5","7","9","10","10","7.62","7.72","0","10","8","8"
"2018","Employed","6.93","7","17459","4","6","8","9","10","6.9","6.96","0","10","7","7"
"2018","Not Employed","7.62","8","8172","5","7","9","10","10","7.57","7.67","0","10","8","8"
"2019","Employed","7.04","7","17728","4","6","8","9","10","7.01","7.07","0","10","7","7"
"2019","Not Employed","7.73","8","8064","5","7","9","10","10","7.68","7.78","0","10","8","8"
