"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","7.03","8","1919","3","5","10","10","10","6.91","7.15","0","10","7","8"
"1984","Full Time","indirect migration background","6.68","7","51","3","5","9","10","10","5.92","7.44","0","10","6","8"
"1984","Full Time","no migration background","7.18","8","3685","3","5","9","10","10","7.1","7.26","0","10","8","8"
"1984","Not Working","direct migration background","7.33","8","992","3","6","10","10","10","7.17","7.49","0","10","8","8"
"1984","Not Working","indirect migration background","7.47","8","58","5","5","9","10","10","6.93","8.01","2","10","8","8"
"1984","Not Working","no migration background","7.87","8","3574","5","7","10","10","10","7.79","7.95","0","10","8","8"
"1984","Part Time","direct migration background","6.95","7","485","3","5","9","10","10","6.69","7.21","0","10","7","8"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","7.33","8","1376","4","6","10","10","10","7.2","7.46","0","10","8","8"
"1985","Full Time","direct migration background","6.9","7","1581","3","5","9","10","10","6.77","7.03","0","10","7","7"
"1985","Full Time","indirect migration background","7.2","7.06","51","4","6","9","10","10","6.41","7.99","0","10","7","9"
"1985","Full Time","no migration background","6.95","7","3324","3","5","9","10","10","6.87","7.03","0","10","7","7"
"1985","Not Working","direct migration background","7.43","8","885","4","6","10","10","10","7.27","7.59","0","10","7","8"
"1985","Not Working","indirect migration background","7.56","8","70","4","6","10","10","10","6.99","8.13","1","10","7","9"
"1985","Not Working","no migration background","7.82","8","3238","5","7","10","10","10","7.74","7.9","0","10","8","8"
"1985","Part Time","direct migration background","6.78","7","457","3","5","9","10","10","6.54","7.02","0","10","6","7"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","7.02","7","1376","3","5","9","10","10","6.89","7.15","0","10","7","8"
"1986","Full Time","direct migration background","6.69","7","1535","3","5","8","10","10","6.56","6.82","0","10","7","7"
"1986","Full Time","indirect migration background","6.63","6","56","5","5","8","10","10","5.94","7.32","0","10","6","8"
"1986","Full Time","no migration background","6.82","7","3260","3","5","9","10","10","6.74","6.9","0","10","7","7"
"1986","Not Working","direct migration background","7.21","8","848","4","6","9","10","10","7.04","7.38","0","10","7","8"
