"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","East Germany","Female","","","","","","","","","","","","","",""
"1984","East Germany","Male","","","","","","","","","","","","","",""
"1984","West Germany","Female","7.43","8","6199","4","6","10","10","10","7.37","7.49","0","10","8","8"
"1984","West Germany","Male","7.53","8","5959","4","6","10","10","10","7.47","7.59","0","10","8","8"
"1985","East Germany","Female","","","","","","","","","","","","","",""
"1985","East Germany","Male","","","","","","","","","","","","","",""
"1985","West Germany","Female","7.35","8","5591","4","6","9","10","10","7.28","7.42","0","10","8","8"
"1985","West Germany","Male","7.29","8","5412","4","6","9","10","10","7.23","7.35","0","10","8","8"
"1986","East Germany","Female","","","","","","","","","","","","","",""
"1986","East Germany","Male","","","","","","","","","","","","","",""
"1986","West Germany","Female","7.2","8","5347","4","5","9","10","10","7.13","7.27","0","10","7","8"
"1986","West Germany","Male","7.22","8","5245","4","6","9","10","10","7.16","7.28","0","10","8","8"
"1987","East Germany","Female","","","","","","","","","","","","","",""
"1987","East Germany","Male","","","","","","","","","","","","","",""
"1987","West Germany","Female","7.28","8","5279","4","6","9","10","10","7.21","7.35","0","10","7","8"
"1987","West Germany","Male","7.23","8","5177","4","6","9","10","10","7.17","7.29","0","10","8","8"
"1988","East Germany","Female","","","","","","","","","","","","","",""
"1988","East Germany","Male","","","","","","","","","","","","","",""
"1988","West Germany","Female","7.12","8","5048","4","5","9","10","10","7.05","7.19","0","10","7","7"
"1988","West Germany","Male","7.05","8","4930","4","5","9","10","10","6.99","7.11","0","10","7","7"
"1989","East Germany","Female","","","","","","","","","","","","","",""
"1989","East Germany","Male","","","","","","","","","","","","","",""
"1989","West Germany","Female","7.07","8","4892","4","5","9","10","10","7","7.14","0","10","7","7"
"1989","West Germany","Male","7","8","4758","4","5","9","10","10","6.93","7.07","0","10","7","7"
"1990","East Germany","Female","","","","","","","","","","","","","",""
"1990","East Germany","Male","","","","","","","","","","","","","",""
"1990","West Germany","Female","","","","","","","","","","","","","",""
"1990","West Germany","Male","","","","","","","","","","","","","",""
"1991","East Germany","Female","6.44","7","2169","3","5","8","10","10","6.33","6.55","0","10","6","7"
"1991","East Germany","Male","6.4","7","1970","3","5","8","10","10","6.29","6.51","0","10","6","7"
"1991","West Germany","Female","6.96","8","4804","3","5","9","10","10","6.89","7.03","0","10","7","7"
"1991","West Germany","Male","6.92","7","4661","3","5","9","10","10","6.85","6.99","0","10","7","7"
"1992","East Germany","Female","6.39","7","2089","3","5","8","10","10","6.28","6.5","0","10","6","6"
"1992","East Germany","Male","6.32","7","1879","3","5","8","9","10","6.21","6.43","0","10","6","7"
"1992","West Germany","Female","7.11","8","4766","4","6","9","10","10","7.04","7.18","0","10","7","7"
"1992","West Germany","Male","6.98","7","4574","4","5","9","10","10","6.91","7.05","0","10","7","7"
"1993","East Germany","Female","6.28","7","2009","3","5","8","10","10","6.17","6.39","0","10","6","6"
"1993","East Germany","Male","6.26","7","1817","3","5","8","9","10","6.15","6.37","0","10","6","7"
"1993","West Germany","Female","6.98","7","4732","4","5","9","10","10","6.91","7.05","0","10","7","7"
"1993","West Germany","Male","6.9","7","4543","4","5","9","10","10","6.83","6.97","0","10","7","7"
"1994","East Germany","Female","6.28","7","1981","3","5","8","10","10","6.17","6.39","0","10","6","6"
"1994","East Germany","Male","6.17","7","1787","3","5","8","9","10","6.06","6.28","0","10","6","6"
"1994","West Germany","Female","6.95","7","4663","3","5","9","10","10","6.88","7.02","0","10","7","7"
"1994","West Germany","Male","6.89","7","4421","3","5","9","10","10","6.82","6.96","0","10","7","7"
"1995","East Germany","Female","","","","","","","","","","","","","",""
"1995","East Germany","Male","","","","","","","","","","","","","",""
"1995","West Germany","Female","","","","","","","","","","","","","",""
"1995","West Germany","Male","","","","","","","","","","","","","",""
"1996","East Germany","Female","6.61","7","1929","3","5","8","10","10","6.5","6.72","0","10","7","7"
"1996","East Germany","Male","6.53","7","1752","3","5","8","9","10","6.42","6.64","0","10","7","7"
"1996","West Germany","Female","7.18","8","4846","4","6","9","10","10","7.11","7.25","0","10","7","8"
"1996","West Germany","Male","7.04","8","4543","4","5","9","10","10","6.97","7.11","0","10","7","7"
"1997","East Germany","Female","6.61","7","1892","3","5","8","10","10","6.5","6.72","0","10","7","7"
"1997","East Germany","Male","6.63","7","1736","3","5","8","10","10","6.52","6.74","0","10","7","7"
"1997","West Germany","Female","7.07","8","4749","4","6","9","10","10","7","7.14","0","10","7","7"
"1997","West Germany","Male","6.96","7","4458","3","5","9","10","10","6.89","7.03","0","10","7","7"
