"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","7.24","8","856","4","6","9","10","10","7.08","7.4","0","10","7","8"
"1984","Employed","lower secondary degree","7.2","8","3485","3","5","10","10","10","7.11","7.29","0","10","8","8"
"1984","Employed","no degree/no degree yet","6.97","7.77","728","3","5","9","10","10","6.77","7.17","0","10","7","8"
"1984","Employed","Other degree","6.86","7","1125","3","5","9","10","10","6.7","7.02","0","10","7","7"
"1984","Employed","secondary school degree","7.28","8","1291","4","6","9","10","10","7.14","7.42","0","10","8","8"
"1984","Not Employed","college entrance qualification","7.7","8","429","4","7","10","10","10","7.48","7.92","0","10","8","8"
"1984","Not Employed","lower secondary degree","7.84","8","2607","5","7","10","10","10","7.75","7.93","0","10","8","8"
"1984","Not Employed","no degree/no degree yet","7.61","8","571","4","6","10","10","10","7.4","7.82","0","10","8","8"
"1984","Not Employed","Other degree","7.31","8","318","4","5","10","10","10","7.02","7.6","0","10","7","8"
"1984","Not Employed","secondary school degree","8.01","8","661","5","7","10","10","10","7.84","8.18","0","10","8","9"
"1985","Employed","college entrance qualification","6.95","7","834","3","5","9","10","10","6.79","7.11","0","10","7","8"
"1985","Employed","lower secondary degree","6.96","7","3140","3","5","9","10","10","6.87","7.05","0","10","7","7"
"1985","Employed","no degree/no degree yet","6.72","7","561","2","5","9","10","10","6.5","6.94","0","10","7","8"
"1985","Employed","Other degree","6.78","7","954","3","5","9","10","10","6.61","6.95","0","10","7","7"
"1985","Employed","secondary school degree","7.05","8","1238","4","5","9","10","10","6.92","7.18","0","10","7","8"
"1985","Not Employed","college entrance qualification","7.74","8","391","5","7","10","10","10","7.52","7.96","0","10","8","8"
"1985","Not Employed","lower secondary degree","7.8","8","2298","5","7","10","10","10","7.71","7.89","0","10","8","8"
"1985","Not Employed","no degree/no degree yet","7.5","8","531","5","6","9","10","10","7.3","7.7","0","10","7","8"
"1985","Not Employed","Other degree","6.94","7","268","3","5","9","10","10","6.64","7.24","0","10","7","8"
