"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","7.9","8","2692","5","7","10","10","10","7.81","7.99","0","10","8","8"
"1984","1-pers.-HH","7.89","8","1327","5","7","10","10","10","7.76","8.02","0","10","8","8"
"1984","Couple + C. GT 16 ","7.41","8","1978","4","6","10","10","10","7.3","7.52","0","10","8","8"
"1984","Couple + C. LE 16","7.05","8","3068","3","5","9","10","10","6.96","7.14","0","10","7","8"
"1984","Couple + C. LE and GT 16","7.16","8","1708","3","5","9","10","10","7.04","7.28","0","10","8","8"
"1984","Single parent","6.99","8","577","3","5","9","10","10","6.77","7.21","0","10","7","8"
"1985","(Married) couple without C.","7.65","8","2409","5","6","10","10","10","7.56","7.74","0","10","8","8"
"1985","1-pers.-HH","7.75","8","1174","4","7","10","10","10","7.61","7.89","0","10","8","8"
"1985","Couple + C. GT 16 ","7.25","8","2019","4","6","9","10","10","7.14","7.36","0","10","8","8"
"1985","Couple + C. LE 16","6.86","7","2670","3","5","9","10","10","6.76","6.96","0","10","7","7"
"1985","Couple + C. LE and GT 16","7.06","8","1478","4","5","9","10","10","6.94","7.18","0","10","7","8"
"1985","Single parent","6.92","7","540","3","5","9","10","10","6.7","7.14","0","10","7","8"
"1986","(Married) couple without C.","7.51","8","2372","4","6","10","10","10","7.42","7.6","0","10","8","8"
"1986","1-pers.-HH","7.79","8","1117","5","7","10","10","10","7.66","7.92","0","10","8","8"
"1986","Couple + C. GT 16 ","7.08","8","2101","4","5","9","10","10","6.98","7.18","0","10","7","8"
"1986","Couple + C. LE 16","6.6","7","2401","3","5","8","10","10","6.5","6.7","0","10","7","7"
"1986","Couple + C. LE and GT 16","6.94","7","1397","4","5","9","10","10","6.81","7.07","0","10","7","7"
"1986","Single parent","6.82","7","511","3","5","9","10","10","6.6","7.04","0","10","7","8"
"1987","(Married) couple without C.","7.67","8","2349","5","6","10","10","10","7.58","7.76","0","10","8","8"
"1987","1-pers.-HH","7.69","8","1115","5","7","10","10","10","7.55","7.83","0","10","8","8"
"1987","Couple + C. GT 16 ","7.15","8","2152","4","6","9","10","10","7.05","7.25","0","10","7","8"
"1987","Couple + C. LE 16","6.58","7","2355","3","5","8","10","10","6.48","6.68","0","10","7","7"
"1987","Couple + C. LE and GT 16","6.88","7","1249","3","5","8","10","10","6.75","7.01","0","10","7","8"
