"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","East Germany","","","","","","","","","","","","","",""
"1984","Full Time","West Germany","7.17","8","5655","3","5","9","10","10","7.1","7.24","0","10","8","8"
"1984","Not Working","East Germany","","","","","","","","","","","","","",""
"1984","Not Working","West Germany","7.83","8","4624","5","7","10","10","10","7.76","7.9","0","10","8","8"
"1984","Part Time","East Germany","","","","","","","","","","","","","",""
"1984","Part Time","West Germany","7.29","8","1879","4","6","10","10","10","7.17","7.41","0","10","8","8"
"1985","Full Time","East Germany","","","","","","","","","","","","","",""
"1985","Full Time","West Germany","6.95","7","4956","3","5","9","10","10","6.88","7.02","0","10","7","7"
"1985","Not Working","East Germany","","","","","","","","","","","","","",""
"1985","Not Working","West Germany","7.79","8","4193","5","7","10","10","10","7.72","7.86","0","10","8","8"
"1985","Part Time","East Germany","","","","","","","","","","","","","",""
"1985","Part Time","West Germany","7","7","1854","3","5","9","10","10","6.89","7.11","0","10","7","7"
"1986","Full Time","East Germany","","","","","","","","","","","","","",""
"1986","Full Time","West Germany","6.81","7","4851","3","5","9","10","10","6.74","6.88","0","10","7","7"
"1986","Not Working","East Germany","","","","","","","","","","","","","",""
"1986","Not Working","West Germany","7.71","8","3913","5","6","10","10","10","7.64","7.78","0","10","8","8"
"1986","Part Time","East Germany","","","","","","","","","","","","","",""
"1986","Part Time","West Germany","6.88","7","1828","4","5","8","10","10","6.77","6.99","0","10","7","7"
"1987","Full Time","East Germany","","","","","","","","","","","","","",""
"1987","Full Time","West Germany","6.82","7","4881","3","5","8","10","10","6.75","6.89","0","10","7","7"
"1987","Not Working","East Germany","","","","","","","","","","","","","",""
"1987","Not Working","West Germany","7.8","8","3767","5","7","10","10","10","7.73","7.87","0","10","8","8"
"1987","Part Time","East Germany","","","","","","","","","","","","","",""
"1987","Part Time","West Germany","7","7","1808","4","5","9","10","10","6.89","7.11","0","10","7","8"
"1988","Full Time","East Germany","","","","","","","","","","","","","",""
"1988","Full Time","West Germany","6.62","7","4586","3","5","8","10","10","6.55","6.69","0","10","7","7"
"1988","Not Working","East Germany","","","","","","","","","","","","","",""
"1988","Not Working","West Germany","7.68","8","3547","5","6","10","10","10","7.61","7.75","0","10","8","8"
"1988","Part Time","East Germany","","","","","","","","","","","","","",""
