"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","7.17","8","5655","3","5","9","10","10","7.1","7.24","0","10","8","8"
"1984","Not Working","7.83","8","4624","5","7","10","10","10","7.76","7.9","0","10","8","8"
"1984","Part Time","7.29","8","1879","4","6","10","10","10","7.17","7.41","0","10","8","8"
"1985","Full Time","6.95","7","4956","3","5","9","10","10","6.88","7.02","0","10","7","7"
"1985","Not Working","7.79","8","4193","5","7","10","10","10","7.72","7.86","0","10","8","8"
"1985","Part Time","7","7","1854","3","5","9","10","10","6.89","7.11","0","10","7","7"
"1986","Full Time","6.81","7","4851","3","5","9","10","10","6.74","6.88","0","10","7","7"
"1986","Not Working","7.71","8","3913","5","6","10","10","10","7.64","7.78","0","10","8","8"
"1986","Part Time","6.88","7","1828","4","5","8","10","10","6.77","6.99","0","10","7","7"
"1987","Full Time","6.82","7","4881","3","5","8","10","10","6.75","6.89","0","10","7","7"
"1987","Not Working","7.8","8","3767","5","7","10","10","10","7.73","7.87","0","10","8","8"
"1987","Part Time","7","7","1808","4","5","9","10","10","6.89","7.11","0","10","7","8"
"1988","Full Time","6.62","7","4586","3","5","8","10","10","6.55","6.69","0","10","7","7"
"1988","Not Working","7.68","8","3547","5","6","10","10","10","7.61","7.75","0","10","8","8"
"1988","Part Time","6.8","7","1845","4","5","8","10","10","6.69","6.91","0","10","7","7"
"1989","Full Time","6.54","7","4537","3","5","8","10","10","6.47","6.61","0","10","7","7"
"1989","Not Working","7.67","8","3409","5","7","10","10","10","7.6","7.74","0","10","8","8"
"1989","Part Time","6.74","7","1704","3","5","8","10","10","6.63","6.85","0","10","7","7"
"1990","Full Time","","","","","","","","","","","","","",""
"1990","Not Working","","","","","","","","","","","","","",""
"1990","Part Time","","","","","","","","","","","","","",""
"1991","Full Time","6.33","7","4427","3","5","8","9","10","6.26","6.4","0","10","7","7"
"1991","Not Working","7.76","8","3242","5","7","10","10","10","7.68","7.84","0","10","8","8"
"1991","Part Time","6.6","7","1757","3","5","8","10","10","6.49","6.71","0","10","7","7"
"1992","Full Time","6.23","7","6578","3","5","8","9","10","6.17","6.29","0","10","6","7"
"1992","Not Working","7.77","8","4227","5","7","10","10","10","7.7","7.84","0","10","8","8"
"1992","Part Time","6.75","7","2503","4","5","8","10","10","6.66","6.84","0","10","7","7"
"1993","Full Time","6.25","7","6252","3","5","8","9","10","6.19","6.31","0","10","6","7"
"1993","Not Working","7.51","8","4393","5","6","10","10","10","7.44","7.58","0","10","8","8"
"1993","Part Time","6.62","7","2456","3","5","8","10","10","6.53","6.71","0","10","7","7"
"1994","Full Time","6.15","7","5957","3","5","8","9","10","6.09","6.21","0","10","6","6"
"1994","Not Working","7.53","8","4533","4","6","9","10","10","7.46","7.6","0","10","8","8"
"1994","Part Time","6.57","7","2362","3","5","8","10","10","6.47","6.67","0","10","7","7"
"1995","Full Time","","","","","","","","","","","","","",""
"1995","Not Working","","","","","","","","","","","","","",""
"1995","Part Time","","","","","","","","","","","","","",""
"1996","Full Time","6.39","7","5739","3","5","8","9","10","6.33","6.45","0","10","7","7"
"1996","Not Working","7.69","8","4636","5","7","9","10","10","7.63","7.75","0","10","8","8"
"1996","Part Time","6.83","7","2695","4","5","8","10","10","6.74","6.92","0","10","7","7"
"1997","Full Time","6.27","7","5584","3","5","8","9","10","6.21","6.33","0","10","6","7"
"1997","Not Working","7.65","8","4703","5","7","10","10","10","7.59","7.71","0","10","8","8"
"1997","Part Time","6.76","7","2548","4","5","8","10","10","6.67","6.85","0","10","7","7"
"1998","Full Time","6.42","7","5984","3","5","8","9","10","6.36","6.48","0","10","7","7"
"1998","Not Working","7.63","8","5386","5","6","9","10","10","7.57","7.69","0","10","8","8"
"1998","Part Time","6.88","7","2865","4","5","8","10","10","6.8","6.96","0","10","7","7"
"1999","Full Time","6.4","7","5827","3","5","8","9","10","6.34","6.46","0","10","7","7"
"1999","Not Working","7.78","8","4917","5","7","10","10","10","7.72","7.84","0","10","8","8"
"1999","Part Time","6.82","7","2933","4","5","8","10","10","6.74","6.9","0","10","7","7"
"2000","Full Time","6.53","7","10060","3","5","8","9","10","6.48","6.58","0","10","7","7"
"2000","Not Working","7.79","8","9012","5","7","10","10","10","7.75","7.83","0","10","8","8"
"2000","Part Time","7.02","7","5083","4","5","9","10","10","6.96","7.08","0","10","7","7"
"2001","Full Time","6.49","7","9047","3","5","8","9","10","6.44","6.54","0","10","7","7"
"2001","Not Working","7.86","8","8091","5","7","10","10","10","7.81","7.91","0","10","8","8"
"2001","Part Time","7.06","7","4820","4","6","9","10","10","7","7.12","0","10","7","7"
"2002","Full Time","6.48","7","9556","3","5","8","9","10","6.44","6.52","0","10","7","7"
