"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1985","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1985","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.3","8","3805","4","6","9","10","7.22","7.38","8","8"
"1985","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1985","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","7.31","8","1341","4","6","9","10","7.19","7.43","8","8"
"1985","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1985","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.68","8","474","5","7","9","10","7.49","7.87","8","8"
"1985","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1985","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","7.27","8","376","5","6","9","10","7.05","7.49","7","8"
"1985","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1985","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","7.32","8","410","3","6","9","10","7.08","7.56","8","8"
"1985","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1985","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","7.27","8","247","4","6","10","10","6.97","7.57","7","8"
"1985","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1985","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","7.02","7","510","3","5","9","10","6.81","7.23","7","8"
"1986","(0) in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(0) in school","Westdeutschland, alte Bundeslaender","7.52","8","189","4","7","9","10","7.22","7.82","8","8"
"1986","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.99","8","846","3","5","9","10","6.82","7.16","7","7"
"1986","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.3","8","2474","4","6","10","10","7.2","7.4","7","8"
"1986","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.2","8","3618","4","6","9","10","7.12","7.28","8","8"
"1986","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","7.23","8","1301","4","6","9","10","7.1","7.36","7","8"
"1986","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.36","8","462","4","6","9","10","7.15","7.57","7","8"
"1986","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.98","7","404","4","5","8","10","6.76","7.2","7","7"
"1986","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","7.41","8","413","4","6","9","10","7.18","7.64","7","8"
"1986","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.94","7","244","3","5","9","10","6.64","7.24","7","8"
"1986","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.91","7","504","3","5","9","10","6.7","7.12","7","7"
"1987","(0) in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(0) in school","Westdeutschland, alte Bundeslaender","7.7","8","190","5","7","9","10","7.41","7.99","8","8"
"1987","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.96","7","811","3","5","9","10","6.79","7.13","7","7"
"1987","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.48","8","2440","4","6","10","10","7.38","7.58","8","8"
"1987","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.25","8","3582","4","6","9","10","7.17","7.33","8","8"
"1987","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","7.14","8","1331","4","5","9","10","7.02","7.26","7","8"
"1987","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.32","8","431","4","6","9","10","7.11","7.53","7","8"
"1987","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","7.03","7.59","377","4","6","9","10","6.8","7.26","7","8"
"1987","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","7.27","8","402","4","6","9","10","7.05","7.49","7","8"
"1987","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","7.04","8","248","3","5","9","10","6.74","7.34","7","8"
"1987","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.96","7","494","3","5","9","10","6.74","7.18","7","7"
"1988","(0) in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(0) in school","Westdeutschland, alte Bundeslaender","7.45","8","161","4","6","9","10","7.12","7.78","7","8"
"1988","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.84","7","752","4","5","8","10","6.67","7.01","7","7"
"1988","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.23","8","2327","4","5","9","10","7.13","7.33","7","8"
"1988","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.15","8","3423","4","5","9","10","7.07","7.23","7","8"
"1988","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.95","7","1272","4","5","9","10","6.83","7.07","7","7"
"1988","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.19","8","423","5","5","9","10","6.98","7.4","7","8"
"1988","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.75","7","350","3","5","8","10","6.5","7","7","7"
"1988","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","7.04","8","391","3","6","9","10","6.8","7.28","7","8"
"1988","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","7.07","8","232","4","5","9","10","6.77","7.37","7","8"
"1988","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.71","7","468","3","5","8","10","6.49","6.93","7","7"
"1989","(0) in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(0) in school","Westdeutschland, alte Bundeslaender","7.57","8","176","5","6","9","10","7.28","7.86","7","8"
"1989","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.74","7","710","4","5","9","10","6.57","6.91","7","7"
"1989","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.2","8","2202","4","6","9","10","7.1","7.3","7","7"
"1989","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.08","8","3288","4","5","9","10","7","7.16","7","8"
"1989","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.94","7","1255","3","5","9","10","6.81","7.07","7","7"
"1989","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.24","8","392","4","6","9","10","7.02","7.46","7","8"
"1989","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.6","7","352","4","5","8","9","6.37","6.83","7","7"
"1989","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","7.1","7","401","4","5","9","10","6.87","7.33","7","8"
"1989","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.94","7","233","3","5","9","10","6.63","7.25","7","8"
"1989","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.57","7","464","3","5","8","10","6.34","6.8","7","7"
"1990","(0) in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(0) in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1990","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1990","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(1b) general elementary school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1990","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1990","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1990","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1990","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1990","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1990","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1990","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1991","(0) in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1991","(0) in school","Westdeutschland, alte Bundeslaender","7.69","8","153","5","7","9","10","7.37","8.01","8","8"
"1991","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","7.24","7","54","4","6","9","10","6.68","7.8","7","8"
"1991","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.74","7","674","3","5","8","10","6.56","6.92","7","7"
"1991","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.45","8","287","5","6","9","10","7.18","7.72","7","8"
"1991","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.29","8","2072","4","6","9","10","7.18","7.4","7","8"
"1991","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","6.95","8","1214","3","5","9","10","6.81","7.09","7","7"
"1991","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7","8","3198","4","5","9","10","6.92","7.08","7","7"
"1991","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","5.94","6","1324","2","4","8","9","5.8","6.08","6","6"
"1991","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.75","7","1285","3","5","9","10","6.62","6.88","7","7"
"1991","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.57","7","165","3","5","8","10","6.2","6.94","7","8"
"1991","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","6.91","7","368","4","5","9","10","6.67","7.15","7","8"
"1991","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.58","7","40","4","5","8","9","5.95","7.21","5","8"
"1991","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.46","7","348","3","5","8","9","6.21","6.71","7","7"
"1991","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","5.69","6","76","2","4","8","10","5.11","6.27","5","6"
"1991","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.93","7","431","3","5","9","10","6.71","7.15","7","7"
"1991","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","5.96","6","634","2","4","8","10","5.76","6.16","6","6"
"1991","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.65","7","254","3","5","8","10","6.36","6.94","6","7"
"1991","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","5.57","6","322","2","3","8","9","5.28","5.86","5","6"
"1991","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.33","7","472","3","5","8","10","6.1","6.56","6","7"
"1992","(0) in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1992","(0) in school","Westdeutschland, alte Bundeslaender","7.74","8","145","5","7","9","10","7.42","8.06","8","8"
"1992","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","7.18","7","67","5","6","9","10","6.71","7.65","7","8"
"1992","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.9","7","651","3","5","9","10","6.72","7.08","7","7"
"1992","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.34","8","280","5","6","9","10","7.08","7.6","7","8"
"1992","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.35","8","1987","4","6","9","10","7.24","7.46","7","8"
"1992","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","6.93","7","1142","3","5","9","10","6.79","7.07","7","7"
"1992","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.15","8","3135","4","6","9","10","7.07","7.23","7","8"
"1992","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","5.89","6","1249","3","4","8","9","5.76","6.02","6","6"
"1992","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.87","7","1313","3","5","9","10","6.75","6.99","7","7"
"1992","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.49","7","172","3","5","8","10","6.15","6.83","6","7"
"1992","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.11","8","363","4","6","9","10","6.88","7.34","7","8"
"1992","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.23","7","43","3","5","8","10","5.41","7.05","5","7"
"1992","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.81","7","339","4","5","8","9","6.57","7.05","7","7"
"1992","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","5.3","6","74","2","4","7","8","4.78","5.82","5","7"
"1992","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.78","7","447","3","5","8","9","6.57","6.99","7","7"
"1992","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","5.92","6","606","3","5","8","9","5.73","6.11","6","6"
"1992","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.74","7","261","3","5","8","10","6.45","7.03","7","7"
"1992","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","5.32","5","311","2","4","7","8","5.04","5.6","5","6"
"1992","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.49","7","478","3","5","8","10","6.28","6.7","6","7"
"1993","(0) in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1993","(0) in school","Westdeutschland, alte Bundeslaender","8.04","8","127","6","7","9","10","7.73","8.35","7","8"
"1993","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","7.27","8","79","5","6","9","10","6.81","7.73","7","8"
"1993","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.88","7","638","4","5","9","10","6.69","7.07","7","7"
"1993","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.09","7","258","4","6","9","10","6.8","7.38","7","8"
"1993","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.15","8","1930","4","5","9","10","7.04","7.26","7","7"
"1993","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","6.77","7","1075","3","5","9","10","6.62","6.92","7","7"
"1993","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.01","7","3086","4","5","9","10","6.93","7.09","7","7"
"1993","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","5.81","6","1225","2","4","8","9","5.68","5.94","5","6"
"1993","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.77","7","1352","4","5","8","10","6.65","6.89","7","7"
"1993","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.81","7","168","3","5","9","10","6.46","7.16","6","7"
"1993","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.13","8","351","4","6","9","10","6.88","7.38","7","8"
"1993","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.61","7","50","4","5","8","10","6.01","7.21","5","8"
"1993","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.71","7","352","3","5","8","9","6.47","6.95","7","7"
"1993","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.01","6","75","2","4","8","9","5.43","6.59","5","7"
"1993","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.95","8","439","4","6","8","10","6.74","7.16","7","8"
"1993","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","5.72","6","573","2","4","8","9","5.52","5.92","5","6"
"1993","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.79","7","274","3","5","9","10","6.51","7.07","7","7"
"1993","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","5.58","6","298","2","3","8","8","5.28","5.88","5","6"
"1993","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.36","7","488","3","5","8","10","6.15","6.57","6","7"
"1994","(0) in school","Ostdeutschland, neue Bundeslaender","7.67","8","46","4","7","10","10","6.99","8.35","8","9"
"1994","(0) in school","Westdeutschland, alte Bundeslaender","7.76","8","156","5","7","9","10","7.43","8.09","8","8"
"1994","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","6.9","8","54","4","6","8","9","6.32","7.48","6","8"
"1994","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.72","7","582","4","5","8","10","6.53","6.91","7","7"
"1994","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.11","8","247","4","6","9","10","6.83","7.39","7","8"
"1994","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.29","8","1799","4","6","9","10","7.18","7.4","7","8"
"1994","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","6.73","7","1032","3","5","9","10","6.58","6.88","7","7"
"1994","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","6.95","7","3019","3","5","9","10","6.87","7.03","7","7"
"1994","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","5.77","6","1208","3","4","8","9","5.64","5.9","5","6"
"1994","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.69","7","1368","3","5","8","10","6.57","6.81","7","7"
"1994","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.5","7","158","3","5","8","10","6.12","6.88","6","7"
"1994","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.01","7.16","309","3","5","9","10","6.73","7.29","7","8"
"1994","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.66","7","58","4","6","8","9","6.18","7.14","6","7"
"1994","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.8","7","346","3","5","8","10","6.56","7.04","7","7"
"1994","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","5.74","6","80","2","4","8","9","5.21","6.27","5","6"
"1994","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.69","7","439","3","5","8","9","6.48","6.9","7","7"
"1994","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","5.73","6","558","2","4","8","9","5.53","5.93","5","6"
"1994","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.97","8","293","3","6","8","10","6.7","7.24","7","8"
"1994","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","5.51","6","301","2","3","8","8","5.22","5.8","5","6"
"1994","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.37","7","501","3","5","8","9","6.16","6.58","6","7"
"1995","(0) in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(0) in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1995","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1995","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(1b) general elementary school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1995","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1995","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1995","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1995","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1995","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1995","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1995","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"1996","(0) in school","Ostdeutschland, neue Bundeslaender","7.53","8","89","5","6","9","10","7.12","7.94","7","8"
"1996","(0) in school","Westdeutschland, alte Bundeslaender","7.59","8","197","5","7","9","10","7.33","7.85","8","8"
"1996","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1996","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","7.19","8","528","4","6","9","10","6.99","7.39","7","8"
"1996","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.41","8","229","5","6","9","10","7.11","7.71","8","8"
