"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Female","7.17","8","2328","3","5","9","10","10","7.07","7.27","0","10","8","8"
"1984","16-34 y.","Male","7.4","8","2254","4","6","9","10","10","7.3","7.5","0","10","8","8"
"1984","35-65 y.","Female","7.25","8","3110","3","5","10","10","10","7.16","7.34","0","10","8","8"
"1984","35-65 y.","Male","7.38","8","3201","4","6","10","10","10","7.29","7.47","0","10","8","8"
"1984","66 and older","Female","8.2","9","761","5","7","10","10","10","8.04","8.36","0","10","8","9"
"1984","66 and older","Male","8.48","9","504","5","8","10","10","10","8.3","8.66","0","10","9","10"
"1985","16-34 y.","Female","7.14","8","2066","4","6","9","10","10","7.03","7.25","0","10","7","8"
"1985","16-34 y.","Male","7.14","8","2082","4","6","9","10","10","7.04","7.24","0","10","7","8"
"1985","35-65 y.","Female","7.14","8","2866","3","5","9","10","10","7.05","7.23","0","10","7","8"
"1985","35-65 y.","Male","7.14","8","2889","4","5","9","10","10","7.05","7.23","0","10","7","8"
"1985","66 and older","Female","8.14","8.76","659","5","7","10","10","10","7.97","8.31","0","10","8","9"
"1985","66 and older","Male","8.27","9","441","5","7","10","10","10","8.08","8.46","0","10","8","9"
"1986","16-34 y.","Female","6.9","7","2007","4","5","9","10","10","6.79","7.01","0","10","7","7"
"1986","16-34 y.","Male","7.06","8","2078","4","6","9","10","10","6.96","7.16","0","10","7","8"
"1986","35-65 y.","Female","6.95","7","2729","3","5","9","10","10","6.86","7.04","0","10","7","7"
"1986","35-65 y.","Male","7.03","8","2747","4","5","9","10","10","6.94","7.12","0","10","7","8"
"1986","66 and older","Female","8.19","9","611","5","7","10","10","10","8.02","8.36","0","10","8","9"
"1986","66 and older","Male","8.4","9","420","6","7","10","10","10","8.21","8.59","0","10","9","9"
"1987","16-34 y.","Female","6.9","7","1954","4","5","9","10","10","6.8","7","0","10","7","8"
"1987","16-34 y.","Male","7.02","7","2067","4","6","9","10","10","6.92","7.12","0","10","7","8"
"1987","35-65 y.","Female","7.08","8","2677","3","5","9","10","10","6.99","7.17","0","10","7","7"
"1987","35-65 y.","Male","7.12","8","2684","4","6","9","10","10","7.03","7.21","0","10","7","8"
"1987","66 and older","Female","8.22","9","648","5","7","10","10","10","8.06","8.38","0","10","8","9"
