"m11126","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Poor","1992","Thuringia","Rural Area","48","0.142382577790416","0.11095748929132","0.173807666289511","4"
"Poor","1992","Schleswig-Holstein","Urban Area","24","","","","4"
"Poor","1992","Hesse","Rural Area","19","","","","4"
"Poor","1992","Rhineland-Palatinate,Saarland","Urban Area","66","0.133174161364088","0.104779110185305","0.161569212542871","4"
"Poor","1992","Rhineland-Palatinate,Saarland","Rural Area","14","","","","4"
"Poor","1992","Baden-Württemberg","Urban Area","187","0.125669506810512","0.109070906159491","0.142268107461532","4"
"Poor","1992","Saxony","Rural Area","50","0.11819371309649","0.0911639900776815","0.145223436115299","4"
"Poor","1992","Saxony-Anhalt","Urban Area","25","","","","4"
"Poor","1992","Saxony-Anhalt","Rural Area","49","0.108945523350064","0.0822173264197769","0.135673720280351","4"
"Poor","1992","Thuringia","Urban Area","14","","","","4"
"Poor","1992","Brandenburg","Rural Area","46","0.0963880055416883","0.0724728809107251","0.120303130172651","4"
"Poor","1992","Bavaria","Rural Area","76","0.10805849515376","0.0866390129485201","0.129477977358999","4"
"Poor","1992","Berlin","Urban Area","83","0.156538913120041","0.127193912280591","0.185883913959491","4"
"Poor","1992","Berlin","Rural Area","","","","","4"
"Poor","1992","Brandenburg","Urban Area","5","","","","4"
"Satisfactory","1992","Mecklenburg-Western Pomerania","Rural Area","95","0.277262575864106","0.23102098793859","0.323504163789623","3"
"Satisfactory","1992","Saxony","Urban Area","181","0.339593517433603","0.30125064519207","0.377936389675135","3"
"Satisfactory","1992","Saxony","Rural Area","164","0.326218532083299","0.286965640279463","0.365471423887135","3"
"Satisfactory","1992","Mecklenburg-Western Pomerania","Urban Area","12","","","","3"
"Satisfactory","1992","Schleswig-Holstein","Rural Area","34","0.253630437005621","0.178838624141144","0.328422249870098","3"
"Satisfactory","1992","Hamburg","Urban Area","44","0.279627545130946","0.208510959154889","0.350744131107004","3"
"Satisfactory","1992","Hamburg","Rural Area","","","","","3"
"Satisfactory","1992","Brandenburg","Rural Area","181","0.344934556205846","0.306415037196297","0.383454075215395","3"
"Satisfactory","1992","Schleswig-Holstein","Urban Area","37","0.291837207937097","0.216532703252779","0.367141712621414","3"
"Satisfactory","1992","Saxony-Anhalt","Urban Area","65","0.290303638423236","0.232997374106974","0.347609902739497","3"
"Satisfactory","1992","Saxony-Anhalt","Rural Area","139","0.27219057364706","0.234008613673965","0.310372533620155","3"
"Satisfactory","1992","Thuringia","Urban Area","43","0.259088197769719","0.194723881331869","0.32345251420757","3"
"Satisfactory","1992","Thuringia","Rural Area","122","0.275472309551531","0.235296211488413","0.315648407614648","3"
"Satisfactory","1992","Lower Saxony","Urban Area","147","0.309304581792354","0.269577845875471","0.349031317709238","3"
"Satisfactory","1992","Lower Saxony","Rural Area","146","0.342066454127243","0.298234776618849","0.385898131635637","3"
"Satisfactory","1992","Bremen","Urban Area","28","","","","3"
"Satisfactory","1992","Bremen","Rural Area","","","","","3"
"Satisfactory","1992","North Rhine-Westphalia","Urban Area","681","0.303532140674268","0.28539618573246","0.321668095616075","3"
"Satisfactory","1992","North Rhine-Westphalia","Rural Area","15","","","","3"
"Satisfactory","1992","Hesse","Urban Area","204","0.270383725099224","0.239871532397137","0.300895917801311","3"
"Satisfactory","1992","Hesse","Rural Area","41","0.32776618479169","0.249450130597977","0.406082238985403","3"
"Satisfactory","1992","Rhineland-Palatinate,Saarland","Urban Area","168","0.315081491088005","0.276257726621364","0.353905255554647","3"
"Satisfactory","1992","Rhineland-Palatinate,Saarland","Rural Area","40","0.42716675646592","0.33472576840238","0.51960774452946","3"
"Satisfactory","1992","Baden-Württemberg","Urban Area","431","0.308167127089436","0.285045815832536","0.331288438346337","3"
"Satisfactory","1992","Baden-Württemberg","Rural Area","60","0.263383012652828","0.207540636971554","0.319225388334102","3"
"Satisfactory","1992","Bavaria","Urban Area","234","0.309351843329334","0.278019005211798","0.34068468144687","3"
"Satisfactory","1992","Bavaria","Rural Area","245","0.313784879053738","0.28176958675569","0.345800171351787","3"
"Satisfactory","1992","Berlin","Urban Area","152","0.285088781800305","0.248629629758783","0.321547933841827","3"
"Satisfactory","1992","Berlin","Rural Area","","","","","3"
"Satisfactory","1992","Brandenburg","Urban Area","12","","","","3"
"Very good","1992","Schleswig-Holstein","Urban Area","27","","","","1"
"Very good","1992","Schleswig-Holstein","Rural Area","20","","","","1"
"Very good","1992","Hamburg","Urban Area","21","","","","1"
"Very good","1992","Hamburg","Rural Area","","","","","1"
"Very good","1992","Lower Saxony","Urban Area","95","0.15409117802563","0.123060084232217","0.185122271819044","1"
"Very good","1992","Lower Saxony","Rural Area","60","0.120117213793157","0.0900801919931432","0.150154235593171","1"
"Very good","1992","Bremen","Urban Area","12","","","","1"
"Very good","1992","Bremen","Rural Area","","","","","1"
"Very good","1992","North Rhine-Westphalia","Urban Area","427","0.143281886865098","0.129462073861869","0.157101699868328","1"
"Very good","1992","North Rhine-Westphalia","Rural Area","12","","","","1"
"Very good","1992","Hesse","Urban Area","131","0.134792452926729","0.111332408705652","0.158252497147807","1"
"Very good","1992","Hesse","Rural Area","21","","","","1"
"Very good","1992","Rhineland-Palatinate,Saarland","Urban Area","83","0.132367407316266","0.104045323320515","0.160689491312018","1"
"Very good","1992","Rhineland-Palatinate,Saarland","Rural Area","9","","","","1"
"Very good","1992","Baden-Württemberg","Urban Area","233","0.126111547520931","0.109487983658126","0.142735111383736","1"
"Very good","1992","Baden-Württemberg","Rural Area","38","0.125028537890522","0.0830960470310551","0.166961028749989","1"
"Very good","1992","Bavaria","Urban Area","130","0.132283954545536","0.109317849276244","0.155250059814829","1"
"Very good","1992","Bavaria","Rural Area","141","0.152574670694599","0.127766013121559","0.177383328267639","1"
"Very good","1992","Berlin","Urban Area","92","0.122574595130891","0.0960898511129543","0.149059339148827","1"
"Very good","1992","Berlin","Rural Area","","","","","1"
"Very good","1992","Brandenburg","Urban Area","14","","","","1"
"Very good","1992","Brandenburg","Rural Area","98","0.136722748536075","0.10888297510077","0.164562521971379","1"
"Very good","1992","Mecklenburg-Western Pomerania","Urban Area","10","","","","1"
"Very good","1992","Mecklenburg-Western Pomerania","Rural Area","51","0.118343662064484","0.0849765200608986","0.151710804068069","1"
"Very good","1992","Saxony","Urban Area","71","0.114130906267553","0.0883863333832114","0.139875479151895","1"
"Very good","1992","Saxony","Rural Area","84","0.137048112366041","0.108255064953026","0.165841159779056","1"
"Very good","1992","Saxony-Anhalt","Urban Area","41","0.19654861357812","0.146377427938576","0.246719799217664","1"
"Very good","1992","Saxony-Anhalt","Rural Area","84","0.158186723172855","0.1268822975352","0.189491148810511","1"
"Very good","1992","Thuringia","Urban Area","30","0.160168583010457","0.106289175032748","0.214047990988167","1"
"Very good","1992","Thuringia","Rural Area","64","0.115486305887133","0.0867441850077286","0.144228426766537","1"
"Bad ","1993","Mecklenburg-Western Pomerania","Urban Area","","","","","5"
"Bad ","1993","Mecklenburg-Western Pomerania","Rural Area","","","","","5"
"Bad ","1993","Saxony","Urban Area","","","","","5"
"Bad ","1993","Brandenburg","Rural Area","","","","","5"
"Bad ","1993","Saxony","Rural Area","","","","","5"
"Bad ","1993","Saxony-Anhalt","Urban Area","","","","","5"
"Bad ","1993","Saxony-Anhalt","Rural Area","","","","","5"
"Bad ","1993","Thuringia","Urban Area","","","","","5"
"Bad ","1993","Thuringia","Rural Area","","","","","5"
"Bad ","1993","Schleswig-Holstein","Urban Area","","","","","5"
"Bad ","1993","Schleswig-Holstein","Rural Area","","","","","5"
"Bad ","1993","Hamburg","Urban Area","","","","","5"
"Bad ","1993","Hamburg","Rural Area","","","","","5"
"Bad ","1993","Lower Saxony","Urban Area","","","","","5"
"Bad ","1993","Lower Saxony","Rural Area","","","","","5"
"Bad ","1993","Bremen","Urban Area","","","","","5"
"Bad ","1993","Bremen","Rural Area","","","","","5"
"Bad ","1993","North Rhine-Westphalia","Urban Area","","","","","5"
"Bad ","1993","North Rhine-Westphalia","Rural Area","","","","","5"
"Bad ","1993","Hesse","Urban Area","","","","","5"
"Bad ","1993","Hesse","Rural Area","","","","","5"
"Bad ","1993","Rhineland-Palatinate,Saarland","Urban Area","","","","","5"
"Bad ","1993","Rhineland-Palatinate,Saarland","Rural Area","","","","","5"
"Bad ","1993","Baden-Württemberg","Urban Area","","","","","5"
"Bad ","1993","Baden-Württemberg","Rural Area","","","","","5"
"Bad ","1993","Bavaria","Urban Area","","","","","5"
"Bad ","1993","Bavaria","Rural Area","","","","","5"
"Bad ","1993","Berlin","Urban Area","","","","","5"
"Bad ","1993","Berlin","Rural Area","","","","","5"
"Bad ","1993","Brandenburg","Urban Area","","","","","5"
"Good","1993","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Good","1993","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Good","1993","Saxony","Urban Area","","","","","2"
"Good","1993","Saxony","Rural Area","","","","","2"
"Good","1993","Saxony-Anhalt","Urban Area","","","","","2"
"Good","1993","Saxony-Anhalt","Rural Area","","","","","2"
"Good","1993","Brandenburg","Rural Area","","","","","2"
"Good","1993","Thuringia","Urban Area","","","","","2"
"Good","1993","Thuringia","Rural Area","","","","","2"
"Good","1993","Schleswig-Holstein","Urban Area","","","","","2"
"Good","1993","Schleswig-Holstein","Rural Area","","","","","2"
"Good","1993","Hamburg","Urban Area","","","","","2"
"Good","1993","Hamburg","Rural Area","","","","","2"
"Good","1993","Lower Saxony","Urban Area","","","","","2"
"Good","1993","Lower Saxony","Rural Area","","","","","2"
"Good","1993","Bremen","Urban Area","","","","","2"
"Good","1993","Bremen","Rural Area","","","","","2"
"Good","1993","North Rhine-Westphalia","Urban Area","","","","","2"
"Good","1993","North Rhine-Westphalia","Rural Area","","","","","2"
"Good","1993","Hesse","Urban Area","","","","","2"
"Good","1993","Hesse","Rural Area","","","","","2"
"Good","1993","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Good","1993","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Good","1993","Baden-Württemberg","Urban Area","","","","","2"
"Good","1993","Baden-Württemberg","Rural Area","","","","","2"
"Good","1993","Bavaria","Urban Area","","","","","2"
"Good","1993","Bavaria","Rural Area","","","","","2"
"Good","1993","Berlin","Urban Area","","","","","2"
"Good","1993","Berlin","Rural Area","","","","","2"
"Good","1993","Brandenburg","Urban Area","","","","","2"
"Poor","1993","Hamburg","Urban Area","","","","","4"
"Poor","1993","Baden-Württemberg","Rural Area","","","","","4"
"Poor","1993","North Rhine-Westphalia","Urban Area","","","","","4"
"Poor","1993","Schleswig-Holstein","Rural Area","","","","","4"
"Poor","1993","Schleswig-Holstein","Urban Area","","","","","4"
"Poor","1993","Hamburg","Rural Area","","","","","4"
"Poor","1993","Bremen","Rural Area","","","","","4"
"Poor","1993","North Rhine-Westphalia","Rural Area","","","","","4"
"Poor","1993","Hesse","Urban Area","","","","","4"
"Poor","1993","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Poor","1993","Baden-Württemberg","Urban Area","","","","","4"
"Poor","1993","Bavaria","Urban Area","","","","","4"
"Poor","1993","Lower Saxony","Urban Area","","","","","4"
"Poor","1993","Lower Saxony","Rural Area","","","","","4"
"Poor","1993","Bremen","Urban Area","","","","","4"
"Poor","1993","Hesse","Rural Area","","","","","4"
"Poor","1993","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Poor","1993","Brandenburg","Rural Area","","","","","4"
"Poor","1993","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Poor","1993","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Poor","1993","Saxony","Urban Area","","","","","4"
"Poor","1993","Thuringia","Rural Area","","","","","4"
"Poor","1993","Saxony","Rural Area","","","","","4"
"Poor","1993","Saxony-Anhalt","Urban Area","","","","","4"
"Poor","1993","Saxony-Anhalt","Rural Area","","","","","4"
"Poor","1993","Thuringia","Urban Area","","","","","4"
"Poor","1993","Bavaria","Rural Area","","","","","4"
"Poor","1993","Berlin","Urban Area","","","","","4"
"Poor","1993","Berlin","Rural Area","","","","","4"
"Poor","1993","Brandenburg","Urban Area","","","","","4"
"Satisfactory","1993","Brandenburg","Rural Area","","","","","3"
"Satisfactory","1993","Schleswig-Holstein","Rural Area","","","","","3"
"Satisfactory","1993","Hamburg","Urban Area","","","","","3"
"Satisfactory","1993","Hamburg","Rural Area","","","","","3"
"Satisfactory","1993","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Satisfactory","1993","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Satisfactory","1993","Saxony","Urban Area","","","","","3"
"Satisfactory","1993","Saxony","Rural Area","","","","","3"
"Satisfactory","1993","Thuringia","Rural Area","","","","","3"
"Satisfactory","1993","Schleswig-Holstein","Urban Area","","","","","3"
"Satisfactory","1993","Saxony-Anhalt","Urban Area","","","","","3"
"Satisfactory","1993","Saxony-Anhalt","Rural Area","","","","","3"
"Satisfactory","1993","Thuringia","Urban Area","","","","","3"
"Satisfactory","1993","North Rhine-Westphalia","Urban Area","","","","","3"
"Satisfactory","1993","North Rhine-Westphalia","Rural Area","","","","","3"
"Satisfactory","1993","Hesse","Urban Area","","","","","3"
"Satisfactory","1993","Hesse","Rural Area","","","","","3"
"Satisfactory","1993","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Satisfactory","1993","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Satisfactory","1993","Baden-Württemberg","Urban Area","","","","","3"
"Satisfactory","1993","Baden-Württemberg","Rural Area","","","","","3"
"Satisfactory","1993","Bavaria","Urban Area","","","","","3"
"Satisfactory","1993","Bavaria","Rural Area","","","","","3"
"Satisfactory","1993","Berlin","Urban Area","","","","","3"
"Satisfactory","1993","Berlin","Rural Area","","","","","3"
"Satisfactory","1993","Brandenburg","Urban Area","","","","","3"
"Satisfactory","1993","Lower Saxony","Urban Area","","","","","3"
"Satisfactory","1993","Lower Saxony","Rural Area","","","","","3"
"Satisfactory","1993","Bremen","Urban Area","","","","","3"
"Satisfactory","1993","Bremen","Rural Area","","","","","3"
"Very good","1993","Schleswig-Holstein","Urban Area","","","","","1"
"Very good","1993","Schleswig-Holstein","Rural Area","","","","","1"
"Very good","1993","Hamburg","Urban Area","","","","","1"
"Very good","1993","Hamburg","Rural Area","","","","","1"
"Very good","1993","Lower Saxony","Urban Area","","","","","1"
"Very good","1993","Lower Saxony","Rural Area","","","","","1"
"Very good","1993","Bremen","Urban Area","","","","","1"
"Very good","1993","Bremen","Rural Area","","","","","1"
"Very good","1993","North Rhine-Westphalia","Urban Area","","","","","1"
"Very good","1993","North Rhine-Westphalia","Rural Area","","","","","1"
"Very good","1993","Hesse","Urban Area","","","","","1"
"Very good","1993","Hesse","Rural Area","","","","","1"
"Very good","1993","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Very good","1993","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Very good","1993","Baden-Württemberg","Urban Area","","","","","1"
"Very good","1993","Baden-Württemberg","Rural Area","","","","","1"
"Very good","1993","Bavaria","Urban Area","","","","","1"
"Very good","1993","Bavaria","Rural Area","","","","","1"
"Very good","1993","Berlin","Urban Area","","","","","1"
"Very good","1993","Berlin","Rural Area","","","","","1"
"Very good","1993","Brandenburg","Urban Area","","","","","1"
"Very good","1993","Brandenburg","Rural Area","","","","","1"
"Very good","1993","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Very good","1993","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Very good","1993","Saxony","Urban Area","","","","","1"
"Very good","1993","Saxony","Rural Area","","","","","1"
"Very good","1993","Saxony-Anhalt","Urban Area","","","","","1"
"Very good","1993","Saxony-Anhalt","Rural Area","","","","","1"
"Very good","1993","Thuringia","Urban Area","","","","","1"
"Very good","1993","Thuringia","Rural Area","","","","","1"
"Bad ","1994","Mecklenburg-Western Pomerania","Rural Area","13","","","","5"
"Bad ","1994","Mecklenburg-Western Pomerania","Urban Area","","","","","5"
"Bad ","1994","Saxony","Urban Area","19","","","","5"
"Bad ","1994","Brandenburg","Rural Area","17","","","","5"
"Bad ","1994","Saxony","Rural Area","20","","","","5"
"Bad ","1994","Saxony-Anhalt","Urban Area","5","","","","5"
"Bad ","1994","Saxony-Anhalt","Rural Area","16","","","","5"
"Bad ","1994","Thuringia","Urban Area","7","","","","5"
"Bad ","1994","Thuringia","Rural Area","16","","","","5"
"Bad ","1994","Schleswig-Holstein","Urban Area","4","","","","5"
"Bad ","1994","Schleswig-Holstein","Rural Area","3","","","","5"
"Bad ","1994","Hamburg","Urban Area","10","","","","5"
"Bad ","1994","Hamburg","Rural Area","","","","","5"
"Bad ","1994","Lower Saxony","Urban Area","17","","","","5"
"Bad ","1994","Lower Saxony","Rural Area","27","","","","5"
"Bad ","1994","Bremen","Urban Area","9","","","","5"
"Bad ","1994","Bremen","Rural Area","","","","","5"
"Bad ","1994","North Rhine-Westphalia","Urban Area","84","0.0412059929963236","0.0332505137114848","0.0491614722811624","5"
"Bad ","1994","North Rhine-Westphalia","Rural Area","2","","","","5"
"Bad ","1994","Hesse","Urban Area","37","0.0519500408072079","0.0365620024631677","0.0673380791512481","5"
"Bad ","1994","Hesse","Rural Area","7","","","","5"
"Bad ","1994","Rhineland-Palatinate,Saarland","Urban Area","24","","","","5"
"Bad ","1994","Rhineland-Palatinate,Saarland","Rural Area","1","","","","5"
"Bad ","1994","Baden-Württemberg","Urban Area","50","0.0458133932365109","0.0353128678954237","0.056313918577598","5"
"Bad ","1994","Baden-Württemberg","Rural Area","10","","","","5"
"Bad ","1994","Bavaria","Urban Area","32","0.0442602219237746","0.0300700404956507","0.0584504033518985","5"
"Bad ","1994","Bavaria","Rural Area","26","","","","5"
"Bad ","1994","Berlin","Urban Area","21","","","","5"
"Bad ","1994","Berlin","Rural Area","","","","","5"
"Bad ","1994","Brandenburg","Urban Area","1","","","","5"
"Good","1994","Mecklenburg-Western Pomerania","Urban Area","24","","","","2"
"Good","1994","Saxony","Rural Area","233","0.402897295821923","0.361756426436725","0.444038165207122","2"
"Good","1994","Saxony-Anhalt","Urban Area","83","0.362823729741023","0.298404008264458","0.427243451217588","2"
"Good","1994","Saxony-Anhalt","Rural Area","222","0.414417980772318","0.370933149129492","0.457902812415144","2"
"Good","1994","Mecklenburg-Western Pomerania","Rural Area","156","0.424257529970702","0.372845727838754","0.475669332102649","2"
"Good","1994","Saxony","Urban Area","239","0.365338990436891","0.326352135306924","0.404325845566858","2"
"Good","1994","Thuringia","Urban Area","71","0.350637989765547","0.28278887071844","0.418487108812655","2"
"Good","1994","Thuringia","Rural Area","202","0.382194910800644","0.338496114245264","0.425893707356023","2"
"Good","1994","Brandenburg","Rural Area","198","0.321594600013346","0.282593997755911","0.360595202270781","2"
"Good","1994","Schleswig-Holstein","Rural Area","60","0.356871470668972","0.279161549905866","0.434581391432078","2"
"Good","1994","Hamburg","Urban Area","61","0.419246764199008","0.338088154694805","0.50040537370321","2"
"Good","1994","Hamburg","Rural Area","","","","","2"
"Good","1994","Lower Saxony","Urban Area","214","0.422106038056459","0.37981802223827","0.464394053874648","2"
"Good","1994","Baden-Württemberg","Rural Area","85","0.358192183739973","0.294102310246337","0.422282057233609","2"
"Good","1994","Bavaria","Urban Area","314","0.35214553510655","0.319191306895864","0.385099763317236","2"
"Good","1994","Bavaria","Rural Area","324","0.380598698004977","0.346655205617295","0.414542190392658","2"
"Good","1994","Berlin","Urban Area","199","0.313363586399852","0.27477229787004","0.351954874929664","2"
"Good","1994","Schleswig-Holstein","Urban Area","53","0.387934622230382","0.307788577166106","0.468080667294658","2"
"Good","1994","Lower Saxony","Rural Area","163","0.333852831783925","0.290135167105213","0.377570496462637","2"
"Good","1994","Bremen","Urban Area","33","0.363550059738933","0.263615127368744","0.463484992109123","2"
"Good","1994","Bremen","Rural Area","","","","","2"
"Good","1994","North Rhine-Westphalia","Urban Area","950","0.371481647449035","0.352141883686407","0.390821411211664","2"
"Good","1994","North Rhine-Westphalia","Rural Area","26","","","","2"
"Good","1994","Hesse","Urban Area","358","0.420559404235906","0.3863305127086","0.454788295763213","2"
"Good","1994","Hesse","Rural Area","49","0.359160998492118","0.274376864609267","0.443945132374969","2"
"Good","1994","Rhineland-Palatinate,Saarland","Urban Area","215","0.374799419817614","0.333273239956785","0.416325599678444","2"
"Good","1994","Rhineland-Palatinate,Saarland","Rural Area","48","0.358643403277648","0.269821456800209","0.447465349755088","2"
"Good","1994","Baden-Württemberg","Urban Area","628","0.382567654451877","0.358158825046641","0.406976483857113","2"
"Good","1994","Berlin","Rural Area","","","","","2"
"Good","1994","Brandenburg","Urban Area","27","","","","2"
"Poor","1994","North Rhine-Westphalia","Rural Area","11","","","","4"
"Poor","1994","Hesse","Urban Area","109","0.153212198117113","0.128237015657163","0.178187380577063","4"
"Poor","1994","Hesse","Rural Area","18","","","","4"
"Poor","1994","Rhineland-Palatinate,Saarland","Urban Area","87","0.173099046965423","0.140643650094006","0.205554443836839","4"
"Poor","1994","Rhineland-Palatinate,Saarland","Rural Area","15","","","","4"
"Poor","1994","Baden-Württemberg","Urban Area","208","0.148957519173669","0.13107597688195","0.166839061465388","4"
"Poor","1994","Schleswig-Holstein","Rural Area","18","","","","4"
"Poor","1994","Hamburg","Urban Area","25","","","","4"
"Poor","1994","Bremen","Rural Area","","","","","4"
"Poor","1994","North Rhine-Westphalia","Urban Area","371","0.173794882310713","0.158628362598849","0.188961402022576","4"
