"m11126","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2007","Not Employed","West Germany","2097","0.362519207301807","0.350498734493831","0.374539680109784"
"Satisfactory","2007","Not Employed","East Germany","829","0.371393330503949","0.351147715465729","0.391638945542169"
"Satisfactory","2007","Employed","West Germany","3027","0.325139573498109","0.315803231522299","0.334475915473918"
"Satisfactory","2007","Employed","East Germany","948","0.297714987613945","0.281104436665182","0.314325538562707"
"Poor","2007","Not Employed","West Germany","1249","0.218428040250683","0.208096592894194","0.228759487607172"
"Poor","2007","Not Employed","East Germany","454","0.234240545515666","0.216494497536717","0.251986593494614"
"Poor","2007","Employed","West Germany","934","0.105685862175276","0.0995582912119513","0.1118134331386"
"Poor","2007","Employed","East Germany","241","0.0852623979865186","0.0751173518657957","0.0954074441072415"
"Bad ","2007","Not Employed","West Germany","442","0.0782709821289594","0.0715547683834431","0.0849871958744757"
"Bad ","2007","Not Employed","East Germany","170","0.0883447802589193","0.0764534568428016","0.100236103675037"
"Bad ","2007","Employed","West Germany","145","0.01627685046495","0.0137547842376385","0.0187989166922615"
"Bad ","2007","Employed","East Germany","32","0.0139294533910477","0.00967201846116356","0.0181868883209319"
"Very good","2008","Not Employed","West Germany","438","0.0700132823350213","0.0633976925815745","0.0766288720884682"
"Very good","2008","Not Employed","East Germany","116","0.0661982748443634","0.0553746709937175","0.0770218786950092"
"Very good","2008","Employed","West Germany","993","0.11054749722303","0.104109463548437","0.116985530897623"
"Very good","2008","Employed","East Germany","255","0.0971367220429087","0.0861695601808055","0.108103883905012"
"Good","2008","Not Employed","West Germany","1724","0.275190767261018","0.263611828377932","0.286769706144104"
"Good","2008","Not Employed","East Germany","515","0.234977595289691","0.216520152910867","0.253435037668516"
"Good","2008","Employed","West Germany","4237","0.443994447581598","0.433793377300277","0.45419551786292"
"Good","2008","Employed","East Germany","1386","0.500680062437644","0.48216346694441","0.519196657930877"
"Satisfactory","2008","Not Employed","West Germany","1973","0.367240306837193","0.354742478710731","0.379738134963654"
"Satisfactory","2008","Not Employed","East Germany","788","0.384493005941902","0.363315152675758","0.405670859208046"
"Satisfactory","2008","Employed","West Germany","2799","0.319865191871917","0.310288877428877","0.329441506314958"
"Satisfactory","2008","Employed","East Germany","884","0.289828362184801","0.273027033041794","0.306629691327809"
"Poor","2008","Not Employed","West Germany","1163","0.207551474983617","0.197036980042493","0.21806596992474"
"Poor","2008","Not Employed","East Germany","451","0.229057676313744","0.21076384853406","0.247351504093427"
"Poor","2008","Employed","West Germany","945","0.108629410648189","0.102240596305822","0.115018224990556"
"Poor","2008","Employed","East Germany","245","0.101139155062737","0.0899731600768861","0.112305150048588"
"Bad ","2008","Not Employed","West Germany","417","0.0800041685831514","0.0729703816013968","0.0870379555649061"
"Bad ","2008","Not Employed","East Germany","157","0.0852734476102999","0.073115121984522","0.0974317732360778"
"Bad ","2008","Employed","West Germany","139","0.0169634526752651","0.0143121496717221","0.0196147556788081"
"Bad ","2008","Employed","East Germany","31","0.011215698271909","0.00731578026271083","0.0151156162811072"
"Very good","2009","Not Employed","West Germany","409","0.0731374002056899","0.0660628535279442","0.0802119468834356"
"Very good","2009","Not Employed","East Germany","78","0.0445925801102794","0.0352919337709105","0.0538932264496484"
"Very good","2009","Employed","West Germany","871","0.102243670895628","0.0958150158553016","0.108672325935955"
"Very good","2009","Employed","East Germany","212","0.0826044931600671","0.0722074450375808","0.0930015412825534"
"Good","2009","Not Employed","West Germany","1480","0.26040641561543","0.248481822051584","0.272331009179276"
"Good","2009","Not Employed","East Germany","467","0.235837624169721","0.216708860744619","0.254966387594823"
"Good","2009","Employed","West Germany","3900","0.43703246090631","0.426507483008855","0.447557438803765"
"Good","2009","Employed","East Germany","1325","0.488678953318321","0.469799536867194","0.507558369769448"
"Satisfactory","2009","Not Employed","West Germany","1886","0.373166733316777","0.360025120827065","0.38630834580649"
"Satisfactory","2009","Not Employed","East Germany","760","0.389183263136172","0.367213768507069","0.411152757765275"
"Satisfactory","2009","Employed","West Germany","2787","0.344376233042119","0.334293770955199","0.354458695129039"
"Satisfactory","2009","Employed","East Germany","867","0.311746947383556","0.294252304074893","0.32924159069222"
"Poor","2009","Not Employed","West Germany","1043","0.212018248460216","0.200912038504832","0.223124458415601"
"Poor","2009","Not Employed","East Germany","439","0.243210680295212","0.223879145145804","0.262542215444621"
"Poor","2009","Employed","West Germany","844","0.101554386365944","0.0951449785274735","0.107963794204415"
"Poor","2009","Employed","East Germany","252","0.100739385478214","0.0893716921386442","0.112107078817783"
"Bad ","2009","Not Employed","West Germany","385","0.0812712024018867","0.0738464293152076","0.0886959754885659"
"Bad ","2009","Not Employed","East Germany","148","0.0871758522886155","0.0744648678757506","0.0998868367014804"
"Bad ","2009","Employed","West Germany","130","0.0147932487899984","0.0122316085440311","0.0173548890359657"
"Bad ","2009","Employed","East Germany","37","0.0162302206598419","0.0114577983735051","0.0210026429461787"
"Very good","2010","Not Employed","West Germany","747","0.0777422293513538","0.0713268139613357","0.084157644741372"
"Very good","2010","Not Employed","East Germany","158","0.0589129882158457","0.0488780819336764","0.0689478944980149"
"Very good","2010","Employed","West Germany","1717","0.120644769744177","0.11486152263773","0.126428016850625"
"Very good","2010","Employed","East Germany","363","0.0859911264665513","0.076592506550184","0.0953897463829186"
"Good","2010","Not Employed","West Germany","2108","0.259135750099405","0.248637833694867","0.269633666503943"
"Good","2010","Not Employed","East Germany","594","0.2250636901713","0.207265385858364","0.242861994484236"
"Good","2010","Employed","West Germany","5553","0.434638960626019","0.425837341134653","0.443440580117385"
"Good","2010","Employed","East Germany","1706","0.488969816121135","0.472211654923637","0.505727977318634"
"Satisfactory","2010","Not Employed","West Germany","2197","0.360476216854317","0.348972537097953","0.371979896610681"
"Satisfactory","2010","Not Employed","East Germany","763","0.384469621472591","0.363737265068279","0.405201977876904"
"Satisfactory","2010","Employed","West Germany","3535","0.318178691794838","0.30990867950365","0.326448704086026"
"Satisfactory","2010","Employed","East Germany","983","0.301830533543373","0.286441049016018","0.317220018070727"
"Poor","2010","Not Employed","West Germany","1202","0.213541608651777","0.203723015715943","0.223360201587611"
"Poor","2010","Not Employed","East Germany","437","0.254730325090191","0.236161263566542","0.27329938661384"
"Poor","2010","Employed","West Germany","1194","0.109152626792981","0.103615887532388","0.114689366053574"
"Poor","2010","Employed","East Germany","312","0.101775102752289","0.0916388978546683","0.111911307649909"
"Bad ","2010","Not Employed","West Germany","438","0.0891041950431474","0.0822783951623473","0.0959299949239475"
"Bad ","2010","Not Employed","East Germany","163","0.0768233750500714","0.0654737374006596","0.0881730126994831"
"Bad ","2010","Employed","West Germany","186","0.0173849510419845","0.0150642790231703","0.0197056230607986"
"Bad ","2010","Employed","East Germany","54","0.0214334211166518","0.0165782672276312","0.0262885750056724"
"Very good","2011","Not Employed","West Germany","893","0.0809460658738426","0.0750346309884484","0.0868575007592368"
"Very good","2011","Not Employed","East Germany","156","0.0517501807845504","0.043057972268867","0.0604423893002338"
"Very good","2011","Employed","West Germany","1844","0.123823321340749","0.118442801450604","0.129203841230893"
"Very good","2011","Employed","East Germany","421","0.116256955740344","0.106217752950089","0.126296158530599"
"Good","2011","Not Employed","West Germany","2652","0.279490076875465","0.269764223505851","0.289215930245079"
"Good","2011","Not Employed","East Germany","692","0.233584414602808","0.216982166067786","0.25018666313783"
"Good","2011","Employed","West Germany","6615","0.447619316983842","0.439496609315702","0.455742024651982"
"Good","2011","Employed","East Germany","1867","0.427289077231161","0.411795368831206","0.442782785631117"
"Satisfactory","2011","Not Employed","West Germany","2618","0.341275438256382","0.330999322612295","0.35155155390047"
"Satisfactory","2011","Not Employed","East Germany","930","0.402650182718127","0.383406369458781","0.421893995977472"
"Satisfactory","2011","Employed","West Germany","4173","0.299026859593958","0.29154804166417","0.306505677523745"
"Satisfactory","2011","Employed","East Germany","1186","0.336754582131856","0.32195257410185","0.351556590161862"
"Poor","2011","Not Employed","West Germany","1469","0.215603328012702","0.206690405328243","0.224516250697161"
"Poor","2011","Not Employed","East Germany","519","0.229905575701549","0.213395101097302","0.246416050305796"
"Poor","2011","Employed","West Germany","1521","0.111875094359974","0.106725999367792","0.117024189352155"
"Poor","2011","Employed","East Germany","373","0.101679216751","0.0922133896127768","0.111145043889222"
"Bad ","2011","Not Employed","West Germany","546","0.0826850909816076","0.0767161488526936","0.0886540331105216"
"Bad ","2011","Not Employed","East Germany","198","0.0821096461929656","0.0713374238374441","0.0928818685484872"
"Bad ","2011","Employed","West Germany","243","0.0176554077214779","0.0155041225829266","0.0198066928600292"
"Bad ","2011","Employed","East Germany","69","0.0180201681456389","0.0138538018134446","0.0221865344778331"
"Very good","2012","Not Employed","West Germany","829","0.0806253699574592","0.0746110342451278","0.0866397056697905"
"Very good","2012","Not Employed","East Germany","144","0.0498506479822859","0.0412782147145808","0.058423081249991"
"Very good","2012","Employed","West Germany","1753","0.126748882411907","0.121258103178475","0.132239661645338"
"Very good","2012","Employed","East Germany","348","0.0957596747121603","0.0864024575062629","0.105116891918058"
"Good","2012","Not Employed","West Germany","2530","0.281579205284403","0.271643578147206","0.291514832421601"
"Good","2012","Not Employed","East Germany","693","0.227920576590125","0.21139732455205","0.244443828628201"
"Good","2012","Employed","West Germany","6556","0.447491916925259","0.439285487223046","0.455698346627471"
"Good","2012","Employed","East Germany","1908","0.476044371633639","0.460163131353218","0.49192561191406"
"Satisfactory","2012","Not Employed","West Germany","2633","0.353772482048136","0.343210138325723","0.364334825770548"
"Satisfactory","2012","Not Employed","East Germany","910","0.387008786562141","0.367823852619154","0.406193720505129"
"Satisfactory","2012","Employed","West Germany","4181","0.311593733538957","0.303949937273066","0.319237529804848"
"Satisfactory","2012","Employed","East Germany","1149","0.324295604401503","0.309410141407893","0.339181067395114"
"Poor","2012","Not Employed","West Germany","1400","0.211585688685424","0.202563208385006","0.220608168985843"
"Poor","2012","Not Employed","East Germany","549","0.254515862589767","0.237358544553017","0.271673180626517"
"Poor","2012","Employed","West Germany","1369","0.0979455413067787","0.0930398405604507","0.102851242053107"
"Poor","2012","Employed","East Germany","334","0.0856053726180346","0.076708634887634","0.0945021103484352"
"Bad ","2012","Not Employed","West Germany","480","0.0724372540245774","0.066711163805477","0.0781633442436778"
"Bad ","2012","Not Employed","East Germany","180","0.0807041262756801","0.0699753967613874","0.0914328557899727"
"Bad ","2012","Employed","West Germany","244","0.0162199258170988","0.0141351191805801","0.0183047324536176"
"Bad ","2012","Employed","East Germany","60","0.0182949766346631","0.0140334041426314","0.0225565491266948"
"Very good","2013","Not Employed","West Germany","1898","0.114624542810878","0.108863439801686","0.120385645820071"
"Very good","2013","Not Employed","East Germany","203","0.0546521827247422","0.04599312391782","0.0633112415316644"
"Very good","2013","Employed","West Germany","1564","0.116051990732663","0.110610944605973","0.121493036859352"
"Very good","2013","Employed","East Germany","341","0.0986254348338971","0.0888722157051309","0.108378653962663"
"Good","2013","Not Employed","West Germany","4091","0.297158146890064","0.28889347301336","0.305422820766767"
"Good","2013","Not Employed","East Germany","740","0.230265035106157","0.214226831366976","0.246303238845337"
"Good","2013","Employed","West Germany","6016","0.434325246301071","0.425904827644399","0.442745664957743"
"Good","2013","Employed","East Germany","1681","0.452962216307705","0.436678987812016","0.469245444803394"
"Satisfactory","2013","Not Employed","West Germany","3361","0.33177359120891","0.32325856836789","0.340288614049931"
"Satisfactory","2013","Not Employed","East Germany","974","0.388039485529106","0.369475518818428","0.406603452239785"
"Satisfactory","2013","Employed","West Germany","4013","0.31443485717931","0.306547482797287","0.322322231561334"
"Satisfactory","2013","Employed","East Germany","1135","0.333772693540523","0.318347256305427","0.349198130775619"
"Poor","2013","Not Employed","West Germany","1793","0.187644759896475","0.180584116033236","0.194705403759714"
"Poor","2013","Not Employed","East Germany","543","0.230919962345942","0.214865800798321","0.246974123893563"
"Poor","2013","Employed","West Germany","1469","0.114982740429336","0.109563543327247","0.120401937531426"
"Poor","2013","Employed","East Germany","369","0.0980860603549387","0.088356637876971","0.107815482832906"
"Bad ","2013","Not Employed","West Germany","603","0.068798959193673","0.064221591994247","0.0733763263930989"
"Bad ","2013","Not Employed","East Germany","187","0.096123334294053","0.0848943591283709","0.107352309459735"
"Bad ","2013","Employed","West Germany","249","0.0202051653576195","0.0178149252657857","0.0225954054494534"
"Bad ","2013","Employed","East Germany","64","0.0165535949629362","0.0123798839280258","0.0207273059978466"
"Very good","2014","Not Employed","West Germany","871","0.0854708313890722","0.0792338375417218","0.0917078252364227"
"Very good","2014","Not Employed","East Germany","134","0.0473992688772769","0.0385996196920463","0.0561989180625075"
"Very good","2014","Employed","West Germany","1727","0.12504193323694","0.119629166965006","0.130454699508875"
"Very good","2014","Employed","East Germany","324","0.0968113204767362","0.0869513326253367","0.106671308328136"
"Good","2014","Not Employed","West Germany","2390","0.268399058356505","0.258513636842059","0.278284479870951"
"Good","2014","Not Employed","East Germany","618","0.222585268188219","0.205358703730805","0.239811832645634"
"Good","2014","Employed","West Germany","6485","0.440044629334368","0.431921509046013","0.448167749622723"
"Good","2014","Employed","East Germany","1662","0.465901659836724","0.4492682300932","0.482535089580248"
"Satisfactory","2014","Not Employed","West Germany","2531","0.359526875531606","0.348821948628755","0.370231802434457"
"Satisfactory","2014","Not Employed","East Germany","805","0.381166249327928","0.361053645593093","0.401278853062762"
"Satisfactory","2014","Employed","West Germany","4303","0.30176640298132","0.294254782649059","0.309278023313581"
"Satisfactory","2014","Employed","East Germany","1088","0.322687005143964","0.307098319210763","0.338275691077166"
"Poor","2014","Not Employed","West Germany","1445","0.214413230431082","0.205257553894676","0.223568906967487"
"Poor","2014","Not Employed","East Germany","503","0.256574777158344","0.238488478090136","0.274661076226552"
"Poor","2014","Employed","West Germany","1583","0.115788252666614","0.110552149376918","0.12102435595631"
"Poor","2014","Employed","East Germany","336","0.100964173174773","0.0909181029166587","0.111010243432887"
"Bad ","2014","Not Employed","West Germany","482","0.072190004291735","0.0664165513821461","0.0779634572013238"
"Bad ","2014","Not Employed","East Germany","180","0.0922744364482325","0.0802893253061459","0.104259547590319"
"Bad ","2014","Employed","West Germany","247","0.0173587817807585","0.0152215337521189","0.0194960298093981"
"Bad ","2014","Employed","East Germany","45","0.0136358413678025","0.00976875673612226","0.0175029259994828"
"Very good","2015","Not Employed","West Germany","1232","0.0934756350119251","0.0873013945862466","0.0996498754376036"
"Very good","2015","Not Employed","East Germany","185","0.0620254486342148","0.0521421807767801","0.0719087164916495"
"Very good","2015","Employed","West Germany","1576","0.12212846891854","0.116584928438991","0.127672009398089"
"Very good","2015","Employed","East Germany","266","0.0877420235842609","0.078007753357086","0.0974762938114357"
"Good","2015","Not Employed","West Germany","2878","0.284406901128603","0.274838316083429","0.293975486173778"
"Good","2015","Not Employed","East Germany","616","0.229380459000117","0.212153116090997","0.246607801909236"
"Good","2015","Employed","West Germany","6039","0.436944428507451","0.42854688974218","0.445341967272723"
"Good","2015","Employed","East Germany","1527","0.452982764507848","0.435855733477067","0.470109795538629"
"Satisfactory","2015","Not Employed","West Germany","2471","0.331475473086817","0.321490912504046","0.341460033669588"
"Satisfactory","2015","Not Employed","East Germany","838","0.378185520345654","0.358315288025612","0.398055752665697"
"Satisfactory","2015","Employed","West Germany","4128","0.314617516454373","0.306755730167023","0.322479302741722"
"Satisfactory","2015","Employed","East Germany","1062","0.330395297680348","0.31421200395183","0.346578591408867"
"Poor","2015","Not Employed","West Germany","1495","0.215520317879236","0.20679905165978","0.224241584098692"
"Poor","2015","Not Employed","East Germany","466","0.22460008375089","0.207500406522474","0.241699760979305"
"Poor","2015","Employed","West Germany","1450","0.109790184943023","0.10449731488894","0.115083054997106"
"Poor","2015","Employed","East Germany","339","0.112864670858435","0.101977508799344","0.123751832917525"
"Bad ","2015","Not Employed","West Germany","463","0.0751216728934183","0.0695309301222967","0.0807124156645398"
"Bad ","2015","Not Employed","East Germany","183","0.105808488269124","0.0932048593748843","0.118412117163365"
"Bad ","2015","Employed","West Germany","209","0.0165194011766128","0.0143614414623337","0.018677360890892"
"Bad ","2015","Employed","East Germany","51","0.0160152433691083","0.0116960594544968","0.0203344272837197"
"Very good","2016","Not Employed","West Germany","2149","0.0846891825799097","0.0793428720226018","0.0900354931372176"
"Very good","2016","Not Employed","East Germany","387","0.0576547972104217","0.049004190448529","0.0663054039723144"
"Very good","2016","Employed","West Germany","1596","0.112978282286147","0.107534826554826","0.118421738017468"
"Very good","2016","Employed","East Germany","305","0.0990489872151834","0.0886318379630884","0.109466136467278"
"Good","2016","Not Employed","West Germany","3247","0.277688153969779","0.269088183502319","0.286288124437238"
"Good","2016","Not Employed","East Germany","828","0.260077741750378","0.243797214235516","0.27635826926524"
"Good","2016","Employed","West Germany","5822","0.446083501363889","0.437535977617181","0.454631025110598"
"Good","2016","Employed","East Germany","1467","0.448168857563973","0.43082693596119","0.465510779166756"
"Satisfactory","2016","Not Employed","West Germany","2801","0.340503290961877","0.331403678690899","0.349602903232856"
"Satisfactory","2016","Not Employed","East Germany","849","0.356380996861161","0.338606573009301","0.374155420713021"
"Satisfactory","2016","Employed","West Germany","3908","0.310967012880178","0.303007486012964","0.318926539747392"
"Satisfactory","2016","Employed","East Germany","983","0.3189651597706","0.302712308276262","0.335218011264938"
"Poor","2016","Not Employed","West Germany","1658","0.222947575050228","0.214955078619279","0.230940071481177"
"Poor","2016","Not Employed","East Germany","523","0.230713666678228","0.215078428438691","0.246348904917764"
"Poor","2016","Employed","West Germany","1421","0.110584909805259","0.105192160073434","0.115977659537085"
"Poor","2016","Employed","East Germany","355","0.123598663325882","0.112121576141464","0.135075750510301"
"Bad ","2016","Not Employed","West Germany","563","0.0741717974382058","0.0691397987487727","0.0792037961276388"
"Bad ","2016","Not Employed","East Germany","202","0.0951727974998116","0.0842819149189369","0.106063680080686"
"Bad ","2016","Employed","West Germany","245","0.0193862936645256","0.0170154306688468","0.0217571566602045"
"Bad ","2016","Employed","East Germany","49","0.010218332124361","0.00671135455488683","0.0137253096938353"
"Very good","2017","Not Employed","West Germany","2585","0.0925605153107763","0.0873140240882334","0.0978070065333192"
"Very good","2017","Not Employed","East Germany","380","0.0503760051000232","0.0423248301953376","0.0584271800047088"
"Very good","2017","Employed","West Germany","1936","0.124578775845651","0.119233899986125","0.129923651705178"
"Very good","2017","Employed","East Germany","344","0.0839423676886235","0.0749326938478041","0.0929520415294429"
"Good","2017","Not Employed","West Germany","3765","0.265500372436767","0.257506161751835","0.273494583121698"
"Good","2017","Not Employed","East Germany","845","0.267521507783685","0.25122673347383","0.283816282093539"
"Good","2017","Employed","West Germany","6452","0.432152636652941","0.424135090886407","0.440170182419475"
"Good","2017","Employed","East Germany","1729","0.482786712410931","0.466551067123178","0.499022357698684"
"Satisfactory","2017","Not Employed","West Germany","3054","0.353459752513162","0.344805790199887","0.362113714826436"
"Satisfactory","2017","Not Employed","East Germany","937","0.370787311401417","0.353007271661734","0.3885673511411"
"Satisfactory","2017","Employed","West Germany","4441","0.313800668390632","0.306290336406082","0.321311000375183"
"Satisfactory","2017","Employed","East Germany","1105","0.303881607218848","0.288938158932591","0.318825055505104"
"Poor","2017","Not Employed","West Germany","1767","0.22447776956303","0.216924568815166","0.232030970310894"
"Poor","2017","Not Employed","East Germany","490","0.216570394502392","0.201407884760939","0.231732904243846"
"Poor","2017","Employed","West Germany","1590","0.112316838291091","0.107206396062661","0.117427280519521"
"Poor","2017","Employed","East Germany","390","0.107705276508928","0.0976329518543931","0.117777601163462"
"Bad ","2017","Not Employed","West Germany","551","0.0640015901762656","0.0595708103442349","0.0684323700082963"
"Bad ","2017","Not Employed","East Germany","183","0.0947447812124825","0.0839643849049041","0.105525177520061"
"Bad ","2017","Employed","West Germany","246","0.0171510808196837","0.0150497415034282","0.0192524201359392"
"Bad ","2017","Employed","East Germany","71","0.0216840361726699","0.0169517969056754","0.0264162754396643"
"Very good","2018","Not Employed","West Germany","2084","0.0889904326876239","0.0834145659931189","0.094566299382129"
"Very good","2018","Not Employed","East Germany","356","0.0571905693739449","0.0483429314755872","0.0660382072723026"
"Very good","2018","Employed","West Germany","2091","0.129410251920576","0.123925917862455","0.134894585978697"
"Very good","2018","Employed","East Germany","381","0.0968866152275271","0.0872185119530156","0.106554718502039"
"Good","2018","Not Employed","West Germany","2988","0.257371151812094","0.24880974576434","0.265932557859847"
"Good","2018","Not Employed","East Germany","755","0.277346473800597","0.260288416910751","0.294404530690444"
"Good","2018","Employed","West Germany","6322","0.433554417032039","0.42545723897349","0.441651595090589"
"Good","2018","Employed","East Germany","1692","0.480837784258762","0.464507675327262","0.497167893190262"
"Satisfactory","2018","Not Employed","West Germany","2834","0.362196180534619","0.352783902553661","0.371608458515576"
"Satisfactory","2018","Not Employed","East Germany","892","0.379106149231224","0.360620178338364","0.397592120124083"
"Satisfactory","2018","Employed","West Germany","4256","0.312504512318198","0.304931025793024","0.320077998843371"
"Satisfactory","2018","Employed","East Germany","1112","0.304410416619211","0.289370530802698","0.319450302435724"
"Poor","2018","Not Employed","West Germany","1561","0.218445556210546","0.210354029358311","0.22653708306278"
"Poor","2018","Not Employed","East Germany","476","0.213154568280187","0.197550235363933","0.228758901196441"
"Poor","2018","Employed","West Germany","1507","0.108310897701526","0.103233097694046","0.113388697709006"
"Poor","2018","Employed","East Germany","341","0.0971617803831957","0.0874814328441614","0.10684212792223"
"Bad ","2018","Not Employed","West Germany","550","0.0729966787551179","0.0679025320307582","0.0780908254794776"
"Bad ","2018","Not Employed","East Germany","167","0.0732022393140469","0.0632777574527399","0.083126721175354"
"Bad ","2018","Employed","West Germany","213","0.0162199210276608","0.0141559377969527","0.0182839042583689"
"Bad ","2018","Employed","East Germany","70","0.0207034035113045","0.0160495121037153","0.0253572949188937"
"Very good","2019","Not Employed","West Germany","1570","0.0741528291558017","0.0687693763588845","0.079536281952719"
"Very good","2019","Not Employed","East Germany","233","0.052466833677194","0.0436325621302194","0.0613011052241686"
"Very good","2019","Employed","West Germany","2346","0.131403027384923","0.12596766693841","0.136838387831436"
"Very good","2019","Employed","East Germany","434","0.094585229507301","0.0851850310736564","0.103985427940946"
"Good","2019","Not Employed","West Germany","2925","0.279935332374654","0.270710850029616","0.289159814719692"
"Good","2019","Not Employed","East Germany","745","0.276207226611664","0.258491631488714","0.293922821734614"
"Good","2019","Employed","West Germany","6651","0.446876252029691","0.438877517210379","0.454874986849002"
"Good","2019","Employed","East Germany","1782","0.480629877143512","0.464580971029925","0.496678783257098"
"Satisfactory","2019","Not Employed","West Germany","2655","0.366647146326764","0.356746252227771","0.376548040425756"
"Satisfactory","2019","Not Employed","East Germany","819","0.364258101857247","0.345191375505686","0.383324828208807"
"Satisfactory","2019","Employed","West Germany","4187","0.294929099553757","0.287592552346259","0.302265646761254"
"Satisfactory","2019","Employed","East Germany","1081","0.308242857132746","0.293409996718139","0.323075717547353"
"Poor","2019","Not Employed","West Germany","1471","0.215175025729433","0.206731774073126","0.22361827738574"
"Poor","2019","Not Employed","East Germany","486","0.227641878577768","0.211028171630997","0.244255585524539"
"Poor","2019","Employed","West Germany","1436","0.108927869139204","0.103915506976498","0.113940231301911"
"Poor","2019","Employed","East Germany","374","0.103030627225776","0.0932655978999956","0.112795656551557"
"Bad ","2019","Not Employed","West Germany","479","0.0640896664133474","0.0590576908704538","0.069121641956241"
"Bad ","2019","Not Employed","East Germany","164","0.0794259592761275","0.0687122044742899","0.0901397140779651"
"Bad ","2019","Employed","West Germany","221","0.017863751892425","0.0157327260437105","0.0199947777411396"
"Bad ","2019","Employed","East Germany","52","0.0135114089906648","0.00980291203784258","0.017219905943487"
