"m11126","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Poor","1995","Not Working","East Germany","252","0.197153972909711","0.175585013404613","0.21872293241481"
"Bad ","1995","Full Time","West Germany","66","0.0148520212363362","0.0111584795998776","0.0185455628727948"
"Bad ","1995","Full Time","East Germany","18","","",""
"Bad ","1995","Part Time","West Germany","49","0.0225442869902531","0.0160433731041403","0.029045200876366"
"Bad ","1995","Part Time","East Germany","9","","",""
"Bad ","1995","Not Working","West Germany","256","0.0851000917173778","0.0758717717628805","0.0943284116718751"
"Bad ","1995","Not Working","East Germany","87","0.0859585821801714","0.0707622822505585","0.101154882109784"
"Very good","1996","Full Time","West Germany","495","0.10580988640163","0.0962174793601283","0.115402293443132"
"Very good","1996","Full Time","East Germany","126","0.0614923990790406","0.050366633277327","0.0726181648807543"
"Very good","1996","Part Time","West Germany","251","0.111216137786066","0.0977307068653995","0.124701568706733"
"Very good","1996","Part Time","East Germany","58","0.0935441945476952","0.070417094346088","0.116671294749302"
"Very good","1996","Not Working","West Germany","294","0.0645753737960346","0.0562724911591173","0.072878256432952"
"Very good","1996","Not Working","East Germany","68","0.0383096581002282","0.0278475164958068","0.0487717997046497"
"Good","1996","Full Time","West Germany","1894","0.477404973897595","0.46182826696747","0.49298168082772"
"Good","1996","Full Time","East Germany","860","0.4925288206754","0.469375045408386","0.515682595942413"
"Good","1996","Part Time","West Germany","877","0.411448325886778","0.390341020517003","0.432555631256554"
"Good","1996","Part Time","East Germany","280","0.443509114263096","0.404052506260092","0.4829657222661"
"Good","1996","Not Working","West Germany","991","0.254242765160445","0.239532717680999","0.268952812639891"
"Good","1996","Not Working","East Germany","358","0.249404069819534","0.22582081740816","0.272987322230908"
"Satisfactory","1996","Full Time","West Germany","1150","0.306785717310233","0.292404327347874","0.321167107272591"
"Satisfactory","1996","Full Time","East Germany","646","0.360622009621808","0.338383521739182","0.382860497504434"
"Satisfactory","1996","Part Time","West Germany","667","0.346180706761781","0.325774459725143","0.36658695379842"
"Satisfactory","1996","Part Time","East Germany","195","0.332209875332878","0.294801770202467","0.369617980463289"
"Satisfactory","1996","Not Working","West Germany","1162","0.371462367573353","0.355138837297145","0.38778589784956"
"Satisfactory","1996","Not Working","East Germany","551","0.44066924408216","0.413608511525807","0.467729976638513"
"Poor","1996","Full Time","West Germany","353","0.0935141890494801","0.0844345453898778","0.102593832709082"
"Poor","1996","Full Time","East Germany","143","0.0778158429489631","0.0654095183544157","0.0902221675435105"
"Poor","1996","Part Time","West Germany","238","0.10669195512499","0.0934500856344927","0.119933824615487"
"Poor","1996","Part Time","East Germany","61","0.107269071586015","0.0826916116890673","0.131846531482963"
"Poor","1996","Not Working","West Germany","675","0.22544712173956","0.211330235375581","0.239564008103539"
"Poor","1996","Not Working","East Germany","239","0.198399915825998","0.176662973782749","0.220136857869247"
"Bad ","1996","Full Time","West Germany","58","0.0164852333410622","0.0125143462811065","0.0204561204010179"
"Bad ","1996","Full Time","East Germany","16","","",""
"Bad ","1996","Part Time","West Germany","55","0.0244628744403844","0.0178367667817403","0.0310889820990284"
"Bad ","1996","Part Time","East Germany","15","","",""
"Bad ","1996","Not Working","West Germany","244","0.0842723717306075","0.0748877493469334","0.0936569941142815"
"Bad ","1996","Not Working","East Germany","77","0.0732171121720803","0.0590185577802385","0.0874156665639221"
"Very good","1997","Full Time","West Germany","457","0.106229740640735","0.0965455098768","0.115913971404669"
"Very good","1997","Full Time","East Germany","126","0.0750704438621354","0.0625884193396679","0.0875524683846028"
"Very good","1997","Part Time","West Germany","202","0.104037914934729","0.0904764766782924","0.117599353191166"
"Very good","1997","Part Time","East Germany","53","0.112334294928202","0.0871719387136638","0.137496651142741"
"Very good","1997","Not Working","West Germany","267","0.0641308340961794","0.0559105922806486","0.0723510759117102"
"Very good","1997","Not Working","East Germany","74","0.0420558659223477","0.0312727954334732","0.0528389364112221"
"Good","1997","Full Time","West Germany","1969","0.487221743857715","0.471512428758524","0.502931058956906"
"Good","1997","Full Time","East Germany","865","0.48718947457319","0.463512640827503","0.510866308318876"
"Good","1997","Part Time","West Germany","885","0.436458989871633","0.414429745535001","0.458488234208264"
"Good","1997","Part Time","East Germany","291","0.466570511138849","0.426817726384571","0.506323295893128"
"Good","1997","Not Working","West Germany","1055","0.251936387546986","0.237369784221725","0.266502990872248"
"Good","1997","Not Working","East Germany","391","0.262469483730355","0.238832695238152","0.286106272222558"
"Satisfactory","1997","Full Time","West Germany","1096","0.306470633340036","0.291981047232559","0.320960219447513"
"Satisfactory","1997","Full Time","East Germany","576","0.346326380343901","0.323788167443124","0.368864593244678"
"Satisfactory","1997","Part Time","West Germany","578","0.315384747423186","0.294744792538442","0.336024702307931"
"Satisfactory","1997","Part Time","East Germany","198","0.307487960912014","0.270717580251007","0.344258341573022"
"Satisfactory","1997","Not Working","West Germany","1208","0.387252742963163","0.3709078711476","0.403597614778725"
"Satisfactory","1997","Not Working","East Germany","532","0.434425693814138","0.40779627729316","0.461055110335116"
"Poor","1997","Full Time","West Germany","323","0.0878544358452977","0.0789574470870361","0.0967514246035593"
"Poor","1997","Full Time","East Germany","128","0.0815040015840817","0.0685434253479303","0.0944645778202331"
"Poor","1997","Part Time","West Germany","227","0.121787350798325","0.107260681459915","0.136314020136734"
"Poor","1997","Part Time","East Germany","46","0.0781075383809754","0.0567251107411711","0.0994899660207798"
"Poor","1997","Not Working","West Germany","646","0.214943022385686","0.201159638740297","0.228726406031074"
"Poor","1997","Not Working","East Germany","243","0.181080731498695","0.160392863889441","0.20176859910795"
"Bad ","1997","Full Time","West Germany","44","0.0122234463162164","0.00876997931261911","0.0156769133198137"
"Bad ","1997","Full Time","East Germany","17","","",""
"Bad ","1997","Part Time","West Germany","55","0.0223309969721271","0.0157678051937954","0.0288941887504587"
"Bad ","1997","Part Time","East Germany","17","","",""
"Bad ","1997","Not Working","West Germany","236","0.0817370130079854","0.0725444524230162","0.0909295735929546"
"Bad ","1997","Not Working","East Germany","91","0.079968225034464","0.065396223612617","0.0945402264563109"
"Very good","1998","Full Time","West Germany","551","0.124764089546348","0.11481284313581","0.134715335956886"
"Very good","1998","Full Time","East Germany","154","0.100874308179551","0.0868163442961337","0.114932272062969"
"Very good","1998","Part Time","West Germany","257","0.118195120110851","0.104655458946033","0.13173478127567"
"Very good","1998","Part Time","East Germany","70","0.103256807894246","0.0805848808470159","0.125928734941476"
"Very good","1998","Not Working","West Germany","366","0.0796588719511676","0.0712616515571156","0.0880560923452196"
"Very good","1998","Not Working","East Germany","82","0.0423879390533188","0.0319310070858605","0.0528448710207772"
"Good","1998","Full Time","West Germany","2174","0.494966714609726","0.479910419666325","0.510023009553126"
"Good","1998","Full Time","East Germany","932","0.517629606776386","0.494304598250072","0.5409546153027"
"Good","1998","Part Time","West Germany","1035","0.461116165618811","0.440209993299811","0.482022337937811"
"Good","1998","Part Time","East Germany","323","0.469490497803473","0.432306589894313","0.506674405712632"
"Good","1998","Not Working","West Germany","1254","0.276542404569017","0.262670647696069","0.290414161441966"
"Good","1998","Not Working","East Germany","400","0.260168634359693","0.237397631034785","0.282939637684601"
"Satisfactory","1998","Full Time","West Germany","1133","0.280106052324856","0.266583283525603","0.293628821124109"
"Satisfactory","1998","Full Time","East Germany","536","0.301103764252626","0.279690327354321","0.322517201150932"
"Satisfactory","1998","Part Time","West Germany","618","0.291776586574653","0.272711791839307","0.31084138131"
"Satisfactory","1998","Part Time","East Germany","230","0.334559897259623","0.299404948449899","0.369714846069347"
"Satisfactory","1998","Not Working","West Germany","1341","0.355894786794861","0.341046262937962","0.37074331065176"
"Satisfactory","1998","Not Working","East Germany","563","0.42229188653803","0.396655965192624","0.447927807883436"
"Poor","1998","Full Time","West Germany","326","0.0865429907781628","0.0780759798285122","0.0950100017278133"
"Poor","1998","Full Time","East Germany","126","0.0725442483682452","0.0604363148701666","0.0846521818663238"
"Poor","1998","Part Time","West Germany","227","0.102356847255746","0.0896443144851693","0.115069380026323"
"Poor","1998","Part Time","East Germany","59","0.0749559552336532","0.0553368443761463","0.0945750660911602"
"Poor","1998","Not Working","West Germany","748","0.206489483364951","0.193935851955288","0.219043114774615"
"Poor","1998","Not Working","East Germany","265","0.190186767781887","0.169817711344605","0.210555824219169"
"Bad ","1998","Full Time","West Germany","52","0.0136201527409082","0.0101296884480866","0.0171106170337297"
"Bad ","1998","Full Time","East Germany","15","","",""
"Bad ","1998","Part Time","West Germany","47","0.0265552804399379","0.0198122849853983","0.0332982758944776"
"Bad ","1998","Part Time","East Germany","10","","",""
"Bad ","1998","Not Working","West Germany","285","0.0814144533200029","0.0729333057446637","0.0898956008953422"
"Bad ","1998","Not Working","East Germany","116","0.084964772267071","0.0704928345690814","0.0994367099650606"
"Very good","1999","Full Time","West Germany","486","0.106965736602279","0.0975488085580821","0.116382664646475"
"Very good","1999","Full Time","East Germany","131","0.0769950814926633","0.0643413271618591","0.0896488358234674"
"Very good","1999","Part Time","West Germany","268","0.124159123755859","0.110466318788833","0.137851928722886"
"Very good","1999","Part Time","East Germany","46","0.0706073153161938","0.0518174589876858","0.0893971716447019"
"Very good","1999","Not Working","West Germany","301","0.0724249654450295","0.0639251197856529","0.0809248111044061"
"Very good","1999","Not Working","East Germany","75","0.0445515831834316","0.033670141343156","0.0554330250237072"
"Good","1999","Full Time","West Germany","2062","0.478833144947903","0.463612489876201","0.494053800019606"
"Good","1999","Full Time","East Germany","823","0.490682656949018","0.466953599603626","0.51441171429441"
"Good","1999","Part Time","West Germany","1053","0.45693910066656","0.436254653103853","0.477623548229267"
"Good","1999","Part Time","East Germany","345","0.477311011856124","0.440673886758593","0.513948136953655"
"Good","1999","Not Working","West Germany","1062","0.260027463190981","0.245642466169692","0.27441246021227"
"Good","1999","Not Working","East Germany","371","0.264694566540165","0.241426641684572","0.287962491395757"
"Satisfactory","1999","Full Time","West Germany","1170","0.300350395054042","0.286383262711278","0.314317527396806"
"Satisfactory","1999","Full Time","East Germany","604","0.341686568601332","0.319174458141292","0.364198679061372"
"Satisfactory","1999","Part Time","West Germany","654","0.298303105388896","0.27930570560056","0.317300505177233"
"Satisfactory","1999","Part Time","East Germany","239","0.329370599382161","0.294897312402267","0.363843886362056"
"Satisfactory","1999","Not Working","West Germany","1259","0.36461367471569","0.348829285761298","0.380398063670081"
"Satisfactory","1999","Not Working","East Germany","552","0.407369163939867","0.381454985185998","0.433283342693736"
"Poor","1999","Full Time","West Germany","367","0.0984271552145743","0.0893508158542883","0.10750349457486"
"Poor","1999","Full Time","East Germany","126","0.07885371485109","0.0660610423792262","0.0916463873229538"
"Poor","1999","Part Time","West Germany","211","0.101285964282978","0.0887581330704057","0.11381379549555"
"Poor","1999","Part Time","East Germany","75","0.108667233655286","0.0858392145797251","0.131495252730847"
"Poor","1999","Not Working","West Germany","679","0.216676313291352","0.203165897518723","0.230186729063982"
"Poor","1999","Not Working","East Germany","275","0.191957603600128","0.171185954111139","0.212729253089117"
"Bad ","1999","Full Time","West Germany","53","0.0154235681812016","0.0116689135537935","0.0191782228086096"
"Bad ","1999","Full Time","East Germany","21","","",""
"Bad ","1999","Part Time","West Germany","42","0.0193127059057065","0.0135982177671","0.025027194044313"
"Bad ","1999","Part Time","East Germany","9","","",""
"Bad ","1999","Not Working","West Germany","271","0.0862575833569473","0.0770509064618935","0.0954642602520011"
"Bad ","1999","Not Working","East Germany","108","0.0914270827364089","0.0762262081265443","0.106627957346273"
"Very good","2000","Full Time","West Germany","1065","0.146649994405504","0.138654528164053","0.154645460646954"
"Very good","2000","Full Time","East Germany","250","0.107554580894038","0.0955578251454349","0.119551336642642"
"Very good","2000","Part Time","West Germany","550","0.136701923837825","0.126078491039742","0.147325356635908"
"Very good","2000","Part Time","East Germany","116","0.122508396647941","0.102872182113614","0.142144611182268"
"Very good","2000","Not Working","West Germany","595","0.0747552515197916","0.0685126047682832","0.0809978982713001"
"Very good","2000","Not Working","East Germany","118","0.0427667128256107","0.0343784668194832","0.0511549588317383"
"Good","2000","Full Time","West Germany","3621","0.464814478442096","0.453541694782718","0.476087262101474"
"Good","2000","Full Time","East Germany","1277","0.486166018176314","0.466812396855117","0.505519639497511"
"Good","2000","Part Time","West Germany","1789","0.424958878445023","0.409671955377329","0.440245801512717"
"Good","2000","Part Time","East Germany","496","0.447197108703994","0.417419624562176","0.476974592845813"
"Good","2000","Not Working","West Germany","2018","0.272001668300494","0.261439074748436","0.282564261852553"
"Good","2000","Not Working","East Germany","600","0.250190313570125","0.232233879458559","0.268146747681691"
"Satisfactory","2000","Full Time","West Germany","2133","0.287576770957258","0.277346547785121","0.297806994129395"
"Satisfactory","2000","Full Time","East Germany","834","0.328407224144339","0.310222032289658","0.34659241599902"
"Satisfactory","2000","Part Time","West Germany","1211","0.319205745616548","0.304789888602605","0.333621602630492"
"Satisfactory","2000","Part Time","East Germany","330","0.30191280042568","0.274418102272436","0.329407498578924"
"Satisfactory","2000","Not Working","West Germany","2468","0.381066870948423","0.36953918718105","0.392594554715796"
"Satisfactory","2000","Not Working","East Germany","873","0.409453680847637","0.389067367250709","0.429839994444564"
"Poor","2000","Full Time","West Germany","612","0.0880221316855572","0.0816184864882886","0.0944257768828258"
"Poor","2000","Full Time","East Germany","176","0.0685371954624062","0.0587534656324481","0.0783209252923643"
"Poor","2000","Part Time","West Germany","389","0.0960095809180751","0.0868992033532789","0.105119958482871"
"Poor","2000","Part Time","East Germany","113","0.111464106681504","0.0926164065448389","0.13031180681817"
"Poor","2000","Not Working","West Germany","1261","0.194707971593226","0.185308830719773","0.204107112466679"
"Poor","2000","Not Working","East Germany","467","0.210580871072843","0.193677527880764","0.227484214264921"
"Bad ","2000","Full Time","West Germany","89","0.0129366245095851","0.0103826169636689","0.0154906320555014"
"Bad ","2000","Full Time","East Germany","25","","",""
"Bad ","2000","Part Time","West Germany","78","0.0231238711825288","0.0184760737207296","0.027771668644328"
"Bad ","2000","Part Time","East Germany","16","","",""
"Bad ","2000","Not Working","West Germany","476","0.0774682376380653","0.0711226463766328","0.0838138288994978"
"Bad ","2000","Not Working","East Germany","177","0.0870084216837853","0.075323565852744","0.0986932775148265"
"Very good","2001","Full Time","West Germany","983","0.154545275654718","0.145912462617671","0.163178088691766"
"Very good","2001","Full Time","East Germany","193","0.0807677883992828","0.0697229961729918","0.0918125806255737"
"Very good","2001","Part Time","West Germany","523","0.135434009869127","0.124594115037002","0.146273904701252"
"Very good","2001","Part Time","East Germany","100","0.111692931075192","0.0922090424819172","0.131176819668468"
"Very good","2001","Not Working","West Germany","512","0.0709796555023664","0.0644880176646502","0.0774712933400825"
"Very good","2001","Not Working","East Germany","119","0.0417027350053071","0.0331850288655453","0.0502204411450689"
"Good","2001","Full Time","West Germany","3219","0.461174449865182","0.449269268917214","0.47307963081315"
"Good","2001","Full Time","East Germany","1189","0.505161478981304","0.484895261411468","0.525427696551141"
"Good","2001","Part Time","West Germany","1740","0.439445266771033","0.423722696877684","0.455167836664383"
"Good","2001","Part Time","East Germany","462","0.439845308240623","0.409141997680774","0.470548618800472"
"Good","2001","Not Working","West Germany","1693","0.256312141070537","0.245275049086693","0.26734923305438"
"Good","2001","Not Working","East Germany","537","0.23103448939819","0.213075491539039","0.248993487257341"
"Satisfactory","2001","Full Time","West Germany","1923","0.290256651552955","0.279416857102422","0.301096446003487"
"Satisfactory","2001","Full Time","East Germany","754","0.316781077746387","0.297923522158422","0.335638633334352"
"Satisfactory","2001","Part Time","West Germany","1125","0.295121302375138","0.280672907621692","0.309569697128584"
"Satisfactory","2001","Part Time","East Germany","322","0.33215539125682","0.3030220967051","0.361288685808541"
"Satisfactory","2001","Not Working","West Germany","2204","0.384059471824296","0.371764052126422","0.39635489152217"
"Satisfactory","2001","Not Working","East Germany","852","0.420244051580746","0.399212870950933","0.441275232210558"
"Poor","2001","Full Time","West Germany","531","0.0802468587087084","0.0737585881535043","0.0867351292639126"
"Poor","2001","Full Time","East Germany","181","0.0865640419913085","0.0751659107548572","0.0979621732277599"
"Poor","2001","Part Time","West Germany","367","0.106575081951112","0.0968000317917853","0.116350132110439"
"Poor","2001","Part Time","East Germany","98","0.0964271991474202","0.0781688046876325","0.114685593607208"
"Poor","2001","Not Working","West Germany","1173","0.210192344553234","0.199892187570651","0.220492501535817"
"Poor","2001","Not Working","East Germany","436","0.217120963049965","0.199554332412617","0.234687593687313"
"Bad ","2001","Full Time","West Germany","79","0.0137767642184369","0.0109929482666357","0.0165605801702381"
"Bad ","2001","Full Time","East Germany","21","","",""
"Bad ","2001","Part Time","West Germany","73","0.0234243390335891","0.0186330899721288","0.0282155880950493"
"Bad ","2001","Part Time","East Germany","22","","",""
"Bad ","2001","Not Working","West Germany","429","0.0784563870495669","0.0716589244588059","0.0852538496403279"
"Bad ","2001","Not Working","East Germany","172","0.0898977609657927","0.0777103967997491","0.102085125131836"
"Very good","2002","Full Time","West Germany","898","0.123789335311729","0.116219317495697","0.13135935312776"
"Very good","2002","Full Time","East Germany","196","0.0950668406799758","0.0831007312367252","0.107032950123226"
"Very good","2002","Part Time","West Germany","512","0.108137866430659","0.0987658602954326","0.117509872565886"
"Very good","2002","Part Time","East Germany","104","0.0973806765136817","0.07923959738457","0.115521755642793"
"Very good","2002","Not Working","West Germany","514","0.0641827458906073","0.058071513346042","0.0702939784351725"
"Very good","2002","Not Working","East Germany","129","0.0480983847598232","0.0389770818708395","0.0572196876488068"
"Good","2002","Full Time","West Germany","3586","0.476851574586519","0.465371225593079","0.48833192357996"
"Good","2002","Full Time","East Germany","1171","0.499978259145422","0.47957966709154","0.520376851199303"
"Good","2002","Part Time","West Germany","1917","0.425271023097715","0.410351352099966","0.440190694095465"
"Good","2002","Part Time","East Germany","488","0.47264617464111","0.442097418294893","0.503194930987328"
"Good","2002","Not Working","West Germany","1799","0.259127779322256","0.248201991025418","0.270053567619093"
"Good","2002","Not Working","East Germany","549","0.233022741697314","0.215001446659007","0.251044036735621"
"Satisfactory","2002","Full Time","West Germany","2136","0.305760505117036","0.295170495105437","0.316350515128635"
"Satisfactory","2002","Full Time","East Germany","754","0.319430390865293","0.300408460779911","0.338452320950675"
"Satisfactory","2002","Part Time","West Germany","1291","0.333398149203816","0.31917126970126","0.347625028706373"
"Satisfactory","2002","Part Time","East Germany","321","0.308725497519462","0.280458093294402","0.336992901744523"
"Satisfactory","2002","Not Working","West Germany","2233","0.381432770475876","0.36932047116379","0.393545069787962"
"Satisfactory","2002","Not Working","East Germany","822","0.413170479781076","0.39218029710987","0.434160662452282"
"Poor","2002","Full Time","West Germany","574","0.0824697379030177","0.0761469512999614","0.0887925245060739"
"Poor","2002","Full Time","East Germany","165","0.0731807688249869","0.0625558360473816","0.0838057016025923"
"Poor","2002","Part Time","West Germany","424","0.112754251343334","0.103209090967839","0.12229941171883"
