"m11126","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Poor","2002","Employed","direct migration background","204","0.115113726324448","0.0999732821591303","0.130254170489766","4"
"Poor","2002","Employed","no migration background","1031","0.0897541459380583","0.0847579984852474","0.0947502933908692","4"
"Poor","2002","Employed","indirect migration background","31","0.0596301071081873","0.0397128133380525","0.079547400878322","4"
"Satisfactory","2002","Not Employed","no migration background","2632","0.40056797480221","0.38904352901522","0.4120924205892","3"
"Satisfactory","2002","Not Employed","indirect migration background","47","0.226771372136112","0.173571855193371","0.279970889078853","3"
"Satisfactory","2002","Not Employed","direct migration background","376","0.333517348149807","0.305769075243105","0.361265621056509","3"
"Satisfactory","2002","Employed","no migration background","3883","0.3164629449204","0.308333308984006","0.324592580856794","3"
"Satisfactory","2002","Employed","direct migration background","498","0.317856618216418","0.295767173706951","0.339946062725885","3"
"Satisfactory","2002","Employed","indirect migration background","121","0.291881042170127","0.253642244265298","0.330119840074956","3"
"Very good","2002","Not Employed","no migration background","487","0.0531445303897409","0.0478687938569453","0.0584202669225365","1"
"Very good","2002","Not Employed","direct migration background","89","0.0818783174951063","0.0657415368749008","0.0980150981153117","1"
"Very good","2002","Not Employed","indirect migration background","67","0.23521662912031","0.181332255155828","0.289101003084792","1"
"Very good","2002","Employed","no migration background","1420","0.114239317333726","0.10867906332023","0.119799571347223","1"
"Very good","2002","Employed","direct migration background","181","0.104610823798773","0.0900921963394547","0.119129451258091","1"
"Very good","2002","Employed","indirect migration background","109","0.151205041966737","0.121072712433581","0.181337371499893","1"
"Bad ","2003","Not Employed","no migration background","507","0.0864222245686317","0.0797870021985487","0.0930574469387148","5"
"Bad ","2003","Not Employed","indirect migration background","7","","","","5"
"Bad ","2003","Not Employed","direct migration background","86","0.0875528038935346","0.0705777099233887","0.10452789786368","5"
"Bad ","2003","Employed","no migration background","151","0.0149282905455726","0.0127532532678135","0.0171033278233316","5"
"Bad ","2003","Employed","direct migration background","33","0.0231138734284421","0.0156951646908491","0.0305325821660352","5"
"Bad ","2003","Employed","indirect migration background","5","","","","5"
"Good","2003","Not Employed","no migration background","2055","0.269326918870421","0.258851499127495","0.279802338613348","2"
"Good","2003","Not Employed","direct migration background","285","0.2636840124023","0.237220511231252","0.290147513573347","2"
"Good","2003","Not Employed","indirect migration background","114","0.425074789541631","0.363672188542287","0.486477390540976","2"
"Good","2003","Employed","no migration background","5860","0.48018303592523","0.47122203808551","0.48914403376495","2"
"Good","2003","Employed","indirect migration background","273","0.504859907367227","0.46261187943517","0.547107935299284","2"
"Good","2003","Employed","direct migration background","720","0.428114305274326","0.40368537381844","0.452543236730211","2"
"Poor","2003","Not Employed","no migration background","1352","0.211671036738692","0.202024876798858","0.221317196678525","4"
"Poor","2003","Not Employed","direct migration background","241","0.222778540256548","0.197787613840466","0.24776946667263","4"
"Poor","2003","Not Employed","indirect migration background","21","","","","4"
"Poor","2003","Employed","no migration background","1033","0.0919374334522509","0.0867550228855438","0.097119844018958","4"
"Poor","2003","Employed","direct migration background","174","0.106350188772825","0.091129903201465","0.121570474344185","4"
"Poor","2003","Employed","indirect migration background","36","0.0819298493887895","0.058755050976095","0.105104647801484","4"
"Satisfactory","2003","Not Employed","no migration background","2505","0.378066146214958","0.366615605572876","0.389516686857039","3"
"Satisfactory","2003","Not Employed","direct migration background","361","0.344044012597327","0.315512970174977","0.372575055019678","3"
"Satisfactory","2003","Not Employed","indirect migration background","43","0.191813800359409","0.142909836975889","0.24071776374293","3"
"Satisfactory","2003","Employed","no migration background","3567","0.306113343425037","0.297847005781808","0.314379681068265","3"
"Satisfactory","2003","Employed","direct migration background","460","0.312911228212681","0.290019057082942","0.335803399342421","3"
"Satisfactory","2003","Employed","indirect migration background","112","0.224386050922596","0.189134544038467","0.259637557806725","3"
"Very good","2003","Not Employed","no migration background","470","0.0545136736072971","0.0491526175344501","0.0598747296801441","1"
"Very good","2003","Not Employed","direct migration background","92","0.0819406308502904","0.0654681761352141","0.0984130855653667","1"
"Very good","2003","Not Employed","indirect migration background","64","0.229223914328468","0.177015260474269","0.281432568182667","1"
"Very good","2003","Employed","no migration background","1330","0.10683789665191","0.10129731256417","0.11237848073965","1"
"Very good","2003","Employed","indirect migration background","112","0.177380030816064","0.145101858174146","0.209658203457983","1"
"Very good","2003","Employed","direct migration background","189","0.129510404311726","0.112933474204444","0.146087334419008","1"
"Bad ","2004","Not Employed","direct migration background","86","0.0791006881763782","0.0629592526598237","0.0952421236929328","5"
"Bad ","2004","Not Employed","no migration background","545","0.0941621645436949","0.0872530419542285","0.101071287133161","5"
"Bad ","2004","Not Employed","indirect migration background","4","","","","5"
"Bad ","2004","Employed","no migration background","152","0.018004412875275","0.0155709228831462","0.0204379028674038","5"
"Bad ","2004","Employed","direct migration background","32","0.0267192899734217","0.0184895977158361","0.0349489822310073","5"
"Bad ","2004","Employed","indirect migration background","7","","","","5"
"Good","2004","Not Employed","no migration background","2016","0.257494070388797","0.247149962704887","0.267838178072707","2"
"Good","2004","Not Employed","direct migration background","301","0.278307321922611","0.251504259608275","0.305110384236947","2"
"Good","2004","Not Employed","indirect migration background","117","0.372763628940342","0.31410117589268","0.431426081988005","2"
"Good","2004","Employed","no migration background","5582","0.458077150816178","0.448958651692995","0.46719564993936","2"
"Good","2004","Employed","indirect migration background","293","0.496478693771496","0.454655118774183","0.538302268768808","2"
"Good","2004","Employed","direct migration background","677","0.439087463574673","0.413760963779481","0.464413963369866","2"
"Poor","2004","Not Employed","no migration background","1340","0.219099496411396","0.209314109668646","0.228884883154146","4"
"Poor","2004","Not Employed","direct migration background","252","0.25734537924277","0.231199841322684","0.283490917162856","4"
"Poor","2004","Not Employed","indirect migration background","15","","","","4"
"Poor","2004","Employed","no migration background","1075","0.105286710906687","0.0996695865596925","0.110903835253681","4"
"Poor","2004","Employed","indirect migration background","27","","","","4"
"Poor","2004","Employed","direct migration background","149","0.120793886050635","0.104162826938626","0.137424945162644","4"
"Satisfactory","2004","Not Employed","no migration background","2459","0.371253455064239","0.359823816121907","0.382683094006571","3"
"Satisfactory","2004","Not Employed","direct migration background","350","0.312666856197228","0.284941922448674","0.340391789945782","3"
"Satisfactory","2004","Not Employed","indirect migration background","57","0.275599685791487","0.221392543650554","0.329806827932419","3"
"Satisfactory","2004","Employed","no migration background","3416","0.305435451030008","0.297005960199534","0.313864941860482","3"
"Satisfactory","2004","Employed","indirect migration background","101","0.202376041010393","0.168768204018273","0.235983878002513","3"
"Satisfactory","2004","Employed","direct migration background","431","0.270689522132094","0.248014692634844","0.293364351629344","3"
"Very good","2004","Not Employed","no migration background","504","0.0579908135918735","0.0524615585387281","0.0635200686450189","1"
"Very good","2004","Not Employed","direct migration background","85","0.0725797544610123","0.0570633181265841","0.0880961907954405","1"
"Very good","2004","Not Employed","indirect migration background","68","0.258680691867378","0.205554033473284","0.311807350261471","1"
"Very good","2004","Employed","no migration background","1244","0.113196274371853","0.107397781391687","0.118994767352019","1"
"Very good","2004","Employed","indirect migration background","121","0.208543153658148","0.174559230951158","0.242527076365139","1"
"Very good","2004","Employed","direct migration background","186","0.142709838269176","0.124859643560106","0.160560032978246","1"
"Bad ","2005","Not Employed","no migration background","504","0.0909126960633178","0.0839780325020859","0.0978473596245497","5"
"Bad ","2005","Not Employed","direct migration background","93","0.0852225157258307","0.0680029453167362","0.102442086134925","5"
"Bad ","2005","Not Employed","indirect migration background","2","","","","5"
"Bad ","2005","Employed","no migration background","148","0.0152361481529044","0.0129398843146943","0.0175324119911145","5"
"Bad ","2005","Employed","direct migration background","38","0.0323054365153801","0.0229326054127148","0.0416782676180453","5"
"Bad ","2005","Employed","indirect migration background","6","","","","5"
"Good","2005","Not Employed","no migration background","1848","0.250285602285564","0.239836567129471","0.260734637441658","2"
"Good","2005","Not Employed","direct migration background","273","0.270902854715544","0.243494252130102","0.298311457300986","2"
"Good","2005","Not Employed","indirect migration background","133","0.440062561996124","0.382432030434443","0.497693093557806","2"
"Good","2005","Employed","no migration background","5185","0.456714785622958","0.447376769432806","0.46605280181311","2"
"Good","2005","Employed","direct migration background","611","0.410753161006413","0.38467344117239","0.436832880840436","2"
"Good","2005","Employed","indirect migration background","285","0.499760306645762","0.457859307184082","0.541661306107441","2"
"Poor","2005","Not Employed","no migration background","1382","0.229470908240408","0.21932785585422","0.239613960626597","4"
"Poor","2005","Not Employed","direct migration background","233","0.254199738912141","0.22734714650792","0.281052331316361","4"
"Poor","2005","Not Employed","indirect migration background","17","","","","4"
"Poor","2005","Employed","no migration background","1059","0.10805247881855","0.102232717648748","0.113872239988351","4"
"Poor","2005","Employed","direct migration background","151","0.112100777459624","0.095376399109526","0.128825155809723","4"
"Poor","2005","Employed","indirect migration background","29","","","","4"
"Satisfactory","2005","Not Employed","no migration background","2437","0.374669607605252","0.362993735419334","0.38634547979117","3"
"Satisfactory","2005","Not Employed","direct migration background","343","0.329829847470535","0.300834726704829","0.358824968236241","3"
"Satisfactory","2005","Not Employed","indirect migration background","56","0.214846032197993","0.167162683799024","0.262529380596962","3"
"Satisfactory","2005","Employed","no migration background","3393","0.314059758966183","0.305358793774761","0.322760724157604","3"
"Satisfactory","2005","Employed","indirect migration background","133","0.254840970642439","0.218322419623232","0.291359521661645","3"
"Satisfactory","2005","Employed","direct migration background","431","0.341318125895697","0.316182982561041","0.366453269230352","3"
"Very good","2005","Not Employed","no migration background","431","0.0546611858054575","0.0491778656939964","0.0601445059169187","1"
"Very good","2005","Not Employed","direct migration background","68","0.0598450431759498","0.0452164953293939","0.0744735910225056","1"
"Very good","2005","Not Employed","indirect migration background","77","0.252581651234477","0.202137776593521","0.303025525875433","1"
"Very good","2005","Employed","direct migration background","136","0.103522499122886","0.0873733031497231","0.119671695096049","1"
"Very good","2005","Employed","no migration background","1146","0.105936828439405","0.100167493800147","0.111706163078664","1"
"Very good","2005","Employed","indirect migration background","94","0.149211005175468","0.119352656336093","0.179069354014844","1"
"Bad ","2006","Not Employed","no migration background","601","0.093958023525116","0.0873775340928066","0.100538512957425","5"
"Bad ","2006","Not Employed","indirect migration background","4","","","","5"
"Bad ","2006","Not Employed","direct migration background","102","0.0957168872800152","0.0778019741317942","0.113631800428236","5"
"Bad ","2006","Employed","no migration background","170","0.0183613325252686","0.0159114323213629","0.0208112327291743","5"
"Bad ","2006","Employed","direct migration background","28","","","","5"
"Bad ","2006","Employed","indirect migration background","8","","","","5"
"Good","2006","Not Employed","no migration background","2243","0.266424527698956","0.256453805790215","0.276395249607698","2"
"Good","2006","Not Employed","direct migration background","271","0.250916204744838","0.224516579044772","0.277315830444904","2"
"Good","2006","Not Employed","indirect migration background","134","0.374469054030445","0.319145917735074","0.429792190325815","2"
"Good","2006","Employed","no migration background","5447","0.449546442174343","0.440468903845755","0.458623980502931","2"
"Good","2006","Employed","direct migration background","598","0.439645362674322","0.413285552967364","0.466005172381279","2"
"Good","2006","Employed","indirect migration background","304","0.528686817973202","0.487562954398122","0.569810681548281","2"
"Poor","2006","Not Employed","no migration background","1479","0.208048373212276","0.198893578920784","0.217203167503768","4"
"Poor","2006","Not Employed","direct migration background","240","0.248336967406434","0.222028200332817","0.274645734480051","4"
"Poor","2006","Not Employed","indirect migration background","26","","","","4"
"Poor","2006","Employed","no migration background","1051","0.0976354978335446","0.0922190403182848","0.103051955348804","4"
"Poor","2006","Employed","direct migration background","143","0.108509274476345","0.091991505721886","0.125027043230804","4"
"Poor","2006","Employed","indirect migration background","37","0.0873787779060656","0.0641145769624782","0.110642978849653","4"
"Satisfactory","2006","Not Employed","direct migration background","337","0.316949721390012","0.288616905671722","0.345282537108302","3"
"Satisfactory","2006","Not Employed","no migration background","2695","0.369559339263657","0.358673014175127","0.380445664352187","3"
"Satisfactory","2006","Not Employed","indirect migration background","50","0.209200968517949","0.162707779536165","0.255694157499733","3"
"Satisfactory","2006","Employed","no migration background","3680","0.325806099882137","0.317253611708691","0.334358588055583","3"
"Satisfactory","2006","Employed","direct migration background","445","0.320178431985104","0.2954011853774","0.344955678592807","3"
"Satisfactory","2006","Employed","indirect migration background","129","0.243663695257372","0.208297139910305","0.279030250604439","3"
"Very good","2006","Not Employed","no migration background","534","0.0620097362999951","0.0565703962814725","0.0674490763185177","1"
"Very good","2006","Not Employed","direct migration background","86","0.0880802191787015","0.0708224075307755","0.105338030826627","1"
"Very good","2006","Not Employed","indirect migration background","80","0.324728771847295","0.271201644861335","0.378255898833255","1"
"Very good","2006","Employed","no migration background","1188","0.108650627584707","0.102971775348752","0.114329479820662","1"
"Very good","2006","Employed","direct migration background","148","0.110687188593154","0.0940248678591795","0.127349509327129","1"
"Very good","2006","Employed","indirect migration background","88","0.122705574882229","0.095675658172757","0.149735491591701","1"
"Bad ","2007","Not Employed","direct migration background","91","0.0994755646035526","0.0799108191266487","0.119040310080456","5"
"Bad ","2007","Not Employed","no migration background","514","0.0795071978401781","0.0732335348121514","0.0857808608682047","5"
"Bad ","2007","Not Employed","indirect migration background","7","","","","5"
"Bad ","2007","Employed","no migration background","150","0.0156821994870876","0.0133367287895529","0.0180276701846223","5"
"Bad ","2007","Employed","direct migration background","20","","","","5"
"Bad ","2007","Employed","indirect migration background","7","","","","5"
"Good","2007","Not Employed","direct migration background","246","0.240738295700156","0.212791206332533","0.268685385067779","2"
"Good","2007","Not Employed","no migration background","2048","0.254578089738954","0.244475810829772","0.264680368648135","2"
"Good","2007","Not Employed","indirect migration background","127","0.3900994792837","0.333960271537322","0.446238687030077","2"
"Good","2007","Employed","no migration background","5173","0.467754556809571","0.458335143694347","0.477173969924794","2"
"Good","2007","Employed","direct migration background","581","0.438368819934586","0.410840086418122","0.465897553451049","2"
"Good","2007","Employed","indirect migration background","286","0.488072298908444","0.446448702334662","0.529695895482225","2"
"Poor","2007","Not Employed","direct migration background","209","0.236478696720979","0.208702368445071","0.264255024996886","4"
"Poor","2007","Not Employed","no migration background","1475","0.224823214947766","0.215142025429879","0.234504404465653","4"
"Poor","2007","Not Employed","indirect migration background","19","","","","4"
"Poor","2007","Employed","no migration background","1009","0.100858064701775","0.0951730931343497","0.106543036269201","4"
"Poor","2007","Employed","direct migration background","129","0.119363057926337","0.101375416712461","0.137350699140214","4"
"Poor","2007","Employed","indirect migration background","37","0.0807674036831047","0.0580779531915365","0.103456854174673","4"
"Satisfactory","2007","Not Employed","direct migration background","301","0.353009949548452","0.321769985944612","0.384249913152293","3"
"Satisfactory","2007","Not Employed","no migration background","2567","0.372211441578734","0.361001345789667","0.383421537367802","3"
"Satisfactory","2007","Not Employed","indirect migration background","58","0.224207681833917","0.176207036772555","0.272208326895279","3"
"Satisfactory","2007","Employed","no migration background","3436","0.323616670736508","0.314784433101168","0.332448908371848","3"
"Satisfactory","2007","Employed","direct migration background","401","0.327602278768597","0.30156309468677","0.353641462850424","3"
"Satisfactory","2007","Employed","indirect migration background","138","0.250852443975213","0.214754201279285","0.286950686671142","3"
"Very good","2007","Not Employed","no migration background","539","0.0688800558943681","0.0630070920671197","0.0747530197216165","1"
"Very good","2007","Not Employed","direct migration background","52","0.0702974934268606","0.053586196109343","0.0870087907443782","1"
"Very good","2007","Not Employed","indirect migration background","79","0.260894929608428","0.210354956988751","0.311434902228106","1"
"Very good","2007","Employed","no migration background","1011","0.0920885082650585","0.0866298823765533","0.0975471341535637","1"
"Very good","2007","Employed","indirect migration background","86","0.173323078216437","0.141802852977342","0.204843303455532","1"
"Very good","2007","Employed","direct migration background","117","0.0938998131946981","0.0777167297883004","0.110082896601096","1"
"Bad ","2008","Not Employed","direct migration background","83","0.103650910162366","0.0826080038781541","0.124693816446578","5"
"Bad ","2008","Not Employed","no migration background","483","0.0801580899645047","0.073642550962417","0.0866736289665923","5"
"Bad ","2008","Not Employed","indirect migration background","8","","","","5"
"Bad ","2008","Employed","no migration background","142","0.0153007943870048","0.0129230206672958","0.0176785681067138","5"
"Bad ","2008","Employed","direct migration background","24","","","","5"
"Bad ","2008","Employed","indirect migration background","4","","","","5"
"Good","2008","Not Employed","no migration background","1912","0.265630672047726","0.255032854277691","0.276228489817761","2"
"Good","2008","Not Employed","direct migration background","205","0.227603525467913","0.19865741574982","0.256549635186006","2"
"Good","2008","Not Employed","indirect migration background","122","0.433945273550101","0.374160192915121","0.49373035418508","2"
"Good","2008","Employed","no migration background","4850","0.458078441785992","0.44842682922214","0.467730054349844","2"
"Good","2008","Employed","direct migration background","498","0.421512946185548","0.392476507938742","0.450549384432355","2"
"Good","2008","Employed","indirect migration background","275","0.461497548335744","0.420428142769664","0.502566953901825","2"
"Poor","2008","Not Employed","direct migration background","204","0.276625053753045","0.245742866118882","0.307507241387208","4"
"Poor","2008","Not Employed","no migration background","1389","0.207534258052198","0.197803308546028","0.217265207558368","4"
"Poor","2008","Not Employed","indirect migration background","21","","","","4"
"Poor","2008","Employed","no migration background","1019","0.108320206623936","0.102299867691681","0.114340545556191","4"
"Poor","2008","Employed","direct migration background","133","0.119231100236285","0.100175754940203","0.138286445532367","4"
"Poor","2008","Employed","indirect migration background","38","0.0674365003312348","0.0467766774411558","0.0880963232213138","4"
"Satisfactory","2008","Not Employed","no migration background","2457","0.386445368166872","0.374761389781647","0.398129346552097","3"
"Satisfactory","2008","Not Employed","direct migration background","266","0.317031760058884","0.284907568269856","0.349155951847911","3"
"Satisfactory","2008","Not Employed","indirect migration background","38","0.214006752503227","0.164533635504372","0.263479869502083","3"
"Satisfactory","2008","Employed","no migration background","3199","0.31732828061799","0.308312110765049","0.32634445047093","3"
"Satisfactory","2008","Employed","direct migration background","343","0.3266692888068","0.299091500928031","0.354247076685569","3"
"Satisfactory","2008","Employed","indirect migration background","141","0.25044133819771","0.214747298947651","0.286135377447768","3"
"Very good","2008","Not Employed","no migration background","431","0.0602316117686989","0.0545228393420059","0.065940384195392","1"
"Very good","2008","Not Employed","direct migration background","48","0.075088750557792","0.0568951757880593","0.0932823253275247","1"
"Very good","2008","Not Employed","indirect migration background","75","0.244207591403686","0.192384063975138","0.296031118832235","1"
"Very good","2008","Employed","direct migration background","113","0.107729426716085","0.0894985933679834","0.125960260064186","1"
"Very good","2008","Employed","no migration background","1027","0.100972276585078","0.0951358187054946","0.106808734464661","1"
"Very good","2008","Employed","indirect migration background","108","0.214156719072541","0.180360065512052","0.24795337263303","1"
"Bad ","2009","Not Employed","no migration background","453","0.0827843598267085","0.0759070119947165","0.0896617076587006","5"
"Bad ","2009","Not Employed","direct migration background","74","0.0924145145217494","0.0708366278463178","0.113992401197181","5"
"Bad ","2009","Not Employed","indirect migration background","6","","","","5"
"Bad ","2009","Employed","no migration background","147","0.0156592899790138","0.0131915084753531","0.0181270714826744","5"
"Bad ","2009","Employed","direct migration background","19","","","","5"
"Bad ","2009","Employed","indirect migration background","1","","","","5"
"Good","2009","Not Employed","no migration background","1684","0.251448622441538","0.240620664651581","0.262276580231494","2"
"Good","2009","Not Employed","indirect migration background","111","0.470596033792075","0.406915042365908","0.534277025218242","2"
"Good","2009","Not Employed","direct migration background","152","0.216832292284958","0.186129037940788","0.247535546629128","2"
"Good","2009","Employed","no migration background","4507","0.445639772264946","0.435760249820404","0.455519294709487","2"
"Good","2009","Employed","direct migration background","446","0.439417999717541","0.408375917633846","0.470460081801236","2"
"Good","2009","Employed","indirect migration background","272","0.465000612523788","0.422130973750981","0.507870251296595","2"
"Poor","2009","Not Employed","direct migration background","182","0.290794984462569","0.256959344211938","0.324630624713201","4"
"Poor","2009","Not Employed","no migration background","1288","0.21441339438541","0.204170230814402","0.224656557956418","4"
"Poor","2009","Not Employed","indirect migration background","12","","","","4"
"Poor","2009","Employed","no migration background","934","0.10025381191332","0.094284030862308","0.106223592964331","4"
"Poor","2009","Employed","indirect migration background","47","0.0809115893244578","0.057473056103551","0.104350122545365","4"
"Poor","2009","Employed","direct migration background","115","0.119882473589746","0.0995663648088898","0.140198582370602","4"
"Satisfactory","2009","Not Employed","no migration background","2356","0.393883660494604","0.381688905049838","0.406078415939371","3"
"Satisfactory","2009","Not Employed","direct migration background","246","0.328101200127549","0.293118696652212","0.363083703602885","3"
"Satisfactory","2009","Not Employed","indirect migration background","44","0.152828968651414","0.106921803079278","0.19873613422355","3"
"Satisfactory","2009","Employed","direct migration background","303","0.318067572852006","0.288938764662069","0.347196381041943","3"
"Satisfactory","2009","Employed","no migration background","3233","0.346327667854676","0.336870271426129","0.355785064283224","3"
"Satisfactory","2009","Employed","indirect migration background","118","0.275782716517867","0.23737094080698","0.314194492228755","3"
"Very good","2009","Not Employed","no migration background","386","0.0574699628517389","0.0516612598081904","0.0632786658952873","1"
"Very good","2009","Not Employed","direct migration background","38","0.071857008603175","0.0526155914407582","0.0910984257655918","1"
"Very good","2009","Not Employed","indirect migration background","63","0.269579513086087","0.21296575240267","0.326193273769504","1"
"Very good","2009","Employed","no migration background","902","0.0921194579880448","0.0863711769991195","0.0978677389769702","1"
"Very good","2009","Employed","direct migration background","99","0.104357942027131","0.0852364252108279","0.123479458843434","1"
"Very good","2009","Employed","indirect migration background","82","0.177825050139265","0.144960702995349","0.210689397283181","1"
"Bad ","2010","Not Employed","no migration background","507","0.0844686443443108","0.0780322506116614","0.0909050380769603","5"
"Bad ","2010","Not Employed","direct migration background","89","0.116932981030201","0.0988569078509223","0.13500905420948","5"
"Bad ","2010","Not Employed","indirect migration background","5","","","","5"
"Bad ","2010","Employed","no migration background","196","0.0174045538115467","0.0151646429108117","0.0196444647122816","5"
"Bad ","2010","Employed","direct migration background","35","0.0217075449518732","0.014788390863579","0.0286266990401674","5"
"Bad ","2010","Employed","indirect migration background","9","","","","5"
"Good","2010","Not Employed","no migration background","2121","0.248873841254041","0.238866832060855","0.258880850447227","2"
"Good","2010","Not Employed","direct migration background","391","0.238997736697326","0.215007826847618","0.262987646547034","2"
"Good","2010","Not Employed","indirect migration background","190","0.413594043553174","0.366606992430678","0.460581094675671","2"
"Good","2010","Employed","no migration background","6092","0.443510101303125","0.435000830926091","0.452019371680158","2"
"Good","2010","Employed","direct migration background","806","0.46975959841329","0.446062916717515","0.493456280109064","2"
"Good","2010","Employed","indirect migration background","361","0.389689275556218","0.356000526990899","0.423378024121538","2"
"Poor","2010","Not Employed","no migration background","1393","0.226577322029913","0.216888412503198","0.236266231556629","4"
"Poor","2010","Not Employed","direct migration background","214","0.222776298132986","0.19936927107085","0.246183325195122","4"
"Poor","2010","Not Employed","indirect migration background","32","0.0778740713698848","0.0523068564086373","0.103441286331132","4"
"Poor","2010","Employed","no migration background","1280","0.106371966713914","0.101091115770335","0.111652817657492","4"
"Poor","2010","Employed","direct migration background","156","0.118760926117518","0.10340072308339","0.134121129151647","4"
"Poor","2010","Employed","indirect migration background","70","0.103546728565434","0.0825001177540862","0.124593339376781","4"
"Satisfactory","2010","Not Employed","direct migration background","364","0.33049618348471","0.30403565581586","0.35695671115356","3"
"Satisfactory","2010","Not Employed","no migration background","2514","0.3771090334869","0.365891491235914","0.388326575737887","3"
"Satisfactory","2010","Not Employed","indirect migration background","82","0.198940530753729","0.160852731371223","0.237028330136234","3"
"Satisfactory","2010","Employed","no migration background","3857","0.323814345390152","0.315799540739798","0.331829150040506","3"
"Satisfactory","2010","Employed","direct migration background","448","0.267603080564693","0.246583109949862","0.288623051179523","3"
"Satisfactory","2010","Employed","indirect migration background","213","0.302066981609756","0.270348772995586","0.333785190223926","3"
"Very good","2010","Not Employed","no migration background","636","0.0629711588848342","0.0573489684505376","0.0685933493191308","1"
"Very good","2010","Not Employed","direct migration background","156","0.0907968006547769","0.0746344509928114","0.106959150316742","1"
"Very good","2010","Not Employed","indirect migration background","113","0.297443718820314","0.253828824235865","0.341058613404763","1"
"Very good","2010","Employed","no migration background","1669","0.108899032781263","0.103563382070596","0.11423468349193","1"
"Very good","2010","Employed","indirect migration background","152","0.184835640645234","0.158021393928808","0.21164988736166","1"
"Very good","2010","Employed","direct migration background","259","0.122168849952626","0.106619972792894","0.137717727112358","1"
"Bad ","2011","Not Employed","direct migration background","102","0.0895403754115539","0.0742013112392653","0.104879439583842","5"
"Bad ","2011","Not Employed","no migration background","628","0.0838949572392061","0.0781171334930724","0.0896727809853398","5"
"Bad ","2011","Not Employed","indirect migration background","14","","","","5"
"Bad ","2011","Employed","no migration background","264","0.0180679608616577","0.0159682829557197","0.0201676387675958","5"
"Bad ","2011","Employed","direct migration background","38","0.0169739391237065","0.0112288428059881","0.0227190354414249","5"
"Bad ","2011","Employed","indirect migration background","10","","","","5"
"Good","2011","Not Employed","no migration background","2689","0.264925462796005","0.255728355259242","0.274122570332769","2"
"Good","2011","Not Employed","direct migration background","436","0.272342843849515","0.248427289626688","0.296258398072341","2"
"Good","2011","Not Employed","indirect migration background","219","0.409015810284731","0.365834939226836","0.452196681342626","2"
"Good","2011","Employed","no migration background","7173","0.441345112935909","0.433517698037577","0.449172527834241","2"
"Good","2011","Employed","direct migration background","858","0.442845077329196","0.420752958275543","0.464937196382848","2"
"Good","2011","Employed","indirect migration background","451","0.492121370209817","0.459657149339649","0.524585591079985","2"
"Poor","2011","Not Employed","no migration background","1689","0.217731665298061","0.209130398943573","0.226332931652548","4"
"Poor","2011","Not Employed","direct migration background","258","0.246678388767489","0.223519654039333","0.269837123495644","4"
"Poor","2011","Not Employed","indirect migration background","41","0.124318571505905","0.0953401653671188","0.153296977644692","4"
"Poor","2011","Employed","no migration background","1598","0.111225349884825","0.106269078115065","0.116181621654586","4"
"Poor","2011","Employed","indirect migration background","80","0.0675282733251538","0.0512334535531046","0.083823093097203","4"
"Poor","2011","Employed","direct migration background","216","0.119145185655819","0.104736847467345","0.133553523844293","4"
"Satisfactory","2011","Not Employed","direct migration background","385","0.315818734427445","0.290846143866171","0.340791324988719","3"
"Satisfactory","2011","Not Employed","no migration background","3065","0.364943446782391","0.35491017192368","0.374976721641102","3"
"Satisfactory","2011","Not Employed","indirect migration background","98","0.198401274826973","0.163375789822761","0.233426759831185","3"
"Satisfactory","2011","Employed","no migration background","4604","0.312649574925319","0.30534196399866","0.319957185851978","3"
"Satisfactory","2011","Employed","direct migration background","537","0.280776677693811","0.260790217883027","0.300763137504596","3"
"Satisfactory","2011","Employed","indirect migration background","218","0.254294326406204","0.226016829629102","0.282571823183306","3"
"Very good","2011","Not Employed","no migration background","773","0.0685044678843377","0.0632397687077127","0.0737691670609626","1"
"Very good","2011","Not Employed","direct migration background","150","0.0756196575439976","0.0614159485105829","0.0898233665774123","1"
"Very good","2011","Not Employed","indirect migration background","126","0.245111913959831","0.20733235220004","0.282891475719622","1"
"Very good","2011","Employed","no migration background","1820","0.116712001392289","0.111650652033115","0.121773350751463","1"
"Very good","2011","Employed","direct migration background","293","0.140259120197467","0.124814656857013","0.155703583537922","1"
"Very good","2011","Employed","indirect migration background","152","0.172178680977132","0.14766283444109","0.196694527513173","1"
"Bad ","2012","Not Employed","no migration background","565","0.0754804210253389","0.0699412836446805","0.0810195584059972","5"
"Bad ","2012","Not Employed","direct migration background","84","0.0773403794549207","0.0620793522656185","0.092601406644223","5"
"Bad ","2012","Not Employed","indirect migration background","11","","","","5"
"Bad ","2012","Employed","no migration background","247","0.0169101234395308","0.0148515732227026","0.018968673656359","5"
"Bad ","2012","Employed","direct migration background","44","0.0158157856941524","0.0101955262080266","0.0214360451802781","5"
"Bad ","2012","Employed","indirect migration background","13","","","","5"
"Good","2012","Not Employed","direct migration background","375","0.273780908958338","0.2483070188546","0.299254799062076","2"
"Good","2012","Not Employed","no migration background","2669","0.266819367634597","0.257545068693589","0.276093666575606","2"
"Good","2012","Not Employed","indirect migration background","179","0.373132184630089","0.327631014206237","0.418633355053942","2"
"Good","2012","Employed","no migration background","7142","0.449642884177458","0.441700559801112","0.457585208553803","2"
"Good","2012","Employed","direct migration background","874","0.46054837165722","0.438094736389265","0.483002006925175","2"
