"m11126","year","sex","n","percent","lower_confidence","upper_confidence","value"
"Very good","1994","Female","618","0.0754388134995894","0.069111739236962","0.0817658877622169","1"
"Bad ","1995","Male","191","0.0350262380096282","0.0305273595523255","0.039525116466931","5"
"Bad ","1995","Female","294","0.0545443205262266","0.0491915483557728","0.0598970926966803","5"
"Good","1995","Male","2772","0.411246978523708","0.399205836046876","0.423288121000541","2"
"Good","1995","Female","2711","0.356768196517984","0.345476473291778","0.36805991974419","2"
"Poor","1995","Male","737","0.126873413506695","0.118728740005119","0.135018087008272","4"
"Poor","1995","Female","1066","0.176379660694481","0.16739563084274","0.185363690546222","4"
"Satisfactory","1995","Male","1996","0.332044535163534","0.320520046028093","0.343569024298975","3"
"Satisfactory","1995","Female","2250","0.343646237368115","0.332451647436405","0.354840827299825","3"
"Very good","1995","Male","719","0.0948088347964341","0.0876400702170686","0.1019775993758","1"
"Very good","1995","Female","593","0.0686615848931931","0.0627009286861076","0.0746222411002785","1"
"Bad ","1996","Male","207","0.0397272080433691","0.0349045698029255","0.0445498462838126","5"
"Bad ","1996","Female","258","0.0490898093947347","0.0439530783186489","0.0542265404708204","5"
"Good","1996","Female","2582","0.343220597184009","0.331932575384338","0.35450861898368","2"
"Good","1996","Male","2678","0.406769535262574","0.394640415516816","0.418898655008333","2"
"Poor","1996","Female","1023","0.173021501824098","0.164028212745336","0.182014790902861","4"
"Poor","1996","Male","686","0.119846384395254","0.111827110292379","0.127865658498128","4"
"Satisfactory","1996","Female","2305","0.354282069515468","0.342910578423756","0.365653560607181","3"
"Satisfactory","1996","Male","2066","0.346926380638003","0.335173533587807","0.358679227688199","3"
"Very good","1996","Female","628","0.0803860220816899","0.0739218269642457","0.0868502171991341","1"
"Very good","1996","Male","664","0.0867304916608001","0.0797813888929815","0.0936795944286188","1"
"Bad ","1997","Female","268","0.048765347744234","0.0435962204591639","0.0539344750293042","5"
"Bad ","1997","Male","192","0.0382649915335316","0.0335002737576923","0.0430297093093708","5"
"Good","1997","Female","2674","0.350592904508896","0.339140997621561","0.362044811396231","2"
"Good","1997","Male","2782","0.410904163797563","0.398684144105302","0.423124183489823","2"
"Poor","1997","Female","945","0.167426269712222","0.158465591434936","0.176386947989508","4"
"Poor","1997","Male","668","0.117741976752589","0.109736777837517","0.125747175667661","4"
"Satisfactory","1997","Female","2259","0.357538346135255","0.346035570431192","0.369041121839318","3"
"Satisfactory","1997","Male","1929","0.34016763760924","0.328400469409869","0.351934805808612","3"
"Very good","1997","Female","523","0.0756771318993929","0.0693294973782536","0.0820247664205322","1"
"Very good","1997","Male","656","0.0929212303070767","0.0857103442183371","0.100132116395816","1"
"Bad ","1998","Female","316","0.0543677426041083","0.0491981340227409","0.0595373511854757","5"
"Bad ","1998","Male","209","0.0347301878652812","0.0304115759569567","0.0390487997736058","5"
"Good","1998","Female","3030","0.368565287614433","0.357566436752918","0.379564138475947","2"
"Good","1998","Male","3088","0.423196427542359","0.411543066100556","0.434849788984161","2"
"Poor","1998","Female","1000","0.153631499885925","0.145410100374396","0.161852899397454","4"
"Poor","1998","Male","751","0.121237325368868","0.113538575247195","0.12893607549054","4"
"Satisfactory","1998","Female","2362","0.334614688159519","0.323856603017946","0.345372773301093","3"
"Satisfactory","1998","Male","2059","0.311663673001927","0.300738968797916","0.322588377205939","3"
"Very good","1998","Female","682","0.0888207817360146","0.0823346603752771","0.0953069030967521","1"
"Very good","1998","Male","798","0.109172386221565","0.101816762809663","0.116528009633467","1"
"Bad ","1999","Female","288","0.0521663898039515","0.0469970411478462","0.0573357384600568","5"
"Bad ","1999","Male","216","0.0377864227556797","0.0331966101250881","0.0423762353862712","5"
"Good","1999","Female","2820","0.358424766434154","0.347276760729678","0.369572772138629","2"
"Good","1999","Male","2896","0.416854165296786","0.404986316938469","0.428722013655103","2"
"Poor","1999","Female","1016","0.166809802405239","0.158143033003899","0.175476571806578","4"
"Poor","1999","Male","717","0.120108703630964","0.112283546311822","0.127933860950105","4"
"Satisfactory","1999","Male","2126","0.331532889576983","0.320201200273841","0.342864578880125","3"
"Satisfactory","1999","Female","2352","0.335966352365778","0.324985973715261","0.346946731016296","3"
"Very good","1999","Female","632","0.0866326889908775","0.0800932873646978","0.0931720906170572","1"
"Very good","1999","Male","675","0.0937178187395882","0.0867027144242645","0.100732923054912","1"
"Bad ","2000","Female","493","0.0472053803812298","0.0435013129170032","0.0509094478454564","5"
"Bad ","2000","Male","368","0.0346762513403924","0.0313513905937386","0.0380011120870462","5"
"Good","2000","Female","4885","0.356266407818543","0.347902215440669","0.364630600196418","2"
"Good","2000","Male","4917","0.405559390995808","0.396636566300231","0.414482215691385","2"
"Poor","2000","Female","1724","0.148480258779307","0.142269921205212","0.154690596353402","4"
"Poor","2000","Male","1294","0.115855292719162","0.110039076951729","0.121671508486595","4"
"Satisfactory","2000","Female","4178","0.347199978658711","0.338884956436663","0.355515000880759","3"
"Satisfactory","2000","Male","3672","0.324501552058543","0.315993278181453","0.333009825935632","3"
"Very good","2000","Female","1313","0.100847974362209","0.0955886053582309","0.106107343366187","1"
"Very good","2000","Male","1381","0.119407512886095","0.113514678869243","0.125300346902947","1"
"Bad ","2001","Female","445","0.0487157169480331","0.0447760809962265","0.0526553528998397","5"
"Bad ","2001","Male","351","0.0345281479411196","0.0310461263506422","0.038010169531597","5"
"Good","2001","Female","4458","0.359258198190123","0.350477859777221","0.368038536603025","2"
"Good","2001","Male","4382","0.396283520975508","0.386955392236695","0.405611649714321","2"
"Poor","2001","Female","1584","0.152836959171397","0.146251833362804","0.15942208497999","4"
"Poor","2001","Male","1202","0.12140974306193","0.115181078100511","0.12763840802335","4"
"Satisfactory","2001","Female","3816","0.342872051169909","0.334185299742622","0.351558802597196","3"
"Satisfactory","2001","Male","3364","0.325223859788329","0.31628985731874","0.334157862257918","3"
"Very good","2001","Female","1167","0.0963170745205378","0.0909179162076751","0.1017162328334","1"
"Very good","2001","Male","1263","0.122554728233113","0.116300840739431","0.128808615726796","1"
"Bad ","2002","Female","425","0.0465474790408592","0.0427711405170107","0.0503238175647077","5"
"Bad ","2002","Male","354","0.0371076113206452","0.0336006064414873","0.040614616199803","5"
"Good","2002","Female","4733","0.357080326773393","0.348491484641666","0.36566916890512","2"
"Good","2002","Male","4777","0.403564654723474","0.394462289836564","0.412667019610385","2"
"Poor","2002","Female","1674","0.157782628083694","0.151248088529649","0.16431716763774","4"
"Poor","2002","Male","1242","0.122797065910641","0.116707868885513","0.128886262935768","4"
"Satisfactory","2002","Female","3983","0.354640141786147","0.346064468618585","0.363215814953708","3"
"Satisfactory","2002","Male","3574","0.334293397899819","0.325541115430263","0.343045680369376","3"
"Very good","2002","Male","1213","0.102237270145421","0.0966164278283975","0.107858112462444","1"
"Very good","2002","Female","1140","0.0839494243159067","0.0789784457797054","0.088920402852108","1"
"Bad ","2003","Male","347","0.037374632041832","0.0337821819304135","0.0409670821532505","5"
"Bad ","2003","Female","442","0.0507722994032416","0.0467684796464233","0.0547761191600599","5"
"Good","2003","Male","4608","0.411760684292131","0.402439457085637","0.421081911498625","2"
"Good","2003","Female","4699","0.372246222000492","0.36342993504604","0.381062508954944","2"
"Poor","2003","Male","1212","0.119684611414045","0.113536921757275","0.125832301070815","4"
"Poor","2003","Female","1645","0.162612455309108","0.155882439994861","0.169342470623356","4"
"Satisfactory","2003","Male","3339","0.325524768676778","0.316650171401876","0.33439936595168","3"
"Satisfactory","2003","Female","3709","0.335724246212273","0.327111503882353","0.344336988542193","3"
"Very good","2003","Male","1203","0.105655303575214","0.0998333096119082","0.11147729753852","1"
"Very good","2003","Female","1054","0.078644777074885","0.0737354225634017","0.0835541315863683","1"
"Bad ","2004","Male","375","0.0442523297429228","0.0403024943385193","0.0482021651473263","5"
"Bad ","2004","Female","451","0.0521612372247793","0.0480575597474357","0.056264914702123","5"
"Good","2004","Male","4438","0.396556272812711","0.38716098464867","0.405951560976753","2"
"Good","2004","Female","4548","0.357756681620688","0.348910095288615","0.366603267952761","2"
"Poor","2004","Male","1187","0.130732383464083","0.124257862456516","0.137206904471649","4"
"Poor","2004","Female","1671","0.175625308216559","0.168602870098672","0.182647746334445","4"
"Satisfactory","2004","Male","3245","0.318257789186681","0.309311582708357","0.327203995665005","3"
"Satisfactory","2004","Female","3569","0.328415740510615","0.319748231890372","0.337083249130858","3"
"Very good","2004","Male","1169","0.110201224793602","0.104187017169755","0.116215432417449","1"
"Very good","2004","Female","1039","0.0860410324273588","0.0808655814221803","0.0912164834325373","1"
"Bad ","2005","Male","362","0.0430545258225959","0.0390587736929544","0.0470502779522375","5"
"Bad ","2005","Female","429","0.0483827495892184","0.0443413635205834","0.0524241356578534","5"
"Good","2005","Male","4026","0.386278973393281","0.376694206090743","0.395863740695819","2"
"Good","2005","Female","4309","0.363278239083527","0.354219902530055","0.372336575636998","2"
"Poor","2005","Male","1249","0.141974244366597","0.135103552323908","0.148844936409286","4"
"Poor","2005","Female","1622","0.169660233959191","0.162591007999442","0.17672945991894","4"
"Satisfactory","2005","Male","3289","0.332592092415092","0.323317450058385","0.341866734771799","3"
"Satisfactory","2005","Female","3504","0.336639813566534","0.327739376079987","0.345540251053081","3"
"Very good","2005","Male","987","0.0961001640024344","0.0902982971737247","0.101902030831144","1"
"Very good","2005","Female","965","0.0820389638015301","0.0768703257433477","0.0872076018597124","1"
"Bad ","2006","Male","403","0.0455059997527795","0.0415491319618469","0.0494628675437122","5"
"Bad ","2006","Female","510","0.0522505404471674","0.0482163947617946","0.0562846861325402","5"
"Good","2006","Male","4446","0.398450445860633","0.389155358597677","0.40774553312359","2"
"Good","2006","Female","4551","0.35399364801973","0.345324517522801","0.36266277851666","2"
"Poor","2006","Male","1257","0.123087935678332","0.116850352144973","0.129325519211691","4"
"Poor","2006","Female","1719","0.164668601908188","0.157945120416305","0.171392083400071","4"
"Satisfactory","2006","Male","3459","0.329734109194119","0.320808536218816","0.338659682169423","3"
"Satisfactory","2006","Female","3877","0.34194386226208","0.333344459497989","0.350543265026171","3"
"Very good","2006","Male","1092","0.103221509514136","0.0974450956377565","0.108997923390515","1"
"Very good","2006","Female","1032","0.087143347362834","0.0820303234575994","0.0922563712680686","1"
"Bad ","2007","Male","361","0.0397164377639718","0.0358826420435422","0.0435502334844014","5"
"Bad ","2007","Female","428","0.0451967028347304","0.041304902600461","0.0490885030689997","5"
"Good","2007","Male","4176","0.402570611970528","0.392943225603396","0.412197998337661","2"
"Good","2007","Female","4285","0.357423138599352","0.34844483924383","0.366401437954874","2"
"Poor","2007","Male","1274","0.136151562509043","0.129419096533254","0.142884028484832","4"
"Poor","2007","Female","1604","0.166121776660462","0.159149015204427","0.173094538116497","4"
"Satisfactory","2007","Male","3205","0.328655949607201","0.319434750534825","0.337877148679577","3"
"Satisfactory","2007","Female","3696","0.347900945212002","0.338977659520384","0.356824230903619","3"
"Very good","2007","Male","952","0.0929054381492557","0.087206539598452","0.0986043367000594","1"
"Very good","2007","Female","932","0.0833574366934537","0.0781788363787408","0.0885360370081667","1"
"Bad ","2008","Male","354","0.0383762297299119","0.034487810883999","0.0422646485758247","5"
"Bad ","2008","Female","390","0.0457667896811879","0.0417270440285058","0.0498065353338699","5"
"Good","2008","Male","3863","0.399292991807131","0.38937973207829","0.409206251535973","2"
"Good","2008","Female","3999","0.359080377117212","0.349806760145953","0.36835399408847","2"
"Poor","2008","Male","1192","0.135244322933017","0.128322100911708","0.142166544954327","4"
"Poor","2008","Female","1612","0.162844538704882","0.155707119744732","0.169981957665033","4"
"Satisfactory","2008","Male","3057","0.326648349786475","0.317155415154818","0.336141284418132","3"
"Satisfactory","2008","Female","3387","0.347257895494511","0.338054493078546","0.356461297910476","3"
"Very good","2008","Male","910","0.100438105743465","0.094353897453422","0.106522314033507","1"
"Very good","2008","Female","892","0.0850503990022072","0.0796579220518518","0.0904428759525625","1"
"Bad ","2009","Male","316","0.0349789247705469","0.0311299837737819","0.0388278657673118","5"
"Bad ","2009","Female","384","0.0472512587886922","0.042999622675879","0.0515028949015054","5"
"Good","2009","Female","3627","0.348139857967101","0.338594014876217","0.357685701057986","2"
"Good","2009","Male","3545","0.396938997932768","0.386689274812493","0.407188721053044","2"
"Poor","2009","Female","1473","0.160179497311628","0.152830012381961","0.167528982241295","4"
"Poor","2009","Male","1105","0.132907069033036","0.125795318893498","0.140018819172573","4"
"Satisfactory","2009","Female","3295","0.362374470017001","0.352742350796151","0.372006589237852","3"
"Satisfactory","2009","Male","3005","0.343842740712007","0.333892043172163","0.353793438251851","3"
"Very good","2009","Female","788","0.0820549159155772","0.0765554456707049","0.0875543861604495","1"
"Very good","2009","Male","782","0.0913322675516421","0.0852971699231082","0.0973673651801759","1"
"Bad ","2010","Female","480","0.0502284114582071","0.04651446810358","0.0539423548128343","5"
"Bad ","2010","Male","361","0.0389252727712742","0.03533099189869","0.0425195536438583","5"
"Good","2010","Female","5308","0.350012485145891","0.341902029709244","0.358122940582537","2"
"Good","2010","Male","4653","0.390814657752316","0.381747362754582","0.399881952750049","2"
"Poor","2010","Female","1813","0.163859730400456","0.157565731611457","0.170153729189456","4"
"Poor","2010","Male","1332","0.139317041135368","0.132882148219638","0.145751934051097","4"
"Satisfactory","2010","Female","4064","0.341132048624266","0.333070631014585","0.349193466233947","3"
"Satisfactory","2010","Male","3414","0.327738600197029","0.319015909238101","0.336461291155957","3"
"Very good","2010","Female","1621","0.0947673243711796","0.0897869683721356","0.0997476803702236","1"
"Very good","2010","Male","1364","0.103204428144013","0.0975509789402949","0.108857877347731","1"
"Bad ","2011","Female","598","0.0468872404005514","0.0435929790112121","0.0501815017898907","5"
"Bad ","2011","Male","458","0.0382172303494236","0.0349423965291006","0.0414920641697466","5"
"Good","2011","Female","6398","0.367364248022709","0.359851758351503","0.374876737693916","2"
"Good","2011","Male","5428","0.387949592072986","0.379626160543455","0.396273023602517","2"
"Poor","2011","Female","2310","0.171826830870065","0.165948356267501","0.177705305472628","4"
"Poor","2011","Male","1572","0.130428805014681","0.124676253773881","0.136181356255481","4"
"Satisfactory","2011","Female","4802","0.321820161150389","0.314540056213351","0.329100266087427","3"
"Satisfactory","2011","Male","4105","0.326022874165266","0.318015911930469","0.334029836400064","3"
"Very good","2011","Female","1711","0.0921015195562854","0.0875953179257607","0.0966077211868101","1"
"Very good","2011","Male","1603","0.117381498397643","0.111883463353832","0.122879533441454","1"
"Bad ","2012","Female","542","0.0428086371030535","0.0396119772825469","0.0460052969235601","5"
"Bad ","2012","Male","422","0.034178763960352","0.0310368760746568","0.0373206518460472","5"
"Good","2012","Female","6282","0.369914287605778","0.362290308368675","0.377538266842882","2"
"Good","2012","Male","5405","0.396529177937073","0.388069967179178","0.404988388694969","2"
"Poor","2012","Female","2134","0.158751813219744","0.152980790902035","0.164522835537452","4"
"Poor","2012","Male","1518","0.12721013835124","0.121448050955895","0.132972225746586","4"
"Satisfactory","2012","Male","4012","0.328530927285608","0.320408884573113","0.336652969998103","3"
"Satisfactory","2012","Female","4861","0.334403476541398","0.326953202451614","0.341853750631183","3"
"Very good","2012","Female","1585","0.0941217855300262","0.0895106135258016","0.0987329575342507","1"
"Very good","2012","Male","1489","0.113550992465727","0.108064604963706","0.119037379967747","1"
"Bad ","2013","Female","617","0.0461866451950299","0.0430314494139188","0.0493418409761411","5"
"Bad ","2013","Male","486","0.0402875882813518","0.0370642031225174","0.0435109734401862","5"
"Good","2013","Female","6742","0.354032569297501","0.346843654716314","0.361221483878688","2"
"Good","2013","Male","5786","0.388378875110611","0.380389274877821","0.396368475343401","2"
"Poor","2013","Female","2492","0.166560050294762","0.160959135283907","0.172160965305618","4"
"Poor","2013","Male","1682","0.129488321652833","0.12398457273617","0.134992070569495","4"
"Satisfactory","2013","Female","5133","0.336239442163952","0.329137674611145","0.343341209716759","3"
"Satisfactory","2013","Male","4350","0.320037306275504","0.312390169513795","0.327684443037212","3"
"Very good","2013","Female","2015","0.0969812930487546","0.0925326376802224","0.101429948417287","1"
"Very good","2013","Male","1991","0.121807908679701","0.116446381456743","0.127169435902659","1"
"Bad ","2014","Female","536","0.0433711743389546","0.0401097558330534","0.0466325928448558","5"
"Bad ","2014","Male","418","0.035341814215145","0.0321399804266097","0.0385436480036803","5"
"Good","2014","Female","5856","0.353737989805964","0.346082387330976","0.361393592280953","2"
"Good","2014","Male","5299","0.394433617321085","0.385958699868883","0.402908534773287","2"
"Poor","2014","Female","2303","0.173475933306867","0.167413016945817","0.179538849667918","4"
"Poor","2014","Male","1564","0.135850856872203","0.129909396847317","0.141792316897088","4"
"Satisfactory","2014","Female","4792","0.337610179615787","0.330038385438149","0.345181973793424","3"
"Satisfactory","2014","Male","3935","0.317338656720095","0.309267574311481","0.325409739128709","3"
"Very good","2014","Female","1497","0.0918047229324272","0.0871813775253963","0.0964280683394581","1"
"Very good","2014","Male","1559","0.117035054871472","0.111460664881923","0.122609444861021","1"
"Bad ","2015","Female","510","0.0435006896531496","0.0402170477465024","0.0467843315597968","5"
"Bad ","2015","Male","396","0.0395934022778356","0.0361952580562728","0.0429915464993985","5"
"Good","2015","Female","5786","0.358831993731338","0.351110578844552","0.366553408618124","2"
"Good","2015","Male","5274","0.391971195186428","0.383463890604259","0.400478499768597","2"
"Poor","2015","Female","2254","0.173668538617518","0.167570318351982","0.179766758883054","4"
"Poor","2015","Male","1496","0.129520896357469","0.123669602302867","0.135372190412071","4"
"Satisfactory","2015","Female","4635","0.327246803583446","0.319693603671203","0.334800003495689","3"
"Satisfactory","2015","Male","3864","0.325194981799099","0.317031716749388","0.333358246848811","3"
"Very good","2015","Male","1620","0.113719524379168","0.108187221652317","0.119251827106019","1"
"Very good","2015","Female","1639","0.0967519744145477","0.0919931594726434","0.101510789356452","1"
"Bad ","2016","Male","459","0.0352519815675592","0.0322179157016134","0.0382860474335049","5"
"Bad ","2016","Female","600","0.0453519475879612","0.0420405001639966","0.0486633950119257","5"
"Good","2016","Male","5591","0.403274009370684","0.395203259583125","0.411344759158243","2"
"Good","2016","Female","5774","0.361035638085618","0.353391797828415","0.368679478342822","2"
"Poor","2016","Male","1601","0.133745552459787","0.128145543743467","0.139345561176106","4"
"Poor","2016","Female","2356","0.175134327455996","0.169085440026115","0.181183214885878","4"
"Satisfactory","2016","Male","3992","0.319759595468189","0.312086523089221","0.327432667847157","3"
"Satisfactory","2016","Female","4549","0.328122596150857","0.320650175105963","0.335595017195751","3"
"Very good","2016","Male","2549","0.107968861133781","0.102863040460451","0.113074681807111","1"
"Very good","2016","Female","1888","0.0903554907195666","0.0857929014654553","0.0949180799736778","1"
"Bad ","2017","Male","469","0.0360094136499924","0.0331198886421473","0.0388989386578375","5"
"Bad ","2017","Female","582","0.0381193338887273","0.0352315378556862","0.0410071299217684","5"
"Good","2017","Male","6296","0.396215248706565","0.388629670340669","0.403800827072461","2"
"Good","2017","Female","6495","0.355816406026104","0.348596175221509","0.363036636830699","2"
"Poor","2017","Male","1759","0.131938703807144","0.12669010546095","0.137187302153338","4"
"Poor","2017","Female","2478","0.173447277133592","0.167737064377019","0.179157489890165","4"
"Satisfactory","2017","Male","4415","0.318761213391087","0.311534106881095","0.325988319901079","3"
"Satisfactory","2017","Female","5122","0.33823430483187","0.331099300881218","0.345369308782522","3"
"Very good","2017","Male","3032","0.117075420445212","0.112089139979269","0.122061700911155","1"
"Very good","2017","Female","2213","0.0943826781197069","0.089973559582748","0.0987917966566658","1"
"Bad ","2018","Male","446","0.0339703479952109","0.0310497566563459","0.0368909393340758","5"
"Bad ","2018","Female","554","0.0402026093147401","0.037146349901023","0.0432588687284573","5"
"Good","2018","Male","5770","0.39167491080282","0.383805244682834","0.399544576922805","2"
"Good","2018","Female","5987","0.361993177056293","0.354516025819826","0.369470328292759","2"
"Poor","2018","Male","1600","0.125073944444149","0.119740661008913","0.130407227879385","4"
"Poor","2018","Female","2285","0.166996217719011","0.161193250528561","0.172799184909462","4"
"Satisfactory","2018","Male","4157","0.324720313172946","0.31717074453433","0.332269881811563","3"
"Satisfactory","2018","Female","4937","0.336269808206973","0.328919373304713","0.343620243109233","3"
"Very good","2018","Male","2806","0.124560483584874","0.119236597155284","0.129884370014464","1"
"Very good","2018","Female","2106","0.0945381877029829","0.0899860853697009","0.0990902900362648","1"
"Bad ","2019","Male","435","0.0348891822539599","0.0319435916489902","0.0378347728589297","5"
"Bad ","2019","Female","483","0.0353151772884563","0.03238793053175","0.0382424240451627","5"
"Good","2019","Male","6118","0.404699142215676","0.396820111471911","0.412578172959442","2"
"Good","2019","Female","6003","0.375415451345623","0.367735868940659","0.383095033750586","2"
"Poor","2019","Male","1592","0.125003377687695","0.119694503157923","0.130312252217466","4"
"Poor","2019","Female","2188","0.16918224374558","0.163236363058394","0.175128124432765","4"
"Satisfactory","2019","Male","4136","0.31617460902704","0.308710559623178","0.323638658430901","3"
"Satisfactory","2019","Female","4627","0.327541910101099","0.320098842471107","0.334984977731091","3"
"Very good","2019","Male","2627","0.119233688815629","0.114031714105816","0.124435663525443","1"
"Very good","2019","Female","1972","0.0925452175192422","0.0879492663866731","0.0971411686518114","1"
