"m11126","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Good","1995","Bremen","31","0.318345854052558","0.225161260798464","0.411530447306653"
"Good","1995","North Rhine-Westphalia","1088","0.387477241376497","0.368715099165827","0.406239383587167"
"Good","1995","Hesse","421","0.414280610837017","0.383005868162029","0.445555353512005"
"Good","1995","Rhineland-Palatinate,Saarland","289","0.361306193944945","0.325971366703661","0.396641021186229"
"Good","1995","Baden-Württemberg","734","0.371174781349891","0.348899498844201","0.393450063855581"
"Good","1995","Bavaria","690","0.378488299633868","0.35539200709266","0.401584592175075"
"Good","1995","Berlin","219","0.380207322192248","0.340320869255536","0.42009377512896"
"Good","1995","Brandenburg","246","0.401318207845553","0.361766563640457","0.440869852050648"
"Good","1995","Mecklenburg-Western Pomerania","186","0.408894320024791","0.3616510956404","0.456137544409181"
"Good","1995","Saxony","441","0.380521296990351","0.351803600890738","0.409238993089965"
"Good","1995","Saxony-Anhalt","281","0.37421629142732","0.338134961331058","0.410297621523583"
"Good","1995","Thuringia","249","0.3572590849308","0.320505380834325","0.394012789027276"
"Satisfactory","1995","Schleswig-Holstein","92","0.355502603824711","0.299832645325415","0.411172562324006"
"Satisfactory","1995","Hamburg","34","0.265143530874165","0.189842156304465","0.340444905443866"
"Satisfactory","1995","Lower Saxony","330","0.323051716279088","0.294711965884245","0.351391466673931"
"Satisfactory","1995","Bremen","33","0.302918798717973","0.210997262685659","0.394840334750286"
"Satisfactory","1995","North Rhine-Westphalia","777","0.336117373164828","0.317925000608287","0.35430974572137"
"Satisfactory","1995","Hesse","275","0.320075658569817","0.290457485999312","0.349693831140321"
"Satisfactory","1995","Rhineland-Palatinate,Saarland","228","0.345338494214661","0.310364131099916","0.380312857329407"
"Satisfactory","1995","Baden-Württemberg","567","0.360800424696637","0.338658224470842","0.382942624922431"
"Satisfactory","1995","Bavaria","503","0.314941648426201","0.292822407514665","0.337060889337737"
"Satisfactory","1995","Berlin","175","0.296626866519549","0.259095870711507","0.334157862327592"
"Satisfactory","1995","Brandenburg","204","0.350748104731353","0.312242285759913","0.389253923702792"
"Satisfactory","1995","Mecklenburg-Western Pomerania","130","0.350641353785987","0.304787556499902","0.396495151072072"
"Satisfactory","1995","Saxony","405","0.376653727076983","0.34799329462257","0.405314159531396"
"Satisfactory","1995","Saxony-Anhalt","236","0.369548897014032","0.333559818491616","0.405537975536447"
"Satisfactory","1995","Thuringia","257","0.395042838272299","0.357547618106638","0.43253805843796"
"Poor","1995","Schleswig-Holstein","47","0.16749412263926","0.124064869453505","0.210923375825015"
"Poor","1995","Hamburg","18","","",""
"Poor","1995","Lower Saxony","136","0.162021895612529","0.139692064479444","0.184351726745614"
"Poor","1995","Bremen","16","","",""
"Poor","1995","North Rhine-Westphalia","346","0.147951302822222","0.134277484219317","0.161625121425127"
"Poor","1995","Hesse","132","0.142712592488837","0.120505279643828","0.164919905333845"
"Poor","1995","Rhineland-Palatinate,Saarland","93","0.161672293954088","0.134592607801962","0.188751980106215"
"Poor","1995","Baden-Württemberg","243","0.145163885267481","0.12892187662142","0.161405893913542"
"Poor","1995","Bavaria","230","0.160274573533434","0.142804595664856","0.177744551402011"
"Poor","1995","Berlin","103","0.186769706242929","0.154747448425115","0.218791964060744"
"Poor","1995","Brandenburg","72","0.136605975724234","0.108894385189667","0.1643175662588"
"Poor","1995","Mecklenburg-Western Pomerania","52","0.119622444986021","0.0884376966210356","0.150807193351007"
"Poor","1995","Saxony","140","0.142727828982342","0.122037823117539","0.163417834847144"
"Poor","1995","Saxony-Anhalt","101","0.154488132569509","0.127540756523224","0.181435508615793"
"Poor","1995","Thuringia","74","0.127971251100148","0.102349246209763","0.153593255990534"
"Bad ","1995","Schleswig-Holstein","7","","",""
"Bad ","1995","Hamburg","11","","",""
"Bad ","1995","Lower Saxony","46","0.0510162901821786","0.0376821178220902","0.064350462542267"
"Bad ","1995","Bremen","8","","",""
"Bad ","1995","North Rhine-Westphalia","93","0.0428275164126677","0.0350300276656967","0.0506250051596386"
"Bad ","1995","Hesse","35","0.0389543288660033","0.0266699976573078","0.0512386600746988"
"Bad ","1995","Rhineland-Palatinate,Saarland","23","","",""
"Bad ","1995","Baden-Württemberg","67","0.0443038037734288","0.0348163548485841","0.0537912526982736"
"Bad ","1995","Bavaria","61","0.0407044996258997","0.0312945174257904","0.050114481826009"
"Bad ","1995","Berlin","28","","",""
"Bad ","1995","Brandenburg","17","","",""
"Bad ","1995","Mecklenburg-Western Pomerania","9","","",""
"Bad ","1995","Saxony","31","0.040208071848402","0.028588447412702","0.0518276962841019"
"Bad ","1995","Saxony-Anhalt","29","","",""
"Bad ","1995","Thuringia","20","","",""
"Very good","1996","Schleswig-Holstein","29","","",""
"Very good","1996","Hamburg","19","","",""
"Very good","1996","Lower Saxony","98","0.0873071735862841","0.0702003438942028","0.104414003278365"
"Very good","1996","Bremen","11","","",""
"Very good","1996","North Rhine-Westphalia","289","0.0913776358839316","0.0802222279106624","0.102533043857201"
"Very good","1996","Hesse","119","0.0893621173313723","0.0708683846907026","0.107855849972042"
"Very good","1996","Rhineland-Palatinate,Saarland","83","0.0983622858351333","0.076173916575544","0.120550655094723"
"Very good","1996","Baden-Württemberg","172","0.0816056039358597","0.0686490164168067","0.0945621914549128"
"Very good","1996","Bavaria","191","0.0949476999771069","0.0808459467790367","0.109049453175177"
"Very good","1996","Berlin","56","0.0817274804128507","0.0587489834070715","0.10470597741863"
"Very good","1996","Brandenburg","42","0.060334363906856","0.0412823229062687","0.0793864049074433"
"Very good","1996","Mecklenburg-Western Pomerania","30","0.0729295819613764","0.0474480039598916","0.0984111599628612"
"Very good","1996","Saxony","73","0.0477334486922823","0.0351911461367518","0.0602757512478128"
"Very good","1996","Saxony-Anhalt","37","0.0399522944991394","0.0252213540435981","0.0546832349546808"
"Very good","1996","Thuringia","43","0.0590185809687865","0.0410397674120518","0.0769973945255212"
"Good","1996","Schleswig-Holstein","121","0.438993854158823","0.381679305502261","0.496308402815384"
"Good","1996","Hamburg","54","0.423772772701833","0.33816631657724","0.509379228826426"
"Good","1996","Lower Saxony","425","0.364120680827629","0.334960361730875","0.393280999924382"
"Good","1996","Bremen","28","","",""
"Good","1996","North Rhine-Westphalia","1009","0.369669547500271","0.350981463802344","0.388357631198197"
"Good","1996","Hesse","365","0.377839174200546","0.346406609654544","0.409271738746548"
"Good","1996","Rhineland-Palatinate,Saarland","282","0.371017166354562","0.335024713683153","0.407009619025972"
"Good","1996","Baden-Württemberg","691","0.369501472477888","0.346657787952523","0.392345157003254"
"Good","1996","Bavaria","686","0.375245716057885","0.351953729016002","0.398537703099767"
"Good","1996","Berlin","180","0.324148502339407","0.284888581497896","0.363408423180919"
"Good","1996","Brandenburg","248","0.396716545995304","0.357571813457801","0.435861278532808"
"Good","1996","Mecklenburg-Western Pomerania","164","0.377552819440578","0.330045753796713","0.425059885084442"
"Good","1996","Saxony","468","0.400299340161048","0.371475867598361","0.429122812723735"
"Good","1996","Saxony-Anhalt","270","0.366609954977635","0.330364717684897","0.402855192270374"
"Good","1996","Thuringia","269","0.380036584701828","0.343005037498001","0.417068131905655"
"Satisfactory","1996","Schleswig-Holstein","90","0.303893966449504","0.250774881513809","0.357013051385198"
"Satisfactory","1996","Hamburg","26","","",""
"Satisfactory","1996","Lower Saxony","347","0.352404905202211","0.323454476684919","0.381355333719503"
"Satisfactory","1996","Bremen","31","0.336923284297325","0.241877318083242","0.431969250511409"
"Satisfactory","1996","North Rhine-Westphalia","842","0.354325915656007","0.335808433934134","0.372843397377879"
"Satisfactory","1996","Hesse","271","0.335494522180695","0.304884264001138","0.366104780360252"
"Satisfactory","1996","Rhineland-Palatinate,Saarland","222","0.366116571689153","0.330223598351747","0.402009545026558"
"Satisfactory","1996","Baden-Württemberg","553","0.357417077653378","0.33473576066207","0.380098394644686"
"Satisfactory","1996","Bavaria","499","0.319350255415141","0.29692230827434","0.341778202555942"
"Satisfactory","1996","Berlin","196","0.379947896697709","0.339235386108655","0.420660407286764"
"Satisfactory","1996","Brandenburg","209","0.344318308146643","0.30629945147439","0.382337164818895"
"Satisfactory","1996","Mecklenburg-Western Pomerania","146","0.405523514298507","0.35740707771919","0.453639950877824"
"Satisfactory","1996","Saxony","413","0.377695640973433","0.349175017872949","0.406216264073916"
"Satisfactory","1996","Saxony-Anhalt","254","0.395181892456644","0.358409311336858","0.43195447357643"
"Satisfactory","1996","Thuringia","272","0.422863281223354","0.385174207505465","0.460552354941243"
"Poor","1996","Schleswig-Holstein","36","0.112649211917992","0.0761348600988412","0.149163563737142"
"Poor","1996","Hamburg","19","","",""
"Poor","1996","Lower Saxony","137","0.143367183821404","0.122129630625208","0.164604737017601"
"Poor","1996","Bremen","21","","",""
"Poor","1996","North Rhine-Westphalia","319","0.137503288418388","0.1241708663389","0.150835710497877"
"Poor","1996","Hesse","118","0.144992928796742","0.122166747744883","0.167819109848602"
"Poor","1996","Rhineland-Palatinate,Saarland","82","0.130414589365826","0.105323804002109","0.155505374729544"
"Poor","1996","Baden-Württemberg","242","0.157434592413009","0.140197344682717","0.174671840143301"
"Poor","1996","Bavaria","234","0.167388050747072","0.149429239219382","0.185346862274762"
"Poor","1996","Berlin","93","0.179107622609527","0.146944965862797","0.211270279356257"
"Poor","1996","Brandenburg","79","0.149623887097594","0.121082277686547","0.178165496508641"
"Poor","1996","Mecklenburg-Western Pomerania","51","0.121650818113819","0.08961696256334","0.153684673664298"
"Poor","1996","Saxony","125","0.133329262732154","0.113331730430839","0.15332679503347"
"Poor","1996","Saxony-Anhalt","94","0.152040688727797","0.125033422552667","0.179047954902928"
"Poor","1996","Thuringia","58","0.101451104507763","0.0784167858606244","0.124485423154901"
"Bad ","1996","Schleswig-Holstein","12","","",""
"Bad ","1996","Hamburg","10","","",""
"Bad ","1996","Lower Saxony","39","0.0528000565624719","0.0392475297750269","0.0663525833499169"
"Bad ","1996","Bremen","4","","",""
"Bad ","1996","North Rhine-Westphalia","104","0.0471236125414026","0.0389198825366724","0.0553273425461329"
"Bad ","1996","Hesse","41","0.0523112574906442","0.0378766348747434","0.066745880106545"
"Bad ","1996","Rhineland-Palatinate,Saarland","23","","",""
"Bad ","1996","Baden-Württemberg","57","0.0340412535198649","0.0254590642045736","0.0426234428351562"
"Bad ","1996","Bavaria","50","0.0430682778027949","0.033302355253939","0.0528342003516509"
"Bad ","1996","Berlin","21","","",""
"Bad ","1996","Brandenburg","22","","",""
"Bad ","1996","Mecklenburg-Western Pomerania","9","","",""
"Bad ","1996","Saxony","31","0.0409423074410828","0.0292850838703426","0.052599531011823"
"Bad ","1996","Saxony-Anhalt","24","","",""
"Bad ","1996","Thuringia","18","","",""
"Very good","1997","Schleswig-Holstein","28","","",""
"Very good","1997","Hamburg","18","","",""
