"m11126","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Good","1999","Brandenburg","indirect migration background","1","","",""
"Good","1999","Mecklenburg-Western Pomerania","no migration background","185","0.450194319526299","0.400943929490709","0.499444709561889"
"Good","1999","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Good","1999","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Good","1999","Saxony","no migration background","458","0.397180017912914","0.368497669655789","0.425862366170038"
"Good","1999","Saxony","direct migration background","8","","",""
"Good","1999","Saxony","indirect migration background","4","","",""
"Good","1999","Saxony-Anhalt","no migration background","269","0.390410870155414","0.353164415406214","0.427657324904615"
"Good","1999","Saxony-Anhalt","direct migration background","6","","",""
"Good","1999","Saxony-Anhalt","indirect migration background","7","","",""
"Good","1999","Thuringia","no migration background","278","0.360903074909936","0.325197638642665","0.396608511177206"
"Good","1999","Thuringia","direct migration background","6","","",""
"Good","1999","Thuringia","indirect migration background","2","","",""
"Satisfactory","1999","Schleswig-Holstein","no migration background","88","0.289642326981442","0.238055428455771","0.341229225507113"
"Satisfactory","1999","Schleswig-Holstein","direct migration background","9","","",""
"Satisfactory","1999","Schleswig-Holstein","indirect migration background","1","","",""
"Satisfactory","1999","Hamburg","no migration background","30","0.29526664181835","0.207596637438067","0.382936646198633"
"Satisfactory","1999","Hamburg","direct migration background","5","","",""
"Satisfactory","1999","Hamburg","indirect migration background","1","","",""
"Satisfactory","1999","Lower Saxony","no migration background","314","0.326696256209416","0.296793599141271","0.356598913277562"
"Satisfactory","1999","Lower Saxony","direct migration background","51","0.285065475434533","0.218745625302713","0.351385325566353"
"Satisfactory","1999","Lower Saxony","indirect migration background","12","","",""
"Satisfactory","1999","Bremen","no migration background","21","","",""
"Satisfactory","1999","Bremen","direct migration background","4","","",""
"Satisfactory","1999","Bremen","indirect migration background","","","",""
"Satisfactory","1999","North Rhine-Westphalia","no migration background","683","0.355214764897494","0.334140186268774","0.376289343526214"
"Satisfactory","1999","North Rhine-Westphalia","direct migration background","177","0.314924400059869","0.276556652959642","0.353292147160096"
"Satisfactory","1999","North Rhine-Westphalia","indirect migration background","33","0.153177388117069","0.0988775803987766","0.207477195835362"
"Satisfactory","1999","Hesse","no migration background","199","0.356755077427469","0.318677477528373","0.394832677326565"
"Satisfactory","1999","Hesse","direct migration background","64","0.278973604572525","0.220885462136772","0.337061747008278"
"Satisfactory","1999","Hesse","indirect migration background","13","","",""
"Satisfactory","1999","Rhineland-Palatinate,Saarland","no migration background","217","0.377217224920276","0.338563293146404","0.415871156694148"
"Satisfactory","1999","Rhineland-Palatinate,Saarland","direct migration background","50","0.319458500191146","0.24508912231295","0.393827878069342"
"Satisfactory","1999","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"Satisfactory","1999","Baden-Württemberg","no migration background","308","0.314218382869557","0.285716751859235","0.342720013879879"
"Satisfactory","1999","Baden-Württemberg","direct migration background","142","0.292725008346812","0.254937821760261","0.330512194933364"
"Satisfactory","1999","Baden-Württemberg","indirect migration background","29","","",""
"Satisfactory","1999","Bavaria","no migration background","425","0.31955671046525","0.295060527789127","0.344052893141374"
"Satisfactory","1999","Bavaria","direct migration background","95","0.307486979221915","0.257006564807416","0.357967393636414"
"Satisfactory","1999","Bavaria","indirect migration background","14","","",""
"Satisfactory","1999","Berlin","no migration background","155","0.354788301652257","0.310284986043715","0.399291617260799"
"Satisfactory","1999","Berlin","direct migration background","15","","",""
"Satisfactory","1999","Berlin","indirect migration background","1","","",""
"Satisfactory","1999","Brandenburg","no migration background","235","0.403917190318659","0.364121033408298","0.44371334722902"
"Satisfactory","1999","Brandenburg","direct migration background","7","","",""
"Satisfactory","1999","Brandenburg","indirect migration background","1","","",""
"Satisfactory","1999","Mecklenburg-Western Pomerania","no migration background","124","0.330527720865061","0.283961038110575","0.377094403619547"
"Satisfactory","1999","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Satisfactory","1999","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Satisfactory","1999","Saxony","no migration background","404","0.360713490504221","0.3325649325009","0.388862048507542"
"Satisfactory","1999","Saxony","direct migration background","18","","",""
"Satisfactory","1999","Saxony","indirect migration background","","","",""
"Satisfactory","1999","Saxony-Anhalt","no migration background","233","0.361688352601543","0.325003309806848","0.398373395396238"
"Satisfactory","1999","Saxony-Anhalt","direct migration background","12","","",""
"Satisfactory","1999","Saxony-Anhalt","indirect migration background","","","",""
"Satisfactory","1999","Thuringia","no migration background","266","0.379884418330018","0.343800162684768","0.415968673975268"
"Satisfactory","1999","Thuringia","direct migration background","12","","",""
"Satisfactory","1999","Thuringia","indirect migration background","2","","",""
"Poor","1999","Schleswig-Holstein","no migration background","24","","",""
"Poor","1999","Schleswig-Holstein","direct migration background","2","","",""
"Poor","1999","Schleswig-Holstein","indirect migration background","","","",""
"Poor","1999","Hamburg","no migration background","11","","",""
"Poor","1999","Hamburg","direct migration background","4","","",""
"Poor","1999","Hamburg","indirect migration background","","","",""
"Poor","1999","Lower Saxony","no migration background","104","0.131211572221508","0.109684980685973","0.152738163757044"
"Poor","1999","Lower Saxony","direct migration background","28","","",""
"Poor","1999","Lower Saxony","indirect migration background","3","","",""
"Poor","1999","Bremen","no migration background","13","","",""
"Poor","1999","Bremen","direct migration background","4","","",""
"Poor","1999","Bremen","indirect migration background","","","",""
"Poor","1999","North Rhine-Westphalia","no migration background","260","0.153383718230282","0.137515111684059","0.169252324776505"
"Poor","1999","North Rhine-Westphalia","direct migration background","80","0.140512170471133","0.111806299366354","0.169218041575912"
"Poor","1999","North Rhine-Westphalia","indirect migration background","9","","",""
"Poor","1999","Hesse","no migration background","81","0.14491596215766","0.116935246807703","0.172896677507618"
"Poor","1999","Hesse","direct migration background","31","0.167619806389559","0.119241140708649","0.21599847207047"
"Poor","1999","Hesse","indirect migration background","4","","",""
"Poor","1999","Rhineland-Palatinate,Saarland","no migration background","74","0.118546603307553","0.0927671408782047","0.144326065736902"
"Poor","1999","Rhineland-Palatinate,Saarland","direct migration background","25","","",""
"Poor","1999","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Poor","1999","Baden-Württemberg","no migration background","139","0.166915034093063","0.144019363120644","0.189810705065482"
"Poor","1999","Baden-Württemberg","direct migration background","88","0.175301176051911","0.143724922850336","0.206877429253486"
"Poor","1999","Baden-Württemberg","indirect migration background","6","","",""
"Poor","1999","Bavaria","no migration background","167","0.157343305452397","0.138214936239991","0.176471674664804"
"Poor","1999","Bavaria","direct migration background","55","0.155437965111857","0.115801957480456","0.195073972743258"
"Poor","1999","Bavaria","indirect migration background","3","","",""
"Poor","1999","Berlin","no migration background","69","0.159835771287072","0.125749798736886","0.193921743837259"
"Poor","1999","Berlin","direct migration background","8","","",""
"Poor","1999","Berlin","indirect migration background","3","","",""
"Poor","1999","Brandenburg","no migration background","79","0.140537355724808","0.112350212709851","0.168724498739765"
"Poor","1999","Brandenburg","direct migration background","2","","",""
"Poor","1999","Brandenburg","indirect migration background","1","","",""
"Poor","1999","Mecklenburg-Western Pomerania","no migration background","47","0.105754791018842","0.0753120751552759","0.136197506882408"
"Poor","1999","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Poor","1999","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Poor","1999","Saxony","no migration background","136","0.128771311837377","0.109137580991581","0.148405042683174"
"Poor","1999","Saxony","direct migration background","5","","",""
"Poor","1999","Saxony","indirect migration background","1","","",""
"Poor","1999","Saxony-Anhalt","no migration background","79","0.118839165343431","0.094132577350585","0.143545753336276"
"Poor","1999","Saxony-Anhalt","direct migration background","7","","",""
"Poor","1999","Saxony-Anhalt","indirect migration background","","","",""
"Poor","1999","Thuringia","no migration background","76","0.136957168684053","0.111396968659966","0.16251736870814"
"Poor","1999","Thuringia","direct migration background","3","","",""
"Poor","1999","Thuringia","indirect migration background","","","",""
"Bad ","1999","Schleswig-Holstein","no migration background","8","","",""
"Bad ","1999","Schleswig-Holstein","direct migration background","","","",""
"Bad ","1999","Schleswig-Holstein","indirect migration background","1","","",""
"Bad ","1999","Hamburg","no migration background","6","","",""
"Bad ","1999","Hamburg","direct migration background","1","","",""
"Bad ","1999","Hamburg","indirect migration background","","","",""
"Bad ","1999","Lower Saxony","no migration background","35","0.0486258615958298","0.0349125762659238","0.0623391469257357"
"Bad ","1999","Lower Saxony","direct migration background","1","","",""
"Bad ","1999","Lower Saxony","indirect migration background","1","","",""
"Bad ","1999","Bremen","no migration background","5","","",""
"Bad ","1999","Bremen","direct migration background","1","","",""
"Bad ","1999","Bremen","indirect migration background","","","",""
"Bad ","1999","North Rhine-Westphalia","no migration background","75","0.0425676859544097","0.0336777237459201","0.0514576481628994"
"Bad ","1999","North Rhine-Westphalia","direct migration background","24","","",""
"Bad ","1999","North Rhine-Westphalia","indirect migration background","2","","",""
"Bad ","1999","Hesse","no migration background","18","","",""
"Bad ","1999","Hesse","direct migration background","13","","",""
"Bad ","1999","Hesse","indirect migration background","","","",""
"Bad ","1999","Rhineland-Palatinate,Saarland","no migration background","21","","",""
"Bad ","1999","Rhineland-Palatinate,Saarland","direct migration background","3","","",""
"Bad ","1999","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Bad ","1999","Baden-Württemberg","no migration background","49","0.0549859344844682","0.0409898698168442","0.0689819991520922"
"Bad ","1999","Baden-Württemberg","direct migration background","28","","",""
"Bad ","1999","Baden-Württemberg","indirect migration background","","","",""
"Bad ","1999","Bavaria","no migration background","51","0.0532663653935098","0.0414694379416682","0.0650632928453514"
"Bad ","1999","Bavaria","direct migration background","9","","",""
"Bad ","1999","Bavaria","indirect migration background","2","","",""
"Bad ","1999","Berlin","no migration background","15","","",""
"Bad ","1999","Berlin","direct migration background","2","","",""
"Bad ","1999","Berlin","indirect migration background","","","",""
"Bad ","1999","Brandenburg","no migration background","17","","",""
"Bad ","1999","Brandenburg","direct migration background","2","","",""
"Bad ","1999","Brandenburg","indirect migration background","","","",""
"Bad ","1999","Mecklenburg-Western Pomerania","no migration background","15","","",""
"Bad ","1999","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Bad ","1999","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Bad ","1999","Saxony","no migration background","27","","",""
"Bad ","1999","Saxony","direct migration background","","","",""
"Bad ","1999","Saxony","indirect migration background","","","",""
"Bad ","1999","Saxony-Anhalt","no migration background","34","0.0632068500509231","0.0446284072066727","0.0817852928951735"
"Bad ","1999","Saxony-Anhalt","direct migration background","2","","",""
"Bad ","1999","Saxony-Anhalt","indirect migration background","","","",""
"Bad ","1999","Thuringia","no migration background","33","0.0608729425378707","0.0430971074226601","0.0786487776530812"
"Bad ","1999","Thuringia","direct migration background","2","","",""
"Bad ","1999","Thuringia","indirect migration background","","","",""
"Very good","2000","Schleswig-Holstein","no migration background","123","0.174340388141849","0.144877324785203","0.203803451498494"
"Very good","2000","Schleswig-Holstein","direct migration background","13","","",""
"Very good","2000","Schleswig-Holstein","indirect migration background","3","","",""
"Very good","2000","Hamburg","no migration background","35","0.125507812552284","0.085238449142155","0.165777175962412"
"Very good","2000","Hamburg","direct migration background","1","","",""
"Very good","2000","Hamburg","indirect migration background","2","","",""
"Very good","2000","Lower Saxony","no migration background","162","0.0927135522331231","0.0790348232598723","0.106392281206374"
"Very good","2000","Lower Saxony","direct migration background","38","0.151313352245315","0.106623190591007","0.196003513899623"
"Very good","2000","Lower Saxony","indirect migration background","15","","",""
"Very good","2000","Bremen","no migration background","18","","",""
"Very good","2000","Bremen","direct migration background","3","","",""
"Very good","2000","Bremen","indirect migration background","2","","",""
"Very good","2000","North Rhine-Westphalia","no migration background","363","0.0861887077775606","0.0775316132180542","0.094845802337067"
"Very good","2000","North Rhine-Westphalia","direct migration background","106","0.130200646780098","0.108227016825402","0.152174276734795"
"Very good","2000","North Rhine-Westphalia","indirect migration background","56","0.20444025238942","0.152545469010006","0.256335035768833"
"Very good","2000","Hesse","no migration background","132","0.10377795801828","0.0868034334401328","0.120752482596428"
"Very good","2000","Hesse","direct migration background","49","0.134378675644762","0.0991964231027228","0.169560928186802"
"Very good","2000","Hesse","indirect migration background","24","","",""
"Very good","2000","Rhineland-Palatinate,Saarland","no migration background","106","0.0891651595484156","0.0729325010312965","0.105397818065535"
"Very good","2000","Rhineland-Palatinate,Saarland","direct migration background","21","","",""
"Very good","2000","Rhineland-Palatinate,Saarland","indirect migration background","7","","",""
"Very good","2000","Baden-Württemberg","no migration background","257","0.132203373231923","0.117227330839512","0.147179415624335"
"Very good","2000","Baden-Württemberg","direct migration background","68","0.0970185236579193","0.0761261563051545","0.117910891010684"
"Very good","2000","Baden-Württemberg","indirect migration background","76","0.309374734822978","0.249506837806406","0.36924263183955"
"Very good","2000","Bavaria","no migration background","364","0.123580635336953","0.111416769340904","0.135744501333002"
"Very good","2000","Bavaria","direct migration background","66","0.151587759841233","0.118992297553122","0.184183222129343"
"Very good","2000","Bavaria","indirect migration background","31","0.298697598200499","0.214310238752146","0.383084957648852"
"Very good","2000","Berlin","no migration background","93","0.131285796807481","0.106514638296482","0.156056955318481"
"Very good","2000","Berlin","direct migration background","13","","",""
"Very good","2000","Berlin","indirect migration background","3","","",""
"Very good","2000","Brandenburg","no migration background","79","0.0785860281212399","0.0618827936245142","0.0952892626179655"
"Very good","2000","Brandenburg","direct migration background","","","",""
"Very good","2000","Brandenburg","indirect migration background","","","",""
"Very good","2000","Mecklenburg-Western Pomerania","no migration background","57","0.107248218789627","0.0813174833334733","0.133178954245781"
"Very good","2000","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Very good","2000","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very good","2000","Saxony","no migration background","158","0.0871402009920801","0.0738880984884833","0.100392303495677"
"Very good","2000","Saxony","direct migration background","","","",""
"Very good","2000","Saxony","indirect migration background","1","","",""
"Very good","2000","Saxony-Anhalt","no migration background","62","0.059025780704819","0.0445343598434724","0.0735172015661656"
"Very good","2000","Saxony-Anhalt","direct migration background","","","",""
"Very good","2000","Saxony-Anhalt","indirect migration background","2","","",""
"Very good","2000","Thuringia","no migration background","82","0.0787717009357661","0.0623204765621747","0.0952229253093576"
"Very good","2000","Thuringia","direct migration background","1","","",""
"Very good","2000","Thuringia","indirect migration background","","","",""
"Good","2000","Schleswig-Holstein","no migration background","239","0.354898359949201","0.317741034693866","0.392055685204535"
"Good","2000","Schleswig-Holstein","direct migration background","29","","",""
"Good","2000","Schleswig-Holstein","indirect migration background","2","","",""
"Good","2000","Hamburg","no migration background","114","0.412045484234526","0.352217294587901","0.47187367388115"
"Good","2000","Hamburg","direct migration background","15","","",""
"Good","2000","Hamburg","indirect migration background","5","","",""
"Good","2000","Lower Saxony","no migration background","710","0.387344624148328","0.364369449944324","0.410319798352332"
"Good","2000","Lower Saxony","direct migration background","96","0.395098798901398","0.334131817531762","0.456065780271034"
"Good","2000","Lower Saxony","indirect migration background","30","0.448013434684222","0.323219652844151","0.572807216524294"
"Good","2000","Bremen","no migration background","60","0.392760112607607","0.314080707642356","0.471439517572857"
"Good","2000","Bremen","direct migration background","11","","",""
"Good","2000","Bremen","indirect migration background","3","","",""
"Good","2000","North Rhine-Westphalia","no migration background","1594","0.371667428412762","0.356760411151201","0.386574445674323"
"Good","2000","North Rhine-Westphalia","direct migration background","358","0.383276180516269","0.351530329652417","0.41502203138012"
"Good","2000","North Rhine-Westphalia","indirect migration background","104","0.430114581427298","0.366407170741642","0.493821992112954"
"Good","2000","Hesse","no migration background","489","0.372805074310273","0.345891001439288","0.399719147181258"
"Good","2000","Hesse","direct migration background","141","0.384027577313272","0.333856164494956","0.434198990131588"
"Good","2000","Hesse","indirect migration background","42","0.503897313239025","0.396975760049561","0.610818866428489"
"Good","2000","Rhineland-Palatinate,Saarland","no migration background","476","0.373531434824629","0.345977383702963","0.401085485946295"
"Good","2000","Rhineland-Palatinate,Saarland","direct migration background","103","0.4198653800347","0.357555201664473","0.482175558404927"
"Good","2000","Rhineland-Palatinate,Saarland","indirect migration background","19","","",""
"Good","2000","Baden-Württemberg","no migration background","848","0.390547298349022","0.368976131606144","0.4121184650919"
"Good","2000","Baden-Württemberg","direct migration background","324","0.386836301860216","0.352458925337469","0.421213678382963"
"Good","2000","Baden-Württemberg","indirect migration background","120","0.52738987715356","0.462728082445125","0.592051671861996"
"Good","2000","Bavaria","no migration background","1134","0.385016008223917","0.367030954812765","0.403001061635069"
"Good","2000","Bavaria","direct migration background","170","0.347568365526291","0.304286174183835","0.390850556868748"
"Good","2000","Bavaria","indirect migration background","47","0.367605374426896","0.278706987527165","0.456503761326627"
"Good","2000","Berlin","no migration background","257","0.339034078378521","0.304311641556559","0.373756515200483"
"Good","2000","Berlin","direct migration background","26","","",""
"Good","2000","Berlin","indirect migration background","13","","",""
"Good","2000","Brandenburg","no migration background","375","0.359348447016359","0.329565385423018","0.389131508609701"
"Good","2000","Brandenburg","direct migration background","6","","",""
"Good","2000","Brandenburg","indirect migration background","1","","",""
"Good","2000","Mecklenburg-Western Pomerania","no migration background","221","0.361394064598682","0.321135210339059","0.401652918858305"
"Good","2000","Mecklenburg-Western Pomerania","direct migration background","8","","",""
"Good","2000","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Good","2000","Saxony","no migration background","732","0.395815725833357","0.37283812408647","0.418793327580243"
"Good","2000","Saxony","direct migration background","10","","",""
"Good","2000","Saxony","indirect migration background","2","","",""
"Good","2000","Saxony-Anhalt","no migration background","391","0.354652247824998","0.325235172246285","0.38406932340371"
"Good","2000","Saxony-Anhalt","direct migration background","12","","",""
"Good","2000","Saxony-Anhalt","indirect migration background","5","","",""
"Good","2000","Thuringia","no migration background","448","0.397687154219895","0.367798158490927","0.427576149948864"
"Good","2000","Thuringia","direct migration background","9","","",""
"Good","2000","Thuringia","indirect migration background","2","","",""
"Satisfactory","2000","Schleswig-Holstein","no migration background","182","0.308635987680271","0.272764033038878","0.344507942321664"
"Satisfactory","2000","Schleswig-Holstein","direct migration background","20","","",""
"Satisfactory","2000","Schleswig-Holstein","indirect migration background","","","",""
"Satisfactory","2000","Hamburg","no migration background","66","0.256673196987561","0.203579670348649","0.309766723626473"
"Satisfactory","2000","Hamburg","direct migration background","11","","",""
"Satisfactory","2000","Hamburg","indirect migration background","","","",""
"Satisfactory","2000","Lower Saxony","no migration background","612","0.36714937474547","0.344415475784923","0.389883273706017"
"Satisfactory","2000","Lower Saxony","direct migration background","82","0.302370593455928","0.245093393375894","0.359647793535962"
"Satisfactory","2000","Lower Saxony","indirect migration background","13","","",""
"Satisfactory","2000","Bremen","no migration background","44","0.31972069890513","0.244585015907966","0.394856381902295"
"Satisfactory","2000","Bremen","direct migration background","10","","",""
"Satisfactory","2000","Bremen","indirect migration background","","","",""
"Satisfactory","2000","North Rhine-Westphalia","no migration background","1407","0.360943968496514","0.346128749352107","0.375759187640922"
"Satisfactory","2000","North Rhine-Westphalia","direct migration background","282","0.318406859525258","0.287988239444214","0.348825479606302"
"Satisfactory","2000","North Rhine-Westphalia","indirect migration background","58","0.278925040868967","0.221216770441852","0.336633311296083"
"Satisfactory","2000","Hesse","no migration background","395","0.325878768355686","0.299791158893447","0.351966377817924"
"Satisfactory","2000","Hesse","direct migration background","97","0.255589201622653","0.210593391758834","0.300585011486471"
"Satisfactory","2000","Hesse","indirect migration background","17","","",""
"Satisfactory","2000","Rhineland-Palatinate,Saarland","no migration background","385","0.344390922110482","0.317325140910731","0.371456703310234"
"Satisfactory","2000","Rhineland-Palatinate,Saarland","direct migration background","82","0.354224327513744","0.29384064401404","0.414608011013449"
"Satisfactory","2000","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Satisfactory","2000","Baden-Württemberg","no migration background","572","0.319043330133288","0.298434592630452","0.339652067636123"
"Satisfactory","2000","Baden-Württemberg","direct migration background","223","0.330703231401415","0.297494714116123","0.363911748686708"
"Satisfactory","2000","Baden-Württemberg","indirect migration background","27","","",""
"Satisfactory","2000","Bavaria","no migration background","895","0.321817446608366","0.304550381294506","0.339084511922227"
"Satisfactory","2000","Bavaria","direct migration background","150","0.326856921316999","0.284223110886252","0.369490731747747"
"Satisfactory","2000","Bavaria","indirect migration background","24","","",""
"Satisfactory","2000","Berlin","no migration background","252","0.360894530718663","0.325667551561462","0.396121509875864"
"Satisfactory","2000","Berlin","direct migration background","24","","",""
"Satisfactory","2000","Berlin","indirect migration background","7","","",""
"Satisfactory","2000","Brandenburg","no migration background","356","0.363128506203861","0.33327766400596","0.392979348401763"
"Satisfactory","2000","Brandenburg","direct migration background","11","","",""
"Satisfactory","2000","Brandenburg","indirect migration background","2","","",""
"Satisfactory","2000","Mecklenburg-Western Pomerania","no migration background","194","0.378844684789787","0.338192384028906","0.419496985550668"
"Satisfactory","2000","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Satisfactory","2000","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Satisfactory","2000","Saxony","no migration background","604","0.35412554466852","0.331654350686647","0.376596738650393"
"Satisfactory","2000","Saxony","direct migration background","18","","",""
"Satisfactory","2000","Saxony","indirect migration background","2","","",""
"Satisfactory","2000","Saxony-Anhalt","no migration background","360","0.363779220964671","0.33419745438349","0.393360987545852"
"Satisfactory","2000","Saxony-Anhalt","direct migration background","13","","",""
"Satisfactory","2000","Saxony-Anhalt","indirect migration background","","","",""
"Satisfactory","2000","Thuringia","no migration background","326","0.33579692531796","0.306955396526498","0.364638454109422"
"Satisfactory","2000","Thuringia","direct migration background","9","","",""
"Satisfactory","2000","Thuringia","indirect migration background","1","","",""
"Poor","2000","Schleswig-Holstein","no migration background","70","0.126204908975656","0.100416692981177","0.151993124970136"
"Poor","2000","Schleswig-Holstein","direct migration background","5","","",""
"Poor","2000","Schleswig-Holstein","indirect migration background","2","","",""
"Poor","2000","Hamburg","no migration background","32","0.139613263800043","0.0974851892484746","0.181741338351612"
"Poor","2000","Hamburg","direct migration background","2","","",""
"Poor","2000","Hamburg","indirect migration background","1","","",""
"Poor","2000","Lower Saxony","no migration background","191","0.122273638249851","0.106822947120312","0.137724329379389"
"Poor","2000","Lower Saxony","direct migration background","27","","",""
"Poor","2000","Lower Saxony","indirect migration background","2","","",""
"Poor","2000","Bremen","no migration background","16","","",""
"Poor","2000","Bremen","direct migration background","8","","",""
"Poor","2000","Bremen","indirect migration background","1","","",""
"Poor","2000","North Rhine-Westphalia","no migration background","525","0.138123912909611","0.127480630927754","0.148767194891468"
"Poor","2000","North Rhine-Westphalia","direct migration background","117","0.12463500114757","0.103067476883593","0.146202525411546"
"Poor","2000","North Rhine-Westphalia","indirect migration background","11","","",""
"Poor","2000","Hesse","no migration background","176","0.157274460763131","0.13701119555016","0.177537725976102"
"Poor","2000","Hesse","direct migration background","56","0.176575537492154","0.137241217999514","0.215909856984794"
"Poor","2000","Hesse","indirect migration background","","","",""
"Poor","2000","Rhineland-Palatinate,Saarland","no migration background","173","0.150459451067876","0.130094937882532","0.170823964253219"
"Poor","2000","Rhineland-Palatinate,Saarland","direct migration background","29","","",""
"Poor","2000","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Poor","2000","Baden-Württemberg","no migration background","218","0.113343009091185","0.0993264308971315","0.127359587285239"
"Poor","2000","Baden-Württemberg","direct migration background","121","0.137441547426044","0.113137747140788","0.161745347711299"
"Poor","2000","Baden-Württemberg","indirect migration background","6","","",""
"Poor","2000","Bavaria","no migration background","331","0.129968891365715","0.117540139123469","0.142397643607961"
"Poor","2000","Bavaria","direct migration background","63","0.143828193582601","0.111933084720294","0.175723302444908"
"Poor","2000","Bavaria","indirect migration background","10","","",""
"Poor","2000","Berlin","no migration background","86","0.133879881508277","0.108902568972811","0.158857194043743"
"Poor","2000","Berlin","direct migration background","14","","",""
"Poor","2000","Berlin","indirect migration background","3","","",""
"Poor","2000","Brandenburg","no migration background","150","0.159117701914531","0.13641239557599","0.181823008253073"
"Poor","2000","Brandenburg","direct migration background","3","","",""
"Poor","2000","Brandenburg","indirect migration background","1","","",""
"Poor","2000","Mecklenburg-Western Pomerania","no migration background","63","0.124362327742012","0.0967081297477991","0.152016525736225"
"Poor","2000","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Poor","2000","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Poor","2000","Saxony","no migration background","196","0.127825561645201","0.112136968561813","0.143514154728589"
"Poor","2000","Saxony","direct migration background","10","","",""
"Poor","2000","Saxony","indirect migration background","2","","",""
"Poor","2000","Saxony-Anhalt","no migration background","146","0.155172483684403","0.132909025816304","0.177435941552502"
"Poor","2000","Saxony-Anhalt","direct migration background","10","","",""
"Poor","2000","Saxony-Anhalt","indirect migration background","","","",""
"Poor","2000","Thuringia","no migration background","133","0.132389602368415","0.111692059461491","0.153087145275338"
"Poor","2000","Thuringia","direct migration background","3","","",""
"Poor","2000","Thuringia","indirect migration background","2","","",""
"Bad ","2000","Schleswig-Holstein","no migration background","23","","",""
"Bad ","2000","Schleswig-Holstein","direct migration background","3","","",""
"Bad ","2000","Schleswig-Holstein","indirect migration background","","","",""
"Bad ","2000","Hamburg","no migration background","13","","",""
"Bad ","2000","Hamburg","direct migration background","2","","",""
"Bad ","2000","Hamburg","indirect migration background","","","",""
"Bad ","2000","Lower Saxony","no migration background","52","0.0305188106232283","0.0224062973965145","0.038631323849942"
"Bad ","2000","Lower Saxony","direct migration background","4","","",""
"Bad ","2000","Lower Saxony","indirect migration background","1","","",""
"Bad ","2000","Bremen","no migration background","10","","",""
"Bad ","2000","Bremen","direct migration background","1","","",""
"Bad ","2000","Bremen","indirect migration background","","","",""
"Bad ","2000","North Rhine-Westphalia","no migration background","148","0.0430759824035519","0.0368130887215928","0.049338876085511"
"Bad ","2000","North Rhine-Westphalia","direct migration background","38","0.0434813120308056","0.0301650066747858","0.0567976173868253"
"Bad ","2000","North Rhine-Westphalia","indirect migration background","3","","",""
"Bad ","2000","Hesse","no migration background","48","0.04026373855263","0.0293224052230262","0.0512050718822337"
"Bad ","2000","Hesse","direct migration background","18","","",""
"Bad ","2000","Hesse","indirect migration background","1","","",""
"Bad ","2000","Rhineland-Palatinate,Saarland","no migration background","44","0.0424530324485971","0.0309686765894047","0.0539373883077896"
"Bad ","2000","Rhineland-Palatinate,Saarland","direct migration background","6","","",""
"Bad ","2000","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Bad ","2000","Baden-Württemberg","no migration background","70","0.0448629891945815","0.0357104045469461","0.054015573842217"
"Bad ","2000","Baden-Württemberg","direct migration background","35","0.0480003956544058","0.0329113527117036","0.063089438597108"
"Bad ","2000","Baden-Württemberg","indirect migration background","","","",""
"Bad ","2000","Bavaria","no migration background","88","0.0396170184650489","0.0324075448864384","0.0468264920436595"
"Bad ","2000","Bavaria","direct migration background","16","","",""
"Bad ","2000","Bavaria","indirect migration background","1","","",""
"Bad ","2000","Berlin","no migration background","26","","",""
"Bad ","2000","Berlin","direct migration background","3","","",""
"Bad ","2000","Berlin","indirect migration background","","","",""
"Bad ","2000","Brandenburg","no migration background","37","0.0398193167440079","0.0276819661749286","0.0519566673130872"
"Bad ","2000","Brandenburg","direct migration background","1","","",""
"Bad ","2000","Brandenburg","indirect migration background","","","",""
"Bad ","2000","Mecklenburg-Western Pomerania","no migration background","12","","",""
"Bad ","2000","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Bad ","2000","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Bad ","2000","Saxony","no migration background","50","0.0350929668608427","0.026446747573801","0.0437391861478844"
"Bad ","2000","Saxony","direct migration background","1","","",""
"Bad ","2000","Saxony","indirect migration background","","","",""
"Bad ","2000","Saxony-Anhalt","no migration background","57","0.0673702668211094","0.0519571667087133","0.0827833669335055"
