"m11126","year","e11103","n","percent","lower_confidence","upper_confidence"
"Good","1999","Full Time","2885","0.481091921146208","0.468280733393727","0.49390310889869"
"Good","1999","Part Time","1398","0.460223968866802","0.442213783972178","0.478234153761427"
"Good","1999","Not Working","1433","0.26095551586949","0.248725346890219","0.273185684848761"
"Satisfactory","1999","Full Time","1774","0.30822997397078","0.296390062561126","0.320069885380434"
"Satisfactory","1999","Part Time","893","0.303312582513064","0.286701767040172","0.319923397985956"
"Satisfactory","1999","Not Working","1811","0.373115596213182","0.35964678203988","0.386584410386484"
"Poor","1999","Full Time","493","0.0946960293076323","0.0871885655385926","0.102203493076672"
"Poor","1999","Part Time","286","0.102476156838448","0.0915174030675948","0.113434910609301"
"Poor","1999","Not Working","954","0.211761002225393","0.200383003580982","0.223139000869805"
"Bad ","1999","Full Time","74","0.0147294014521997","0.0116405255609828","0.0178182773434167"
"Bad ","1999","Part Time","51","0.0184631277491458","0.0135986894002294","0.0233275660980622"
"Bad ","1999","Not Working","379","0.0872855373975401","0.0794249945706115","0.0951460802244688"
"Very good","2000","Full Time","1315","0.139287061796223","0.13252842203842","0.146045701554026"
"Very good","2000","Part Time","666","0.134389052521869","0.125017363784384","0.143760741259355"
"Very good","2000","Not Working","713","0.0682361011572113","0.0630419824257657","0.0734302198886569"
"Good","2000","Full Time","4898","0.46883566492018","0.459094755192061","0.4785765746483"
"Good","2000","Part Time","2285","0.428582654564622","0.414984857839258","0.442180451289987"
"Good","2000","Not Working","2618","0.26755659181675","0.258437602732609","0.276675580900891"
"Satisfactory","2000","Full Time","2967","0.295266467732935","0.286362280635154","0.304170654830715"
"Satisfactory","2000","Part Time","1541","0.316387816262888","0.303609038646499","0.329166593879277"
"Satisfactory","2000","Not Working","3341","0.386852001798449","0.376819553912621","0.396884449684277"
"Poor","2000","Full Time","788","0.0843524871052507","0.0789276356515326","0.0897773385589687"
"Poor","2000","Part Time","502","0.0985279351553083","0.0903389446609445","0.106716925649672"
"Poor","2000","Not Working","1728","0.19794281202739","0.18973505736823","0.206150566686549"
"Bad ","2000","Full Time","114","0.0122583184454112","0.0101104291948405","0.0144062076959818"
"Bad ","2000","Part Time","94","0.0221125414953117","0.0180720117498016","0.0261530712408219"
"Bad ","2000","Not Working","653","0.0794124932002005","0.0738428319131134","0.0849821544872877"
"Very good","2001","Full Time","1176","0.140787259662349","0.133630693882055","0.147943825442644"
"Very good","2001","Part Time","623","0.131655903576939","0.122122439701779","0.1411893674521"
"Very good","2001","Not Working","631","0.064957930222225","0.0595997832010434","0.0703160772434067"
"Good","2001","Full Time","4408","0.469377145193381","0.459108182381507","0.479646108005255"
"Good","2001","Part Time","2202","0.439508928545063","0.425514575413592","0.453503281676534"
"Good","2001","Not Working","2230","0.251112991996328","0.241684858990214","0.260541125002441"
"Satisfactory","2001","Full Time","2677","0.295202923015063","0.285817258870311","0.304588587159815"
"Satisfactory","2001","Part Time","1447","0.30101483086404","0.288081435447975","0.313948226280104"
"Satisfactory","2001","Not Working","3056","0.39150197585038","0.380890408705019","0.402113542995741"
"Poor","2001","Full Time","712","0.0814248862054681","0.075797476265543","0.0870522961453932"
"Poor","2001","Part Time","465","0.104960168820762","0.0963180930471006","0.113602244594423"
"Poor","2001","Not Working","1609","0.211617434229671","0.202737143398255","0.220497725061087"
"Bad ","2001","Full Time","100","0.0132077859237386","0.0108586913415611","0.0155568805059162"
"Bad ","2001","Part Time","95","0.0228601681931959","0.0186460889552947","0.0270742474310972"
"Bad ","2001","Not Working","601","0.0808096677013966","0.0748842721707922","0.086735063232001"
"Very good","2002","Full Time","1094","0.118548980188953","0.112075527059945","0.125022433317961"
"Very good","2002","Part Time","616","0.106403179876944","0.0980574396912863","0.114748920062602"
"Very good","2002","Not Working","643","0.060823053850996","0.0556787540935519","0.0659673536084401"
"Good","2002","Full Time","4757","0.481070986634632","0.471065307688188","0.491076665581076"
"Good","2002","Part Time","2405","0.432910661237119","0.419500264341472","0.446321058132766"
"Good","2002","Not Working","2348","0.253674974178854","0.244309683552763","0.263040264804945"
"Satisfactory","2002","Full Time","2890","0.308254545301465","0.299007224885236","0.317501865717694"
"Satisfactory","2002","Part Time","1612","0.329419478430904","0.316698607263189","0.342140349598618"
"Satisfactory","2002","Not Working","3055","0.388062124818343","0.377573398825733","0.398550850810954"
"Poor","2002","Full Time","739","0.0807749861999552","0.0753181946056477","0.0862317777942627"
"Poor","2002","Part Time","527","0.112164475838016","0.10362343744406","0.120705514231972"
"Poor","2002","Not Working","1650","0.213823008139161","0.204998188731704","0.222647827546618"
"Bad ","2002","Full Time","99","0.0113505016749949","0.00922913028162694","0.0134718730683628"
"Bad ","2002","Part Time","84","0.0191022046170169","0.0153973567843791","0.0228070524496547"
"Bad ","2002","Not Working","596","0.0836168390126454","0.0776587928016911","0.0895748852235997"
"Very good","2003","Full Time","1053","0.116998889536976","0.110327593658524","0.123670185415428"
"Very good","2003","Part Time","578","0.103936102750254","0.0955915369218082","0.1122806685787"
"Very good","2003","Not Working","626","0.0624287803075035","0.0571933028495887","0.0676642577654182"
"Good","2003","Full Time","4451","0.488623789267719","0.478248594177329","0.49899898435811"
"Good","2003","Part Time","2402","0.449973372184134","0.436370321825326","0.463576422542942"
"Good","2003","Not Working","2454","0.272405974058977","0.262771797271199","0.282040150846754"
"Satisfactory","2003","Full Time","2606","0.299779970381666","0.290270479230989","0.309289461532343"
"Satisfactory","2003","Part Time","1533","0.311588947465271","0.298925090975709","0.324252803954833"
"Satisfactory","2003","Not Working","2909","0.368996000666372","0.358553882086415","0.37943811924633"
"Poor","2003","Full Time","706","0.0808645122922686","0.075205932285889","0.0865230922986482"
"Poor","2003","Part Time","537","0.115012546185656","0.106289017227784","0.123736075143528"
"Poor","2003","Not Working","1614","0.211138396581933","0.202306667186215","0.219970125977652"
"Bad ","2003","Full Time","101","0.0137328385213699","0.0113172878565633","0.0161483891861765"
"Bad ","2003","Part Time","88","0.0194890314146844","0.0157092002884549","0.0232688625409139"
"Bad ","2003","Not Working","600","0.0850308483852139","0.0789947929825743","0.0910669037878535"
"Very good","2004","Full Time","972","0.119165057353948","0.112263760804424","0.126066353903472"
"Very good","2004","Part Time","579","0.12304593776542","0.113965313400442","0.132126562130398"
"Very good","2004","Not Working","657","0.0657375361480614","0.060373288625012","0.0711017836711107"
"Good","2004","Full Time","4212","0.474794354257929","0.464157176299359","0.4854315322165"
"Good","2004","Part Time","2340","0.427649356870773","0.413973055963893","0.441325657777653"
"Good","2004","Not Working","2434","0.263626513419829","0.254089524844738","0.27316350199492"
"Satisfactory","2004","Full Time","2460","0.292669215225978","0.282977318885602","0.302361111566355"
"Satisfactory","2004","Part Time","1488","0.304351887892381","0.291632200033897","0.317071575750866"
"Satisfactory","2004","Not Working","2866","0.360572368119111","0.350178922004508","0.370965814233714"
"Poor","2004","Full Time","726","0.0983397018853709","0.0919966994772429","0.104682704293499"
"Poor","2004","Part Time","525","0.120166865606899","0.111178387358808","0.129155343854991"
"Poor","2004","Not Working","1607","0.220162377540495","0.21119343394491","0.229131321136079"
"Bad ","2004","Full Time","96","0.0150316712767732","0.0124397385404594","0.017623604013087"
"Bad ","2004","Part Time","95","0.0247859518645261","0.0204881496655497","0.0290837540635025"
"Bad ","2004","Not Working","635","0.0899012047725038","0.0837097219347702","0.0960926876102373"
"Very good","2005","Full Time","864","0.111550076244031","0.104661903278207","0.118438249209855"
"Very good","2005","Part Time","512","0.100879660327692","0.0923782644118005","0.109381056243584"
"Very good","2005","Not Working","576","0.0612780651639226","0.0559882800869763","0.0665678502408689"
"Good","2005","Full Time","3865","0.461545650111624","0.450637919414721","0.472453380808526"
"Good","2005","Part Time","2216","0.438116757612753","0.424111293737456","0.452122221488049"
"Good","2005","Not Working","2254","0.25875383581235","0.249094624885688","0.268413046739012"
"Satisfactory","2005","Full Time","2470","0.312288221152032","0.302148321330164","0.322428120973899"
"Satisfactory","2005","Part Time","1487","0.319382970235769","0.306222033280825","0.332543907190714"
"Satisfactory","2005","Not Working","2836","0.363808757798158","0.353197974627855","0.374419540968461"
"Poor","2005","Full Time","724","0.100086991688177","0.0935203742784925","0.106653609097862"
"Poor","2005","Part Time","515","0.119105966919368","0.109962558508332","0.128249375330403"
"Poor","2005","Not Working","1632","0.228598789976356","0.219337016741618","0.237860563211095"
"Bad ","2005","Full Time","101","0.0145290608041365","0.0119109181114829","0.0171472034967901"
"Bad ","2005","Part Time","91","0.0225146449044177","0.0183270254776531","0.0267022643311822"
"Bad ","2005","Not Working","599","0.0875605512492135","0.0813264580267757","0.0937946444716514"
"Very good","2006","Full Time","886","0.110944004600474","0.104243718548773","0.117644290652175"
"Very good","2006","Part Time","538","0.107281752607279","0.0987243214994284","0.115839183715129"
"Very good","2006","Not Working","700","0.0743735636054406","0.0689169917692547","0.0798301354416265"
"Good","2006","Full Time","4085","0.471498386706328","0.460848619075502","0.482148154337154"
"Good","2006","Part Time","2264","0.41915975607799","0.405515765378402","0.432803746777577"
"Good","2006","Not Working","2648","0.267903022556525","0.258692891284462","0.277113153828589"
"Satisfactory","2006","Full Time","2644","0.313605402608701","0.303707217671395","0.323503587546007"
"Satisfactory","2006","Part Time","1610","0.333899846517708","0.320859139067726","0.34694055396769"
"Satisfactory","2006","Not Working","3082","0.356967505476589","0.347003739725702","0.366931271227475"
"Poor","2006","Full Time","732","0.0899772341307769","0.0838724639985372","0.0960820042630166"
"Poor","2006","Part Time","499","0.113040503087144","0.104284776115289","0.121796230058999"
"Poor","2006","Not Working","1745","0.209108901541248","0.200651492986386","0.21756631009611"
"Bad ","2006","Full Time","93","0.0139749719537202","0.0114706145429915","0.0164793293644489"
"Bad ","2006","Part Time","113","0.0266181417098792","0.0221671809459205","0.0310691024738378"
"Bad ","2006","Not Working","707","0.0916470068201969","0.0856466210126648","0.0976473926277291"
"Very good","2007","Full Time","735","0.0951484049137503","0.0886641429174066","0.101632666910094"
"Very good","2007","Part Time","479","0.0987901042987395","0.0902732946592657","0.107306913938213"
"Very good","2007","Not Working","670","0.0759201879340857","0.0702328787491537","0.0816074971190177"
"Good","2007","Full Time","3895","0.486268305988246","0.47522301194697","0.497313600029523"
"Good","2007","Part Time","2145","0.429247136169476","0.415118995990808","0.443375276348145"
"Good","2007","Not Working","2421","0.257575491998583","0.248185788485095","0.266965195512071"
"Satisfactory","2007","Full Time","2455","0.313626977530484","0.303373812938537","0.323880142122432"
"Satisfactory","2007","Part Time","1520","0.331811892937397","0.318371790238456","0.345251995636338"
"Satisfactory","2007","Not Working","2926","0.364379301382231","0.354045756610559","0.374712846153904"
"Poor","2007","Full Time","691","0.09207411703056","0.0856846431388158","0.0984635909223042"
"Poor","2007","Part Time","484","0.119211238940159","0.109962091012932","0.128460386867385"
"Poor","2007","Not Working","1703","0.221742480085479","0.212822588547916","0.230662371623043"
"Bad ","2007","Full Time","90","0.0128821945369588","0.0103901801833476","0.0153742088905699"
"Bad ","2007","Part Time","87","0.0209396276542285","0.0168527046461169","0.02502655066234"
"Bad ","2007","Not Working","612","0.0803825385996203","0.0745446214981022","0.0862204557011385"
"Very good","2008","Full Time","779","0.106476850555163","0.0994924408132695","0.113461260297056"
"Very good","2008","Part Time","469","0.111267031769389","0.101998570942759","0.120535492596018"
"Very good","2008","Not Working","554","0.0692457368153892","0.0635906985889816","0.0749007750417967"
"Good","2008","Full Time","3583","0.463456505909446","0.452164888236531","0.474748123582362"
"Good","2008","Part Time","2040","0.43704313849294","0.422423439416326","0.451662837569554"
"Good","2008","Not Working","2239","0.267100235315177","0.257244683763169","0.276955786867186"
"Satisfactory","2008","Full Time","2334","0.317198575530115","0.306660482454588","0.327736668605641"
"Satisfactory","2008","Part Time","1349","0.310296832251645","0.29666172673156","0.323931937771731"
"Satisfactory","2008","Not Working","2761","0.370711396194634","0.359952581944931","0.381470210444337"
"Poor","2008","Full Time","712","0.0995708086795625","0.092790647675724","0.106350969683401"
"Poor","2008","Part Time","478","0.120790821156908","0.111185723263872","0.130395919049945"
"Poor","2008","Not Working","1614","0.211878331094822","0.202775815882251","0.220980846307392"
"Bad ","2008","Full Time","84","0.0132972593257139","0.0107035372215352","0.0158909814298926"
"Bad ","2008","Part Time","86","0.0206021763291174","0.0164154474398789","0.024788905218356"
"Bad ","2008","Not Working","574","0.081064300579978","0.0749846462224747","0.0871439549374813"
"Very good","2009","Full Time","673","0.101142846896499","0.0940789716518542","0.108206722141143"
"Very good","2009","Part Time","410","0.0949716090115475","0.0861324419076332","0.103810776115462"
"Very good","2009","Not Working","487","0.0673715346694189","0.0615389044365684","0.0732041649022694"
"Good","2009","Full Time","3332","0.45684566115251","0.445175510213913","0.468515812091107"
"Good","2009","Part Time","1893","0.428445751944834","0.413526055272513","0.443365448617156"
"Good","2009","Not Working","1947","0.25544368166261","0.245295966923694","0.265591396401525"
"Satisfactory","2009","Full Time","2258","0.336145199551988","0.325078194681935","0.347212204422042"
"Satisfactory","2009","Part Time","1396","0.342780152086388","0.328469925396718","0.357090378776059"
"Satisfactory","2009","Not Working","2646","0.376401966784273","0.365128689182294","0.387675244386251"
"Poor","2009","Full Time","648","0.0938110574342397","0.0869803373429851","0.100641777525494"
"Poor","2009","Part Time","448","0.113860618346692","0.104283802584553","0.123437434108831"
"Poor","2009","Not Working","1482","0.21831891411895","0.208706502179613","0.227931326058287"
"Bad ","2009","Full Time","88","0.0120552349647634","0.00949850850409398","0.0146119614254329"
"Bad ","2009","Part Time","79","0.0199418686105381","0.0157269209309053","0.0241568162901708"
"Bad ","2009","Not Working","533","0.0824639027647491","0.0760633804941968","0.0888644250353013"
"Very good","2010","Full Time","1191","0.108045725618094","0.101718704686213","0.114372746549974"
"Very good","2010","Part Time","889","0.125456153615942","0.11731235375883","0.133599953473055"
"Very good","2010","Not Working","905","0.074136920355467","0.0686651892527398","0.0796086514581941"
"Good","2010","Full Time","4392","0.460956472824099","0.450797119675243","0.471115825972956"
"Good","2010","Part Time","2867","0.416093656384455","0.403974916673606","0.428212396095304"
"Good","2010","Not Working","2702","0.252611838525744","0.243537101472816","0.261686575578672"
"Satisfactory","2010","Full Time","2731","0.317137861020956","0.307653354403401","0.326622367638511"
"Satisfactory","2010","Part Time","1787","0.312231326100336","0.300838020518229","0.323624631682443"
"Satisfactory","2010","Not Working","2960","0.365070328581374","0.355015256860927","0.37512540030182"
"Poor","2010","Full Time","815","0.0996218747359306","0.0935178820686207","0.10572586740324"
"Poor","2010","Part Time","691","0.121654962351152","0.113618076428157","0.129691848274146"
"Poor","2010","Not Working","1639","0.221428174490291","0.212756561755211","0.230099787225372"
"Bad ","2010","Full Time","119","0.0142380658009204","0.0118235185973724","0.0166526130044685"
"Bad ","2010","Part Time","121","0.0245639015481151","0.0207581678174984","0.0283696352787318"
"Bad ","2010","Not Working","601","0.0867527380471239","0.0808741926338066","0.0926312834604412"
"Very good","2011","Full Time","1304","0.122541021467936","0.116309813341453","0.12877222959442"
"Very good","2011","Part Time","961","0.122417344718712","0.115083990097764","0.129750699339659"
"Very good","2011","Not Working","1049","0.0753872081853804","0.0703784090564023","0.0803960073143585"
"Good","2011","Full Time","5000","0.457163243697043","0.447696766913342","0.466629720480744"
"Good","2011","Part Time","3482","0.421723474090401","0.410674578668764","0.432772369512038"
"Good","2011","Not Working","3344","0.270749699836445","0.262319708340907","0.279179691331984"
"Satisfactory","2011","Full Time","3135","0.305454847509912","0.296702151380915","0.314207543638908"
"Satisfactory","2011","Part Time","2224","0.305979278994037","0.29566902366277","0.316289534325305"
"Satisfactory","2011","Not Working","3548","0.352961107969259","0.343894737602493","0.362027478336026"
"Poor","2011","Full Time","1048","0.101629109195717","0.0958872175443254","0.107371000847109"
"Poor","2011","Part Time","846","0.124484910221322","0.117098603013771","0.131871217428872"
"Poor","2011","Not Working","1988","0.218326456949684","0.210489080163295","0.226163833736072"
"Bad ","2011","Full Time","151","0.0132117781293919","0.0110420230560012","0.0153815332027825"
"Bad ","2011","Part Time","161","0.0253949919755282","0.0218751306557671","0.0289148532952894"
"Bad ","2011","Not Working","744","0.0825755270592314","0.0773537818853593","0.0877972722331035"
"Very good","2012","Full Time","1170","0.115060763726368","0.108938356455214","0.121183170997521"
"Very good","2012","Part Time","931","0.132480364702119","0.124791000534868","0.14016972886937"
"Very good","2012","Not Working","973","0.0747106308131239","0.0696448094756374","0.0797764521506105"
"Good","2012","Full Time","5102","0.476788265638895","0.467205223865612","0.486371307412177"
"Good","2012","Part Time","3362","0.410755507261155","0.399596784723835","0.421914229798475"
"Good","2012","Not Working","3223","0.271266300042711","0.262699823504387","0.279832776581035"
"Satisfactory","2012","Full Time","3155","0.312830464259744","0.303934596204655","0.321726332314833"
"Satisfactory","2012","Part Time","2175","0.315278487267479","0.304739978265964","0.325816996268993"
"Satisfactory","2012","Not Working","3543","0.360160324364977","0.35091114080218","0.369409507927774"
"Poor","2012","Full Time","874","0.0825760972615578","0.0772951228092313","0.0878570717138843"
"Poor","2012","Part Time","829","0.118420003921421","0.111091447859803","0.12574855998304"
"Poor","2012","Not Working","1949","0.219836641537898","0.211857380079853","0.227815902995942"
"Bad ","2012","Full Time","134","0.0127444091134357","0.0105922393899766","0.0148965788368948"
"Bad ","2012","Part Time","170","0.0230656368478261","0.0196608460431967","0.0264704276524554"
"Bad ","2012","Not Working","660","0.0740261032412904","0.068981677916614","0.0790705285659668"
"Very good","2013","Full Time","1091","0.110665314955909","0.104429278288489","0.11690135162333"
"Very good","2013","Part Time","814","0.116466058664327","0.109045656855662","0.123886460472992"
"Very good","2013","Not Working","2101","0.104229927582974","0.0992380155844478","0.1092218395815"
"Good","2013","Full Time","4548","0.456901458867232","0.446999505581894","0.466803412152569"
"Good","2013","Part Time","3149","0.405682779288933","0.394324342696017","0.41704121588185"
"Good","2013","Not Working","4831","0.285564003231348","0.278184861987134","0.292943144475561"
"Satisfactory","2013","Full Time","3004","0.316397646461203","0.307153034651235","0.325642258271172"
"Satisfactory","2013","Part Time","2144","0.320708044821797","0.309911139897245","0.331504949746348"
"Satisfactory","2013","Not Working","4335","0.341525789072599","0.333778432135367","0.349273146009831"
"Poor","2013","Full Time","941","0.100175986871438","0.094207958393706","0.106144015349169"
"Poor","2013","Part Time","897","0.131456493785927","0.123640163089053","0.139272824482801"
"Poor","2013","Not Working","2336","0.195145366471334","0.188670806251957","0.201619926690711"
"Bad ","2013","Full Time","138","0.0158595928442182","0.0133762033972114","0.0183429822912251"
"Bad ","2013","Part Time","175","0.025686623439016","0.0220271469908006","0.0293460998872314"
"Bad ","2013","Not Working","790","0.0735349136417461","0.069270751102851","0.0777990761806412"
"Very good","2014","Full Time","1197","0.121375951994405","0.115048709614264","0.127703194374546"
"Very good","2014","Part Time","854","0.118305886743903","0.111028953813391","0.125582819674415"
"Very good","2014","Not Working","1005","0.0783691898422906","0.0730909223476893","0.0836474573368919"
"Good","2014","Full Time","4902","0.463606337923248","0.453944425313356","0.47326825053314"
"Good","2014","Part Time","3245","0.414399067172717","0.403299744208518","0.425498390136917"
"Good","2014","Not Working","3008","0.259853227972637","0.251240054233478","0.268466401711796"
"Satisfactory","2014","Full Time","3044","0.300710323814189","0.291825489540464","0.309595158087914"
"Satisfactory","2014","Part Time","2347","0.312699258075988","0.302253906656449","0.323144609495527"
"Satisfactory","2014","Not Working","3336","0.363563354884159","0.354116051441896","0.373010658326422"
