"m11126","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Good","1996","Schleswig-Holstein","East Germany","","","",""
"Good","1996","Hamburg","West Germany","54","0.423772772701833","0.33816631657724","0.509379228826426"
"Good","1996","Hamburg","East Germany","","","",""
"Good","1996","Lower Saxony","West Germany","425","0.364120680827629","0.334960361730875","0.393280999924382"
"Good","1996","Lower Saxony","East Germany","","","",""
"Good","1996","Bremen","West Germany","28","","",""
"Good","1996","Bremen","East Germany","","","",""
"Good","1996","North Rhine-Westphalia","West Germany","1009","0.369669547500271","0.350981463802344","0.388357631198197"
"Good","1996","North Rhine-Westphalia","East Germany","","","",""
"Good","1996","Hesse","West Germany","365","0.377839174200546","0.346406609654544","0.409271738746548"
"Good","1996","Hesse","East Germany","","","",""
"Good","1996","Rhineland-Palatinate,Saarland","West Germany","282","0.371017166354562","0.335024713683153","0.407009619025972"
"Good","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","1996","Baden-Württemberg","West Germany","691","0.369501472477888","0.346657787952523","0.392345157003254"
"Good","1996","Baden-Württemberg","East Germany","","","",""
"Good","1996","Bavaria","West Germany","686","0.375245716057885","0.351953729016002","0.398537703099767"
"Good","1996","Bavaria","East Germany","","","",""
"Good","1996","Berlin","West Germany","101","0.3248065933912","0.271989909045813","0.377623277736586"
"Good","1996","Berlin","East Germany","79","0.322963754458911","0.264291060385585","0.381636448532236"
"Good","1996","Brandenburg","West Germany","","","",""
"Good","1996","Brandenburg","East Germany","248","0.396716545995304","0.357571813457801","0.435861278532808"
"Good","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","1996","Mecklenburg-Western Pomerania","East Germany","164","0.377552819440578","0.330045753796713","0.425059885084442"
"Good","1996","Saxony","West Germany","","","",""
"Good","1996","Saxony","East Germany","468","0.400299340161048","0.371475867598361","0.429122812723735"
"Good","1996","Saxony-Anhalt","West Germany","","","",""
"Good","1996","Saxony-Anhalt","East Germany","270","0.366609954977635","0.330364717684897","0.402855192270374"
"Good","1996","Thuringia","West Germany","","","",""
"Good","1996","Thuringia","East Germany","269","0.380036584701828","0.343005037498001","0.417068131905655"
"Satisfactory","1996","Schleswig-Holstein","West Germany","90","0.303893966449504","0.250774881513809","0.357013051385198"
"Satisfactory","1996","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","1996","Hamburg","West Germany","26","","",""
"Satisfactory","1996","Hamburg","East Germany","","","",""
"Satisfactory","1996","Lower Saxony","West Germany","347","0.352404905202211","0.323454476684919","0.381355333719503"
"Satisfactory","1996","Lower Saxony","East Germany","","","",""
"Satisfactory","1996","Bremen","West Germany","31","0.336923284297325","0.241877318083242","0.431969250511409"
"Satisfactory","1996","Bremen","East Germany","","","",""
"Satisfactory","1996","North Rhine-Westphalia","West Germany","842","0.354325915656007","0.335808433934134","0.372843397377879"
"Satisfactory","1996","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","1996","Hesse","West Germany","271","0.335494522180695","0.304884264001138","0.366104780360252"
"Satisfactory","1996","Hesse","East Germany","","","",""
"Satisfactory","1996","Rhineland-Palatinate,Saarland","West Germany","222","0.366116571689153","0.330223598351747","0.402009545026558"
"Satisfactory","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","1996","Baden-Württemberg","West Germany","553","0.357417077653378","0.33473576066207","0.380098394644686"
"Satisfactory","1996","Baden-Württemberg","East Germany","","","",""
"Satisfactory","1996","Bavaria","West Germany","499","0.319350255415141","0.29692230827434","0.341778202555942"
"Satisfactory","1996","Bavaria","East Germany","","","",""
"Satisfactory","1996","Berlin","West Germany","98","0.347439010472644","0.29373651549088","0.401141505454409"
"Satisfactory","1996","Berlin","East Germany","98","0.438472980647013","0.376212864670113","0.500733096623912"
"Satisfactory","1996","Brandenburg","West Germany","","","",""
"Satisfactory","1996","Brandenburg","East Germany","209","0.344318308146643","0.30629945147439","0.382337164818895"
"Satisfactory","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","1996","Mecklenburg-Western Pomerania","East Germany","146","0.405523514298507","0.35740707771919","0.453639950877824"
"Satisfactory","1996","Saxony","West Germany","","","",""
"Satisfactory","1996","Saxony","East Germany","413","0.377695640973433","0.349175017872949","0.406216264073916"
"Satisfactory","1996","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","1996","Saxony-Anhalt","East Germany","254","0.395181892456644","0.358409311336858","0.43195447357643"
"Satisfactory","1996","Thuringia","West Germany","","","",""
"Satisfactory","1996","Thuringia","East Germany","272","0.422863281223354","0.385174207505465","0.460552354941243"
"Poor","1996","Schleswig-Holstein","West Germany","36","0.112649211917992","0.0761348600988412","0.149163563737142"
"Poor","1996","Schleswig-Holstein","East Germany","","","",""
"Poor","1996","Hamburg","West Germany","19","","",""
"Poor","1996","Hamburg","East Germany","","","",""
"Poor","1996","Lower Saxony","West Germany","137","0.143367183821404","0.122129630625208","0.164604737017601"
"Poor","1996","Lower Saxony","East Germany","","","",""
"Poor","1996","Bremen","West Germany","21","","",""
"Poor","1996","Bremen","East Germany","","","",""
"Poor","1996","North Rhine-Westphalia","West Germany","319","0.137503288418388","0.1241708663389","0.150835710497877"
"Poor","1996","North Rhine-Westphalia","East Germany","","","",""
"Poor","1996","Hesse","West Germany","118","0.144992928796742","0.122166747744883","0.167819109848602"
"Poor","1996","Hesse","East Germany","","","",""
"Poor","1996","Rhineland-Palatinate,Saarland","West Germany","82","0.130414589365826","0.105323804002109","0.155505374729544"
"Poor","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","1996","Baden-Württemberg","West Germany","242","0.157434592413009","0.140197344682717","0.174671840143301"
"Poor","1996","Baden-Württemberg","East Germany","","","",""
"Poor","1996","Bavaria","West Germany","234","0.167388050747072","0.149429239219382","0.185346862274762"
"Poor","1996","Bavaria","East Germany","","","",""
"Poor","1996","Berlin","West Germany","57","0.200560435544015","0.15539979736166","0.245721073726369"
"Poor","1996","Berlin","East Germany","36","0.140486561609549","0.0968855159209177","0.184087607298179"
"Poor","1996","Brandenburg","West Germany","","","",""
"Poor","1996","Brandenburg","East Germany","79","0.149623887097594","0.121082277686547","0.178165496508641"
"Poor","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","1996","Mecklenburg-Western Pomerania","East Germany","51","0.121650818113819","0.08961696256334","0.153684673664298"
"Poor","1996","Saxony","West Germany","","","",""
"Poor","1996","Saxony","East Germany","125","0.133329262732154","0.113331730430839","0.15332679503347"
"Poor","1996","Saxony-Anhalt","West Germany","","","",""
"Poor","1996","Saxony-Anhalt","East Germany","94","0.152040688727797","0.125033422552667","0.179047954902928"
"Poor","1996","Thuringia","West Germany","","","",""
"Poor","1996","Thuringia","East Germany","58","0.101451104507763","0.0784167858606244","0.124485423154901"
"Bad ","1996","Schleswig-Holstein","West Germany","12","","",""
"Bad ","1996","Schleswig-Holstein","East Germany","","","",""
"Bad ","1996","Hamburg","West Germany","10","","",""
"Bad ","1996","Hamburg","East Germany","","","",""
"Bad ","1996","Lower Saxony","West Germany","39","0.0528000565624719","0.0392475297750269","0.0663525833499169"
"Bad ","1996","Lower Saxony","East Germany","","","",""
"Bad ","1996","Bremen","West Germany","4","","",""
"Bad ","1996","Bremen","East Germany","","","",""
"Bad ","1996","North Rhine-Westphalia","West Germany","104","0.0471236125414026","0.0389198825366724","0.0553273425461329"
"Bad ","1996","North Rhine-Westphalia","East Germany","","","",""
"Bad ","1996","Hesse","West Germany","41","0.0523112574906442","0.0378766348747434","0.066745880106545"
"Bad ","1996","Hesse","East Germany","","","",""
"Bad ","1996","Rhineland-Palatinate,Saarland","West Germany","23","","",""
"Bad ","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","1996","Baden-Württemberg","West Germany","57","0.0340412535198649","0.0254590642045736","0.0426234428351562"
"Bad ","1996","Baden-Württemberg","East Germany","","","",""
"Bad ","1996","Bavaria","West Germany","50","0.0430682778027949","0.033302355253939","0.0528342003516509"
"Bad ","1996","Bavaria","East Germany","","","",""
"Bad ","1996","Berlin","West Germany","17","","",""
"Bad ","1996","Berlin","East Germany","4","","",""
"Bad ","1996","Brandenburg","West Germany","","","",""
"Bad ","1996","Brandenburg","East Germany","22","","",""
"Bad ","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","1996","Mecklenburg-Western Pomerania","East Germany","9","","",""
"Bad ","1996","Saxony","West Germany","","","",""
"Bad ","1996","Saxony","East Germany","31","0.0409423074410828","0.0292850838703426","0.052599531011823"
"Bad ","1996","Saxony-Anhalt","West Germany","","","",""
"Bad ","1996","Saxony-Anhalt","East Germany","24","","",""
"Bad ","1996","Thuringia","West Germany","","","",""
"Bad ","1996","Thuringia","East Germany","18","","",""
"Very good","1997","Schleswig-Holstein","West Germany","28","","",""
"Very good","1997","Schleswig-Holstein","East Germany","","","",""
"Very good","1997","Hamburg","West Germany","18","","",""
"Very good","1997","Hamburg","East Germany","","","",""
"Very good","1997","Lower Saxony","West Germany","106","0.0814339654366954","0.0648117309563523","0.0980561999170385"
"Very good","1997","Lower Saxony","East Germany","","","",""
"Very good","1997","Bremen","West Germany","9","","",""
"Very good","1997","Bremen","East Germany","","","",""
"Very good","1997","North Rhine-Westphalia","West Germany","239","0.0757615324084192","0.0654259102703564","0.086097154546482"
"Very good","1997","North Rhine-Westphalia","East Germany","","","",""
"Very good","1997","Hesse","West Germany","98","0.117535554403036","0.0959356218952996","0.139135486910772"
"Very good","1997","Hesse","East Germany","","","",""
"Very good","1997","Rhineland-Palatinate,Saarland","West Germany","62","0.0837393982304129","0.0634359644056641","0.104042832055162"
"Very good","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","1997","Baden-Württemberg","West Germany","176","0.0974605392749211","0.0834565117100762","0.111464566839766"
"Very good","1997","Baden-Württemberg","East Germany","","","",""
"Very good","1997","Bavaria","West Germany","162","0.0892520786302245","0.0754154790007704","0.103088678259679"
"Very good","1997","Bavaria","East Germany","","","",""
"Very good","1997","Berlin","West Germany","28","","",""
"Very good","1997","Berlin","East Germany","26","","",""
"Very good","1997","Brandenburg","West Germany","","","",""
"Very good","1997","Brandenburg","East Germany","40","0.0659893121898464","0.0461244667832504","0.0858541575964423"
"Very good","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","1997","Mecklenburg-Western Pomerania","East Germany","34","0.0912692291782218","0.0627236065131358","0.119814851843308"
"Very good","1997","Saxony","West Germany","","","",""
"Very good","1997","Saxony","East Germany","73","0.0600061971326284","0.0459198846192298","0.074092509646027"
"Very good","1997","Saxony-Anhalt","West Germany","","","",""
"Very good","1997","Saxony-Anhalt","East Germany","33","0.0409528216932222","0.0259241097290024","0.055981533657442"
"Very good","1997","Thuringia","West Germany","","","",""
"Very good","1997","Thuringia","East Germany","47","0.0735579322314645","0.0536721359452336","0.0934437285176955"
"Good","1997","Schleswig-Holstein","West Germany","118","0.408547667983061","0.349913947663323","0.467181388302799"
"Good","1997","Schleswig-Holstein","East Germany","","","",""
"Good","1997","Hamburg","West Germany","42","0.306572711983406","0.225744997914069","0.387400426052743"
"Good","1997","Hamburg","East Germany","","","",""
"Good","1997","Lower Saxony","West Germany","435","0.368637593222868","0.339317145889642","0.397958040556094"
"Good","1997","Lower Saxony","East Germany","","","",""
"Good","1997","Bremen","West Germany","32","0.329941168579913","0.234889687989003","0.424992649170823"
"Good","1997","Bremen","East Germany","","","",""
"Good","1997","North Rhine-Westphalia","West Germany","1046","0.388180319627416","0.369145502614176","0.407215136640655"
"Good","1997","North Rhine-Westphalia","East Germany","","","",""
"Good","1997","Hesse","West Germany","371","0.393109023356097","0.360349995736719","0.425868050975474"
"Good","1997","Hesse","East Germany","","","",""
"Good","1997","Rhineland-Palatinate,Saarland","West Germany","326","0.392822054322883","0.357024694626035","0.428619414019731"
"Good","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","1997","Baden-Württemberg","West Germany","758","0.371710706577496","0.348892168491275","0.394529244663716"
"Good","1997","Baden-Württemberg","East Germany","","","",""
"Good","1997","Bavaria","West Germany","687","0.367717537697243","0.344316568221097","0.391118507173389"
"Good","1997","Bavaria","East Germany","","","",""
"Good","1997","Berlin","West Germany","93","0.353457952295174","0.297162220075573","0.409753684514775"
"Good","1997","Berlin","East Germany","94","0.369072465980494","0.307376080195463","0.430768851765526"
"Good","1997","Brandenburg","West Germany","","","",""
"Good","1997","Brandenburg","East Germany","233","0.35531326391811","0.317017340729567","0.393609187106652"
"Good","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","1997","Mecklenburg-Western Pomerania","East Germany","167","0.385110364267678","0.336876628256516","0.43334410027884"
"Good","1997","Saxony","West Germany","","","",""
"Good","1997","Saxony","East Germany","489","0.40794588591193","0.378797215318991","0.437094556504869"
"Good","1997","Saxony-Anhalt","West Germany","","","",""
"Good","1997","Saxony-Anhalt","East Germany","270","0.369833846977322","0.33322460607774","0.406443087876903"
"Good","1997","Thuringia","West Germany","","","",""
"Good","1997","Thuringia","East Germany","294","0.401913137128581","0.364565138958374","0.439261135298788"
"Satisfactory","1997","Schleswig-Holstein","West Germany","95","0.375215084555896","0.317462473808266","0.432967695303526"
"Satisfactory","1997","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","1997","Hamburg","West Germany","33","0.252069869945524","0.175952448509351","0.328187291381696"
"Satisfactory","1997","Hamburg","East Germany","","","",""
"Satisfactory","1997","Lower Saxony","West Germany","344","0.362801870440414","0.333580308482723","0.392023432398105"
"Satisfactory","1997","Lower Saxony","East Germany","","","",""
"Satisfactory","1997","Bremen","West Germany","30","0.30791106902093","0.214590416535776","0.401231721506084"
"Satisfactory","1997","Bremen","East Germany","","","",""
"Satisfactory","1997","North Rhine-Westphalia","West Germany","809","0.339096837401295","0.320606237015046","0.357587437787544"
"Satisfactory","1997","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","1997","Hesse","West Germany","252","0.334955823700727","0.303301126060701","0.366610521340752"
"Satisfactory","1997","Hesse","East Germany","","","",""
"Satisfactory","1997","Rhineland-Palatinate,Saarland","West Germany","205","0.327419861106442","0.293022937696901","0.361816784515984"
"Satisfactory","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","1997","Baden-Württemberg","West Germany","491","0.336480398147776","0.314169748538808","0.358791047756744"
"Satisfactory","1997","Baden-Württemberg","East Germany","","","",""
"Satisfactory","1997","Bavaria","West Germany","518","0.345158215548621","0.322085516057796","0.368230915039447"
"Satisfactory","1997","Bavaria","East Germany","","","",""
"Satisfactory","1997","Berlin","West Germany","105","0.395687485057993","0.338101717768448","0.453273252347539"
"Satisfactory","1997","Berlin","East Germany","79","0.364575048265805","0.303037560396343","0.426112536135267"
"Satisfactory","1997","Brandenburg","West Germany","","","",""
"Satisfactory","1997","Brandenburg","East Germany","235","0.399885842868712","0.360688428818771","0.439083256918652"
"Satisfactory","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","1997","Mecklenburg-Western Pomerania","East Germany","134","0.376686172956445","0.328657240655696","0.424715105257193"
"Satisfactory","1997","Saxony","West Germany","","","",""
"Satisfactory","1997","Saxony","East Germany","380","0.36654678708481","0.337967015597563","0.395126558572056"
"Satisfactory","1997","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","1997","Saxony-Anhalt","East Germany","247","0.406545525743611","0.369297079901703","0.44379397158552"
"Satisfactory","1997","Thuringia","West Germany","","","",""
"Satisfactory","1997","Thuringia","East Germany","231","0.357983083402392","0.321463687553435","0.394502479251349"
"Poor","1997","Schleswig-Holstein","West Germany","20","","",""
"Poor","1997","Schleswig-Holstein","East Germany","","","",""
"Poor","1997","Hamburg","West Germany","20","","",""
"Poor","1997","Hamburg","East Germany","","","",""
"Poor","1997","Lower Saxony","West Germany","114","0.130493282893038","0.110021202865803","0.150965362920273"
"Poor","1997","Lower Saxony","East Germany","","","",""
"Poor","1997","Bremen","West Germany","17","","",""
"Poor","1997","Bremen","East Germany","","","",""
"Poor","1997","North Rhine-Westphalia","West Germany","329","0.148072947551432","0.134200301890769","0.161945593212094"
"Poor","1997","North Rhine-Westphalia","East Germany","","","",""
"Poor","1997","Hesse","West Germany","104","0.124303366514241","0.102175607087123","0.14643112594136"
"Poor","1997","Hesse","East Germany","","","",""
"Poor","1997","Rhineland-Palatinate,Saarland","West Germany","107","0.174951571597608","0.147103590540243","0.202799552654972"
"Poor","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","1997","Baden-Württemberg","West Germany","235","0.161524145475557","0.144147359232549","0.178900931718566"
"Poor","1997","Baden-Württemberg","East Germany","","","",""
"Poor","1997","Bavaria","West Germany","212","0.159047899688942","0.141299029647376","0.176796769730508"
"Poor","1997","Bavaria","East Germany","","","",""
"Poor","1997","Berlin","West Germany","38","0.137156131057715","0.0966442948431159","0.177667967272314"
"Poor","1997","Berlin","East Germany","28","","",""
"Poor","1997","Brandenburg","West Germany","","","",""
"Poor","1997","Brandenburg","East Germany","65","0.124060796818827","0.0976837159469161","0.150437877690737"
"Poor","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","1997","Mecklenburg-Western Pomerania","East Germany","44","0.107367150651603","0.0766817457168921","0.138052555586313"
"Poor","1997","Saxony","West Germany","","","",""
"Poor","1997","Saxony","East Germany","120","0.127237773801596","0.107472957899325","0.147002589703867"
"Poor","1997","Saxony-Anhalt","West Germany","","","",""
"Poor","1997","Saxony-Anhalt","East Germany","88","0.132487317306464","0.106778332400491","0.158196302212436"
"Poor","1997","Thuringia","West Germany","","","",""
"Poor","1997","Thuringia","East Germany","72","0.127182970291517","0.101802761899724","0.15256317868331"
"Bad ","1997","Schleswig-Holstein","West Germany","9","","",""
"Bad ","1997","Schleswig-Holstein","East Germany","","","",""
"Bad ","1997","Hamburg","West Germany","12","","",""
"Bad ","1997","Hamburg","East Germany","","","",""
"Bad ","1997","Lower Saxony","West Germany","41","0.0566332880069848","0.0425855116879945","0.0706810643259751"
"Bad ","1997","Lower Saxony","East Germany","","","",""
"Bad ","1997","Bremen","West Germany","6","","",""
"Bad ","1997","Bremen","East Germany","","","",""
"Bad ","1997","North Rhine-Westphalia","West Germany","95","0.0488883630114388","0.04046590754058","0.0573108184822977"
"Bad ","1997","North Rhine-Westphalia","East Germany","","","",""
"Bad ","1997","Hesse","West Germany","29","","",""
"Bad ","1997","Hesse","East Germany","","","",""
"Bad ","1997","Rhineland-Palatinate,Saarland","West Germany","15","","",""
"Bad ","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","1997","Baden-Württemberg","West Germany","63","0.03282421052425","0.024411124970802","0.041237296077698"
"Bad ","1997","Baden-Württemberg","East Germany","","","",""
"Bad ","1997","Bavaria","West Germany","52","0.0388242684349694","0.0294492064141843","0.0481993304557545"
"Bad ","1997","Bavaria","East Germany","","","",""
"Bad ","1997","Berlin","West Germany","13","","",""
"Bad ","1997","Berlin","East Germany","8","","",""
"Bad ","1997","Brandenburg","West Germany","","","",""
"Bad ","1997","Brandenburg","East Germany","27","","",""
"Bad ","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","1997","Mecklenburg-Western Pomerania","East Germany","12","","",""
"Bad ","1997","Saxony","West Germany","","","",""
"Bad ","1997","Saxony","East Germany","30","0.038263356069036","0.0268856061627209","0.0496411059753512"
"Bad ","1997","Saxony-Anhalt","West Germany","","","",""
"Bad ","1997","Saxony-Anhalt","East Germany","30","0.0501804882793815","0.0336247769746066","0.0667361995841564"
"Bad ","1997","Thuringia","West Germany","","","",""
"Bad ","1997","Thuringia","East Germany","18","","",""
"Very good","1998","Schleswig-Holstein","West Germany","47","0.108785613944391","0.0763499129920949","0.141221314896687"
"Very good","1998","Schleswig-Holstein","East Germany","","","",""
"Very good","1998","Hamburg","West Germany","13","","",""
"Very good","1998","Hamburg","East Germany","","","",""
"Very good","1998","Lower Saxony","West Germany","153","0.124391574153287","0.105742137167859","0.143041011138715"
"Very good","1998","Lower Saxony","East Germany","","","",""
"Very good","1998","Bremen","West Germany","11","","",""
"Very good","1998","Bremen","East Germany","","","",""
"Very good","1998","North Rhine-Westphalia","West Germany","295","0.0909642245681749","0.0804051060403596","0.10152334309599"
"Very good","1998","North Rhine-Westphalia","East Germany","","","",""
"Very good","1998","Hesse","West Germany","109","0.112430856042912","0.0923219808382297","0.132539731247594"
"Very good","1998","Hesse","East Germany","","","",""
"Very good","1998","Rhineland-Palatinate,Saarland","West Germany","70","0.0804383218212622","0.0616623466241646","0.0992142970183598"
"Very good","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","1998","Baden-Württemberg","West Germany","207","0.106721649137463","0.0925676337468017","0.120875664528123"
"Very good","1998","Baden-Württemberg","East Germany","","","",""
"Very good","1998","Bavaria","West Germany","243","0.124142447089584","0.10921312153869","0.139071772640479"
"Very good","1998","Bavaria","East Germany","","","",""
"Very good","1998","Berlin","West Germany","26","","",""
"Very good","1998","Berlin","East Germany","26","","",""
"Very good","1998","Brandenburg","West Germany","","","",""
"Very good","1998","Brandenburg","East Germany","39","0.0657791160885813","0.0463288924789993","0.0852293396981632"
"Very good","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","1998","Mecklenburg-Western Pomerania","East Germany","29","","",""
"Very good","1998","Saxony","West Germany","","","",""
"Very good","1998","Saxony","East Germany","106","0.0809881919994983","0.0654615641352568","0.0965148198637398"
"Very good","1998","Saxony-Anhalt","West Germany","","","",""
"Very good","1998","Saxony-Anhalt","East Germany","50","0.0683604725474504","0.0495577159082351","0.0871632291866657"
"Very good","1998","Thuringia","West Germany","","","",""
"Very good","1998","Thuringia","East Germany","56","0.070121924090528","0.0516488157466685","0.0885950324343875"
"Good","1998","Schleswig-Holstein","West Germany","168","0.456527996523129","0.404639778491921","0.508416214554338"
"Good","1998","Schleswig-Holstein","East Germany","","","",""
"Good","1998","Hamburg","West Germany","72","0.413186379558227","0.3354166082552","0.490956150861255"
"Good","1998","Hamburg","East Germany","","","",""
"Good","1998","Lower Saxony","West Germany","490","0.371702453465554","0.344394090089131","0.399010816841977"
"Good","1998","Lower Saxony","East Germany","","","",""
"Good","1998","Bremen","West Germany","36","0.329213222584922","0.237566215725972","0.420860229443873"
"Good","1998","Bremen","East Germany","","","",""
"Good","1998","North Rhine-Westphalia","West Germany","1217","0.401479500391998","0.383479477028247","0.41947952375575"
"Good","1998","North Rhine-Westphalia","East Germany","","","",""
"Good","1998","Hesse","West Germany","375","0.373831839717328","0.343033482160259","0.404630197274397"
"Good","1998","Hesse","East Germany","","","",""
"Good","1998","Rhineland-Palatinate,Saarland","West Germany","357","0.414559117559896","0.380548436470403","0.448569798649389"
"Good","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","1998","Baden-Württemberg","West Germany","803","0.385882498696625","0.36356665692389","0.408198340469361"
"Good","1998","Baden-Württemberg","East Germany","","","",""
"Good","1998","Bavaria","West Germany","814","0.391597784747688","0.369498470157107","0.413697099338268"
"Good","1998","Bavaria","East Germany","","","",""
"Good","1998","Berlin","West Germany","131","0.410387796772468","0.354444208724211","0.466331384820725"
"Good","1998","Berlin","East Germany","96","0.422148286371802","0.358866186701427","0.485430386042177"
"Good","1998","Brandenburg","West Germany","","","",""
"Good","1998","Brandenburg","East Germany","262","0.389303751798036","0.351046592728679","0.427560910867394"
"Good","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","1998","Mecklenburg-Western Pomerania","East Germany","184","0.409671991021452","0.362128396748246","0.457215585294659"
"Good","1998","Saxony","West Germany","","","",""
"Good","1998","Saxony","East Germany","533","0.418163265465564","0.390090884152801","0.446235646778327"
"Good","1998","Saxony-Anhalt","West Germany","","","",""
"Good","1998","Saxony-Anhalt","East Germany","277","0.372076628148946","0.33606319178252","0.408090064515371"
"Good","1998","Thuringia","West Germany","","","",""
"Good","1998","Thuringia","East Germany","303","0.368576065863259","0.333676168799096","0.403475962927422"
"Satisfactory","1998","Schleswig-Holstein","West Germany","94","0.279974043141661","0.233202745316314","0.326745340967009"
"Satisfactory","1998","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","1998","Hamburg","West Germany","40","0.233893156061437","0.167037037596336","0.300749274526539"
"Satisfactory","1998","Hamburg","East Germany","","","",""
"Satisfactory","1998","Lower Saxony","West Germany","372","0.307565869096165","0.281487911157862","0.333643827034468"
"Satisfactory","1998","Lower Saxony","East Germany","","","",""
"Satisfactory","1998","Bremen","West Germany","36","0.348927049692644","0.255972735831345","0.441881363553943"
"Satisfactory","1998","Bremen","East Germany","","","",""
"Satisfactory","1998","North Rhine-Westphalia","West Germany","872","0.322624153952431","0.305458310049618","0.339789997855244"
"Satisfactory","1998","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","1998","Hesse","West Germany","308","0.346884013926648","0.316584809708116","0.37718321814518"
"Satisfactory","1998","Hesse","East Germany","","","",""
"Satisfactory","1998","Rhineland-Palatinate,Saarland","West Germany","230","0.306759436059983","0.274923214466818","0.338595657653147"
"Satisfactory","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","1998","Baden-Württemberg","West Germany","524","0.331582335075695","0.310000933418849","0.353163736732542"
"Satisfactory","1998","Baden-Württemberg","East Germany","","","",""
"Satisfactory","1998","Bavaria","West Germany","534","0.300367798415498","0.279612696103712","0.321122900727283"
"Satisfactory","1998","Bavaria","East Germany","","","",""
"Satisfactory","1998","Berlin","West Germany","82","0.298649656611065","0.246599938333428","0.350699374888701"
"Satisfactory","1998","Berlin","East Germany","79","0.346992009700092","0.286001937546447","0.407982081853736"
"Satisfactory","1998","Brandenburg","West Germany","","","",""
"Satisfactory","1998","Brandenburg","East Germany","234","0.399867329529487","0.361431399663256","0.438303259395719"
"Satisfactory","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","1998","Mecklenburg-Western Pomerania","East Germany","138","0.357699032261558","0.311359104669451","0.404038959853665"
"Satisfactory","1998","Saxony","West Germany","","","",""
"Satisfactory","1998","Saxony","East Germany","384","0.333250929596225","0.306423896768067","0.360077962424383"
"Satisfactory","1998","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","1998","Saxony-Anhalt","East Germany","228","0.34596271828358","0.310521311948134","0.381404124619026"
"Satisfactory","1998","Thuringia","West Germany","","","",""
"Satisfactory","1998","Thuringia","East Germany","266","0.391200287609731","0.35589523499443","0.426505340225032"
"Poor","1998","Schleswig-Holstein","West Germany","37","0.125369678667885","0.0908747714631081","0.159864585872663"
"Poor","1998","Schleswig-Holstein","East Germany","","","",""
"Poor","1998","Hamburg","West Germany","13","","",""
"Poor","1998","Hamburg","East Germany","","","",""
"Poor","1998","Lower Saxony","West Germany","144","0.144071719938133","0.124227988731266","0.163915451144999"
"Poor","1998","Lower Saxony","East Germany","","","",""
"Poor","1998","Bremen","West Germany","13","","",""
"Poor","1998","Bremen","East Germany","","","",""
"Poor","1998","North Rhine-Westphalia","West Germany","361","0.145747772929151","0.132791028574937","0.158704517283365"
"Poor","1998","North Rhine-Westphalia","East Germany","","","",""
"Poor","1998","Hesse","West Germany","123","0.132308560126807","0.110740029948339","0.153877090305274"
"Poor","1998","Hesse","East Germany","","","",""
"Poor","1998","Rhineland-Palatinate,Saarland","West Germany","120","0.148606410356643","0.124050019914366","0.17316280079892"
"Poor","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","1998","Baden-Württemberg","West Germany","224","0.133472053483933","0.117882041346571","0.149062065621295"
"Poor","1998","Baden-Württemberg","East Germany","","","",""
"Poor","1998","Bavaria","West Germany","215","0.138027689416114","0.122410852888577","0.153644525943651"
"Poor","1998","Bavaria","East Germany","","","",""
