"ple0044_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1994","Saxony","Female","444","0.789914441176204","0.757291523004373","0.822537359348034","2"
"No","1994","Saxony-Anhalt","Male","194","0.649646421611747","0.59785818839509","0.701434654828405","2"
"No","1994","Saxony-Anhalt","Female","260","0.753090355128533","0.709329455120386","0.796851255136679","2"
"No","1994","Thuringia","Male","177","0.599698708828296","0.545677462194149","0.653719955462444","2"
"No","1994","Thuringia","Female","247","0.772433552787457","0.728446986877439","0.816420118697475","2"
"Yes","1994","Schleswig-Holstein","Male","60","0.421089302311965","0.337492708253272","0.504685896370657","1"
"Yes","1994","Schleswig-Holstein","Female","37","0.210894126595561","0.145610790154075","0.276177463037048","1"
"Yes","1994","Hamburg","Male","16","","","","1"
"Yes","1994","Hamburg","Female","14","","","","1"
"Yes","1994","Hesse","Male","156","0.302979606672936","0.260330483902584","0.345628729443287","1"
"Yes","1994","Hesse","Female","94","0.158977079637749","0.125989666092214","0.191964493183284","1"
"Yes","1994","Rhineland-Palatinate,Saarland","Male","98","0.316783192918369","0.264139323852919","0.369427061983819","1"
"Yes","1994","Rhineland-Palatinate,Saarland","Female","67","0.164543108865302","0.124660742263321","0.204425475467283","1"
"Yes","1994","Baden-Württemberg","Male","299","0.366118660144288","0.333865476020271","0.398371844268305","1"
"Yes","1994","Baden-Württemberg","Female","167","0.17469214838758","0.149475712974084","0.199908583801077","1"
"Yes","1994","Bavaria","Male","288","0.361092055747601","0.327166197789085","0.395017913706117","1"
"Yes","1994","Bavaria","Female","194","0.210175783400911","0.182117432535183","0.238234134266639","1"
"Yes","1994","Berlin","Male","90","0.302654151199317","0.246812423758406","0.358495878640229","1"
"Yes","1994","Berlin","Female","72","0.219196537280185","0.171664185079943","0.266728889480428","1"
"Yes","1994","Brandenburg","Male","119","0.371391348394268","0.316160655194182","0.426622041594355","1"
"Yes","1994","Brandenburg","Female","71","0.204794469095685","0.160158797387005","0.249430140804366","1"
"Yes","1994","Mecklenburg-Western Pomerania","Male","85","0.360423465718681","0.294376501284054","0.426470430153308","1"
"Yes","1994","Mecklenburg-Western Pomerania","Female","53","0.224025263059027","0.167226980036518","0.280823546081536","1"
"Yes","1994","Saxony","Male","213","0.35000038992543","0.309239277207265","0.390761502643595","1"
"Yes","1994","Saxony","Female","155","0.210085558823796","0.177462640651966","0.242708476995627","1"
"Yes","1994","Saxony-Anhalt","Male","132","0.350353578388253","0.298565345171595","0.402141811604911","1"
"Yes","1994","Lower Saxony","Male","164","0.352006896344574","0.309102144677759","0.394911648011389","1"
"Yes","1994","Lower Saxony","Female","101","0.173325190890821","0.139706421982592","0.20694395979905","1"
"Yes","1994","Bremen","Male","11","","","","1"
"Yes","1994","Saxony-Anhalt","Female","113","0.246909644871467","0.203148744863321","0.290670544879614","1"
"Yes","1994","Thuringia","Male","139","0.400301291171704","0.346280044537556","0.454322537805851","1"
"Yes","1994","Bremen","Female","5","","","","1"
"Yes","1994","North Rhine-Westphalia","Male","452","0.366894211233635","0.339360266798528","0.394428155668741","1"
"Yes","1994","North Rhine-Westphalia","Female","285","0.206984954085803","0.184641180698012","0.229328727473595","1"
"Yes","1994","Thuringia","Female","102","0.227566447212543","0.183579881302525","0.271553013122561","1"
"No","1995","Schleswig-Holstein","Male","84","0.707054915007431","0.628820814153605","0.785289015861256","2"
"No","1995","Schleswig-Holstein","Female","116","0.804495581019061","0.740385024889897","0.868606137148225","2"
"No","1995","Hamburg","Male","45","0.768326414660006","0.663308500473951","0.87334432884606","2"
"No","1995","Hamburg","Female","54","0.791835283955493","0.696039911612223","0.887630656298764","2"
"No","1995","Lower Saxony","Male","323","0.636670804716153","0.594597769044732","0.678743840387575","2"
"No","1995","Lower Saxony","Female","409","0.817574442161968","0.784089917684521","0.851058966639414","2"
"No","1995","Bremen","Male","33","0.796929419632546","0.67806409313789","0.915794746127203","2"
"No","1995","North Rhine-Westphalia","Male","756","0.637712852985319","0.610517386265077","0.664908319705562","2"
"No","1995","Bremen","Female","44","0.936435249166986","0.868809803563375","1.0040606947706","2"
"No","1995","North Rhine-Westphalia","Female","995","0.801729309918636","0.78006461476981","0.823394005067462","2"
"No","1995","Berlin","Male","174","0.683291154692615","0.626746128074072","0.739836181311158","2"
"No","1995","Hesse","Male","287","0.692560097321091","0.649735872395786","0.735384322246397","2"
"No","1995","Berlin","Female","217","0.795517646068224","0.748692570409279","0.842342721727169","2"
"No","1995","Brandenburg","Male","154","0.588503371700025","0.530551719165089","0.646455024234961","2"
"No","1995","Brandenburg","Female","219","0.758858150139303","0.710691840606891","0.807024459671715","2"
"No","1995","Hesse","Female","379","0.831185969295379","0.79767547423413","0.864696464356627","2"
"No","1995","Rhineland-Palatinate,Saarland","Male","229","0.716725669700035","0.66833004896959","0.765121290430479","2"
"No","1995","Rhineland-Palatinate,Saarland","Female","285","0.829307966809763","0.790279766307062","0.868336167312465","2"
"No","1995","Baden-Württemberg","Male","572","0.644033598538639","0.612088703935342","0.675978493141936","2"
"No","1995","Baden-Württemberg","Female","705","0.797173007072668","0.770917230752475","0.823428783392861","2"
"No","1995","Bavaria","Male","502","0.654750938964585","0.621825152978845","0.687676724950326","2"
"No","1995","Bavaria","Female","634","0.772534604573869","0.744186430742232","0.800882778405505","2"
"No","1995","Mecklenburg-Western Pomerania","Male","122","0.647838650494715","0.581475678848711","0.714201622140719","2"
"No","1995","Mecklenburg-Western Pomerania","Female","145","0.721007102591384","0.659908783352811","0.782105421829958","2"
"No","1995","Saxony","Male","294","0.634379409010354","0.592458183178001","0.676300634842707","2"
"No","1995","Saxony","Female","411","0.779251793476948","0.744992264258982","0.813511322694913","2"
"No","1995","Thuringia","Male","183","0.617099475042845","0.563075259943654","0.671123690142036","2"
"No","1995","Thuringia","Female","239","0.790470209665699","0.746627262815443","0.834313156515956","2"
"No","1995","Saxony-Anhalt","Male","190","0.645851301468249","0.592783647501107","0.69891895543539","2"
"No","1995","Saxony-Anhalt","Female","258","0.764211863769474","0.720782554564989","0.807641172973959","2"
"Yes","1995","Schleswig-Holstein","Male","46","0.292945084992569","0.214710984138744","0.371179185846395","1"
"Yes","1995","Schleswig-Holstein","Female","31","0.195504418980939","0.131393862851775","0.259614975110103","1"
"Yes","1995","Hamburg","Male","17","","","","1"
"Yes","1995","Hamburg","Female","15","","","","1"
"Yes","1995","Hesse","Male","159","0.307439902678909","0.264615677753603","0.350264127604214","1"
"Yes","1995","Hesse","Female","101","0.168814030704621","0.135303535643373","0.20232452576587","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Male","104","0.283274330299965","0.234878709569521","0.33166995103041","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Female","72","0.170692033190236","0.131663832687535","0.209720233692938","1"
"Yes","1995","Baden-Württemberg","Male","291","0.355966401461361","0.324021506858064","0.387911296064658","1"
"Yes","1995","Baden-Württemberg","Female","196","0.202826992927332","0.176571216607139","0.229082769247525","1"
"Yes","1995","Bavaria","Male","299","0.345249061035415","0.312323275049674","0.378174847021156","1"
"Yes","1995","Bavaria","Female","206","0.227465395426131","0.199117221594495","0.255813569257768","1"
"Yes","1995","Berlin","Male","86","0.316708845307385","0.260163818688842","0.373253871925928","1"
"Yes","1995","Berlin","Female","68","0.204482353931776","0.157657278272831","0.251307429590721","1"
"Yes","1995","Brandenburg","Male","123","0.411496628299975","0.35354497576504","0.469448280834911","1"
"Yes","1995","Brandenburg","Female","84","0.241141849860697","0.192975540328285","0.289308159393109","1"
"Yes","1995","Mecklenburg-Western Pomerania","Male","77","0.352161349505285","0.285798377859281","0.418524321151289","1"
"Yes","1995","Mecklenburg-Western Pomerania","Female","62","0.278992897408616","0.217894578170042","0.340091216647189","1"
"Yes","1995","Lower Saxony","Male","179","0.363329195283846","0.321256159612425","0.405402230955268","1"
"Yes","1995","Lower Saxony","Female","102","0.182425557838032","0.148941033360586","0.215910082315479","1"
"Yes","1995","Bremen","Male","11","","","","1"
"Yes","1995","Saxony","Male","213","0.365620590989646","0.323699365157293","0.407541816821999","1"
"Yes","1995","Saxony","Female","152","0.220748206523052","0.186488677305087","0.255007735741018","1"
"Yes","1995","Saxony-Anhalt","Male","122","0.354148698531751","0.30108104456461","0.407216352498892","1"
"Yes","1995","Bremen","Female","6","","","","1"
"Yes","1995","North Rhine-Westphalia","Male","444","0.362287147014681","0.335091680294438","0.389482613734923","1"
"Yes","1995","Saxony-Anhalt","Female","109","0.235788136230526","0.19235882702604","0.279217445435011","1"
"Yes","1995","Thuringia","Male","128","0.382900524957155","0.328876309857964","0.436924740056346","1"
"Yes","1995","North Rhine-Westphalia","Female","306","0.198270690081364","0.176605994932538","0.21993538523019","1"
"Yes","1995","Thuringia","Female","92","0.209529790334301","0.165686843484044","0.253372737184557","1"
"No","1996","Schleswig-Holstein","Male","78","0.655193161269642","0.574414828771962","0.735971493767322","2"
"No","1996","Hamburg","Male","41","0.762017172619188","0.649473279156285","0.874561066082091","2"
"No","1996","Lower Saxony","Male","304","0.603831887049811","0.56021322843595","0.647450545663671","2"
"No","1996","Schleswig-Holstein","Female","108","0.787840408963733","0.720358245791153","0.855322572136313","2"
"No","1996","Hamburg","Female","55","0.906637824295264","0.834795526379035","0.978480122211493","2"
"No","1996","Lower Saxony","Female","416","0.823675858764719","0.790952092141898","0.85639962538754","2"
"No","1996","Bremen","Male","27","","","","2"
"No","1996","Bremen","Female","40","0.905021677307648","0.821202981176683","0.988840373438613","2"
"No","1996","North Rhine-Westphalia","Male","740","0.628381530074276","0.600809582852279","0.655953477296273","2"
"No","1996","North Rhine-Westphalia","Female","1003","0.798484421869743","0.776737498032817","0.82023134570667","2"
"No","1996","Berlin","Male","169","0.729216094405801","0.67345995125242","0.784972237559183","2"
"No","1996","Hesse","Male","281","0.67247583252964","0.627804883506649","0.717146781552632","2"
"No","1996","Berlin","Female","223","0.806478433375718","0.760122315983819","0.852834550767617","2"
"No","1996","Brandenburg","Male","171","0.624786258446529","0.567870727021183","0.681701789871874","2"
"No","1996","Brandenburg","Female","220","0.787288355375128","0.740903624245182","0.833673086505074","2"
"No","1996","Hesse","Female","350","0.814114814811076","0.778291628797283","0.849938000824869","2"
"No","1996","Rhineland-Palatinate,Saarland","Male","216","0.69159602007614","0.641842899685661","0.741349140466619","2"
"No","1996","Baden-Württemberg","Male","574","0.698540850532688","0.667055165206276","0.730026535859099","2"
"No","1996","Rhineland-Palatinate,Saarland","Female","261","0.78561783374801","0.742437763168474","0.828797904327545","2"
"No","1996","Baden-Württemberg","Female","670","0.791652372020218","0.764414028385413","0.818890715655022","2"
"No","1996","Bavaria","Male","526","0.673431485686008","0.640832927590191","0.706030043781825","2"
"No","1996","Bavaria","Female","613","0.778485899658673","0.750045728637662","0.806926070679684","2"
"No","1996","Mecklenburg-Western Pomerania","Male","124","0.69606701544619","0.630143291472794","0.761990739419586","2"
"No","1996","Mecklenburg-Western Pomerania","Female","143","0.75343111341435","0.692465016931423","0.814397209897276","2"
"No","1996","Saxony","Male","306","0.643510077567661","0.601941581911297","0.685078573224025","2"
"No","1996","Saxony","Female","413","0.778997818347072","0.744540070027087","0.813455566667057","2"
"No","1996","Thuringia","Male","197","0.690476227107997","0.638250293327268","0.742702160888725","2"
"No","1996","Thuringia","Female","243","0.818814037659674","0.776743790017363","0.860884285301984","2"
"No","1996","Saxony-Anhalt","Male","191","0.685009667186529","0.632181343607978","0.73783799076508","2"
"No","1996","Saxony-Anhalt","Female","258","0.798792832201593","0.756427787080116","0.841157877323071","2"
"Yes","1996","Schleswig-Holstein","Male","55","0.344806838730358","0.264028506232678","0.425585171228038","1"
"Yes","1996","Schleswig-Holstein","Female","33","0.212159591036267","0.144677427863687","0.279641754208847","1"
"Yes","1996","Hamburg","Male","14","","","","1"
"Yes","1996","Hamburg","Female","8","","","","1"
"Yes","1996","Hesse","Male","143","0.32752416747036","0.282853218447368","0.372195116493351","1"
"Yes","1996","Hesse","Female","103","0.185885185188924","0.150061999175131","0.221708371202716","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Male","115","0.30840397992386","0.258650859533381","0.358157100314339","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Female","86","0.21438216625199","0.171202095672455","0.257562236831526","1"
"Yes","1996","Baden-Württemberg","Male","242","0.301459149467313","0.269973464140901","0.332944834793724","1"
"Yes","1996","Baden-Württemberg","Female","184","0.208347627979782","0.181109284344978","0.235585971614587","1"
"Yes","1996","Bavaria","Male","269","0.326568514313992","0.293969956218175","0.359167072409809","1"
"Yes","1996","Bavaria","Female","206","0.221514100341327","0.193073929320316","0.249954271362338","1"
"Yes","1996","Berlin","Male","75","0.270783905594198","0.215027762440817","0.32654004874758","1"
"Yes","1996","Berlin","Female","56","0.193521566624282","0.147165449232383","0.239877684016181","1"
"Yes","1996","Brandenburg","Male","107","0.375213741553471","0.318298210128126","0.432129272978817","1"
"Yes","1996","Brandenburg","Female","79","0.212711644624872","0.166326913494926","0.259096375754818","1"
"Yes","1996","Mecklenburg-Western Pomerania","Male","63","0.30393298455381","0.238009260580414","0.369856708527206","1"
"Yes","1996","Mecklenburg-Western Pomerania","Female","49","0.24656888658565","0.185602790102724","0.307534983068577","1"
"Yes","1996","Saxony","Male","204","0.356489922432339","0.314921426775976","0.398058418088703","1"
"Yes","1996","Saxony","Female","144","0.221002181652928","0.186544433332943","0.255459929972913","1"
"Yes","1996","Saxony-Anhalt","Male","106","0.314990332813471","0.26216200923492","0.367818656392022","1"
"Yes","1996","Lower Saxony","Male","179","0.396168112950189","0.352549454336329","0.43978677156405","1"
"Yes","1996","Lower Saxony","Female","105","0.176324141235281","0.14360037461246","0.209047907858102","1"
"Yes","1996","Bremen","Male","18","","","","1"
"Yes","1996","Saxony-Anhalt","Female","86","0.201207167798407","0.158842122676929","0.243572212919884","1"
"Yes","1996","Thuringia","Male","104","0.309523772892003","0.257297839111275","0.361749706672732","1"
"Yes","1996","Bremen","Female","7","","","","1"
"Yes","1996","North Rhine-Westphalia","Male","440","0.371618469925724","0.344046522703727","0.399190417147721","1"
"Yes","1996","Thuringia","Female","79","0.181185962340326","0.139115714698016","0.223256209982637","1"
"Yes","1996","North Rhine-Westphalia","Female","304","0.201515578130257","0.17976865429333","0.223262501967183","1"
"No","1997","Hamburg","Male","37","0.705420268090083","0.584946597010625","0.82589393916954","2"
"No","1997","Schleswig-Holstein","Male","81","0.669126474003566","0.586968837928381","0.75128411007875","2"
"No","1997","Schleswig-Holstein","Female","107","0.778196905188419","0.708627809536236","0.847766000840601","2"
"No","1997","Hamburg","Female","49","0.922898726398609","0.855957914897907","0.98983953789931","2"
"No","1997","Lower Saxony","Male","301","0.623719433177882","0.580559979092158","0.666878887263605","2"
"No","1997","Lower Saxony","Female","414","0.821742645461872","0.788847026638497","0.854638264285247","2"
"No","1997","Bremen","Male","27","","","","2"
"No","1997","Bremen","Female","39","0.862025481641023","0.764462072449476","0.959588890832571","2"
"No","1997","North Rhine-Westphalia","Male","747","0.644736122298742","0.617253912183617","0.672218332413866","2"
"No","1997","North Rhine-Westphalia","Female","960","0.784645782614413","0.76199327206887","0.807298293159956","2"
"No","1997","Hesse","Male","259","0.713857765792931","0.669399792179329","0.758315739406534","2"
"No","1997","Berlin","Male","154","0.675225580305944","0.615605951313562","0.734845209298326","2"
"No","1997","Hesse","Female","345","0.85382747414262","0.820161138741216","0.887493809544023","2"
"No","1997","Berlin","Female","200","0.821382352319436","0.774461815204318","0.868302889434554","2"
"No","1997","Brandenburg","Male","177","0.686030546738763","0.63176672762389","0.740294365853636","2"
"No","1997","Rhineland-Palatinate,Saarland","Male","234","0.719905165044865","0.671675286397469","0.768135043692262","2"
"No","1997","Brandenburg","Female","221","0.811498668674413","0.766561809624151","0.856435527724676","2"
"No","1997","Baden-Württemberg","Male","565","0.677007192284048","0.645059371426435","0.708955013141662","2"
"No","1997","Rhineland-Palatinate,Saarland","Female","294","0.833309716085208","0.795022325816719","0.871597106353697","2"
"No","1997","Baden-Württemberg","Female","677","0.814279140877092","0.787996615646642","0.840561666107541","2"
"No","1997","Bavaria","Male","481","0.641020912165853","0.607072373637647","0.674969450694058","2"
"No","1997","Bavaria","Female","590","0.781431049616584","0.75273920333037","0.810122895902798","2"
"No","1997","Mecklenburg-Western Pomerania","Male","118","0.652363059563946","0.584826482233443","0.719899636894449","2"
"No","1997","Mecklenburg-Western Pomerania","Female","135","0.759328608427194","0.69805768811934","0.820599528735048","2"
"No","1997","Saxony","Male","307","0.640114566918889","0.59817006053555","0.682059073302229","2"
"No","1997","Saxony","Female","396","0.765454241350969","0.729913606719695","0.800994875982243","2"
"No","1997","Thuringia","Male","187","0.669496690746991","0.616531700057488","0.722461681436494","2"
"No","1997","Thuringia","Female","240","0.802461618712539","0.75904212951633","0.845881107908748","2"
"No","1997","Saxony-Anhalt","Male","190","0.691167529571731","0.638266098305859","0.744068960837603","2"
"No","1997","Saxony-Anhalt","Female","234","0.743347132490973","0.696919394150542","0.789774870831403","2"
"Yes","1997","Schleswig-Holstein","Male","45","0.330873525996435","0.24871588992125","0.41303116207162","1"
"Yes","1997","Schleswig-Holstein","Female","30","0.221803094811581","0.152233999159399","0.291372190463764","1"
"Yes","1997","Hamburg","Male","18","","","","1"
"Yes","1997","Hamburg","Female","12","","","","1"
"Yes","1997","Hesse","Male","138","0.286142234207069","0.241684260593466","0.330600207820671","1"
"Yes","1997","Hesse","Female","78","0.146172525857381","0.112506190455977","0.179838861258784","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Male","99","0.280094834955135","0.231864956307738","0.328324713602531","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Female","70","0.166690283914792","0.128402893646303","0.204977674183281","1"
"Yes","1997","Baden-Württemberg","Male","258","0.322992807715952","0.291044986858338","0.354940628573565","1"
"Yes","1997","Baden-Württemberg","Female","164","0.185720859122908","0.159438333892459","0.212003384353358","1"
"Yes","1997","Bavaria","Male","286","0.358979087834147","0.325030549305942","0.392927626362353","1"
"Yes","1997","Bavaria","Female","207","0.218568950383416","0.189877104097202","0.24726079666963","1"
"Yes","1997","Berlin","Male","83","0.324774419694056","0.265154790701674","0.384394048686438","1"
"Yes","1997","Berlin","Female","56","0.178617647680564","0.131697110565446","0.225538184795682","1"
"Yes","1997","Brandenburg","Male","104","0.313969453261237","0.259705634146364","0.368233272376109","1"
"Yes","1997","Brandenburg","Female","70","0.188501331325587","0.143564472275324","0.233438190375849","1"
"Yes","1997","Mecklenburg-Western Pomerania","Male","73","0.347636940436054","0.280100363105551","0.415173517766557","1"
"Yes","1997","Mecklenburg-Western Pomerania","Female","52","0.240671391572806","0.179400471264952","0.301942311880659","1"
"Yes","1997","Lower Saxony","Male","183","0.376280566822118","0.333121112736395","0.419440020907842","1"
"Yes","1997","Lower Saxony","Female","106","0.178257354538128","0.145361735714753","0.211152973361503","1"
"Yes","1997","Bremen","Male","18","","","","1"
"Yes","1997","Saxony","Male","196","0.359885433081111","0.317940926697771","0.40182993946445","1"
"Yes","1997","Saxony","Female","150","0.234545758649031","0.199005124017757","0.270086393280305","1"
"Yes","1997","Saxony-Anhalt","Male","103","0.308832470428269","0.255931039162397","0.361733901694141","1"
"Yes","1997","Bremen","Female","9","","","","1"
"Yes","1997","North Rhine-Westphalia","Male","418","0.355263877701259","0.327781667586134","0.382746087816383","1"
"Yes","1997","Saxony-Anhalt","Female","106","0.256652867509027","0.210225129168597","0.303080605849458","1"
"Yes","1997","Thuringia","Male","116","0.330503309253009","0.277538318563506","0.383468299942512","1"
"Yes","1997","North Rhine-Westphalia","Female","305","0.215354217385587","0.192701706840045","0.23800672793113","1"
"Yes","1997","Thuringia","Female","83","0.197538381287461","0.154118892091252","0.24095787048367","1"
"No","1998","Schleswig-Holstein","Female","137","0.786696893824717","0.727668015003194","0.845725772646239","2"
"No","1998","Schleswig-Holstein","Male","98","0.700013237361063","0.628784753404131","0.771241721317996","2"
"No","1998","Hamburg","Male","47","0.732513933775494","0.627305110864186","0.837722756686802","2"
"No","1998","Lower Saxony","Male","370","0.661324178558884","0.622472484500388","0.70017587261738","2"
"No","1998","Hamburg","Female","69","0.879916014880671","0.81040212284184","0.949429906919501","2"
"No","1998","Lower Saxony","Female","433","0.791180168341727","0.758014881983557","0.824345454699897","2"
"No","1998","Bremen","Male","28","","","","2"
"No","1998","Bremen","Female","40","0.860617693575385","0.766481772171138","0.954753614979632","2"
"No","1998","North Rhine-Westphalia","Male","806","0.618052886185177","0.591762582108689","0.644343190261664","2"
"No","1998","North Rhine-Westphalia","Female","1056","0.775561282996012","0.753830598157027","0.797291967834997","2"
"No","1998","Hesse","Male","299","0.681364519214802","0.637975178403444","0.724753860026161","2"
"No","1998","Berlin","Male","143","0.611179243905938","0.549246741078861","0.673111746733016","2"
"No","1998","Hesse","Female","380","0.819331326542849","0.784695135362407","0.853967517723291","2"
"No","1998","Rhineland-Palatinate,Saarland","Male","262","0.732921877600026","0.687840702399277","0.778003052800776","2"
"No","1998","Berlin","Female","199","0.792024390091285","0.743613653564859","0.840435126617712","2"
"No","1998","Brandenburg","Male","181","0.638128246500111","0.583476858890187","0.692779634110035","2"
"No","1998","Brandenburg","Female","232","0.789276110381721","0.743127478591999","0.835424742171443","2"
"No","1998","Rhineland-Palatinate,Saarland","Female","321","0.82513676849817","0.787912144876133","0.862361392120208","2"
"No","1998","Baden-Württemberg","Male","602","0.704808158303208","0.674108198882201","0.735508117724215","2"
"No","1998","Baden-Württemberg","Female","741","0.832807641063557","0.808509975199553","0.857105306927561","2"
"No","1998","Bavaria","Male","543","0.637060715759996","0.60525477579379","0.668866655726203","2"
"No","1998","Bavaria","Female","709","0.802754987761481","0.777111815727242","0.828398159795721","2"
"No","1998","Mecklenburg-Western Pomerania","Male","111","0.591006144291744","0.521643789867336","0.660368498716153","2"
"No","1998","Mecklenburg-Western Pomerania","Female","149","0.800753057506718","0.744975420247222","0.856530694766214","2"
"No","1998","Saxony","Male","329","0.634575191506458","0.594439931190721","0.674710451822195","2"
"No","1998","Saxony","Female","418","0.753585564265817","0.718665943662389","0.788505184869244","2"
"No","1998","Thuringia","Male","208","0.662993925176148","0.612823874371745","0.71316397598055","2"
"No","1998","Thuringia","Female","277","0.824045372201927","0.784710952278531","0.863379792125323","2"
"No","1998","Saxony-Anhalt","Male","206","0.689325724989955","0.637810911238274","0.740840538741636","2"
"No","1998","Saxony-Anhalt","Female","245","0.763743775705907","0.718985276779357","0.808502274632456","2"
"Yes","1998","Schleswig-Holstein","Male","61","0.299986762638937","0.228758278682004","0.371215246595869","1"
"Yes","1998","Schleswig-Holstein","Female","48","0.213303106175283","0.154274227353761","0.272331984996806","1"
"Yes","1998","Hamburg","Male","21","","","","1"
"Yes","1998","Hamburg","Female","15","","","","1"
"Yes","1998","Lower Saxony","Male","200","0.338675821441116","0.29982412738262","0.377527515499612","1"
"Yes","1998","Lower Saxony","Female","144","0.208819831658273","0.175654545300103","0.241985118016443","1"
"Yes","1998","Bremen","Male","19","","","","1"
"Yes","1998","Bremen","Female","12","","","","1"
"Yes","1998","Hesse","Male","144","0.318635480785198","0.275246139973839","0.362024821596556","1"
"Yes","1998","Hesse","Female","94","0.180668673457151","0.146032482276709","0.215304864637593","1"
"Yes","1998","Rhineland-Palatinate,Saarland","Male","108","0.267078122399974","0.221996947199224","0.312159297600723","1"
"Yes","1998","Rhineland-Palatinate,Saarland","Female","79","0.17486323150183","0.137638607879792","0.212087855123867","1"
"Yes","1998","Baden-Württemberg","Male","246","0.295191841696792","0.264491882275785","0.325891801117799","1"
"Yes","1998","Baden-Württemberg","Female","165","0.167192358936443","0.142894693072439","0.191490024800447","1"
"Yes","1998","Bavaria","Male","335","0.362939284240004","0.331133344273797","0.394745224206211","1"
"Yes","1998","Bavaria","Female","216","0.197245012238519","0.171601840204279","0.222888184272758","1"
"Yes","1998","Berlin","Male","95","0.388820756094062","0.326888253266984","0.450753258921139","1"
"Yes","1998","Berlin","Female","71","0.207975609908715","0.159564873382288","0.256386346435141","1"
"Yes","1998","Brandenburg","Male","116","0.361871753499889","0.307220365889965","0.416523141109813","1"
"Yes","1998","Brandenburg","Female","68","0.210723889618279","0.164575257828557","0.256872521408001","1"
"Yes","1998","Mecklenburg-Western Pomerania","Male","82","0.408993855708256","0.339631501283847","0.478356210132664","1"
"Yes","1998","Mecklenburg-Western Pomerania","Female","48","0.199246942493282","0.143469305233786","0.255024579752778","1"
"Yes","1998","Saxony","Male","224","0.365424808493542","0.325289548177805","0.405560068809279","1"
"Yes","1998","Saxony","Female","167","0.246414435734183","0.211494815130756","0.281334056337611","1"
"Yes","1998","Saxony-Anhalt","Male","104","0.310674275010045","0.259159461258364","0.362189088761726","1"
"Yes","1998","Saxony-Anhalt","Female","101","0.236256224294094","0.191497725367544","0.281014723220643","1"
"Yes","1998","Thuringia","Male","133","0.337006074823852","0.28683602401945","0.387176125628255","1"
"Yes","1998","North Rhine-Westphalia","Male","506","0.381947113814823","0.355656809738336","0.408237417891311","1"
"Yes","1998","Thuringia","Female","83","0.175954627798073","0.136620207874677","0.215289047721469","1"
"Yes","1998","North Rhine-Westphalia","Female","360","0.224438717003988","0.202708032165003","0.246169401842973","1"
"No","1999","Schleswig-Holstein","Male","91","0.653285572780266","0.576087020934118","0.730484124626415","2"
"No","1999","Schleswig-Holstein","Female","106","0.699459952977287","0.629921911032677","0.768997994921896","2"
"No","1999","Hamburg","Male","42","0.736330625124083","0.624839899374239","0.847821350873928","2"
"No","1999","Hamburg","Female","51","0.894032377206478","0.818623699862469","0.969441054550486","2"
"No","1999","Lower Saxony","Male","337","0.613048259823159","0.572744793970118","0.653351725676199","2"
"No","1999","Lower Saxony","Female","412","0.772500600175062","0.737686110473678","0.807315089876446","2"
"No","1999","Bremen","Male","22","","","","2"
"No","1999","North Rhine-Westphalia","Male","768","0.621385805468693","0.594603871892122","0.648167739045265","2"
"No","1999","Bremen","Female","39","0.876895085398637","0.782963711274829","0.970826459522445","2"
"No","1999","North Rhine-Westphalia","Female","1017","0.78153856222914","0.759553850935688","0.803523273522591","2"
"No","1999","Hesse","Male","284","0.6865374776748","0.642171670959881","0.73090328438972","2"
"No","1999","Hesse","Female","335","0.782137001008006","0.744124001088315","0.820150000927697","2"
"No","1999","Rhineland-Palatinate,Saarland","Male","250","0.702845085356278","0.655372338996183","0.750317831716373","2"
"No","1999","Berlin","Male","137","0.588732692016334","0.525550992897218","0.65191439113545","2"
"No","1999","Rhineland-Palatinate,Saarland","Female","314","0.821888547350522","0.78401312845532","0.859763966245724","2"
"No","1999","Baden-Württemberg","Male","572","0.701205469408538","0.669895295369138","0.732515643447938","2"
"No","1999","Berlin","Female","196","0.787631530318498","0.737822879909417","0.837440180727579","2"
"No","1999","Brandenburg","Male","172","0.660724237467337","0.604663430303828","0.716785044630847","2"
"No","1999","Brandenburg","Female","225","0.748162180144058","0.699125259051997","0.797199101236119","2"
"No","1999","Baden-Württemberg","Female","663","0.799034920230804","0.772143313265567","0.82592652719604","2"
"No","1999","Bavaria","Male","515","0.633712240438145","0.60095518694286","0.666469293933431","2"
"No","1999","Bavaria","Female","659","0.76592696948945","0.738093549013229","0.793760389965672","2"
"No","1999","Mecklenburg-Western Pomerania","Male","116","0.637948935667894","0.568507762020019","0.70739010931577","2"
"No","1999","Mecklenburg-Western Pomerania","Female","134","0.753582159729037","0.693253811726919","0.813910507731155","2"
"No","1999","Saxony","Male","324","0.644689347211676","0.603942921575706","0.685435772847647","2"
"No","1999","Saxony","Female","395","0.718942243298982","0.682296042173273","0.755588444424691","2"
"No","1999","Thuringia","Male","215","0.697925255525368","0.648683160359782","0.747167350690954","2"
"No","1999","Thuringia","Female","268","0.812095987245137","0.771403131427608","0.852788843062666","2"
