"ple0044_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","1994","Brandenburg","Couple + C. GT 16 ","40","0.369160624416623","0.2772930518817","0.461028196951545","1"
"Yes","1994","Brandenburg","Couple + C. LE and GT 16","24","","","","1"
"Yes","1994","Mecklenburg-Western Pomerania","1-pers.-HH","2","","","","1"
"Yes","1994","Mecklenburg-Western Pomerania","(Married) couple without C. ","21","","","","1"
"Yes","1994","Mecklenburg-Western Pomerania","Single parent ","3","","","","1"
"Yes","1994","Rhineland-Palatinate,Saarland","(Married) couple without C. ","40","0.222751533805796","0.162133884336668","0.283369183274924","1"
"Yes","1994","Rhineland-Palatinate,Saarland","Single parent ","6","","","","1"
"Yes","1994","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","57","0.337656573526631","0.263446132670112","0.41186701438315","1"
"Yes","1994","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","46","0.376591244475832","0.287254437241468","0.465928051710195","1"
"Yes","1994","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","40","0.439344253216989","0.339013336985955","0.539675169448024","1"
"Yes","1994","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","16","","","","1"
"Yes","1994","Saxony","1-pers.-HH","9","","","","1"
"Yes","1994","Saxony","(Married) couple without C. ","75","0.215856296301512","0.170423129997888","0.261289462605136","1"
"Yes","1994","Saxony","Single parent ","12","","","","1"
"Yes","1994","Hesse","Couple + C. GT 16 ","56","0.327839881422978","0.257686092785772","0.397993670060184","1"
"Yes","1994","Hesse","Couple + C. LE and GT 16","33","0.317832137894776","0.218256526824556","0.417407748964997","1"
"Yes","1994","Rhineland-Palatinate,Saarland","1-pers.-HH","7","","","","1"
"Yes","1994","Saxony","Couple + C. LE 16 ","128","0.403726256366215","0.347353673084608","0.460098839647821","1"
"Yes","1994","Saxony","Couple + C. GT 16 ","72","0.365557721295135","0.296899708726596","0.434215733863675","1"
"Yes","1994","Saxony","Couple + C. LE and GT 16","51","0.428262694663039","0.339728537771523","0.516796851554554","1"
"Yes","1994","Saxony-Anhalt","1-pers.-HH","7","","","","1"
"Yes","1994","Saxony-Anhalt","(Married) couple without C. ","38","0.168437439706231","0.114796785325917","0.222078094086545","1"
"Yes","1994","Saxony-Anhalt","Single parent ","9","","","","1"
"Yes","1994","Lower Saxony","(Married) couple without C. ","68","0.205245124842126","0.158272811813924","0.252217437870328","1"
"Yes","1994","Lower Saxony","Single parent ","14","","","","1"
"Yes","1994","Lower Saxony","Couple + C. LE 16 ","57","0.334495220081957","0.266136630459869","0.402853809704044","1"
"Yes","1994","Lower Saxony","Couple + C. GT 16 ","65","0.354131198996526","0.285028751833293","0.423233646159758","1"
"Yes","1994","Lower Saxony","Couple + C. LE and GT 16","16","","","","1"
"Yes","1994","Bremen","1-pers.-HH","3","","","","1"
"Yes","1994","Hesse","(Married) couple without C. ","52","0.177939975250686","0.132404279841988","0.223475670659385","1"
"Yes","1994","Hesse","Single parent ","11","","","","1"
"Yes","1994","Hesse","Couple + C. LE 16 ","64","0.330685999347498","0.264312869816293","0.397059128878703","1"
"Yes","1994","Saxony-Anhalt","Couple + C. LE 16 ","89","0.508445356304731","0.433733089761096","0.583157622848365","1"
"Yes","1994","Saxony-Anhalt","Couple + C. GT 16 ","65","0.463063871072205","0.382457162784849","0.54367057935956","1"
"Yes","1994","Saxony-Anhalt","Couple + C. LE and GT 16","19","","","","1"
"Yes","1994","Thuringia","1-pers.-HH","14","","","","1"
"Yes","1994","Thuringia","(Married) couple without C. ","33","0.178039022336936","0.115339638533281","0.240738406140592","1"
"Yes","1994","Bremen","(Married) couple without C. ","1","","","","1"
"Yes","1994","Bremen","Single parent ","1","","","","1"
"Yes","1994","Bremen","Couple + C. LE 16 ","3","","","","1"
"Yes","1994","Bremen","Couple + C. GT 16 ","6","","","","1"
"Yes","1994","Bremen","Couple + C. LE and GT 16","2","","","","1"
"Yes","1994","North Rhine-Westphalia","1-pers.-HH","63","0.196045128303479","0.149377088889743","0.242713167717215","1"
"Yes","1994","North Rhine-Westphalia","(Married) couple without C. ","180","0.270099904223848","0.235317880271466","0.30488192817623","1"
"Yes","1994","North Rhine-Westphalia","Single parent ","31","0.281075907157608","0.198917407382529","0.363234406932688","1"
"Yes","1994","North Rhine-Westphalia","Couple + C. LE 16 ","186","0.340842179705987","0.301654341646093","0.380030017765881","1"
"Yes","1994","North Rhine-Westphalia","Couple + C. GT 16 ","162","0.348870577952027","0.305643539436285","0.392097616467768","1"
"Yes","1994","North Rhine-Westphalia","Couple + C. LE and GT 16","85","0.341078604988722","0.282430325800683","0.39972688417676","1"
"Yes","1994","Hesse","1-pers.-HH","21","","","","1"
"Yes","1994","Thuringia","Single parent ","8","","","","1"
"Yes","1994","Thuringia","Couple + C. LE 16 ","96","0.509846159957991","0.436816778968773","0.58287554094721","1"
"Yes","1994","Thuringia","Couple + C. GT 16 ","46","0.282014195048472","0.209762445093981","0.354265945002964","1"
"Yes","1994","Thuringia","Couple + C. LE and GT 16","29","","","","1"
"No","1995","Schleswig-Holstein","1-pers.-HH","24","","","","2"
"No","1995","Schleswig-Holstein","(Married) couple without C. ","69","0.828026409025537","0.748732205930896","0.907320612120178","2"
"No","1995","Schleswig-Holstein","Single parent ","8","","","","2"
"No","1995","Schleswig-Holstein","Couple + C. LE 16 ","42","0.632700795825212","0.515508085930375","0.749893505720048","2"
"No","1995","Schleswig-Holstein","Couple + C. GT 16 ","29","","","","2"
"No","1995","Bavaria","Single parent ","49","0.6014979506497","0.489187798256151","0.713808103043249","2"
"No","1995","Schleswig-Holstein","Couple + C. LE and GT 16","18","","","","2"
"No","1995","Hamburg","1-pers.-HH","31","0.803546214255202","0.680419092861646","0.926673335648759","2"
"No","1995","Hamburg","(Married) couple without C. ","31","0.770317562241142","0.636579481363182","0.904055643119103","2"
"No","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","31","0.69049008580513","0.553894155960742","0.827086015649519","2"
"No","1995","Baden-Württemberg","Single parent ","56","0.772205805596122","0.675329024602486","0.869082586589759","2"
"No","1995","Baden-Württemberg","Couple + C. LE 16 ","254","0.621415272519665","0.574001166019797","0.668829379019532","2"
"No","1995","Baden-Württemberg","Couple + C. GT 16 ","277","0.71061173792378","0.66452953146224","0.75669394438532","2"
"No","1995","Baden-Württemberg","Couple + C. LE and GT 16","136","0.672527498170249","0.60682793266754","0.738227063672957","2"
"No","1995","Bavaria","1-pers.-HH","161","0.831877903919288","0.780177700159624","0.883578107678952","2"
"No","1995","Bavaria","(Married) couple without C. ","315","0.789959135924958","0.751232672591589","0.828685599258327","2"
"No","1995","Hamburg","Single parent ","2","","","","2"
"No","1995","Hamburg","Couple + C. LE 16 ","15","","","","2"
"No","1995","Hamburg","Couple + C. GT 16 ","5","","","","2"
"No","1995","Hamburg","Couple + C. LE and GT 16","8","","","","2"
"No","1995","Lower Saxony","1-pers.-HH","86","0.795793822338227","0.72080071974508","0.870786924931374","2"
"No","1995","Hesse","Couple + C. LE and GT 16","33","0.657177611540645","0.537076110906778","0.777279112174512","2"
"No","1995","Rhineland-Palatinate,Saarland","Single parent ","22","","","","2"
"No","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","114","0.689504897309293","0.61911827873191","0.759891515886675","2"
"No","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","93","0.701743990985523","0.624283607239569","0.779204374731476","2"
"No","1995","Baden-Württemberg","1-pers.-HH","136","0.767243826042329","0.705509154123184","0.828978497961475","2"
"No","1995","Baden-Württemberg","(Married) couple without C. ","303","0.78094829772223","0.740211681124524","0.821684914319937","2"
"No","1995","Lower Saxony","(Married) couple without C. ","220","0.781607287406832","0.73380809996697","0.829406474846695","2"
"No","1995","Lower Saxony","Single parent ","39","0.689409329667704","0.567116912963653","0.811701746371755","2"
"No","1995","Lower Saxony","Couple + C. LE 16 ","156","0.659648232777006","0.599196006934517","0.720100458619495","2"
"No","1995","Lower Saxony","Couple + C. GT 16 ","126","0.675830732876716","0.607452680493684","0.744208785259747","2"
"No","1995","Lower Saxony","Couple + C. LE and GT 16","50","0.723130981334205","0.615181194713112","0.831080767955299","2"
"No","1995","Bremen","1-pers.-HH","21","","","","2"
"No","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","187","0.700013108868643","0.644839755688099","0.755186462049186","2"
"No","1995","Hesse","Single parent ","22","","","","2"
"No","1995","Hesse","Couple + C. LE 16 ","142","0.609886240304561","0.546151402650397","0.673621077958725","2"
"No","1995","Hesse","Couple + C. GT 16 ","106","0.697471582757607","0.625846375107966","0.769096790407247","2"
"No","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","54","0.939058635118906","0.879026247411534","0.999091022826277","2"
"No","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","145","0.788623207037197","0.729468953978383","0.847777460096011","2"
"No","1995","Bremen","(Married) couple without C. ","34","0.996862430478773","0.97833443816095","1.0153904227966","2"
"No","1995","Bremen","Single parent ","5","","","","2"
"No","1995","Bremen","Couple + C. LE 16 ","9","","","","2"
"No","1995","Bremen","Couple + C. GT 16 ","7","","","","2"
"No","1995","Bremen","Couple + C. LE and GT 16","1","","","","2"
"No","1995","North Rhine-Westphalia","1-pers.-HH","224","0.819732519992244","0.775258957564324","0.864206082420165","2"
"No","1995","North Rhine-Westphalia","Single parent ","88","0.7377797071438","0.658753504788918","0.816805909498682","2"
"No","1995","North Rhine-Westphalia","Couple + C. LE 16 ","401","0.650824780523161","0.612932560614922","0.6887170004314","2"
"No","1995","North Rhine-Westphalia","Couple + C. GT 16 ","301","0.661940289154676","0.618711279061938","0.705169299247413","2"
"No","1995","Hesse","1-pers.-HH","84","0.891315103611976","0.831207459074199","0.951422748149753","2"
"No","1995","Hesse","(Married) couple without C. ","240","0.817012183137886","0.773112102978569","0.860912263297203","2"
"No","1995","Bavaria","Couple + C. LE 16 ","242","0.584199479969284","0.53503204684037","0.633366913098198","2"
"No","1995","Bavaria","Couple + C. GT 16 ","190","0.638796386087268","0.584710488004581","0.692882284169955","2"
"No","1995","Bavaria","Couple + C. LE and GT 16","102","0.665617172656123","0.5901189542552","0.741115391057045","2"
"No","1995","Berlin","1-pers.-HH","67","0.793838442300873","0.70979129172825","0.877885592873495","2"
"No","1995","North Rhine-Westphalia","(Married) couple without C. ","452","0.736317653800266","0.702180191167708","0.770455116432824","2"
"No","1995","Berlin","(Married) couple without C. ","104","0.798233087154073","0.730283702341859","0.866182471966287","2"
"No","1995","Berlin","Single parent ","31","0.769911430097467","0.637817246979344","0.902005613215589","2"
"No","1995","Berlin","Couple + C. LE 16 ","89","0.569982492854371","0.490221406562678","0.649743579146065","2"
"No","1995","Berlin","Couple + C. GT 16 ","58","0.72274201239323","0.624030403829665","0.821453620956795","2"
"No","1995","Berlin","Couple + C. LE and GT 16","16","","","","2"
"No","1995","Brandenburg","1-pers.-HH","35","0.732068810365595","0.60545334651175","0.858684274219441","2"
"No","1995","Brandenburg","(Married) couple without C. ","113","0.749777573034752","0.682024717507341","0.817530428562163","2"
"No","1995","Brandenburg","Single parent ","28","","","","2"
"No","1995","Brandenburg","Couple + C. LE 16 ","72","0.661190910175258","0.574307545891196","0.748074274459321","2"
"No","1995","Brandenburg","Couple + C. GT 16 ","58","0.540734234064853","0.446748879722271","0.634719588407436","2"
"No","1995","Brandenburg","Couple + C. LE and GT 16","42","0.536970768916729","0.424121958305609","0.64981957952785","2"
"No","1995","Mecklenburg-Western Pomerania","1-pers.-HH","28","","","","2"
"No","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","70","0.731652321225438","0.644368893619728","0.818935748831149","2"
"No","1995","Mecklenburg-Western Pomerania","Single parent ","11","","","","2"
"No","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","52","0.58323951725284","0.484098578813039","0.682380455692641","2"
"No","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","63","0.673373573690833","0.578058780329616","0.768688367052049","2"
"No","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","34","0.685263296501088","0.555230625807368","0.815295967194808","2"
"No","1995","Saxony","1-pers.-HH","80","0.918214807103402","0.86063132122392","0.975798292982883","2"
"No","1995","Saxony","(Married) couple without C. ","235","0.783131154569905","0.737402689036856","0.828859620102954","2"
"No","1995","Saxony","Single parent ","27","","","","2"
"No","1995","Saxony","Couple + C. LE 16 ","148","0.589368976210346","0.529571764787262","0.649166187633429","2"
"No","1995","Saxony","Couple + C. GT 16 ","108","0.584955611651851","0.51489401674584","0.655017206557862","2"
"No","1995","Saxony-Anhalt","(Married) couple without C. ","135","0.74987599267621","0.68780342627976","0.81194855907266","2"
"No","1995","Saxony-Anhalt","Single parent ","20","","","","2"
"No","1995","Saxony-Anhalt","Couple + C. LE 16 ","92","0.594963505930394","0.51817600983488","0.671751002025907","2"
"No","1995","Saxony-Anhalt","Couple + C. GT 16 ","81","0.578275325218055","0.497617096275974","0.658933554160136","2"
"No","1995","Saxony-Anhalt","Couple + C. LE and GT 16","42","0.616418980092578","0.502507989894792","0.730329970290365","2"
"No","1995","Thuringia","1-pers.-HH","50","0.851772668713277","0.7618646430511","0.941680694375455","2"
"No","1995","Thuringia","(Married) couple without C. ","113","0.823048624238916","0.76135658273786","0.884740665739971","2"
"No","1995","Thuringia","Single parent ","14","","","","2"
"No","1995","Thuringia","Couple + C. LE 16 ","93","0.597459262298471","0.52217341247785","0.672745112119092","2"
"No","1995","Thuringia","Couple + C. GT 16 ","85","0.605197181863552","0.522434555805338","0.687959807921765","2"
"No","1995","Thuringia","Couple + C. LE and GT 16","37","0.564112123140583","0.446252853255841","0.681971393025325","2"
"No","1995","Saxony","Couple + C. LE and GT 16","61","0.51996002109163","0.427434240003011","0.612485802180248","2"
"No","1995","Saxony-Anhalt","1-pers.-HH","54","0.840251932894396","0.749782809459284","0.930721056329508","2"
"Yes","1995","Schleswig-Holstein","1-pers.-HH","9","","","","1"
"Yes","1995","Schleswig-Holstein","(Married) couple without C. ","18","","","","1"
"Yes","1995","Schleswig-Holstein","Single parent ","1","","","","1"
"Yes","1995","Schleswig-Holstein","Couple + C. LE 16 ","23","","","","1"
"Yes","1995","Schleswig-Holstein","Couple + C. GT 16 ","11","","","","1"
"Yes","1995","Schleswig-Holstein","Couple + C. LE and GT 16","8","","","","1"
"Yes","1995","Hamburg","1-pers.-HH","9","","","","1"
"Yes","1995","Hamburg","(Married) couple without C. ","7","","","","1"
"Yes","1995","Hamburg","Single parent ","","","","","1"
"Yes","1995","Hamburg","Couple + C. LE 16 ","5","","","","1"
"Yes","1995","Hamburg","Couple + C. GT 16 ","8","","","","1"
"Yes","1995","Hamburg","Couple + C. LE and GT 16","2","","","","1"
"Yes","1995","Lower Saxony","1-pers.-HH","25","","","","1"
"Yes","1995","Baden-Württemberg","(Married) couple without C. ","93","0.21905170227777","0.178315085680063","0.259788318875476","1"
"Yes","1995","Baden-Württemberg","Single parent ","16","","","","1"
"Yes","1995","Baden-Württemberg","Couple + C. LE 16 ","148","0.378584727480335","0.331170620980468","0.425998833980203","1"
"Yes","1995","Baden-Württemberg","Couple + C. GT 16 ","95","0.28938826207622","0.24330605561468","0.33547046853776","1"
"Yes","1995","Baden-Württemberg","Couple + C. LE and GT 16","60","0.327472501829752","0.261772936327043","0.39317206733246","1"
"Yes","1995","Bavaria","1-pers.-HH","40","0.168122096080712","0.116421892321048","0.219822299840377","1"
"Yes","1995","Bavaria","(Married) couple without C. ","110","0.210040864075042","0.171314400741673","0.248767327408411","1"
"Yes","1995","Bavaria","Single parent ","24","","","","1"
"Yes","1995","Bavaria","Couple + C. LE 16 ","144","0.415800520030716","0.366633086901802","0.46496795315963","1"
"Yes","1995","Bavaria","Couple + C. GT 16 ","113","0.361203613912732","0.307117715830045","0.415289511995419","1"
"Yes","1995","Bavaria","Couple + C. LE and GT 16","48","0.334382827343877","0.258884608942955","0.4098810457448","1"
"Yes","1995","Berlin","1-pers.-HH","22","","","","1"
"Yes","1995","Berlin","(Married) couple without C. ","30","0.201766912845927","0.133817528033713","0.269716297658141","1"
"Yes","1995","Berlin","Single parent ","8","","","","1"
"Yes","1995","Berlin","Couple + C. LE 16 ","59","0.430017507145629","0.350256420853935","0.509778593437322","1"
"Yes","1995","Berlin","Couple + C. GT 16 ","21","","","","1"
"Yes","1995","Berlin","Couple + C. LE and GT 16","4","","","","1"
"Yes","1995","Brandenburg","1-pers.-HH","12","","","","1"
"Yes","1995","Brandenburg","(Married) couple without C. ","44","0.250222426965248","0.182469571437837","0.317975282492659","1"
"Yes","1995","Brandenburg","Single parent ","12","","","","1"
"Yes","1995","Brandenburg","Couple + C. LE 16 ","42","0.338809089824742","0.25192572554068","0.425692454108804","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","41","0.298256009014477","0.220795625268524","0.375716392760431","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","13","","","","1"
"Yes","1995","Baden-Württemberg","1-pers.-HH","44","0.232756173957671","0.171021502038525","0.294490845876816","1"
"Yes","1995","Brandenburg","Couple + C. GT 16 ","50","0.459265765935147","0.365280411592565","0.553251120277729","1"
"Yes","1995","Brandenburg","Couple + C. LE and GT 16","33","0.463029231083271","0.35018042047215","0.575878041694391","1"
"Yes","1995","Mecklenburg-Western Pomerania","1-pers.-HH","5","","","","1"
"Yes","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","29","","","","1"
"Yes","1995","Mecklenburg-Western Pomerania","Single parent ","5","","","","1"
"Yes","1995","Lower Saxony","(Married) couple without C. ","67","0.218392712593168","0.170593525153305","0.26619190003303","1"
"Yes","1995","Lower Saxony","Single parent ","16","","","","1"
"Yes","1995","Lower Saxony","Couple + C. LE 16 ","80","0.340351767222994","0.279899541380505","0.400803993065483","1"
"Yes","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","38","0.211376792962803","0.152222539903989","0.270531046021617","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Single parent ","8","","","","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","52","0.310495102690707","0.240108484113324","0.38088172126809","1"
"Yes","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","43","0.41676048274716","0.317619544307359","0.515901421186961","1"
"Yes","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","30","0.326626426309167","0.231311632947951","0.421941219670384","1"
"Yes","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","15","","","","1"
"Yes","1995","Saxony","1-pers.-HH","7","","","","1"
"Yes","1995","Saxony","(Married) couple without C. ","77","0.216868845430095","0.171140379897046","0.262597310963144","1"
"Yes","1995","Saxony","Single parent ","18","","","","1"
"Yes","1995","Lower Saxony","Couple + C. GT 16 ","54","0.324169267123284","0.255791214740253","0.392547319506316","1"
"Yes","1995","Lower Saxony","Couple + C. LE and GT 16","16","","","","1"
"Yes","1995","Bremen","1-pers.-HH","1","","","","1"
"Yes","1995","Bremen","(Married) couple without C. ","1","","","","1"
"Yes","1995","Bremen","Single parent ","1","","","","1"
"Yes","1995","Bremen","Couple + C. LE 16 ","2","","","","1"
"Yes","1995","Hesse","Couple + C. GT 16 ","52","0.302528417242393","0.230903209592753","0.374153624892034","1"
"Yes","1995","Hesse","Couple + C. LE and GT 16","27","","","","1"
"Yes","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","7","","","","1"
"Yes","1995","Saxony","Couple + C. LE 16 ","112","0.410631023789654","0.350833812366571","0.470428235212738","1"
"Yes","1995","Saxony","Couple + C. GT 16 ","82","0.415044388348149","0.344982793442138","0.48510598325416","1"
"Yes","1995","Saxony","Couple + C. LE and GT 16","51","0.48003997890837","0.387514197819752","0.572565759996989","1"
"Yes","1995","Saxony-Anhalt","1-pers.-HH","9","","","","1"
"Yes","1995","Saxony-Anhalt","(Married) couple without C. ","52","0.25012400732379","0.18805144092734","0.31219657372024","1"
"Yes","1995","Saxony-Anhalt","Single parent ","5","","","","1"
"Yes","1995","Bremen","Couple + C. GT 16 ","8","","","","1"
"Yes","1995","Bremen","Couple + C. LE and GT 16","2","","","","1"
"Yes","1995","North Rhine-Westphalia","1-pers.-HH","63","0.180267480007756","0.135793917579836","0.224741042435676","1"
"Yes","1995","North Rhine-Westphalia","(Married) couple without C. ","188","0.263682346199734","0.229544883567176","0.297819808832292","1"
"Yes","1995","North Rhine-Westphalia","Single parent ","31","0.2622202928562","0.183194090501318","0.341246495211082","1"
"Yes","1995","Hesse","(Married) couple without C. ","58","0.182987816862114","0.139087736702797","0.226887897021431","1"
"Yes","1995","Hesse","Single parent ","14","","","","1"
"Yes","1995","Hesse","Couple + C. LE 16 ","83","0.390113759695439","0.326378922041275","0.453848597349603","1"
"Yes","1995","Saxony-Anhalt","Couple + C. LE 16 ","65","0.405036494069606","0.328248997974093","0.48182399016512","1"
"Yes","1995","Saxony-Anhalt","Couple + C. GT 16 ","63","0.421724674781945","0.341066445839864","0.502382903724026","1"
"Yes","1995","Saxony-Anhalt","Couple + C. LE and GT 16","28","","","","1"
"Yes","1995","Thuringia","1-pers.-HH","10","","","","1"
"Yes","1995","Thuringia","(Married) couple without C. ","34","0.176951375761084","0.115259334260028","0.23864341726214","1"
"Yes","1995","North Rhine-Westphalia","Couple + C. LE 16 ","207","0.349175219476839","0.3112829995686","0.387067439385078","1"
"Yes","1995","North Rhine-Westphalia","Couple + C. GT 16 ","159","0.338059710845324","0.294830700752587","0.381288720938062","1"
"Yes","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","78","0.299986891131357","0.244813537950814","0.355160244311901","1"
"Yes","1995","Hesse","1-pers.-HH","19","","","","1"
"Yes","1995","Thuringia","Single parent ","9","","","","1"
"Yes","1995","Thuringia","Couple + C. LE 16 ","70","0.402540737701529","0.327254887880908","0.47782658752215","1"
"Yes","1995","Thuringia","Couple + C. GT 16 ","49","0.394802818136448","0.312040192078235","0.477565444194662","1"
"Yes","1995","Thuringia","Couple + C. LE and GT 16","31","0.435887876859417","0.318028606974675","0.553747146744159","1"
"No","1996","Schleswig-Holstein","1-pers.-HH","25","","","","2"
"No","1996","Schleswig-Holstein","(Married) couple without C. ","62","0.793586736999295","0.706515433732399","0.880658040266191","2"
"No","1996","Schleswig-Holstein","Single parent ","8","","","","2"
"No","1996","Schleswig-Holstein","Couple + C. LE 16 ","42","0.736707428555219","0.623362805680987","0.850052051429451","2"
"No","1996","Schleswig-Holstein","Couple + C. GT 16 ","26","","","","2"
"No","1996","Baden-Württemberg","Single parent ","58","0.758372351452645","0.663977326690956","0.852767376214334","2"
"No","1996","Baden-Württemberg","Couple + C. LE and GT 16","151","0.724339202214571","0.663466663037442","0.7852117413917","2"
"No","1996","Bavaria","1-pers.-HH","151","0.797841770158907","0.74204286846582","0.853640671851995","2"
"No","1996","Bavaria","(Married) couple without C. ","327","0.772074026729842","0.732607436498526","0.811540616961158","2"
"No","1996","Bavaria","Single parent ","52","0.686688196750975","0.58100634837252","0.792370045129431","2"
"No","1996","Schleswig-Holstein","Couple + C. LE and GT 16","13","","","","2"
"No","1996","Hamburg","1-pers.-HH","33","0.877213865940702","0.774212450141134","0.98021528174027","2"
"No","1996","Hamburg","(Married) couple without C. ","27","","","","2"
"No","1996","Hamburg","Single parent ","5","","","","2"
"No","1996","Hamburg","Couple + C. LE 16 ","14","","","","2"
"No","1996","Hamburg","Couple + C. GT 16 ","7","","","","2"
"No","1996","Rhineland-Palatinate,Saarland","Single parent ","33","0.797354630658035","0.674313513665789","0.920395747650282","2"
"No","1996","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","25","","","","2"
"No","1996","Baden-Württemberg","1-pers.-HH","130","0.783491985336541","0.722816155348385","0.844167815324697","2"
"No","1996","Baden-Württemberg","(Married) couple without C. ","313","0.795220203318466","0.755870209833243","0.834570196803688","2"
"No","1996","Baden-Württemberg","Couple + C. LE 16 ","256","0.656648981551338","0.608781784363656","0.704516178739021","2"
"No","1996","Baden-Württemberg","Couple + C. GT 16 ","236","0.744677813584101","0.695661597249996","0.793694029918206","2"
"No","1996","Hamburg","Couple + C. LE and GT 16","7","","","","2"
"No","1996","Lower Saxony","1-pers.-HH","85","0.739598968153819","0.65939078674265","0.819807149564988","2"
"No","1996","Lower Saxony","(Married) couple without C. ","220","0.776697048631513","0.728847851450669","0.824546245812357","2"
"No","1996","Lower Saxony","Single parent ","40","0.766636872858535","0.650552442999868","0.882721302717202","2"
"No","1996","Lower Saxony","Couple + C. LE 16 ","144","0.637036049393141","0.574205539626816","0.699866559159467","2"
"No","1996","Hesse","Single parent ","23","","","","2"
"No","1996","Hesse","Couple + C. LE and GT 16","42","0.684350071929744","0.569582333874921","0.799117809984566","2"
"No","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","57","0.888074932084407","0.812013480009707","0.964136384159107","2"
"No","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","143","0.782463539669435","0.723799850037106","0.841127229301765","2"
"No","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","105","0.603515958431875","0.529765967073502","0.677265949790248","2"
"No","1996","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","82","0.675825718608058","0.594738996984432","0.756912440231684","2"
"No","1996","Lower Saxony","Couple + C. GT 16 ","113","0.645355619533699","0.573440580637833","0.717270658429564","2"
"No","1996","Lower Saxony","Couple + C. LE and GT 16","56","0.761904784921595","0.662834228770929","0.86097534107226","2"
"No","1996","Bremen","1-pers.-HH","17","","","","2"
"No","1996","Bremen","(Married) couple without C. ","30","0.880367898140812","0.771283008139635","0.989452788141989","2"
"No","1996","Bremen","Single parent ","2","","","","2"
"No","1996","Bremen","Couple + C. LE 16 ","6","","","","2"
"No","1996","North Rhine-Westphalia","Single parent ","95","0.664889763422523","0.585848025997472","0.743931500847574","2"
"No","1996","North Rhine-Westphalia","Couple + C. LE 16 ","389","0.648499772534355","0.609777629334433","0.687221915734278","2"
"No","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","170","0.639760049699764","0.581629833158446","0.697890266241081","2"
"No","1996","Hesse","1-pers.-HH","86","0.858840109263555","0.792241485073654","0.925438733453457","2"
"No","1996","Hesse","(Married) couple without C. ","219","0.783900161269022","0.735691322155775","0.832109000382269","2"
"No","1996","Hesse","Couple + C. LE 16 ","135","0.625720423720461","0.559312295828279","0.692128551612643","2"
"No","1996","Hesse","Couple + C. GT 16 ","96","0.623053843961432","0.54724834439389","0.698859343528975","2"
"No","1996","Bavaria","Couple + C. LE 16 ","252","0.623150082604384","0.574744186208811","0.671555978999956","2"
"No","1996","Bremen","Couple + C. GT 16 ","12","","","","2"
"No","1996","Bremen","Couple + C. LE and GT 16","","","","","2"
"No","1996","North Rhine-Westphalia","1-pers.-HH","231","0.806905390505155","0.761553230112152","0.852257550898158","2"
"No","1996","North Rhine-Westphalia","(Married) couple without C. ","457","0.74944314177916","0.715712395158735","0.783173888399585","2"
"No","1996","North Rhine-Westphalia","Couple + C. GT 16 ","304","0.663757214882853","0.620396465007164","0.707117964758542","2"
"No","1996","Bavaria","Couple + C. GT 16 ","206","0.702337455700568","0.650769533929653","0.753905377471483","2"
"No","1996","Bavaria","Couple + C. LE and GT 16","89","0.655606744724372","0.576613543145289","0.734599946303455","2"
"No","1996","Berlin","1-pers.-HH","76","0.837521586829073","0.762142648452538","0.912900525205609","2"
"No","1996","Berlin","(Married) couple without C. ","115","0.850531267059927","0.791043335813225","0.910019198306629","2"
"No","1996","Berlin","Single parent ","31","0.759641591825748","0.62722203730673","0.892061146344766","2"
"No","1996","Berlin","Couple + C. LE 16 ","92","0.635983797956928","0.556565254516215","0.715402341397641","2"
