"ple0044_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","1998","Employed","higher vocational","303","0.502932948620105","0.462859194287277","0.543006702952934","2"
"No","1998","Employed","higher education","702","0.469087433510954","0.443739699333902","0.494435167688006","2"
"No","1998","Not Employed","higher vocational","201","1","1","1","2"
"No","1998","Not Employed","higher education","410","0.999457843616909","0.997207381492743","1.00170830574107","2"
"No","1998","Employed","in school","5","","","","2"
"No","1998","Employed","inadequately","109","0.602668406717202","0.533985835145179","0.671350978289225","2"
"No","1998","Employed","general elemantary","628","0.578273078765819","0.548996511066051","0.607549646465587","2"
"Yes","1998","Not Employed","vocational + Abi","","","","","1"
"Yes","1998","Not Employed","higher vocational","","","","","1"
"Yes","1998","Not Employed","higher education","1","","","","1"
"Yes","1998","Employed","in school","8","","","","1"
"Yes","1998","Employed","inadequately","86","0.397331593282798","0.328649021710775","0.466014164854821","1"
"Yes","1998","Employed","higher education","787","0.530912566489046","0.505564832311994","0.556260300666098","1"
"Yes","1998","Not Employed","in school","","","","","1"
"Yes","1998","Not Employed","inadequately","","","","","1"
"Yes","1998","Not Employed","general elemantary","3","","","","1"
"Yes","1998","Not Employed","middle vocational","8","","","","1"
"Yes","1998","Employed","general elemantary","465","0.421726921234181","0.392450353534413","0.451003488933949","1"
"Yes","1998","Employed","middle vocational","2085","0.490059071205177","0.475079069854778","0.505039072555575","1"
"Yes","1998","Employed","vocational + Abi","175","0.442630447123852","0.391951548196245","0.493309346051459","1"
"Yes","1998","Employed","higher vocational","295","0.497067051379895","0.456993297047066","0.537140805712723","1"
"No","1999","Not Employed","inadequately","221","0.977109843209438","0.957568567609039","0.996651118809836","2"
"No","1999","Not Employed","middle vocational","2219","0.969696355949917","0.962681533324645","0.97671117857519","2"
"No","1999","Not Employed","general elemantary","1234","0.988474324465478","0.982561951564264","0.994386697366691","2"
"No","1999","Not Employed","vocational + Abi","95","0.945641320749983","0.901856139966947","0.989426501533019","2"
"No","1999","Not Employed","in school","254","0.930318565742471","0.899835750164877","0.960801381320065","2"
"No","1999","Employed","middle vocational","2309","0.522684198636385","0.50788182736004","0.53748656991273","2"
"No","1999","Employed","vocational + Abi","220","0.58335350213284","0.534043814493626","0.632663189772054","2"
"No","1999","Employed","higher vocational","316","0.540152710730755","0.500307516302867","0.579997905158644","2"
"No","1999","Employed","higher education","730","0.505335619836689","0.479949271667719","0.530721968005659","2"
"No","1999","Not Employed","higher vocational","187","0.994084385338065","0.983209042121624","1.00495972855451","2"
"No","1999","Not Employed","higher education","395","0.967822096152169","0.950843542784923","0.984800649519415","2"
"No","1999","Employed","in school","19","","","","2"
"No","1999","Employed","inadequately","112","0.630246859996588","0.560684628151967","0.699809091841209","2"
"No","1999","Employed","general elemantary","614","0.551087935214891","0.521668250691497","0.580507619738285","2"
"Yes","1999","Not Employed","vocational + Abi","8","","","","1"
"Yes","1999","Not Employed","higher vocational","4","","","","1"
"Yes","1999","Not Employed","higher education","20","","","","1"
"Yes","1999","Employed","in school","21","","","","1"
"Yes","1999","Employed","inadequately","73","0.369753140003412","0.300190908158791","0.439315371848033","1"
"Yes","1999","Employed","higher education","760","0.494664380163311","0.469278031994341","0.520050728332281","1"
"Yes","1999","Not Employed","in school","14","","","","1"
"Yes","1999","Not Employed","inadequately","4","","","","1"
"Yes","1999","Not Employed","general elemantary","18","","","","1"
"Yes","1999","Not Employed","middle vocational","75","0.0303036440500824","0.0232888214248104","0.0373184666753545","1"
"Yes","1999","Employed","general elemantary","484","0.448912064785109","0.419492380261714","0.478331749308503","1"
"Yes","1999","Employed","middle vocational","2065","0.477315801363615","0.46251343008727","0.492118172639961","1"
"Yes","1999","Employed","vocational + Abi","164","0.41664649786716","0.367336810227946","0.465956185506374","1"
"Yes","1999","Employed","higher vocational","285","0.459847289269245","0.420002094841356","0.499692483697133","1"
"No","2000","Not Employed","inadequately","238","0.995411137084661","0.986860543592013","1.00396173057731","2"
"No","2000","Not Employed","middle vocational","4676","0.994232336471772","0.992069250582022","0.996395422361522","2"
"No","2000","Not Employed","general elemantary","1984","0.993370696787094","0.989810635810892","0.996930757763296","2"
"No","2000","Not Employed","vocational + Abi","286","0.983330572345911","0.968620604895846","0.998040539795976","2"
"No","2000","Not Employed","in school","411","0.991080631959743","0.982023942904301","1.00013732101519","2"
"No","2000","Employed","middle vocational","4032","0.524626178363376","0.513480482442799","0.535771874283953","2"
"No","2000","Employed","vocational + Abi","440","0.576616520261404","0.54237810996603","0.610854930556778","2"
"No","2000","Employed","higher vocational","674","0.518873845690255","0.491806938057588","0.545940753322921","2"
"No","2000","Employed","higher education","1378","0.473460540108617","0.455142522884773","0.491778557332461","2"
"No","2000","Not Employed","higher vocational","514","0.99501695419279","0.988947278324005","1.00108663006157","2"
"No","2000","Not Employed","higher education","858","0.991505541648763","0.985389710931447","0.997621372366079","2"
"No","2000","Employed","in school","44","0.626376185182547","0.517614434689765","0.73513793567533","2"
"No","2000","Employed","inadequately","83","0.600312711398499","0.520857826822132","0.679767595974865","2"
"No","2000","Employed","general elemantary","815","0.548016806613315","0.52246177649813","0.5735718367285","2"
"Yes","2000","Not Employed","vocational + Abi","5","","","","1"
"Yes","2000","Not Employed","higher vocational","3","","","","1"
"Yes","2000","Not Employed","higher education","7","","","","1"
"Yes","2000","Employed","in school","32","0.373623814817453","0.26486206432467","0.482385565310235","1"
"Yes","2000","Employed","inadequately","63","0.399687288601501","0.320232404025134","0.479142173177868","1"
"Yes","2000","Employed","higher education","1476","0.526539459891383","0.508221442667539","0.544857477115226","1"
"Yes","2000","Not Employed","in school","3","","","","1"
"Yes","2000","Not Employed","inadequately","2","","","","1"
"Yes","2000","Not Employed","general elemantary","12","","","","1"
"Yes","2000","Not Employed","middle vocational","32","0.00576766352822794","0.00360457763847816","0.00793074941797772","1"
"Yes","2000","Employed","general elemantary","642","0.451983193386685","0.4264281632715","0.47753822350187","1"
"Yes","2000","Employed","middle vocational","3680","0.475373821636624","0.464228125716046","0.486519517557201","1"
"Yes","2000","Employed","vocational + Abi","360","0.423383479738596","0.389145069443222","0.45762189003397","1"
"Yes","2000","Employed","higher vocational","635","0.481126154309746","0.454059246677079","0.508193061942412","1"
"No","2001","Not Employed","middle vocational","4236","0.997565075060111","0.99608335202347","0.999046798096753","2"
"No","2001","Not Employed","vocational + Abi","279","0.988838282025219","0.976576553544882","1.00110001050556","2"
"No","2001","Not Employed","inadequately","178","1","1","1","2"
"No","2001","Not Employed","general elemantary","1648","0.997827937489289","0.995583664648788","1.00007221032979","2"
"No","2001","Not Employed","in school","426","0.993506921672186","0.98590663078434","1.00110721256003","2"
"No","2001","Not Employed","higher vocational","468","0.999802783080488","0.998531942934475","1.0010736232265","2"
"No","2001","Employed","middle vocational","3693","0.52287195134587","0.511192857048523","0.534551045643218","2"
"No","2001","Employed","vocational + Abi","425","0.564183775832199","0.529182578960114","0.599184972704285","2"
"No","2001","Employed","higher vocational","584","0.495699772037174","0.46697705348451","0.524422490589837","2"
"No","2001","Employed","higher education","1311","0.483825142953635","0.464837620797761","0.502812665109509","2"
"No","2001","Not Employed","higher education","813","0.998243406221888","0.99536850331617","1.00111830912761","2"
"No","2001","Employed","in school","59","0.527465909288819","0.435006130380376","0.619925688197262","2"
"No","2001","Employed","inadequately","63","0.566232918821033","0.477928739638038","0.654537098004027","2"
"No","2001","Employed","general elemantary","754","0.538378809608424","0.512038206092024","0.564719413124823","2"
"Yes","2001","Not Employed","vocational + Abi","3","","","","1"
"Yes","2001","Not Employed","higher vocational","1","","","","1"
"Yes","2001","Not Employed","higher education","2","","","","1"
"Yes","2001","Employed","in school","53","0.472534090711181","0.380074311802737","0.564993869619624","1"
"Yes","2001","Employed","inadequately","58","0.433767081178968","0.345462901995973","0.522071260361962","1"
"Yes","2001","Employed","higher education","1350","0.516174857046365","0.497187334890491","0.535162379202239","1"
"Yes","2001","Not Employed","in school","3","","","","1"
"Yes","2001","Not Employed","inadequately","","","","","1"
"Yes","2001","Employed","vocational + Abi","346","0.4358162241678","0.400815027295715","0.470817421039886","1"
"Yes","2001","Employed","higher vocational","580","0.504300227962826","0.475577509410163","0.53302294651549","1"
"Yes","2001","Not Employed","general elemantary","5","","","","1"
"Yes","2001","Not Employed","middle vocational","14","","","","1"
"Yes","2001","Employed","general elemantary","622","0.461621190391576","0.435280586875177","0.487961793907976","1"
"Yes","2001","Employed","middle vocational","3333","0.47712804865413","0.465448954356782","0.488807142951477","1"
"No","2002","Not Employed","middle vocational","4240","0.994944846267661","0.992816186852003","0.99707350568332","2"
"No","2002","Not Employed","vocational + Abi","310","0.99444821038857","0.986203443533074","1.00269297724407","2"
"No","2002","Employed","middle vocational","3620","0.519479562481303","0.507768735998372","0.531190388964235","2"
"No","2002","Employed","vocational + Abi","456","0.587814944181972","0.554247018897107","0.621382869466837","2"
"No","2002","Not Employed","inadequately","164","1","1","1","2"
"No","2002","Not Employed","general elemantary","1559","0.993696890890361","0.989779657571343","0.99761412420938","2"
"No","2002","Employed","higher vocational","581","0.487046204403485","0.458894789673379","0.51519761913359","2"
"No","2002","Employed","higher education","1659","0.477878238881969","0.461284639385101","0.494471838378837","2"
"No","2002","Not Employed","in school","488","0.997189299248703","0.992496956027244","1.00188164247016","2"
"No","2002","Not Employed","higher vocational","483","0.997885714199444","0.993793600808094","1.00197782759079","2"
"No","2002","Not Employed","higher education","945","0.998790635072337","0.996578254490506","1.00100301565417","2"
"No","2002","Employed","in school","59","0.516286982000783","0.426499852905351","0.606074111096215","2"
"No","2002","Employed","inadequately","66","0.573482611817019","0.481888495402908","0.665076728231129","2"
"No","2002","Employed","general elemantary","715","0.56685668547632","0.539464108138482","0.594249262814157","2"
"Yes","2002","Not Employed","vocational + Abi","2","","","","1"
"Yes","2002","Not Employed","higher vocational","1","","","","1"
"Yes","2002","Not Employed","higher education","3","","","","1"
"Yes","2002","Employed","in school","60","0.483713017999217","0.393925888903785","0.573500147094649","1"
"Yes","2002","Employed","inadequately","46","0.426517388182981","0.334923271768871","0.518111504597092","1"
"Yes","2002","Employed","higher education","1822","0.522121761118031","0.505528161621163","0.538715360614899","1"
"Yes","2002","Not Employed","in school","1","","","","1"
"Yes","2002","Not Employed","inadequately","","","","","1"
"Yes","2002","Employed","vocational + Abi","370","0.412185055818028","0.378617130533163","0.445752981102893","1"
"Yes","2002","Employed","higher vocational","630","0.512953795596515","0.48480238086641","0.541105210326621","1"
"Yes","2002","Not Employed","general elemantary","9","","","","1"
"Yes","2002","Not Employed","middle vocational","24","","","","1"
"Yes","2002","Employed","general elemantary","542","0.43314331452368","0.405750737185843","0.460535891861518","1"
"Yes","2002","Employed","middle vocational","3372","0.480520437518697","0.468809611035765","0.492231264001628","1"
"No","2003","Not Employed","middle vocational","4178","0.996008671156855","0.994101606275669","0.997915736038041","2"
"No","2003","Not Employed","vocational + Abi","290","0.991218268023989","0.980517094582646","1.00191944146533","2"
"No","2003","Employed","middle vocational","3414","0.519142256784301","0.507122907271946","0.531161606296657","2"
"No","2003","Employed","vocational + Abi","482","0.59139708292523","0.557934370114467","0.624859795735993","2"
"No","2003","Not Employed","inadequately","162","1","1","1","2"
"No","2003","Not Employed","general elemantary","1485","0.993567248052853","0.989513377953295","0.997621118152411","2"
"No","2003","Employed","higher vocational","549","0.458660539145237","0.429998141767859","0.487322936522616","2"
"No","2003","Employed","higher education","1613","0.495662065540869","0.478501707278552","0.512822423803185","2"
"No","2003","Not Employed","in school","498","0.98892860434127","0.979766127641578","0.998091081040962","2"
"No","2003","Not Employed","higher vocational","482","0.985886078770803","0.97539869482028","0.996373462721327","2"
"No","2003","Not Employed","higher education","965","0.996707031499757","0.993103602035728","1.00031046096379","2"
"No","2003","Employed","in school","64","0.593006104714796","0.498588071184168","0.687424138245423","2"
"No","2003","Employed","inadequately","54","0.52663678945544","0.429741904077177","0.623531674833703","2"
"No","2003","Employed","general elemantary","676","0.559872948543581","0.531704583359946","0.588041313727215","2"
"Yes","2003","Not Employed","vocational + Abi","2","","","","1"
"Yes","2003","Not Employed","higher vocational","4","","","","1"
"Yes","2003","Not Employed","higher education","6","","","","1"
"Yes","2003","Employed","in school","40","0.406993895285204","0.312575861754577","0.501411928815832","1"
"Yes","2003","Not Employed","in school","3","","","","1"
"Yes","2003","Not Employed","inadequately","","","","","1"
"Yes","2003","Not Employed","general elemantary","9","","","","1"
"Yes","2003","Not Employed","middle vocational","21","","","","1"
"Yes","2003","Employed","inadequately","48","0.47336321054456","0.376468325166297","0.570258095922823","1"
"Yes","2003","Employed","higher education","1648","0.504337934459131","0.487177576196815","0.521498292721448","1"
"Yes","2003","Employed","vocational + Abi","347","0.40860291707477","0.375140204264007","0.442065629885533","1"
"Yes","2003","Employed","higher vocational","612","0.541339460854763","0.512677063477384","0.570001858232141","1"
"Yes","2003","Employed","general elemantary","517","0.440127051456419","0.411958686272785","0.468295416640054","1"
"Yes","2003","Employed","middle vocational","3224","0.480857743215698","0.468838393703343","0.492877092728054","1"
"No","2004","Not Employed","inadequately","152","0.991931163747081","0.977801430952251","1.00606089654191","2"
"No","2004","Not Employed","general elemantary","1429","0.995815118830573","0.992479713510261","0.999150524150884","2"
"No","2004","Not Employed","middle vocational","4161","0.993765730823224","0.991380738221376","0.996150723425073","2"
"No","2004","Not Employed","vocational + Abi","284","0.99645133869855","0.989559654041832","1.00334302335527","2"
"No","2004","Employed","middle vocational","3212","0.518730311044167","0.506448769059134","0.531011853029199","2"
"No","2004","Employed","vocational + Abi","468","0.53311093134172","0.499452605186364","0.566769257497075","2"
"No","2004","Employed","higher vocational","529","0.483315219428482","0.453917430203553","0.512713008653411","2"
"No","2004","Employed","higher education","1541","0.486137278877958","0.468817434319454","0.503457123436463","2"
"No","2004","Not Employed","in school","544","0.996844164279878","0.992135251254214","1.00155307730554","2"
"No","2004","Not Employed","higher vocational","488","0.99001111450474","0.981232960742054","0.998789268267425","2"
"No","2004","Not Employed","higher education","992","0.996935123832405","0.993503968128533","1.00036627953628","2"
"No","2004","Employed","in school","49","0.524767787854161","0.421017429092664","0.628518146615658","2"
"No","2004","Employed","inadequately","50","0.533863775084659","0.431369632016756","0.636357918152562","2"
"No","2004","Employed","general elemantary","598","0.538328899542142","0.508610498688678","0.568047300395605","2"
"Yes","2004","Not Employed","vocational + Abi","2","","","","1"
"Yes","2004","Not Employed","higher vocational","5","","","","1"
"Yes","2004","Not Employed","higher education","5","","","","1"
"Yes","2004","Employed","in school","40","0.475232212145839","0.371481853384342","0.578982570907336","1"
"Yes","2004","Employed","inadequately","41","0.466136224915341","0.363642081847438","0.568630367983244","1"
"Yes","2004","Not Employed","in school","1","","","","1"
"Yes","2004","Not Employed","inadequately","2","","","","1"
"Yes","2004","Not Employed","general elemantary","10","","","","1"
"Yes","2004","Not Employed","middle vocational","23","","","","1"
"Yes","2004","Employed","higher education","1658","0.513862721122042","0.496542876563537","0.531182565680546","1"
"Yes","2004","Employed","general elemantary","483","0.461671100457858","0.431952699604395","0.491389501311322","1"
"Yes","2004","Employed","vocational + Abi","376","0.46688906865828","0.433230742502925","0.500547394813636","1"
"Yes","2004","Employed","middle vocational","3146","0.481269688955833","0.468988146970801","0.493551230940866","1"
"Yes","2004","Employed","higher vocational","581","0.516684780571518","0.487286991346589","0.546082569796447","1"
"No","2005","Not Employed","inadequately","154","1","1","1","2"
"No","2005","Not Employed","general elemantary","1355","0.993960783321564","0.989843094081395","0.998078472561732","2"
"No","2005","Not Employed","middle vocational","3957","0.997631866963778","0.99612009477266","0.999143639154896","2"
"No","2005","Not Employed","vocational + Abi","284","1","1","1","2"
"No","2005","Employed","middle vocational","3095","0.519446539413002","0.506876668854055","0.532016409971949","2"
"No","2005","Employed","vocational + Abi","464","0.543502458102408","0.50961577800283","0.577389138201986","2"
"No","2005","Employed","higher vocational","498","0.498328631795498","0.468299632131603","0.528357631459393","2"
"No","2005","Employed","higher education","1480","0.471646580424189","0.453991130512994","0.489302030335383","2"
"No","2005","Not Employed","in school","552","1","1","1","2"
"No","2005","Not Employed","higher vocational","455","0.994389878146273","0.98754950416011","1.00123025213244","2"
"No","2005","Not Employed","higher education","1004","0.998750240298846","0.996567053948571","1.00093342664912","2"
"No","2005","Employed","in school","53","0.486156653591224","0.385117976839953","0.587195330342495","2"
"No","2005","Employed","inadequately","39","0.424167227239392","0.319715503892305","0.52861895058648","2"
"No","2005","Employed","general elemantary","568","0.581550397771407","0.551006146168271","0.612094649374543","2"
"Yes","2005","Not Employed","vocational + Abi","","","","","1"
"Yes","2005","Not Employed","higher vocational","3","","","","1"
"Yes","2005","Not Employed","higher education","2","","","","1"
"Yes","2005","Employed","in school","41","0.513843346408776","0.412804669657505","0.614882023160047","1"
"Yes","2005","Employed","inadequately","47","0.575832772760608","0.47138104941352","0.680284496107695","1"
"Yes","2005","Not Employed","in school","","","","","1"
"Yes","2005","Not Employed","inadequately","","","","","1"
"Yes","2005","Not Employed","general elemantary","5","","","","1"
"Yes","2005","Not Employed","middle vocational","14","","","","1"
"Yes","2005","Employed","higher education","1591","0.528353419575811","0.510697969664617","0.546008869487006","1"
"Yes","2005","Employed","general elemantary","434","0.418449602228593","0.387905350625457","0.448993853831729","1"
"Yes","2005","Employed","vocational + Abi","366","0.456497541897592","0.422610861798014","0.49038422199717","1"
"Yes","2005","Employed","middle vocational","2974","0.480553460586998","0.467983590028051","0.493123331145945","1"
"Yes","2005","Employed","higher vocational","567","0.501671368204502","0.471642368540607","0.531700367868397","1"
"No","2006","Not Employed","inadequately","150","0.992629350907186","0.978986471464668","1.0062722303497","2"
"No","2006","Not Employed","general elemantary","1474","0.998128272012861","0.995925454352105","1.00033108967362","2"
"No","2006","Not Employed","middle vocational","4492","0.998926708752213","0.997970133389519","0.999883284114908","2"
"No","2006","Not Employed","vocational + Abi","299","0.990531123554413","0.979572127979777","1.00149011912905","2"
"No","2006","Employed","middle vocational","3142","0.501525112228818","0.48923016561355","0.513820058844086","2"
"No","2006","Employed","vocational + Abi","485","0.523665011724998","0.490999238475394","0.556330784974603","2"
"No","2006","Employed","higher vocational","522","0.501741654022449","0.472234474131085","0.531248833913813","2"
"No","2006","Employed","higher education","1596","0.488986562443059","0.471931404578181","0.506041720307937","2"
"No","2006","Not Employed","in school","329","1","1","1","2"
"No","2006","Not Employed","higher vocational","518","0.99697545217442","0.992251158651437","1.0016997456974","2"
"No","2006","Not Employed","higher education","1166","0.994859113097914","0.99076127329762","0.998956952898209","2"
"No","2006","Employed","in school","38","0.591712025743378","0.472222481460796","0.711201570025961","2"
"No","2006","Employed","inadequately","44","0.529032737533496","0.424742564321551","0.633322910745441","2"
"No","2006","Employed","general elemantary","523","0.54724430137502","0.515838706730643","0.578649896019396","2"
"Yes","2006","Not Employed","vocational + Abi","1","","","","1"
"Yes","2006","Not Employed","higher vocational","1","","","","1"
"Yes","2006","Not Employed","higher education","4","","","","1"
"Yes","2006","Employed","in school","27","","","","1"
"Yes","2006","Employed","inadequately","44","0.470967262466504","0.366677089254559","0.575257435678449","1"
"Yes","2006","Not Employed","in school","","","","","1"
"Yes","2006","Not Employed","inadequately","1","","","","1"
"Yes","2006","Not Employed","general elemantary","5","","","","1"
"Yes","2006","Not Employed","middle vocational","9","","","","1"
"Yes","2006","Employed","higher education","1704","0.511013437556941","0.493958279692063","0.528068595421819","1"
"Yes","2006","Employed","general elemantary","442","0.45275569862498","0.421350103980604","0.484161293269357","1"
"Yes","2006","Employed","vocational + Abi","413","0.476334988275002","0.443669215025397","0.509000761524606","1"
"Yes","2006","Employed","middle vocational","3211","0.498474887771182","0.486179941155914","0.51076983438645","1"
"Yes","2006","Employed","higher vocational","581","0.498258345977551","0.468751166086187","0.527765525868915","1"
"No","2007","Not Employed","in school","290","0.98928938501138","0.977462497254043","1.00111627276872","2"
"No","2007","Not Employed","inadequately","138","1","1","1","2"
"No","2007","Not Employed","general elemantary","1321","0.996077017573797","0.992711167299015","0.999442867848579","2"
"No","2007","Not Employed","middle vocational","4141","0.996278492616749","0.994427040873646","0.998129944359852","2"
"No","2007","Not Employed","vocational + Abi","292","0.992737607052151","0.983064648108612","1.00241056599569","2"
"No","2007","Employed","middle vocational","2977","0.504016229655875","0.491317414502221","0.516715044809528","2"
"No","2007","Employed","vocational + Abi","456","0.552885463367853","0.519242511727756","0.586528415007951","2"
"No","2007","Employed","higher vocational","480","0.487690828003963","0.456725947252492","0.518655708755435","2"
"No","2007","Employed","higher education","1550","0.513003810240753","0.49548209244895","0.530525528032556","2"
"No","2007","Not Employed","higher vocational","492","0.995509652878312","0.989619749277767","1.00139955647886","2"
"No","2007","Not Employed","higher education","1154","0.995662970705814","0.99187486988192","0.999451071529709","2"
"No","2007","Employed","in school","28","","","","2"
"No","2007","Employed","inadequately","39","0.502638372663665","0.390228293703503","0.615048451623826","2"
"No","2007","Employed","general elemantary","472","0.55519505152917","0.52164896197187","0.588741141086471","2"
"Yes","2007","Not Employed","vocational + Abi","4","","","","1"
"Yes","2007","Not Employed","higher vocational","3","","","","1"
"Yes","2007","Not Employed","higher education","2","","","","1"
"Yes","2007","Employed","in school","20","","","","1"
"Yes","2007","Not Employed","middle vocational","14","","","","1"
"Yes","2007","Employed","inadequately","37","0.497361627336335","0.384951548376173","0.609771706296497","1"
"Yes","2007","Employed","higher education","1576","0.486996189759247","0.469474471967443","0.50451790755105","1"
"Yes","2007","Employed","general elemantary","371","0.44480494847083","0.411258858913529","0.47835103802813","1"
"Yes","2007","Employed","middle vocational","2978","0.495983770344125","0.483284955190472","0.508682585497779","1"
"Yes","2007","Not Employed","in school","1","","","","1"
"Yes","2007","Not Employed","inadequately","","","","","1"
"Yes","2007","Not Employed","general elemantary","4","","","","1"
"Yes","2007","Employed","vocational + Abi","383","0.447114536632147","0.413471584992049","0.480757488272244","1"
"Yes","2007","Employed","higher vocational","521","0.512309171996037","0.481344291244565","0.543274052747508","1"
"No","2008","Not Employed","in school","289","0.996448283011995","0.989601356763211","1.00329520926078","2"
"No","2008","Not Employed","inadequately","116","0.994195578967684","0.980430759255941","1.00796039867943","2"
"No","2008","Not Employed","general elemantary","1194","0.995787117480649","0.992127057493703","0.999447177467595","2"
"No","2008","Not Employed","middle vocational","3849","0.9956568228931","0.993583398808357","0.997730246977843","2"
"No","2008","Not Employed","vocational + Abi","254","0.987114713799721","0.973326361328242","1.0009030662712","2"
"No","2008","Employed","middle vocational","2996","0.528639958668838","0.515704897332209","0.541575020005467","2"
"No","2008","Employed","vocational + Abi","451","0.567218465483262","0.533140032390331","0.601296898576194","2"
"No","2008","Employed","higher vocational","486","0.560205119995901","0.528474191118278","0.591936048873524","2"
"No","2008","Employed","higher education","1555","0.529643040044109","0.511692592185981","0.547593487902237","2"
"No","2008","Not Employed","higher vocational","456","0.989982974249346","0.980872835190294","0.999093113308399","2"
"No","2008","Not Employed","higher education","1154","0.99732008834444","0.99434758364986","1.00029259303902","2"
"No","2008","Employed","in school","48","0.745556419462792","0.638005575559355","0.85310726336623","2"
"No","2008","Employed","inadequately","27","","","","2"
"No","2008","Employed","general elemantary","445","0.545212240750236","0.510510837933371","0.579913643567102","2"
"Yes","2008","Not Employed","vocational + Abi","3","","","","1"
"Yes","2008","Not Employed","higher vocational","3","","","","1"
"Yes","2008","Not Employed","higher education","8","","","","1"
"Yes","2008","Employed","in school","15","","","","1"
"Yes","2008","Not Employed","middle vocational","15","","","","1"
"Yes","2008","Employed","inadequately","38","0.575537110954411","0.455380424937319","0.695693796971503","1"
"Yes","2008","Employed","higher education","1415","0.470356959955891","0.452406512097763","0.488307407814019","1"
"Yes","2008","Employed","general elemantary","346","0.454787759249764","0.420086356432898","0.489489162066629","1"
"Yes","2008","Employed","middle vocational","2725","0.471360041331162","0.458424979994533","0.484295102667792","1"
"Yes","2008","Not Employed","general elemantary","9","","","","1"
"Yes","2008","Not Employed","in school","1","","","","1"
"Yes","2008","Not Employed","inadequately","1","","","","1"
"Yes","2008","Employed","vocational + Abi","361","0.432781534516738","0.398703101423806","0.466859967609669","1"
"Yes","2008","Employed","higher vocational","454","0.439794880004099","0.408063951126476","0.471525808881722","1"
"No","2009","Not Employed","in school","251","0.999644578717779","0.997317332448297","1.00197182498726","2"
"No","2009","Not Employed","inadequately","96","1","1","1","2"
"No","2009","Not Employed","general elemantary","1052","0.996188129872502","0.992474958562135","0.999901301182869","2"
"No","2009","Not Employed","middle vocational","3540","0.995274023071855","0.993018913645419","0.99752913249829","2"
"No","2009","Not Employed","vocational + Abi","241","0.989977604835336","0.97747928529272","1.00247592437795","2"
"No","2009","Employed","middle vocational","2912","0.548884067540693","0.535567628613163","0.562200506468223","2"
"No","2009","Employed","vocational + Abi","439","0.601841353792627","0.566475978407644","0.637206729177609","2"
"No","2009","Employed","higher vocational","480","0.569493385317373","0.536852929502474","0.602133841132273","2"
"No","2009","Employed","higher education","1559","0.548078419099147","0.529800321586669","0.566356516611626","2"
"No","2009","Not Employed","higher vocational","423","0.994434297154295","0.987369635837645","1.00149895847094","2"
"No","2009","Not Employed","higher education","1102","0.995258481577472","0.991211782173832","0.999305180981112","2"
"No","2009","Employed","in school","39","0.644480654644247","0.522340449013962","0.766620860274531","2"
"No","2009","Employed","inadequately","31","0.446948650885721","0.32877921071527","0.565118091056173","2"
"No","2009","Employed","general elemantary","396","0.553716234851052","0.517531261217609","0.589901208484496","2"
"Yes","2009","Not Employed","vocational + Abi","3","","","","1"
"Yes","2009","Not Employed","higher vocational","3","","","","1"
"Yes","2009","Not Employed","higher education","5","","","","1"
"Yes","2009","Employed","in school","20","","","","1"
"Yes","2009","Not Employed","middle vocational","13","","","","1"
"Yes","2009","Employed","inadequately","37","0.553051349114279","0.434881908943827","0.67122078928473","1"
"Yes","2009","Employed","higher education","1289","0.451921580900853","0.433643483388374","0.470199678413331","1"
"Yes","2009","Not Employed","in school","1","","","","1"
"Yes","2009","Employed","general elemantary","329","0.446283765148948","0.410098791515504","0.482468738782391","1"
"Yes","2009","Employed","middle vocational","2452","0.451115932459307","0.437799493531777","0.464432371386837","1"
"Yes","2009","Not Employed","inadequately","","","","","1"
"Yes","2009","Not Employed","general elemantary","6","","","","1"
"Yes","2009","Employed","vocational + Abi","297","0.398158646207373","0.362793270822391","0.433524021592355","1"
"Yes","2009","Employed","higher vocational","404","0.430506614682627","0.397866158867727","0.463147070497526","1"
"No","2010","Not Employed","in school","337","0.996512562301264","0.990246376756521","1.00277874784601","2"
"No","2010","Not Employed","inadequately","214","0.99746713118853","0.99076401325427","1.00417024912279","2"
"No","2010","Not Employed","general elemantary","1348","0.996199316850079","0.992921816767081","0.999476816933077","2"
"No","2010","Not Employed","middle vocational","4187","0.994953434447836","0.992814501712969","0.997092367182704","2"
"No","2010","Not Employed","vocational + Abi","422","0.991308858421115","0.982484227881321","1.00013348896091","2"
"No","2010","Employed","middle vocational","4028","0.550956413705228","0.539645048776328","0.562267778634127","2"
"No","2010","Employed","vocational + Abi","719","0.574396495835232","0.54724636883539","0.601546622835074","2"
"No","2010","Employed","higher vocational","618","0.534010044781156","0.505203919695551","0.562816169866761","2"
"No","2010","Employed","higher education","2254","0.572686695969375","0.557367909136175","0.588005482802575","2"
"No","2010","Not Employed","higher vocational","449","1","1","1","2"
"No","2010","Not Employed","higher education","1319","0.995474673000223","0.99185937426355","0.999089971736895","2"
"No","2010","Employed","in school","53","0.733139058347904","0.632360552094974","0.833917564600835","2"
"No","2010","Employed","inadequately","63","0.463258178952993","0.374774648764069","0.551741709141917","2"
"No","2010","Employed","general elemantary","585","0.55158669335797","0.52204874768959","0.58112463902635","2"
"Yes","2010","Not Employed","vocational + Abi","3","","","","1"
"Yes","2010","Not Employed","higher vocational","","","","","1"
"Yes","2010","Not Employed","higher education","5","","","","1"
"Yes","2010","Employed","in school","21","","","","1"
