"ple0044_h","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","1988","Part Time","no migration background","662","0.518681589848861","0.49122344518397","0.546139734513752","1"
"Yes","1988","Part Time","direct migration background","234","0.532420373453128","0.486574788808887","0.578265958097369","1"
"Yes","1988","Part Time","indirect migration background","35","0.77584623675075","0.65787168971401","0.89382078378749","1"
"Yes","1988","Not Working","no migration background","26","","","","1"
"Yes","1988","Not Working","direct migration background","7","","","","1"
"Yes","1988","Not Working","indirect migration background","1","","","","1"
"No","1989","Part Time","indirect migration background","26","","","","2"
"No","1989","Full Time","no migration background","1655","0.537242007621497","0.51955821063522","0.554925804607773","2"
"No","1989","Part Time","no migration background","606","0.502532656198674","0.474430105732585","0.530635206664762","2"
"No","1989","Part Time","direct migration background","226","0.585267289187415","0.537751895018824","0.632782683356006","2"
"No","1989","Not Working","no migration background","2484","0.990337566157345","0.986515240673006","0.994159891641684","2"
"No","1989","Full Time","indirect migration background","54","0.484695552581776","0.383665488843922","0.585725616319631","2"
"No","1989","Not Working","direct migration background","801","0.996536553234458","0.99248322103505","1.00058988543387","2"
"No","1989","Not Working","indirect migration background","108","0.998584449453477","0.991526314916909","1.00564258399004","2"
"No","1989","Full Time","direct migration background","825","0.578185492421908","0.551958174021069","0.604412810822747","2"
"Yes","1989","Full Time","no migration background","1399","0.462757992378503","0.445074195392227","0.48044178936478","1"
"Yes","1989","Full Time","direct migration background","537","0.421814507578092","0.395587189177253","0.448041825978931","1"
"Yes","1989","Full Time","indirect migration background","40","0.515304447418224","0.414274383680369","0.616334511156078","1"
"Yes","1989","Part Time","no migration background","610","0.497467343801326","0.469364793335238","0.525569894267415","1"
"Yes","1989","Part Time","direct migration background","187","0.414732710812585","0.367217316643994","0.462248104981176","1"
"Yes","1989","Part Time","indirect migration background","28","","","","1"
"Yes","1989","Not Working","no migration background","32","0.00966243384265498","0.00584010835831627","0.0134847593269937","1"
"Yes","1989","Not Working","direct migration background","6","","","","1"
"Yes","1989","Not Working","indirect migration background","1","","","","1"
"No","1990","Part Time","indirect migration background","","","","","2"
"No","1990","Full Time","no migration background","","","","","2"
"No","1990","Part Time","no migration background","","","","","2"
"No","1990","Not Working","indirect migration background","","","","","2"
"No","1990","Part Time","direct migration background","","","","","2"
"No","1990","Not Working","no migration background","","","","","2"
"No","1990","Not Working","direct migration background","","","","","2"
"No","1990","Full Time","indirect migration background","","","","","2"
"No","1990","Full Time","direct migration background","","","","","2"
"Yes","1990","Full Time","no migration background","","","","","1"
"Yes","1990","Full Time","direct migration background","","","","","1"
"Yes","1990","Full Time","indirect migration background","","","","","1"
"Yes","1990","Part Time","no migration background","","","","","1"
"Yes","1990","Part Time","direct migration background","","","","","1"
"Yes","1990","Part Time","indirect migration background","","","","","1"
"Yes","1990","Not Working","no migration background","","","","","1"
"Yes","1990","Not Working","direct migration background","","","","","1"
"Yes","1990","Not Working","indirect migration background","","","","","1"
"No","1991","Part Time","indirect migration background","36","0.468035376156637","0.360688413422695","0.575382338890579","2"
"No","1991","Full Time","no migration background","1715","0.573684903680349","0.555851061777725","0.591518745582972","2"
"No","1991","Part Time","no migration background","640","0.517617360257375","0.48996071020542","0.54527401030933","2"
"No","1991","Part Time","direct migration background","198","0.454030452220102","0.405954689373463","0.502106215066742","2"
"No","1991","Not Working","no migration background","2345","0.990635487841052","0.986761062884034","0.99450991279807","2"
"No","1991","Not Working","direct migration background","747","0.986377957889546","0.978126013799247","0.994629901979845","2"
"No","1991","Not Working","indirect migration background","131","0.99136678585783","0.975644137205886","1.00708943450977","2"
"No","1991","Full Time","indirect migration background","68","0.499922349482645","0.413303361505347","0.586541337459944","2"
"No","1991","Full Time","direct migration background","827","0.621674433008001","0.595452496729387","0.647896369286615","2"
"Yes","1991","Full Time","no migration background","1239","0.426315096319651","0.408481254417028","0.444148938222275","1"
"Yes","1991","Full Time","direct migration background","487","0.378325566991999","0.352103630713385","0.404547503270613","1"
"Yes","1991","Full Time","indirect migration background","60","0.500077650517355","0.413458662540056","0.586696638494654","1"
"Yes","1991","Part Time","no migration background","614","0.482382639742625","0.45472598969067","0.51003928979458","1"
"Yes","1991","Part Time","direct migration background","214","0.545969547779898","0.497893784933258","0.594045310626537","1"
"Yes","1991","Part Time","indirect migration background","47","0.531964623843363","0.424617661109421","0.639311586577305","1"
"Yes","1991","Not Working","no migration background","29","","","","1"
"Yes","1991","Not Working","direct migration background","11","","","","1"
"Yes","1991","Not Working","indirect migration background","2","","","","1"
"No","1992","Part Time","indirect migration background","39","0.553783899886677","0.445528800674229","0.662038999099124","2"
"No","1992","Full Time","no migration background","2548","0.529026170767167","0.515260531870402","0.542791809663932","2"
"No","1992","Full Time","indirect migration background","103","0.597506868142352","0.522452347623187","0.672561388661517","2"
"No","1992","Part Time","no migration background","946","0.487309018539063","0.465214405607001","0.509403631471125","2"
"No","1992","Part Time","direct migration background","217","0.546290474169066","0.496816812705354","0.595764135632777","2"
"No","1992","Not Working","no migration background","3250","0.98836115932572","0.984702918828087","0.992019399823353","2"
"No","1992","Not Working","direct migration background","800","0.994435579469402","0.989293741748273","0.999577417190532","2"
"No","1992","Not Working","indirect migration background","156","0.997742817830241","0.99031962272376","1.00516601293672","2"
"No","1992","Full Time","direct migration background","825","0.580035073166297","0.55350006417962","0.606570082152975","2"
"Yes","1992","Part Time","direct migration background","172","0.453709525830934","0.404235864367223","0.503183187294646","1"
"Yes","1992","Part Time","indirect migration background","42","0.446216100113323","0.337961000900876","0.554471199325771","1"
"Yes","1992","Not Working","no migration background","52","0.01163884067428","0.00798060017664712","0.015297081171913","1"
"Yes","1992","Not Working","direct migration background","4","","","","1"
"Yes","1992","Not Working","indirect migration background","1","","","","1"
"Yes","1992","Full Time","no migration background","2503","0.470973829232833","0.457208190336068","0.484739468129598","1"
"Yes","1992","Full Time","direct migration background","504","0.419964926833702","0.393429917847025","0.44649993582038","1"
"Yes","1992","Full Time","indirect migration background","61","0.402493131857648","0.327438611338483","0.477547652376813","1"
"Yes","1992","Part Time","no migration background","1020","0.512690981460937","0.490596368528875","0.534785594392999","1"
"No","1993","Part Time","indirect migration background","","","","","2"
"No","1993","Full Time","no migration background","","","","","2"
"No","1993","Full Time","indirect migration background","","","","","2"
"No","1993","Part Time","no migration background","","","","","2"
"No","1993","Part Time","direct migration background","","","","","2"
"No","1993","Not Working","no migration background","","","","","2"
"No","1993","Not Working","direct migration background","","","","","2"
"No","1993","Not Working","indirect migration background","","","","","2"
"No","1993","Full Time","direct migration background","","","","","2"
"Yes","1993","Part Time","direct migration background","","","","","1"
"Yes","1993","Part Time","indirect migration background","","","","","1"
"Yes","1993","Not Working","no migration background","","","","","1"
"Yes","1993","Not Working","direct migration background","","","","","1"
"Yes","1993","Not Working","indirect migration background","","","","","1"
"Yes","1993","Full Time","no migration background","","","","","1"
"Yes","1993","Full Time","direct migration background","","","","","1"
"Yes","1993","Full Time","indirect migration background","","","","","1"
"Yes","1993","Part Time","no migration background","","","","","1"
"No","1994","Part Time","indirect migration background","60","0.545097691014012","0.450301388066842","0.639893993961181","2"
"No","1994","Full Time","no migration background","2502","0.557802302222094","0.543498249891077","0.572106354553112","2"
"No","1994","Full Time","direct migration background","657","0.608373746302913","0.579436370708349","0.637311121897477","2"
"No","1994","Full Time","indirect migration background","133","0.637116489608063","0.572543435293386","0.701689543922741","2"
"No","1994","Part Time","no migration background","901","0.512832719798317","0.489716232335551","0.535949207261083","2"
"No","1994","Part Time","direct migration background","222","0.5254316081932","0.476918579533397","0.573944636853003","2"
"No","1994","Not Working","no migration background","3512","0.984651968310654","0.980621657520754","0.988682279100555","2"
"No","1994","Not Working","direct migration background","828","0.988930802117447","0.9818512116097","0.996010392625194","2"
"No","1994","Not Working","indirect migration background","165","0.948778566079774","0.915928720072844","0.981628412086704","2"
"Yes","1994","Part Time","direct migration background","185","0.4745683918068","0.426055363146997","0.523081420466603","1"
"Yes","1994","Part Time","indirect migration background","46","0.454902308985989","0.360106006038819","0.549698611933158","1"
"Yes","1994","Not Working","no migration background","62","0.0153480316893454","0.0113177208994452","0.0193783424792456","1"
"Yes","1994","Not Working","direct migration background","11","","","","1"
"Yes","1994","Not Working","indirect migration background","8","","","","1"
"Yes","1994","Full Time","no migration background","2129","0.442197697777906","0.427893645446888","0.456501750108923","1"
"Yes","1994","Full Time","direct migration background","436","0.391626253697087","0.362688878102523","0.420563629291651","1"
"Yes","1994","Full Time","indirect migration background","80","0.362883510391937","0.298310456077259","0.427456564706614","1"
"Yes","1994","Part Time","no migration background","895","0.487167280201683","0.464050792738917","0.510283767664449","1"
"No","1995","Full Time","no migration background","2407","0.55969209097395","0.545118062885351","0.574266119062549","2"
"No","1995","Part Time","indirect migration background","58","0.351014747244617","0.267344090068383","0.434685404420851","2"
"No","1995","Full Time","direct migration background","662","0.601781697438932","0.572983407653071","0.630579987224794","2"
"No","1995","Full Time","indirect migration background","120","0.541287340117231","0.472571524720466","0.610003155513996","2"
"No","1995","Part Time","no migration background","800","0.457733611370493","0.434371376615706","0.48109584612528","2"
"No","1995","Part Time","direct migration background","231","0.415560863057106","0.371970116190241","0.459151609923971","2"
"No","1995","Not Working","no migration background","3518","0.992374883539586","0.989514583383199","0.995235183695972","2"
"No","1995","Not Working","direct migration background","1094","0.989705853233594","0.983749114088589","0.995662592378599","2"
"No","1995","Not Working","indirect migration background","168","0.99162524954728","0.977966537114093","1.00528396198047","2"
"Yes","1995","Part Time","direct migration background","260","0.584439136942894","0.540848390076029","0.628029883809759","1"
"Yes","1995","Part Time","indirect migration background","67","0.648985252755383","0.565314595579149","0.732655909931617","1"
"Yes","1995","Not Working","no migration background","35","0.00762511646041429","0.00476481630402802","0.0104854166168006","1"
"Yes","1995","Not Working","direct migration background","9","","","","1"
"Yes","1995","Not Working","indirect migration background","3","","","","1"
"Yes","1995","Full Time","no migration background","2050","0.44030790902605","0.425733880937451","0.454881937114649","1"
"Yes","1995","Full Time","direct migration background","448","0.398218302561067","0.369420012775206","0.427016592346929","1"
"Yes","1995","Full Time","indirect migration background","82","0.458712659882769","0.389996844486004","0.527428475279534","1"
"Yes","1995","Part Time","no migration background","947","0.542266388629507","0.51890415387472","0.565628623384294","1"
"No","1996","Full Time","no migration background","2495","0.56145736571901","0.546851928946362","0.576062802491658","2"
"No","1996","Part Time","indirect migration background","66","0.527612499186989","0.441461568690953","0.613763429683025","2"
"No","1996","Full Time","direct migration background","595","0.583321123059322","0.552438702052359","0.614203544066285","2"
"No","1996","Full Time","indirect migration background","141","0.659167632693659","0.595810252132815","0.722525013254502","2"
"No","1996","Part Time","no migration background","851","0.4766683905368","0.453426687730976","0.499910093342625","2"
"No","1996","Part Time","direct migration background","264","0.441786529834028","0.399347874971231","0.484225184696826","2"
"No","1996","Not Working","no migration background","3363","0.996883500544333","0.995004141636247","0.998762859452418","2"
"No","1996","Not Working","direct migration background","1009","0.99854738331821","0.996199738640964","1.00089502799546","2"
"No","1996","Not Working","indirect migration background","178","1","1","1","2"
"Yes","1996","Part Time","direct migration background","262","0.558213470165972","0.515774815303174","0.600652125028769","1"
"Yes","1996","Part Time","indirect migration background","63","0.472387500813011","0.386236570316974","0.558538431309047","1"
"Yes","1996","Not Working","no migration background","16","","","","1"
"Yes","1996","Not Working","direct migration background","2","","","","1"
"Yes","1996","Not Working","indirect migration background","","","","","1"
"Yes","1996","Full Time","no migration background","1939","0.43854263428099","0.423937197508342","0.453148071053638","1"
"Yes","1996","Full Time","direct migration background","384","0.416678876940678","0.385796455933715","0.447561297947641","1"
"Yes","1996","Full Time","indirect migration background","74","0.340832367306341","0.277474986745498","0.404189747867185","1"
"Yes","1996","Part Time","no migration background","923","0.5233316094632","0.500089906657375","0.546573312269024","1"
"No","1997","Part Time","indirect migration background","68","0.474040375018663","0.387198318283047","0.560882431754279","2"
"No","1997","Full Time","no migration background","2348","0.555713865164442","0.540869249564201","0.570558480764683","2"
"No","1997","Full Time","direct migration background","538","0.572056784911434","0.540154282625455","0.603959287197412","2"
"No","1997","Full Time","indirect migration background","139","0.601365560335813","0.536959269555985","0.665771851115641","2"
"No","1997","Part Time","no migration background","789","0.476740721285414","0.45284326331369","0.500638179257139","2"
"No","1997","Part Time","direct migration background","222","0.444176470753671","0.398770244019781","0.489582697487561","2"
"No","1997","Not Working","no migration background","3450","0.996694404390154","0.994785423543901","0.998603385236407","2"
"No","1997","Not Working","direct migration background","1013","0.999742556965907","0.998755110008751","1.00073000392306","2"
"No","1997","Not Working","indirect migration background","200","0.99716456838491","0.989813625128809","1.00451551164101","2"
"Yes","1997","Part Time","direct migration background","238","0.555823529246329","0.510417302512439","0.601229755980219","1"
"Yes","1997","Part Time","indirect migration background","59","0.525959624981337","0.439117568245721","0.612801681716953","1"
"Yes","1997","Not Working","no migration background","23","","","","1"
"Yes","1997","Not Working","direct migration background","1","","","","1"
"Yes","1997","Not Working","indirect migration background","1","","","","1"
"Yes","1997","Full Time","no migration background","1956","0.444286134835558","0.429441519235318","0.459130750435799","1"
"Yes","1997","Full Time","direct migration background","386","0.427943215088566","0.396040712802588","0.459845717374545","1"
"Yes","1997","Full Time","indirect migration background","83","0.398634439664187","0.334228148884359","0.463040730444015","1"
"Yes","1997","Part Time","no migration background","889","0.523259278714586","0.499361820742861","0.54715673668631","1"
"No","1998","Part Time","indirect migration background","63","0.522554508345355","0.434282454162348","0.610826562528362","2"
"No","1998","Full Time","no migration background","2486","0.524287282902362","0.510061014217607","0.538513551587117","2"
"No","1998","Full Time","direct migration background","486","0.559944916498245","0.526495458596731","0.593394374399758","2"
"No","1998","Full Time","indirect migration background","147","0.643779318263152","0.582682278990846","0.704876357535458","2"
"No","1998","Part Time","no migration background","899","0.47520700897035","0.453115602167788","0.497298415772911","2"
"No","1998","Part Time","direct migration background","221","0.461073470180807","0.415169649053539","0.506977291308075","2"
"No","1998","Not Working","no migration background","4130","0.998907207868836","0.997900544649774","0.999913871087899","2"
"No","1998","Not Working","direct migration background","1004","0.99939672932332","0.997879419845784","1.00091403880086","2"
"No","1998","Not Working","indirect migration background","203","0.995654903930317","0.986651115725","1.00465869213563","2"
"Yes","1998","Part Time","direct migration background","232","0.538926529819193","0.493022708691925","0.584830350946461","1"
"Yes","1998","Part Time","indirect migration background","60","0.477445491654645","0.389173437471639","0.565717545837652","1"
"Yes","1998","Not Working","no migration background","8","","","","1"
"Yes","1998","Not Working","direct migration background","2","","","","1"
"Yes","1998","Not Working","indirect migration background","2","","","","1"
"Yes","1998","Full Time","no migration background","2248","0.475712717097638","0.461486448412883","0.489938985782393","1"
"Yes","1998","Full Time","direct migration background","360","0.440055083501755","0.406605625600242","0.473504541403269","1"
"Yes","1998","Full Time","indirect migration background","89","0.356220681736848","0.295123642464542","0.417317721009154","1"
"Yes","1998","Part Time","no migration background","1064","0.52479299102965","0.502701584227089","0.546884397832212","1"
"No","1999","Not Working","no migration background","3661","0.974720319196953","0.969712883098859","0.979727755295047","2"
"No","1999","Not Working","direct migration background","873","0.977926596554359","0.968295691285862","0.987557501822856","2"
"No","1999","Not Working","indirect migration background","174","0.904624265013562","0.86274777681469","0.946500753212434","2"
"No","1999","Part Time","indirect migration background","79","0.548021708538949","0.469161114381424","0.626882302696474","2"
"No","1999","Full Time","no migration background","2523","0.555400968455669","0.541042452771241","0.569759484140097","2"
"No","1999","Full Time","direct migration background","477","0.58046850071291","0.546609461723735","0.614327539702085","2"
"No","1999","Full Time","indirect migration background","138","0.591548886058518","0.528968349723881","0.654129422393155","2"
"No","1999","Part Time","no migration background","989","0.468005495310126","0.446740173732956","0.489270816887295","2"
"No","1999","Part Time","direct migration background","197","0.466648217237953","0.418239932938445","0.515056501537461","2"
"Yes","1999","Part Time","direct migration background","211","0.533351782762047","0.484943498462539","0.581760067061555","1"
"Yes","1999","Part Time","indirect migration background","74","0.451978291461051","0.373117697303526","0.530838885618576","1"
"Yes","1999","Not Working","no migration background","114","0.0252796808030474","0.0202722447049533","0.0302871169011414","1"
"Yes","1999","Not Working","direct migration background","21","","","","1"
"Yes","1999","Full Time","no migration background","2078","0.444599031544331","0.430240515859903","0.458957547228759","1"
"Yes","1999","Full Time","direct migration background","339","0.41953149928709","0.385672460297915","0.453390538276265","1"
"Yes","1999","Full Time","indirect migration background","99","0.408451113941482","0.345870577606845","0.471031650276119","1"
"Yes","1999","Part Time","no migration background","1126","0.531994504689874","0.510729183112705","0.553259826267044","1"
"Yes","1999","Not Working","indirect migration background","15","","","","1"
"No","2000","Part Time","indirect migration background","105","0.408088215761534","0.343869391202982","0.472307040320086","2"
"No","2000","Not Working","no migration background","7395","0.993988929196592","0.992233099316602","0.995744759076582","2"
"No","2000","Not Working","direct migration background","1355","0.989889338638963","0.984584088723656","0.995194588554271","2"
"No","2000","Not Working","indirect migration background","244","0.991951112029566","0.980807841093522","1.00309438296561","2"
"No","2000","Full Time","no migration background","4382","0.537487395446641","0.526674645618878","0.548300145274404","2"
"No","2000","Full Time","direct migration background","688","0.578033960665393","0.549938370528637","0.606129550802148","2"
"No","2000","Full Time","indirect migration background","213","0.681093064239633","0.630885482344684","0.731300646134581","2"
"No","2000","Part Time","no migration background","1785","0.478337069994644","0.462421047847047","0.494253092142241","2"
"No","2000","Part Time","direct migration background","295","0.417589271488217","0.380106938218869","0.455071604757565","2"
"Yes","2000","Part Time","direct migration background","370","0.582410728511783","0.544928395242435","0.619893061781131","1"
"Yes","2000","Part Time","indirect migration background","120","0.591911784238466","0.527692959679914","0.656130608797018","1"
"Yes","2000","Not Working","no migration background","50","0.00601107080340808","0.00425524092341818","0.00776690068339798","1"
"Yes","2000","Not Working","direct migration background","11","","","","1"
"Yes","2000","Full Time","no migration background","3786","0.462512604553359","0.451699854725596","0.473325354381122","1"
"Yes","2000","Full Time","direct migration background","499","0.421966039334607","0.393870449197852","0.450061629471363","1"
"Yes","2000","Full Time","indirect migration background","118","0.318906935760367","0.268699353865419","0.369114517655316","1"
"Yes","2000","Part Time","no migration background","1999","0.521662930005356","0.505746907857759","0.537578952152953","1"
"Yes","2000","Not Working","indirect migration background","3","","","","1"
"No","2001","Part Time","indirect migration background","103","0.472622456483118","0.40377460381738","0.541470309148855","2"
"No","2001","Not Working","no migration background","6717","0.997466950627792","0.996267017586121","0.998666883669464","2"
"No","2001","Not Working","direct migration background","1143","0.995531403552697","0.991671473523177","0.999391333582216","2"
"No","2001","Not Working","indirect migration background","232","0.997949448079369","0.992141004344696","1.00375789181404","2"
"No","2001","Full Time","no migration background","4013","0.541499884438715","0.530145598254369","0.552854170623062","2"
"No","2001","Full Time","direct migration background","631","0.576025576438925","0.546219360415715","0.605831792462134","2"
"No","2001","Full Time","indirect migration background","192","0.622502498947011","0.568969644124415","0.676035353769607","2"
"No","2001","Part Time","no migration background","1701","0.463157188352497","0.447024645237984","0.47928973146701","2"
"No","2001","Part Time","direct migration background","269","0.413563873373448","0.375229786962714","0.451897959784182","2"
"Yes","2001","Part Time","direct migration background","365","0.586436126626552","0.548102040215817","0.624770213037286","1"
"Yes","2001","Part Time","indirect migration background","99","0.527377543516882","0.458529690851145","0.59622539618262","1"
"Yes","2001","Not Working","no migration background","24","","","","1"
"Yes","2001","Not Working","direct migration background","4","","","","1"
"Yes","2001","Full Time","no migration background","3385","0.458500115561285","0.447145829376938","0.469854401745631","1"
"Yes","2001","Full Time","direct migration background","425","0.423974423561075","0.394168207537866","0.453780639584285","1"
"Yes","2001","Full Time","indirect migration background","123","0.377497501052989","0.323964646230393","0.431030355875585","1"
"Yes","2001","Part Time","no migration background","1969","0.536842811647503","0.52071026853299","0.552975354762016","1"
"Yes","2001","Not Working","indirect migration background","1","","","","1"
"No","2002","Part Time","indirect migration background","92","0.508912009478582","0.439102275255501","0.578721743701664","2"
"No","2002","Not Working","no migration background","6917","0.995545938712975","0.993980172443951","0.997111704981999","2"
"No","2002","Not Working","direct migration background","1099","0.992992285469828","0.988082715474269","0.997901855465388","2"
"No","2002","Not Working","indirect migration background","238","0.997639021433579","0.991486092817117","1.00379195005004","2"
"No","2002","Full Time","no migration background","4125","0.53075601462235","0.519774839627402","0.541737189617298","2"
"No","2002","Full Time","direct migration background","591","0.589945207759701","0.559597262459861","0.620293153059541","2"
"No","2002","Full Time","indirect migration background","188","0.587462252490821","0.533183934717747","0.641740570263896","2"
"No","2002","Part Time","no migration background","1930","0.480220080242871","0.46481417170077","0.495625988784972","2"
"No","2002","Part Time","direct migration background","269","0.448998630278984","0.40916650060473","0.488830759953238","2"
"Yes","2002","Part Time","direct migration background","330","0.551001369721016","0.511169240046762","0.59083349939527","1"
"Yes","2002","Part Time","indirect migration background","105","0.491087990521418","0.421278256298336","0.560897724744499","1"
"Yes","2002","Not Working","no migration background","31","0.00445406128702501","0.00288829501800069","0.00601982755604934","1"
"Yes","2002","Not Working","direct migration background","10","","","","1"
"Yes","2002","Not Working","indirect migration background","1","","","","1"
"Yes","2002","Full Time","no migration background","3809","0.46924398537765","0.458262810382702","0.480225160372598","1"
"Yes","2002","Full Time","direct migration background","418","0.410054792240299","0.379706846940459","0.440402737540139","1"
"Yes","2002","Full Time","indirect migration background","128","0.412537747509179","0.358259429736104","0.466816065282253","1"
"Yes","2002","Part Time","no migration background","2110","0.519779919757129","0.504374011215028","0.53518582829923","1"
"No","2003","Full Time","no migration background","3981","0.540570904914821","0.529235541636207","0.551906268193435","2"
"No","2003","Part Time","indirect migration background","102","0.481694983509411","0.414275467383664","0.549114499635158","2"
"No","2003","Not Working","no migration background","6850","0.99585455402354","0.994337206331066","0.997371901716013","2"
"No","2003","Not Working","direct migration background","1059","0.983589492679368","0.975969923637275","0.991209061721462","2"
"No","2003","Not Working","indirect migration background","246","0.995827815966041","0.987805567561873","1.00385006437021","2"
"No","2003","Full Time","direct migration background","490","0.540953738975338","0.508104126608219","0.573803351342457","2"
"No","2003","Full Time","indirect migration background","166","0.597864327330801","0.542099869121345","0.653628785540256","2"
"No","2003","Part Time","no migration background","1933","0.488826985684741","0.473332104799983","0.504321866569499","2"
"No","2003","Part Time","direct migration background","245","0.404885042194955","0.365542375059742","0.444227709330167","2"
"Yes","2003","Part Time","direct migration background","353","0.595114957805045","0.555772290669833","0.634457624940258","1"
