"ple0044_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","1993","Not Working","in school","","","","","1"
"Yes","1993","Not Working","inadequately","","","","","1"
"Yes","1993","Not Working","general elemantary","","","","","1"
"Yes","1993","Not Working","middle vocational","","","","","1"
"Yes","1993","Not Working","vocational + Abi","","","","","1"
"Yes","1993","Not Working","higher vocational","","","","","1"
"Yes","1993","Not Working","higher education","","","","","1"
"No","1994","Full Time","middle vocational","1812","0.585320215973145","0.568229122727654","0.602411309218636","2"
"No","1994","Full Time","higher vocational","197","0.496649228160103","0.449058164146978","0.544240292173228","2"
"No","1994","Full Time","higher education","465","0.475337840326042","0.444660672118076","0.506015008534009","2"
"No","1994","Full Time","in school","4","","","","2"
"No","1994","Full Time","general elemantary","509","0.623729002772411","0.590179956812241","0.657278048732581","2"
"No","1994","Full Time","vocational + Abi","120","0.58875449571869","0.521065546559951","0.65644344487743","2"
"No","1994","Full Time","inadequately","131","0.618930389333916","0.552287154568926","0.685573624098905","2"
"No","1994","Not Working","in school","220","0.982193945067654","0.964836806116878","0.99955108401843","2"
"No","1994","Not Working","inadequately","253","0.98694299336414","0.973009954538478","1.0008760321898","2"
"No","1994","Not Working","general elemantary","1194","0.990433845915254","0.984949348598954","0.995918343231554","2"
"No","1994","Not Working","higher vocational","198","0.984727429198368","0.967773742489126","1.00168111590761","2"
"No","1994","Not Working","higher education","340","0.982017433802846","0.967994981343547","0.996039886262145","2"
"No","1994","Not Working","middle vocational","2132","0.983702273199914","0.978381021344959","0.989023525054869","2"
"No","1994","Not Working","vocational + Abi","102","0.938824913721233","0.893627268217708","0.984022559224758","2"
"No","1994","Part Time","in school","8","","","","2"
"No","1994","Part Time","inadequately","63","0.64605907161283","0.54990054599985","0.742217597225811","2"
"No","1994","Part Time","general elemantary","261","0.536438943186718","0.491734801182694","0.581143085190742","2"
"No","1994","Part Time","middle vocational","567","0.492330274190809","0.463817331179519","0.520843217202099","2"
"No","1994","Part Time","vocational + Abi","41","0.483803254041979","0.374295437101324","0.593311070982634","2"
"No","1994","Part Time","higher vocational","68","0.579916102948425","0.49339068898868","0.666441516908171","2"
"No","1994","Part Time","higher education","141","0.530355666498171","0.471793903935729","0.588917429060613","2"
"Yes","1994","Part Time","in school","3","","","","1"
"Yes","1994","Part Time","inadequately","32","0.35394092838717","0.257782402774189","0.45009945400015","1"
"Yes","1994","Part Time","general elemantary","217","0.463561056813282","0.418856914809258","0.508265198817306","1"
"Yes","1994","Part Time","middle vocational","614","0.507669725809191","0.479156782797901","0.53618266882048","1"
"Yes","1994","Part Time","vocational + Abi","39","0.516196745958021","0.406688929017366","0.625704562898676","1"
"Yes","1994","Part Time","higher vocational","57","0.420083897051575","0.333558483091829","0.50660931101132","1"
"Yes","1994","Part Time","higher education","138","0.469644333501829","0.411082570939387","0.52820609606427","1"
"Yes","1994","Not Working","in school","3","","","","1"
"Yes","1994","Not Working","inadequately","2","","","","1"
"Yes","1994","Not Working","general elemantary","16","","","","1"
"Yes","1994","Not Working","middle vocational","43","0.0162977268000865","0.0109764749451315","0.0216189786550415","1"
"Yes","1994","Not Working","vocational + Abi","6","","","","1"
"Yes","1994","Not Working","higher vocational","3","","","","1"
"Yes","1994","Not Working","higher education","5","","","","1"
"Yes","1994","Full Time","in school","1","","","","1"
"Yes","1994","Full Time","inadequately","73","0.381069610666084","0.314426375901095","0.447712845431074","1"
"Yes","1994","Full Time","general elemantary","292","0.376270997227589","0.342721951267419","0.409820043187759","1"
"Yes","1994","Full Time","middle vocational","1380","0.414679784026855","0.397588690781364","0.431770877272346","1"
"Yes","1994","Full Time","vocational + Abi","83","0.41124550428131","0.34355655512257","0.478934453440049","1"
"Yes","1994","Full Time","higher vocational","227","0.503350771839897","0.455759707826772","0.550941835853022","1"
"Yes","1994","Full Time","higher education","553","0.524662159673958","0.493984991465991","0.555339327881924","1"
"No","1995","Full Time","in school","6","","","","2"
"No","1995","Full Time","general elemantary","472","0.64100526221087","0.606230494211765","0.675780030209975","2"
"No","1995","Full Time","middle vocational","1713","0.574301422630422","0.556762386031921","0.591840459228923","2"
"No","1995","Full Time","inadequately","92","0.587639536184416","0.512300479113114","0.662978593255718","2"
"No","1995","Full Time","vocational + Abi","143","0.594867476297726","0.532629163961222","0.65710578863423","2"
"No","1995","Full Time","higher vocational","217","0.548221254579718","0.5012372221012","0.595205287058236","2"
"No","1995","Full Time","higher education","481","0.482897280803565","0.452643250302266","0.513151311304865","2"
"No","1995","Not Working","in school","277","1","1","1","2"
"No","1995","Not Working","inadequately","260","1","1","1","2"
"No","1995","Not Working","general elemantary","1236","0.992509468578524","0.98772767839389","0.997291258763159","2"
"No","1995","Not Working","higher vocational","189","0.996580488094383","0.988301644889978","1.00485933129879","2"
"No","1995","Not Working","higher education","360","0.988512284988757","0.977580035840784","0.999444534136729","2"
"No","1995","Not Working","middle vocational","2231","0.991535129633641","0.987753009288247","0.995317249979035","2"
"No","1995","Not Working","vocational + Abi","128","0.986972808564733","0.967480898163304","1.00646471896616","2"
"No","1995","Part Time","in school","1","","","","2"
"No","1995","Part Time","inadequately","54","0.546458082753721","0.444729892095501","0.64818627341194","2"
"No","1995","Part Time","general elemantary","208","0.45175489708975","0.406226688395016","0.497283105784484","2"
"No","1995","Part Time","middle vocational","567","0.45139957624629","0.423712898671579","0.479086253821002","2"
"No","1995","Part Time","vocational + Abi","49","0.535194797625281","0.436447212232128","0.633942383018433","2"
"No","1995","Part Time","higher vocational","41","0.305958469603411","0.222100746607819","0.389816192599002","2"
"No","1995","Part Time","higher education","144","0.448268139180246","0.391992500606313","0.504543777754178","2"
"Yes","1995","Part Time","in school","1","","","","1"
"Yes","1995","Part Time","inadequately","38","0.453541917246279","0.351813726588059","0.555270107904499","1"
"Yes","1995","Part Time","general elemantary","251","0.54824510291025","0.502716894215516","0.593773311604984","1"
"Yes","1995","Part Time","middle vocational","674","0.54860042375371","0.520913746178998","0.576287101328421","1"
"Yes","1995","Part Time","vocational + Abi","49","0.464805202374719","0.366057616981567","0.563552787767872","1"
"Yes","1995","Part Time","higher vocational","75","0.694041530396589","0.610183807400998","0.777899253392181","1"
"Yes","1995","Part Time","higher education","156","0.551731860819754","0.495456222245821","0.608007499393687","1"
"Yes","1995","Not Working","in school","","","","","1"
"Yes","1995","Not Working","inadequately","","","","","1"
"Yes","1995","Not Working","general elemantary","13","","","","1"
"Yes","1995","Not Working","middle vocational","23","","","","1"
"Yes","1995","Not Working","vocational + Abi","2","","","","1"
"Yes","1995","Not Working","higher vocational","2","","","","1"
"Yes","1995","Not Working","higher education","5","","","","1"
"Yes","1995","Full Time","in school","","","","","1"
"Yes","1995","Full Time","inadequately","72","0.412360463815584","0.337021406744282","0.487699520886886","1"
"Yes","1995","Full Time","general elemantary","259","0.35899473778913","0.324219969790025","0.393769505788234","1"
"Yes","1995","Full Time","middle vocational","1340","0.425698577369578","0.408159540771077","0.443237613968079","1"
"Yes","1995","Full Time","vocational + Abi","96","0.405132523702274","0.34289421136577","0.467370836038778","1"
"Yes","1995","Full Time","higher vocational","214","0.451778745420282","0.404794712941764","0.4987627778988","1"
"Yes","1995","Full Time","higher education","567","0.517102719196435","0.486848688695135","0.547356749697734","1"
"No","1996","Full Time","in school","6","","","","2"
"No","1996","Full Time","inadequately","89","0.740077524540788","0.666365360442896","0.813789688638681","2"
"No","1996","Full Time","general elemantary","422","0.632630402172359","0.595989690176139","0.66927111416858","2"
"No","1996","Full Time","middle vocational","1751","0.578051767099844","0.560328882194457","0.595774652005232","2"
"No","1996","Full Time","vocational + Abi","149","0.644626439191114","0.584815977970959","0.704436900411269","2"
"No","1996","Full Time","higher vocational","231","0.48027479460165","0.433324832094361","0.527224757108939","2"
"No","1996","Full Time","higher education","522","0.489306846684304","0.459326743119497","0.51928695024911","2"
"No","1996","Not Working","higher vocational","176","1","1","1","2"
"No","1996","Not Working","higher education","340","0.999252992572805","0.996353172243099","1.00215281290251","2"
"No","1996","Not Working","in school","276","1","1","1","2"
"No","1996","Not Working","inadequately","247","1","1","1","2"
"No","1996","Not Working","general elemantary","1184","0.997684124901486","0.994950782943002","1.00041746685997","2"
"No","1996","Not Working","middle vocational","2116","0.996062329557227","0.993401449982052","0.998723209132401","2"
"No","1996","Not Working","vocational + Abi","113","0.992635248034367","0.976939949732853","1.00833054633588","2"
"No","1996","Part Time","in school","3","","","","2"
"No","1996","Part Time","inadequately","64","0.562687392273101","0.465462452607576","0.659912331938626","2"
"No","1996","Part Time","general elemantary","234","0.474096399366217","0.428613934141975","0.51957886459046","2"
"No","1996","Part Time","middle vocational","608","0.473018830475782","0.445494845157478","0.500542815794085","2"
"No","1996","Part Time","vocational + Abi","46","0.497687400288067","0.39661105666389","0.598763743912243","2"
"No","1996","Part Time","higher vocational","55","0.430524505830253","0.346373612822643","0.514675398837862","2"
"No","1996","Part Time","higher education","141","0.479769165221552","0.423701511495868","0.535836818947235","2"
"Yes","1996","Part Time","in school","5","","","","1"
"Yes","1996","Part Time","inadequately","36","0.437312607726899","0.340087668061374","0.534537547392424","1"
"Yes","1996","Part Time","general elemantary","229","0.525903600633783","0.48042113540954","0.571386065858025","1"
"Yes","1996","Part Time","middle vocational","656","0.526981169524218","0.499457184205914","0.554505154842522","1"
"Yes","1996","Part Time","vocational + Abi","48","0.502312599711933","0.401236256087757","0.60338894333611","1"
"Yes","1996","Part Time","higher vocational","78","0.569475494169747","0.485324601162138","0.653626387177357","1"
"Yes","1996","Part Time","higher education","164","0.520230834778448","0.464163181052765","0.576298488504132","1"
"Yes","1996","Not Working","in school","","","","","1"
"Yes","1996","Not Working","inadequately","","","","","1"
"Yes","1996","Not Working","general elemantary","4","","","","1"
"Yes","1996","Not Working","middle vocational","12","","","","1"
"Yes","1996","Not Working","vocational + Abi","1","","","","1"
"Yes","1996","Not Working","higher vocational","","","","","1"
"Yes","1996","Not Working","higher education","1","","","","1"
"Yes","1996","Full Time","in school","","","","","1"
"Yes","1996","Full Time","inadequately","47","0.259922475459212","0.186210311361319","0.333634639557104","1"
"Yes","1996","Full Time","general elemantary","243","0.367369597827641","0.33072888583142","0.404010309823861","1"
"Yes","1996","Full Time","middle vocational","1232","0.421948232900156","0.404225347994768","0.439671117805543","1"
"Yes","1996","Full Time","vocational + Abi","97","0.355373560808886","0.295563099588731","0.415184022029041","1"
"Yes","1996","Full Time","higher vocational","204","0.51972520539835","0.472775242891061","0.566675167905639","1"
"Yes","1996","Full Time","higher education","546","0.510693153315696","0.48071304975089","0.540673256880503","1"
"No","1997","Full Time","in school","3","","","","2"
"No","1997","Full Time","vocational + Abi","138","0.577659674433732","0.515428541315475","0.639890807551989","2"
"No","1997","Full Time","inadequately","72","0.696554709379394","0.613603083137848","0.77950633562094","2"
"No","1997","Full Time","general elemantary","413","0.622632583649973","0.585623911325586","0.65964125597436","2"
"No","1997","Full Time","middle vocational","1599","0.567574754720538","0.549348016725575","0.585801492715501","2"
"No","1997","Full Time","higher vocational","213","0.478202326006695","0.431206407960597","0.525198244052794","2"
"No","1997","Full Time","higher education","531","0.519852921954319","0.489805084415016","0.549900759493622","2"
"No","1997","Not Working","higher vocational","177","0.995919915866676","0.986581604651857","1.0052582270815","2"
"No","1997","Not Working","higher education","355","1","1","1","2"
"No","1997","Not Working","in school","301","0.994756537611467","0.986611143559491","1.00290193166344","2"
"No","1997","Not Working","inadequately","247","0.997367705186943","0.990990694197239","1.00374471617665","2"
"No","1997","Not Working","general elemantary","1193","0.996537212654884","0.993213548454899","0.99986087685487","2"
"No","1997","Not Working","middle vocational","2175","0.997203203601048","0.994990886030177","0.999415521171919","2"
"No","1997","Not Working","vocational + Abi","113","1","1","1","2"
"No","1997","Part Time","in school","6","","","","2"
"No","1997","Part Time","inadequately","45","0.436367936719032","0.332157137603067","0.540578735834997","2"
"No","1997","Part Time","general elemantary","188","0.438322281723659","0.389758077506337","0.486886485940982","2"
"No","1997","Part Time","middle vocational","591","0.496699014673651","0.468596716135226","0.524801313212077","2"
"No","1997","Part Time","vocational + Abi","41","0.411383969152316","0.308571336516317","0.514196601788316","2"
"No","1997","Part Time","higher vocational","64","0.506911826622966","0.420301114154613","0.593522539091318","2"
"No","1997","Part Time","higher education","119","0.436014440664953","0.378034287304658","0.493994594025248","2"
"Yes","1997","Part Time","in school","3","","","","1"
"Yes","1997","Part Time","inadequately","42","0.563632063280968","0.459421264165003","0.667842862396933","1"
"Yes","1997","Part Time","general elemantary","213","0.561677718276341","0.513113514059018","0.610241922493663","1"
"Yes","1997","Part Time","middle vocational","625","0.503300985326349","0.475198686787923","0.531403283864774","1"
"Yes","1997","Part Time","vocational + Abi","47","0.588616030847684","0.485803398211684","0.691428663483683","1"
"Yes","1997","Part Time","higher vocational","64","0.493088173377034","0.406477460908682","0.579698885845387","1"
"Yes","1997","Part Time","higher education","162","0.563985559335047","0.506005405974752","0.621965712695342","1"
"Yes","1997","Not Working","in school","1","","","","1"
"Yes","1997","Not Working","inadequately","1","","","","1"
"Yes","1997","Not Working","general elemantary","7","","","","1"
"Yes","1997","Not Working","middle vocational","14","","","","1"
"Yes","1997","Not Working","vocational + Abi","","","","","1"
"Yes","1997","Not Working","higher vocational","2","","","","1"
"Yes","1997","Not Working","higher education","","","","","1"
"Yes","1997","Full Time","general elemantary","246","0.377367416350027","0.34035874402564","0.414376088674414","1"
"Yes","1997","Full Time","middle vocational","1239","0.432425245279462","0.414198507284499","0.450651983274425","1"
"Yes","1997","Full Time","vocational + Abi","104","0.422340325566268","0.360109192448011","0.484571458684525","1"
"Yes","1997","Full Time","higher vocational","221","0.521797673993305","0.474801755947206","0.568793592039403","1"
"Yes","1997","Full Time","higher education","531","0.480147078045681","0.450099240506378","0.510194915584984","1"
"Yes","1997","Full Time","in school","","","","","1"
"Yes","1997","Full Time","inadequately","46","0.303445290620606","0.22049366437906","0.386396916862152","1"
"No","1998","Full Time","in school","3","","","","2"
"No","1998","Full Time","inadequately","62","0.643542759208018","0.556005771955717","0.73107974646032","2"
"No","1998","Full Time","general elemantary","428","0.633958454345703","0.597590930525393","0.670325978166013","2"
"No","1998","Full Time","middle vocational","1577","0.52470846070098","0.506724115121365","0.542692806280594","2"
"No","1998","Full Time","vocational + Abi","145","0.589542154549739","0.529046671980393","0.650037637119085","2"
"No","1998","Full Time","higher vocational","242","0.509959150732663","0.46481292237621","0.555105379089116","2"
"No","1998","Full Time","higher education","550","0.486424949528709","0.457140104660706","0.515709794396712","2"
"No","1998","Not Working","higher vocational","201","1","1","1","2"
"No","1998","Not Working","higher education","410","0.999457843616909","0.997207381492743","1.00170830574107","2"
"No","1998","Not Working","in school","316","1","1","1","2"
"No","1998","Not Working","inadequately","235","1","1","1","2"
"No","1998","Not Working","general elemantary","1351","0.998390299197967","0.99625498633932","1.00052561205661","2"
"No","1998","Not Working","middle vocational","2458","0.998680121438969","0.997247169102606","1.00011307377533","2"
"No","1998","Not Working","vocational + Abi","122","1","1","1","2"
"No","1998","Part Time","in school","2","","","","2"
"No","1998","Part Time","inadequately","47","0.527718371079715","0.418321542899931","0.637115199259499","2"
"No","1998","Part Time","general elemantary","200","0.487326104302608","0.439466233749071","0.535185974856146","2"
"No","1998","Part Time","middle vocational","616","0.477730092487124","0.450742822912097","0.504717362062151","2"
"No","1998","Part Time","vocational + Abi","49","0.494441793345398","0.403063647901593","0.585819938789202","2"
"No","1998","Part Time","higher vocational","61","0.476891899372697","0.390025478868764","0.56375831987663","2"
"No","1998","Part Time","higher education","152","0.419258655404225","0.36898046706663","0.469536843741819","2"
"Yes","1998","Part Time","in school","7","","","","1"
"Yes","1998","Part Time","inadequately","33","0.472281628920285","0.362884800740501","0.581678457100069","1"
"Yes","1998","Part Time","general elemantary","219","0.512673895697392","0.464814025143855","0.560533766250929","1"
"Yes","1998","Part Time","middle vocational","700","0.522269907512876","0.495282637937849","0.549257177087903","1"
"Yes","1998","Part Time","vocational + Abi","66","0.505558206654602","0.414180061210798","0.596936352098407","1"
"Yes","1998","Part Time","higher vocational","66","0.523108100627303","0.43624168012337","0.609974521131236","1"
"Yes","1998","Part Time","higher education","218","0.580741344595775","0.530463156258181","0.63101953293337","1"
"Yes","1998","Not Working","in school","","","","","1"
"Yes","1998","Not Working","inadequately","","","","","1"
"Yes","1998","Not Working","general elemantary","3","","","","1"
"Yes","1998","Not Working","middle vocational","8","","","","1"
"Yes","1998","Not Working","vocational + Abi","","","","","1"
"Yes","1998","Not Working","higher vocational","","","","","1"
"Yes","1998","Not Working","higher education","1","","","","1"
"Yes","1998","Full Time","general elemantary","246","0.366041545654297","0.329674021833987","0.402409069474607","1"
"Yes","1998","Full Time","middle vocational","1385","0.47529153929902","0.457307193719406","0.493275884878635","1"
"Yes","1998","Full Time","vocational + Abi","109","0.410457845450261","0.349962362880915","0.470953328019606","1"
"Yes","1998","Full Time","higher vocational","229","0.490040849267337","0.444894620910884","0.53518707762379","1"
"Yes","1998","Full Time","higher education","569","0.513575050471291","0.484290205603288","0.542859895339293","1"
"Yes","1998","Full Time","in school","1","","","","1"
"Yes","1998","Full Time","inadequately","53","0.356457240791982","0.26892025353968","0.443994228044283","1"
"No","1999","Full Time","in school","","","","","2"
"No","1999","Full Time","inadequately","69","0.646876616082727","0.558754922699102","0.734998309466352","2"
"No","1999","Full Time","general elemantary","411","0.636245121860871","0.599261617640589","0.673228626081153","2"
"No","1999","Full Time","middle vocational","1603","0.539535374282625","0.521493809332959","0.557576939232291","2"
"No","1999","Full Time","vocational + Abi","164","0.615787221780844","0.557552509699661","0.674021933862027","2"
"No","1999","Full Time","higher vocational","255","0.578145663225155","0.532916844279521","0.623374482170789","2"
"No","1999","Full Time","higher education","577","0.537393522371405","0.508424820889985","0.566362223852826","2"
"No","1999","Not Working","in school","254","0.930318565742471","0.899835750164877","0.960801381320065","2"
"No","1999","Not Working","inadequately","221","0.977109843209438","0.957568567609039","0.996651118809836","2"
"No","1999","Not Working","general elemantary","1234","0.988474324465478","0.982561951564264","0.994386697366691","2"
"No","1999","Not Working","middle vocational","2219","0.969696355949917","0.962681533324645","0.97671117857519","2"
"No","1999","Not Working","vocational + Abi","95","0.945641320749983","0.901856139966947","0.989426501533019","2"
"No","1999","Not Working","higher vocational","187","0.994084385338065","0.983209042121624","1.00495972855451","2"
"No","1999","Not Working","higher education","395","0.967822096152169","0.950843542784923","0.984800649519415","2"
"No","1999","Part Time","in school","19","","","","2"
"No","1999","Part Time","inadequately","43","0.595530708281904","0.482166306565891","0.708895109997917","2"
"No","1999","Part Time","general elemantary","203","0.434058620254752","0.388163236935901","0.479954003573603","2"
"No","1999","Part Time","middle vocational","706","0.491465517233599","0.465662399130836","0.517268635336362","2"
"No","1999","Part Time","vocational + Abi","56","0.521569670853782","0.430665331982839","0.612474009724725","2"
"No","1999","Part Time","higher vocational","61","0.422120213258022","0.341170204766103","0.503070221749941","2"
"No","1999","Part Time","higher education","153","0.401774373819737","0.350558995844032","0.452989751795443","2"
"Yes","1999","Part Time","in school","19","","","","1"
"Yes","1999","Part Time","inadequately","29","","","","1"
"Yes","1999","Part Time","general elemantary","245","0.565941379745248","0.520045996426397","0.611836763064099","1"
"Yes","1999","Part Time","middle vocational","736","0.508534482766401","0.482731364663638","0.534337600869164","1"
"Yes","1999","Part Time","vocational + Abi","60","0.478430329146218","0.387525990275275","0.569334668017161","1"
"Yes","1999","Part Time","higher vocational","82","0.577879786741978","0.496929778250059","0.658829795233897","1"
"Yes","1999","Part Time","higher education","199","0.598225626180263","0.547010248204557","0.649441004155968","1"
"Yes","1999","Not Working","in school","14","","","","1"
"Yes","1999","Not Working","inadequately","4","","","","1"
"Yes","1999","Not Working","general elemantary","18","","","","1"
"Yes","1999","Not Working","middle vocational","75","0.0303036440500824","0.0232888214248104","0.0373184666753545","1"
"Yes","1999","Not Working","vocational + Abi","8","","","","1"
"Yes","1999","Not Working","higher vocational","4","","","","1"
"Yes","1999","Not Working","higher education","20","","","","1"
"Yes","1999","Full Time","general elemantary","239","0.363754878139129","0.326771373918847","0.400738382359411","1"
"Yes","1999","Full Time","middle vocational","1329","0.460464625717375","0.442423060767709","0.478506190667041","1"
"Yes","1999","Full Time","vocational + Abi","104","0.384212778219156","0.325978066137973","0.442447490300339","1"
"Yes","1999","Full Time","higher vocational","203","0.421854336774845","0.376625517829211","0.467083155720479","1"
"Yes","1999","Full Time","higher education","561","0.462606477628595","0.433637776147174","0.491575179110015","1"
"Yes","1999","Full Time","in school","2","","","","1"
"Yes","1999","Full Time","inadequately","44","0.353123383917273","0.265001690533648","0.441245077300898","1"
"No","2000","Full Time","in school","2","","","","2"
"No","2000","Full Time","inadequately","54","0.720372397663427","0.622631992975635","0.818112802351219","2"
"No","2000","Full Time","general elemantary","511","0.623348456991958","0.589792691329337","0.656904222654578","2"
"No","2000","Full Time","middle vocational","2821","0.553134543137219","0.539509777056811","0.566759309217627","2"
"No","2000","Full Time","vocational + Abi","320","0.614139216556318","0.573381809395049","0.654896623717586","2"
"No","2000","Full Time","higher vocational","503","0.525394586102208","0.493921161945991","0.556868010258425","2"
"No","2000","Full Time","higher education","1070","0.485240081155759","0.46419262758884","0.506287534722678","2"
"No","2000","Not Working","in school","411","0.991080631959743","0.982023942904301","1.00013732101519","2"
"No","2000","Not Working","inadequately","238","0.995411137084661","0.986860543592013","1.00396173057731","2"
"No","2000","Not Working","general elemantary","1984","0.993370696787094","0.989810635810892","0.996930757763296","2"
"No","2000","Not Working","middle vocational","4676","0.994232336471772","0.992069250582022","0.996395422361522","2"
"No","2000","Not Working","vocational + Abi","286","0.983330572345911","0.968620604895846","0.998040539795976","2"
"No","2000","Not Working","higher vocational","514","0.99501695419279","0.988947278324005","1.00108663006157","2"
"No","2000","Not Working","higher education","858","0.991505541648763","0.985389710931447","0.997621372366079","2"
"No","2000","Part Time","in school","42","0.61349420352232","0.502547227707308","0.724441179337331","2"
"No","2000","Part Time","inadequately","29","","","","2"
"No","2000","Part Time","general elemantary","304","0.458299954551963","0.420171384821358","0.496428524282568","2"
"No","2000","Part Time","middle vocational","1211","0.468061647882257","0.448870794094295","0.487252501670219","2"
"No","2000","Part Time","vocational + Abi","120","0.492886157422495","0.431159343081045","0.554612971763946","2"
"No","2000","Part Time","higher vocational","171","0.500456300259051","0.447464965169509","0.553447635348593","2"
"No","2000","Part Time","higher education","308","0.438225254841364","0.401150039795401","0.475300469887326","2"
"Yes","2000","Part Time","in school","32","0.386505796477681","0.275558820662669","0.497452772292692","1"
"Yes","2000","Part Time","inadequately","36","0.587328912124228","0.467645455368554","0.707012368879903","1"
"Yes","2000","Part Time","general elemantary","352","0.541700045448037","0.503571475717432","0.579828615178642","1"
"Yes","2000","Part Time","middle vocational","1386","0.531938352117743","0.512747498329781","0.551129205905704","1"
"Yes","2000","Part Time","vocational + Abi","132","0.507113842577505","0.445387028236054","0.568840656918955","1"
"Yes","2000","Part Time","higher vocational","171","0.499543699740949","0.446552364651407","0.552535034830491","1"
"Yes","2000","Part Time","higher education","380","0.561774745158636","0.524699530112674","0.598849960204599","1"
"Yes","2000","Not Working","in school","3","","","","1"
"Yes","2000","Not Working","inadequately","2","","","","1"
"Yes","2000","Not Working","general elemantary","12","","","","1"
"Yes","2000","Not Working","middle vocational","32","0.00576766352822794","0.00360457763847816","0.00793074941797772","1"
"Yes","2000","Not Working","vocational + Abi","5","","","","1"
"Yes","2000","Not Working","higher vocational","3","","","","1"
"Yes","2000","Not Working","higher education","7","","","","1"
"Yes","2000","Full Time","general elemantary","290","0.376651543008043","0.343095777345422","0.410207308670663","1"
"Yes","2000","Full Time","middle vocational","2294","0.446865456862781","0.433240690782373","0.46049022294319","1"
"Yes","2000","Full Time","in school","","","","","1"
"Yes","2000","Full Time","inadequately","27","","","","1"
"Yes","2000","Full Time","vocational + Abi","228","0.385860783443682","0.345103376282414","0.426618190604951","1"
"Yes","2000","Full Time","higher vocational","464","0.474605413897792","0.443131989741575","0.506078838054009","1"
"Yes","2000","Full Time","higher education","1096","0.514759918844241","0.493712465277322","0.53580737241116","1"
"No","2001","Full Time","in school","5","","","","2"
"No","2001","Full Time","inadequately","35","0.619347696700857","0.50039080753512","0.738304585866593","2"
"No","2001","Full Time","general elemantary","487","0.626356776235012","0.591872061432779","0.660841491037245","2"
"No","2001","Full Time","middle vocational","2578","0.558920704374048","0.544562966157257","0.573278442590838","2"
"No","2001","Full Time","vocational + Abi","298","0.618467286083612","0.575803668608268","0.661130903558955","2"
"No","2001","Full Time","higher vocational","429","0.493879429547027","0.459927610022926","0.527831249071129","2"
"No","2001","Full Time","higher education","997","0.493433087249186","0.471538328704842","0.51532784579353","2"
"No","2001","Not Working","in school","426","0.993506921672186","0.98590663078434","1.00110721256003","2"
"No","2001","Not Working","inadequately","178","1","1","1","2"
"No","2001","Not Working","general elemantary","1648","0.997827937489289","0.995583664648788","1.00007221032979","2"
"No","2001","Not Working","middle vocational","4236","0.997565075060111","0.99608335202347","0.999046798096753","2"
"No","2001","Not Working","vocational + Abi","279","0.988838282025219","0.976576553544882","1.00110001050556","2"
"No","2001","Not Working","higher vocational","468","0.999802783080488","0.998531942934475","1.0010736232265","2"
"No","2001","Not Working","higher education","813","0.998243406221888","0.99536850331617","1.00111830912761","2"
"No","2001","Part Time","in school","54","0.495927248698506","0.400746141005762","0.59110835639125","2"
"No","2001","Part Time","inadequately","28","","","","2"
"No","2001","Part Time","general elemantary","267","0.428778943674093","0.389823238055376","0.467734649292809","2"
"No","2001","Part Time","middle vocational","1115","0.453109318440985","0.433325137998838","0.472893498883132","2"
"No","2001","Part Time","vocational + Abi","127","0.469663708323917","0.410461767744683","0.528865648903151","2"
"No","2001","Part Time","higher vocational","155","0.500284914555532","0.446420241521887","0.554149587589176","2"
"No","2001","Part Time","higher education","314","0.457108429288045","0.419045578849615","0.495171279726474","2"
"Yes","2001","Part Time","in school","52","0.504072751301494","0.40889164360875","0.599253858994238","1"
"Yes","2001","Part Time","inadequately","29","","","","1"
"Yes","2001","Part Time","general elemantary","353","0.571221056325908","0.532265350707191","0.610176761944624","1"
"Yes","2001","Part Time","middle vocational","1317","0.546890681559015","0.527106501116868","0.566674862001162","1"
"Yes","2001","Part Time","vocational + Abi","146","0.530336291676083","0.471134351096849","0.589538232255317","1"
"Yes","2001","Part Time","higher vocational","176","0.499715085444468","0.445850412410824","0.553579758478113","1"
"Yes","2001","Part Time","higher education","344","0.542891570711955","0.504828720273526","0.580954421150385","1"
"Yes","2001","Not Working","in school","3","","","","1"
"Yes","2001","Not Working","inadequately","","","","","1"
"Yes","2001","Not Working","general elemantary","5","","","","1"
"Yes","2001","Not Working","middle vocational","14","","","","1"
"Yes","2001","Not Working","vocational + Abi","3","","","","1"
"Yes","2001","Not Working","higher vocational","1","","","","1"
"Yes","2001","Not Working","higher education","2","","","","1"
"Yes","2001","Full Time","general elemantary","269","0.373643223764988","0.339158508962755","0.408127938567221","1"
"Yes","2001","Full Time","middle vocational","2016","0.441079295625952","0.426721557409162","0.455437033842743","1"
"Yes","2001","Full Time","higher education","1006","0.506566912750814","0.48467215420647","0.528461671295159","1"
"Yes","2001","Full Time","in school","1","","","","1"
"Yes","2001","Full Time","inadequately","29","","","","1"
"Yes","2001","Full Time","vocational + Abi","200","0.381532713916388","0.338869096441045","0.424196331391732","1"
"Yes","2001","Full Time","higher vocational","404","0.506120570452973","0.472168750928871","0.540072389977074","1"
"No","2002","Not Working","inadequately","164","1","1","1","2"
"No","2002","Not Working","higher vocational","483","0.997885714199444","0.993793600808094","1.00197782759079","2"
"No","2002","Not Working","higher education","945","0.998790635072337","0.996578254490506","1.00100301565417","2"
"No","2002","Not Working","in school","488","0.997189299248703","0.992496956027244","1.00188164247016","2"
