"ple0044_h","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1996","16-34 y.","Male","1438","0.634283091422521","0.614399939893322","0.654166242951721","2"
"No","1996","16-34 y.","Female","1737","0.766982992960125","0.74972838419638","0.784237601723869","2"
"No","1996","35-65 y.","Male","1929","0.59210536008684","0.575144154158819","0.609066566014862","2"
"No","1996","35-65 y.","Female","2324","0.72165714264647","0.706300476552188","0.737013808740752","2"
"No","1996","66 and older","Male","578","0.964787052666781","0.950038840125668","0.979535265207894","2"
"No","1996","66 and older","Female","956","0.988920465039814","0.982326420737046","0.995514509342581","2"
"Yes","1996","16-34 y.","Male","816","0.365716908577479","0.345833757048279","0.385600060106678","1"
"Yes","1996","16-34 y.","Female","569","0.233017007039876","0.215762398276131","0.25027161580362","1"
"Yes","1996","35-65 y.","Male","1296","0.407894639913159","0.390933433985138","0.424855845841181","1"
"Yes","1996","35-65 y.","Female","948","0.27834285735353","0.262986191259248","0.293699523447812","1"
"Yes","1996","66 and older","Male","22","","","","1"
"Yes","1996","66 and older","Female","12","","","","1"
"No","1997","16-34 y.","Male","1391","0.610288866235475","0.589933312346021","0.630644420124929","2"
"No","1997","16-34 y.","Female","1661","0.763025007008644","0.745272367212897","0.780777646804391","2"
"No","1997","35-65 y.","Male","1860","0.60090987839876","0.583851694324489","0.617968062473031","2"
"No","1997","35-65 y.","Female","2285","0.732599943165902","0.717333837767973","0.747866048563832","2"
"No","1997","66 and older","Male","614","0.980995773184835","0.970350710517018","0.991640835852651","2"
"No","1997","66 and older","Female","956","0.987781476107716","0.98085719542769","0.994705756787741","2"
"Yes","1997","16-34 y.","Male","814","0.389711133764525","0.369355579875071","0.410066687653979","1"
"Yes","1997","16-34 y.","Female","543","0.236974992991356","0.219222353195609","0.254727632787103","1"
"Yes","1997","35-65 y.","Male","1306","0.39909012160124","0.382031937526969","0.416148305675511","1"
"Yes","1997","35-65 y.","Female","944","0.267400056834098","0.252133951436168","0.282666162232027","1"
"Yes","1997","66 and older","Male","18","","","","1"
"Yes","1997","66 and older","Female","11","","","","1"
"No","1998","16-34 y.","Male","1456","0.631625037992564","0.611941688014619","0.65130838797051","2"
"No","1998","16-34 y.","Female","1772","0.778878017058579","0.762019969043564","0.795736065073594","2"
"No","1998","35-65 y.","Male","2046","0.578435416239162","0.562232426194914","0.59463840628341","2"
"No","1998","35-65 y.","Female","2524","0.715187292702287","0.700501275670378","0.729873309734195","2"
"No","1998","66 and older","Male","731","0.976334264299252","0.965470047056197","0.987198481542307","2"
"No","1998","66 and older","Female","1110","0.993753156459757","0.989140885006324","0.99836542791319","2"
"Yes","1998","16-34 y.","Male","851","0.368374962007436","0.34869161202949","0.388058311985381","1"
"Yes","1998","16-34 y.","Female","556","0.221121982941421","0.204263934926406","0.237980030956436","1"
"Yes","1998","35-65 y.","Male","1522","0.421564583760838","0.40536159371659","0.437767573805086","1"
"Yes","1998","35-65 y.","Female","1104","0.284812707297713","0.270126690265805","0.299498724329622","1"
"Yes","1998","66 and older","Male","21","","","","1"
"Yes","1998","66 and older","Female","11","","","","1"
"No","1999","16-34 y.","Male","1318","0.590310981415833","0.569571933824326","0.61105002900734","2"
"No","1999","16-34 y.","Female","1588","0.723869495008905","0.705350885443859","0.742388104573951","2"
"No","1999","66 and older","Male","717","0.971944559197931","0.960054930783783","0.98383418761208","2"
"No","1999","35-65 y.","Male","2016","0.587107157264256","0.570720668242854","0.603493646285658","2"
"No","1999","35-65 y.","Female","2435","0.708904530842811","0.693904112596359","0.723904949089263","2"
"No","1999","66 and older","Female","1037","0.977556395633508","0.968626881885034","0.986485909381983","2"
"Yes","1999","16-34 y.","Male","842","0.409689018584167","0.38894997099266","0.430428066175674","1"
"Yes","1999","35-65 y.","Male","1452","0.412892842735744","0.396506353714342","0.429279331757147","1"
"Yes","1999","16-34 y.","Female","651","0.276130504991095","0.257611895426049","0.294649114556141","1"
"Yes","1999","35-65 y.","Female","1088","0.291095469157189","0.276095050910737","0.306095887403641","1"
"Yes","1999","66 and older","Male","24","","","","1"
"Yes","1999","66 and older","Female","20","","","","1"
"No","2000","16-34 y.","Male","2061","0.623428362167615","0.606879455472836","0.639977268862394","2"
"No","2000","16-34 y.","Female","2559","0.719328993531898","0.704533649314217","0.734124337749579","2"
"No","2000","66 and older","Male","1473","0.954884501894536","0.944497894597863","0.965271109191209","2"
"No","2000","35-65 y.","Male","3757","0.5872420875985","0.575152803627597","0.599331371569403","2"
"No","2000","35-65 y.","Female","4547","0.693980005559883","0.6828510953158","0.705108915803965","2"
"No","2000","66 and older","Female","2065","0.985841285794078","0.980776158588335","0.990906412999821","2"
"Yes","2000","16-34 y.","Male","1232","0.376571637832385","0.360022731137606","0.393120544527164","1"
"Yes","2000","35-65 y.","Male","2614","0.4127579124015","0.400668628430597","0.424847196372403","1"
"Yes","2000","16-34 y.","Female","984","0.280671006468102","0.265875662250421","0.295466350685783","1"
"Yes","2000","35-65 y.","Female","2040","0.306019994440117","0.294891084196035","0.3171489046842","1"
"Yes","2000","66 and older","Male","61","0.0451154981054638","0.0347288908087907","0.055502105402137","1"
"Yes","2000","66 and older","Female","25","","","","1"
"No","2001","16-34 y.","Male","1824","0.61182227279221","0.594179447654314","0.629465097930107","2"
"No","2001","16-34 y.","Female","2262","0.709237750186595","0.69333390474838","0.72514159562481","2"
"No","2001","66 and older","Male","1413","0.950481719713815","0.939406457672688","0.961556981754942","2"
"No","2001","35-65 y.","Male","3461","0.587865764278374","0.57526000789743","0.600471520659318","2"
"No","2001","35-65 y.","Female","4114","0.684907642086662","0.67320076011456","0.696614524058765","2"
"No","2001","66 and older","Female","1927","0.982687945574789","0.976903268922349","0.988472622227228","2"
"Yes","2001","16-34 y.","Male","1107","0.38817772720779","0.370534902069893","0.405820552345686","1"
"Yes","2001","35-65 y.","Male","2396","0.412134235721626","0.399528479340682","0.424739992102569","1"
"Yes","2001","16-34 y.","Female","870","0.290762249813405","0.274858404375191","0.30666609525162","1"
"Yes","2001","35-65 y.","Female","1935","0.315092357913338","0.303385475941235","0.32679923988544","1"
"Yes","2001","66 and older","Male","61","0.0495182802861853","0.0384430182450583","0.0605935423273124","1"
"Yes","2001","66 and older","Female","26","","","","1"
"No","2002","16-34 y.","Male","1800","0.632177986123625","0.614502166681678","0.649853805565571","2"
"No","2002","66 and older","Male","1515","0.955264663064457","0.945160687633266","0.965368638495648","2"
"No","2002","16-34 y.","Female","2245","0.72003534220151","0.704191919149713","0.735878765253307","2"
"No","2002","35-65 y.","Male","3550","0.579657433951522","0.56749166537243","0.591823202530615","2"
"No","2002","35-65 y.","Female","4364","0.685053944206752","0.673768860328767","0.696339028084738","2"
"No","2002","66 and older","Female","1975","0.983172487459858","0.977545198395383","0.988799776524333","2"
"Yes","2002","16-34 y.","Male","1059","0.367822013876375","0.350146194434429","0.385497833318322","1"
"Yes","2002","35-65 y.","Male","2774","0.420342566048477","0.408176797469385","0.43250833462757","1"
"Yes","2002","35-65 y.","Female","2144","0.314946055793248","0.303660971915262","0.326231139671233","1"
"Yes","2002","66 and older","Male","93","0.0447353369355432","0.0346313615043525","0.054839312366734","1"
"Yes","2002","16-34 y.","Female","840","0.27996465779849","0.264121234746693","0.295808080850287","1"
"Yes","2002","66 and older","Female","32","0.0168275125401418","0.0112002234756672","0.0224548016046165","1"
"No","2003","16-34 y.","Male","1751","0.641258959357339","0.62326058988584","0.659257328828839","2"
"No","2003","16-34 y.","Female","2153","0.737344822426826","0.721442701289753","0.7532469435639","2"
"No","2003","35-65 y.","Male","3389","0.57244383394466","0.55995181617616","0.584935851713159","2"
"No","2003","66 and older","Male","1568","0.958356053814296","0.948707978721177","0.968004128907416","2"
"No","2003","35-65 y.","Female","4217","0.690551055282006","0.679089719708112","0.7020123908559","2"
"No","2003","66 and older","Female","1994","0.983348026122568","0.977775978030415","0.988920074214721","2"
"Yes","2003","16-34 y.","Male","977","0.35874104064266","0.340742671171161","0.37673941011416","1"
"Yes","2003","35-65 y.","Male","2636","0.42755616605534","0.415064148286841","0.44004818382384","1"
"Yes","2003","35-65 y.","Female","2032","0.309448944717994","0.2979876091441","0.320910280291888","1"
"Yes","2003","16-34 y.","Female","789","0.262655177573174","0.2467530564361","0.278557298710247","1"
"Yes","2003","66 and older","Male","79","0.0416439461857036","0.0319958710925844","0.0512920212788227","1"
"Yes","2003","66 and older","Female","32","0.016651973877432","0.0110799257852793","0.0222240219695847","1"
"No","2004","16-34 y.","Male","1695","0.635546297922659","0.617163253310126","0.653929342535192","2"
"No","2004","16-34 y.","Female","2051","0.712534359441578","0.695859938902857","0.729208779980298","2"
"No","2004","35-65 y.","Male","3282","0.592090100228841","0.579431524858002","0.604748675599681","2"
"No","2004","66 and older","Male","1612","0.94953610792827","0.939173029241371","0.95989918661517","2"
"No","2004","35-65 y.","Female","4002","0.675202836031353","0.663430700256037","0.686974971806668","2"
"No","2004","66 and older","Female","2038","0.980742033599672","0.974831693808156","0.986652373391187","2"
"Yes","2004","16-34 y.","Male","938","0.364453702077342","0.346070657464809","0.382836746689874","1"
"Yes","2004","35-65 y.","Male","2508","0.407909899771159","0.395251324400319","0.420568475141998","1"
"Yes","2004","35-65 y.","Female","2077","0.324797163968647","0.313025028193332","0.336569299743963","1"
"Yes","2004","16-34 y.","Female","779","0.287465640558422","0.270791220019702","0.304140061097143","1"
"Yes","2004","66 and older","Male","102","0.0504638920717297","0.0401008133848301","0.0608269707586292","1"
"Yes","2004","66 and older","Female","39","0.0192579664003283","0.0133476266088128","0.0251683061918437","1"
"No","2005","16-34 y.","Male","1643","0.628299692793744","0.609318290175829","0.647281095411659","2"
"No","2005","16-34 y.","Female","1954","0.72147396849278","0.704543337552099","0.738404599433461","2"
"No","2005","35-65 y.","Male","3108","0.589220106697963","0.576201528458499","0.602238684937427","2"
"No","2005","66 and older","Male","1647","0.956898973170604","0.9473402387109","0.966457707630307","2"
"No","2005","35-65 y.","Female","3792","0.664049029364584","0.651918620730557","0.676179437998611","2"
"No","2005","66 and older","Female","2029","0.980372245679756","0.974390695601942","0.986353795757571","2"
"Yes","2005","16-34 y.","Male","847","0.371700307206256","0.352718904588341","0.39068170982417","1"
"Yes","2005","35-65 y.","Male","2378","0.410779893302037","0.397761315062573","0.423798471541501","1"
"Yes","2005","35-65 y.","Female","2032","0.335950970635416","0.323820562001389","0.348081379269443","1"
"Yes","2005","16-34 y.","Female","739","0.27852603150722","0.261595400566539","0.295456662447901","1"
"Yes","2005","66 and older","Male","87","0.043101026829396","0.0335422923696925","0.0526597612890996","1"
"Yes","2005","66 and older","Female","37","0.0196277543202435","0.0136462042424292","0.0256093043980577","1"
"No","2006","16-34 y.","Male","1534","0.637954439206166","0.618544280759646","0.657364597652686","2"
"No","2006","16-34 y.","Female","1871","0.713648459134446","0.696292332357577","0.731004585911315","2"
"No","2006","35-65 y.","Male","3307","0.580712309321406","0.568047077524478","0.593377541118334","2"
"No","2006","35-65 y.","Female","4016","0.653762665234085","0.641992866606743","0.665532463861428","2"
"No","2006","66 and older","Male","1957","0.951368822744057","0.942131729979457","0.960605915508656","2"
"No","2006","66 and older","Female","2333","0.978556732516861","0.972743169486026","0.984370295547696","2"
"Yes","2006","16-34 y.","Male","821","0.362045560793834","0.342635402347314","0.381455719240354","1"
"Yes","2006","16-34 y.","Female","735","0.286351540865554","0.268995414088685","0.303707667642423","1"
"Yes","2006","35-65 y.","Male","2524","0.419287690678594","0.406622458881666","0.431952922475522","1"
"Yes","2006","35-65 y.","Female","2261","0.346237334765915","0.334467536138572","0.358007133393257","1"
"Yes","2006","66 and older","Male","126","0.0486311772559432","0.0393940844913439","0.0578682700205425","1"
"Yes","2006","66 and older","Female","52","0.0214432674831386","0.0156297044523036","0.0272568305139737","1"
"No","2007","16-34 y.","Male","1383","0.612350953472604","0.591846987413827","0.632854919531381","2"
"No","2007","16-34 y.","Female","1735","0.717256818817555","0.699183524866897","0.735330112768213","2"
"No","2007","35-65 y.","Male","3032","0.580401919112465","0.567186880563834","0.593616957661097","2"
"No","2007","35-65 y.","Female","3710","0.669609504742131","0.657479552917676","0.681739456566587","2"
"No","2007","66 and older","Male","1932","0.949073551323603","0.93952404687161","0.958623055775595","2"
"No","2007","66 and older","Female","2280","0.972978321062793","0.966408585200412","0.979548056925174","2"
"Yes","2007","16-34 y.","Male","786","0.387649046527396","0.367145080468619","0.408153012586173","1"
"Yes","2007","16-34 y.","Female","650","0.282743181182445","0.264669887231787","0.300816475133103","1"
"Yes","2007","35-65 y.","Male","2325","0.419598080887535","0.406383042338903","0.432813119436166","1"
"Yes","2007","35-65 y.","Female","2066","0.330390495257869","0.318260543433413","0.342520447082324","1"
"Yes","2007","66 and older","Male","104","0.0509264486763972","0.0413769442244047","0.0604759531283896","1"
"Yes","2007","66 and older","Female","60","0.027021678937207","0.0204519430748257","0.0335914147995882","1"
"No","2008","16-34 y.","Male","1304","0.630208313866843","0.609218582772062","0.651198044961624","2"
"No","2008","16-34 y.","Female","1661","0.746902942908897","0.72890168742242","0.764904198395374","2"
"No","2008","35-65 y.","Male","2916","0.587686384539931","0.574021619693","0.601351149386862","2"
"No","2008","35-65 y.","Female","3514","0.664957410051407","0.65240996534309","0.677504854759724","2"
"No","2008","66 and older","Male","1931","0.951320049585996","0.941986247010224","0.960653852161768","2"
"No","2008","66 and older","Female","2239","0.97125600986731","0.964434931906726","0.978077087827894","2"
"Yes","2008","16-34 y.","Male","728","0.369791686133157","0.348801955038376","0.390781417227938","1"
"Yes","2008","16-34 y.","Female","580","0.253097057091103","0.235095801604626","0.27109831257758","1"
"Yes","2008","35-65 y.","Male","2069","0.412313615460069","0.398648850613138","0.425978380307","1"
"Yes","2008","35-65 y.","Female","1922","0.335042589948593","0.322495145240276","0.34759003465691","1"
"Yes","2008","66 and older","Male","111","0.0486799504140041","0.0393461478382325","0.0580137529897758","1"
"Yes","2008","66 and older","Female","66","0.0287439901326896","0.0219229121721056","0.0355650680932736","1"
"No","2009","16-34 y.","Male","1264","0.680016310627228","0.658919156162489","0.701113465091968","2"
"No","2009","16-34 y.","Female","1470","0.715192943166817","0.695579239929882","0.734806646403752","2"
"No","2009","35-65 y.","Male","2719","0.599911032801253","0.585753392067076","0.61406867353543","2"
"No","2009","35-65 y.","Female","3334","0.66976100753922","0.656764154632659","0.682757860445781","2"
"No","2009","66 and older","Male","1866","0.944387553054987","0.934300881873125","0.954474224236849","2"
"No","2009","66 and older","Female","2150","0.972000977567563","0.965127727117842","0.978874228017285","2"
"Yes","2009","16-34 y.","Male","614","0.319983689372772","0.298886534908032","0.341080843837511","1"
"Yes","2009","16-34 y.","Female","564","0.284807056833183","0.265193353596248","0.304420760070118","1"
"Yes","2009","35-65 y.","Male","1881","0.400088967198747","0.38593132646457","0.414246607932924","1"
"Yes","2009","35-65 y.","Female","1696","0.33023899246078","0.317242139554219","0.343235845367341","1"
"Yes","2009","66 and older","Male","117","0.0556124469450129","0.0455257757631513","0.0656991181268746","1"
"Yes","2009","66 and older","Female","63","0.0279990224324366","0.0211257719827152","0.0348722728821581","1"
"No","2010","16-34 y.","Male","1810","0.656770093306887","0.638966527715885","0.674573658897889","2"
"No","2010","16-34 y.","Female","2852","0.74383401422478","0.729907388906906","0.757760639542653","2"
"No","2010","35-65 y.","Male","3632","0.59843801845311","0.58617134822846","0.610704688677761","2"
"No","2010","35-65 y.","Female","4666","0.659615433777798","0.648575041280311","0.670655826275286","2"
"No","2010","66 and older","Male","1806","0.946923741444554","0.936911585557761","0.956935897331348","2"
"No","2010","66 and older","Female","2075","0.974020035441144","0.967278700258079","0.980761370624209","2"
"Yes","2010","16-34 y.","Male","922","0.343229906693113","0.325426341102111","0.361033472284115","1"
"Yes","2010","16-34 y.","Female","922","0.25616598577522","0.242239360457347","0.270092611093094","1"
"Yes","2010","35-65 y.","Male","2503","0.40156198154689","0.389295311322239","0.41382865177154","1"
"Yes","2010","35-65 y.","Female","2410","0.340384566222202","0.329344173724714","0.351424958719689","1"
"Yes","2010","66 and older","Male","120","0.0530762585554457","0.0430641026686526","0.0630884144422388","1"
"Yes","2010","66 and older","Female","64","0.025979964558856","0.0192386293757912","0.0327212997419208","1"
"No","2011","16-34 y.","Male","1412","0.738430919062093","0.718939425938455","0.757922412185732","2"
"No","2011","16-34 y.","Female","2293","0.783074035584215","0.76810959459808","0.798038476570349","2"
"No","2011","35-65 y.","Male","3008","0.641924500304734","0.628310320133663","0.655538680475805","2"
"No","2011","35-65 y.","Female","4473","0.722221235462844","0.711209879692401","0.733232591233287","2"
"No","2011","66 and older","Male","2329","0.976792211658489","0.97075469992596","0.982829723391018","2"
"No","2011","66 and older","Female","2624","0.984695218742573","0.98003438123372","0.989356056251426","2"
"Yes","2011","16-34 y.","Male","541","0.261569080937907","0.242077587814268","0.281060574061545","1"
"Yes","2011","16-34 y.","Female","621","0.216925964415785","0.201961523429651","0.231890405401919","1"
"Yes","2011","35-65 y.","Male","1756","0.358075499695266","0.344461319524195","0.371689679866337","1"
"Yes","2011","35-65 y.","Female","1883","0.277778764537156","0.266767408766713","0.288790120307599","1"
"Yes","2011","66 and older","Male","60","0.0232077883415109","0.0171702766089815","0.0292453000740404","1"
"Yes","2011","66 and older","Female","41","0.0153047812574271","0.0106439437485741","0.0199656187662801","1"
