"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","Female","433.81","387.12","806","153","217","614","818","1061","416.24","451.38","0","1534","409","467"
"1984","general elemantary","Male","721.45","769.96","838","213","308","994","1150","1554","696.75","746.15","0","2812","818","869"
"1984","higher education","Female","991.06","1023","166","310","716","1278","1534","2147","925.06","1057.06","33","2147","920","1074"
"1984","higher education","Male","1701.99","1687","457","803","1246","2055","2604","3835","1632.17","1771.81","0","5157","1574","1699"
"1984","higher vocational","Female","705.15","711.34","149","199","460","910","1176","2045","645.64","764.66","0","2045","614","767"
"1984","higher vocational","Male","1314.54","1227","306","716","1023","1534","1892","3068","1249.77","1379.31","77","6135","1176","1278"
"1984","in school","Female","","","","","","","","","","","","","",""
"1984","in school","Male","","","","","","","","","","","","","",""
"1984","inadequately","Female","562.95","614","251","205","435","716","818","1048","535.8","590.1","0","1278","598","664"
"1984","inadequately","Male","801.8","869","347","224","665","1023","1125","1534","770.12","833.48","54","4090","869","920"
"1984","middle vocational","Female","590.06","562","1212","199","351","784","972","1534","572.31","607.81","0","2601","537","594"
"1984","middle vocational","Male","1075.01","1012","2376","665","819","1262","1534","2556","1053.59","1096.43","0","10737","971","1012"
"1984","vocational + Abi","Female","710.73","716","74","240","511","903","1023","1790","640.91","780.55","51","1790","566","762"
"1984","vocational + Abi","Male","1235.59","1054.1","139","614","792","1432","2045","5113","1139.13","1332.05","121","5113","971","1099"
"1985","general elemantary","Female","452.39","405.97","742","160","224","639","818","1227","433.04","471.74","0","2301","435","501"
"1985","general elemantary","Male","719.17","768.58","750","205","281","1004","1150","1790","688.4","749.94","0","6647","818","869"
"1985","higher education","Female","1017.13","1023","166","261","707","1329","1636","1933","944.64","1089.62","72","2555","921","1074"
"1985","higher education","Male","1704.87","1708.77","428","726","1202","2147","2556","3868","1633.35","1776.39","62","5113","1585","1758"
"1985","higher vocational","Female","711.17","745.81","141","199","465","920","1125","1841","649.58","772.76","0","2045","614","805"
"1985","higher vocational","Male","1317.6","1278","288","767","1023","1613","1943","2618","1260.13","1375.07","77","4090","1227","1329"
"1985","in school","Female","","","","","","","","","","","","","",""
"1985","in school","Male","","","","","","","","","","","","","",""
"1985","inadequately","Female","557.79","614","204","194","435","716","818","1023","527.66","587.92","31","1125","588","665"
"1985","inadequately","Male","801.5","818","270","245","665","1023","1176","1790","767.77","835.23","56","2555","869","920"
"1985","middle vocational","Female","598.15","565.97","1163","199","358","818","994","1534","580.06","616.24","0","2556","550","614"
"1985","middle vocational","Male","1103.15","1023","2118","665","844","1278","1585","2710","1077.46","1128.84","0","17895","973","1023"
"1985","vocational + Abi","Female","739.45","835.31","70","202","544","971","1028","1534","662.77","816.13","102","1534","588","869"
"1985","vocational + Abi","Male","1106.77","956.09","120","588","761","1278","1745","4602","1005.66","1207.88","178","4602","895","1023"
"1986","general elemantary","Female","479.36","435","716","189","243","665","859","1278","459.07","499.65","0","2045","435","511"
"1986","general elemantary","Male","740.78","818","731","230","289","1023","1227","1790","711.98","769.58","0","3477","818","895"
"1986","higher education","Female","1118.25","1113.06","156","419","818","1435","1720","2122","1043.76","1192.74","72","2301","1023","1176"
"1986","higher education","Male","1809.52","1790","431","920","1278","2224","2735","3835","1736.65","1882.39","0","5624","1644","1841"
"1986","higher vocational","Female","729.21","716","134","256","455","963","1125","2045","664.01","794.41","58","2489","614","818"
"1986","higher vocational","Male","1368.15","1278","261","818","1023","1687","2045","2914","1304.11","1432.19","199","3325","1252","1355"
"1986","in school","Female","","","","","","","","","","","","","",""
"1986","in school","Male","","","","","","","","","","","","","",""
"1986","inadequately","Female","526.52","544.23","189","194","307","716","844","1084","492.49","560.55","31","1278","553","639"
"1986","inadequately","Male","862.97","867.62","250","275","665","1023","1278","2601","826.14","899.8","38","2601","920","971"
"1986","middle vocational","Female","638.07","614","1129","205","358","855","1023","1636","615.16","660.98","0","7669","563","619"
"1986","middle vocational","Male","1116.77","1023","2042","665","869","1278","1636","2659","1091.77","1141.77","0","16361","1023","1023"
"1986","vocational + Abi","Female","787.43","767.16","77","210","511","1023","1227","2045","707.51","867.35","15","2045","614","818"
"1986","vocational + Abi","Male","1181.25","1023.17","115","665","869","1396","1585","4193","1086.94","1275.56","205","4193","941","1109"
"1987","general elemantary","Female","485.73","435","716","179","256","716","869","1120","465.6","505.86","0","1534","440","511"
"1987","general elemantary","Male","773.91","868.99","723","243","307","1058","1253","2045","744.16","803.66","31","3359","869","920"
"1987","higher education","Female","1079.17","1057.18","163","307","767","1392","1687","2505","996.13","1162.21","51","3323","946","1125"
"1987","higher education","Male","1866.67","1856.54","420","920","1380","2301","2752","4295","1789.37","1943.97","42","6033","1784","1943"
"1987","higher vocational","Female","752.83","767","131","225","498","946","1125","2556","685.5","820.16","77","2556","614","818"
"1987","higher vocational","Male","1389.4","1329","248","818","1074","1689","2045","2560","1326.76","1452.04","46","3579","1278","1406"
"1987","in school","Female","","","","","","","","","","","","","",""
"1987","in school","Male","","","","","","","","","","","","","",""
"1987","inadequately","Female","521.7","562","191","153","251","721","818","1074","486.89","556.51","31","1534","547","665"
"1987","inadequately","Male","888.21","895","230","435","716","1074","1329","2045","833.62","942.8","41","5113","920","971"
"1987","middle vocational","Female","642.01","614","1140","213","383","859","1074","1670","622.86","661.16","0","2556","588","629"
"1987","middle vocational","Male","1139.49","1058","2054","690","869","1329","1636","2812","1118.5","1160.48","0","7449","1023","1074"
"1987","vocational + Abi","Female","736.68","747.67","79","205","486","1023","1150","2045","655.56","817.8","36","2045","614","818"
"1987","vocational + Abi","Male","1127.08","1036.55","112","332","818","1432","1738","4346","1027.1","1227.06","66","4346","968","1125"
"1988","general elemantary","Female","522.18","435","689","174","247","741","920","1529","494.02","550.34","0","6647","420","511"
"1988","general elemantary","Male","817.32","913.39","714","245","327","1099","1329","1892","785.94","848.7","61","3474","869","931"
"1988","higher education","Female","1131.96","1125","160","210","767","1483","1807","3579","1032.37","1231.55","0","4090","1023","1176"
"1988","higher education","Male","1922.99","1964.33","395","972","1432","2301","2812","4602","1843.77","2002.21","282","6647","1797","2035"
"1988","higher vocational","Female","773.64","766.86","125","205","505","971","1278","2454","696.23","851.05","0","2556","614","844"
"1988","higher vocational","Male","1442.56","1380","247","783","1023","1790","2122","3323","1362.38","1522.74","0","5624","1292","1432"
"1988","in school","Female","","","","","","","","","","","","","",""
"1988","in school","Male","","","","","","","","","","","","","",""
"1988","inadequately","Female","549.16","614","163","179","307","767","920","1125","508.35","589.97","0","1193","588","665"
"1988","inadequately","Male","910.39","920","211","562","767","1048","1278","1534","870.98","949.8","77","1890","920","1002"
"1988","middle vocational","Female","658.98","665","1101","210","378","886","1099","1636","638.41","679.55","0","3068","598","665"
"1988","middle vocational","Male","1173.86","1099","1900","728","920","1380","1738","2968","1152.72","1195","0","5113","1074","1125"
"1988","vocational + Abi","Female","712.82","704.64","79","205","383","971","1176","2147","626.36","799.28","51","2147","614","818"
"1988","vocational + Abi","Male","1156.37","1074","104","511","869","1380","1790","3732","1056.14","1256.6","0","3732","1023","1176"
"1989","general elemantary","Female","523.24","460","668","199","256","747","920","1534","500.41","546.07","0","1636","460","562"
"1989","general elemantary","Male","842.43","920","687","251","341","1125","1329","1866","810.46","874.4","0","3471","920","971"
"1989","higher education","Female","1241.29","1265.71","158","460","818","1636","1994","3017","1138.38","1344.2","0","3886","1038","1278"
"1989","higher education","Male","1999.37","1875.36","397","1023","1432","2454","3061","5113","1902.33","2096.41","0","10226","1790","1994"
"1989","higher vocational","Female","804.98","818","127","245","451","1023","1278","2045","728.28","881.68","0","2096","695","910"
"1989","higher vocational","Male","1475.08","1390.96","230","895","1074","1801","2148","3024","1400.32","1549.84","0","5113","1329","1508"
"1989","in school","Female","","","","","","","","","","","","","",""
"1989","in school","Male","","","","","","","","","","","","","",""
"1989","inadequately","Female","595.38","614","149","205","440","767","920","1227","553.35","637.41","0","1534","614","716"
"1989","inadequately","Male","952.01","971","197","283","818","1125","1367","1790","900.86","1003.16","112","3066","971","1023"
"1989","middle vocational","Female","693.5","681.2","1117","225","409","920","1125","1534","672.24","714.76","0","3835","623","688"
"1989","middle vocational","Male","1226.5","1138","1861","767","946","1432","1790","3170","1203.48","1249.52","0","5113","1125","1150"
"1989","vocational + Abi","Female","850.29","819.09","82","450","650","1048","1227","2045","779.91","920.67","179","2045","767","920"
"1989","vocational + Abi","Male","1200.83","1174.72","107","432","869","1406","1955","3906","1100.38","1301.28","179","3906","1024","1176"
"1990","general elemantary","Female","531.9","435","793","166","256","767","1023","1534","499.4","564.4","0","8181","409","463"
"1990","general elemantary","Male","835.74","920","774","215","317","1134","1432","2556","796.39","875.09","0","6135","920","971"
"1990","higher education","Female","895.57","629","603","354","470","1278","1790","2556","850.68","940.46","0","6639","552","579"
"1990","higher education","Male","1636.99","1535.37","801","573","716","2264","2812","5113","1568","1705.98","77","8948","818","1023"
"1990","higher vocational","Female","823.47","820.55","173","278","511","1125","1278","2045","762.29","884.65","102","2045","588","818"
"1990","higher vocational","Male","1322.47","1312.73","399","467","665","1790","2275","3636","1253.56","1391.38","133","4960","774","1074"
"1990","in school","Female","","","","","","","","","","","","","",""
"1990","in school","Male","","","","","","","","","","","","","",""
"1990","inadequately","Female","640.73","665","155","215","460","844","971","1278","595.52","685.94","0","1515","614","767"
"1990","inadequately","Male","979.02","1022.65","194","393","851","1176","1432","1841","933.59","1024.45","74","2556","1023","1125"
"1990","middle vocational","Female","616.39","511","2082","230","345","859","1125","1534","602.21","630.57","0","3396","435","460"
"1990","middle vocational","Male","1120.28","1095.86","2870","435","653","1406","1790","3068","1099.03","1141.53","12","10226","920","997"
"1990","vocational + Abi","Female","775.55","825.45","109","303","537","971","1227","1790","703.57","847.53","51","1897","552","861"
"1990","vocational + Abi","Male","1096.01","1028.24","143","409","674","1391","1687","2812","1013.17","1178.85","153","2812","956","1176"
"1991","general elemantary","Female","553.58","458.49","742","205","271","818","1023","1534","529.45","577.71","0","1917","420","511"
"1991","general elemantary","Male","913.23","1009.97","730","256","394","1227","1534","2199","875.4","951.06","51","4090","971","1039"
"1991","higher education","Female","964.67","724","564","409","562","1357","1892","2556","920.99","1008.35","41","6647","614","665"
"1991","higher education","Male","1769.35","1618.87","759","631","890","2403","3061","5113","1695.31","1843.39","0","8896","1125","1354"
"1991","higher vocational","Female","822.37","767","167","256","511","1125","1329","2147","758.39","886.35","77","2147","614","800"
"1991","higher vocational","Male","1406.38","1329.5","391","588","792","1841","2307","3323","1338.74","1474.02","0","3599","1058","1278"
"1991","in school","Female","","","","","","","","","","","","","",""
"1991","in school","Male","","","","","","","","","","","","","",""
"1991","inadequately","Female","648.99","665","161","240","435","869","971","1380","599.48","698.5","153","2556","603","716"
"1991","inadequately","Male","1069.46","1068.27","191","624","914","1278","1534","1882","1017.46","1121.46","205","3068","1074","1176"
"1991","middle vocational","Female","670.98","573","1914","240","391","910","1176","1738","655.3","686.66","0","3949","511","558"
"1991","middle vocational","Male","1194.25","1176","2697","511","767","1483","1892","3154","1172.09","1216.41","26","8181","1023","1100"
"1991","vocational + Abi","Female","879.52","920","117","297","639","1118","1469","1943","807.31","951.73","102","1994","767","949"
"1991","vocational + Abi","Male","1102.53","1065.56","154","365","716","1410","1796","2505","1024.59","1180.47","125","2505","1001","1227"
"1992","general elemantary","Female","600.67","511","693","234","307","869","1099","1508","574.87","626.47","0","1917","475","562"
"1992","general elemantary","Male","968.71","1074","694","276","409","1319","1534","2147","929.23","1008.19","0","4090","1023","1125"
"1992","higher education","Female","1105.06","930.92","537","493","697","1380","2039","2787","1059.78","1150.34","50","6135","831","904"
"1992","higher education","Male","1900.13","1790","722","767","1074","2556","3068","5113","1827.51","1972.75","0","8692","1329","1534"
"1992","higher vocational","Female","906.78","958.41","167","308","655","1135","1343","2301","844.98","968.58","116","2301","767","971"
"1992","higher vocational","Male","1473.39","1357.38","388","639","971","1841","2454","3671","1405.14","1541.64","0","4157","1176","1329"
"1992","in school","Female","","","","","","","","","","","","","",""
"1992","in school","Male","","","","","","","","","","","","","",""
"1992","inadequately","Female","711.16","716","138","301","562","920","997","1483","658.2","764.12","31","2556","665","767"
"1992","inadequately","Male","1159.14","1176","170","767","971","1380","1636","2045","1100.74","1217.54","28","2556","1125","1227"
"1992","middle vocational","Female","754.26","716","1743","256","463","971","1278","1957","737.31","771.21","0","4090","662","689"
"1992","middle vocational","Male","1283.66","1227","2507","639","920","1577","1943","3068","1262.68","1304.64","0","5113","1125","1176"
"1992","vocational + Abi","Female","940.6","930.6","105","358","652","1176","1435","1892","862.26","1018.94","102","2045","767","1002"
"1992","vocational + Abi","Male","1291.19","1229.73","143","501","869","1559","1994","3579","1202.87","1379.51","205","3579","1125","1329"
