"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(2a) intermediate vocational","Male","1323.93","1180.57","468","665","895","1548","2045","4090","1233.27","1414.59","133","17895","1130","1278"
"1985","(2b) intermediate general qualification","Female","442.7","303.13","131","164","230","609","896","1278","390.24","495.16","0","1406","266","383"
"1985","(2b) intermediate general qualification","Male","454.6","258.61","99","189","212","665","992","1790","384.48","524.72","77","1790","234","275"
"1985","(2c_gen) general maturity certificate","Female","365.53","266","67","128","179","513","790","1125","288.84","442.22","0","1585","266","460"
"1985","(2c_gen) general maturity certificate","Male","539.79","333.11","91","225","248","716","1023","2045","454.83","624.75","31","2045","332","716"
"1985","(2c_voc) vocational maturity certificate","Female","746.46","770.09","105","199","511","971","1176","1841","676.28","816.64","0","1841","614","859"
"1985","(2c_voc) vocational maturity certificate","Male","1194.6","1087.11","177","614","818","1522","1943","2888","1110.42","1278.78","77","4602","1012","1125"
"1985","(3a) lower tertiary education","Female","894.92","956.75","45","231","562","1125","1432","1994","765.38","1024.46","87","1994","767","1060"
"1985","(3a) lower tertiary education","Male","1642.65","1587.41","142","818","1227","2045","2556","3477","1528.8","1756.5","230","3594","1483","1739"
"1985","(3b) higher tertiary education","Female","1066.95","1023","121","307","757","1432","1636","1933","979.99","1153.91","72","2555","937","1217"
"1985","(3b) higher tertiary education","Male","1739.59","1738","286","708","1176","2199","2563","4090","1648.36","1830.82","62","5113","1596","1820"
"1986","(0) in school","Female","","","","","","","","","","","","","",""
"1986","(0) in school","Male","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","Female","605.28","614","199","210","443","767","869","1175","567.79","642.77","31","2556","562","665"
"1986","(1a) inadequately completed","Male","872.53","883.83","287","511","741","1023","1227","1611","841.52","903.54","38","2045","920","971"
"1986","(1b) general elementary school","Female","473.19","435","585","189","241","665","844","1030","451.22","495.16","0","2045","460","511"
"1986","(1b) general elementary school","Male","818.75","869","643","246","529","1023","1227","1830","789.49","848.01","0","3477","869","920"
"1986","(1c) basic vocational qualification","Female","580.31","562","700","199","343","767","971","1432","557.88","602.74","0","1861","519","593"
"1986","(1c) basic vocational qualification","Male","1120.9","1023","1650","716","869","1278","1556","2556","1093.83","1147.97","0","16361","1023","1023"
"1986","(2a) intermediate vocational","Female","765.31","741","428","261","511","956","1125","2045","719.38","811.24","51","7669","682","767"
"1986","(2a) intermediate vocational","Male","1290.77","1176","452","716","920","1542","2045","3579","1232.57","1348.97","188","5113","1125","1227"
"1986","(2b) intermediate general qualification","Female","487.54","354.74","138","191","240","665","946","1483","436.96","538.12","97","1483","286","476"
"1986","(2b) intermediate general qualification","Male","457.34","263.52","99","218","232","669","1023","1790","381.32","533.36","0","1790","253","291"
"1986","(2c_gen) general maturity certificate","Female","406.04","281","80","205","231","511","828","1227","336.06","476.02","99","1534","266","447"
"1986","(2c_gen) general maturity certificate","Male","627.11","388.36","92","214","261","920","1432","2096","540.83","713.39","153","2096","435","818"
"1986","(2c_voc) vocational maturity certificate","Female","821.66","801.26","109","210","511","1023","1305","2489","746.18","897.14","15","2489","716","818"
"1986","(2c_voc) vocational maturity certificate","Male","1282.99","1176","167","716","920","1548","1892","2969","1204.08","1361.9","205","4193","1023","1176"
"1986","(3a) lower tertiary education","Female","1031.47","1058.65","40","383","787","1227","1534","1892","898.1","1164.84","199","1892","924","1176"
"1986","(3a) lower tertiary education","Male","1786.24","1709.19","140","997","1362","2096","2556","3579","1669.26","1903.22","286","4108","1534","1841"
"1986","(3b) higher tertiary education","Female","1153.33","1176","116","419","818","1534","1739","2301","1063.8","1242.86","72","2301","930","1278"
"1986","(3b) higher tertiary education","Male","1822.43","1878.1","291","767","1263","2265","2812","3835","1729.9","1914.96","0","5624","1687","1943"
"1987","(0) in school","Female","","","","","","","","","","","","","",""
"1987","(0) in school","Male","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","Female","567.43","614","200","199","409","767","869","1074","533.88","600.98","31","1534","562","665"
"1987","(1a) inadequately completed","Male","942.99","920","271","562","792","1125","1278","2045","896.86","989.12","51","5113","920","971"
"1987","(1b) general elementary school","Female","476.64","459.3","582","173","248","691","818","1023","455.07","498.21","0","1534","460","535"
"1987","(1b) general elementary school","Male","846.03","920","634","252","593","1074","1278","1790","816.18","875.88","41","3359","920","946"
"1987","(1c) basic vocational qualification","Female","606.87","575.85","696","205","383","818","1018","1598","584.03","629.71","41","2147","556","614"
"1987","(1c) basic vocational qualification","Male","1132.8","1074","1631","741","908","1304","1585","2556","1112.96","1152.64","0","4090","1023","1074"
"1987","(2a) intermediate vocational","Female","728.5","741","444","256","460","920","1125","1738","695.84","761.16","0","2556","665","767"
"1987","(2a) intermediate vocational","Male","1344.12","1227","460","716","946","1636","2045","3681","1281.92","1406.32","46","7449","1176","1278"
"1987","(2b) intermediate general qualification","Female","510.52","350.15","141","179","256","767","971","1483","458.6","562.44","61","1483","281","419"
"1987","(2b) intermediate general qualification","Male","469.22","281","97","199","256","470","1023","2147","389.89","548.55","31","2147","277","302"
"1987","(2c_gen) general maturity certificate","Female","404.69","280.22","70","205","251","427","716","1483","323.64","485.74","87","1534","281","440"
"1987","(2c_gen) general maturity certificate","Male","672.66","530.79","103","196","291","920","1176","2454","583.85","761.47","36","2454","511","818"
"1987","(2c_voc) vocational maturity certificate","Female","790.16","783.74","114","205","511","1002","1278","2556","714.17","866.15","36","2556","665","840"
"1987","(2c_voc) vocational maturity certificate","Male","1265.18","1125","159","716","920","1651","1976","2965","1178.49","1351.87","66","4346","1023","1227"
"1987","(3a) lower tertiary education","Female","933.32","920","41","220","511","1176","1585","2505","763.14","1103.5","72","2505","690","1125"
"1987","(3a) lower tertiary education","Male","1699.6","1636","134","920","1329","2086","2454","3502","1591.25","1807.95","42","3579","1534","1841"
"1987","(3b) higher tertiary education","Female","1128.83","1104","122","409","767","1439","1784","3323","1034.03","1223.63","51","3323","971","1202"
"1987","(3b) higher tertiary education","Male","1957.1","2033.36","286","818","1416","2403","2812","5113","1856.21","2057.99","92","6033","1790","2045"
"1988","(0) in school","Female","","","","","","","","","","","","","",""
"1988","(0) in school","Male","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","Female","615.08","614","174","205","409","818","931","1125","568.04","662.12","0","3068","614","665"
"1988","(1a) inadequately completed","Male","959.35","971","241","708","818","1074","1278","1534","925.03","993.67","77","1890","959","1023"
"1988","(1b) general elementary school","Female","518.14","441.06","546","153","245","721","897","1138","485.61","550.67","0","6647","460","562"
"1988","(1b) general elementary school","Male","869.22","920","622","250","537","1125","1329","1873","837.13","901.31","61","3474","920","971"
"1988","(1c) basic vocational qualification","Female","623.51","614","686","205","356","844","1074","1486","598.5","648.52","0","2556","562","614"
"1988","(1c) basic vocational qualification","Male","1179.42","1125","1511","767","920","1380","1687","2600","1158.37","1200.47","0","4109","1074","1125"
"1988","(2a) intermediate vocational","Female","754.63","767","421","262","511","978","1150","1790","720.32","788.94","0","2556","668","767"
"1988","(2a) intermediate vocational","Male","1338.33","1241.58","444","748","971","1585","2045","3477","1278.79","1397.87","0","5113","1176","1278"
"1988","(2b) intermediate general qualification","Female","522.92","405.77","148","184","251","767","1007","1559","468.66","577.18","0","1559","291","460"
"1988","(2b) intermediate general qualification","Male","587.83","324.26","101","220","275","818","1256","2045","505.05","670.61","102","2045","299","358"
"1988","(2c_gen) general maturity certificate","Female","363.88","280.05","55","148","199","501","744","971","284.93","442.83","51","1565","274","498"
"1988","(2c_gen) general maturity certificate","Male","697.19","511.75","95","240","332","961","1329","2301","603.33","791.05","0","2301","509","869"
"1988","(2c_voc) vocational maturity certificate","Female","776.15","766.94","115","199","486","1002","1278","2454","698.28","854.02","51","2454","660","863"
"1988","(2c_voc) vocational maturity certificate","Male","1341.1","1181.11","152","614","946","1694","2096","3732","1234.45","1447.75","0","5624","1074","1278"
"1988","(3a) lower tertiary education","Female","1037.84","1023","42","102","614","1329","1841","4090","806.14","1269.54","0","4090","788","1264"
"1988","(3a) lower tertiary education","Male","1780.55","1844.3","129","971","1278","2199","2505","3732","1670.79","1890.31","317","3870","1636","1994"
"1988","(3b) higher tertiary education","Female","1164.28","1161.36","118","307","818","1534","1790","3579","1055.49","1273.07","0","3579","1023","1227"
"1988","(3b) higher tertiary education","Male","2001.77","2022.76","266","972","1508","2438","2863","5113","1897.22","2106.32","282","6647","1815","2045"
"1989","(0) in school","Female","","","","","","","","","","","","","",""
"1989","(0) in school","Male","","","","","","","","","","","","","",""
"1989","(1a) inadequately completed","Female","621.31","665","164","215","440","818","956","1534","579.06","663.56","0","1534","614","716"
"1989","(1a) inadequately completed","Male","998.9","1022.2","230","582","869","1176","1380","1841","954.46","1043.34","152","3066","1023","1074"
"1989","(1b) general elementary school","Female","505.52","460","523","194","245","716","920","1176","480.69","530.35","0","1534","506","570"
"1989","(1b) general elementary school","Male","888.76","971","606","251","614","1127","1359","1866","856.43","921.09","0","3471","971","1023"
"1989","(1c) basic vocational qualification","Female","653.02","628.37","690","225","383","869","1074","1534","627.17","678.87","0","3068","588","665"
"1989","(1c) basic vocational qualification","Male","1221.3","1150","1451","818","971","1417","1738","2662","1199","1243.6","0","5113","1125","1176"
"1989","(2a) intermediate vocational","Female","787.6","792.2","430","307","511","1023","1227","2095","751.32","823.88","106","3835","716","793"
"1989","(2a) intermediate vocational","Male","1415.1","1278","437","808","971","1708.17","2255","4193","1351.6","1478.6","0","5113","1227","1329"
"1989","(2b) intermediate general qualification","Female","572.31","491.87","150","208","281","818","1074","1636","518.19","626.43","0","1636","348","613"
"1989","(2b) intermediate general qualification","Male","608.81","376.7","89","245","276","869","1074","2812","518.19","699.43","102","2812","307","409"
"1989","(2c_gen) general maturity certificate","Female","434.03","346.86","59","153","215","614","920","1150","351.1","516.96","51","1329","307","529"
"1989","(2c_gen) general maturity certificate","Male","770.4","665","103","225","290","1100","1381","2556","671.5","869.3","0","2556","555","971"
"1989","(2c_voc) vocational maturity certificate","Female","896.81","847.65","115","410","650","1074","1380","2096","825.03","968.59","129","2096","768","920"
"1989","(2c_voc) vocational maturity certificate","Male","1372.09","1266.09","154","662","1010","1687","2146","3906","1270.67","1473.51","179","5113","1125","1278"
"1989","(3a) lower tertiary education","Female","1026.03","975.62","42","184","511","1312","1994","3835","804.27","1247.79","102","3835","741","1176"
"1989","(3a) lower tertiary education","Male","1846.54","1780","130","1074","1329","2112","2659","5113","1709.11","1983.97","0","5113","1534","1886"
"1989","(3b) higher tertiary education","Female","1316.34","1318.78","116","555","920","1738","1994","3017","1201.79","1430.89","0","3886","1074","1483"
"1989","(3b) higher tertiary education","Male","2083","1994","267","1023","1433","2556","3068","5113","1955.76","2210.24","0","10226","1841","2122"
"1990","(0) in school","Female","","","","","","","","","","","","","",""
"1990","(0) in school","Male","","","","","","","","","","","","","",""
"1990","(1a) inadequately completed","Female","674.17","669.74","162","256","460","920","1031","1278","629.66","718.68","0","1515","614","767"
"1990","(1a) inadequately completed","Male","1026.43","1024.64","223","614","869","1176","1432","2045","984.77","1068.09","118","2556","1023","1125"
"1990","(1b) general elementary school","Female","523.01","444.85","608","192","267","767","920","1278","484.21","561.81","0","8181","435","511"
"1990","(1b) general elementary school","Male","944.68","997","619","267","553","1227","1457","2288","903.46","985.9","0","6135","997","1023"
"1990","(1c) basic vocational qualification","Female","598.75","511","1116","225","332","818","1074","1534","580.16","617.34","0","1943","437","477"
"1990","(1c) basic vocational qualification","Male","1176.06","1153.52","1938","475","869","1432","1813","2710","1150.6","1201.52","12","10226","1032","1074"
"1990","(2a) intermediate vocational","Female","667.81","561.59","1008","256","367","931","1176","1672","646.14","689.48","0","3396","435","465"
"1990","(2a) intermediate vocational","Male","1094.91","950.45","1125","435","524","1483","1933","3646","1058.53","1131.29","119","5113","588","639"
"1990","(2b) intermediate general qualification","Female","556.27","402.07","193","117","230","869","1125","1687","502.7","609.84","49","1790","281","368"
"1990","(2b) intermediate general qualification","Male","488.78","300.77","163","89","145","869","1125","2556","423.83","553.73","0","2556","191","300"
"1990","(2c_gen) general maturity certificate","Female","476.4","382.91","63","131","307","557","868","1074","387.16","565.64","56","1761","332","524"
"1990","(2c_gen) general maturity certificate","Male","754.59","561.62","106","220","352","1125","1434","2403","658.74","850.44","41","2403","557","895"
"1990","(2c_voc) vocational maturity certificate","Female","847.77","869","147","310","608","1080","1355","2045","779.87","915.67","51","2045","665","869"
"1990","(2c_voc) vocational maturity certificate","Male","1275.1","1227","191","511","869","1596","2147","2812","1190.75","1359.45","153","3068","1074","1278"
"1990","(3a) lower tertiary education","Female","650.26","531.56","369","281","404","665","1278","2301","606.11","694.41","0","6639","500","537"
"1990","(3a) lower tertiary education","Male","1410.03","1227","364","544","652","1946","2589","4504","1326.19","1493.87","77","6647","700","818"
"1990","(3b) higher tertiary education","Female","1153.64","1125","234","463","614","1534","1979","2812","1069.97","1237.31","0","5573","654","815"
"1990","(3b) higher tertiary education","Male","1807.13","1758.77","437","603","792","2424","3067","5113","1704.89","1909.37","105","8948","1023","1534"
"1991","(0) in school","Female","","","","","","","","","","","","","",""
"1991","(0) in school","Male","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Female","664.24","665","172","232","373","869","971","1738","614.08","714.4","123","2556","614","716"
"1991","(1a) inadequately completed","Male","1047","1114.56","228","367","869","1273","1534","1882","995.87","1098.13","77","3068","1099","1176"
"1991","(1b) general elementary school","Female","539.92","466.71","568","222","279","802","971","1278","513.98","565.86","0","1534","470","562"
"1991","(1b) general elementary school","Male","1003.17","1047.18","602","280","665","1278","1534","2199","964.29","1042.05","74","4090","1023","1125"
"1991","(1c) basic vocational qualification","Female","639.98","562","1006","230","358","869","1125","1534","618.63","661.33","0","3949","511","562"
"1991","(1c) basic vocational qualification","Male","1257.77","1227","1818","572","920","1534","1892","3068","1232.73","1282.81","0","5323","1125","1176"
"1991","(2a) intermediate vocational","Female","721.34","614","937","281","435","971","1278","1738","698.53","744.15","0","3068","511","562"
"1991","(2a) intermediate vocational","Male","1172.84","1023","1057","501","631","1534","2045","3323","1132.67","1213.01","141","8181","767","869"
"1991","(2b) intermediate general qualification","Female","604.2","409","181","179","263","920","1150","1917","547.38","661.02","51","1917","314","409"
"1991","(2b) intermediate general qualification","Male","576.5","363.57","136","157","268","910","1278","2143","503.36","649.64","51","2812","307","374"
"1991","(2c_gen) general maturity certificate","Female","625.18","537.37","69","204","315","818","1176","1687","538.5","711.86","0","1687","432","614"
"1991","(2c_gen) general maturity certificate","Male","832.96","547.88","109","215","312","1278","1636","4090","707.71","958.21","77","4090","486","971"
"1991","(2c_voc) vocational maturity certificate","Female","911.79","966.11","155","256","614","1176","1469","2147","844.22","979.36","102","2147","818","978"
"1991","(2c_voc) vocational maturity certificate","Male","1286.9","1241.76","206","511","818","1687","2307","3068","1206.56","1367.24","125","3242","1125","1278"
"1991","(3a) lower tertiary education","Female","738.86","614","346","378","501","818","1278","2250","692.29","785.43","100","6647","570","614"
"1991","(3a) lower tertiary education","Male","1553.38","1278","334","639","823","2045","2713","5113","1456.34","1650.42","0","6902","920","1125"
"1991","(3b) higher tertiary education","Female","1204.51","1072.91","218","486","665","1534","2122","2556","1127.31","1281.71","41","2587","724","946"
"1991","(3b) higher tertiary education","Male","1920.34","1908.17","425","631","973","2556","3068","5113","1815.02","2025.66","0","8896","1349","1738"
"1992","(0) in school","Female","","","","","","","","","","","","","",""
"1992","(0) in school","Male","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","Female","710.64","716","149","261","511","920","1023","1626","657.43","763.85","0","2556","665","767"
"1992","(1a) inadequately completed","Male","1129.67","1139.99","207","716","920","1380","1636","2045","1074.93","1184.41","28","2556","1125","1227"
"1992","(1b) general elementary school","Female","584.79","511","508","240","307","844","1023","1508","555.88","613.7","0","1534","522","614"
"1992","(1b) general elementary school","Male","1057.72","1125","570","302","767","1335","1534","2287","1017.11","1098.33","0","4090","1101","1176"
"1992","(1c) basic vocational qualification","Female","709.34","665","898","245","435","924","1174","1534","687.55","731.13","0","2914","629","675"
"1992","(1c) basic vocational qualification","Male","1335.54","1278","1680","746","1023","1585","1943","3068","1311.4","1359.68","0","5113","1227","1278"
"1992","(2a) intermediate vocational","Female","821.54","767","867","327","511","1048","1432","1957","796.45","846.63","0","4090","665","716"
"1992","(2a) intermediate vocational","Male","1286.89","1150","991","614","777","1636","2094","3477","1248.78","1325","55","5113","956","1034"
"1992","(2b) intermediate general qualification","Female","652.13","511","190","198","292","1007","1176","1917","598.59","705.67","87","1917","347","445"
"1992","(2b) intermediate general qualification","Male","684.66","409","131","197","306","1176","1380","2096","600.86","768.46","61","2556","332","415"
"1992","(2c_gen) general maturity certificate","Female","695.31","547.8","66","220","316","889","1509","2132","581.94","808.68","102","2132","423","677"
"1992","(2c_gen) general maturity certificate","Male","879.83","767","114","245","307","1278","1687","2812","767.98","991.68","77","2812","511","1074"
"1992","(2c_voc) vocational maturity certificate","Female","993.78","971","149","394","716","1186","1541","2301","924.58","1062.98","102","2301","869","1023"
"1992","(2c_voc) vocational maturity certificate","Male","1440.91","1329","199","639","1022","1790","2556","3579","1352.95","1528.87","205","3671","1227","1380"
"1992","(3a) lower tertiary education","Female","868.55","798.33","328","424","614","1012","1364","2244","817.41","919.69","77","6135","754","818"
"1992","(3a) lower tertiary education","Male","1682.77","1534","308","716","1023","2173","2659","4602","1586.48","1779.06","66","6391","1107","1278"
"1992","(3b) higher tertiary education","Female","1359.01","1227","209","614","875","1892","2147","2787","1283.19","1434.83","50","3068","1023","1161"
"1992","(3b) higher tertiary education","Male","2041.27","1956.47","414","818","1176","2659","3196","5113","1939.45","2143.09","0","8692","1524","1808"
"1993","(0) in school","Female","","","","","","","","","","","","","",""
"1993","(0) in school","Male","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","Female","726.53","716","146","256","460","946","1125","1662","669.77","783.29","58","2556","639","767"
"1993","(1a) inadequately completed","Male","1099.35","1125","199","322","939","1329","1534","2045","1044.49","1154.21","82","2301","1165","1227"
"1993","(1b) general elementary school","Female","605.11","526.67","492","225","307","869","1032","1534","574.92","635.3","0","1884","562","665"
"1993","(1b) general elementary school","Male","1117.01","1176","537","353","869","1432","1687","2301","1075.48","1158.54","77","4090","1125","1227"
"1993","(1c) basic vocational qualification","Female","749.83","743.34","831","256","435","1023","1227","1585","724.71","774.95","0","2965","704","767"
"1993","(1c) basic vocational qualification","Male","1438.65","1369.07","1587","846","1086","1687","2147","3477","1411.28","1466.02","0","5113","1278","1329"
"1993","(2a) intermediate vocational","Female","909.26","869","888","358","571","1128","1552","2301","878.16","940.36","46","8835","767","841"
"1993","(2a) intermediate vocational","Male","1466.91","1278","982","716","938","1771","2303","4193","1405.19","1528.63","0","20452","1074","1169"
"1993","(2b) intermediate general qualification","Female","699.72","578.16","181","225","334","1023","1242","1943","639.37","760.07","0","1943","368","508"
"1993","(2b) intermediate general qualification","Male","744.24","466.91","127","258","337","1189","1636","2045","654.5","833.98","26","3579","359","511"
"1993","(2c_gen) general maturity certificate","Female","710.26","506.17","84","235","297","971","1432","2199","610.07","810.45","51","2301","389","614"
"1993","(2c_gen) general maturity certificate","Male","963.76","767","103","256","469","1329","1754","3323","843.69","1083.83","46","3323","622","1074"
"1993","(2c_voc) vocational maturity certificate","Female","1034.77","1022.1","153","447","757","1329","1534","2556","962.24","1107.3","102","2556","920","1074"
"1993","(2c_voc) vocational maturity certificate","Male","1494.65","1432","196","767","1023","1943","2403","3323","1413.12","1576.18","112","3456","1278","1488"
"1993","(3a) lower tertiary education","Female","1023.27","1018.61","331","504","739","1278","1483","2137","981.71","1064.83","102","3081","944","1023"
"1993","(3a) lower tertiary education","Male","1940.02","1747.7","299","997","1278","2352","3017","6135","1826.16","2053.88","138","10226","1340","1552"
"1993","(3b) higher tertiary education","Female","1472.02","1432","200","507","971","1994","2352","3068","1380.66","1563.38","46","4602","1227","1432"
"1993","(3b) higher tertiary education","Male","2251.48","2199","408","869","1483","2863","3477","5164","2139.82","2363.14","0","11351","1790","2123"
"1994","(0) in school","Female","","","","","","","","","","","","","",""
"1994","(0) in school","Male","","","","","","","","","","","","","",""
"1994","(1a) inadequately completed","Female","694.05","665","138","266","460","869","1074","1534","636.69","751.41","0","2045","614","741"
"1994","(1a) inadequately completed","Male","1168.21","1202","172","648","997","1329","1534","3068","1106.5","1229.92","102","3068","1202","1278"
"1994","(1b) general elementary school","Female","631.97","583.98","416","245","307","935","1098","1416","598.33","665.61","0","1534","562","682"
"1994","(1b) general elementary school","Male","1119.4","1227","458","349","767","1432","1636","2556","1071.68","1167.12","128","4090","1227","1278"
"1994","(1c) basic vocational qualification","Female","780.3","776.99","772","266","495","1067","1278","1585","754.95","805.65","0","2147","737","818"
"1994","(1c) basic vocational qualification","Male","1461.46","1380","1493","920","1125","1738","2096","3068","1433.56","1489.36","0","5624","1278","1355"
"1994","(2a) intermediate vocational","Female","918.46","920","873","320","583","1176","1457","2403","885.14","951.78","0","9715","818","895"
"1994","(2a) intermediate vocational","Male","1501.96","1329","983","783","1023","1790","2353","4295","1460.07","1543.85","0","7158","1150","1202"
"1994","(2b) intermediate general qualification","Female","740.95","561.35","162","229","347","1058","1380","1917","668.23","813.67","0","3190","394","511"
"1994","(2b) intermediate general qualification","Male","803.59","543.47","114","271","342","1125","1687","2756","676.88","930.3","110","5113","369","562"
"1994","(2c_gen) general maturity certificate","Female","739.92","473.19","89","256","368","1023","1513","2403","637.51","842.33","51","2403","409","552"
"1994","(2c_gen) general maturity certificate","Male","978.43","789.35","108","267","439","1355","2045","3323","853.28","1103.58","102","3323","585","1048"
"1994","(2c_voc) vocational maturity certificate","Female","978.96","1008.94","160","408","685","1176","1407","2751","907.29","1050.63","0","2751","895","1073"
"1994","(2c_voc) vocational maturity certificate","Male","1423.66","1341.67","188","568","1023","1790","2331","3221","1339.52","1507.8","199","3323","1278","1432"
"1994","(3a) lower tertiary education","Female","1119.51","1091.1","317","518","818","1380","1626","2556","1063.96","1175.06","153","6135","1023","1125"
"1994","(3a) lower tertiary education","Male","1959.54","1732.6","303","1023","1278","2346","3068","10226","1836.88","2082.2","153","12271","1432","1633"
"1994","(3b) higher tertiary education","Female","1433.93","1329","228","511","920","1994","2429","3017","1346.17","1521.69","153","4602","1227","1432"
"1994","(3b) higher tertiary education","Male","2313.75","2252.55","408","1029","1534","2863","3638","6135","2199.56","2427.94","0","10124","1790","2046"
"1995","(0) in school","Female","","","","","","","","","","","","","",""
"1995","(0) in school","Male","","","","","","","","","","","","","",""
"1995","(1a) inadequately completed","Female","684.51","614","125","266","440","971","1156","1585","619.6","749.42","0","2045","614","767"
"1995","(1a) inadequately completed","Male","1230.23","1278","155","818","1099","1478","1585","2071","1169.96","1290.5","0","2556","1253","1329"
"1995","(1b) general elementary school","Female","622.82","566.94","402","230","307","904","1125","1380","587.17","658.47","0","2301","562","665"
"1995","(1b) general elementary school","Male","1137.92","1227","475","383","818","1432","1687","2812","1091.88","1183.96","0","3069","1196","1278"
"1995","(1c) basic vocational qualification","Female","752.98","722.61","788","271","444","1023","1261","1636","727.23","778.73","0","2403","716","782"
"1995","(1c) basic vocational qualification","Male","1481.37","1408.57","1504","920","1125","1738","2147","3681","1439.16","1523.58","0","25565","1329","1380"
"1995","(2a) intermediate vocational","Female","938.87","920","932","307","614","1176","1483","2710","905.54","972.2","0","9715","827","920"
"1995","(2a) intermediate vocational","Male","1524.3","1329","1010","818","1023","1841","2556","4346","1481.78","1566.82","0","7669","1176","1278"
"1995","(2b) intermediate general qualification","Female","699.63","468.93","168","225","299","1125","1416","1810","631.68","767.58","51","2556","373","511"
"1995","(2b) intermediate general qualification","Male","783.3","494.39","128","286","377","1074","1534","3064","673.17","893.43","0","4090","409","530"
"1995","(2c_gen) general maturity certificate","Female","787.65","607.31","102","256","409","1049","1542","2556","702.88","872.42","72","2556","471","643"
"1995","(2c_gen) general maturity certificate","Male","906.43","552.63","125","205","358","1364","1994","3835","774.78","1038.08","0","3835","472","1023"
"1995","(2c_voc) vocational maturity certificate","Female","970.35","971","178","297","568","1227","1577","2659","899.09","1041.61","0","2659","869","1032"
"1995","(2c_voc) vocational maturity certificate","Male","1517","1432","226","714","1048","1892","2556","3323","1435.91","1598.09","0","3732","1278","1483"
