"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","Male","1527.24","1380","4329","716","1051","1841","2525","4193","1504.32","1550.16","0","12271","1278","1314"
"1995","Female","885.63","866.4","3387","286","501","1176","1483","2556","868.35","902.91","0","9715","818","869"
"1995","Male","1559.65","1406","4498","665","1048","1891","2556","4596","1532.07","1587.23","0","25565","1304","1329"
"1996","Female","924.44","920","3315","297","511","1216","1534","2633","906.76","942.12","26","7669","865","910"
"1996","Male","1596.52","1432","4342","751","1090","1902","2628","4602","1572.28","1620.76","20","14316","1329","1380"
"1997","Female","927.08","920","3220","302","503","1227","1534","2608","909.14","945.02","24","5624","858","920"
"1997","Male","1607.32","1457","4210","716","1074","1943","2659","4602","1582.49","1632.15","19","15339","1355","1390"
"1998","Female","943.58","920","3533","309","511","1227","1573","2608","926.05","961.11","0","6340","869","920"
"1998","Male","1597.76","1457","4625","614","1071","1951","2659","4653","1574.32","1621.2","0","7669","1380","1432"
"1999","Female","938.14","920","3560","281","489","1278","1585","2556","920.11","956.17","0","6819","869","920"
"1999","Male","1633.53","1471.72","4529","608","1074","2036","2749","4857","1608.72","1658.34","0","10397","1380","1432"
"2000","Female","927.95","869","6140","282","460","1278","1619","2710","912.98","942.92","0","8478","847","875"
"2000","Male","1670.69","1534","7705","614","1125","2045","2812","5113","1649.24","1692.14","0","12782","1483","1534"
"2001","Female","961.79","919.28","5702","297","465","1319","1687","2865","946.34","977.24","0","5726","869","920"
"2001","Male","1695.12","1534","6930","613","1125","2045","2812","5113","1672.13","1718.11","0","12782","1534","1534"
"2002","Female","986.91","900","6165","298","450","1350","1758","3100","954.73","1019.09","0","80000","920","980"
"2002","Male","1764.32","1600","7339","600","1127","2100","3000","6000","1727.45","1801.19","0","50000","1666","1700"
"2003","Female","1001.48","900","5914","300","452","1400","1760","3250","980.18","1022.78","0","20000","920","980"
"2003","Male","1785.93","1600","6878","551","1158","2150","3000","6000","1748.27","1823.59","0","59000","1685","1700"
"2004","Female","1003.81","926.23","5766","300","460","1380","1800","3100","981","1026.62","0","30214","930","997"
"2004","Male","1816.72","1602.06","6638","550","1150","2200","3000","6083","1779.7","1853.74","0","30000","1700","1760"
"2005","Female","1038.56","930","5528","283","450","1400","1900","3500","1016.47","1060.65","0","12000","930","984"
"2005","Male","1812.55","1700","6221","500","1200","2200","3001","6000","1776.09","1849.01","0","20000","1700","1800"
"2006","Female","1045.67","931","5866","290","450","1418","1900","3600","1024.34","1067","0","13000","925","993"
"2006","Male","1835.28","1667.69","6521","490","1150","2200","3100","6003","1786.06","1884.5","0","84300","1700","1800"
"2007","Female","1050.35","950","5608","300","469","1420","1900","3950","1028.93","1071.77","0","12000","950","1000"
"2007","Male","1850.78","1700","6202","500","1200","2243","3150","6000","1813.32","1888.24","0","25000","1730","1800"
"2008","Female","1058.96","950","5368","280","484","1460","1900","3500","1036.84","1081.08","0","12300","960","1000"
"2008","Male","1882.74","1700","5820","510","1200","2300","3200","6500","1844.66","1920.82","0","22000","1750","1800"
"2009","Female","1106.63","1000","5067","300","500","1500","2000","3700","1081.35","1131.91","0","20000","1000","1024"
"2009","Male","1910.12","1700","5361","500","1200","2300","3300","6504","1869.65","1950.59","0","24399","1800","1800"
"2010","Female","1168.35","1000","6720","300","500","1600","2100","4101","1145.62","1191.08","0","20000","940","1000"
"2010","Male","1943.31","1780","7393","500","1200","2400","3300","6500","1906.98","1979.64","0","30000","1800","1855"
"2011","Female","1186.54","1100","8501","327","554","1600","2100","4000","1168.26","1204.82","0","12000","980","1000"
"2011","Male","1991.66","1800","8529","555","1200","2461","3500","6800","1957.41","2025.91","0","35000","1880","1900"
"2012","Female","1220.94","1100","8471","330","560","1650","2200","4000","1200.93","1240.95","0","24000","1000","1026"
"2012","Male","2006.27","1800","8296","500","1240","2500","3500","6300","1970.97","2041.57","0","36000","1900","1932"
"2013","Female","1238.11","1100","9668","350","580","1700","2215","4250","1220.16","1256.06","0","18000","1000","1000"
"2013","Male","2041.39","1800","9454","510","1211","2500","3500","6600","2008.72","2074.06","0","37000","1800","1900"
"2014","Female","1269.94","1134.11","8552","350","578","1700","2326","4300","1249.69","1290.19","0","20000","1000","1057"
"2014","Male","2079.84","1900","8305","544","1274","2578","3600","6800","2044.75","2114.93","0","25000","1900","1970"
"2015","Female","1330.04","1200","8402","387","630","1800","2400","4500","1309.28","1350.8","0","24000","1050","1100"
"2015","Male","2103.79","1900","8231","500","1252","2600","3800","7000","2067.73","2139.85","0","30000","1900","1960"
"2016","Female","1361.55","1200","7957","395","650","1800","2444","4500","1339.58","1383.52","0","20800","1100","1140"
"2016","Male","2114.51","1900","7844","470","1260","2600","3720","7212","2077.19","2151.83","0","32000","1850","1900"
"2017","Female","1382.9","1200","8935","390","670","1839","2500","4550","1362.08","1403.72","0","17000","1100","1190"
"2017","Male","2145.88","1975.23","9125","500","1300","2700","3788","7000","2112.67","2179.09","0","36600","1850","1900"
"2018","Female","1437.18","1300","8646","400","712","1900","2600","4500","1416.4","1457.96","0","18400","1200","1200"
"2018","Male","2210.26","2000","8989","500","1300","2800","3900","7200","2175.95","2244.57","0","40000","1816","1900"
"2019","Female","1493.15","1376.9","8720","434","800","2000","2700","4500","1461.79","1524.51","0","75000","1300","1340"
"2019","Male","2405.99","2065.69","9708","577","1400","2900","4000","8000","2056.58","2755.4","0","1700000","2000","2100"
