"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Rural Area","East Germany","736.88","716","1486","370","562","881","1121","1646","720.43","753.33","0","3247","706","716"
"1992","Rural Area","West Germany","1110.35","1052.84","1183","304","614","1483","1943","3068","1075.52","1145.18","0","5113","1015","1074"
"1992","Urban Area","East Germany","779.41","736.55","881","409","573","920","1154","1892","754.46","804.36","28","4090","716","767"
"1992","Urban Area","West Germany","1244.96","1176","4514","358","767","1534","2056","3579","1224.59","1265.33","0","8692","1125","1125"
"1993","Rural Area","East Germany","879.93","819.31","1428","409","614","1074","1309","2147","853.47","906.39","0","12578","818","869"
"1993","Rural Area","West Germany","1174.74","1074","1181","308","665","1534","2045","3528","1133.71","1215.77","0","10226","1023","1125"
"1993","Urban Area","East Germany","951.46","895","845","467","704","1125","1432","2352","914.79","988.13","0","8835","869","920"
"1993","Urban Area","West Germany","1331.57","1227","4464","383","818","1658","2301","4090","1307.75","1355.39","0","20452","1145","1176"
"1994","Rural Area","East Germany","942.05","923","1395","409","666","1151","1394","2173","918.51","965.59","0","5624","920","971"
"1994","Rural Area","West Germany","1214.78","1125","1133","307","730","1534","2147","3579","1171.77","1257.79","0","10226","1089","1168"
"1994","Urban Area","East Germany","1052.15","1016.02","823","511","767","1278","1585","2556","1010.88","1093.42","0","9715","971","1023"
"1994","Urban Area","West Germany","1354.94","1253","4231","409","818","1687","2352","4090","1331.2","1378.68","0","12271","1176","1227"
"1995","Rural Area","East Germany","991","971","1443","409","706","1227","1487","2454","965.86","1016.14","0","5624","920","987"
"1995","Rural Area","West Germany","1231.57","1125","1230","307","665","1585","2250","3579","1179.86","1283.28","0","20452","1125","1176"
"1995","Urban Area","East Germany","1081.39","995.67","770","511","766","1267","1585","3119","1015.87","1146.91","0","20452","971","1023"
"1995","Urban Area","West Germany","1371.26","1278","4442","386","818","1721","2434","4346","1345.5","1397.02","0","25565","1176","1227"
"1996","Rural Area","East Germany","1021.82","998","1371","438","741","1248","1534","3068","996.22","1047.42","61","4676","971","1023"
"1996","Rural Area","West Germany","1277.3","1176","1216","307","755","1636","2301","3886","1232.97","1321.63","51","10226","1125","1227"
"1996","Urban Area","East Germany","1095.05","1034.95","767","460","767","1329","1718","2965","1054.43","1135.67","36","8227","1017","1074"
"1996","Urban Area","West Germany","1401.84","1278","4303","403","869","1740","2505","4346","1376.9","1426.78","20","14316","1227","1268"
"1997","Rural Area","East Germany","1045.38","1023","1351","422","767","1278","1636","2556","1013.49","1077.27","51","14316","971","1023"
"1997","Rural Area","West Germany","1287.66","1176","1171","312","767","1636","2214","3553","1239.47","1335.85","19","15339","1125","1227"
"1997","Urban Area","East Germany","1094.19","1023","726","459","791","1350","1668","2761","1050.19","1138.19","51","8692","997","1056"
"1997","Urban Area","West Germany","1404.78","1278","4182","409","841","1790","2556","4295","1380.49","1429.07","24","7506","1227","1278"
"1998","Rural Area","East Germany","1021.8","971","1420","376","716","1278","1590","3068","994.56","1049.04","0","5113","971","1023"
"1998","Rural Area","West Germany","1333.92","1227","1348","317","716","1687","2453","4331","1289.92","1377.92","0","7158","1125","1227"
"1998","Urban Area","East Germany","1100.2","1050","747","460","808","1336","1717","2352","1061.47","1138.93","0","6340","1007","1073"
"1998","Urban Area","West Germany","1400.46","1278","4643","381","828","1790","2544","4333","1376.96","1423.96","0","7669","1227","1278"
"1999","Rural Area","East Germany","1027.26","995.92","1424","383","767","1278","1636","2556","1000.86","1053.66","0","4090","971","1023"
"1999","Rural Area","West Germany","1308.47","1176","1357","317","716","1648","2307","4602","1263.1","1353.84","0","10226","1125","1227"
"1999","Urban Area","East Germany","1109.09","1033","751","435","818","1355","1687","2633","1068.62","1149.56","0","5429","1023","1074"
"1999","Urban Area","West Germany","1423.94","1288","4557","322","818","1790","2556","4602","1398.96","1448.92","0","10397","1227","1278"
"2000","Rural Area","East Germany","1062.44","1023","2142","358","716","1329","1738","3323","1037.25","1087.63","0","6135","997","1023"
"2000","Rural Area","West Germany","1324.22","1227","2573","322","716","1662","2301","4341","1289.12","1359.32","0","12782","1207","1278"
"2000","Urban Area","East Germany","1132.99","1074","1074","309","767","1401","1817","3681","1092.55","1173.43","0","6647","1027","1125"
"2000","Urban Area","West Germany","1432.18","1319","8056","322","767","1841","2556","4862","1411.1","1453.26","0","10226","1278","1329"
"2001","Rural Area","East Germany","1102.86","1023","1955","381","764","1365","1788","3323","1076.32","1129.4","0","5113","1023","1061"
"2001","Rural Area","West Germany","1332.49","1277.47","2278","322","670","1713","2301","4600","1294.42","1370.56","0","10226","1227","1278"
"2001","Urban Area","East Germany","1173.81","1099","1019","334","767","1534","1865","3119","1133.17","1214.45","0","6342","1074","1176"
"2001","Urban Area","West Germany","1453.98","1347","7380","322","767","1892","2608","4602","1431.78","1476.18","0","12782","1329","1380"
"2002","Rural Area","East Germany","1111.06","1047","1920","358","750","1400","1780","3333","1075","1147.12","0","10000","1080","1111"
"2002","Rural Area","West Germany","1353.31","1241.62","2436","322","628","1799","2435","4760","1305.22","1401.4","0","15000","1280","1380"
"2002","Urban Area","East Germany","1190.51","1124","1038","340","780","1500","2000","3500","1133.39","1247.63","0","12000","1135","1220"
"2002","Urban Area","West Germany","1517.98","1396","8110","325","760","1950","2700","5500","1478.94","1557.02","0","80000","1431","1500"
"2003","Rural Area","East Germany","1136.71","1079.79","1844","320","700","1456","1900","3500","1100.32","1173.1","0","7500","1100","1137"
"2003","Rural Area","West Germany","1358.51","1250","2296","320","606","1800","2500","4700","1309.96","1407.06","0","20000","1250","1350"
"2003","Urban Area","East Germany","1241.15","1181.11","990","355","800","1565","2000","5200","1177.81","1304.49","0","10000","1140","1250"
"2003","Urban Area","West Germany","1528.89","1400","7662","325","778","1959","2700","5630","1494.1","1563.68","0","59000","1443","1500"
"2004","Rural Area","East Germany","1136.73","1064.44","1778","310","700","1472","1900","3600","1099.73","1173.73","0","7000","1100","1150"
"2004","Rural Area","West Germany","1372.33","1225","2235","340","650","1800","2500","5000","1319.26","1425.4","0","30000","1252","1355"
"2004","Urban Area","East Germany","1196.9","1118.15","1009","300","680","1550","2000","4000","1135.12","1258.68","0","11000","1100","1220"
"2004","Urban Area","West Germany","1553.85","1400","7382","370","789","2000","2800","6000","1519.49","1588.21","0","30214","1482","1500"
"2005","Rural Area","East Germany","1134.5","1050","1685","300","700","1480","1941","3600","1096.26","1172.74","0","6500","1099","1146"
"2005","Rural Area","West Germany","1416.41","1300","2116","350","664","1887","2511","4402","1363.1","1469.72","0","20000","1300","1400"
"2005","Urban Area","East Germany","1268.3","1200","949","342","800","1690","2000","3800","1202.08","1334.52","0","12000","1170","1283"
"2005","Urban Area","West Germany","1551.97","1400","6999","350","750","2000","2800","5508","1518.84","1585.1","0","20000","1468","1500"
"2006","Rural Area","East Germany","1148.42","1100","1785","300","717","1485","2000","3650","1110.01","1186.83","0","7500","1100","1166"
"2006","Rural Area","West Germany","1450.76","1300","2297","340","630","1892","2550","5000","1396.68","1504.84","0","30000","1299","1400"
"2006","Urban Area","East Germany","1216.36","1152.64","984","245","700","1600","2000","4000","1149.04","1283.68","0","13000","1179","1250"
"2006","Urban Area","West Germany","1576.18","1420","7321","370","750","2000","2900","5600","1532.27","1620.09","0","84300","1480","1500"
"2007","Rural Area","East Germany","1158.28","1100","1760","320","700","1500","1960","3800","1118.97","1197.59","0","8000","1100","1180"
"2007","Rural Area","West Germany","1420.12","1300","2189","367","700","1850","2500","5000","1372.48","1467.76","0","10500","1300","1400"
"2007","Urban Area","East Germany","1224.68","1100","939","274","707","1600","2100","3700","1152.86","1296.5","0","13000","1140","1275"
"2007","Urban Area","West Germany","1597.87","1450","6922","390","778","2012","3000","6000","1563.48","1632.26","0","25000","1500","1500"
"2008","Rural Area","East Germany","1166.16","1100","1667","304","716","1500","1924","3603","1125.28","1207.04","0","9126","1100","1200"
"2008","Rural Area","West Germany","1436.38","1300","2041","350","650","1900","2562","5203","1385.54","1487.22","0","12000","1300","1400"
"2008","Urban Area","East Germany","1278.1","1200","918","350","800","1700","2100","3500","1216.24","1339.96","0","10000","1200","1300"
"2008","Urban Area","West Germany","1614.55","1457.45","6562","369","730","2053","3000","6000","1579.64","1649.46","0","22000","1500","1500"
"2009","Rural Area","East Germany","1224.35","1140","1599","310","700","1600","2042","4000","1178.9","1269.8","0","9000","1144","1200"
"2009","Rural Area","West Germany","1476.61","1380.9","1941","350","680","1900","2600","6000","1421.83","1531.39","0","15000","1300","1450"
"2009","Urban Area","East Germany","1325.26","1200","863","340","782","1700","2200","3900","1250.14","1400.38","0","20000","1200","1300"
"2009","Urban Area","West Germany","1639.49","1500","6025","382","780","2100","3000","6000","1602.41","1676.57","0","24399","1500","1551"
"2010","Rural Area","East Germany","1253.03","1155.38","1999","310","705","1620","2150","4300","1206.56","1299.5","0","15000","1100","1200"
"2010","Rural Area","West Germany","1461","1353.51","2874","330","640","1900","2600","6000","1416.27","1505.73","0","15000","1316","1450"
"2010","Urban Area","East Germany","1368.29","1221.49","1079","316","741","1800","2300","4400","1292.45","1444.13","0","20000","1200","1310"
"2010","Urban Area","West Germany","1704.09","1500","8161","394","800","2150","3070","6500","1670.53","1737.65","0","30000","1500","1600"
"2011","Rural Area","East Germany","1289.73","1200","2312","360","770","1650","2200","4200","1249.83","1329.63","0","13800","1200","1200"
"2011","Rural Area","West Germany","1508.74","1400","3735","386","708","1996","2700","5500","1470.8","1546.68","0","17000","1350","1420"
"2011","Urban Area","East Germany","1347.95","1253.16","1298","360","800","1800","2300","4168","1293.5","1402.4","0","10000","1218","1320"
"2011","Urban Area","West Germany","1744.5","1599.45","9685","400","900","2200","3200","6000","1713.28","1775.72","0","35000","1500","1600"
"2012","Rural Area","East Germany","1346.66","1250","2277","350","800","1700","2300","4300","1304.83","1388.49","0","15000","1200","1250"
"2012","Rural Area","West Germany","1502.44","1400","3731","380","700","2000","2700","5000","1464.11","1540.77","0","21000","1308","1430"
"2012","Urban Area","East Germany","1446.59","1293.41","1261","375","880","1900","2400","5000","1382.28","1510.9","0","21000","1260","1398"
"2012","Urban Area","West Germany","1758.9","1600","9498","400","875","2271","3241","5960","1726.87","1790.93","0","36000","1500","1600"
"2013","Rural Area","East Germany","1369.19","1230","2261","400","850","1700","2300","4500","1327.09","1411.29","0","16000","1200","1280"
"2013","Rural Area","West Germany","1577.97","1450","4097","400","784","2000","2871","5300","1539.84","1616.1","0","30000","1332","1400"
"2013","Urban Area","East Germany","1430.92","1300","1329","350","840","1900","2360","4995","1373.08","1488.76","0","18000","1270","1371"
"2013","Urban Area","West Germany","1769.65","1600","11435","400","814","2300","3349","6100","1741.78","1797.52","0","37000","1500","1500"
"2014","Rural Area","East Germany","1425.09","1300","2051","431","850","1800","2426","4750","1378.71","1471.47","0","19357","1250","1300"
"2014","Rural Area","West Germany","1577.27","1500","3689","380","720","2100","2900","5300","1537.82","1616.72","0","25000","1378","1500"
"2014","Urban Area","East Germany","1476.39","1350","1175","420","850","1950","2500","4500","1414.86","1537.92","0","18000","1300","1400"
"2014","Urban Area","West Germany","1814.12","1605.14","9942","410","850","2300","3400","6050","1783.39","1844.85","0","25000","1500","1600"
"2015","Rural Area","East Germany","1436.94","1300","1942","440","860","1800","2487","5000","1391.29","1482.59","0","10896","1300","1350"
"2015","Rural Area","West Germany","1637.93","1500","3718","400","780","2100","3000","6000","1598.06","1677.8","0","22500","1400","1450"
"2015","Urban Area","East Germany","1521.01","1355","1182","400","930","1989","2600","4800","1460.57","1581.45","0","18000","1310","1440"
"2015","Urban Area","West Germany","1849.73","1700","9791","433","900","2400","3500","6000","1818.01","1881.45","0","30000","1550","1600"
"2016","Rural Area","East Germany","1495.69","1350","1908","443","900","1850","2561","5200","1448.44","1542.94","0","10068","1300","1400"
"2016","Rural Area","West Germany","1680.34","1500","3512","430","778","2190","3000","5500","1634.28","1726.4","0","32000","1350","1450"
"2016","Urban Area","East Germany","1581.16","1404.78","1123","450","1000","1980","2600","5000","1510.11","1652.21","0","20800","1350","1500"
"2016","Urban Area","West Germany","1849.84","1700","9258","414","900","2400","3400","6500","1818.29","1881.39","0","32000","1500","1600"
"2017","Rural Area","East Germany","1511.95","1400","2236","430","1000","1900","2500","5400","1467.84","1556.06","0","12456","1307","1400"
"2017","Rural Area","West Germany","1720.29","1590","4092","407","800","2216","3100","6400","1679.9","1760.68","0","36600","1400","1500"
"2017","Urban Area","East Germany","1590.68","1500","1232","480","1014","2000","2600","4500","1527.48","1653.88","0","17000","1400","1540"
"2017","Urban Area","West Germany","1875.94","1700","10500","440","900","2450","3500","6294","1846.83","1905.05","0","30000","1545","1600"
"2018","Rural Area","East Germany","1574.29","1500","2195","450","1000","2000","2670","5421","1528.62","1619.96","0","15020","1370","1450"
"2018","Rural Area","West Germany","1796.71","1642.5","3888","420","882","2400","3200","6600","1756.73","1836.69","0","17546","1500","1550"
"2018","Urban Area","East Germany","1657.07","1516.62","1244","425","1040","2100","2800","4700","1595.09","1719.05","0","18400","1500","1600"
"2018","Urban Area","West Germany","1931.18","1750","10308","450","966","2500","3500","6916","1901.1","1961.26","0","40000","1514","1600"
"2019","Rural Area","East Germany","1656.5","1530.78","2282","461","1100","2000","2855","5600","1593.77","1719.23","0","23000","1516","1600"
"2019","Rural Area","West Germany","1836.89","1700","3896","450","900","2400","3250","6700","1781.71","1892.07","0","30000","1600","1696"
"2019","Urban Area","East Germany","1690.3","1650","1016","450","1150","2100","2700","4961","1591.35","1789.25","0","15000","1600","1730"
"2019","Urban Area","West Germany","2122.05","1800","10173","450","1016","2600","3651","7500","1788.48","2455.62","0","1700000","1700","1800"
