"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","Rural Area","913.75","869","225","380","665","1025","1534","2454","857.67","969.83","0","2710","818","910"
"1985","(Married) couple without C.","Urban Area","955.18","895","1034","394","643","1125","1534","2556","923.99","986.37","0","6647","869","910"
"1985","1-pers.-HH","Rural Area","906.75","831.99","75","297","603","1099","1299","4090","783.47","1030.03","61","4090","741","921"
"1985","1-pers.-HH","Urban Area","886.53","869","503","298","682","1048","1329","2250","850.46","922.6","0","4090","869","920"
"1985","Couple + C. GT 16 ","Rural Area","891.24","766.11","237","205","409","1023","1534","2458","736.01","1046.47","0","17895","690","818"
"1985","Couple + C. GT 16 ","Urban Area","850.44","767","1040","217","392","1074","1586","3272","816.1","884.78","0","4121","716","767"
"1985","Couple + C. LE 16","Rural Area","972.19","920","380","205","460","1278","1636","4090","902.1","1042.28","0","6647","844","946"
"1985","Couple + C. LE 16","Urban Area","1096.89","1023","1446","299","675","1432","1917","3068","1066.83","1126.95","26","5113","946","997"
"1985","Couple + C. LE and GT 16","Rural Area","787.6","665","205","198","275","1099","1636","2167","714.45","860.75","0","2659","609","818"
"1985","Couple + C. LE and GT 16","Urban Area","877","770.14","709","205","307","1164","1738","3068","835.03","918.97","0","4397","767","818"
"1985","Single parent","Rural Area","631.17","617.91","70","153","245","920","1125","1790","539.59","722.75","102","1790","511","742"
"1985","Single parent","Urban Area","766.91","736.4","246","205","511","971","1301","2301","717.15","816.67","26","2556","676","775"
"1986","(Married) couple without C.","Rural Area","930.16","883.63","206","332","617","1099","1534","2914","861.97","998.35","61","3068","822","920"
"1986","(Married) couple without C.","Urban Area","983.21","920","1074","362","665","1148","1534","3068","950.13","1016.29","0","7669","869","920"
"1986","1-pers.-HH","Rural Area","915.5","858.71","71","557","715","1079","1381","1841","835.36","995.64","69","1841","791","946"
"1986","1-pers.-HH","Urban Area","946.11","920","489","435","716","1080","1523","2659","907.53","984.69","65","3068","869","920"
"1986","Couple + C. GT 16 ","Rural Area","810.79","767","272","199","345","1074","1558","2301","748.15","873.43","0","2608","666","832"
"1986","Couple + C. GT 16 ","Urban Area","893.93","813.29","1054","235","399","1125","1687","3451","857.96","929.9","0","5113","767","818"
"1986","Couple + C. LE 16","Rural Area","992.93","1019.21","344","210","512","1329","1720","2921","935.78","1050.08","15","3579","926","1023"
"1986","Couple + C. LE 16","Urban Area","1140.26","1074","1295","353","767","1457","1943","3068","1108.33","1172.19","0","5113","1011","1023"
"1986","Couple + C. LE and GT 16","Rural Area","815.17","716","197","205","305","1156","1636","2505","736","894.34","0","2601","614","844"
"1986","Couple + C. LE and GT 16","Urban Area","950.47","869","658","227","358","1227","1892","2991","901.7","999.24","0","6135","767","869"
"1986","Single parent","Rural Area","606.24","509.37","78","171","245","920","1278","1841","515.63","696.85","0","1841","416","665"
"1986","Single parent","Urban Area","826.66","818","227","248","511","1023","1336","2489","762.58","890.74","61","4602","741","864"
"1987","(Married) couple without C.","Rural Area","924.54","901.36","228","332","665","1103","1534","2863","858.94","990.14","42","3068","844","920"
"1987","(Married) couple without C.","Urban Area","991.48","920","1044","399","673","1176","1636","2761","960.62","1022.34","51","5113","895","920"
"1987","1-pers.-HH","Rural Area","874.78","792.78","67","419","716","1023","1278","2556","779.36","970.2","46","2556","767","920"
"1987","1-pers.-HH","Urban Area","991.04","920","480","460","716","1143","1635","2812","947.59","1034.49","31","3323","919","971"
"1987","Couple + C. GT 16 ","Rural Area","832.08","751.68","301","205","368","1074","1611","2534","769.19","894.97","0","2626","690","769"
"1987","Couple + C. GT 16 ","Urban Area","925.32","818","1077","248","427","1176","1687","3384","888.06","962.58","31","6033","767","866"
"1987","Couple + C. LE 16","Rural Area","1009.54","1023","343","220","511","1380","1790","2505","946.62","1072.46","36","5113","920","1023"
"1987","Couple + C. LE 16","Urban Area","1151.67","1096.34","1281","332","767","1467","1994","3068","1118.45","1184.89","0","5113","1023","1048"
"1987","Couple + C. LE and GT 16","Rural Area","832.63","767","185","205","274","1125","1738","3068","746.41","918.85","41","3114","614","869"
"1987","Couple + C. LE and GT 16","Urban Area","953.65","791.74","609","230","393","1227","1841","3132","903.08","1004.22","19","7449","767","844"
"1987","Single parent","Rural Area","672.98","614","81","245","358","920","1074","1892","592.92","753.04","118","1892","562","787"
"1987","Single parent","Urban Area","794.03","767","226","245","348","1023","1380","2096","734.06","854","36","2965","716","818"
"1988","(Married) couple without C.","Rural Area","936.78","920","203","358","623","1125","1534","2556","871.38","1002.18","0","3221","869","947"
"1988","(Married) couple without C.","Urban Area","1045.67","971","1042","409","716","1227","1736","2710","1013.81","1077.53","0","4109","920","971"
"1988","1-pers.-HH","Rural Area","942.04","920","66","511","690","1125","1534","2045","847.62","1036.46","51","2045","797","971"
"1988","1-pers.-HH","Urban Area","1027.94","960.7","439","460","762","1176","1585","3170","975.46","1080.42","0","6647","920","1023"
"1988","Couple + C. GT 16 ","Rural Area","854.66","786.82","279","210","322","1150","1723","2301","791.94","917.38","0","2411","716","869"
"1988","Couple + C. GT 16 ","Urban Area","966.63","869","1105","256","450","1227","1790","3443","928.54","1004.72","0","6647","818","869"
"1988","Couple + C. LE 16","Rural Area","1049.55","1074","332","199","460","1432","1797","3323","983.19","1115.91","0","3579","966","1084"
"1988","Couple + C. LE 16","Urban Area","1170.68","1125","1198","261","693","1534","2020","3323","1134.86","1206.5","0","5624","1023","1099"
"1988","Couple + C. LE and GT 16","Rural Area","810.97","741","154","205","276","1023","1790","2352","720.75","901.19","0","2863","562","869"
"1988","Couple + C. LE and GT 16","Urban Area","979.95","869","526","220","339","1325","2044","3111","928.77","1031.13","66","3579","767","895"
"1988","Single parent","Rural Area","674.69","614","84","228","332","920","1125","2014","583.97","765.41","0","2014","499","760"
"1988","Single parent","Urban Area","844.03","818","230","251","470","1074","1432","2761","771.15","916.91","0","4346","767","869"
"1989","(Married) couple without C.","Rural Area","992.2","967.69","207","377","688","1227","1534","2454","931.77","1052.63","0","2454","895","982"
"1989","(Married) couple without C.","Urban Area","1101.71","1023","1057","424","767","1296","1790","3323","1066.38","1137.04","0","5113","971","1023"
"1989","1-pers.-HH","Rural Area","946.06","869","66","513","746","1125","1432","1790","848.02","1044.1","205","2659","818","997"
"1989","1-pers.-HH","Urban Area","1084.98","1012.69","465","562","818","1227","1636","3068","1026.22","1143.74","0","10226","971","1023"
"1989","Couple + C. GT 16 ","Rural Area","892.12","818","275","230","494","1176","1759","2301","830.23","954.01","51","2603","762","920"
"1989","Couple + C. GT 16 ","Urban Area","976.25","907.15","1078","245","436","1268","1779","3221","937.61","1014.89","0","7158","818","908"
"1989","Couple + C. LE 16","Rural Area","1139.85","1111.35","318","307","619","1534","1892","3221","1070.77","1208.93","82","3835","1023","1125"
