"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","1019.58","920","1111","568","767","1176","1534","2812","992.16","1047","0","6135","885","920"
"1984","Full Time","1-pers.-HH","977.92","914.64","512","562","741","1078","1432","3068","939.8","1016.04","143","5113","869","920"
"1984","Full Time","Couple + C. GT 16 ","963.93","876.01","922","309","614","1176","1636","2941","930.91","996.95","0","3867","818","869"
"1984","Full Time","Couple + C. LE 16","1229.3","1099","1602","716","895","1478","1892","3170","1201.08","1257.52","56","9715","1023","1023"
"1984","Full Time","Couple + C. LE and GT 16","1004.28","920","785","256","562","1278","1790","2812","964","1044.56","0","6135","858","920"
"1984","Full Time","Single parent","855.95","818","239","372","614","1023","1329","2199","806.31","905.59","105","2352","742","820"
"1984","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1984","Not Working","Couple + C. GT 16 ","502.67","444.19","41","138","244","731","844","1278","405.02","600.32","0","1278","326","614"
"1984","Not Working","Couple + C. LE 16","561.52","498.37","37","123","205","741","1023","1994","433.67","689.37","0","1994","303","694"
"1984","Not Working","Couple + C. LE and GT 16","267.54","229.05","42","87","183","343","460","716","204.66","330.42","0","741","209","343"
"1984","Not Working","Single parent","","","","","","","","","","","","","",""
"1984","Part Time","(Married) couple without C.","605.53","471.41","250","179","297","767","1074","2301","541.11","669.95","0","6135","460","562"
"1984","Part Time","1-pers.-HH","697.16","514.51","102","164","205","869","1176","10737","485.48","908.84","31","10737","493","767"
"1984","Part Time","Couple + C. GT 16 ","485.54","351.6","286","175","224","621","950","2045","441.97","529.11","0","2601","307","383"
"1984","Part Time","Couple + C. LE 16","562.94","409","444","153","210","767","1074","2301","519.25","606.63","0","5113","409","504"
"1984","Part Time","Couple + C. LE and GT 16","446.86","307","253","161","200","562","1023","1534","403.17","490.55","0","1644","297","391"
"1984","Part Time","Single parent","531.11","474.66","77","151","240","716","871","2045","450.1","612.12","26","2045","332","614"
"1985","Full Time","(Married) couple without C.","1044.26","941.7","1003","614","767","1176","1636","2556","1014.4","1074.12","199","6647","910","921"
"1985","Full Time","1-pers.-HH","980.99","920","443","614","767","1099","1432","2556","943.59","1018.39","41","4090","869","937"
"1985","Full Time","Couple + C. GT 16 ","1022.93","920","915","297","656","1227","1790","3307","971.96","1073.9","0","17895","824","895"
"1985","Full Time","Couple + C. LE 16","1256.18","1125","1331","716","920","1534","1994","3528","1226.64","1285.72","0","6618","1023","1074"
"1985","Full Time","Couple + C. LE and GT 16","1019.86","933.56","668","256","562","1278","1790","3068","977.26","1062.46","0","4397","869","920"
"1985","Full Time","Single parent","832.25","817.63","228","245","602","1074","1350","2301","781.29","883.21","105","2556","732","844"
"1985","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Not Working","Couple + C. GT 16 ","372.25","230.2","33","41","116","614","839","1074","261.85","482.65","0","1074","205","614"
"1985","Not Working","Couple + C. LE 16","309.21","205","42","62","163","409","629","971","224.38","394.04","0","971","199","409"
"1985","Not Working","Couple + C. LE and GT 16","311.82","233.07","31","0","102","409","690","992","215.31","408.33","0","992","197","414"
"1985","Not Working","Single parent","","","","","","","","","","","","","",""
"1985","Part Time","(Married) couple without C.","594.57","511","231","194","307","767","1053","2301","541.95","647.19","0","2376","509","613"
"1985","Part Time","1-pers.-HH","641.92","665","118","123","256","920","1125","2045","564.09","719.75","0","2285","547","818"
"1985","Part Time","Couple + C. GT 16 ","479.4","371.74","329","176","230","614","971","1790","436.88","521.92","0","3272","332","409"
"1985","Part Time","Couple + C. LE 16","631.54","440.73","453","179","215","844","1304","2599","576.74","686.34","26","6647","435","537"
"1985","Part Time","Couple + C. LE and GT 16","424.49","275.29","215","153","199","537","920","1921","377.81","471.17","31","2073","257","404"
"1985","Part Time","Single parent","511.79","511","78","153","205","742","920","1592","440.16","583.42","26","1592","399","614"
"1986","Full Time","(Married) couple without C.","1084.43","971","1017","588","818","1227","1654","3068","1051.87","1116.99","61","7669","920","971"
"1986","Full Time","1-pers.-HH","1004.22","920","438","567","767","1125","1534","2659","965.69","1042.75","94","3068","915","956"
"1986","Full Time","Couple + C. GT 16 ","1036.99","920","953","291","665","1243","1841","3451","999.52","1074.46","0","5113","869","920"
"1986","Full Time","Couple + C. LE 16","1295.31","1176","1234","767","961","1534","1994","3131","1265.88","1324.74","0","5113","1074","1125"
"1986","Full Time","Couple + C. LE and GT 16","1101.56","1022.3","619","276","639","1432","1993","2991","1052.04","1151.08","49","6135","920","998"
"1986","Full Time","Single parent","863.54","819.65","211","269","614","1023","1380","2273","800.32","926.76","72","4602","767","869"
"1986","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
