"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","763.28","767","87","496","626","920","1023","1278","716.89","809.67","102","1278","695","818"
"1984","(Married) couple without C.","(1b) general elementary school","656.17","665","225","220","409","869","1023","1278","619.25","693.09","102","1534","665","767"
"1984","(Married) couple without C.","(1c) basic vocational qualification","907.74","880.3","561","414","685","1074","1380","2045","870.74","944.74","0","6135","867","920"
"1984","(Married) couple without C.","(2a) intermediate vocational","974.46","869","231","522","716","1125","1534","2301","907.5","1041.42","77","6135","844","920"
"1984","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","1013.6","971","74","511","767","1227","1534","2045","926.5","1100.7","256","2045","869","1023"
"1984","(Married) couple without C.","(3a) lower tertiary education","1206.16","1210.12","60","383","741","1598","2045","2863","1046.41","1365.91","0","2863","971","1380"
"1984","(Married) couple without C.","(3b) higher tertiary education","1460","1374.33","85","665","1023","1790","2556","4064","1282.95","1637.05","0","5062","1202","1534"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","817.06","818","60","486","716","997","1125","1483","758.19","875.93","153","1483","767","920"
"1984","1-pers.-HH","(1b) general elementary school","642.67","665","102","245","440","844","971","1176","591.75","693.59","82","1636","690","818"
"1984","1-pers.-HH","(1c) basic vocational qualification","939.93","869","194","493","716","981","1259","4090","825.68","1054.18","31","10737","833","920"
"1984","1-pers.-HH","(2a) intermediate vocational","895.53","869","110","310","665","1078","1329","2301","817.42","973.64","153","2301","818","920"
"1984","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","1080.87","947.9","47","588","792","1119","1483","5113","861.99","1299.75","256","5113","818","1023"
"1984","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3b) higher tertiary education","1290.2","1150.68","59","680","971","1585","1978","3068","1158.5","1421.9","409","3068","1023","1329"
"1984","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1a) inadequately completed","594.85","611.59","96","199","205","818","1023","1738","525.66","664.04","31","2301","665","818"
"1984","Couple + C. GT 16 ","(1b) general elementary school","523.78","409","238","179","245","767","971","1534","481.55","566.01","0","1585","460","614"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","891.58","872.96","508","334","614","1124","1380","2556","852.55","930.61","0","3867","835","920"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","851.44","715.42","167","353","532","1074","1554","2458","776.81","926.07","153","2812","665","784"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","382.7","245","76","153","223","409","844","1687","315.92","449.48","92","1687","239","292"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","331.29","286.22","36","124","230","435","614","818","260.74","401.84","0","869","235","435"
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1046.68","927.33","38","479","708","1278","1687","2556","885.18","1208.18","148","2556","754","1163"
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","1710.67","1777.46","31","920","1278","2208","2941","3068","1451.17","1970.17","284","3068","1329","1943"
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","1702","1695.11","51","614","1176","2301","2742","3323","1484.77","1919.23","233","3323","1176","1784"
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","831.55","869","220","409","665","1023","1125","1534","784.66","878.44","115","4090","846","920"
"1984","Couple + C. LE 16","(1b) general elementary school","706.03","767","369","194","346","982","1125","1534","668.85","743.21","0","2812","767","869"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","986.89","997","834","332","767","1202","1483","2556","949.36","1024.42","0","9715","971","1017"
"1984","Couple + C. LE 16","(2a) intermediate vocational","1090.21","1031.23","269","307","614","1406","1790","3998","1006.53","1173.89","12","5624","920","1125"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(2c_gen) general maturity certificate","934.57","916.52","30","230","614","1278","1479","1841","788.1","1081.04","171","1841","639","1023"
"1984","Couple + C. LE 16","(2c_voc) vocational maturity certificate","1261.73","1186.51","92","358","795","1738","2045","2812","1150.98","1372.48","51","2812","895","1176"
"1984","Couple + C. LE 16","(3a) lower tertiary education","1616.51","1534","60","741","1186","1994","2347","5113","1413.86","1819.16","358","5113","1380","1765"
"1984","Couple + C. LE 16","(3b) higher tertiary education","1716.14","1740.38","163","719","1246","2096","2604","4090","1594.18","1838.1","0","5157","1508","1790"
"1984","Couple + C. LE and GT 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(1a) inadequately completed","687.95","767","133","224","486","920","1074","1329","635.39","740.51","0","1790","665","818"
"1984","Couple + C. LE and GT 16","(1b) general elementary school","495.76","354.97","290","164","205","716","1074","1411","453.85","537.67","12","1554","396","562"
"1984","Couple + C. LE and GT 16","(1c) basic vocational qualification","927.72","920","397","307","562","1227","1534","2168","882.98","972.46","0","2812","839","920"
"1984","Couple + C. LE and GT 16","(2a) intermediate vocational","1033.64","772.47","94","238","365","1380","2301","3579","849.65","1217.63","102","6135","649","920"
"1984","Couple + C. LE and GT 16","(2b) intermediate general qualification","312.25","244.72","66","102","205","332","614","1074","261.44","363.06","22","1074","228","289"
"1984","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(3b) higher tertiary education","1775.46","1691.97","36","1024","1329","2158","2613","3835","1519.19","2031.73","194","3835","1329","2045"
"1984","Single parent","(0) in school","","","","","","","","","","","","","",""
"1984","Single parent","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Single parent","(1b) general elementary school","522.78","496","86","156","307","716","869","1534","458.05","587.51","102","1534","460","639"
"1984","Single parent","(1c) basic vocational qualification","852.27","818.7","125","409","588","1023","1292","2045","783.73","920.81","26","2352","767","869"
"1984","Single parent","(2a) intermediate vocational","869.27","818","42","281","700","1023","1534","2045","740.75","997.79","128","2045","746","971"
"1984","Single parent","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Single parent","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Single parent","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Single parent","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Single parent","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(1a) inadequately completed","731.66","716","68","562","614","869","997","1150","682.44","780.88","205","1150","695","818"
"1985","(Married) couple without C.","(1b) general elementary school","669.11","652.22","198","224","383","920","1074","1534","624.18","714.04","0","2301","639","767"
"1985","(Married) couple without C.","(1c) basic vocational qualification","913.76","895","519","435","716","1074","1396","2095","875.06","952.46","0","6647","869","920"
"1985","(Married) couple without C.","(2a) intermediate vocational","975.14","895","227","560","711","1125","1534","2345","922.5","1027.78","153","2556","862","920"
"1985","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(2c_voc) vocational maturity certificate","939.12","971","63","291","716","1125","1522","2556","829.3","1048.94","97","2556","859","1012"
"1985","(Married) couple without C.","(3a) lower tertiary education","1363.89","1277.2","55","575","961","1738","2185","3221","1193.1","1534.68","205","3221","1063","1534"
"1985","(Married) couple without C.","(3b) higher tertiary education","1524.51","1514.31","81","643","1058","1841","2454","4090","1348.73","1700.29","256","5113","1253","1585"
"1985","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","(1a) inadequately completed","852.73","803.72","46","530","722","1023","1125","1503","784.4","921.06","409","1503","767","920"
"1985","1-pers.-HH","(1b) general elementary school","651.08","687.5","88","179","511","869","1023","1227","593.75","708.41","0","1278","703","818"
"1985","1-pers.-HH","(1c) basic vocational qualification","873.17","869","164","511","716","1023","1176","1738","815.94","930.4","15","4090","818","921"
"1985","1-pers.-HH","(2a) intermediate vocational","924.92","894.05","108","511","757","1081","1432","2045","852.6","997.24","41","2167","859","971"
"1985","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","1-pers.-HH","(2c_voc) vocational maturity certificate","841.08","851.78","53","230","690","1023","1176","2556","715.67","966.49","0","2556","767","971"
"1985","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","1-pers.-HH","(3b) higher tertiary education","1308.54","1125","57","708","946","1585","1994","4090","1140.42","1476.66","179","4090","1048","1329"
"1985","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"1985","Couple + C. GT 16 ","(1a) inadequately completed","618.25","689.72","79","215","332","818","971","1176","561.67","674.83","31","1278","740","818"
"1985","Couple + C. GT 16 ","(1b) general elementary school","515.81","423.95","258","153","240","767","971","1432","474.56","557.06","0","2045","438","614"
"1985","Couple + C. GT 16 ","(1c) basic vocational qualification","917.25","920","490","358","614","1152","1432","2352","875.91","958.59","0","4121","827","920"
