"year","e11102","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2001","Not Employed","Urban Area","652.81","467.76","150","128","291","997","1278","2301","572.32","733.3","0","2433","322","593"
"2002","Employed","Rural Area","1281.33","1175","4261","325","700","1620","2200","4152","1249.39","1313.27","0","15000","1200","1227"
"2002","Employed","Urban Area","1504.34","1360","8983","325","788","1900","2600","5500","1468.57","1540.11","0","80000","1400","1458"
"2002","Not Employed","Rural Area","744.26","616.64","95","160","322","1000","1530","2805","631.88","856.64","0","2805","388","700"
"2002","Not Employed","Urban Area","787.59","554.25","165","41","270","1162","1800","3100","638.08","937.1","0","9000","325","670"
"2003","Employed","Rural Area","1299.44","1200","4038","325","700","1650","2300","4200","1267.28","1331.6","0","20000","1200","1244"
"2003","Employed","Urban Area","1526.7","1400","8483","325","800","1900","2665","5700","1494.52","1558.88","0","59000","1400","1483"
"2003","Not Employed","Rural Area","588.58","459.96","102","79","320","800","1321","2409","484.58","692.58","0","3154","400","600"
"2003","Not Employed","Urban Area","802.71","587.45","169","170","322","1129","1550","4166","677.43","927.99","0","5174","460","700"
"2004","Employed","Rural Area","1306.3","1200","3925","326","700","1700","2300","4103","1271.78","1340.82","0","30000","1200","1242"
"2004","Employed","Urban Area","1540.01","1400","8209","379","800","1970","2723","6000","1508.3","1571.72","0","30214","1413","1500"
"2004","Not Employed","Rural Area","720.12","629.31","88","165","381","1000","1350","2000","605.47","834.77","0","2400","412","650"
"2004","Not Employed","Urban Area","958.62","702.11","182","100","300","1364","1842","4000","822.46","1094.78","0","5000","430","875"
"2005","Employed","Rural Area","1341.35","1200","3689","350","714","1722","2400","4165","1306.32","1376.38","0","20000","1200","1258"
"2005","Employed","Urban Area","1543.58","1400","7811","362","800","2000","2800","5500","1512.93","1574.23","0","20000","1426","1500"
"2005","Not Employed","Rural Area","685.09","437.17","112","42","242","900","1610","2700","526.3","843.88","0","6000","400","678"
"2005","Not Employed","Urban Area","728.99","569.77","137","80","260","1036","1580","2900","588.16","869.82","0","4326","400","700"
"2006","Employed","Rural Area","1363.07","1200","3981","325","700","1740","2400","5000","1327.48","1398.66","0","30000","1200","1250"
"2006","Employed","Urban Area","1561.01","1400","8125","374","780","2000","2800","5500","1520.71","1601.31","0","84300","1435","1500"
"2006","Not Employed","Rural Area","769.59","602.23","101","90","280","1100","1678","2600","639.24","899.94","0","3050","406","800"
"2006","Not Employed","Urban Area","890.33","580.66","180","109","201","1189","1800","4999","760.5","1020.16","0","5100","420","900"
"2007","Employed","Rural Area","1346.97","1220","3826","367","720","1750","2364","4500","1314.47","1379.47","0","10500","1200","1262"
"2007","Employed","Urban Area","1589.28","1420","7655","396","800","2000","2900","6000","1557.12","1621.44","0","25000","1450","1500"
"2007","Not Employed","Rural Area","765.44","497.52","123","120","300","1195","1540","2550","628.31","902.57","0","4700","400","890"
"2007","Not Employed","Urban Area","834.15","590.33","206","130","250","1300","1900","3500","720.05","948.25","0","3972","516","850"
"2008","Employed","Rural Area","1355.57","1240.42","3614","350","702","1800","2400","5000","1321.37","1389.77","0","12000","1200","1300"
"2008","Employed","Urban Area","1605.26","1440","7320","380","780","2019","2950","6000","1573.27","1637.25","0","22000","1450","1500"
"2008","Not Employed","Rural Area","726.66","552.11","94","40","160","1200","1600","2740","588.44","864.88","0","2871","360","700"
"2008","Not Employed","Urban Area","856.74","597.4","160","52","181","1450","1900","2950","659.61","1053.87","0","10000","400","820"
"2009","Employed","Rural Area","1405.93","1282.37","3475","360","720","1800","2500","5700","1368.99","1442.87","0","15000","1240","1300"
"2009","Employed","Urban Area","1622.18","1500","6767","393","800","2050","3000","6000","1587.91","1656.45","0","24399","1490","1500"
"2009","Not Employed","Rural Area","674.9","400","65","160","300","900","1650","2500","491.39","858.41","0","3401","330","620"
"2009","Not Employed","Urban Area","898.19","490.57","121","150","200","1200","1850","6000","718.14","1078.24","0","6000","500","950"
"2010","Employed","Rural Area","1401.39","1300","4709","330","687","1800","2500","5660","1367.96","1434.82","0","15000","1200","1300"
"2010","Employed","Urban Area","1686.63","1500","9015","396","810","2100","3000","6500","1655.14","1718.12","0","30000","1500","1550"
"2010","Not Employed","Rural Area","949.03","750","164","145","397","1300","2300","2700","850.66","1047.4","0","3300","420","720"
"2010","Not Employed","Urban Area","881.66","600","225","100","300","1228","1900","3815","756.82","1006.5","0","8500","400","760"
"2011","Employed","Rural Area","1449.25","1300","5873","390","764","1858","2500","5000","1420.68","1477.82","0","17000","1299","1330"
"2011","Employed","Urban Area","1725.36","1550","10683","400","900","2200","3200","6000","1696.47","1754.25","0","35000","1500","1566"
"2011","Not Employed","Rural Area","772.85","590.25","174","97","312","1300","1800","2300","687.89","857.81","0","2300","400","581"
"2011","Not Employed","Urban Area","845.81","603.64","300","100","250","1315","1932","3100","754.07","937.55","0","4900","435","710"
"2012","Employed","Rural Area","1462.27","1300","5814","370","750","1900","2600","4900","1433.02","1491.52","0","21000","1300","1350"
"2012","Employed","Urban Area","1747.88","1600","10460","400","900","2200","3200","5960","1718.02","1777.74","0","36000","1500","1570"
"2012","Not Employed","Rural Area","965.49","900","194","100","400","1500","1850","2688","857.98","1073","0","4597","452","900"
"2012","Not Employed","Urban Area","1003.6","888","299","54","271","1500","2265","3300","883.69","1123.51","0","12000","598","930"
"2013","Employed","Rural Area","1516.52","1381.27","5491","400","800","1934","2700","5000","1484.62","1548.42","0","30000","1300","1400"
"2013","Employed","Urban Area","1800.54","1600","9923","400","900","2300","3395","6100","1769.76","1831.32","0","37000","1502","1600"
"2013","Not Employed","Rural Area","1345.87","1300","867","345","600","1800","2400","4000","1287.2","1404.54","0","8000","1100","1200"
"2013","Not Employed","Urban Area","1327.97","1200","2841","300","550","1800","2560","4900","1288.79","1367.15","0","18000","1100","1200"
"2014","Employed","Rural Area","1540.03","1400","5512","397","800","2000","2800","5000","1508.94","1571.12","0","25000","1320","1400"
"2014","Employed","Urban Area","1801.53","1600","10673","422","886","2300","3300","6000","1772.79","1830.27","0","25000","1500","1600"
"2014","Not Employed","Rural Area","1141.75","1113.4","228","158","401","1700","2200","3400","1031.19","1252.31","0","5500","552","960"
"2014","Not Employed","Urban Area","1240.04","911","444","121","415","1700","2397","4698","1097.56","1382.52","0","25000","700","904"
"2015","Employed","Rural Area","1594.29","1450","5204","419","820","2009","2900","5726","1561.94","1626.64","0","22500","1400","1440"
"2015","Employed","Urban Area","1851.86","1688.6","9867","450","950","2400","3450","6000","1820.36","1883.36","0","30000","1600","1600"
"2015","Not Employed","Rural Area","1091.1","1000","456","137","450","1600","1970","3800","1012.94","1169.26","0","6200","1000","1166"
"2015","Not Employed","Urban Area","1209.33","1042.55","1106","170","449","1765","2487","4300","1151.45","1267.21","0","7000","1100","1200"
"2016","Employed","Rural Area","1644.8","1500","5066","450","850","2100","2900","5500","1609.21","1680.39","0","32000","1400","1472"
"2016","Employed","Urban Area","1864.94","1700","9637","450","972","2350","3400","6300","1834.4","1895.48","0","32000","1600","1625"
"2016","Not Employed","Rural Area","717","499.73","353","80","250","1050","1670","2400","648.14","785.86","0","5000","400","580"
"2016","Not Employed","Urban Area","715.02","450","742","34","174","1100","1700","3700","665.53","764.51","0","7000","450","493"
"2017","Employed","Rural Area","1682.62","1500","5882","442","930","2100","3000","6000","1650.82","1714.42","0","36600","1450","1500"
"2017","Employed","Urban Area","1889.39","1700","10821","450","975","2400","3500","6200","1861.13","1917.65","0","30000","1600","1700"
"2017","Not Employed","Rural Area","779.8","450","446","80","231","1100","1670","3500","716.23","843.37","0","6000","500","700"
"2017","Not Employed","Urban Area","825.36","450","911","50","196","1200","2000","4500","778.18","872.54","0","7000","450","600"
"2018","Employed","Rural Area","1749.96","1600","5670","450","960","2223","3059","6100","1718.23","1781.69","0","17546","1500","1554"
"2018","Employed","Urban Area","1942.3","1750","10620","450","1000","2500","3500","6800","1913.08","1971.52","0","40000","1600","1700"
"2018","Not Employed","Rural Area","775.92","663.6","413","120","191","1100","1700","3000","710.07","841.77","0","5629","550","739"
"2018","Not Employed","Urban Area","842.65","600","932","100","204","1177","1900","3501","796.21","889.09","0","7000","590","700"
"2019","Employed","Rural Area","1814.8","1700","5707","450","1050","2300","3100","6000","1771.51","1858.09","0","30000","1602","1700"
"2019","Employed","Urban Area","2063.86","1830.26","10283","450","1100","2600","3600","7474","2000.91","2126.81","0","2e+05","1800","1880"
"2019","Not Employed","Rural Area","1185.99","769.18","471","100","364","1628","2700","8000","1041.71","1330.27","0","18000","650","850"
"2019","Not Employed","Urban Area","2694.24","700","906","100","323","1800","2800","5100","-990.37","6378.85","0","1700000","620","800"
