"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2001","Urban Area","1429.31","1329","8399","322","767","1840","2556","4602","1409.1","1449.52","0","12782","1278","1329"
"2002","Rural Area","1267.47","1150","4356","325","699","1600","2200","4152","1235.98","1298.96","0","15000","1185","1200"
"2002","Urban Area","1490.04","1350","9148","325","765","1900","2600","5500","1454.73","1525.35","0","80000","1400","1442"
"2003","Rural Area","1279.81","1200","4140","320","664","1609","2254","4200","1248.14","1311.48","0","20000","1190","1200"
"2003","Urban Area","1505.92","1390","8652","325","780","1900","2600","5630","1474.18","1537.66","0","59000","1400","1450"
"2004","Rural Area","1290.67","1162.2","4013","325","671","1680","2300","4100","1256.65","1324.69","0","30000","1178","1213"
"2004","Urban Area","1522.79","1390","8391","360","763","1941","2700","6000","1491.54","1554.04","0","30214","1400","1490"
"2005","Rural Area","1321.22","1200","3801","327","693","1700","2400","4165","1286.75","1355.69","0","20000","1200","1250"
"2005","Urban Area","1528.04","1400","7948","350","750","1974","2776","5500","1497.72","1558.36","0","20000","1400","1500"
"2006","Rural Area","1346.57","1200","4082","320","699","1700","2394","5000","1311.58","1381.56","0","30000","1200","1220"
"2006","Urban Area","1544.8","1400","8305","350","750","2000","2800","5500","1505.19","1584.41","0","84300","1400","1500"
"2007","Rural Area","1326.77","1200","3949","350","700","1723","2309","4500","1294.85","1358.69","0","10500","1200","1247"
"2007","Urban Area","1566.19","1400","7861","370","754","2000","2900","5803","1534.6","1597.78","0","25000","1413","1500"
"2008","Rural Area","1341.64","1200","3708","348","690","1766","2400","5000","1307.93","1375.35","0","12000","1200","1262"
"2008","Urban Area","1585.48","1400","7480","368","740","2000","2912","6000","1553.81","1617.15","0","22000","1428","1500"
"2009","Rural Area","1389.27","1250","3540","340","700","1800","2485","5700","1352.7","1425.84","0","15000","1217","1300"
"2009","Urban Area","1610.53","1483.36","6888","380","780","2018","3000","6000","1576.64","1644.42","0","24399","1453","1500"
"2010","Rural Area","1388.56","1250","4873","322","665","1800","2500","5600","1355.88","1421.24","0","15000","1200","1294"
"2010","Urban Area","1673.18","1500","9240","384","800","2100","3000","6301","1642.18","1704.18","0","30000","1500","1500"
"2011","Rural Area","1433.53","1300","6047","380","749","1850","2500","5000","1405.47","1461.59","0","17000","1250","1300"
"2011","Urban Area","1706.85","1502","10983","400","889","2150","3150","6000","1678.49","1735.21","0","35000","1500","1502"
"2012","Rural Area","1450.98","1300","6008","360","738","1900","2600","4800","1422.32","1479.64","0","21000","1280","1300"
"2012","Urban Area","1730.23","1570","10759","400","875","2200","3200","5800","1700.9","1759.56","0","36000","1500","1529"
"2013","Rural Area","1504.92","1370","6358","400","800","1900","2700","5000","1476.11","1533.73","0","30000","1300","1328"
"2013","Urban Area","1738.19","1550","12764","400","820","2200","3277","6000","1712.46","1763.92","0","37000","1450","1500"
"2014","Rural Area","1526.6","1400","5740","390","780","2000","2800","5000","1496.29","1556.91","0","25000","1300","1400"
"2014","Urban Area","1782.41","1600","11117","411","850","2300","3300","6000","1754.12","1810.7","0","25000","1500","1550"
"2015","Rural Area","1572.12","1400","5660","400","800","2000","2850","5649","1541.57","1602.67","0","22500","1340","1400"
"2015","Urban Area","1816.96","1630","10973","430","900","2301","3400","6000","1787.87","1846.05","0","30000","1500","1600"
"2016","Rural Area","1617.74","1450","5420","433","800","2010","2900","5500","1583.56","1651.92","0","32000","1333","1400"
"2016","Urban Area","1824.71","1650","10381","419","900","2300","3380","6300","1795.51","1853.91","0","32000","1500","1560"
"2017","Rural Area","1651.17","1500","6328","417","890","2100","2960","5996","1620.74","1681.6","0","36600","1400","1450"
"2017","Urban Area","1849.86","1674.26","11732","445","900","2400","3431","6200","1822.96","1876.76","0","30000","1500","1600"
"2018","Rural Area","1724.14","1600","6083","430","912","2200","3050","6050","1693.69","1754.59","0","17546","1417","1500"
"2018","Urban Area","1905.65","1700","11552","450","978","2500","3500","6500","1877.97","1933.33","0","40000","1508","1600"
"2019","Rural Area","1778.26","1660","6178","450","990","2300","3100","6249","1736.46","1820.06","0","30000","1600","1610"
"2019","Urban Area","2091.53","1800","11189","450","1028","2600","3600","7200","1788.11","2394.95","0","1700000","1700","1800"
