"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","827.58","812.85","235","251","562","1023","1278","2037","783.65","871.51","102","2555","767","844"
"1985","direct migration background","Urban Area","867.89","869","1725","327","613","1048","1350","2301","849.06","886.72","0","6647","818","869"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","681.56","585.64","59","189","255","920","1585","1585","576.84","786.28","38","1585","260","562"
"1985","no migration background","Rural Area","875.32","818","1050","205","457","1097","1534","2585","827.36","923.28","0","17895","767","869"
"1985","no migration background","Urban Area","943.81","882","3452","245","557","1185","1676","2812","923.87","963.75","0","5113","869","920"
"1986","direct migration background","Rural Area","814.56","829.94","236","210","511","1048","1329","1636","770.91","858.21","0","1861","792","869"
"1986","direct migration background","Urban Area","898.92","869","1648","307","614","1074","1391","2454","879.14","918.7","0","5113","844","869"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","709.37","673.46","77","225","327","961","1125","1636","601.06","817.68","49","3477","383","665"
"1986","no migration background","Rural Area","863.9","818","1020","211","463","1145","1585","2454","830.19","897.61","0","3579","787","869"
"1986","no migration background","Urban Area","997.82","920","3314","271","588","1242","1738","3068","974.4","1021.24","0","16361","920","931"
"1987","direct migration background","Rural Area","849.61","818","245","205","409","1125","1380","2096","790.44","908.78","55","5113","818","912"
"1987","direct migration background","Urban Area","917.26","920","1628","358","634","1125","1432","2301","898.3","936.22","31","3458","869","920"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","725.78","716","78","233","368","1023","1125","1636","622.5","829.06","118","3359","362","667"
"1987","no migration background","Rural Area","881.21","818","1043","230","450","1162","1585","2556","847.07","915.35","0","3579","792","869"
"1987","no migration background","Urban Area","1008.83","920","3289","261","608","1278","1790","3068","986.58","1031.08","0","7449","920","946"
"1988","direct migration background","Rural Area","878.22","869","219","256","497","1125","1406","2045","825.27","931.17","66","2454","859","927"
"1988","direct migration background","Urban Area","962.1","920","1528","323","625","1125","1515","2556","940.39","983.81","0","6647","889","920"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","675.13","613.34","102","185","301","1023","1176","1636","586.54","763.72","0","3474","409","665"
"1988","no migration background","Rural Area","902.39","869","963","215","460","1176","1636","2556","866.07","938.71","0","3579","818","920"
"1988","no migration background","Urban Area","1047.41","971","3157","276","634","1329","1841","3170","1024.26","1070.56","0","6647","961","997"
"1989","direct migration background","Rural Area","867.85","881.23","218","307","511","1125","1432","2294","814.49","921.21","0","3066","869","941"
"1989","direct migration background","Urban Area","1017.01","971","1481","399","716","1227","1580","2659","994.79","1039.23","0","5113","920","971"
"1989","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1989","indirect migration background","Urban Area","722.25","682.05","116","256","320","971","1304","1764","633.61","810.89","0","3471","460","777"
"1989","no migration background","Rural Area","974.27","920","920","255","562","1253","1764","2741","936.57","1011.97","0","4090","869","965"
"1989","no migration background","Urban Area","1084.64","1012.34","3124","271","665","1375","1882","3338","1059.52","1109.76","0","10226","971","1023"
"1990","direct migration background","Rural Area","790.16","716","285","286","409","1099","1354","2045","745.47","834.85","0","2045","767","910"
"1990","direct migration background","Urban Area","1057.37","1023","1470","403","716","1278","1687","2710","1030.39","1084.35","0","8181","971","1023"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","692.93","585.06","141","205","286","971","1391","1943","599.28","786.58","0","5113","509","767"
"1990","no migration background","Rural Area","751.49","562","3021","245","389","1023","1445","2587","735.41","767.57","0","5113","501","511"
"1990","no migration background","Urban Area","1055.46","971","4193","301","513","1354","1892","3384","1033.72","1077.2","0","10226","782","859"
"1991","direct migration background","Rural Area","869.53","802.26","270","206","409","1176","1534","3835","813.19","925.87","57","3835","828","920"
"1991","direct migration background","Urban Area","1095.13","1023","1477","383","716","1329","1769","3058","1069.84","1120.42","0","6902","1023","1051"
"1991","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Urban Area","698.45","537.54","189","245","307","1023","1380","2045","626.11","770.79","26","4090","424","716"
"1991","no migration background","Rural Area","838.29","674.72","2714","266","460","1125","1534","2659","820.08","856.5","0","5113","608","614"
"1991","no migration background","Urban Area","1124.27","1023","3990","313","588","1432","1994","3579","1101.22","1147.32","0","8896","920","971"
"1992","direct migration background","Rural Area","933.57","922.74","246","373","614","1232","1483","2045","884.82","982.32","112","2171","920","1023"
"1992","direct migration background","Urban Area","1159.95","1125","1377","375","767","1432","1800","3426","1132.14","1187.76","0","6391","1074","1125"
"1992","indirect migration background","Rural Area","682.56","645.31","34","256","368","854","1079","2556","521.27","843.85","153","2556","429","830"
"1992","indirect migration background","Urban Area","753.58","562.97","202","256","332","1023","1464","2045","676.59","830.57","0","4090","511","767"
"1992","no migration background","Rural Area","974.63","869","2389","312","563","1278","1738","2806","954.07","995.19","0","5113","767","808"
"1992","no migration background","Urban Area","1204.95","1125","3816","368","716","1534","2045","3579","1182.13","1227.77","0","8692","1023","1052"
"1993","direct migration background","Rural Area","1091.43","1023","231","429","767","1329","1790","2735","1034.49","1148.37","164","2735","1012","1125"
"1993","direct migration background","Urban Area","1242.92","1150","1300","410","849","1483","2045","4090","1211.93","1273.91","0","6135","1099","1150"
"1993","indirect migration background","Rural Area","594.82","437.96","46","242","298","952","1074","1636","461","728.64","160","2556","312","767"
"1993","indirect migration background","Urban Area","772.25","589.33","243","311","383","1023","1432","2301","707.94","836.56","0","4090","562","869"
"1993","no migration background","Rural Area","1066.19","971","2332","332","638","1329","1790","3186","1040.1","1092.28","0","12578","920","946"
"1993","no migration background","Urban Area","1311.65","1176","3766","409","767","1636","2283","4065","1284.52","1338.78","0","20452","1125","1150"
"1994","direct migration background","Rural Area","1126.83","1074","205","424","767","1380","1878","3190","1052.62","1201.04","133","4602","1030","1176"
"1994","direct migration background","Urban Area","1254.04","1125","1164","460","818","1483","2000","4193","1217.01","1291.07","0","12271","1125","1176"
"1994","indirect migration background","Rural Area","719.5","580.73","43","281","332","971","1534","1534","582.13","856.87","220","2045","373","919"
"1994","indirect migration background","Urban Area","833.68","767","251","286","409","1135","1534","2556","766.3","901.06","51","4090","657","920"
"1994","no migration background","Rural Area","1114.5","1023","2280","358","716","1380","1892","3221","1089.21","1139.79","0","10226","971","1023"
"1994","no migration background","Urban Area","1347.14","1227","3639","426","818","1687","2352","4090","1320.98","1373.3","0","10124","1166","1191"
"1995","direct migration background","Rural Area","1144.84","1074","249","338","713","1473","1851","3323","977.88","1311.8","0","20452","1023","1176"
"1995","direct migration background","Urban Area","1253.61","1125","1313","349","805","1534","2045","4868","1204.88","1302.34","0","25565","1125","1176"
"1995","indirect migration background","Rural Area","642","496.32","46","271","368","869","1023","3068","484.71","799.29","187","3068","409","869"
