"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","1004.97","920","948","378","665","1227","1636","2608","956.96","1052.98","0","17895","869","920"
"1985","Full Time","Urban Area","1076.75","971","3880","511","767","1278","1790","2833","1060.24","1093.26","0","6647","920","957"
"1985","Not Working","Rural Area","386.99","237.97","41","136","197","511","946","1312","284.5","489.48","0","1312","205","511"
"1985","Not Working","Urban Area","433.01","352.99","142","62","164","629","920","1585","370.98","495.04","0","2555","272","511"
"1985","Part Time","Rural Area","540.3","409","304","146","205","716","1023","2285","477.89","602.71","0","6647","358","461"
"1985","Part Time","Urban Area","559.64","447.69","1214","179","239","767","1074","2073","535.16","584.12","0","5113","440","501"
"1986","Full Time","Rural Area","994.96","927","943","358","665","1278","1636","2505","963.45","1026.47","0","3579","914","971"
"1986","Full Time","Urban Area","1129.22","1023","3783","562","789","1329","1840","3272","1109.68","1148.76","0","16361","971","997"
"1986","Not Working","Rural Area","434.93","250.84","33","87","199","869","937","1176","306.35","563.51","0","1176","205","690"
"1986","Not Working","Urban Area","502.57","484.39","120","102","215","702","924","1432","444.46","560.68","0","1432","394","562"
"1986","Part Time","Rural Area","503.97","382.53","294","128","200","716","1074","1841","457.84","550.1","0","2991","327","460"
"1986","Part Time","Urban Area","568.96","440","1136","199","256","768","1074","2147","544.26","593.66","0","5113","426","468"
"1987","Full Time","Rural Area","1028.52","971","949","358","716","1278","1689","2556","995.01","1062.03","0","5113","920","982"
"1987","Full Time","Urban Area","1141.92","1023","3811","547","818","1332","1892","3068","1123.88","1159.96","42","7449","971","1023"
"1987","Not Working","Rural Area","","","","","","","","","","","","","",""
"1987","Not Working","Urban Area","472","409","79","129","205","665","920","1176","399.31","544.69","19","1787","225","511"
"1987","Part Time","Rural Area","482.39","369.86","325","162","220","626","920","1790","442.99","521.79","0","2096","316","409"
"1987","Part Time","Urban Area","545.59","446.41","1105","179","245","716","1023","2045","521.81","569.37","0","3579","428","470"
"1988","Full Time","Rural Area","1049.9","1023","866","307","716","1288","1761","2669","1015.28","1084.52","0","3579","931","1023"
"1988","Full Time","Urban Area","1184.26","1074","3605","588","852","1401","1984","3323","1165.26","1203.26","0","6647","1023","1023"
"1988","Not Working","Rural Area","","","","","","","","","","","","","",""
"1988","Not Working","Urban Area","539.21","464.32","86","107","220","782","981","1713","461.68","616.74","0","1713","307","511"
"1988","Part Time","Rural Area","545.17","409","307","153","220","716","1222","2045","493.79","596.55","0","3221","358","486"
"1988","Part Time","Urban Area","589.8","460","1096","182","248","767","1125","2556","562.46","617.14","0","4090","432","491"
"1989","Full Time","Rural Area","1088.8","1023","856","440","752","1350","1790","2914","1053.14","1124.46","0","4090","971","1023"
"1989","Full Time","Urban Area","1236.45","1099","3580","647","869","1432","1994","3579","1216.04","1256.86","0","10226","1030","1074"
"1989","Not Working","Rural Area","","","","","","","","","","","","","",""
"1989","Not Working","Urban Area","596.79","516.55","105","184","265","818","1329","1483","525.42","668.16","0","1483","388","614"
"1989","Part Time","Rural Area","631.17","500.68","282","192","281","920","1227","2096","577.07","685.27","0","3835","409","532"
"1989","Part Time","Urban Area","570.68","435.51","1036","202","239","767","1125","2199","541.49","599.87","0","6033","427","491"
"1990","Full Time","Rural Area","1187.69","1125","864","562","840","1432","1994","3068","1151.28","1224.1","0","5113","1027","1099"
"1990","Full Time","Urban Area","1310.39","1176","3467","621","920","1534","2066","3630","1287.25","1333.53","0","10226","1125","1126"
"1990","Not Working","Rural Area","","","","","","","","","","","","","",""
"1990","Not Working","Urban Area","469.05","408.43","84","102","205","614","971","1380","389.35","548.75","41","1702","358","557"
"1990","Part Time","Rural Area","533.78","434.99","290","182","253","767","1048","1636","492.06","575.5","0","1790","401","476"
"1990","Part Time","Urban Area","611.15","497.02","1047","205","273","826","1208","2045","583.95","638.35","0","3579","468","511"
"1991","Full Time","Rural Area","1228.36","1135.13","869","562","869","1534","2045","3068","1190.7","1266.02","128","5113","1074","1150"
"1991","Full Time","Urban Area","1360.92","1227","3469","667","966","1636","2147","3949","1338.34","1383.5","0","8181","1176","1202"
"1991","Not Working","Rural Area","","","","","","","","","","","","","",""
"1991","Not Working","Urban Area","597.65","511","114","77","205","920","1176","1763","513.44","681.86","0","2454","389","665"
"1991","Part Time","Rural Area","573.26","422.86","308","199","245","716","1227","2301","525.53","620.99","40","2659","409","511"
"1991","Part Time","Urban Area","673.93","504.24","1073","205","280","844","1380","2761","640.49","707.37","0","8896","460","511"
"1992","Full Time","Rural Area","1093.18","971","2026","511","716","1329","1790","3062","1071.4","1114.96","0","5113","869","900"
"1992","Full Time","Urban Area","1343.21","1227","4156","619","920","1636","2147","3681","1323.35","1363.07","0","8692","1125","1176"
"1992","Not Working","Rural Area","513.48","334.54","47","96","194","818","1125","1636","394.8","632.16","0","1636","268","630"
"1992","Not Working","Urban Area","638.94","563.22","83","164","307","818","1227","1943","544.59","733.29","0","1943","325","562"
"1992","Part Time","Rural Area","627.04","525.01","596","230","312","818","1219","2045","595.05","659.03","0","2556","511","562"
"1992","Part Time","Urban Area","701.67","562","1156","235","307","914","1329","2863","671.15","732.19","36","4269","511","562"
"1993","Full Time","Rural Area","1210.79","1074","1986","562","818","1440","2030","3528","1182.69","1238.89","0","12578","1017","1027"
"1993","Full Time","Urban Area","1468.9","1294.57","4028","716","1023","1738","2403","4117","1444.58","1493.22","0","20452","1227","1265"
"1993","Not Working","Rural Area","475.24","409","71","166","247","649","1023","1125","408.5","541.98","0","1150","386","527"
"1993","Not Working","Urban Area","605.81","511","120","77","256","917","1176","2079","528.75","682.87","0","2079","399","635"
"1993","Part Time","Rural Area","663.07","562","552","230","311","920","1227","2045","629.07","697.07","26","2812","537","614"
"1993","Part Time","Urban Area","767.61","608.78","1161","251","341","1023","1558","2557","738.02","797.2","0","3835","551","614"
"1994","Full Time","Rural Area","1255.36","1125","1924","603","895","1483","2045","3579","1228.23","1282.49","0","10226","1074","1125"
"1994","Full Time","Urban Area","1516.11","1329","3805","767","1048","1790","2454","4193","1491.99","1540.23","0","12271","1278","1278"
"1994","Not Working","Rural Area","566.37","562","53","207","299","687","971","1524","471.4","661.34","0","1524","424","614"
"1994","Not Working","Urban Area","613.38","512.52","108","82","286","869","1278","1698","523.42","703.34","0","2654","337","551"
"1994","Part Time","Rural Area","716.09","614","551","245","307","971","1271","2258","679.81","752.37","0","3190","562","652"
"1994","Part Time","Urban Area","746.14","614","1141","256","358","997","1385","2776","716.4","775.88","0","4602","583","639"
"1995","Full Time","Rural Area","1311.69","1176","1987","614","920","1554","2147","3579","1278.42","1344.96","0","20452","1099","1125"
