"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1988","(2c_voc) vocational maturity certificate","1065.89","971","267","308","665","1355","1990","2761","989.39","1142.39","0","5624","920","1027"
"1988","(3a) lower tertiary education","1609.75","1592.57","171","716","1076","2048","2403","3732","1498.95","1720.55","0","4090","1483","1790"
"1988","(3b) higher tertiary education","1729.75","1636","384","716","1125","2250","2659","4602","1641.28","1818.22","0","6647","1534","1759"
"1989","(0) in school","","","","","","","","","","","","","",""
"1989","(1a) inadequately completed","864.37","920","394","273","663","1023","1278","1687","827.05","901.69","0","3066","869","920"
"1989","(1b) general elementary school","682.72","667.1","1129","205","286","971","1207","1700","659","706.44","0","3471","747","818"
"1989","(1c) basic vocational qualification","1038.15","1023","2141","399","767","1278","1585","2526","1017.52","1058.78","0","5113","997","1023"
"1989","(2a) intermediate vocational","1101.56","1019.72","867","388","732","1372","1841","3338","1059.34","1143.78","0","5113","946","1023"
"1989","(2b) intermediate general qualification","584.19","452.72","239","220","281","818","1074","1636","536.67","631.71","0","2812","331","429"
"1989","(2c_gen) general maturity certificate","637.43","459.87","162","191","265","971","1278","2556","564.37","710.49","0","2556","460","716"
"1989","(2c_voc) vocational maturity certificate","1151.93","1052.38","269","547","786","1380","2039","3024","1081.93","1221.93","129","5113","1023","1099"
"1989","(3a) lower tertiary education","1660.69","1537.68","172","818","1125","2045","2556","5113","1532.98","1788.4","0","5113","1432","1687"
"1989","(3b) higher tertiary education","1841.6","1738","383","767","1213","2301","2914","4985","1739.37","1943.83","0","10226","1585","1798"
"1990","(0) in school","","","","","","","","","","","","","",""
"1990","(1a) inadequately completed","900.42","920","385","332","665","1125","1329","1738","863.55","937.29","0","2556","920","971"
"1990","(1b) general elementary school","712.62","645.87","1227","210","307","1023","1278","1790","681.89","743.35","0","8181","705","818"
"1990","(1c) basic vocational qualification","971.83","971","3054","307","511","1278","1636","2556","952.13","991.53","0","10226","767","869"
"1990","(2a) intermediate vocational","891.55","716","2133","322","458","1176","1687","3218","868.79","914.31","0","5113","524","562"
"1990","(2b) intermediate general qualification","528.66","332.6","356","102","189","869","1125","1790","487.16","570.16","0","2556","278","307"
"1990","(2c_gen) general maturity certificate","658.35","531.36","169","205","332","920","1278","2403","587.06","729.64","41","2403","432","614"
"1990","(2c_voc) vocational maturity certificate","1078.91","971","338","403","665","1380","1914","2812","1018.62","1139.2","51","3068","920","1023"
"1990","(3a) lower tertiary education","1092.77","707.23","733","379","514","1534","2250","3630","1041.53","1144.01","0","6647","588","614"
"1990","(3b) higher tertiary education","1586.16","1411.84","671","547","726","2199","2812","5113","1510.61","1661.71","0","8948","859","1125"
"1991","(0) in school","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","902.2","920","400","245","614","1176","1457","1790","860","944.4","77","3068","869","971"
"1991","(1b) general elementary school","749.24","716","1170","240","332","1074","1329","2045","722.11","776.37","0","4090","767","869"
"1991","(1c) basic vocational qualification","1038.33","1023","2824","335","573","1365","1744","2812","1017.86","1058.8","0","5323","895","971"
"1991","(2a) intermediate vocational","959.79","818","1994","378","511","1273","1738","3068","934.52","985.06","0","8181","649","690"
"1991","(2b) intermediate general qualification","593.36","394.35","317","174","268","920","1176","1917","548.47","638.25","51","2812","323","373"
"1991","(2c_gen) general maturity certificate","758.71","539.1","178","214","312","1074","1585","2812","673.45","843.97","0","4090","475","683"
"1991","(2c_voc) vocational maturity certificate","1117.02","1062.63","361","409","695","1380","1917","3068","1059.88","1174.16","102","3242","978","1125"
"1991","(3a) lower tertiary education","1207.23","888.55","680","460","614","1534","2301","4990","1148.63","1265.83","0","6902","690","762"
"1991","(3b) higher tertiary education","1686.07","1534","643","588","818","2352","2965","4755","1607.52","1764.62","0","8896","1074","1336"
"1992","(0) in school","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","975.73","1000.02","356","358","716","1227","1514","1933","930.32","1021.14","0","2556","925","1023"
"1992","(1b) general elementary school","802.04","767","1078","251","358","1133","1432","2045","772.98","831.1","0","4090","843","920"
"1992","(1c) basic vocational qualification","1119.27","1099","2578","435","727","1432","1790","2759","1098.71","1139.83","0","5113","1023","1074"
"1992","(2a) intermediate vocational","1069.29","920.37","1858","460","644","1380","1790","3170","1044.16","1094.42","0","5113","818","855"
"1992","(2b) intermediate general qualification","665.42","445","321","198","292","1074","1278","2045","618.98","711.86","61","2556","358","409"
"1992","(2c_gen) general maturity certificate","808.97","563.36","180","230","307","1253","1687","2812","726.11","891.83","77","2812","487","767"
"1992","(2c_voc) vocational maturity certificate","1244.73","1125","348","501","818","1483","2045","3579","1182.44","1307.02","102","3671","1074","1176"
"1992","(3a) lower tertiary education","1327.69","1029.16","636","547","757","1790","2403","4260","1268.61","1386.77","66","6391","881","946"
"1992","(3b) higher tertiary education","1823.86","1737.29","623","716","1023","2521","3068","4602","1747.37","1900.35","0","8692","1278","1483"
"1993","(0) in school","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","954.74","976.51","345","307","665","1199","1467","1943","908.63","1000.85","58","2556","971","1066"
"1993","(1b) general elementary school","842.84","818","1029","256","394","1176","1432","2045","812.68","873","0","4090","869","971"
"1993","(1c) basic vocational qualification","1200.41","1176","2418","418","804","1534","1943","3170","1177.13","1223.69","0","5113","1099","1131"
"1993","(2a) intermediate vocational","1202.26","1033","1870","511","741","1462","2006","4065","1165.11","1239.41","0","20452","922","972"
"1993","(2b) intermediate general qualification","717.86","543.6","308","238","337","1032","1380","2045","666.89","768.83","0","3579","383","460"
"1993","(2c_gen) general maturity certificate","861.76","638.54","187","251","389","1227","1754","3323","779.08","944.44","46","3323","511","767"
"1993","(2c_voc) vocational maturity certificate","1280.24","1213.33","349","511","920","1585","2045","3093","1219.84","1340.64","102","3456","1125","1278"
"1993","(3a) lower tertiary education","1540.37","1295.98","630","665","971","1968","2618","5164","1475.68","1605.06","102","10226","1108","1176"
"1993","(3b) higher tertiary education","2008.11","1943","608","767","1249","2659","3144","5113","1923.29","2092.93","0","11351","1534","1764"
"1994","(0) in school","","","","","","","","","","","","","",""
"1994","(1a) inadequately completed","968.59","996.89","310","332","665","1278","1432","2045","916.45","1020.73","0","3068","971","1120"
"1994","(1b) general elementary school","870.97","871","874","256","409","1227","1508","2172","836.52","905.42","0","4090","920","1019"
"1994","(1c) basic vocational qualification","1226.6","1196.6","2265","481","869","1534","1943","3020","1202.86","1250.34","0","5624","1125","1176"
"1994","(2a) intermediate vocational","1230.54","1099","1856","508","795","1524","2045","4090","1201.36","1259.72","0","9715","1013","1023"
"1994","(2b) intermediate general qualification","766.97","562","276","235","342","1074","1457","2756","699.71","834.23","0","5113","401","486"
"1994","(2c_gen) general maturity certificate","881.36","665.15","197","266","399","1176","1870","3323","796.78","965.94","51","3323","470","701"
"1994","(2c_voc) vocational maturity certificate","1214.28","1125","348","424","818","1485","2045","3017","1152.69","1275.87","0","3323","1115","1204"
"1994","(3a) lower tertiary education","1611.03","1385.2","620","712","1023","1968","2613","4193","1539.44","1682.62","153","12271","1220","1278"
"1994","(3b) higher tertiary education","1994.09","1892","636","769","1227","2556","3221","5113","1909.58","2078.6","0","10124","1585","1753"
"1995","(0) in school","","","","","","","","","","","","","",""
"1995","(1a) inadequately completed","997.72","1074","280","310","614","1329","1527","2045","942.65","1052.79","0","2556","1023","1176"
"1995","(1b) general elementary school","878.32","871.82","877","263","429","1236","1534","2403","843.97","912.67","0","3069","920","1023"
"1995","(1c) basic vocational qualification","1227.91","1186.59","2292","435","818","1534","1968","3068","1196.05","1259.77","0","25565","1125","1176"
"1995","(2a) intermediate vocational","1257.11","1125","1942","501","821","1534","2096","3754","1227.69","1286.53","0","9715","1023","1074"
"1995","(2b) intermediate general qualification","734.46","486.54","296","236","332","1083","1432","2556","673.24","795.68","0","4090","409","506"
"1995","(2c_gen) general maturity certificate","861.23","614","227","256","361","1227","1805","3068","777.77","944.69","0","3835","498","681"
"1995","(2c_voc) vocational maturity certificate","1253.5","1125","404","414","869","1569","2147","3323","1192.63","1314.37","0","3732","1125","1217"
"1995","(3a) lower tertiary education","1705.26","1469.23","650","745","1074","2147","2761","5113","1636.14","1774.38","0","10284","1277","1374"
"1995","(3b) higher tertiary education","1934.52","1758.26","698","665","1074","2556","3233","4868","1824.13","2044.91","0","20452","1534","1687"
"1996","(0) in school","","","","","","","","","","","","","",""
"1996","(1a) inadequately completed","1005.46","1125","257","307","588","1329","1534","2045","945.98","1064.94","73","2863","1023","1176"
"1996","(1b) general elementary school","873.29","869","806","297","397","1227","1534","2195","837.72","908.86","36","3068","915","1023"
"1996","(1c) basic vocational qualification","1261.93","1227","2229","460","869","1569","1994","3170","1235.46","1288.4","51","10226","1176","1227"
"1996","(2a) intermediate vocational","1294.89","1161.14","1902","497","869","1559","2147","4090","1262.81","1326.97","64","14316","1071","1115"
"1996","(2b) intermediate general qualification","734.4","469.74","289","247","327","1105","1483","2556","673.3","795.5","20","4090","409","486"
"1996","(2c_gen) general maturity certificate","1019.83","690.89","213","264","422","1380","2301","3068","907.35","1132.31","51","8692","511","767"
"1996","(2c_voc) vocational maturity certificate","1262","1175.3","414","403","859","1578","2301","3286","1200.19","1323.81","52","5113","1125","1272"
"1996","(3a) lower tertiary education","1740.89","1534","650","767","1076","2199","3000","5113","1678.02","1803.76","128","5880","1319","1406"
"1996","(3b) higher tertiary education","2009.26","1790","677","890","1278","2658","3339","5113","1928.11","2090.41","61","8254","1553","1738"
"1997","(0) in school","","","","","","","","","","","","","",""
"1997","(1a) inadequately completed","1064.67","1125","231","460","767","1329","1492","1943","1005.03","1124.31","217","3076","1023","1176"
"1997","(1b) general elementary school","892.74","901.05","751","297","409","1236","1534","2301","854.21","931.27","51","3835","920","1023"
"1997","(1c) basic vocational qualification","1264.01","1227","2087","460","870","1595","1986","3323","1238.05","1289.97","43","6135","1176","1227"
"1997","(2a) intermediate vocational","1277.74","1162.03","1859","459","849","1581","2107","3579","1248.88","1306.6","24","5266","1058","1116"
"1997","(2b) intermediate general qualification","789.02","502.78","294","259","343","1176","1534","2522","731.36","846.68","72","3426","424","501"
"1997","(2c_gen) general maturity certificate","1004.95","716","210","302","435","1278","2301","3579","896.92","1112.98","51","7506","537","767"
"1997","(2c_voc) vocational maturity certificate","1314.8","1134.58","421","440","818","1687","2444","3590","1251.19","1378.41","25","3845","1074","1227"
"1997","(3a) lower tertiary education","1750.91","1534","655","767","1023","2147","2914","5624","1676.02","1825.8","102","15339","1329","1432"
"1997","(3b) higher tertiary education","2001.04","1840.04","696","818","1259","2568","3323","5113","1916.67","2085.41","61","14316","1585","1738"
"1998","(0) in school","","","","","","","","","","","","","",""
"1998","(1a) inadequately completed","1024.56","1125","217","312","716","1329","1534","2556","958.35","1090.77","61","2954","1023","1176"
"1998","(1b) general elementary school","888.64","920","782","281","383","1278","1534","2229","846.9","930.38","0","7669","869","1023"
"1998","(1c) basic vocational qualification","1279.76","1227","2194","421","818","1636","2045","3579","1253.14","1306.38","0","5133","1176","1227"
"1998","(2a) intermediate vocational","1273.52","1135","2059","486","833","1554","2132","3707","1246.31","1300.73","0","5113","1074","1125"
"1998","(2b) intermediate general qualification","824.79","605.65","311","256","358","1227","1667","2556","764.02","885.56","0","3579","436","554"
"1998","(2c_gen) general maturity certificate","979.96","747.43","234","274","343","1278","2045","3068","886.71","1073.21","64","6135","585","892"
"1998","(2c_voc) vocational maturity certificate","1269.78","1168","476","436","845","1585","2301","3477","1211.09","1328.47","0","3579","1143","1278"
"1998","(3a) lower tertiary education","1776.87","1534","703","614","1074","2301","3068","5624","1709.79","1843.95","0","7158","1329","1457"
"1998","(3b) higher tertiary education","1979.19","1790","765","767","1253","2606","3477","5113","1904.25","2054.13","0","6902","1585","1738"
"1999","(0) in school","","","","","","","","","","","","","",""
"1999","(1a) inadequately completed","1046.65","1121.85","216","291","716","1329","1534","3498","974.09","1119.21","53","3579","1023","1176"
"1999","(1b) general elementary school","894.25","920","764","256","376","1278","1585","2301","853.57","934.93","0","3773","869","1023"
"1999","(1c) basic vocational qualification","1308.82","1253","2187","429","869","1636","2045","3323","1280.96","1336.68","0","10226","1176","1227"
"1999","(2a) intermediate vocational","1283.7","1162.73","2092","409","818","1534","2147","4346","1255.15","1312.25","0","6135","1074","1125"
"1999","(2b) intermediate general qualification","736.95","485.27","332","225","322","1073","1534","3250","677.79","796.11","0","3579","435","549"
"1999","(2c_gen) general maturity certificate","911.11","614","254","271","332","1253","2045","3068","830.79","991.43","0","4602","469","614"
"1999","(2c_voc) vocational maturity certificate","1321.32","1278","483","424","920","1624","2199","3579","1258.82","1383.82","0","6135","1176","1278"
"1999","(3a) lower tertiary education","1870.35","1568.24","700","767","1125","2301","3067","7669","1796.25","1944.45","0","10397","1329","1483"
"1999","(3b) higher tertiary education","2006.72","1790","796","774","1278","2659","3578","5429","1932.7","2080.74","0","7158","1626","1790"
"2000","(0) in school","302.89","192.51","48","60","109","315","614","2300","187.07","418.71","15","2300","153","279"
"2000","(1a) inadequately completed","1011.92","1023","154","256","614","1329","1677","2812","918.97","1104.87","51","2863","905","1125"
"2000","(1b) general elementary school","849.69","817.25","1040","256","358","1238","1534","2199","812.95","886.43","0","8278","716","844"
"2000","(1c) basic vocational qualification","1270.67","1278","3902","322","788","1636","2045","3491","1248.12","1293.22","0","10226","1262","1278"
"2000","(2a) intermediate vocational","1250.41","1166","3990","460","818","1535","2045","3630","1229.15","1271.67","0","6647","1105","1125"
"2000","(2b) intermediate general qualification","602.25","417","428","219","302","693","1329","2490","553.22","651.28","0","5113","383","435"
"2000","(2c_gen) general maturity certificate","767.26","483.06","379","213","307","1023","1559","3937","703.33","831.19","0","5822","404","496"
"2000","(2c_voc) vocational maturity certificate","1393.14","1278","1080","432","920","1738","2386","4090","1346.48","1439.8","0","6647","1270","1329"
"2000","(3a) lower tertiary education","1877.4","1636","1204","722","1148","2480","3119","5213","1815.39","1939.41","0","12782","1513","1585"
"2000","(3b) higher tertiary education","2081.11","1813.02","1603","716","1227","2659","3579","6653","2019.49","2142.73","0","10226","1789","1892"
"2001","(0) in school","220.7","205","80","51","118","312","322","834","188.59","252.81","0","834","149","251"
"2001","(1a) inadequately completed","1100.33","1074","118","322","705","1432","1797","2812","993.29","1207.37","64","2812","903","1176"
"2001","(1b) general elementary school","847.77","781.11","915","256","352","1253","1534","2199","811.13","884.41","0","4090","716","844"
"2001","(1c) basic vocational qualification","1288.21","1278","3416","322","783","1662","2045","3579","1263.97","1312.45","0","10226","1278","1329"
"2001","(2a) intermediate vocational","1288.14","1227","3681","460","818","1590","2147","3630","1265.73","1310.55","0","7669","1125","1176"
"2001","(2b) intermediate general qualification","630.1","444.09","391","230","320","654","1329","2761","577.75","682.45","0","4090","409","460"
"2001","(2c_gen) general maturity certificate","783.87","501","405","230","322","920","1738","4090","717.54","850.2","0","4602","409","501"
"2001","(2c_voc) vocational maturity certificate","1434.37","1355","981","369","971","1790","2413","3837","1384.05","1484.69","0","6135","1278","1404"
"2001","(3a) lower tertiary education","1862.34","1636","1126","767","1161","2454","3068","6135","1801.73","1922.95","0","10226","1524","1611"
"2001","(3b) higher tertiary education","2147.58","1930","1463","741","1325","2802","3579","6862","2082.75","2212.41","0","12782","1841","1994"
"2002","(0) in school","265.3","265.03","71","60","180","325","325","925","225.35","305.25","0","1000","192","279"
"2002","(1a) inadequately completed","1030.66","1000","108","210","400","1350","1779","3507","897.7","1163.62","0","4000","899","1151"
"2002","(1b) general elementary school","853.35","800","833","250","325","1200","1600","2295","811.25","895.45","0","4000","650","850"
"2002","(1c) basic vocational qualification","1322.39","1300","3223","325","780","1715","2115","3749","1291.26","1353.52","0","15000","1300","1350"
"2002","(2a) intermediate vocational","1325.06","1200","3797","380","835","1666","2252","4000","1295.41","1354.71","0","10000","1200","1227"
"2002","(2b) intermediate general qualification","638.05","436","387","250","320","620","1329","3200","572.45","703.65","0","6000","400","452"
"2002","(2c_gen) general maturity certificate","781.46","487.27","437","181","322","900","1670","4500","689.1","873.82","0","9000","440","500"
"2002","(2c_voc) vocational maturity certificate","1474.9","1407.51","1101","450","950","1860","2366","4400","1411.16","1538.64","0","12000","1348","1500"
"2002","(3a) lower tertiary education","1942.19","1695.54","1290","767","1200","2500","3200","6507","1859.64","2024.74","0","25000","1650","1800"
"2002","(3b) higher tertiary education","2348.65","2000","2152","770","1333","2900","4000","9977","2231.41","2465.89","0","80000","2216","2400"
"2003","(0) in school","169.36","150","58","50","87","200","300","1100","126.37","212.35","0","1100","120","200"
"2003","(1a) inadequately completed","1008.41","845.31","97","250","450","1500","1800","2900","875.13","1141.69","60","3000","800","1188"
"2003","(1b) general elementary school","893.38","800","772","250","349","1300","1700","2620","850.46","936.3","0","3600","683","840"
"2003","(1c) basic vocational qualification","1327.81","1300","3002","325","800","1700","2200","3795","1296.79","1358.83","0","8000","1300","1383"
"2003","(2a) intermediate vocational","1355.05","1250","3619","410","850","1700","2300","4000","1324.73","1385.37","0","10000","1200","1250"
"2003","(2b) intermediate general qualification","713.19","500.15","376","280","330","980","1400","2600","656.53","769.85","0","4500","449","500"
"2003","(2c_gen) general maturity certificate","788.26","500","424","238","320","845","1740","4800","697.08","879.44","0","10000","441","500"
"2003","(2c_voc) vocational maturity certificate","1441.16","1392.64","1091","365","812","1830","2400","4800","1371.85","1510.47","0","20000","1300","1448"
"2003","(3a) lower tertiary education","1965.91","1700","1198","680","1240","2418","3450","6200","1890.46","2041.36","0","11500","1668","1800"
"2003","(3b) higher tertiary education","2323.06","2000","2006","700","1340","2900","4000","9000","2223.1","2423.02","0","59000","2200","2400"
"2004","(0) in school","229.45","187.93","47","70","108","309","342","1127","175.74","283.16","40","1127","120","250"
"2004","(1a) inadequately completed","1022.27","973.04","91","200","400","1500","1990","2941","881.91","1162.63","60","2941","900","1200"
"2004","(1b) general elementary school","887.62","799.35","696","282","400","1300","1700","2300","843.01","932.23","0","3600","650","835"
"2004","(1c) basic vocational qualification","1347.57","1300","2855","350","793","1770","2250","4000","1309.74","1385.4","0","30000","1300","1386"
"2004","(2a) intermediate vocational","1376.09","1300","3503","410","893","1750","2300","3801","1345.92","1406.26","0","14800","1200","1280"
"2004","(2b) intermediate general qualification","714.98","540","363","240","333","965","1390","2500","652.35","777.61","25","7600","474","536"
"2004","(2c_gen) general maturity certificate","815.72","500","422","200","325","1000","1600","4771","726.12","905.32","0","9000","414","500"
"2004","(2c_voc) vocational maturity certificate","1447.35","1350","1091","400","840","1900","2350","4878","1385.97","1508.73","0","11000","1300","1450"
"2004","(3a) lower tertiary education","1965.12","1750","1188","722","1200","2450","3500","6066","1892.28","2037.96","0","10000","1700","1800"
"2004","(3b) higher tertiary education","2367.99","2000","1972","621","1300","3000","4000","9000","2273.37","2462.61","0","30214","2300","2450"
"2005","(0) in school","191.46","130.32","50","55","120","300","382","496","145.95","236.97","10","865","120","254"
"2005","(1a) inadequately completed","972.52","969.96","80","120","300","1500","1950","2323","818.63","1126.41","32","3000","800","1100"
"2005","(1b) general elementary school","845.15","728.58","624","200","345","1225","1700","2495","797.26","893.04","0","3600","626","800"
"2005","(1c) basic vocational qualification","1357.9","1331.29","2631","377","800","1800","2200","4000","1321.5","1394.3","0","20000","1300","1400"
"2005","(2a) intermediate vocational","1394.88","1300","3369","400","862","1800","2400","4200","1363.72","1426.04","0","13000","1210","1287"
"2005","(2b) intermediate general qualification","766.18","551.49","341","282","397","1047","1500","2500","712.93","819.43","0","3500","476","550"
"2005","(2c_gen) general maturity certificate","846.59","525.25","378","220","350","1000","1800","3500","741.58","951.6","0","10000","448","550"
"2005","(2c_voc) vocational maturity certificate","1472.31","1400","1067","400","881","1918","2500","4400","1409.73","1534.89","0","12400","1315","1455"
"2005","(3a) lower tertiary education","1958.16","1750","1133","700","1200","2500","3445","6000","1880.33","2035.99","0","17004","1690","1809"
"2005","(3b) higher tertiary education","2416.45","2092.37","1872","700","1430","3100","4000","10000","2329.5","2503.4","0","20000","2265","2400"
"2006","(0) in school","288.5","233.88","44","60","154","290","431","1350","210.77","366.23","25","1350","160","250"
"2006","(1a) inadequately completed","1115.8","1100","72","120","500","1600","2117","2779","917.71","1313.89","0","5000","780","1250"
"2006","(1b) general elementary school","888.87","769.25","608","198","350","1310","1755","2500","837.61","940.13","0","4188","650","800"
"2006","(1c) basic vocational qualification","1350.58","1342.7","2769","350","730","1800","2200","4000","1312.68","1388.48","0","30000","1300","1400"
"2006","(2a) intermediate vocational","1349.74","1300","3573","400","800","1722","2300","4000","1320.63","1378.85","0","10000","1200","1250"
"2006","(2b) intermediate general qualification","814.49","580","339","230","380","1100","1504","2800","756.8","872.18","0","3500","490","580"
"2006","(2c_gen) general maturity certificate","829.2","520.1","371","165","342","1050","1600","5800","726.4","932","0","9651","423","527"
"2006","(2c_voc) vocational maturity certificate","1474.28","1400","1134","400","895","1900","2500","4380","1414.55","1534.01","0","11000","1300","1420"
"2006","(3a) lower tertiary education","2081.68","1800","1215","699","1200","2552","3459","8000","1934.63","2228.73","0","80000","1700","1850"
"2006","(3b) higher tertiary education","2419.18","2100","2031","600","1371","3100","4200","9000","2306.3","2532.06","0","84300","2200","2394"
"2007","(0) in school","","","","","","","","","","","","","",""
"2007","(1a) inadequately completed","1039.71","993.87","70","160","364","1600","2250","3092","860.1","1219.32","7","3092","700","1200"
"2007","(1b) general elementary school","942.73","835","546","250","400","1302","1900","3000","884.58","1000.88","0","4198","700","900"
"2007","(1c) basic vocational qualification","1375.09","1320.31","2599","360","750","1800","2269","4295","1338.42","1411.76","0","15000","1300","1400"
"2007","(2a) intermediate vocational","1378.51","1300","3432","400","830","1770","2300","4098","1347.23","1409.79","0","16000","1200","1267"
"2007","(2b) intermediate general qualification","834.38","633.56","286","300","400","1100","1500","2600","745.98","922.78","0","10000","508","618"
"2007","(2c_gen) general maturity certificate","758.89","520","386","200","385","1000","1500","3740","668.24","849.54","0","10000","470","570"
"2007","(2c_voc) vocational maturity certificate","1512.66","1492.42","1095","420","900","1900","2500","4640","1450.03","1575.29","0","12400","1301","1463"
"2007","(3a) lower tertiary education","1946.11","1711.13","1154","600","1135","2500","3346","5860","1864.1","2028.12","0","22000","1665","1800"
"2007","(3b) higher tertiary education","2403.17","2100","1961","684","1381","3100","4200","8400","2318.45","2487.89","0","25000","2200","2400"
"2008","(0) in school","222.16","155.22","33","23","92","366","400","1200","145.86","298.46","0","1200","100","296"
