"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","1-pers.-HH","no migration background","945.45","904.09","415","447","716","1120","1523","2659","901.23","989.67","65","3068","869","920"
"1986","Couple + C. GT 16 ","direct migration background","794.48","818","327","230","443","1023","1227","2352","753.41","835.55","0","2556","767","869"
"1986","Couple + C. GT 16 ","indirect migration background","516.58","400.69","36","219","256","869","869","971","420.98","612.18","150","971","271","741"
"1986","Couple + C. GT 16 ","no migration background","883.86","767","963","220","381","1125","1687","3325","843.44","924.28","0","5113","759","823"
"1986","Couple + C. LE 16","direct migration background","993.4","971","610","435","767","1176","1534","2751","961.94","1024.86","33","3068","920","971"
"1986","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","no migration background","1125.24","1074","1020","304","665","1483","1943","2994","1085.01","1165.47","0","5113","1023","1125"
"1986","Couple + C. LE and GT 16","direct migration background","878.23","833.4","357","231","475","1074","1631","4090","832.97","923.49","0","4090","767","869"
"1986","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","no migration background","917.13","798.24","476","218","332","1227","1870","2969","851.3","982.96","0","6135","705","920"
"1986","Single parent","direct migration background","683.97","716","68","174","562","871","952","1351","618.88","749.06","74","1351","716","818"
"1986","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1986","Single parent","no migration background","766.38","724.96","228","222","358","1023","1329","2489","697.61","835.15","0","4602","665","844"
"1987","(Married) couple without C.","direct migration background","873.92","859.09","255","409","573","1074","1329","2147","833.76","914.08","171","2289","818","910"
"1987","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","no migration background","990.01","920","1011","359","673","1176","1636","2812","956.93","1023.09","42","5113","920","946"
"1987","1-pers.-HH","direct migration background","970.26","920","131","511","716","1091","1534","2045","913.08","1027.44","153","2045","869","920"
"1987","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1987","1-pers.-HH","no migration background","979.37","920","409","409","716","1143","1629","2812","929.47","1029.27","31","3323","900","971"
"1987","Couple + C. GT 16 ","direct migration background","805.84","869","322","220","562","1023","1278","2199","767.35","844.33","46","2199","767","869"
"1987","Couple + C. GT 16 ","indirect migration background","500.48","373.76","39","233","248","769","920","971","412.1","588.86","118","1023","283","665"
"1987","Couple + C. GT 16 ","no migration background","914.07","818","1017","245","409","1176","1713","3247","872.64","955.5","0","6033","767","820"
"1987","Couple + C. LE 16","direct migration background","1024.53","971","606","409","767","1258","1534","2556","988.02","1061.04","106","5113","920","997"
"1987","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","no migration background","1133.89","1108.43","1008","275","675","1483","1943","3068","1092.33","1175.45","0","5113","1031","1125"
"1987","Couple + C. LE and GT 16","direct migration background","857.54","869","349","228","414","1125","1432","2454","814.59","900.49","55","2556","767","894"
"1987","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","no migration background","935.15","767","422","210","307","1278","1866","3114","862.2","1008.1","19","7449","716","818"
"1987","Single parent","direct migration background","692.92","672.15","70","317","483","869","1043","1380","628.15","757.69","123","1380","614","798"
"1987","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1987","Single parent","no migration background","766.46","765.82","231","236","347","1012","1380","2096","704.34","828.58","36","2965","665","818"
"1988","(Married) couple without C.","direct migration background","933.77","900","264","383","625","1099","1429","2556","886.33","981.21","0","3284","818","920"
"1988","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","no migration background","1038.09","971.49","972","409","716","1227","1704","2710","1004.2","1071.98","0","4109","920","997"
"1988","1-pers.-HH","direct migration background","1187.53","920","120","606","767","1125","1790","6647","1076.43","1298.63","209","6647","885","975"
"1988","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1988","1-pers.-HH","no migration background","1001.11","926","379","471","745","1176","1566","2454","948.84","1053.38","0","4090","920","1023"
"1988","Couple + C. GT 16 ","direct migration background","852.51","865.53","308","307","511","1074","1331","2301","807.82","897.2","0","2812","818","920"
"1988","Couple + C. GT 16 ","indirect migration background","531.66","504.27","51","205","276","767","1023","1023","455.69","607.63","103","1023","301","562"
"1988","Couple + C. GT 16 ","no migration background","950.57","869","1025","243","409","1227","1789","3221","908.8","992.34","0","6647","818","869"
"1988","Couple + C. LE 16","direct migration background","998.21","1001.65","532","307","665","1278","1585","2454","962.54","1033.88","51","2556","966","1023"
"1988","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE 16","no migration background","1167.8","1125","982","227","615","1534","2035","3323","1123.31","1212.29","0","5624","1125","1176"
"1988","Couple + C. LE and GT 16","direct migration background","912.79","920","313","271","511","1125","1636","2556","867.09","958.49","120","2556","818","920"
"1988","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","no migration background","936","810.33","341","205","291","1329","1993","3111","859.06","1012.94","0","3579","690","869"
"1988","Single parent","direct migration background","753.06","767","65","255","302","971","1329","1662","643.94","862.18","20","3068","716","869"
"1988","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1988","Single parent","no migration background","798.25","767","240","243","409","1023","1380","2270","727.1","869.4","0","4346","684","818"
"1989","(Married) couple without C.","direct migration background","1033.33","971","260","383","675","1212","1534","3068","975.15","1091.51","153","5113","895","971"
"1989","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1989","(Married) couple without C.","no migration background","1088.7","1023","989","419","767","1278","1790","3070","1052.32","1125.08","0","5113","971","1023"
"1989","1-pers.-HH","direct migration background","1079.06","971","117","665","818","1227","1790","2199","1009.38","1148.74","0","2556","920","1023"
"1989","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1989","1-pers.-HH","no migration background","1065.48","978.02","409","562","795","1227","1549","3068","999.76","1131.2","0","10226","956","1023"
"1989","Couple + C. GT 16 ","direct migration background","937.41","956.56","301","358","665","1148","1432","2250","894.7","980.12","0","2659","818","920"
"1989","Couple + C. GT 16 ","indirect migration background","507.82","365.49","52","240","297","716","920","1278","422.65","592.99","0","1278","307","716"
"1989","Couple + C. GT 16 ","no migration background","963.66","884","1000","232","427","1263","1790","3196","921.11","1006.21","0","7158","818","920"
"1989","Couple + C. LE 16","direct migration background","1052.99","1023","509","358","767","1329","1612","2505","1013.23","1092.75","0","3579","1022","1074"
"1989","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1989","Couple + C. LE 16","no migration background","1217.76","1176","960","281","716","1585","2089","3524","1171.12","1264.4","0","5113","1125","1227"
"1989","Couple + C. LE and GT 16","direct migration background","901.96","920","303","266","562","1176","1453","2294","853.1","950.82","0","3835","818","920"
"1989","Couple + C. LE and GT 16","indirect migration background","688.75","475.81","31","225","272","971","1764","1764","554.28","823.22","128","1764","276","665"
"1989","Couple + C. LE and GT 16","no migration background","992.15","818","294","205","293","1329","2096","3835","893.92","1090.38","72","6033","675","956"
"1989","Single parent","direct migration background","778.3","810.61","60","349","665","941","1149","1432","693.33","863.27","0","1534","741","920"
"1989","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1989","Single parent","no migration background","883.59","799.19","220","261","521","1125","1534","2454","802.92","964.26","102","5113","716","844"
"1990","(Married) couple without C.","direct migration background","953.85","920","297","332","562","1176","1429","2556","885.7","1022","41","6647","844","920"
"1990","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","no migration background","976.28","920","1597","327","511","1227","1687","2863","945.22","1007.34","0","10226","716","818"
"1990","1-pers.-HH","direct migration background","1074.85","971","109","614","818","1176","1892","2096","1001.23","1148.47","179","2096","920","1023"
"1990","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","no migration background","1039.59","971","525","394","614","1278","1687","2838","983.96","1095.22","19","6135","844","971"
"1990","Couple + C. GT 16 ","direct migration background","983.23","965.85","341","363","639","1258","1636","2337","937.53","1028.93","77","3221","869","971"
"1990","Couple + C. GT 16 ","indirect migration background","622.89","562","74","230","312","920","1012","1585","540.92","704.86","118","1585","383","803"
"1990","Couple + C. GT 16 ","no migration background","895.02","767","1556","240","389","1207","1738","3225","863.47","926.57","0","8948","538","610"
"1990","Couple + C. LE 16","direct migration background","1131.28","1096.18","501","409","703","1426","2038","2710","1080.94","1181.62","143","8181","1023","1074"
"1990","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","no migration background","996.6","741","2307","292","460","1400","1943","3272","971.02","1022.18","0","5113","562","588"
"1990","Couple + C. LE and GT 16","direct migration background","904.52","922.43","281","235","460","1253","1534","2060","851.1","957.94","0","2556","920","1023"
"1990","Couple + C. LE and GT 16","indirect migration background","620.22","329.09","37","240","266","624","1943","1943","493.13","747.31","184","1943","281","511"
"1990","Couple + C. LE and GT 16","no migration background","909.84","614","525","182","337","1268","1968","4346","844.78","974.9","49","6647","501","568"
"1990","Single parent","direct migration background","775.93","818","62","337","511","971","1227","1534","688.17","863.69","0","1534","767","920"
"1990","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1990","Single parent","no migration background","840.17","752.01","376","256","399","1125","1577","2556","779.29","901.05","16","6639","537","635"
"1991","(Married) couple without C.","direct migration background","1070.12","1023","284","378","639","1278","1636","2659","1004.58","1135.66","57","6902","920","1023"
"1991","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","no migration background","1053.13","1000.59","1434","387","588","1329","1790","3068","1020.71","1085.55","0","8181","869","971"
"1991","1-pers.-HH","direct migration background","1179.06","1023","112","603","849","1278","2096","3323","1088.13","1269.99","240","3323","946","1074"
"1991","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","no migration background","1088.42","1023","501","460","716","1329","1790","3068","1036.13","1140.71","41","5113","950","1041"
"1991","Couple + C. GT 16 ","direct migration background","951.5","920","331","278","511","1237","1599","3058","902.1","1000.9","0","3170","920","997"
"1991","Couple + C. GT 16 ","indirect migration background","628.68","409","84","279","324","920","1023","2403","541.51","715.85","77","2403","358","727"
"1991","Couple + C. GT 16 ","no migration background","964.92","818","1454","245","435","1278","1815","3323","930.53","999.31","0","8896","614","699"
"1991","Couple + C. LE 16","direct migration background","1160.03","1125","511","383","716","1432","1943","3068","1115.97","1204.09","179","3835","1074","1150"
"1991","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","no migration background","1094.64","899.27","2134","319","512","1496","2071","3579","1065.88","1123.4","0","7669","675","716"
"1991","Couple + C. LE and GT 16","direct migration background","951.23","971","276","245","460","1329","1534","2403","896.33","1006.13","28","2403","869","1074"
"1991","Couple + C. LE and GT 16","indirect migration background","690.13","364.86","51","240","281","818","2045","2045","574.57","805.69","26","2045","302","562"
"1991","Couple + C. LE and GT 16","no migration background","990.6","716","537","240","394","1354","1998","4090","922.52","1058.68","40","7669","614","685"
"1991","Single parent","direct migration background","775.58","818","62","240","511","920","1023","1534","695.89","855.27","102","1534","767","895"
"1991","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1991","Single parent","no migration background","869.79","767","353","245","435","1074","1534","3068","803.15","936.43","41","6647","614","767"
"1992","(Married) couple without C.","direct migration background","1071.94","1023","275","375","741","1278","1534","2659","1009.18","1134.7","118","6391","971","1074"
"1992","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","no migration background","1153.25","1074","1370","485","741","1432","1943","3068","1121.54","1184.96","0","8692","971","1048"
"1992","1-pers.-HH","direct migration background","1321.69","1176.39","105","716","915","1432","1988","3784","1214.61","1428.77","0","3784","1023","1227"
"1992","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1992","1-pers.-HH","no migration background","1173.46","1074","478","516","818","1380","1943","3068","1116.14","1230.78","96","5113","1023","1125"
"1992","Couple + C. GT 16 ","direct migration background","1038.37","1023","327","307","562","1329","1790","3170","984.37","1092.37","0","3426","971","1074"
"1992","Couple + C. GT 16 ","indirect migration background","656.65","439.77","97","256","311","920","1176","1994","555.94","757.36","0","3323","388","767"
"1992","Couple + C. GT 16 ","no migration background","1044.55","920.29","1325","256","511","1415","1943","3366","1010.08","1079.02","0","5369","777","869"
"1992","Couple + C. LE 16","direct migration background","1229.01","1227","437","435","812","1534","2045","3170","1178.38","1279.64","88","5113","1176","1268"
"1992","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","no migration background","1229.18","1125","1977","409","655","1636","2244","3579","1198.91","1259.45","0","5113","869","946"
"1992","Couple + C. LE and GT 16","direct migration background","1041.6","1063.38","266","312","562","1483","1687","2608","980.84","1102.36","61","2608","920","1139"
"1992","Couple + C. LE and GT 16","indirect migration background","721.08","488.65","47","189","312","920","2020","2020","607.18","834.98","51","2020","322","716"
"1992","Couple + C. LE and GT 16","no migration background","1071.93","869","486","256","458","1426","2045","4602","1002.71","1141.15","39","5113","716","869"
"1992","Single parent","direct migration background","884.53","870.61","67","331","690","1029","1483","1655","797.84","971.22","169","1655","818","1023"
"1992","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1992","Single parent","no migration background","952.45","869","314","289","599","1199","1636","2761","887.83","1017.07","46","6135","767","869"
"1993","(Married) couple without C.","direct migration background","1248.21","1117.86","269","514","912","1473","2045","4397","1184.61","1311.81","205","4397","971","1125"
"1993","(Married) couple without C.","indirect migration background","1077.2","971","32","388","767","1278","1585","1994","939.26","1215.14","307","1994","767","1176"
"1993","(Married) couple without C.","no migration background","1251.52","1176","1367","511","818","1534","2045","3456","1213.71","1289.33","0","12578","1074","1125"
"1993","1-pers.-HH","direct migration background","1347.13","1227","101","818","984","1380","2142","3835","1241.88","1452.38","166","3835","1023","1227"
"1993","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1993","1-pers.-HH","no migration background","1316.33","1176","521","614","920","1534","2301","3323","1257.11","1375.55","97","6135","1125","1182"
"1993","Couple + C. GT 16 ","direct migration background","1101.98","1041.62","308","271","639","1432","1841","3017","1041.78","1162.18","0","4090","1023","1125"
"1993","Couple + C. GT 16 ","indirect migration background","597.48","409","107","256","337","869","1125","2301","515.94","679.02","160","2301","429","818"
"1993","Couple + C. GT 16 ","no migration background","1131.88","1023","1200","271","537","1436","2045","3992","1085.89","1177.87","0","11351","920","1016"
"1993","Couple + C. LE 16","direct migration background","1394.19","1278","394","537","971","1565","2505","4209","1331.71","1456.67","190","6135","1176","1278"
"1993","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1993","Couple + C. LE 16","no migration background","1350.16","1187.72","1889","377","716","1783","2454","4114","1311.14","1389.18","0","20452","1032","1125"
"1993","Couple + C. LE and GT 16","direct migration background","1068.14","1013.28","247","360","614","1432","1790","2863","1001.18","1135.1","61","2863","971","1176"
"1993","Couple + C. LE and GT 16","indirect migration background","644.17","430.4","59","281","334","767","1636","2020","551.53","736.81","173","2020","358","445"
"1993","Couple + C. LE and GT 16","no migration background","1155.39","948.88","517","281","462","1534","2275","4550","1081.82","1228.96","0","8181","839","971"
"1993","Single parent","direct migration background","930.8","971","60","409","805","1125","1278","1851","832.65","1028.95","82","1851","869","1074"
"1993","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1993","Single parent","no migration background","946.33","943.25","289","262","562","1209","1571","2710","888.59","1004.07","77","2812","825","971"
"1994","(Married) couple without C.","direct migration background","1189.38","1074","275","460","818","1364","2045","4617","1120.96","1257.8","102","4617","1023","1125"
"1994","(Married) couple without C.","indirect migration background","1063.97","1162.88","44","460","767","1329","1380","1790","964.19","1163.75","321","1790","971","1176"
"1994","(Married) couple without C.","no migration background","1309.91","1188.62","1391","573","920","1534","2147","3999","1274.95","1344.87","0","7199","1125","1176"
"1994","1-pers.-HH","direct migration background","1247.48","1210.82","80","767","971","1432","2000","2863","1146.1","1348.86","0","2863","1023","1278"
"1994","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1994","1-pers.-HH","no migration background","1314.75","1185.97","518","660","936","1534","2096","3579","1258.36","1371.14","0","6135","1125","1185"
"1994","Couple + C. GT 16 ","direct migration background","1170.05","1099","273","378","716","1483","2045","3528","1105.08","1235.02","174","3579","1023","1176"
"1994","Couple + C. GT 16 ","indirect migration background","695.88","613.01","100","281","358","1002","1202","2556","602.81","788.95","51","2556","486","920"
"1994","Couple + C. GT 16 ","no migration background","1166.22","1048","1132","286","583","1483","2045","4089","1118.29","1214.15","0","10226","971","1023"
"1994","Couple + C. LE 16","direct migration background","1466.35","1278","351","562","971","1585","2490","12271","1378.14","1554.56","0","12271","1227","1329"
"1994","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1994","Couple + C. LE 16","no migration background","1369.02","1278","1778","409","767","1790","2490","3988","1334.06","1403.98","0","6135","1125","1176"
"1994","Couple + C. LE and GT 16","direct migration background","1151.75","1125","208","358","660","1490","1866","3323","1074.11","1229.39","133","3528","1023","1278"
"1994","Couple + C. LE and GT 16","indirect migration background","588.57","409","66","234","306","649","1278","2079","503.17","673.97","124","2079","383","439"
"1994","Couple + C. LE and GT 16","no migration background","1266.06","1063.41","515","289","495","1636","2556","4602","1188.22","1343.9","62","8692","920","1052"
"1994","Single parent","direct migration background","899.49","920","53","409","653","1150","1380","1790","794.49","1004.49","0","1790","869","1125"
"1994","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1994","Single parent","no migration background","984.07","920","264","307","614","1278","1636","3017","913.97","1054.17","82","5113","869","1017"
"1995","(Married) couple without C.","direct migration background","1277.89","1125","281","409","859","1556","2147","4868","1202.59","1353.19","0","5113","1023","1125"
"1995","(Married) couple without C.","indirect migration background","970.55","920","51","286","614","1227","1470","2556","848.51","1092.59","187","2556","825","1125"
"1995","(Married) couple without C.","no migration background","1317.57","1191.61","1472","511","869","1584","2186","4141","1272.81","1362.33","0","20452","1125","1176"
"1995","1-pers.-HH","direct migration background","1135.71","1171.33","97","266","920","1432","1790","2812","1045.99","1225.43","0","2812","1048","1227"
"1995","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1995","1-pers.-HH","no migration background","1256.85","1176","539","559","920","1483","2045","3068","1204.64","1309.06","0","6647","1125","1189"
"1995","Couple + C. GT 16 ","direct migration background","1197.1","1032.84","327","383","634","1406","1900","3579","1037.84","1356.36","0","25565","978","1125"
"1995","Couple + C. GT 16 ","indirect migration background","709.02","539.09","104","255","353","1023","1227","2965","606.69","811.35","153","3068","435","861"
"1995","Couple + C. GT 16 ","no migration background","1179.25","1031.69","1109","298","603","1508","2219","3579","1132.69","1225.81","0","9715","966","1023"
"1995","Couple + C. LE 16","direct migration background","1368.88","1278","458","410","920","1559","2147","5011","1268.46","1469.3","0","20452","1227","1329"
"1995","Couple + C. LE 16","indirect migration background","953.97","695.8","31","424","460","1329","1687","3068","617.65","1290.29","235","4602","889","1687"
"1995","Couple + C. LE 16","no migration background","1459.02","1380","1753","438","818","1841","2608","4406","1420.66","1497.38","0","10284","1176","1278"
"1995","Couple + C. LE and GT 16","direct migration background","1166.4","1062.41","222","338","634","1534","1943","3835","1085.78","1247.02","102","3835","1017","1227"
"1995","Couple + C. LE and GT 16","indirect migration background","567.55","396.61","67","118","256","593","1125","2071","460.29","674.81","0","2071","371","486"
"1995","Couple + C. LE and GT 16","no migration background","1300.29","1074","528","308","539","1790","2608","4596","1226.46","1374.12","0","7158","946","1109"
"1995","Single parent","direct migration background","1039.37","962.68","59","256","562","1329","1590","2914","897.18","1181.56","0","2914","869","1150"
"1995","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1995","Single parent","no migration background","986.74","931.15","284","266","562","1278","1790","2556","922.72","1050.76","0","3375","869","1012"
"1996","(Married) couple without C.","direct migration background","1280.27","1176","263","302","818","1534","1841","5113","1201.79","1358.75","51","5113","1074","1176"
"1996","(Married) couple without C.","indirect migration background","1021.7","971","55","261","614","1380","1662","2056","888.18","1155.22","51","2056","869","1278"
"1996","(Married) couple without C.","no migration background","1378.08","1253","1463","555","920","1636","2286","4244","1340.54","1415.62","44","10226","1125","1219"
"1996","1-pers.-HH","direct migration background","1180.84","1125","84","571","805","1380","1790","2919","1090.95","1270.73","199","2919","1074","1205"
"1996","1-pers.-HH","indirect migration background","1462.84","961.42","33","326","716","1176","2199","8692","952.91","1972.77","223","8692","818","1176"
"1996","1-pers.-HH","no migration background","1300.78","1227","561","639","1004","1534","2096","3068","1251.94","1349.62","52","5880","1150","1263"
"1996","Couple + C. GT 16 ","direct migration background","1079.41","1074","289","345","614","1380","1738","3012","1018.19","1140.63","205","3339","1023","1125"
"1996","Couple + C. GT 16 ","indirect migration background","834.46","790.6","106","325","396","1074","1329","2684","734.84","934.08","51","3375","716","946"
"1996","Couple + C. GT 16 ","no migration background","1214.82","1074","1044","307","593","1585","2250","4090","1168.76","1260.88","51","6135","1023","1074"
"1996","Couple + C. LE 16","direct migration background","1362.58","1278","425","459","869","1585","2104","5113","1300.47","1424.69","153","5113","1268","1380"
"1996","Couple + C. LE 16","indirect migration background","1120.77","961.02","37","409","422","1636","2147","2556","828.53","1413.01","164","4602","818","1534"
"1996","Couple + C. LE 16","no migration background","1498.65","1408.79","1655","414","858","1892","2659","4269","1458.21","1539.09","61","8227","1278","1329"
"1996","Couple + C. LE and GT 16","direct migration background","1183.04","1125","207","353","516","1636","2147","3375","1094.07","1272.01","20","3720","1023","1278"
"1996","Couple + C. LE and GT 16","indirect migration background","538.88","396","63","245","302","614","1117","1483","457.57","620.19","82","1483","392","562"
"1996","Couple + C. LE and GT 16","no migration background","1276.99","1043.46","573","302","470","1728","2556","4602","1201.35","1352.63","106","8254","924","1074"
"1996","Single parent","direct migration background","1208.77","1125","70","358","614","1432","2863","3630","1055.35","1362.19","179","3630","920","1176"
"1996","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1996","Single parent","no migration background","964.82","931.36","295","297","588","1227","1636","2556","904.97","1024.67","61","3068","908","1012"
"1997","(Married) couple without C.","direct migration background","1287.21","1176","273","358","869","1534","2301","4960","1213.85","1360.57","153","4960","1074","1227"
"1997","(Married) couple without C.","indirect migration background","1027.03","1044.13","54","473","736","1295","1534","1866","908.49","1145.57","46","1994","951","1278"
"1997","(Married) couple without C.","no migration background","1382.83","1278","1431","512","961","1655","2301","4054","1348.77","1416.89","25","5113","1170","1227"
"1997","1-pers.-HH","direct migration background","1225.29","1118.08","69","562","920","1483","2096","2863","1112.41","1338.17","194","2863","1023","1227"
"1997","1-pers.-HH","indirect migration background","1368.85","1005.19","39","286","495","1636","1790","7506","1000.22","1737.48","153","7506","869","1176"
"1997","1-pers.-HH","no migration background","1323.79","1227","539","665","959","1575","2096","3119","1269.62","1377.96","102","5624","1133","1227"
"1997","Couple + C. GT 16 ","direct migration background","1154.22","1074","259","343","716","1457","1943","3590","1085.31","1223.13","240","3590","1023","1135"
"1997","Couple + C. GT 16 ","indirect migration background","686.53","448.57","111","286","347","920","1278","2505","596.23","776.83","152","2556","481","920"
"1997","Couple + C. GT 16 ","no migration background","1248.05","1074","1082","307","562","1542","2382","3845","1191.05","1305.05","43","15339","1023","1074"
