"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","1198.52","1109.61","202","442","767","1534","2045","3068","1111.79","1285.25","0","4064","1023","1227"
"1984","college entrance qualification","1-pers.-HH","1133.13","1029.46","126","409","818","1329","1790","3323","1016.65","1249.61","77","5113","971","1074"
"1984","college entrance qualification","Couple + C. GT 16 ","1247.41","1131.42","121","235","486","1892","2360","3170","1098.1","1396.72","0","3323","869","1432"
"1984","college entrance qualification","Couple + C. LE 16","1602.1","1610.09","224","671","1101","2025","2516","4090","1498.72","1705.48","0","5157","1479","1687"
"1984","college entrance qualification","Couple + C. LE and GT 16","1558.28","1636","63","297","1023","2045","2613","3835","1340.62","1775.94","82","3835","1306","1790"
"1984","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1984","lower secondary degree","(Married) couple without C.","852.21","845.3","654","358","614","1023","1324","2045","818.17","886.25","0","6135","818","869"
"1984","lower secondary degree","1-pers.-HH","855.99","818","215","358","614","971","1176","2454","750.5","961.48","31","10737","767","869"
"1984","lower secondary degree","Couple + C. GT 16 ","794.15","791.65","648","223","427","1023","1319","2352","758.85","829.45","0","3867","724","818"
"1984","lower secondary degree","Couple + C. LE 16","932.12","966","846","256","639","1176","1457","2454","898.75","965.49","0","5113","920","971"
"1984","lower secondary degree","Couple + C. LE and GT 16","779.1","767","553","196","343","1125","1411","2123","739.5","818.7","0","2812","588","735"
"1984","lower secondary degree","Single parent","724.52","716","185","230","460","920","1176","2045","670.34","778.7","26","2045","614","767"
"1984","no degree/no degree yet","(Married) couple without C.","765.68","767","88","496","626","920","1023","1278","719.82","811.54","102","1278","716","818"
"1984","no degree/no degree yet","1-pers.-HH","817.06","818","60","486","716","997","1125","1483","758.19","875.93","153","1483","767","920"
"1984","no degree/no degree yet","Couple + C. GT 16 ","568.44","604.8","97","199","210","818","1023","1738","499.1","637.78","31","2301","665","818"
"1984","no degree/no degree yet","Couple + C. LE 16","829.56","869","222","409","665","1023","1125","1534","782.79","876.33","115","4090","846","920"
"1984","no degree/no degree yet","Couple + C. LE and GT 16","687.95","767","133","224","486","920","1074","1329","635.39","740.51","0","1790","665","818"
"1984","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1984","Other degree","(Married) couple without C.","813.77","818","158","409","614","971","1197","1738","745.6","881.94","153","5062","767","869"
"1984","Other degree","1-pers.-HH","868.48","818","98","562","690","971","1176","1978","810.76","926.2","256","2045","767","920"
"1984","Other degree","Couple + C. GT 16 ","832.7","867.64","128","435","614","971","1176","1738","778.21","887.19","153","1738","767","869"
"1984","Other degree","Couple + C. LE 16","933.97","920","454","511","716","1074","1282","2055","884.63","983.31","0","9715","869","920"
"1984","Other degree","Couple + C. LE and GT 16","875.28","894.33","159","424","665","1030","1380","1636","826.69","923.87","102","1636","869","920"
"1984","Other degree","Single parent","833.26","687.85","34","307","496","920","2352","2352","706.58","959.94","205","2352","614","869"
"1984","secondary school degree","(Married) couple without C.","961.76","869","270","409","695","1125","1534","2710","896.73","1026.79","0","6135","828","920"
"1984","secondary school degree","1-pers.-HH","882.98","869","126","287","690","1074","1278","2301","811.3","954.66","51","2301","818","920"
"1984","secondary school degree","Couple + C. GT 16 ","734.65","653.75","248","217","293","971","1380","2468","670.22","799.08","92","2941","562","665"
"1984","secondary school degree","Couple + C. LE 16","1099.97","1023","312","307","588","1483","1841","3998","1019.27","1180.67","0","5624","920","1125"
"1984","secondary school degree","Couple + C. LE and GT 16","771.1","433.9","165","179","241","1023","1827","3579","647.16","895.04","22","6135","321","608"
"1984","secondary school degree","Single parent","783.22","767","55","217","460","1023","1380","2045","667.85","898.59","102","2045","665","920"
"1985","college entrance qualification","(Married) couple without C.","1237.79","1125","185","332","818","1636","2096","2761","1139.68","1335.9","31","4090","1023","1227"
"1985","college entrance qualification","1-pers.-HH","999.86","971","140","230","637","1267","1790","2556","897.82","1101.9","0","4090","882","1028"
"1985","college entrance qualification","Couple + C. GT 16 ","1262.05","1134.16","145","245","521","1943","2403","3477","1124.15","1399.95","51","3606","818","1432"
"1985","college entrance qualification","Couple + C. LE 16","1529.7","1548.43","212","511","966","1994","2556","3868","1424.4","1635","62","4602","1432","1687"
"1985","college entrance qualification","Couple + C. LE and GT 16","1519.04","1636","49","261","511","2167","2812","4397","1217.81","1820.27","136","4397","690","1921"
"1985","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1985","lower secondary degree","(Married) couple without C.","860.32","869","602","332","614","1066","1335","2095","829.06","891.58","0","2710","818","869"
"1985","lower secondary degree","1-pers.-HH","800.17","818","188","307","615","971","1125","1483","745.83","854.51","0","4090","802","869"
"1985","lower secondary degree","Couple + C. GT 16 ","801.41","771","658","205","409","1035","1365","2334","764.9","837.92","0","4121","716","818"
"1985","lower secondary degree","Couple + C. LE 16","928.68","924.77","747","205","537","1202","1534","2556","889.68","967.68","0","6647","920","971"
"1985","lower secondary degree","Couple + C. LE and GT 16","824.05","808.51","451","205","404","1125","1534","2556","777.19","870.91","0","3068","665","818"
"1985","lower secondary degree","Single parent","707.91","668.87","172","199","486","920","1125","1774","655.67","760.15","26","1790","614","742"
"1985","no degree/no degree yet","(Married) couple without C.","731.66","716","68","562","614","869","997","1150","682.44","780.88","205","1150","695","818"
"1985","no degree/no degree yet","1-pers.-HH","852.73","803.72","46","530","722","1023","1125","1503","784.4","921.06","409","1503","767","920"
"1985","no degree/no degree yet","Couple + C. GT 16 ","518.65","562","82","41","153","767","920","1176","458.05","579.25","31","1278","716","818"
"1985","no degree/no degree yet","Couple + C. LE 16","848.77","869","179","440","665","1023","1227","2045","799.75","897.79","84","2555","818","920"
"1985","no degree/no degree yet","Couple + C. LE and GT 16","614.1","665","111","102","245","917","1071","1432","551","677.2","31","1790","716","869"
"1985","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1985","Other degree","(Married) couple without C.","845.8","818","134","460","614","971","1125","5113","730.13","961.47","199","6647","792","869"
"1985","Other degree","1-pers.-HH","887.83","818","77","614","767","1023","1176","1738","825.75","949.91","511","2045","767","920"
"1985","Other degree","Couple + C. GT 16 ","749.06","767","112","251","503","946","1091","2066","688","810.12","0","2066","767","869"
"1985","Other degree","Couple + C. LE 16","926.68","920","370","458","741","1125","1278","2608","892.41","960.95","72","2608","896","946"
"1985","Other degree","Couple + C. LE and GT 16","884.11","869","154","256","671","1074","1329","1790","834.69","933.53","128","2147","869","920"
"1985","Other degree","Single parent","","","","","","","","","","","","","",""
"1985","secondary school degree","(Married) couple without C.","988.74","895","256","548","711","1145","1585","2556","934.45","1043.03","153","3221","866","935"
"1985","secondary school degree","1-pers.-HH","914.78","894.62","123","511","757","1079","1386","2045","848.34","981.22","41","2167","859","971"
"1985","secondary school degree","Couple + C. GT 16 ","843.3","665","268","224","305","992","1534","3307","699.74","986.86","51","17895","562","716"
"1985","secondary school degree","Couple + C. LE 16","1166.45","1125","291","299","562","1534","2045","4090","1074.63","1258.27","26","6618","971","1207"
"1985","secondary school degree","Couple + C. LE and GT 16","736.21","409.63","134","194","243","1022","1758","2761","616.74","855.68","0","4090","300","613"
"1985","secondary school degree","Single parent","787.9","774.11","64","182","276","1023","1406","2556","659.9","915.9","102","2556","594","971"
"1986","college entrance qualification","(Married) couple without C.","1358.59","1278","183","511","901","1738","2301","3410","1254.11","1463.07","122","3579","1083","1278"
"1986","college entrance qualification","1-pers.-HH","1134.18","1066.4","141","427","716","1432","1994","3068","1032.2","1236.16","99","3068","920","1125"
"1986","college entrance qualification","Couple + C. GT 16 ","1257.22","1086.26","148","241","383","1942","2397","3835","1111.21","1403.23","0","4193","869","1278"
"1986","college entrance qualification","Couple + C. LE 16","1550.15","1536.69","213","537","1023","1994","2365","3323","1447.06","1653.24","15","5113","1444","1713"
"1986","college entrance qualification","Couple + C. LE and GT 16","1671.3","1912.6","48","251","716","2403","2710","5624","1362.61","1979.99","207","5624","1227","2096"
"1986","college entrance qualification","Single parent","1020.26","969.84","33","230","442","1483","2045","2489","803.02","1237.5","174","2489","614","1336"
"1986","lower secondary degree","(Married) couple without C.","876.02","869","619","332","603","1074","1329","2258","844.21","907.83","61","3068","833","890"
"1986","lower secondary degree","1-pers.-HH","826.71","818","193","440","665","985","1227","1644","783.31","870.11","65","2026","818","910"
"1986","lower secondary degree","Couple + C. GT 16 ","831.78","818","675","210","450","1074","1380","2556","795.14","868.42","0","3325","765","844"
"1986","lower secondary degree","Couple + C. LE 16","958.9","974.02","653","251","614","1278","1534","2301","921.6","996.2","0","3068","946","1023"
"1986","lower secondary degree","Couple + C. LE and GT 16","864.14","869","405","223","435","1176","1534","2301","808.83","919.45","0","6135","665","844"
"1986","lower secondary degree","Single parent","698.43","665.2","165","215","358","920","1126","2273","636.58","760.28","0","2556","614","767"
"1986","no degree/no degree yet","(Married) couple without C.","746.2","767","59","383","614","920","971","1074","688.16","804.24","169","1278","665","818"
"1986","no degree/no degree yet","1-pers.-HH","850.44","818","42","546","767","1023","1125","1432","779.9","920.98","435","1548","818","941"
"1986","no degree/no degree yet","Couple + C. GT 16 ","638.05","722.92","86","38","460","842","1023","1278","567.64","708.46","31","2556","702","818"
"1986","no degree/no degree yet","Couple + C. LE 16","901.22","920","150","511","716","1099","1278","1840","846.81","955.63","179","2045","869","1023"
"1986","no degree/no degree yet","Couple + C. LE and GT 16","702.62","716","97","117","511","920","1125","1790","636.68","768.56","0","1790","716","869"
"1986","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
