"pli0165","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","14","","",""
"Min 1x per week","2013","Couple + C. LE 16 ","(2a) intermediate vocational","276","0.137798818918502","0.122523484738435","0.15307415309857"
"Min 1x per week","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","28","","",""
"Min 1x per week","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","138","0.183409191045067","0.157331105783589","0.209487276306546"
"Min 1x per week","2013","Couple + C. LE 16 ","(3a) lower tertiary education","83","0.125048484940753","0.0972270588810866","0.152869911000419"
"Min 1x per week","2013","Couple + C. LE 16 ","(3b) higher tertiary education","173","0.13931683182276","0.119691999671977","0.158941663973544"
"Min 1x per week","2013","Couple + C. GT 16 ","(0) in school","17","","",""
"Min 1x per week","2013","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","2013","Couple + C. GT 16 ","(1b) general elementary school","10","","",""
"Min 1x per week","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","74","0.149821372635678","0.121192588573366","0.17845015669799"
"Min 1x per week","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","16","","",""
"Min 1x per week","2013","Couple + C. GT 16 ","(2a) intermediate vocational","78","0.11979368216469","0.0952971051935414","0.144290259135839"
"Min 1x per week","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","24","","",""
"Min 1x per week","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Min 1x per week","2013","Couple + C. GT 16 ","(3a) lower tertiary education","18","","",""
"Min 1x per week","2013","Couple + C. GT 16 ","(3b) higher tertiary education","36","0.139096266079711","0.100698511747624","0.177494020411798"
"Min 1x per week","2013","Couple + C. LE and GT 16","(0) in school","22","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","(1a) inadequately completed","8","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","(1b) general elementary school","32","0.257894019765267","0.192515140886279","0.323272898644255"
"Min 1x per week","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","50","0.145728069941668","0.107717553628142","0.183738586255193"
"Min 1x per week","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","16","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","63","0.157018954572439","0.122183135597228","0.191854773547649"
"Min 1x per week","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","9","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","19","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","16","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","28","","",""
"Min 1x per month","2013","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","2013","1-pers.-HH","(1a) inadequately completed","2","","",""
"Min 1x per month","2013","1-pers.-HH","(1b) general elementary school","5","","",""
"Min 1x per month","2013","1-pers.-HH","(1c) basic vocational qualification","11","","",""
"Min 1x per month","2013","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Min 1x per month","2013","1-pers.-HH","(2a) intermediate vocational","20","","",""
"Min 1x per month","2013","1-pers.-HH","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","2013","1-pers.-HH","(3a) lower tertiary education","6","","",""
"Min 1x per month","2013","1-pers.-HH","(3b) higher tertiary education","20","","",""
"Min 1x per month","2013","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","2013","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Min 1x per month","2013","(Married) couple without C. ","(1b) general elementary school","6","","",""
"Min 1x per month","2013","(Married) couple without C. ","(1c) basic vocational qualification","50","0.02308820154103","0.0170148375191462","0.0291615655629139"
"Min 1x per month","2013","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"Min 1x per month","2013","(Married) couple without C. ","(2a) intermediate vocational","53","0.0293345278793188","0.0215130526184989","0.0371560031401386"
"Min 1x per month","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per month","2013","(Married) couple without C. ","(3a) lower tertiary education","26","","",""
"Min 1x per month","2013","(Married) couple without C. ","(3b) higher tertiary education","34","0.0340806584698794","0.0241098825730452","0.0440514343667136"
"Min 1x per month","2013","Single parent ","(0) in school","2","","",""
"Min 1x per month","2013","Single parent ","(1a) inadequately completed","1","","",""
"Min 1x per month","2013","Single parent ","(1b) general elementary school","7","","",""
"Min 1x per month","2013","Single parent ","(1c) basic vocational qualification","12","","",""
"Min 1x per month","2013","Single parent ","(2b) intermediate general qualification","2","","",""
"Min 1x per month","2013","Single parent ","(2a) intermediate vocational","33","0.0281351775845809","0.0164020556578381","0.0398682995113237"
"Min 1x per month","2013","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Min 1x per month","2013","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"Min 1x per month","2013","Single parent ","(3a) lower tertiary education","5","","",""
"Min 1x per month","2013","Single parent ","(3b) higher tertiary education","12","","",""
"Min 1x per month","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","2013","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Min 1x per month","2013","Couple + C. LE 16 ","(1b) general elementary school","9","","",""
"Min 1x per month","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","41","0.0450403190982097","0.0325612081392465","0.0575194300571729"
"Min 1x per month","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"Min 1x per month","2013","Couple + C. LE 16 ","(2a) intermediate vocational","65","0.0372434539787427","0.0288518132655915","0.045635094691894"
"Min 1x per month","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Min 1x per month","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","25","","",""
"Min 1x per month","2013","Couple + C. LE 16 ","(3a) lower tertiary education","29","","",""
"Min 1x per month","2013","Couple + C. LE 16 ","(3b) higher tertiary education","40","0.0342071491034519","0.023906064960156","0.0445082332467477"
"Min 1x per month","2013","Couple + C. GT 16 ","(0) in school","2","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","(1b) general elementary school","6","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","16","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","(2a) intermediate vocational","25","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","(3a) lower tertiary education","7","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","(3b) higher tertiary education","9","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(0) in school","2","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","11","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","1","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","12","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","7","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"Rarely","2013","1-pers.-HH","(0) in school","","","",""
"Rarely","2013","1-pers.-HH","(1a) inadequately completed","1","","",""
"Rarely","2013","1-pers.-HH","(1b) general elementary school","10","","",""
"Rarely","2013","1-pers.-HH","(1c) basic vocational qualification","39","0.0431123295530502","0.0300864854099854","0.0561381736961151"
"Rarely","2013","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Rarely","2013","1-pers.-HH","(2a) intermediate vocational","52","0.0715119503264898","0.0532878980925534","0.0897360025604261"
"Rarely","2013","1-pers.-HH","(2c_gen) general maturity certificate","9","","",""
"Rarely","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","24","","",""
"Rarely","2013","1-pers.-HH","(3a) lower tertiary education","28","","",""
"Rarely","2013","1-pers.-HH","(3b) higher tertiary education","37","0.0703456390918746","0.0478628988988884","0.0928283792848609"
"Rarely","2013","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2013","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Rarely","2013","(Married) couple without C. ","(1b) general elementary school","23","","",""
"Rarely","2013","(Married) couple without C. ","(1c) basic vocational qualification","154","0.0704513062038681","0.0601025732586509","0.0808000391490853"
"Rarely","2013","(Married) couple without C. ","(2b) intermediate general qualification","8","","",""
"Rarely","2013","(Married) couple without C. ","(2a) intermediate vocational","145","0.0802313654852192","0.0676399161210788","0.0928228148493596"
"Rarely","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"Rarely","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","41","0.0924585162424476","0.067042673133847","0.117874359351048"
"Rarely","2013","(Married) couple without C. ","(3a) lower tertiary education","76","0.113163843798763","0.0905818265900205","0.135745861007506"
"Rarely","2013","(Married) couple without C. ","(3b) higher tertiary education","122","0.0729955141119874","0.0587002053819077","0.0872908228420671"
"Rarely","2013","Single parent ","(0) in school","3","","",""
"Rarely","2013","Single parent ","(1a) inadequately completed","4","","",""
"Rarely","2013","Single parent ","(1b) general elementary school","18","","",""
"Rarely","2013","Single parent ","(1c) basic vocational qualification","34","0.100006659390438","0.0708602544380313","0.129153064342845"
"Rarely","2013","Single parent ","(2b) intermediate general qualification","6","","",""
"Rarely","2013","Single parent ","(2a) intermediate vocational","45","0.0579881515433274","0.041404367361579","0.0745719357250757"
"Rarely","2013","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Rarely","2013","Single parent ","(2c_voc) vocational maturity certificate","21","","",""
"Rarely","2013","Single parent ","(3a) lower tertiary education","16","","",""
"Rarely","2013","Single parent ","(3b) higher tertiary education","22","","",""
"Rarely","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","2013","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"Rarely","2013","Couple + C. LE 16 ","(1b) general elementary school","28","","",""
"Rarely","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","106","0.0979568965622103","0.0800705536344736","0.115843239489947"
"Rarely","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Rarely","2013","Couple + C. LE 16 ","(2a) intermediate vocational","174","0.106833994334723","0.0931445918793809","0.120523396790065"
"Rarely","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","15","","",""
"Rarely","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","71","0.0843529593257352","0.0656255751709232","0.103080343480547"
"Rarely","2013","Couple + C. LE 16 ","(3a) lower tertiary education","61","0.131731384782814","0.103285473161019","0.160177296404609"
"Rarely","2013","Couple + C. LE 16 ","(3b) higher tertiary education","138","0.101999805480812","0.0848475835107289","0.119152027450894"
"Rarely","2013","Couple + C. GT 16 ","(0) in school","1","","",""
"Rarely","2013","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Rarely","2013","Couple + C. GT 16 ","(1b) general elementary school","11","","",""
"Rarely","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","60","0.113115601605336","0.0877084670372041","0.138522736173468"
"Rarely","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","4","","",""
"Rarely","2013","Couple + C. GT 16 ","(2a) intermediate vocational","59","0.0765914471090403","0.0565290284681566","0.096653865749924"
"Rarely","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","7","","",""
"Rarely","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","17","","",""
"Rarely","2013","Couple + C. GT 16 ","(3a) lower tertiary education","23","","",""
"Rarely","2013","Couple + C. GT 16 ","(3b) higher tertiary education","30","0.0827692174810857","0.052195761796627","0.113342673165544"
"Rarely","2013","Couple + C. LE and GT 16","(0) in school","4","","",""
"Rarely","2013","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Rarely","2013","Couple + C. LE and GT 16","(1b) general elementary school","19","","",""
"Rarely","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","32","0.0967861730005549","0.0649342217929052","0.128638124208205"
"Rarely","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"Rarely","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","50","0.105435654071897","0.076029338048067","0.134841970095727"
"Rarely","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Rarely","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","13","","",""
"Rarely","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","9","","",""
"Rarely","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","22","","",""
"Never","2013","1-pers.-HH","(0) in school","","","",""
"Never","2013","1-pers.-HH","(1a) inadequately completed","48","0.716200179990892","0.603978822716936","0.828421537264848"
"Never","2013","1-pers.-HH","(1b) general elementary school","319","0.837413526325003","0.800603457424477","0.87422359522553"
"Never","2013","1-pers.-HH","(1c) basic vocational qualification","720","0.764238777239733","0.737016442155285","0.791461112324181"
"Never","2013","1-pers.-HH","(2b) intermediate general qualification","28","","",""
"Never","2013","1-pers.-HH","(2a) intermediate vocational","445","0.577423350849567","0.542487815732844","0.612358885966289"
"Never","2013","1-pers.-HH","(2c_gen) general maturity certificate","36","0.255449731153904","0.190649999969554","0.320249462338253"
"Never","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","131","0.502276895376029","0.441963798461701","0.562589992290357"
"Never","2013","1-pers.-HH","(3a) lower tertiary education","179","0.586852896485901","0.532128008802006","0.641577784169795"
"Never","2013","1-pers.-HH","(3b) higher tertiary education","249","0.5099576779912","0.466008196200743","0.553907159781657"
"Never","2013","(Married) couple without C. ","(0) in school","","","",""
"Never","2013","(Married) couple without C. ","(1a) inadequately completed","55","0.776424355879868","0.680187004193302","0.872661707566435"
"Never","2013","(Married) couple without C. ","(1b) general elementary school","442","0.850887837007869","0.820301890669847","0.881473783345892"
"Never","2013","(Married) couple without C. ","(1c) basic vocational qualification","1746","0.733732226821547","0.71585769468608","0.751606758957013"
"Never","2013","(Married) couple without C. ","(2b) intermediate general qualification","64","0.548259418579095","0.454832409482486","0.641686427675704"
"Never","2013","(Married) couple without C. ","(2a) intermediate vocational","1085","0.573494837547724","0.550570793390119","0.596418881705329"
"Never","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","56","0.362661510601159","0.285205871853364","0.440117149348955"
"Never","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","271","0.471299725261001","0.42750203786089","0.515097412661113"
"Never","2013","(Married) couple without C. ","(3a) lower tertiary education","455","0.583537821262189","0.548397196262424","0.618678446261953"
"Never","2013","(Married) couple without C. ","(3b) higher tertiary education","732","0.560860357303418","0.533587337388198","0.588133377218639"
"Never","2013","Single parent ","(0) in school","5","","",""
"Never","2013","Single parent ","(1a) inadequately completed","15","","",""
"Never","2013","Single parent ","(1b) general elementary school","86","0.46169470933591","0.399897358236426","0.523492060435393"
"Never","2013","Single parent ","(1c) basic vocational qualification","173","0.458281266040447","0.409874745586149","0.506687786494744"
"Never","2013","Single parent ","(2b) intermediate general qualification","33","0.234372861444539","0.169142031454249","0.29960369143483"
"Never","2013","Single parent ","(2a) intermediate vocational","276","0.392189308295646","0.357546119178282","0.42683249741301"
"Never","2013","Single parent ","(2c_gen) general maturity certificate","28","","",""
"Never","2013","Single parent ","(2c_voc) vocational maturity certificate","89","0.401381431402731","0.339106487749213","0.46365637505625"
"Never","2013","Single parent ","(3a) lower tertiary education","63","0.479028284232553","0.395680089231342","0.562376479233764"
"Never","2013","Single parent ","(3b) higher tertiary education","108","0.470567070186633","0.406750949381033","0.534383190992233"
"Never","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2013","Couple + C. LE 16 ","(1a) inadequately completed","44","0.330743877459935","0.245493316896106","0.415994438023764"
"Never","2013","Couple + C. LE 16 ","(1b) general elementary school","123","0.359560604258638","0.310195523838838","0.408925684678439"
"Never","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","422","0.411625894966294","0.382013841939115","0.441237947993472"
"Never","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","36","0.309533061349052","0.227499202462849","0.391566920235254"
"Never","2013","Couple + C. LE 16 ","(2a) intermediate vocational","854","0.422794967175431","0.4009025545607","0.444687379790162"
"Never","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","62","0.235349502581625","0.174384618976787","0.296314386186463"
"Never","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","352","0.378497930104181","0.345815378649229","0.411180481559134"
"Never","2013","Couple + C. LE 16 ","(3a) lower tertiary education","271","0.545675745364042","0.503796537087875","0.587554953640209"
"Never","2013","Couple + C. LE 16 ","(3b) higher tertiary education","556","0.481889069998185","0.453570754481688","0.510207385514681"
"Never","2013","Couple + C. GT 16 ","(0) in school","4","","",""
"Never","2013","Couple + C. GT 16 ","(1a) inadequately completed","10","","",""
"Never","2013","Couple + C. GT 16 ","(1b) general elementary school","77","0.543421339393797","0.465997326336327","0.620845352451266"
"Never","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","331","0.51161076623536","0.471513588664906","0.551707943805815"
