"pli0165","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Never","2016","(1c) basic vocational qualification","East Germany","","","",""
"Never","2016","(2b) intermediate general qualification","West Germany","","","",""
"Never","2016","(2b) intermediate general qualification","East Germany","","","",""
"Never","2016","(2a) intermediate vocational","West Germany","","","",""
"Never","2016","(2a) intermediate vocational","East Germany","","","",""
"Never","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"Never","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Never","2016","(3a) lower tertiary education","West Germany","","","",""
"Never","2016","(3a) lower tertiary education","East Germany","","","",""
"Never","2016","(3b) higher tertiary education","West Germany","","","",""
"Never","2016","(3b) higher tertiary education","East Germany","","","",""
"Daily","2017","(0) in school","West Germany","11","","",""
"Daily","2017","(0) in school","East Germany","2","","",""
"Daily","2017","(1a) inadequately completed","West Germany","926","0.465390159113354","0.442896547903843","0.487883770322866"
"Daily","2017","(1a) inadequately completed","East Germany","147","0.536948199130034","0.479559011662678","0.594337386597389"
"Daily","2017","(1b) general elementary school","West Germany","614","0.677421854237925","0.647554252512028","0.707289455963822"
"Daily","2017","(1b) general elementary school","East Germany","84","0.492089078539756","0.409570037264477","0.574608119815035"
"Daily","2017","(1c) basic vocational qualification","West Germany","46","0.562504659771373","0.447918643497826","0.677090676044921"
"Daily","2017","(1c) basic vocational qualification","East Germany","16","","",""
"Daily","2017","(2b) intermediate general qualification","West Germany","9","","",""
"Daily","2017","(2b) intermediate general qualification","East Germany","","","",""
"Daily","2017","(2a) intermediate vocational","West Germany","","","",""
"Daily","2017","(2a) intermediate vocational","East Germany","1","","",""
"Daily","2017","(2c_gen) general maturity certificate","West Germany","438","0.686902659109406","0.651387421105159","0.722417897113654"
"Daily","2017","(2c_gen) general maturity certificate","East Germany","67","0.510997726018918","0.41628221096111","0.605713241076727"
"Daily","2017","(2c_voc) vocational maturity certificate","West Germany","81","0.650477626948215","0.564807722537385","0.736147531359046"
"Daily","2017","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Daily","2017","(3a) lower tertiary education","West Germany","","","",""
"Daily","2017","(3a) lower tertiary education","East Germany","","","",""
"Daily","2017","(3b) higher tertiary education","West Germany","584","0.737681398254468","0.70740622588974","0.767956570619197"
"Daily","2017","(3b) higher tertiary education","East Germany","81","0.697547901823623","0.614673118384709","0.780422685262537"
"Min 1x per week","2017","(0) in school","West Germany","3","","",""
"Min 1x per week","2017","(0) in school","East Germany","","","",""
"Min 1x per week","2017","(1a) inadequately completed","West Germany","346","0.179430279307769","0.162126629298577","0.196733929316961"
"Min 1x per week","2017","(1a) inadequately completed","East Germany","51","0.137502229802975","0.0978668564897242","0.177137603116226"
"Min 1x per week","2017","(1b) general elementary school","West Germany","141","0.146718383116028","0.124111445280379","0.169325320951677"
"Min 1x per week","2017","(1b) general elementary school","East Germany","28","","",""
"Min 1x per week","2017","(1c) basic vocational qualification","West Germany","11","","",""
"Min 1x per week","2017","(1c) basic vocational qualification","East Germany","3","","",""
"Min 1x per week","2017","(2b) intermediate general qualification","West Germany","1","","",""
"Min 1x per week","2017","(2b) intermediate general qualification","East Germany","1","","",""
"Min 1x per week","2017","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per week","2017","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per week","2017","(2c_gen) general maturity certificate","West Germany","94","0.125432598970203","0.100067924431636","0.150797273508771"
"Min 1x per week","2017","(2c_gen) general maturity certificate","East Germany","22","","",""
"Min 1x per week","2017","(2c_voc) vocational maturity certificate","West Germany","21","","",""
"Min 1x per week","2017","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"Min 1x per week","2017","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per week","2017","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per week","2017","(3b) higher tertiary education","West Germany","114","0.125133137947094","0.102361471434101","0.147904804460087"
"Min 1x per week","2017","(3b) higher tertiary education","East Germany","19","","",""
"Min 1x per month","2017","(0) in school","West Germany","3","","",""
"Min 1x per month","2017","(0) in school","East Germany","","","",""
"Min 1x per month","2017","(1a) inadequately completed","West Germany","66","0.0415851705553743","0.0325823598640936","0.050587981246655"
"Min 1x per month","2017","(1a) inadequately completed","East Germany","12","","",""
"Min 1x per month","2017","(1b) general elementary school","West Germany","23","","",""
"Min 1x per month","2017","(1b) general elementary school","East Germany","5","","",""
"Min 1x per month","2017","(1c) basic vocational qualification","West Germany","2","","",""
"Min 1x per month","2017","(1c) basic vocational qualification","East Germany","1","","",""
"Min 1x per month","2017","(2b) intermediate general qualification","West Germany","1","","",""
"Min 1x per month","2017","(2b) intermediate general qualification","East Germany","","","",""
"Min 1x per month","2017","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per month","2017","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per month","2017","(2c_gen) general maturity certificate","West Germany","19","","",""
"Min 1x per month","2017","(2c_gen) general maturity certificate","East Germany","3","","",""
"Min 1x per month","2017","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"Min 1x per month","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Min 1x per month","2017","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per month","2017","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per month","2017","(3b) higher tertiary education","West Germany","14","","",""
"Min 1x per month","2017","(3b) higher tertiary education","East Germany","2","","",""
"Rarely","2017","(0) in school","West Germany","1","","",""
"Rarely","2017","(0) in school","East Germany","1","","",""
"Rarely","2017","(1a) inadequately completed","West Germany","118","0.0677721400992049","0.0564372124874525","0.0791070677109574"
"Rarely","2017","(1a) inadequately completed","East Germany","9","","",""
"Rarely","2017","(1b) general elementary school","West Germany","45","0.0376184105661563","0.0254613899426934","0.0497754311896192"
"Rarely","2017","(1b) general elementary school","East Germany","7","","",""
"Rarely","2017","(1c) basic vocational qualification","West Germany","4","","",""
"Rarely","2017","(1c) basic vocational qualification","East Germany","","","",""
"Rarely","2017","(2b) intermediate general qualification","West Germany","","","",""
"Rarely","2017","(2b) intermediate general qualification","East Germany","","","",""
"Rarely","2017","(2a) intermediate vocational","West Germany","","","",""
"Rarely","2017","(2a) intermediate vocational","East Germany","","","",""
"Rarely","2017","(2c_gen) general maturity certificate","West Germany","51","0.0716053551089144","0.0518599292043004","0.0913507810135284"
"Rarely","2017","(2c_gen) general maturity certificate","East Germany","3","","",""
"Rarely","2017","(2c_voc) vocational maturity certificate","West Germany","5","","",""
"Rarely","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely","2017","(3a) lower tertiary education","West Germany","","","",""
"Rarely","2017","(3a) lower tertiary education","East Germany","","","",""
"Rarely","2017","(3b) higher tertiary education","West Germany","44","0.0423242368047455","0.0284681217793863","0.0561803518301048"
"Rarely","2017","(3b) higher tertiary education","East Germany","4","","",""
"Never","2017","(0) in school","West Germany","","","",""
"Never","2017","(0) in school","East Germany","1","","",""
"Never","2017","(1a) inadequately completed","West Germany","433","0.245822250924297","0.226405365625998","0.265239136222597"
"Never","2017","(1a) inadequately completed","East Germany","71","0.199911972160416","0.15388235319717","0.245941591123662"
"Never","2017","(1b) general elementary school","West Germany","118","0.114833521460737","0.0944630959847929","0.135203946936682"
"Never","2017","(1b) general elementary school","East Germany","17","","",""
"Never","2017","(1c) basic vocational qualification","West Germany","9","","",""
"Never","2017","(1c) basic vocational qualification","East Germany","","","",""
"Never","2017","(2b) intermediate general qualification","West Germany","","","",""
"Never","2017","(2b) intermediate general qualification","East Germany","","","",""
"Never","2017","(2a) intermediate vocational","West Germany","","","",""
"Never","2017","(2a) intermediate vocational","East Germany","","","",""
"Never","2017","(2c_gen) general maturity certificate","West Germany","53","0.0779695229401203","0.0574360449131454","0.0985030009670951"
"Never","2017","(2c_gen) general maturity certificate","East Germany","12","","",""
"Never","2017","(2c_voc) vocational maturity certificate","West Germany","10","","",""
"Never","2017","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Never","2017","(3a) lower tertiary education","West Germany","","","",""
"Never","2017","(3a) lower tertiary education","East Germany","","","",""
"Never","2017","(3b) higher tertiary education","West Germany","55","0.0683003824242433","0.0509388846009753","0.0856618802475113"
"Never","2017","(3b) higher tertiary education","East Germany","12","","",""
"Daily","2018","(0) in school","West Germany","3","","",""
"Daily","2018","(0) in school","East Germany","1","","",""
"Daily","2018","(1a) inadequately completed","West Germany","726","0.582232954129784","0.555001031821667","0.6094648764379"
"Daily","2018","(1a) inadequately completed","East Germany","107","0.518847733636386","0.451748197292419","0.585947269980353"
"Daily","2018","(1b) general elementary school","West Germany","440","0.71826261989821","0.683218907734973","0.753306332061447"
"Daily","2018","(1b) general elementary school","East Germany","67","0.630457591470559","0.53769102059675","0.723224162344368"
"Daily","2018","(1c) basic vocational qualification","West Germany","45","0.833460458343446","0.736741447568902","0.930179469117989"
"Daily","2018","(1c) basic vocational qualification","East Germany","4","","",""
"Daily","2018","(2b) intermediate general qualification","West Germany","12","","",""
"Daily","2018","(2b) intermediate general qualification","East Germany","","","",""
"Daily","2018","(2a) intermediate vocational","West Germany","","","",""
"Daily","2018","(2a) intermediate vocational","East Germany","","","",""
"Daily","2018","(2c_gen) general maturity certificate","West Germany","344","0.700284900420912","0.659427924532174","0.741141876309649"
"Daily","2018","(2c_gen) general maturity certificate","East Germany","51","0.654005909274919","0.544884029698008","0.76312778885183"
"Daily","2018","(2c_voc) vocational maturity certificate","West Germany","53","0.710729707094767","0.60811216427922","0.813347249910315"
"Daily","2018","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Daily","2018","(3a) lower tertiary education","West Germany","","","",""
"Daily","2018","(3a) lower tertiary education","East Germany","","","",""
"Daily","2018","(3b) higher tertiary education","West Germany","431","0.781462021292075","0.747476704518564","0.815447338065587"
"Daily","2018","(3b) higher tertiary education","East Germany","70","0.8111730446788","0.732055479263972","0.890290610093628"
"Min 1x per week","2018","(0) in school","West Germany","","","",""
"Min 1x per week","2018","(0) in school","East Germany","","","",""
"Min 1x per week","2018","(1a) inadequately completed","West Germany","215","0.186004103600547","0.164519111960055","0.20748909524104"
"Min 1x per week","2018","(1a) inadequately completed","East Germany","40","0.22932842638032","0.172870892357718","0.285785960402922"
"Min 1x per week","2018","(1b) general elementary school","West Germany","96","0.14602617693991","0.118516602453444","0.173535751426376"
"Min 1x per week","2018","(1b) general elementary school","East Germany","13","","",""
"Min 1x per week","2018","(1c) basic vocational qualification","West Germany","5","","",""
"Min 1x per week","2018","(1c) basic vocational qualification","East Germany","8","","",""
"Min 1x per week","2018","(2b) intermediate general qualification","West Germany","2","","",""
"Min 1x per week","2018","(2b) intermediate general qualification","East Germany","1","","",""
"Min 1x per week","2018","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per week","2018","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per week","2018","(2c_gen) general maturity certificate","West Germany","83","0.166767895371093","0.133523859124928","0.200011931617258"
"Min 1x per week","2018","(2c_gen) general maturity certificate","East Germany","13","","",""
"Min 1x per week","2018","(2c_voc) vocational maturity certificate","West Germany","12","","",""
"Min 1x per week","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Min 1x per week","2018","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per week","2018","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per week","2018","(3b) higher tertiary education","West Germany","80","0.146200534594141","0.117145169109073","0.175255900079209"
"Min 1x per week","2018","(3b) higher tertiary education","East Germany","13","","",""
"Min 1x per month","2018","(0) in school","West Germany","","","",""
"Min 1x per month","2018","(0) in school","East Germany","","","",""
"Min 1x per month","2018","(1a) inadequately completed","West Germany","45","0.0262003022358139","0.0173806636918758","0.035019940779752"
"Min 1x per month","2018","(1a) inadequately completed","East Germany","5","","",""
"Min 1x per month","2018","(1b) general elementary school","West Germany","23","","",""
"Min 1x per month","2018","(1b) general elementary school","East Germany","4","","",""
"Min 1x per month","2018","(1c) basic vocational qualification","West Germany","1","","",""
"Min 1x per month","2018","(1c) basic vocational qualification","East Germany","1","","",""
"Min 1x per month","2018","(2b) intermediate general qualification","West Germany","","","",""
"Min 1x per month","2018","(2b) intermediate general qualification","East Germany","","","",""
"Min 1x per month","2018","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per month","2018","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per month","2018","(2c_gen) general maturity certificate","West Germany","10","","",""
"Min 1x per month","2018","(2c_gen) general maturity certificate","East Germany","2","","",""
"Min 1x per month","2018","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"Min 1x per month","2018","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Min 1x per month","2018","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per month","2018","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per month","2018","(3b) higher tertiary education","West Germany","9","","",""
"Min 1x per month","2018","(3b) higher tertiary education","East Germany","2","","",""
"Rarely","2018","(0) in school","West Germany","","","",""
"Rarely","2018","(0) in school","East Germany","","","",""
"Rarely","2018","(1a) inadequately completed","West Germany","78","0.0614704517791812","0.0482081167080738","0.0747327868502887"
"Rarely","2018","(1a) inadequately completed","East Germany","12","","",""
"Rarely","2018","(1b) general elementary school","West Germany","20","","",""
"Rarely","2018","(1b) general elementary school","East Germany","3","","",""
"Rarely","2018","(1c) basic vocational qualification","West Germany","3","","",""
"Rarely","2018","(1c) basic vocational qualification","East Germany","","","",""
"Rarely","2018","(2b) intermediate general qualification","West Germany","1","","",""
"Rarely","2018","(2b) intermediate general qualification","East Germany","","","",""
"Rarely","2018","(2a) intermediate vocational","West Germany","","","",""
"Rarely","2018","(2a) intermediate vocational","East Germany","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","West Germany","19","","",""
"Rarely","2018","(2c_gen) general maturity certificate","East Germany","2","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely","2018","(3a) lower tertiary education","West Germany","","","",""
"Rarely","2018","(3a) lower tertiary education","East Germany","","","",""
"Rarely","2018","(3b) higher tertiary education","West Germany","26","","",""
"Rarely","2018","(3b) higher tertiary education","East Germany","1","","",""
"Never","2018","(0) in school","West Germany","","","",""
"Never","2018","(0) in school","East Germany","1","","",""
"Never","2018","(1a) inadequately completed","West Germany","196","0.144092188254674","0.124701352314783","0.163483024194565"
"Never","2018","(1a) inadequately completed","East Germany","49","0.1699350262523","0.119497266933871","0.220372785570728"
"Never","2018","(1b) general elementary school","West Germany","54","0.0864122166295179","0.0645240719549661","0.10830036130407"
"Never","2018","(1b) general elementary school","East Germany","17","","",""
"Never","2018","(1c) basic vocational qualification","West Germany","3","","",""
"Never","2018","(1c) basic vocational qualification","East Germany","2","","",""
"Never","2018","(2b) intermediate general qualification","West Germany","","","",""
"Never","2018","(2b) intermediate general qualification","East Germany","","","",""
"Never","2018","(2a) intermediate vocational","West Germany","","","",""
"Never","2018","(2a) intermediate vocational","East Germany","","","",""
"Never","2018","(2c_gen) general maturity certificate","West Germany","27","","",""
"Never","2018","(2c_gen) general maturity certificate","East Germany","5","","",""
"Never","2018","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"Never","2018","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"Never","2018","(3a) lower tertiary education","West Germany","","","",""
"Never","2018","(3a) lower tertiary education","East Germany","","","",""
"Never","2018","(3b) higher tertiary education","West Germany","22","","",""
"Never","2018","(3b) higher tertiary education","East Germany","8","","",""
"Daily","2019","(0) in school","West Germany","","","",""
"Daily","2019","(0) in school","East Germany","","","",""
"Daily","2019","(1a) inadequately completed","West Germany","764","0.627185640554296","0.599872023474192","0.6544992576344"
"Daily","2019","(1a) inadequately completed","East Germany","112","0.590895672895459","0.519267933481449","0.662523412309469"
"Daily","2019","(1b) general elementary school","West Germany","432","0.74523792118696","0.710078885907944","0.780396956465976"
"Daily","2019","(1b) general elementary school","East Germany","54","0.678736978154396","0.581173363936051","0.776300592372742"
"Daily","2019","(1c) basic vocational qualification","West Germany","42","0.796290034010008","0.689849137306878","0.902730930713138"
"Daily","2019","(1c) basic vocational qualification","East Germany","6","","",""
"Daily","2019","(2b) intermediate general qualification","West Germany","21","","",""
"Daily","2019","(2b) intermediate general qualification","East Germany","4","","",""
"Daily","2019","(2a) intermediate vocational","West Germany","1","","",""
"Daily","2019","(2a) intermediate vocational","East Germany","","","",""
"Daily","2019","(2c_gen) general maturity certificate","West Germany","302","0.713106281078794","0.669430856659615","0.756781705497972"
"Daily","2019","(2c_gen) general maturity certificate","East Germany","44","0.666551403564464","0.55013636488791","0.782966442241018"
"Daily","2019","(2c_voc) vocational maturity certificate","West Germany","58","0.740145532767863","0.643438468384148","0.836852597151578"
"Daily","2019","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"Daily","2019","(3a) lower tertiary education","West Germany","","","",""
"Daily","2019","(3a) lower tertiary education","East Germany","","","",""
"Daily","2019","(3b) higher tertiary education","West Germany","401","0.812451120067832","0.778606199494538","0.846296040641127"
"Daily","2019","(3b) higher tertiary education","East Germany","64","0.825114694651246","0.743391964768536","0.906837424533956"
"Min 1x per week","2019","(0) in school","West Germany","","","",""
"Min 1x per week","2019","(0) in school","East Germany","","","",""
"Min 1x per week","2019","(1a) inadequately completed","West Germany","208","0.190177503339655","0.16801038003836","0.21234462664095"
"Min 1x per week","2019","(1a) inadequately completed","East Germany","29","","",""
"Min 1x per week","2019","(1b) general elementary school","West Germany","89","0.141552011144079","0.113424124640332","0.169679897647826"
"Min 1x per week","2019","(1b) general elementary school","East Germany","13","","",""
"Min 1x per week","2019","(1c) basic vocational qualification","West Germany","8","","",""
"Min 1x per week","2019","(1c) basic vocational qualification","East Germany","2","","",""
"Min 1x per week","2019","(2b) intermediate general qualification","West Germany","4","","",""
"Min 1x per week","2019","(2b) intermediate general qualification","East Germany","","","",""
"Min 1x per week","2019","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per week","2019","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per week","2019","(2c_gen) general maturity certificate","West Germany","61","0.14553586442917","0.11148474316589","0.179586985692451"
"Min 1x per week","2019","(2c_gen) general maturity certificate","East Germany","11","","",""
"Min 1x per week","2019","(2c_voc) vocational maturity certificate","West Germany","13","","",""
"Min 1x per week","2019","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Min 1x per week","2019","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per week","2019","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per week","2019","(3b) higher tertiary education","West Germany","61","0.114371224597349","0.0867767654654426","0.141965683729255"
"Min 1x per week","2019","(3b) higher tertiary education","East Germany","8","","",""
"Min 1x per month","2019","(0) in school","West Germany","","","",""
"Min 1x per month","2019","(0) in school","East Germany","","","",""
"Min 1x per month","2019","(1a) inadequately completed","West Germany","19","","",""
"Min 1x per month","2019","(1a) inadequately completed","East Germany","2","","",""
"Min 1x per month","2019","(1b) general elementary school","West Germany","13","","",""
"Min 1x per month","2019","(1b) general elementary school","East Germany","2","","",""
"Min 1x per month","2019","(1c) basic vocational qualification","West Germany","","","",""
"Min 1x per month","2019","(1c) basic vocational qualification","East Germany","1","","",""
"Min 1x per month","2019","(2b) intermediate general qualification","West Germany","","","",""
"Min 1x per month","2019","(2b) intermediate general qualification","East Germany","","","",""
"Min 1x per month","2019","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per month","2019","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per month","2019","(2c_gen) general maturity certificate","West Germany","10","","",""
"Min 1x per month","2019","(2c_gen) general maturity certificate","East Germany","","","",""
"Min 1x per month","2019","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"Min 1x per month","2019","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Min 1x per month","2019","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per month","2019","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per month","2019","(3b) higher tertiary education","West Germany","6","","",""
"Min 1x per month","2019","(3b) higher tertiary education","East Germany","1","","",""
"Rarely","2019","(0) in school","West Germany","","","",""
"Rarely","2019","(0) in school","East Germany","","","",""
"Rarely","2019","(1a) inadequately completed","West Germany","69","0.0627705541017541","0.0490700738461591","0.0764710343573491"
"Rarely","2019","(1a) inadequately completed","East Germany","12","","",""
"Rarely","2019","(1b) general elementary school","West Germany","22","","",""
"Rarely","2019","(1b) general elementary school","East Germany","6","","",""
"Rarely","2019","(1c) basic vocational qualification","West Germany","3","","",""
"Rarely","2019","(1c) basic vocational qualification","East Germany","1","","",""
"Rarely","2019","(2b) intermediate general qualification","West Germany","1","","",""
"Rarely","2019","(2b) intermediate general qualification","East Germany","","","",""
"Rarely","2019","(2a) intermediate vocational","West Germany","","","",""
"Rarely","2019","(2a) intermediate vocational","East Germany","","","",""
"Rarely","2019","(2c_gen) general maturity certificate","West Germany","21","","",""
"Rarely","2019","(2c_gen) general maturity certificate","East Germany","1","","",""
"Rarely","2019","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"Rarely","2019","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely","2019","(3a) lower tertiary education","West Germany","","","",""
"Rarely","2019","(3a) lower tertiary education","East Germany","","","",""
"Rarely","2019","(3b) higher tertiary education","West Germany","22","","",""
"Rarely","2019","(3b) higher tertiary education","East Germany","8","","",""
"Never","2019","(0) in school","West Germany","","","",""
"Never","2019","(0) in school","East Germany","","","",""
"Never","2019","(1a) inadequately completed","West Germany","144","0.10060674712236","0.0836155799102699","0.11759791433445"
"Never","2019","(1a) inadequately completed","East Germany","26","","",""
"Never","2019","(1b) general elementary school","West Germany","34","0.0587901928246262","0.0398092513802413","0.0777711342690112"
"Never","2019","(1b) general elementary school","East Germany","13","","",""
"Never","2019","(1c) basic vocational qualification","West Germany","2","","",""
"Never","2019","(1c) basic vocational qualification","East Germany","2","","",""
"Never","2019","(2b) intermediate general qualification","West Germany","1","","",""
"Never","2019","(2b) intermediate general qualification","East Germany","","","",""
"Never","2019","(2a) intermediate vocational","West Germany","","","",""
"Never","2019","(2a) intermediate vocational","East Germany","","","",""
"Never","2019","(2c_gen) general maturity certificate","West Germany","18","","",""
"Never","2019","(2c_gen) general maturity certificate","East Germany","7","","",""
"Never","2019","(2c_voc) vocational maturity certificate","West Germany","5","","",""
"Never","2019","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Never","2019","(3a) lower tertiary education","West Germany","","","",""
"Never","2019","(3a) lower tertiary education","East Germany","","","",""
"Never","2019","(3b) higher tertiary education","West Germany","21","","",""
"Never","2019","(3b) higher tertiary education","East Germany","2","","",""
