"pli0165","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Daily","2017","16-34 y.","Single parent ","115","0.540632148110053","0.46679748469449","0.614466811525616","1"
"Daily","2017","16-34 y.","Couple + C. LE 16 ","718","0.557442202962291","0.530114558366254","0.584769847558329","1"
"Daily","2017","16-34 y.","Couple + C. GT 16 ","25","","","","1"
"Daily","2017","16-34 y.","Couple + C. LE and GT 16","106","0.640234883694202","0.564435282152296","0.716034485236108","1"
"Daily","2017","35-65 y.","1-pers.-HH","110","0.585122335116522","0.514124420529711","0.656120249703333","1"
"Daily","2017","35-65 y.","(Married) couple without C. ","34","0.406936509423163","0.291022088991846","0.52285092985448","1"
"Daily","2017","35-65 y.","Couple + C. LE 16 ","590","0.581871022942174","0.551556124858388","0.61218592102596","1"
"Daily","2017","35-65 y.","Couple + C. GT 16 ","33","0.609248410965308","0.490633580715433","0.727863241215184","1"
"Daily","2017","35-65 y.","Couple + C. LE and GT 16","235","0.432251947258565","0.387795453493666","0.476708441023465","1"
"Daily","2017","66 and older","(Married) couple without C. ","3","","","","1"
"Daily","2017","66 and older","Single parent ","","","","","1"
"Daily","2017","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","2017","66 and older","Couple + C. GT 16 ","2","","","","1"
"Daily","2017","66 and older","Couple + C. LE and GT 16","2","","","","1"
"Min 1x per month","2017","16-34 y.","1-pers.-HH","32","0.0460705296269283","0.0325753720686628","0.0595656871851939","3"
"Min 1x per month","2017","16-34 y.","(Married) couple without C. ","8","","","","3"
"Min 1x per month","2017","16-34 y.","Single parent ","6","","","","3"
"Min 1x per month","2017","16-34 y.","Couple + C. LE 16 ","41","0.0372546817709727","0.0268347849954811","0.0476745785464643","3"
"Min 1x per month","2017","16-34 y.","Couple + C. GT 16 ","1","","","","3"
"Min 1x per month","2017","35-65 y.","Couple + C. GT 16 ","2","","","","3"
"Min 1x per month","2017","35-65 y.","Couple + C. LE and GT 16","10","","","","3"
"Min 1x per month","2017","66 and older","1-pers.-HH","","","","","3"
"Min 1x per month","2017","66 and older","(Married) couple without C. ","","","","","3"
"Min 1x per month","2017","16-34 y.","Couple + C. LE and GT 16","3","","","","3"
"Min 1x per month","2017","35-65 y.","1-pers.-HH","6","","","","3"
"Min 1x per month","2017","35-65 y.","(Married) couple without C. ","1","","","","3"
"Min 1x per month","2017","35-65 y.","Single parent ","8","","","","3"
"Min 1x per month","2017","35-65 y.","Couple + C. LE 16 ","28","","","","3"
"Min 1x per month","2017","66 and older","Single parent ","","","","","3"
"Min 1x per month","2017","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2017","66 and older","Couple + C. GT 16 ","1","","","","3"
"Min 1x per month","2017","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2017","16-34 y.","1-pers.-HH","162","0.160942044014985","0.137286172092195","0.184597915937775","2"
"Min 1x per week","2017","16-34 y.","(Married) couple without C. ","15","","","","2"
"Min 1x per week","2017","16-34 y.","Single parent ","24","","","","2"
"Min 1x per week","2017","16-34 y.","Couple + C. LE 16 ","241","0.196243150944125","0.17439187117206","0.218094430716191","2"
"Min 1x per week","2017","35-65 y.","Couple + C. GT 16 ","7","","","","2"
"Min 1x per week","2017","35-65 y.","Couple + C. LE and GT 16","83","0.173769599857456","0.139765883318372","0.207773316396539","2"
"Min 1x per week","2017","66 and older","1-pers.-HH","","","","","2"
"Min 1x per week","2017","16-34 y.","Couple + C. GT 16 ","2","","","","2"
"Min 1x per week","2017","16-34 y.","Couple + C. LE and GT 16","23","","","","2"
"Min 1x per week","2017","35-65 y.","1-pers.-HH","26","","","","2"
"Min 1x per week","2017","35-65 y.","(Married) couple without C. ","14","","","","2"
"Min 1x per week","2017","35-65 y.","Single parent ","29","","","","2"
"Min 1x per week","2017","35-65 y.","Couple + C. LE 16 ","197","0.175080237164704","0.151723507626879","0.198436966702528","2"
"Min 1x per week","2017","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2017","66 and older","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2017","66 and older","Single parent ","","","","","2"
"Min 1x per week","2017","66 and older","(Married) couple without C. ","","","","","2"
"Min 1x per week","2017","66 and older","Couple + C. LE and GT 16","","","","","2"
"Never","2017","16-34 y.","1-pers.-HH","94","0.123585955507032","0.102400029652091","0.144771881361973","5"
"Never","2017","16-34 y.","(Married) couple without C. ","12","","","","5"
"Never","2017","16-34 y.","Single parent ","23","","","","5"
"Never","2017","16-34 y.","Couple + C. LE 16 ","206","0.167035128495184","0.146512426878437","0.18755783011193","5"
"Never","2017","16-34 y.","Couple + C. GT 16 ","5","","","","5"
"Never","2017","16-34 y.","Couple + C. LE and GT 16","18","","","","5"
"Never","2017","35-65 y.","1-pers.-HH","30","0.180500963040807","0.125079726387309","0.235922199694304","5"
"Never","2017","35-65 y.","(Married) couple without C. ","16","","","","5"
"Never","2017","35-65 y.","Single parent ","47","0.241315378404312","0.183026451714576","0.299604305094048","5"
"Never","2017","35-65 y.","Couple + C. LE 16 ","134","0.145182409152987","0.123531240683548","0.166833577622427","5"
"Never","2017","35-65 y.","Couple + C. GT 16 ","19","","","","5"
"Never","2017","35-65 y.","Couple + C. LE and GT 16","117","0.276355762867179","0.236224232796617","0.316487292937741","5"
"Never","2017","66 and older","1-pers.-HH","3","","","","5"
"Never","2017","66 and older","(Married) couple without C. ","7","","","","5"
"Never","2017","66 and older","Single parent ","7","","","","5"
"Never","2017","66 and older","Couple + C. LE 16 ","2","","","","5"
"Never","2017","66 and older","Couple + C. GT 16 ","1","","","","5"
"Never","2017","66 and older","Couple + C. LE and GT 16","1","","","","5"
"Rarely","2017","16-34 y.","1-pers.-HH","43","0.04774465512962","0.0340185502243444","0.0614707600348957","4"
"Rarely","2017","16-34 y.","(Married) couple without C. ","7","","","","4"
"Rarely","2017","16-34 y.","Single parent ","7","","","","4"
"Rarely","2017","16-34 y.","Couple + C. LE 16 ","63","0.042024835827427","0.0309853863123798","0.0530642853424742","4"
"Rarely","2017","16-34 y.","Couple + C. GT 16 ","2","","","","4"
"Rarely","2017","16-34 y.","Couple + C. LE and GT 16","4","","","","4"
"Rarely","2017","35-65 y.","1-pers.-HH","13","","","","4"
"Rarely","2017","35-65 y.","(Married) couple without C. ","4","","","","4"
"Rarely","2017","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","2017","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely","2017","35-65 y.","Couple + C. GT 16 ","4","","","","4"
"Rarely","2017","35-65 y.","Couple + C. LE and GT 16","32","0.0681257318128596","0.0455145557508323","0.0907369078748868","4"
"Rarely","2017","66 and older","1-pers.-HH","","","","","4"
"Rarely","2017","66 and older","(Married) couple without C. ","","","","","4"
"Rarely","2017","66 and older","Single parent ","","","","","4"
"Rarely","2017","66 and older","Couple + C. LE and GT 16","","","","","4"
"Rarely","2017","35-65 y.","Single parent ","20","","","","4"
"Rarely","2017","35-65 y.","Couple + C. LE 16 ","68","0.0705558418599646","0.0548172542955056","0.0862944294244237","4"
"Daily","2018","16-34 y.","1-pers.-HH","481","0.738537457514524","0.704519355456866","0.772555559572183","1"
"Daily","2018","16-34 y.","(Married) couple without C. ","51","0.61424199786673","0.499386769085482","0.729097226647978","1"
"Daily","2018","16-34 y.","Single parent ","94","0.601949397665536","0.523874980258505","0.680023815072568","1"
"Daily","2018","35-65 y.","Couple + C. LE and GT 16","245","0.560892545277121","0.512971672186018","0.608813418368224","1"
"Daily","2018","35-65 y.","Couple + C. GT 16 ","26","","","","1"
"Daily","2018","66 and older","Single parent ","","","","","1"
"Daily","2018","16-34 y.","Couple + C. LE and GT 16","68","0.639333962540928","0.545217715073962","0.733450210007894","1"
"Daily","2018","66 and older","(Married) couple without C. ","3","","","","1"
"Daily","2018","35-65 y.","Couple + C. LE 16 ","508","0.590389778302789","0.556974795985609","0.62380476061997","1"
"Daily","2018","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","2018","16-34 y.","Couple + C. LE 16 ","545","0.63583267418636","0.603017102339906","0.668648246032814","1"
"Daily","2018","16-34 y.","Couple + C. GT 16 ","20","","","","1"
"Daily","2018","66 and older","Couple + C. LE and GT 16","","","","","1"
"Daily","2018","35-65 y.","1-pers.-HH","82","0.522931404251277","0.440488874225763","0.605373934276791","1"
"Daily","2018","35-65 y.","(Married) couple without C. ","35","0.570077944043984","0.439241501040635","0.700914387047334","1"
"Daily","2018","35-65 y.","Single parent ","98","0.547702907139371","0.473749550959496","0.621656263319246","1"
"Daily","2018","66 and older","1-pers.-HH","","","","","1"
"Daily","2018","66 and older","Couple + C. GT 16 ","2","","","","1"
"Min 1x per month","2018","35-65 y.","Couple + C. GT 16 ","2","","","","3"
"Min 1x per month","2018","35-65 y.","Couple + C. LE and GT 16","14","","","","3"
"Min 1x per month","2018","16-34 y.","1-pers.-HH","11","","","","3"
"Min 1x per month","2018","16-34 y.","(Married) couple without C. ","3","","","","3"
"Min 1x per month","2018","16-34 y.","Single parent ","3","","","","3"
"Min 1x per month","2018","16-34 y.","Couple + C. LE 16 ","20","","","","3"
"Min 1x per month","2018","66 and older","1-pers.-HH","1","","","","3"
"Min 1x per month","2018","66 and older","(Married) couple without C. ","","","","","3"
"Min 1x per month","2018","66 and older","Single parent ","","","","","3"
"Min 1x per month","2018","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2018","66 and older","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2018","16-34 y.","Couple + C. GT 16 ","1","","","","3"
"Min 1x per month","2018","16-34 y.","Couple + C. LE and GT 16","5","","","","3"
"Min 1x per month","2018","35-65 y.","1-pers.-HH","9","","","","3"
"Min 1x per month","2018","35-65 y.","(Married) couple without C. ","1","","","","3"
"Min 1x per month","2018","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2018","35-65 y.","Single parent ","7","","","","3"
"Min 1x per month","2018","35-65 y.","Couple + C. LE 16 ","29","","","","3"
"Min 1x per week","2018","35-65 y.","Couple + C. LE and GT 16","73","0.170506246588423","0.134192070925894","0.206820422250953","2"
"Min 1x per week","2018","66 and older","1-pers.-HH","","","","","2"
"Min 1x per week","2018","35-65 y.","(Married) couple without C. ","7","","","","2"
"Min 1x per week","2018","35-65 y.","Single parent ","30","0.176830328530521","0.120141625062819","0.233519031998222","2"
"Min 1x per week","2018","16-34 y.","1-pers.-HH","91","0.150000132633885","0.122357823039543","0.177642442228227","2"
"Min 1x per week","2018","16-34 y.","(Married) couple without C. ","10","","","","2"
"Min 1x per week","2018","16-34 y.","Single parent ","31","0.260373983667369","0.190379389344762","0.330368577989976","2"
"Min 1x per week","2018","16-34 y.","Couple + C. LE 16 ","131","0.179780892322473","0.153593348060468","0.205968436584477","2"
"Min 1x per week","2018","16-34 y.","Couple + C. GT 16 ","2","","","","2"
"Min 1x per week","2018","16-34 y.","Couple + C. LE and GT 16","14","","","","2"
"Min 1x per week","2018","35-65 y.","1-pers.-HH","18","","","","2"
"Min 1x per week","2018","35-65 y.","Couple + C. LE 16 ","160","0.174383172831086","0.148600497284344","0.200165848377828","2"
"Min 1x per week","2018","35-65 y.","Couple + C. GT 16 ","10","","","","2"
"Min 1x per week","2018","66 and older","(Married) couple without C. ","1","","","","2"
"Min 1x per week","2018","66 and older","Single parent ","","","","","2"
"Min 1x per week","2018","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2018","66 and older","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2018","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Never","2018","35-65 y.","Couple + C. GT 16 ","16","","","","5"
"Never","2018","35-65 y.","Couple + C. LE and GT 16","57","0.152126311057627","0.117447258068025","0.186805364047229","5"
"Never","2018","16-34 y.","1-pers.-HH","37","0.0625822377458606","0.0438318087088542","0.081332666782867","5"
"Never","2018","16-34 y.","(Married) couple without C. ","2","","","","5"
"Never","2018","16-34 y.","Single parent ","19","","","","5"
"Never","2018","16-34 y.","Couple + C. LE 16 ","85","0.117448884506615","0.0954929235596273","0.139404845453603","5"
"Never","2018","16-34 y.","Couple + C. GT 16 ","1","","","","5"
"Never","2018","16-34 y.","Couple + C. LE and GT 16","9","","","","5"
"Never","2018","35-65 y.","1-pers.-HH","16","","","","5"
"Never","2018","35-65 y.","(Married) couple without C. ","7","","","","5"
"Never","2018","35-65 y.","Single parent ","30","0.160998939086068","0.10638968695029","0.215608191221847","5"
"Never","2018","35-65 y.","Couple + C. LE 16 ","90","0.127421597360656","0.104764191711325","0.150079003009987","5"
"Never","2018","66 and older","1-pers.-HH","3","","","","5"
"Never","2018","66 and older","(Married) couple without C. ","2","","","","5"
"Never","2018","66 and older","Single parent ","2","","","","5"
"Never","2018","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","2018","66 and older","Couple + C. GT 16 ","5","","","","5"
"Never","2018","66 and older","Couple + C. LE and GT 16","1","","","","5"
"Rarely","2018","16-34 y.","1-pers.-HH","21","","","","4"
"Rarely","2018","16-34 y.","(Married) couple without C. ","3","","","","4"
"Rarely","2018","16-34 y.","Single parent ","4","","","","4"
"Rarely","2018","16-34 y.","Couple + C. LE 16 ","45","0.0452564894373955","0.0310808761792241","0.0594321026955668","4"
"Rarely","2018","16-34 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","2018","16-34 y.","Couple + C. LE and GT 16","4","","","","4"
"Rarely","2018","35-65 y.","1-pers.-HH","16","","","","4"
"Rarely","2018","35-65 y.","(Married) couple without C. ","5","","","","4"
"Rarely","2018","35-65 y.","Couple + C. LE and GT 16","23","","","","4"
"Rarely","2018","66 and older","1-pers.-HH","","","","","4"
"Rarely","2018","66 and older","(Married) couple without C. ","1","","","","4"
"Rarely","2018","66 and older","Single parent ","","","","","4"
"Rarely","2018","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","2018","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely","2018","66 and older","Couple + C. LE and GT 16","","","","","4"
"Rarely","2018","35-65 y.","Couple + C. GT 16 ","4","","","","4"
"Rarely","2018","35-65 y.","Single parent ","9","","","","4"
"Rarely","2018","35-65 y.","Couple + C. LE 16 ","45","0.0679019448733276","0.0508073687852306","0.0849965209614245","4"
"Daily","2019","16-34 y.","Single parent ","87","0.691266204327689","0.609290921389555","0.773241487265823","1"
"Daily","2019","16-34 y.","1-pers.-HH","423","0.770059993332721","0.734201684324605","0.805918302340837","1"
"Daily","2019","16-34 y.","(Married) couple without C. ","45","0.727678230806236","0.612114505172903","0.843241956439569","1"
"Daily","2019","35-65 y.","1-pers.-HH","110","0.6732540819732","0.599416608996652","0.747091554949748","1"
"Daily","2019","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","2019","16-34 y.","Couple + C. LE 16 ","506","0.678542446032368","0.644546321173686","0.71253857089105","1"
"Daily","2019","16-34 y.","Couple + C. GT 16 ","22","","","","1"
"Daily","2019","16-34 y.","Couple + C. LE and GT 16","85","0.862850709174123","0.796736313175269","0.928965105172978","1"
"Daily","2019","35-65 y.","(Married) couple without C. ","40","0.773792805444528","0.657827349629087","0.88975826125997","1"
"Daily","2019","35-65 y.","Single parent ","87","0.584512011795703","0.505117005053904","0.663907018537501","1"
"Daily","2019","35-65 y.","Couple + C. LE 16 ","534","0.629385978776604","0.595918534250754","0.662853423302455","1"
"Daily","2019","35-65 y.","Couple + C. GT 16 ","33","0.620617883325534","0.501737916686393","0.739497849964675","1"
"Daily","2019","35-65 y.","Couple + C. LE and GT 16","306","0.57543922550252","0.530610198211876","0.620268252793165","1"
"Daily","2019","66 and older","1-pers.-HH","1","","","","1"
"Daily","2019","66 and older","(Married) couple without C. ","2","","","","1"
"Daily","2019","66 and older","Single parent ","","","","","1"
"Daily","2019","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","2019","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Min 1x per month","2019","16-34 y.","1-pers.-HH","3","","","","3"
"Min 1x per month","2019","16-34 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","2019","35-65 y.","Couple + C. GT 16 ","3","","","","3"
"Min 1x per month","2019","35-65 y.","Couple + C. LE and GT 16","10","","","","3"
"Min 1x per month","2019","66 and older","1-pers.-HH","","","","","3"
"Min 1x per month","2019","66 and older","(Married) couple without C. ","","","","","3"
"Min 1x per month","2019","66 and older","Single parent ","","","","","3"
"Min 1x per month","2019","16-34 y.","Single parent ","1","","","","3"
"Min 1x per month","2019","16-34 y.","Couple + C. LE 16 ","11","","","","3"
"Min 1x per month","2019","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2019","16-34 y.","Couple + C. LE and GT 16","2","","","","3"
"Min 1x per month","2019","35-65 y.","Single parent ","2","","","","3"
"Min 1x per month","2019","35-65 y.","Couple + C. LE 16 ","16","","","","3"
"Min 1x per month","2019","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2019","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2019","66 and older","Couple + C. GT 16 ","1","","","","3"
"Min 1x per month","2019","35-65 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","2019","35-65 y.","1-pers.-HH","6","","","","3"
"Min 1x per week","2019","16-34 y.","Single parent ","13","","","","2"
"Min 1x per week","2019","16-34 y.","Couple + C. LE 16 ","114","0.151921952000423","0.125793885988586","0.17805001801226","2"
"Min 1x per week","2019","16-34 y.","Couple + C. GT 16 ","4","","","","2"
"Min 1x per week","2019","16-34 y.","Couple + C. LE and GT 16","7","","","","2"
"Min 1x per week","2019","35-65 y.","1-pers.-HH","19","","","","2"
"Min 1x per week","2019","35-65 y.","(Married) couple without C. ","7","","","","2"
"Min 1x per week","2019","35-65 y.","Single parent ","24","","","","2"
"Min 1x per week","2019","35-65 y.","Couple + C. LE 16 ","144","0.207386857552893","0.179292160877628","0.235481554228157","2"
"Min 1x per week","2019","35-65 y.","Couple + C. GT 16 ","12","","","","2"
"Min 1x per week","2019","35-65 y.","Couple + C. LE and GT 16","74","0.207939867757852","0.171132258539509","0.244747476976194","2"
"Min 1x per week","2019","66 and older","1-pers.-HH","","","","","2"
"Min 1x per week","2019","16-34 y.","1-pers.-HH","69","0.132338791733131","0.103462665729548","0.161214917736713","2"
"Min 1x per week","2019","16-34 y.","(Married) couple without C. ","7","","","","2"
"Min 1x per week","2019","66 and older","(Married) couple without C. ","2","","","","2"
"Min 1x per week","2019","66 and older","Single parent ","","","","","2"
"Min 1x per week","2019","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2019","66 and older","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2019","66 and older","Couple + C. GT 16 ","1","","","","2"
"Never","2019","16-34 y.","1-pers.-HH","18","","","","5"
"Never","2019","16-34 y.","(Married) couple without C. ","2","","","","5"
"Never","2019","16-34 y.","Single parent ","11","","","","5"
"Never","2019","16-34 y.","Couple + C. LE 16 ","54","0.0921522482001856","0.0710980568134365","0.113206439586935","5"
"Never","2019","16-34 y.","Couple + C. GT 16 ","2","","","","5"
"Never","2019","16-34 y.","Couple + C. LE and GT 16","7","","","","5"
"Never","2019","35-65 y.","1-pers.-HH","14","","","","5"
"Never","2019","35-65 y.","(Married) couple without C. ","2","","","","5"
"Never","2019","35-65 y.","Single parent ","21","","","","5"
"Never","2019","35-65 y.","Couple + C. LE 16 ","65","0.0826659533194879","0.0635836764412206","0.101748230197755","5"
"Never","2019","35-65 y.","Couple + C. GT 16 ","9","","","","5"
"Never","2019","35-65 y.","Couple + C. LE and GT 16","51","0.107332437482046","0.0792587136258771","0.135406161338214","5"
"Never","2019","66 and older","1-pers.-HH","1","","","","5"
"Never","2019","66 and older","(Married) couple without C. ","2","","","","5"
"Never","2019","66 and older","Single parent ","3","","","","5"
"Never","2019","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","2019","66 and older","Couple + C. GT 16 ","4","","","","5"
"Never","2019","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","2019","16-34 y.","Single parent ","10","","","","4"
"Rarely","2019","16-34 y.","Couple + C. LE 16 ","40","0.0615629074752285","0.0440668083089917","0.0790590066414654","4"
"Rarely","2019","16-34 y.","Couple + C. GT 16 ","1","","","","4"
"Rarely","2019","16-34 y.","Couple + C. LE and GT 16","3","","","","4"
"Rarely","2019","35-65 y.","1-pers.-HH","6","","","","4"
"Rarely","2019","35-65 y.","(Married) couple without C. ","1","","","","4"
"Rarely","2019","35-65 y.","Couple + C. GT 16 ","7","","","","4"
"Rarely","2019","35-65 y.","Couple + C. LE and GT 16","26","","","","4"
"Rarely","2019","66 and older","1-pers.-HH","1","","","","4"
"Rarely","2019","66 and older","(Married) couple without C. ","3","","","","4"
"Rarely","2019","66 and older","Single parent ","","","","","4"
"Rarely","2019","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","2019","16-34 y.","1-pers.-HH","16","","","","4"
"Rarely","2019","16-34 y.","(Married) couple without C. ","3","","","","4"
"Rarely","2019","35-65 y.","Single parent ","14","","","","4"
"Rarely","2019","35-65 y.","Couple + C. LE 16 ","41","0.0507218030297762","0.0355164260392839","0.0659271800202684","4"
"Rarely","2019","66 and older","Couple + C. GT 16 ","1","","","","4"
"Rarely","2019","66 and older","Couple + C. LE and GT 16","","","","","4"
