"pli0165","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Never","2018","Full Time","lower secondary degree","","","",""
"Never","2018","Full Time","secondary school degree","","","",""
"Never","2018","Full Time","college entrance qualification","","","",""
"Never","2018","Full Time","Other degree","5","","",""
"Never","2018","Full Time","no degree/no degree yet","4","","",""
"Never","2018","Part Time","lower secondary degree","1","","",""
"Never","2018","Part Time","secondary school degree","","","",""
"Never","2018","Part Time","college entrance qualification","","","",""
"Never","2018","Part Time","Other degree","8","","",""
"Never","2018","Part Time","no degree/no degree yet","14","","",""
"Never","2018","Not Working","lower secondary degree","","","",""
"Never","2018","Not Working","secondary school degree","","","",""
"Never","2018","Not Working","college entrance qualification","1","","",""
"Never","2018","Not Working","Other degree","126","0.0652161476941332","0.0535475937268832","0.0768847016613831"
"Never","2018","Not Working","no degree/no degree yet","222","0.15783431132614","0.137806505564058","0.177862117088222"
"Daily","2019","Full Time","lower secondary degree","5","","",""
"Daily","2019","Full Time","secondary school degree","3","","",""
"Daily","2019","Full Time","college entrance qualification","1","","",""
"Daily","2019","Full Time","Other degree","160","0.790593630282941","0.735030579899559","0.846156680666323"
"Daily","2019","Full Time","no degree/no degree yet","66","0.624776667955259","0.528915575865424","0.720637760045094"
"Daily","2019","Part Time","lower secondary degree","10","","",""
"Daily","2019","Part Time","secondary school degree","7","","",""
"Daily","2019","Part Time","college entrance qualification","4","","",""
"Daily","2019","Part Time","Other degree","238","0.835444476319128","0.792916796090793","0.877972156547462"
"Daily","2019","Part Time","no degree/no degree yet","127","0.751478615338357","0.68613041290384","0.816826817772875"
"Daily","2019","Not Working","lower secondary degree","31","0.894419422827871","0.795402401926745","0.993436443728997"
"Daily","2019","Not Working","secondary school degree","21","","",""
"Daily","2019","Not Working","college entrance qualification","11","","",""
"Daily","2019","Not Working","Other degree","926","0.714878070932333","0.690212560031436","0.73954358183323"
"Daily","2019","Not Working","no degree/no degree yet","636","0.578233361480054","0.548518200751262","0.607948522208847"
"Min 1x per week","2019","Full Time","lower secondary degree","1","","",""
"Min 1x per week","2019","Full Time","secondary school degree","","","",""
"Min 1x per week","2019","Full Time","college entrance qualification","1","","",""
"Min 1x per week","2019","Full Time","Other degree","27","","",""
"Min 1x per week","2019","Full Time","no degree/no degree yet","20","","",""
"Min 1x per week","2019","Part Time","lower secondary degree","3","","",""
"Min 1x per week","2019","Part Time","secondary school degree","","","",""
"Min 1x per week","2019","Part Time","college entrance qualification","","","",""
"Min 1x per week","2019","Part Time","Other degree","30","0.0895718947602862","0.0568178171367657","0.122325972383807"
"Min 1x per week","2019","Part Time","no degree/no degree yet","26","","",""
"Min 1x per week","2019","Not Working","lower secondary degree","3","","",""
"Min 1x per week","2019","Not Working","secondary school degree","4","","",""
"Min 1x per week","2019","Not Working","college entrance qualification","3","","",""
"Min 1x per week","2019","Not Working","Other degree","193","0.140421064954549","0.121440119952112","0.159402009956985"
"Min 1x per week","2019","Not Working","no degree/no degree yet","184","0.198545793406617","0.174543093219479","0.222548493593755"
"Min 1x per month","2019","Full Time","lower secondary degree","","","",""
"Min 1x per month","2019","Full Time","secondary school degree","","","",""
"Min 1x per month","2019","Full Time","college entrance qualification","","","",""
"Min 1x per month","2019","Full Time","Other degree","2","","",""
"Min 1x per month","2019","Full Time","no degree/no degree yet","2","","",""
"Min 1x per month","2019","Part Time","lower secondary degree","","","",""
"Min 1x per month","2019","Part Time","secondary school degree","","","",""
"Min 1x per month","2019","Part Time","college entrance qualification","","","",""
"Min 1x per month","2019","Part Time","Other degree","5","","",""
"Min 1x per month","2019","Part Time","no degree/no degree yet","","","",""
"Min 1x per month","2019","Not Working","lower secondary degree","1","","",""
"Min 1x per month","2019","Not Working","secondary school degree","","","",""
"Min 1x per month","2019","Not Working","college entrance qualification","","","",""
"Min 1x per month","2019","Not Working","Other degree","27","","",""
"Min 1x per month","2019","Not Working","no degree/no degree yet","19","","",""
"Rarely","2019","Full Time","lower secondary degree","1","","",""
"Rarely","2019","Full Time","secondary school degree","","","",""
"Rarely","2019","Full Time","college entrance qualification","","","",""
"Rarely","2019","Full Time","Other degree","7","","",""
"Rarely","2019","Full Time","no degree/no degree yet","4","","",""
"Rarely","2019","Part Time","lower secondary degree","","","",""
"Rarely","2019","Part Time","secondary school degree","","","",""
"Rarely","2019","Part Time","college entrance qualification","","","",""
"Rarely","2019","Part Time","Other degree","9","","",""
"Rarely","2019","Part Time","no degree/no degree yet","6","","",""
"Rarely","2019","Not Working","lower secondary degree","1","","",""
"Rarely","2019","Not Working","secondary school degree","1","","",""
"Rarely","2019","Not Working","college entrance qualification","1","","",""
"Rarely","2019","Not Working","Other degree","64","0.0562777467670279","0.0436870644531635","0.0688684290808922"
"Rarely","2019","Not Working","no degree/no degree yet","71","0.0744262930059223","0.0586334943784685","0.0902190916333762"
"Never","2019","Full Time","lower secondary degree","","","",""
"Never","2019","Full Time","secondary school degree","","","",""
"Never","2019","Full Time","college entrance qualification","","","",""
"Never","2019","Full Time","Other degree","10","","",""
"Never","2019","Full Time","no degree/no degree yet","6","","",""
"Never","2019","Part Time","lower secondary degree","2","","",""
"Never","2019","Part Time","secondary school degree","","","",""
"Never","2019","Part Time","college entrance qualification","","","",""
"Never","2019","Part Time","Other degree","10","","",""
"Never","2019","Part Time","no degree/no degree yet","9","","",""
"Never","2019","Not Working","lower secondary degree","1","","",""
"Never","2019","Not Working","secondary school degree","1","","",""
"Never","2019","Not Working","college entrance qualification","3","","",""
"Never","2019","Not Working","Other degree","77","0.0709984430288631","0.0569673517171681","0.0850295343405581"
"Never","2019","Not Working","no degree/no degree yet","151","0.124538430916207","0.104670134208234","0.14440672762418"
