"pli0165","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2013","Not Working","(2b) intermediate general qualification","129","0.353745980181142","0.296608729864799","0.410883230497485"
"Daily","2013","Not Working","(2a) intermediate vocational","316","0.16960594147683","0.150977021334803","0.188234861618858"
"Daily","2013","Not Working","(2c_gen) general maturity certificate","219","0.578605998510973","0.529218376080763","0.627993620941182"
"Daily","2013","Not Working","(2c_voc) vocational maturity certificate","91","0.158245321379909","0.124673231788298","0.191817410971521"
"Daily","2013","Not Working","(3a) lower tertiary education","65","0.0859202930397422","0.0626677262725853","0.109172859806899"
"Daily","2013","Not Working","(3b) higher tertiary education","166","0.167926168916606","0.143532060814193","0.19232027701902"
"Min 1x per week","2013","Full Time","(0) in school","","","",""
"Min 1x per week","2013","Full Time","(1a) inadequately completed","13","","",""
"Min 1x per week","2013","Full Time","(1b) general elementary school","42","0.0836721450229088","0.055758401307375","0.111585888738443"
"Min 1x per week","2013","Full Time","(1c) basic vocational qualification","250","0.142664532828186","0.126490127235224","0.158838938421148"
"Min 1x per week","2013","Full Time","(2b) intermediate general qualification","32","0.139679964755343","0.0946835672891265","0.184676362221559"
"Min 1x per week","2013","Full Time","(2a) intermediate vocational","386","0.153022912940533","0.139726152969027","0.166319672912038"
"Min 1x per week","2013","Full Time","(2c_gen) general maturity certificate","29","","",""
"Min 1x per week","2013","Full Time","(2c_voc) vocational maturity certificate","139","0.138286003114062","0.11709108783928","0.159480918388845"
"Min 1x per week","2013","Full Time","(3a) lower tertiary education","144","0.131626099319234","0.110765494562759","0.152486704075709"
"Min 1x per week","2013","Full Time","(3b) higher tertiary education","257","0.139273185947408","0.123448917276481","0.155097454618335"
"Min 1x per week","2013","Part Time","(0) in school","5","","",""
"Min 1x per week","2013","Part Time","(1a) inadequately completed","12","","",""
"Min 1x per week","2013","Part Time","(1b) general elementary school","61","0.09531012402659","0.0677156039609829","0.122904644092197"
"Min 1x per week","2013","Part Time","(1c) basic vocational qualification","173","0.127645324496131","0.109263854462066","0.146026794530195"
"Min 1x per week","2013","Part Time","(2b) intermediate general qualification","26","","",""
"Min 1x per week","2013","Part Time","(2a) intermediate vocational","302","0.140718383082831","0.125813991469883","0.15562277469578"
"Min 1x per week","2013","Part Time","(2c_gen) general maturity certificate","39","0.113724639650505","0.0831430861702936","0.144306193130716"
"Min 1x per week","2013","Part Time","(2c_voc) vocational maturity certificate","117","0.123848986181872","0.100642289683167","0.147055682680577"
"Min 1x per week","2013","Part Time","(3a) lower tertiary education","70","0.133141814336903","0.103599297101966","0.16268433157184"
"Min 1x per week","2013","Part Time","(3b) higher tertiary education","132","0.11775772220227","0.0977704292471367","0.137745015157403"
"Min 1x per week","2013","Not Working","(0) in school","43","0.11454715833205","0.0810865874026787","0.148007729261422"
"Min 1x per week","2013","Not Working","(1a) inadequately completed","13","","",""
"Min 1x per week","2013","Not Working","(1b) general elementary school","57","0.0232816650604181","0.0144264893274241","0.032136840793412"
"Min 1x per week","2013","Not Working","(1c) basic vocational qualification","140","0.0498441696398901","0.0416747770557075","0.0580135622240727"
"Min 1x per week","2013","Not Working","(2b) intermediate general qualification","30","0.140588034771556","0.099049915499188","0.182126154043924"
"Min 1x per week","2013","Not Working","(2a) intermediate vocational","123","0.0693117771294557","0.0567042282775448","0.0819193259813667"
"Min 1x per week","2013","Not Working","(2c_gen) general maturity certificate","39","0.1022571446466","0.0719527726545149","0.132561516638685"
"Min 1x per week","2013","Not Working","(2c_voc) vocational maturity certificate","42","0.0915188142560157","0.0649951619763297","0.118042466535702"
"Min 1x per week","2013","Not Working","(3a) lower tertiary education","48","0.068890336635975","0.0478762478914796","0.0899044253804703"
"Min 1x per week","2013","Not Working","(3b) higher tertiary education","89","0.0902753346231623","0.0715734936113377","0.108977175634987"
"Min 1x per month","2013","Full Time","(0) in school","","","",""
"Min 1x per month","2013","Full Time","(1a) inadequately completed","3","","",""
"Min 1x per month","2013","Full Time","(1b) general elementary school","13","","",""
"Min 1x per month","2013","Full Time","(1c) basic vocational qualification","60","0.0351481287656079","0.0266313306846952","0.0436649268465207"
"Min 1x per month","2013","Full Time","(2b) intermediate general qualification","4","","",""
"Min 1x per month","2013","Full Time","(2a) intermediate vocational","104","0.035743333302478","0.0288864680294484","0.0426001985755077"
"Min 1x per month","2013","Full Time","(2c_gen) general maturity certificate","6","","",""
"Min 1x per month","2013","Full Time","(2c_voc) vocational maturity certificate","28","","",""
"Min 1x per month","2013","Full Time","(3a) lower tertiary education","55","0.0663075213130041","0.0509547834445432","0.0816602591814651"
"Min 1x per month","2013","Full Time","(3b) higher tertiary education","70","0.0436360542960455","0.034299393937027","0.0529727146550639"
"Min 1x per month","2013","Part Time","(0) in school","1","","",""
"Min 1x per month","2013","Part Time","(1a) inadequately completed","3","","",""
"Min 1x per month","2013","Part Time","(1b) general elementary school","16","","",""
"Min 1x per month","2013","Part Time","(1c) basic vocational qualification","41","0.036329893588874","0.0260230070639197","0.0466367801138282"
"Min 1x per month","2013","Part Time","(2b) intermediate general qualification","1","","",""
"Min 1x per month","2013","Part Time","(2a) intermediate vocational","66","0.030148080511418","0.0228189303005529","0.037477230722283"
"Min 1x per month","2013","Part Time","(2c_gen) general maturity certificate","9","","",""
"Min 1x per month","2013","Part Time","(2c_voc) vocational maturity certificate","25","","",""
"Min 1x per month","2013","Part Time","(3a) lower tertiary education","16","","",""
"Min 1x per month","2013","Part Time","(3b) higher tertiary education","37","0.0337549478233313","0.022555987423945","0.0449539082227176"
"Min 1x per month","2013","Not Working","(0) in school","5","","",""
"Min 1x per month","2013","Not Working","(1a) inadequately completed","3","","",""
"Min 1x per month","2013","Not Working","(1b) general elementary school","7","","",""
"Min 1x per month","2013","Not Working","(1c) basic vocational qualification","42","0.0128195723229904","0.00859658087630875","0.017042563769672"
"Min 1x per month","2013","Not Working","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2013","Not Working","(2a) intermediate vocational","42","0.017472097871958","0.010968255508229","0.023975940235687"
"Min 1x per month","2013","Not Working","(2c_gen) general maturity certificate","9","","",""
"Min 1x per month","2013","Not Working","(2c_voc) vocational maturity certificate","10","","",""
"Min 1x per month","2013","Not Working","(3a) lower tertiary education","10","","",""
"Min 1x per month","2013","Not Working","(3b) higher tertiary education","16","","",""
"Rarely","2013","Full Time","(0) in school","","","",""
"Rarely","2013","Full Time","(1a) inadequately completed","6","","",""
"Rarely","2013","Full Time","(1b) general elementary school","36","0.0689158894819842","0.0433796859209641","0.0944520930430043"
"Rarely","2013","Full Time","(1c) basic vocational qualification","192","0.102368730444405","0.0883493903935167","0.116388070495294"
"Rarely","2013","Full Time","(2b) intermediate general qualification","10","","",""
"Rarely","2013","Full Time","(2a) intermediate vocational","251","0.0880023709070693","0.0775388991394587","0.0984658426746798"
"Rarely","2013","Full Time","(2c_gen) general maturity certificate","19","","",""
"Rarely","2013","Full Time","(2c_voc) vocational maturity certificate","102","0.100620116859774","0.0821497725055674","0.119090461213981"
"Rarely","2013","Full Time","(3a) lower tertiary education","111","0.103454557283303","0.0846629695975405","0.122246144969065"
"Rarely","2013","Full Time","(3b) higher tertiary education","199","0.0860389284502249","0.0732224541219289","0.0988554027785209"
"Rarely","2013","Part Time","(0) in school","4","","",""
"Rarely","2013","Part Time","(1a) inadequately completed","6","","",""
"Rarely","2013","Part Time","(1b) general elementary school","30","0.066022377675466","0.0426868686751216","0.0893578866758103"
"Rarely","2013","Part Time","(1c) basic vocational qualification","100","0.0826560251841827","0.0674878057447154","0.0978242446236499"
"Rarely","2013","Part Time","(2b) intermediate general qualification","13","","",""
"Rarely","2013","Part Time","(2a) intermediate vocational","184","0.096638369533293","0.0839742006986341","0.109302538367952"
"Rarely","2013","Part Time","(2c_gen) general maturity certificate","18","","",""
"Rarely","2013","Part Time","(2c_voc) vocational maturity certificate","59","0.103978980806207","0.0824754642525147","0.1254824973599"
"Rarely","2013","Part Time","(3a) lower tertiary education","47","0.109036850135729","0.0819328897165776","0.13614081055488"
"Rarely","2013","Part Time","(3b) higher tertiary education","95","0.0758590978143281","0.0594404162548989","0.0922777793737573"
"Rarely","2013","Not Working","(0) in school","4","","",""
"Rarely","2013","Not Working","(1a) inadequately completed","5","","",""
"Rarely","2013","Not Working","(1b) general elementary school","44","0.0321309608290107","0.0217753516750738","0.0424865699829476"
"Rarely","2013","Not Working","(1c) basic vocational qualification","140","0.0530220797829247","0.044610385672902","0.0614337738929473"
"Rarely","2013","Not Working","(2b) intermediate general qualification","12","","",""
"Rarely","2013","Not Working","(2a) intermediate vocational","99","0.0578948452505086","0.046301876314127","0.0694878141868902"
"Rarely","2013","Not Working","(2c_gen) general maturity certificate","19","","",""
"Rarely","2013","Not Working","(2c_voc) vocational maturity certificate","30","0.0593460569475867","0.0376124884999875","0.0810796253951859"
"Rarely","2013","Not Working","(3a) lower tertiary education","55","0.0995056044841928","0.0746688256622914","0.124342383306094"
"Rarely","2013","Not Working","(3b) higher tertiary education","80","0.0655060677774491","0.0493597375589495","0.0816523979959486"
"Never","2013","Full Time","(0) in school","","","",""
"Never","2013","Full Time","(1a) inadequately completed","29","","",""
"Never","2013","Full Time","(1b) general elementary school","154","0.480923079771311","0.430554945913442","0.531291213629181"
"Never","2013","Full Time","(1c) basic vocational qualification","854","0.490896872569923","0.467776600522355","0.51401714461749"
"Never","2013","Full Time","(2b) intermediate general qualification","49","0.24815473256151","0.192087879091589","0.304221586031431"
"Never","2013","Full Time","(2a) intermediate vocational","1288","0.434757098555577","0.416447759581779","0.453066437529374"
"Never","2013","Full Time","(2c_gen) general maturity certificate","57","0.199134129029533","0.14752376578649","0.250744492272576"
"Never","2013","Full Time","(2c_voc) vocational maturity certificate","408","0.381426649102911","0.351602908159131","0.411250390046691"
"Never","2013","Full Time","(3a) lower tertiary education","491","0.499135788855612","0.468284602896843","0.529986974814382"
"Never","2013","Full Time","(3b) higher tertiary education","903","0.471173450221362","0.448359302084358","0.493987598358365"
"Never","2013","Part Time","(0) in school","6","","",""
"Never","2013","Part Time","(1a) inadequately completed","32","0.350623507900071","0.250928008875253","0.450319006924889"
"Never","2013","Part Time","(1b) general elementary school","168","0.480133476151811","0.433184039840409","0.527082912463213"
"Never","2013","Part Time","(1c) basic vocational qualification","646","0.537811852350293","0.510348356076448","0.565275348624137"
"Never","2013","Part Time","(2b) intermediate general qualification","53","0.219623546532851","0.165529638222918","0.273717454842784"
"Never","2013","Part Time","(2a) intermediate vocational","945","0.486114572919925","0.464691905480077","0.507537240359773"
"Never","2013","Part Time","(2c_gen) general maturity certificate","87","0.142074912713605","0.108444569215302","0.175705256211908"
"Never","2013","Part Time","(2c_voc) vocational maturity certificate","354","0.412234596821816","0.377556772760157","0.446912420883475"
"Never","2013","Part Time","(3a) lower tertiary education","275","0.53825843245746","0.494906232364011","0.581610632550909"
"Never","2013","Part Time","(3b) higher tertiary education","491","0.46178232213178","0.430867768682215","0.492696875581345"
"Never","2013","Not Working","(0) in school","11","","",""
"Never","2013","Not Working","(1a) inadequately completed","137","0.796283057331176","0.739461026815016","0.853105087847335"
"Never","2013","Not Working","(1b) general elementary school","824","0.852433578164977","0.831606442629021","0.873260713700932"
"Never","2013","Not Working","(1c) basic vocational qualification","2120","0.81404820817584","0.799442910550859","0.828653505800821"
"Never","2013","Not Working","(2b) intermediate general qualification","95","0.462983289569202","0.403396702771889","0.522569876366516"
"Never","2013","Not Working","(2a) intermediate vocational","979","0.685715338271247","0.662671301551309","0.708759374991186"
"Never","2013","Not Working","(2c_gen) general maturity certificate","98","0.266200772089602","0.221995327838527","0.310406216340677"
"Never","2013","Not Working","(2c_voc) vocational maturity certificate","281","0.659704140436597","0.616120540242848","0.703287740630346"
"Never","2013","Not Working","(3a) lower tertiary education","380","0.729932747344242","0.693093701020261","0.766771793668224"
"Never","2013","Not Working","(3b) higher tertiary education","551","0.658002714768113","0.627044921605115","0.688960507931111"
"Daily","2014","Full Time","(0) in school","","","",""
"Daily","2014","Full Time","(1a) inadequately completed","","","",""
"Daily","2014","Full Time","(1b) general elementary school","","","",""
"Daily","2014","Full Time","(1c) basic vocational qualification","","","",""
"Daily","2014","Full Time","(2b) intermediate general qualification","","","",""
"Daily","2014","Full Time","(2a) intermediate vocational","","","",""
"Daily","2014","Full Time","(2c_gen) general maturity certificate","","","",""
"Daily","2014","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","Full Time","(3a) lower tertiary education","","","",""
"Daily","2014","Full Time","(3b) higher tertiary education","","","",""
"Daily","2014","Part Time","(0) in school","","","",""
"Daily","2014","Part Time","(1a) inadequately completed","","","",""
"Daily","2014","Part Time","(1b) general elementary school","","","",""
"Daily","2014","Part Time","(1c) basic vocational qualification","","","",""
"Daily","2014","Part Time","(2b) intermediate general qualification","","","",""
"Daily","2014","Part Time","(2a) intermediate vocational","","","",""
"Daily","2014","Part Time","(2c_gen) general maturity certificate","","","",""
"Daily","2014","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","Part Time","(3a) lower tertiary education","","","",""
"Daily","2014","Part Time","(3b) higher tertiary education","","","",""
"Daily","2014","Not Working","(0) in school","","","",""
"Daily","2014","Not Working","(1a) inadequately completed","","","",""
"Daily","2014","Not Working","(1b) general elementary school","","","",""
"Daily","2014","Not Working","(1c) basic vocational qualification","","","",""
"Daily","2014","Not Working","(2b) intermediate general qualification","","","",""
"Daily","2014","Not Working","(2a) intermediate vocational","","","",""
"Daily","2014","Not Working","(2c_gen) general maturity certificate","","","",""
"Daily","2014","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","Not Working","(3a) lower tertiary education","","","",""
"Daily","2014","Not Working","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","Full Time","(0) in school","","","",""
"Min 1x per week","2014","Full Time","(1a) inadequately completed","","","",""
"Min 1x per week","2014","Full Time","(1b) general elementary school","","","",""
"Min 1x per week","2014","Full Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","Full Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","Full Time","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","Full Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","Full Time","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","Full Time","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","Part Time","(0) in school","","","",""
"Min 1x per week","2014","Part Time","(1a) inadequately completed","","","",""
"Min 1x per week","2014","Part Time","(1b) general elementary school","","","",""
"Min 1x per week","2014","Part Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","Part Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","Part Time","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","Part Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","Part Time","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","Part Time","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","Not Working","(0) in school","","","",""
"Min 1x per week","2014","Not Working","(1a) inadequately completed","","","",""
"Min 1x per week","2014","Not Working","(1b) general elementary school","","","",""
"Min 1x per week","2014","Not Working","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","Not Working","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","Not Working","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","Not Working","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","Not Working","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","Not Working","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","Full Time","(0) in school","","","",""
"Min 1x per month","2014","Full Time","(1a) inadequately completed","","","",""
"Min 1x per month","2014","Full Time","(1b) general elementary school","","","",""
"Min 1x per month","2014","Full Time","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","Full Time","(2b) intermediate general qualification","","","",""
"Min 1x per month","2014","Full Time","(2a) intermediate vocational","","","",""
"Min 1x per month","2014","Full Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2014","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2014","Full Time","(3a) lower tertiary education","","","",""
"Min 1x per month","2014","Full Time","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","Part Time","(0) in school","","","",""
"Min 1x per month","2014","Part Time","(1a) inadequately completed","","","",""
"Min 1x per month","2014","Part Time","(1b) general elementary school","","","",""
"Min 1x per month","2014","Part Time","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","Part Time","(2b) intermediate general qualification","","","",""
"Min 1x per month","2014","Part Time","(2a) intermediate vocational","","","",""
"Min 1x per month","2014","Part Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2014","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2014","Part Time","(3a) lower tertiary education","","","",""
"Min 1x per month","2014","Part Time","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","Not Working","(0) in school","","","",""
"Min 1x per month","2014","Not Working","(1a) inadequately completed","","","",""
"Min 1x per month","2014","Not Working","(1b) general elementary school","","","",""
"Min 1x per month","2014","Not Working","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","Not Working","(2b) intermediate general qualification","","","",""
"Min 1x per month","2014","Not Working","(2a) intermediate vocational","","","",""
"Min 1x per month","2014","Not Working","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2014","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2014","Not Working","(3a) lower tertiary education","","","",""
"Min 1x per month","2014","Not Working","(3b) higher tertiary education","","","",""
"Rarely","2014","Full Time","(0) in school","","","",""
"Rarely","2014","Full Time","(1a) inadequately completed","","","",""
"Rarely","2014","Full Time","(1b) general elementary school","","","",""
"Rarely","2014","Full Time","(1c) basic vocational qualification","","","",""
"Rarely","2014","Full Time","(2b) intermediate general qualification","","","",""
"Rarely","2014","Full Time","(2a) intermediate vocational","","","",""
"Rarely","2014","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","Full Time","(3a) lower tertiary education","","","",""
"Rarely","2014","Full Time","(3b) higher tertiary education","","","",""
"Rarely","2014","Part Time","(0) in school","","","",""
"Rarely","2014","Part Time","(1a) inadequately completed","","","",""
"Rarely","2014","Part Time","(1b) general elementary school","","","",""
"Rarely","2014","Part Time","(1c) basic vocational qualification","","","",""
"Rarely","2014","Part Time","(2b) intermediate general qualification","","","",""
"Rarely","2014","Part Time","(2a) intermediate vocational","","","",""
"Rarely","2014","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","Part Time","(3a) lower tertiary education","","","",""
"Rarely","2014","Part Time","(3b) higher tertiary education","","","",""
"Rarely","2014","Not Working","(0) in school","","","",""
"Rarely","2014","Not Working","(1a) inadequately completed","","","",""
"Rarely","2014","Not Working","(1b) general elementary school","","","",""
"Rarely","2014","Not Working","(1c) basic vocational qualification","","","",""
"Rarely","2014","Not Working","(2b) intermediate general qualification","","","",""
"Rarely","2014","Not Working","(2a) intermediate vocational","","","",""
"Rarely","2014","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","Not Working","(3a) lower tertiary education","","","",""
"Rarely","2014","Not Working","(3b) higher tertiary education","","","",""
"Never","2014","Full Time","(0) in school","","","",""
"Never","2014","Full Time","(1a) inadequately completed","","","",""
"Never","2014","Full Time","(1b) general elementary school","","","",""
"Never","2014","Full Time","(1c) basic vocational qualification","","","",""
"Never","2014","Full Time","(2b) intermediate general qualification","","","",""
"Never","2014","Full Time","(2a) intermediate vocational","","","",""
"Never","2014","Full Time","(2c_gen) general maturity certificate","","","",""
"Never","2014","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","Full Time","(3a) lower tertiary education","","","",""
"Never","2014","Full Time","(3b) higher tertiary education","","","",""
"Never","2014","Part Time","(0) in school","","","",""
"Never","2014","Part Time","(1a) inadequately completed","","","",""
"Never","2014","Part Time","(1b) general elementary school","","","",""
"Never","2014","Part Time","(1c) basic vocational qualification","","","",""
"Never","2014","Part Time","(2b) intermediate general qualification","","","",""
"Never","2014","Part Time","(2a) intermediate vocational","","","",""
"Never","2014","Part Time","(2c_gen) general maturity certificate","","","",""
"Never","2014","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","Part Time","(3a) lower tertiary education","","","",""
"Never","2014","Part Time","(3b) higher tertiary education","","","",""
"Never","2014","Not Working","(0) in school","","","",""
"Never","2014","Not Working","(1a) inadequately completed","","","",""
"Never","2014","Not Working","(1b) general elementary school","","","",""
"Never","2014","Not Working","(1c) basic vocational qualification","","","",""
"Never","2014","Not Working","(2b) intermediate general qualification","","","",""
"Never","2014","Not Working","(2a) intermediate vocational","","","",""
"Never","2014","Not Working","(2c_gen) general maturity certificate","","","",""
"Never","2014","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","Not Working","(3a) lower tertiary education","","","",""
"Never","2014","Not Working","(3b) higher tertiary education","","","",""
"Daily","2015","Full Time","(0) in school","","","",""
"Daily","2015","Full Time","(1a) inadequately completed","","","",""
"Daily","2015","Full Time","(1b) general elementary school","","","",""
"Daily","2015","Full Time","(1c) basic vocational qualification","","","",""
"Daily","2015","Full Time","(2b) intermediate general qualification","","","",""
"Daily","2015","Full Time","(2a) intermediate vocational","","","",""
"Daily","2015","Full Time","(2c_gen) general maturity certificate","","","",""
"Daily","2015","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","2015","Full Time","(3a) lower tertiary education","","","",""
"Daily","2015","Full Time","(3b) higher tertiary education","","","",""
"Daily","2015","Part Time","(0) in school","","","",""
"Daily","2015","Part Time","(1a) inadequately completed","","","",""
"Daily","2015","Part Time","(1b) general elementary school","","","",""
"Daily","2015","Part Time","(1c) basic vocational qualification","","","",""
"Daily","2015","Part Time","(2b) intermediate general qualification","","","",""
"Daily","2015","Part Time","(2a) intermediate vocational","","","",""
"Daily","2015","Part Time","(2c_gen) general maturity certificate","","","",""
"Daily","2015","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","2015","Part Time","(3a) lower tertiary education","","","",""
"Daily","2015","Part Time","(3b) higher tertiary education","","","",""
"Daily","2015","Not Working","(0) in school","","","",""
"Daily","2015","Not Working","(1a) inadequately completed","","","",""
"Daily","2015","Not Working","(1b) general elementary school","","","",""
"Daily","2015","Not Working","(1c) basic vocational qualification","","","",""
"Daily","2015","Not Working","(2b) intermediate general qualification","","","",""
"Daily","2015","Not Working","(2a) intermediate vocational","","","",""
"Daily","2015","Not Working","(2c_gen) general maturity certificate","","","",""
"Daily","2015","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Daily","2015","Not Working","(3a) lower tertiary education","","","",""
"Daily","2015","Not Working","(3b) higher tertiary education","","","",""
"Min 1x per week","2015","Full Time","(0) in school","","","",""
"Min 1x per week","2015","Full Time","(1a) inadequately completed","","","",""
"Min 1x per week","2015","Full Time","(1b) general elementary school","","","",""
"Min 1x per week","2015","Full Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","2015","Full Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","2015","Full Time","(2a) intermediate vocational","","","",""
"Min 1x per week","2015","Full Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2015","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2015","Full Time","(3a) lower tertiary education","","","",""
"Min 1x per week","2015","Full Time","(3b) higher tertiary education","","","",""
"Min 1x per week","2015","Part Time","(0) in school","","","",""
"Min 1x per week","2015","Part Time","(1a) inadequately completed","","","",""
"Min 1x per week","2015","Part Time","(1b) general elementary school","","","",""
"Min 1x per week","2015","Part Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","2015","Part Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","2015","Part Time","(2a) intermediate vocational","","","",""
"Min 1x per week","2015","Part Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2015","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2015","Part Time","(3a) lower tertiary education","","","",""
"Min 1x per week","2015","Part Time","(3b) higher tertiary education","","","",""
"Min 1x per week","2015","Not Working","(0) in school","","","",""
"Min 1x per week","2015","Not Working","(1a) inadequately completed","","","",""
"Min 1x per week","2015","Not Working","(1b) general elementary school","","","",""
"Min 1x per week","2015","Not Working","(1c) basic vocational qualification","","","",""
"Min 1x per week","2015","Not Working","(2b) intermediate general qualification","","","",""
"Min 1x per week","2015","Not Working","(2a) intermediate vocational","","","",""
"Min 1x per week","2015","Not Working","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2015","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2015","Not Working","(3a) lower tertiary education","","","",""
"Min 1x per week","2015","Not Working","(3b) higher tertiary education","","","",""
"Min 1x per month","2015","Full Time","(0) in school","","","",""
"Min 1x per month","2015","Full Time","(1a) inadequately completed","","","",""
