"pli0165","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2018","1-pers.-HH","East Germany","4","","","","4"
"Rarely","2018","(Married) couple without C. ","West Germany","8","","","","4"
"Rarely","2018","(Married) couple without C. ","East Germany","1","","","","4"
"Rarely","2018","Single parent ","East Germany","1","","","","4"
"Rarely","2018","Single parent ","West Germany","12","","","","4"
"Rarely","2018","Couple + C. LE 16 ","West Germany","80","0.0600393417315173","0.0475552392418717","0.0725234442211629","4"
"Rarely","2018","Couple + C. LE and GT 16","East Germany","5","","","","4"
"Rarely","2018","Couple + C. LE 16 ","East Germany","10","","","","4"
"Rarely","2018","Couple + C. GT 16 ","East Germany","","","","","4"
"Rarely","2018","Couple + C. LE and GT 16","West Germany","22","","","","4"
"Rarely","2018","Couple + C. GT 16 ","West Germany","4","","","","4"
"Daily","2019","1-pers.-HH","West Germany","462","0.751485051625454","0.716848557187479","0.786121546063429","1"
"Daily","2019","1-pers.-HH","East Germany","72","0.753216051773111","0.663644246951694","0.842787856594529","1"
"Daily","2019","Couple + C. LE and GT 16","East Germany","42","0.597962677710159","0.486250001481752","0.709675353938566","1"
"Daily","2019","Single parent ","West Germany","144","0.627153422636847","0.563543688188599","0.690763157085094","1"
"Daily","2019","Single parent ","East Germany","30","0.694971754624679","0.56860972052161","0.821333788727748","1"
"Daily","2019","Couple + C. LE 16 ","West Germany","900","0.672161135524114","0.646653138357084","0.697669132691145","1"
"Daily","2019","Couple + C. LE 16 ","East Germany","140","0.576179916443226","0.511466562874216","0.640893270012236","1"
"Daily","2019","Couple + C. LE and GT 16","West Germany","350","0.662285010146016","0.62074839991161","0.703821620380422","1"
"Daily","2019","(Married) couple without C. ","East Germany","4","","","","1"
"Daily","2019","Couple + C. GT 16 ","West Germany","50","0.637245434583377","0.539529266794113","0.734961602372641","1"
"Daily","2019","Couple + C. GT 16 ","East Germany","5","","","","1"
"Daily","2019","(Married) couple without C. ","West Germany","83","0.718935602310838","0.634547201674552","0.803324002947123","1"
"Min 1x per month","2019","Couple + C. LE and GT 16","West Germany","11","","","","3"
"Min 1x per month","2019","1-pers.-HH","West Germany","7","","","","3"
"Min 1x per month","2019","(Married) couple without C. ","East Germany","","","","","3"
"Min 1x per month","2019","Single parent ","West Germany","3","","","","3"
"Min 1x per month","2019","Single parent ","East Germany","","","","","3"
"Min 1x per month","2019","Couple + C. LE 16 ","West Germany","24","","","","3"
"Min 1x per month","2019","Couple + C. LE 16 ","East Germany","3","","","","3"
"Min 1x per month","2019","Couple + C. GT 16 ","East Germany","","","","","3"
"Min 1x per month","2019","1-pers.-HH","East Germany","2","","","","3"
"Min 1x per month","2019","Couple + C. LE and GT 16","East Germany","1","","","","3"
"Min 1x per month","2019","Couple + C. GT 16 ","West Germany","4","","","","3"
"Min 1x per month","2019","(Married) couple without C. ","West Germany","","","","","3"
"Min 1x per week","2019","1-pers.-HH","West Germany","81","0.146528931291518","0.11818542386057","0.174872438722465","2"
"Min 1x per week","2019","1-pers.-HH","East Germany","7","","","","2"
"Min 1x per week","2019","(Married) couple without C. ","West Germany","15","","","","2"
"Min 1x per week","2019","(Married) couple without C. ","East Germany","1","","","","2"
"Min 1x per week","2019","Single parent ","West Germany","28","","","","2"
"Min 1x per week","2019","Single parent ","East Germany","9","","","","2"
"Min 1x per week","2019","Couple + C. LE 16 ","West Germany","223","0.184964115414069","0.163866102790991","0.206062128037146","2"
"Min 1x per week","2019","Couple + C. LE 16 ","East Germany","35","0.109329647651382","0.0684646428574136","0.15019465244535","2"
"Min 1x per week","2019","Couple + C. LE and GT 16","East Germany","14","","","","2"
"Min 1x per week","2019","Couple + C. GT 16 ","West Germany","16","","","","2"
"Min 1x per week","2019","Couple + C. LE and GT 16","West Germany","67","0.167621834287693","0.134815398177134","0.200428270398251","2"
"Min 1x per week","2019","Couple + C. GT 16 ","East Germany","1","","","","2"
"Never","2019","1-pers.-HH","West Germany","28","","","","5"
"Never","2019","1-pers.-HH","East Germany","5","","","","5"
"Never","2019","(Married) couple without C. ","West Germany","6","","","","5"
"Never","2019","(Married) couple without C. ","East Germany","","","","","5"
"Never","2019","Single parent ","West Germany","27","","","","5"
"Never","2019","Single parent ","East Germany","8","","","","5"
"Never","2019","Couple + C. LE 16 ","West Germany","91","0.0694366505531556","0.0556240072648282","0.0832492938414829","5"
"Never","2019","Couple + C. LE 16 ","East Germany","28","","","","5"
"Never","2019","Couple + C. GT 16 ","West Germany","14","","","","5"
"Never","2019","Couple + C. GT 16 ","East Germany","1","","","","5"
"Never","2019","Couple + C. LE and GT 16","West Germany","43","0.0722849903102078","0.0495410988140693","0.0950288818063463","5"
"Never","2019","Couple + C. LE and GT 16","East Germany","15","","","","5"
"Rarely","2019","1-pers.-HH","West Germany","20","","","","4"
"Rarely","2019","1-pers.-HH","East Germany","3","","","","4"
"Rarely","2019","(Married) couple without C. ","West Germany","5","","","","4"
"Rarely","2019","(Married) couple without C. ","East Germany","2","","","","4"
"Rarely","2019","Single parent ","East Germany","4","","","","4"
"Rarely","2019","Couple + C. LE and GT 16","East Germany","2","","","","4"
"Rarely","2019","Single parent ","West Germany","20","","","","4"
"Rarely","2019","Couple + C. LE and GT 16","West Germany","27","","","","4"
"Rarely","2019","Couple + C. GT 16 ","West Germany","9","","","","4"
"Rarely","2019","Couple + C. LE 16 ","West Germany","63","0.0497520112987597","0.0379370244248729","0.0615669981726466","4"
"Rarely","2019","Couple + C. LE 16 ","East Germany","18","","","","4"
"Rarely","2019","Couple + C. GT 16 ","East Germany","","","","","4"
