"year","bula_h","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Employed","3.88","4","1258","2","3","5","5","5","3.82","3.94","1","5","4","4"
"1990","Baden-W?rttemberg","Not Employed","4.16","5","533","2","4","5","5","5","4.06","4.26","1","5","5","5"
"1990","Bavaria","Employed","3.9","4","1105","2","3","5","5","5","3.84","3.96","1","5","4","4"
"1990","Bavaria","Not Employed","4.14","5","490","2","4","5","5","5","4.04","4.24","1","5","4","5"
"1990","Berlin","Employed","3.9","4","224","2","3","5","5","5","3.75","4.05","1","5","4","4"
"1990","Berlin","Not Employed","4.22","5","105","2","4","5","5","5","3.98","4.46","1","5","4","5"
"1990","Brandenburg","Employed","","","","","","","","","","","","","",""
"1990","Brandenburg","Not Employed","","","","","","","","","","","","","",""
"1990","Bremen","Employed","4.19","4.4","49","3","3","5","5","5","3.92","4.46","2","5","4","5"
"1990","Bremen","Not Employed","4.21","5","54","2","4","5","5","5","3.9","4.52","1","5","4","5"
"1990","Hamburg","Employed","3.87","4","103","2","3","5","5","5","3.65","4.09","1","5","4","5"
"1990","Hamburg","Not Employed","4.03","5","63","2","3","5","5","5","3.7","4.36","1","5","4","5"
"1990","Hesse","Employed","4.1","4","645","2","4","5","5","5","4.02","4.18","1","5","5","5"
"1990","Hesse","Not Employed","4.34","5","334","3","4","5","5","5","4.23","4.45","1","5","5","5"
"1990","Lower Saxony","Employed","3.85","4","605","2","3","5","5","5","3.76","3.94","1","5","4","4"
"1990","Lower Saxony","Not Employed","4.31","5","371","2","4","5","5","5","4.2","4.42","1","5","5","5"
"1990","Mecklenburg-Western Pomerania","Employed","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Not Employed","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Employed","4","4","1564","2","3","5","5","5","3.95","4.05","1","5","4","5"
"1990","North Rhine-Westphalia","Not Employed","4.21","5","995","2","4","5","5","5","4.14","4.28","1","5","5","5"
"1990","Rhineland-Palatinate,Saarland","Employed","3.99","4","403","2","3","5","5","5","3.88","4.1","1","5","4","5"
"1990","Rhineland-Palatinate,Saarland","Not Employed","4.41","5","266","3","4","5","5","5","4.28","4.54","1","5","5","5"
"1990","Saxony","Employed","","","","","","","","","","","","","",""
"1990","Saxony","Not Employed","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Employed","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Not Employed","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Employed","4.01","4","180","2","4","5","5","5","3.86","4.16","1","5","4","5"
"1990","Schleswig-Holstein","Not Employed","4.08","4","104","2","3","5","5","5","3.88","4.28","1","5","4","5"
"1990","Thuringia","Employed","","","","","","","","","","","","","",""
"1990","Thuringia","Not Employed","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Employed","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Not Employed","","","","","","","","","","","","","",""
"1991","Bavaria","Employed","","","","","","","","","","","","","",""
"1991","Bavaria","Not Employed","","","","","","","","","","","","","",""
"1991","Berlin","Employed","","","","","","","","","","","","","",""
"1991","Berlin","Not Employed","","","","","","","","","","","","","",""
"1991","Brandenburg","Employed","","","","","","","","","","","","","",""
"1991","Brandenburg","Not Employed","","","","","","","","","","","","","",""
"1991","Bremen","Employed","","","","","","","","","","","","","",""
"1991","Bremen","Not Employed","","","","","","","","","","","","","",""
"1991","Hamburg","Employed","","","","","","","","","","","","","",""
"1991","Hamburg","Not Employed","","","","","","","","","","","","","",""
"1991","Hesse","Employed","","","","","","","","","","","","","",""
"1991","Hesse","Not Employed","","","","","","","","","","","","","",""
"1991","Lower Saxony","Employed","","","","","","","","","","","","","",""
"1991","Lower Saxony","Not Employed","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Employed","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Not Employed","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Employed","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Not Employed","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Employed","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Not Employed","","","","","","","","","","","","","",""
"1991","Saxony","Employed","","","","","","","","","","","","","",""
"1991","Saxony","Not Employed","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Employed","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Not Employed","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Employed","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Not Employed","","","","","","","","","","","","","",""
"1991","Thuringia","Employed","","","","","","","","","","","","","",""
"1991","Thuringia","Not Employed","","","","","","","","","","","","","",""
"1992","Baden-W?rttemberg","Employed","","","","","","","","","","","","","",""
"1992","Baden-W?rttemberg","Not Employed","","","","","","","","","","","","","",""
"1992","Bavaria","Employed","","","","","","","","","","","","","",""
"1992","Bavaria","Not Employed","","","","","","","","","","","","","",""
"1992","Berlin","Employed","","","","","","","","","","","","","",""
"1992","Berlin","Not Employed","","","","","","","","","","","","","",""
"1992","Brandenburg","Employed","","","","","","","","","","","","","",""
"1992","Brandenburg","Not Employed","","","","","","","","","","","","","",""
