"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","Ostdeutschland, neue Bundeslaender","3.06","3","1351","1","2","4","5","7","2.97","3.15","1","7","3","3"
"2005","16-34 y.","Westdeutschland, alte Bundeslaender","3.11","3","3967","1","2","4","5","7","3.06","3.16","1","7","3","3"
"2005","35-65 y.","Ostdeutschland, neue Bundeslaender","2.98","3","2721","1","2","4","5","7","2.92","3.04","1","7","3","3"
"2005","35-65 y.","Westdeutschland, alte Bundeslaender","2.98","3","8872","1","2","4","5","7","2.95","3.01","1","7","3","3"
"2005","66 and older","Ostdeutschland, neue Bundeslaender","2.45","2","964","1","1","4","5","7","2.35","2.55","1","7","2","2"
"2005","66 and older","Westdeutschland, alte Bundeslaender","2.53","2","2807","1","1","4","5","7","2.47","2.59","1","7","2","2"
"2006","16-34 y.","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","16-34 y.","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","35-65 y.","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","35-65 y.","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","66 and older","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","66 and older","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","16-34 y.","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","16-34 y.","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","35-65 y.","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","35-65 y.","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","66 and older","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","66 and older","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","16-34 y.","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","16-34 y.","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","35-65 y.","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","35-65 y.","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","66 and older","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","66 and older","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","16-34 y.","Ostdeutschland, neue Bundeslaender","3.32","3","1037","1","2","5","6","7","3.22","3.42","1","7","3","3"
"2009","16-34 y.","Westdeutschland, alte Bundeslaender","3.25","3","2950","1","2","4","5","7","3.19","3.31","1","7","3","3"
