"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Employed","Full Time","3.36","4","5331","2","3","4","4","4","3.34","3.38","1","4","3","4"
"1992","Employed","Not Working","","","","","","","","","","","","","",""
"1992","Employed","Part Time","3.32","4","2122","2","3","4","4","4","3.28","3.36","1","4","3","4"
"1992","Not Employed","Full Time","","","","","","","","","","","","","",""
"1992","Not Employed","Not Working","3.07","3","3534","2","2","4","4","4","3.04","3.1","1","4","3","3"
"1992","Not Employed","Part Time","","","","","","","","","","","","","",""
"1993","Employed","Full Time","3.23","3","6228","2","3","4","4","4","3.21","3.25","1","4","3","3"
"1993","Employed","Not Working","","","","","","","","","","","","","",""
"1993","Employed","Part Time","3.17","3","2446","2","3","4","4","4","3.13","3.21","1","4","3","3"
"1993","Not Employed","Full Time","","","","","","","","","","","","","",""
"1993","Not Employed","Not Working","2.93","3","4386","1","2","4","4","4","2.9","2.96","1","4","3","3"
"1993","Not Employed","Part Time","","","","","","","","","","","","","",""
"1994","Employed","Full Time","","","","","","","","","","","","","",""
"1994","Employed","Not Working","","","","","","","","","","","","","",""
"1994","Employed","Part Time","","","","","","","","","","","","","",""
"1994","Not Employed","Full Time","","","","","","","","","","","","","",""
"1994","Not Employed","Not Working","","","","","","","","","","","","","",""
"1994","Not Employed","Part Time","","","","","","","","","","","","","",""
"1995","Employed","Full Time","3.36","4","5890","2","3","4","4","4","3.34","3.38","1","4","3","4"
"1995","Employed","Not Working","","","","","","","","","","","","","",""
"1995","Employed","Part Time","3.27","3","2595","2","3","4","4","4","3.24","3.3","1","4","3","3"
"1995","Not Employed","Full Time","","","","","","","","","","","","","",""
"1995","Not Employed","Not Working","3.01","3","4773","1","2","4","4","4","2.98","3.04","1","4","3","3"
"1995","Not Employed","Part Time","","","","","","","","","","","","","",""
"1996","Employed","Full Time","3.32","3","5737","2","3","4","4","4","3.3","3.34","1","4","3","3"
"1996","Employed","Not Working","","","","","","","","","","","","","",""
"1996","Employed","Part Time","3.25","3","2685","2","3","4","4","4","3.22","3.28","1","4","3","3"
"1996","Not Employed","Full Time","","","","","","","","","","","","","",""
"1996","Not Employed","Not Working","3.03","3","4623","2","2","4","4","4","3","3.06","1","4","3","3"
"1996","Not Employed","Part Time","","","","","","","","","","","","","",""
"1997","Employed","Full Time","3.31","3","5588","2","3","4","4","4","3.29","3.33","1","4","3","3"
"1997","Employed","Not Working","","","","","","","","","","","","","",""
"1997","Employed","Part Time","3.21","3","2543","2","3","4","4","4","3.18","3.24","1","4","3","3"
"1997","Not Employed","Full Time","","","","","","","","","","","","","",""
"1997","Not Employed","Not Working","3","3","4693","2","2","4","4","4","2.97","3.03","1","4","3","3"
"1997","Not Employed","Part Time","","","","","","","","","","","","","",""
"1998","Employed","Full Time","","","","","","","","","","","","","",""
"1998","Employed","Not Working","","","","","","","","","","","","","",""
"1998","Employed","Part Time","","","","","","","","","","","","","",""
"1998","Not Employed","Full Time","","","","","","","","","","","","","",""
