"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(0) in school","","","","","","","","","","","","","",""
"1990","(1a) inadequately completed","2.77","3","43","2","2","3","4","4","2.51","3.03","1","4","3","3"
"1990","(1b) general elementary school","2.62","3","335","1","2","3","4","4","2.51","2.73","1","4","3","3"
"1990","(1c) basic vocational qualification","2.87","3","1339","1","2","4","4","4","2.82","2.92","1","4","3","3"
"1990","(2a) intermediate vocational","3.08","3","1384","2","2","4","4","4","3.03","3.13","1","4","3","3"
"1990","(2b) intermediate general qualification","2.95","3","181","2","2","4","4","4","2.83","3.07","1","4","3","3"
"1990","(2c_gen) general maturity certificate","2.89","3","46","2","2","4","4","4","2.64","3.14","1","4","3","3"
"1990","(2c_voc) vocational maturity certificate","3.22","3","84","2","3","4","4","4","3.04","3.4","1","4","3","4"
"1990","(3a) lower tertiary education","3.1","3","654","2","3","4","4","4","3.03","3.17","1","4","3","3"
"1990","(3b) higher tertiary education","3.06","3","341","2","3","4","4","4","2.97","3.15","1","4","3","3"
"1991","(0) in school","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","2.82","3","54","2","2","3","4","4","2.6","3.04","1","4","2","3"
"1991","(1b) general elementary school","2.43","2","292","1","2","3","4","4","2.31","2.55","1","4","2","3"
"1991","(1c) basic vocational qualification","2.68","3","1211","1","2","3","4","4","2.63","2.73","1","4","3","3"
"1991","(2a) intermediate vocational","3","3","1335","2","2","4","4","4","2.95","3.05","1","4","3","3"
"1991","(2b) intermediate general qualification","3.06","3","167","2","3","4","4","4","2.93","3.19","1","4","3","3"
"1991","(2c_gen) general maturity certificate","3.45","4","43","3","3","4","4","4","3.21","3.69","1","4","3","4"
"1991","(2c_voc) vocational maturity certificate","3.01","3","79","2","2","4","4","4","2.82","3.2","1","4","3","3"
"1991","(3a) lower tertiary education","2.99","3","630","2","2","4","4","4","2.92","3.06","1","4","3","3"
"1991","(3b) higher tertiary education","3.1","3","325","2","3","4","4","4","3.02","3.18","1","4","3","3"
"1992","(0) in school","3.6","4","101","3","3","4","4","4","3.47","3.73","1","4","4","4"
"1992","(1a) inadequately completed","3.07","3","135","2","2","4","4","4","2.91","3.23","1","4","3","3"
"1992","(1b) general elementary school","3.01","3","1499","2","2","4","4","4","2.96","3.06","1","4","3","3"
"1992","(1c) basic vocational qualification","3.16","3","3813","2","3","4","4","4","3.13","3.19","1","4","3","3"
"1992","(2a) intermediate vocational","3.34","4","2510","2","3","4","4","4","3.31","3.37","1","4","3","4"
"1992","(2b) intermediate general qualification","3.41","4","468","2","3","4","4","4","3.34","3.48","1","4","3","4"
"1992","(2c_gen) general maturity certificate","3.44","4","280","2","3","4","4","4","3.35","3.53","1","4","4","4"
"1992","(2c_voc) vocational maturity certificate","3.44","4","423","2","3","4","4","4","3.37","3.51","1","4","4","4"
"1992","(3a) lower tertiary education","3.35","4","861","2","3","4","4","4","3.3","3.4","1","4","3","4"
"1992","(3b) higher tertiary education","3.53","4","752","3","3","4","4","4","3.48","3.58","1","4","4","4"
"1993","(0) in school","3.45","4","128","2","3","4","4","4","3.31","3.59","1","4","3","4"
"1993","(1a) inadequately completed","2.87","3","705","2","2","4","4","4","2.8","2.94","1","4","3","3"
