"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","East Germany","2.89","3","947","1","2","4","4","4","2.83","2.95","1","4","3","3"
"1990","(Married) couple without C.","West Germany","","","","","","","","","","","","","",""
"1990","1-pers.-HH","East Germany","2.84","3","337","1","2","4","4","4","2.73","2.95","1","4","3","3"
"1990","1-pers.-HH","West Germany","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","East Germany","2.96","3","821","2","2","4","4","4","2.9","3.02","1","4","3","3"
"1990","Couple + C. GT 16 ","West Germany","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","East Germany","3.11","3","1476","2","3","4","4","4","3.07","3.15","1","4","3","3"
"1990","Couple + C. LE 16","West Germany","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","East Germany","3.07","3","319","2","3","4","4","4","2.97","3.17","1","4","3","3"
"1990","Couple + C. LE and GT 16","West Germany","","","","","","","","","","","","","",""
"1990","Single parent","East Germany","2.97","3","191","2","2","4","4","4","2.84","3.1","1","4","3","3"
"1990","Single parent","West Germany","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","East Germany","2.76","3","876","1","2","4","4","4","2.7","2.82","1","4","3","3"
"1991","(Married) couple without C.","West Germany","","","","","","","","","","","","","",""
"1991","1-pers.-HH","East Germany","2.62","3","296","1","2","3","4","4","2.5","2.74","1","4","3","3"
"1991","1-pers.-HH","West Germany","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","East Germany","2.88","3","814","2","2","4","4","4","2.82","2.94","1","4","3","3"
"1991","Couple + C. GT 16 ","West Germany","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","East Germany","3.05","3","1346","2","3","4","4","4","3","3.1","1","4","3","3"
"1991","Couple + C. LE 16","West Germany","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","East Germany","2.9","3","324","2","2","3","4","4","2.81","2.99","1","4","3","3"
"1991","Couple + C. LE and GT 16","West Germany","","","","","","","","","","","","","",""
"1991","Single parent","East Germany","2.89","3","172","2","2","4","4","4","2.75","3.03","1","4","3","3"
"1991","Single parent","West Germany","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","East Germany","2.71","3","920","1","2","3","4","4","2.65","2.77","1","4","3","3"
"1992","(Married) couple without C.","West Germany","3.4","4","2032","2","3","4","4","4","3.36","3.44","1","4","4","4"
"1992","1-pers.-HH","East Germany","2.68","3","302","1","2","3","4","4","2.57","2.79","1","4","3","3"
"1992","1-pers.-HH","West Germany","3.19","3","905","2","3","4","4","4","3.13","3.25","1","4","3","4"
"1992","Couple + C. GT 16 ","East Germany","2.84","3","766","2","2","4","4","4","2.78","2.9","1","4","3","3"
"1992","Couple + C. GT 16 ","West Germany","3.36","4","1417","2","3","4","4","4","3.32","3.4","1","4","4","4"
"1992","Couple + C. LE 16","East Germany","3.17","3","1211","2","3","4","4","4","3.12","3.22","1","4","3","3"
