"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","Rural Area","3.09","3","1071","2","3","4","4","4","3.04","3.14","1","4","3","3"
"1990","16-34 y.","Urban Area","3.01","3","582","2","2","4","4","4","2.94","3.08","1","4","3","3"
"1990","35-65 y.","Rural Area","2.98","3","1440","2","2","4","4","4","2.93","3.03","1","4","3","3"
"1990","35-65 y.","Urban Area","2.95","3","812","2","2","4","4","4","2.88","3.02","1","4","3","3"
"1990","66 and older","Rural Area","2.76","3","285","1","2","4","4","4","2.63","2.89","1","4","3","3"
"1990","66 and older","Urban Area","2.59","3","143","1","2","4","4","4","2.41","2.77","1","4","3","3"
"1991","16-34 y.","Rural Area","3.02","3","986","2","2","4","4","4","2.97","3.07","1","4","3","3"
"1991","16-34 y.","Urban Area","3.13","3","508","2","3","4","4","4","3.05","3.21","1","4","3","3"
"1991","35-65 y.","Rural Area","2.79","3","1419","2","2","3","4","4","2.74","2.84","1","4","3","3"
"1991","35-65 y.","Urban Area","2.88","3","758","2","2","4","4","4","2.81","2.95","1","4","3","3"
"1991","66 and older","Rural Area","2.61","3","268","1","2","3","4","4","2.49","2.73","1","4","2","3"
"1991","66 and older","Urban Area","2.3","2","129","1","1","3","4","4","2.11","2.49","1","4","2","3"
"1992","16-34 y.","Rural Area","3.31","3","1509","2","3","4","4","4","3.27","3.35","1","4","3","3"
"1992","16-34 y.","Urban Area","3.45","4","2369","2","3","4","4","4","3.42","3.48","1","4","4","4"
"1992","35-65 y.","Rural Area","3.08","3","2139","2","2","4","4","4","3.04","3.12","1","4","3","3"
"1992","35-65 y.","Urban Area","3.34","4","3442","2","3","4","4","4","3.31","3.37","1","4","4","4"
"1992","66 and older","Rural Area","2.79","3","501","1","2","4","4","4","2.7","2.88","1","4","3","3"
"1992","66 and older","Urban Area","3.02","3","909","2","2","4","4","4","2.96","3.08","1","4","3","3"
"1993","16-34 y.","Rural Area","3.17","3","1603","2","3","4","4","4","3.13","3.21","1","4","3","3"
"1993","16-34 y.","Urban Area","3.31","4","3282","2","3","4","4","4","3.28","3.34","1","4","3","4"
"1993","35-65 y.","Rural Area","2.99","3","2258","2","2","4","4","4","2.95","3.03","1","4","3","3"
