"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","(Married) couple without C.","3.11","3","65","2","3","4","4","4","2.87","3.35","1","4","3","4"
"1990","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1990","college entrance qualification","Couple + C. GT 16 ","3.15","3","97","2","3","4","4","4","2.99","3.31","1","4","3","3"
"1990","college entrance qualification","Couple + C. LE 16","3.08","3","256","2","3","4","4","4","2.97","3.19","1","4","3","3"
"1990","college entrance qualification","Couple + C. LE and GT 16","3.09","3","41","1","3","4","4","4","2.8","3.38","1","4","3","4"
"1990","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1990","lower secondary degree","(Married) couple without C.","2.85","3","644","1","2","4","4","4","2.77","2.93","1","4","3","3"
"1990","lower secondary degree","1-pers.-HH","2.68","3","225","1","2","4","4","4","2.54","2.82","1","4","3","3"
"1990","lower secondary degree","Couple + C. GT 16 ","2.86","3","344","2","2","4","4","4","2.75","2.97","1","4","3","3"
"1990","lower secondary degree","Couple + C. LE 16","2.95","3","238","2","2","4","4","4","2.83","3.07","1","4","3","3"
"1990","lower secondary degree","Couple + C. LE and GT 16","2.94","3","69","1","2","4","4","4","2.69","3.19","1","4","3","3"
"1990","lower secondary degree","Single parent","3.12","3","59","2","3","4","4","4","2.89","3.35","1","4","3","4"
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1990","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Other degree","Single parent","","","","","","","","","","","","","",""
"1990","secondary school degree","(Married) couple without C.","2.93","3","211","2","2","4","4","4","2.79","3.07","1","4","3","3"
"1990","secondary school degree","1-pers.-HH","3.22","3","80","2","3","4","4","4","3.03","3.41","1","4","3","4"
"1990","secondary school degree","Couple + C. GT 16 ","3.03","3","354","2","2","4","4","4","2.93","3.13","1","4","3","3"
"1990","secondary school degree","Couple + C. LE 16","3.16","3","965","2","3","4","4","4","3.11","3.21","1","4","3","3"
"1990","secondary school degree","Couple + C. LE and GT 16","3.09","3","191","2","2","4","4","4","2.96","3.22","1","4","3","3"
"1990","secondary school degree","Single parent","2.95","3","106","2","2","4","4","4","2.77","3.13","1","4","3","3"
"1991","college entrance qualification","(Married) couple without C.","3.18","3","69","2","3","4","4","4","2.98","3.38","1","4","3","4"
"1991","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1991","college entrance qualification","Couple + C. GT 16 ","3.14","3","94","2","3","4","4","4","2.98","3.3","1","4","3","3"
"1991","college entrance qualification","Couple + C. LE 16","3.31","3","223","2","3","4","4","4","3.22","3.4","1","4","3","3"
"1991","college entrance qualification","Couple + C. LE and GT 16","3.04","3","45","2","3","3","4","4","2.83","3.25","1","4","3","3"
"1991","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1991","lower secondary degree","(Married) couple without C.","2.68","3","605","1","2","3","4","4","2.6","2.76","1","4","3","3"
