"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Single parent","Urban Area","2.37","1","233","1","1","4","4","6","2.19","2.55","1","7","1","1"
"2017","(Married) couple without C.","Rural Area","","","","","","","","","","","","","",""
"2017","(Married) couple without C.","Urban Area","1.52","1","99","1","1","2","4","7","1.25","1.79","1","7","1","1"
"2017","1-pers.-HH","Rural Area","1.36","1","141","1","1","1","2","7","1.16","1.56","1","7","1","1"
"2017","1-pers.-HH","Urban Area","1.93","1","423","1","1","2","5","7","1.78","2.08","1","7","1","1"
"2017","Couple + C. GT 16 ","Rural Area","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","Urban Area","2.53","1","45","1","1","3","7","7","2.04","3.02","1","7","1","1"
"2017","Couple + C. LE 16","Rural Area","1.47","1","307","1","1","1","3","7","1.31","1.63","1","7","1","1"
"2017","Couple + C. LE 16","Urban Area","1.86","1","746","1","1","2","4","7","1.75","1.97","1","7","1","1"
"2017","Couple + C. LE and GT 16","Rural Area","1.54","1","114","1","1","1","3","7","1.27","1.81","1","7","1","1"
"2017","Couple + C. LE and GT 16","Urban Area","1.46","1","189","1","1","2","2","7","1.29","1.63","1","7","1","1"
"2017","Single parent","Rural Area","1.37","1","46","1","1","2","2","2","1.15","1.59","1","5","1","1"
"2017","Single parent","Urban Area","1.75","1","129","1","1","2","4","7","1.49","2.01","1","7","1","1"
"2018","(Married) couple without C.","Rural Area","","","","","","","","","","","","","",""
"2018","(Married) couple without C.","Urban Area","","","","","","","","","","","","","",""
"2018","1-pers.-HH","Rural Area","","","","","","","","","","","","","",""
"2018","1-pers.-HH","Urban Area","","","","","","","","","","","","","",""
"2018","Couple + C. GT 16 ","Rural Area","","","","","","","","","","","","","",""
"2018","Couple + C. GT 16 ","Urban Area","","","","","","","","","","","","","",""
"2018","Couple + C. LE 16","Rural Area","1.85","1","56","1","1","1","6","7","1.33","2.37","1","7","1","1"
"2018","Couple + C. LE 16","Urban Area","1.49","1","90","1","1","1","3","7","1.2","1.78","1","7","1","1"
"2018","Couple + C. LE and GT 16","Rural Area","1.8","1","45","1","1","1","6","7","1.22","2.38","1","7","1","1"
"2018","Couple + C. LE and GT 16","Urban Area","1.68","1","59","1","1","1","6","7","1.28","2.08","1","7","1","1"
"2018","Single parent","Rural Area","","","","","","","","","","","","","",""
"2018","Single parent","Urban Area","","","","","","","","","","","","","",""
"2019","(Married) couple without C.","Rural Area","","","","","","","","","","","","","",""
"2019","(Married) couple without C.","Urban Area","","","","","","","","","","","","","",""
"2019","1-pers.-HH","Rural Area","","","","","","","","","","","","","",""
"2019","1-pers.-HH","Urban Area","","","","","","","","","","","","","",""
"2019","Couple + C. GT 16 ","Rural Area","","","","","","","","","","","","","",""
"2019","Couple + C. GT 16 ","Urban Area","","","","","","","","","","","","","",""
"2019","Couple + C. LE 16","Rural Area","1.97","1","44","1","1","3","4","7","1.57","2.37","1","7","1","2"
"2019","Couple + C. LE 16","Urban Area","1.88","1","61","1","1","2","5","7","1.46","2.3","1","7","1","2"
"2019","Couple + C. LE and GT 16","Rural Area","","","","","","","","","","","","","",""
"2019","Couple + C. LE and GT 16","Urban Area","2.47","2","45","1","1","3","5","7","1.95","2.99","1","7","1","2"
"2019","Single parent","Rural Area","","","","","","","","","","","","","",""
"2019","Single parent","Urban Area","","","","","","","","","","","","","",""
