"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(1a) inadequately completed","2.76","2","75","1","1","4","6","7","2.33","3.19","1","7","2","3"
"2005","(Married) couple without C.","(1b) general elementary school","2.82","2","598","1","1","4","5","7","2.68","2.96","1","7","2","3"
"2005","(Married) couple without C.","(1c) basic vocational qualification","2.85","3","2490","1","1","4","5","7","2.78","2.92","1","7","2","3"
"2005","(Married) couple without C.","(2a) intermediate vocational","2.87","3","1424","1","1","4","5","7","2.79","2.95","1","7","3","3"
"2005","(Married) couple without C.","(2b) intermediate general qualification","3.15","3","93","1","2","4","6","7","2.79","3.51","1","7","2","4"
"2005","(Married) couple without C.","(2c_gen) general maturity certificate","2.8","2","128","1","2","4","5","7","2.52","3.08","1","7","2","3"
"2005","(Married) couple without C.","(2c_voc) vocational maturity certificate","2.64","2","474","1","2","4","5","7","2.51","2.77","1","7","2","3"
"2005","(Married) couple without C.","(3a) lower tertiary education","2.72","2","692","1","2","4","5","7","2.61","2.83","1","7","2","3"
"2005","(Married) couple without C.","(3b) higher tertiary education","2.77","3","965","1","1","4","5","7","2.68","2.86","1","7","2","3"
"2005","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(1a) inadequately completed","1.99","1","32","1","1","3","4","5","1.53","2.45","1","5","1","3"
"2005","1-pers.-HH","(1b) general elementary school","2.75","2","380","1","1","4","5","7","2.58","2.92","1","7","2","3"
"2005","1-pers.-HH","(1c) basic vocational qualification","2.7","2","875","1","1","4","5","7","2.59","2.81","1","7","2","3"
"2005","1-pers.-HH","(2a) intermediate vocational","2.71","2","644","1","1","4","5","7","2.59","2.83","1","7","2","3"
"2005","1-pers.-HH","(2b) intermediate general qualification","3.13","3","55","1","1","5","7","7","2.61","3.65","1","7","2","3"
"2005","1-pers.-HH","(2c_gen) general maturity certificate","2.69","2","141","1","1","3","5","7","2.45","2.93","1","7","2","3"
"2005","1-pers.-HH","(2c_voc) vocational maturity certificate","2.73","2","228","1","1","4","5","7","2.53","2.93","1","7","2","3"
"2005","1-pers.-HH","(3a) lower tertiary education","2.18","2","231","1","1","3","4","6","2.01","2.35","1","7","2","2"
"2005","1-pers.-HH","(3b) higher tertiary education","2.58","2","326","1","1","4","5","7","2.41","2.75","1","7","2","2"
"2005","Couple + C. GT 16 ","(0) in school","3.11","3","267","1","2","4","6","7","2.92","3.3","1","7","2","3"
"2005","Couple + C. GT 16 ","(1a) inadequately completed","2.49","3","35","1","1","3","4","6","1.89","3.09","1","7","1","4"
"2005","Couple + C. GT 16 ","(1b) general elementary school","3.07","3","273","1","1","4","6","7","2.85","3.29","1","7","2","3"
"2005","Couple + C. GT 16 ","(1c) basic vocational qualification","3.15","3","818","1","2","4","5","7","3.03","3.27","1","7","3","3"
"2005","Couple + C. GT 16 ","(2a) intermediate vocational","3.02","3","810","1","2","4","5","7","2.91","3.13","1","7","3","3"
"2005","Couple + C. GT 16 ","(2b) intermediate general qualification","3.15","3","171","1","2","4","5","7","2.9","3.4","1","7","2","3"
"2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2.98","3","279","1","2","4","5","7","2.81","3.15","1","7","2","3"
"2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3.08","3","218","1","2","4","6","7","2.87","3.29","1","7","2","3"
"2005","Couple + C. GT 16 ","(3a) lower tertiary education","2.94","3","235","1","2","4","5","6","2.75","3.13","1","7","2","3"
"2005","Couple + C. GT 16 ","(3b) higher tertiary education","2.98","3","395","1","2","4","5","7","2.84","3.12","1","7","3","3"
"2005","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(1a) inadequately completed","2.7","3","34","1","1","3","6","7","2.06","3.34","1","7","1","3"
"2005","Couple + C. LE 16","(1b) general elementary school","3.33","3","213","1","2","4","6","7","3.08","3.58","1","7","3","4"
"2005","Couple + C. LE 16","(1c) basic vocational qualification","3.12","3","804","1","2","4","6","7","3","3.24","1","7","3","3"
"2005","Couple + C. LE 16","(2a) intermediate vocational","3.02","3","1222","1","2","4","5","7","2.93","3.11","1","7","3","3"
"2005","Couple + C. LE 16","(2b) intermediate general qualification","3.09","3","63","1","2","4","6","7","2.65","3.53","1","7","3","4"
"2005","Couple + C. LE 16","(2c_gen) general maturity certificate","3.17","3","75","1","2","4","5","7","2.8","3.54","1","7","2","4"
"2005","Couple + C. LE 16","(2c_voc) vocational maturity certificate","2.75","2","439","1","2","4","5","7","2.61","2.89","1","7","2","3"
"2005","Couple + C. LE 16","(3a) lower tertiary education","2.7","2","292","1","1","4","5","7","2.53","2.87","1","7","2","3"
"2005","Couple + C. LE 16","(3b) higher tertiary education","2.75","2","537","1","2","4","5","7","2.63","2.87","1","7","2","3"
"2005","Couple + C. LE and GT 16","(0) in school","3.32","3","255","1","2","5","7","7","3.11","3.53","1","7","3","3"
"2005","Couple + C. LE and GT 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(1b) general elementary school","3.55","3","139","1","2","5","7","7","3.23","3.87","1","7","3","4"
"2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","3.01","3","310","1","2","4","6","7","2.81","3.21","1","7","3","3"
"2005","Couple + C. LE and GT 16","(2a) intermediate vocational","2.84","2","326","1","1","4","6","7","2.67","3.01","1","7","2","3"
"2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","2.64","2","109","1","1","4","5","6","2.35","2.93","1","7","2","3"
"2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2.87","3","86","1","2","4","5","6","2.55","3.19","1","7","2","3"
"2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2.95","3","78","1","1","4","5","7","2.57","3.33","1","7","2","3"
"2005","Couple + C. LE and GT 16","(3a) lower tertiary education","2.58","2","116","1","1","3","5","7","2.29","2.87","1","7","2","3"
"2005","Couple + C. LE and GT 16","(3b) higher tertiary education","2.8","2.24","171","1","2","4","5","7","2.57","3.03","1","7","2","3"
"2005","Single parent","(0) in school","3.36","3","102","1","2","5","6","7","3.03","3.69","1","7","2","4"
"2005","Single parent","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Single parent","(1b) general elementary school","3.25","3","147","1","2","4","6","7","2.96","3.54","1","7","3","3"
"2005","Single parent","(1c) basic vocational qualification","2.9","3","237","1","1","4","5","7","2.68","3.12","1","7","2","3"
"2005","Single parent","(2a) intermediate vocational","2.82","2","262","1","1","4","5","7","2.62","3.02","1","7","2","3"
"2005","Single parent","(2b) intermediate general qualification","3.29","3","63","1","2","4","7","7","2.86","3.72","1","7","2","4"
"2005","Single parent","(2c_gen) general maturity certificate","3.2","3","63","2","2","4","5","7","2.84","3.56","1","7","2","3"
"2005","Single parent","(2c_voc) vocational maturity certificate","2.63","2","53","1","2","4","5","5","2.25","3.01","1","6","2","3"
"2005","Single parent","(3a) lower tertiary education","2.68","2","47","1","1","4","4","7","2.21","3.15","1","7","2","3"
"2005","Single parent","(3b) higher tertiary education","2.24","2","71","1","1","2","5","6","1.88","2.6","1","7","2","2"
"2006","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
